ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,MORENA_PT_ES,MORENA_PT,MORENA_ES,PT_ES,PAN_PRD,CAND_IND1,CAND_IND2,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
11,GUANAJUATO,6,LEON,20,LEON,1829,2,381,48,4,52,2,15,12,76,9,,,,,4,,,603,0,18,621,1013
11,GUANAJUATO,6,LEON,20,LEON,1830,2,273,61,0,45,8,13,9,78,5,,,,,0,,,492,0,38,530,843
11,GUANAJUATO,6,LEON,20,LEON,1831,2,407,62,4,65,4,24,26,80,8,,,,,0,,,680,0,31,711,1060
11,GUANAJUATO,6,LEON,20,LEON,1837,2,390,83,8,51,19,19,8,90,12,,,,,3,,,683,0,20,703,1170
11,GUANAJUATO,6,LEON,20,LEON,1842,2,368,52,10,65,19,12,14,118,12,,,,,2,,,672,0,24,696,1345
11,GUANAJUATO,6,LEON,20,LEON,1843,1,174,53,3,41,3,11,13,48,5,,,,,0,,,351,0,19,370,671
11,GUANAJUATO,6,LEON,20,LEON,1844,2,227,56,4,59,7,9,9,37,5,,,,,0,,,413,0,24,437,768
11,GUANAJUATO,6,LEON,20,LEON,1845,2,319,69,1,48,8,11,9,85,6,,,,,0,,,556,0,13,569,1023
11,GUANAJUATO,6,LEON,20,LEON,1848,2,322,65,14,50,9,7,18,96,4,,,,,0,,,585,0,27,612,1082
11,GUANAJUATO,6,LEON,20,LEON,1849,2,348,84,4,65,9,17,8,85,15,,,,,0,,,635,1,40,676,1142
11,GUANAJUATO,6,LEON,20,LEON,1851,2,343,58,7,49,12,13,14,96,9,,,,,0,,,601,2,38,641,1194
11,GUANAJUATO,6,LEON,20,LEON,1852,2,373,61,7,55,12,16,21,107,3,,,,,2,,,657,4,42,703,998
11,GUANAJUATO,6,LEON,20,LEON,1853,2,341,75,17,46,11,3,15,73,9,,,,,0,,,590,0,33,623,1012
11,GUANAJUATO,6,LEON,20,LEON,1856,2,484,59,11,67,8,11,13,117,13,,,,,0,,,783,0,40,823,1421
11,GUANAJUATO,7,LEON,20,LEON,1318,2,225,74,2,60,12,14,15,77,6,4,1,0,0,1,,,491,0,18,509,780
11,GUANAJUATO,7,LEON,20,LEON,1319,2,303,72,3,78,7,9,21,105,6,1,2,0,0,2,,,609,0,21,630,992
11,GUANAJUATO,7,LEON,20,LEON,1320,3,411,127,8,94,10,14,13,109,11,2,0,1,0,0,,,800,0,47,847,1548
11,GUANAJUATO,7,LEON,20,LEON,1321,2,248,69,8,62,12,12,10,89,5,0,1,0,0,1,,,517,11,29,557,1098
11,GUANAJUATO,7,LEON,20,LEON,1323,4,584,181,9,131,27,18,24,194,15,2,0,1,0,4,,,1190,0,56,1246,2673
11,GUANAJUATO,7,LEON,20,LEON,1324,2,279,92,8,84,16,22,16,165,9,1,2,1,0,0,,,695,0,32,727,1331
11,GUANAJUATO,7,LEON,20,LEON,1325,2,267,73,6,48,14,7,14,101,12,0,0,0,0,1,,,543,0,21,564,1182
11,GUANAJUATO,7,LEON,20,LEON,1326,2,283,61,12,52,14,14,11,83,4,0,0,0,0,0,,,534,7,14,555,1105
11,GUANAJUATO,7,LEON,20,LEON,1330,2,458,55,7,48,7,18,19,119,10,2,2,0,0,0,,,745,0,42,787,1399
11,GUANAJUATO,7,LEON,20,LEON,1331,2,393,70,6,82,15,18,38,139,18,7,0,0,0,4,,,790,1,29,820,1318
11,GUANAJUATO,7,LEON,20,LEON,1332,2,351,77,10,71,6,18,21,92,8,0,2,0,0,1,,,657,0,38,695,1278
11,GUANAJUATO,7,LEON,20,LEON,1333,3,390,111,8,75,24,16,13,139,11,3,1,2,0,4,,,797,1,37,835,1815
11,GUANAJUATO,7,LEON,20,LEON,1334,3,352,107,18,66,13,17,15,113,14,4,1,1,0,2,,,723,1,45,769,1802
11,GUANAJUATO,7,LEON,20,LEON,1335,3,381,70,8,84,18,14,16,146,10,4,3,1,0,2,,,757,0,38,795,1738
11,GUANAJUATO,7,LEON,20,LEON,1336,2,294,78,8,44,15,12,12,84,3,1,2,3,2,1,,,559,0,15,574,1196
11,GUANAJUATO,7,LEON,20,LEON,1337,5,1232,159,12,214,36,50,53,249,32,8,4,1,0,2,,,2052,1,71,2124,3361
11,GUANAJUATO,7,LEON,20,LEON,1338,2,252,43,2,50,9,9,9,73,1,1,1,0,1,2,,,453,0,20,473,818
11,GUANAJUATO,7,LEON,20,LEON,1339,2,364,65,5,37,14,9,16,79,7,0,0,0,0,0,,,596,0,26,622,1119
11,GUANAJUATO,7,LEON,20,LEON,1340,2,444,53,5,49,18,19,12,108,7,0,1,0,0,0,,,716,0,18,734,1230
11,GUANAJUATO,7,LEON,20,LEON,1341,2,422,71,5,61,11,10,14,108,17,2,1,1,0,3,,,726,1,24,751,1267
11,GUANAJUATO,7,LEON,20,LEON,1342,2,447,49,5,65,16,10,23,86,8,5,0,0,0,1,,,715,1,34,750,1304
11,GUANAJUATO,7,LEON,20,LEON,1344,2,333,82,5,63,13,25,25,94,9,1,0,1,0,0,,,651,0,32,683,1174
11,GUANAJUATO,7,LEON,20,LEON,1345,2,271,83,2,43,8,5,10,76,3,4,0,0,0,0,,,505,0,14,519,945
11,GUANAJUATO,7,LEON,20,LEON,1346,2,244,78,5,59,17,21,12,86,16,1,0,1,0,0,,,540,0,26,566,990
11,GUANAJUATO,7,LEON,20,LEON,1347,2,295,75,9,59,21,14,11,105,7,2,0,1,0,3,,,602,0,41,643,1312
11,GUANAJUATO,7,LEON,20,LEON,1348,2,267,110,9,68,11,17,14,127,19,3,0,0,0,2,,,647,0,28,675,1356
11,GUANAJUATO,7,LEON,20,LEON,1349,6,1467,224,28,241,51,67,64,503,56,14,3,2,0,8,,,2728,2,95,2825,4381
11,GUANAJUATO,7,LEON,20,LEON,1350,2,350,82,8,59,15,7,10,78,8,4,2,1,0,4,,,628,1,20,649,1122
11,GUANAJUATO,7,LEON,20,LEON,1351,2,430,63,6,75,16,17,20,159,16,2,0,1,0,0,,,805,0,27,832,1285
11,GUANAJUATO,7,LEON,20,LEON,1352,2,398,77,11,69,8,20,33,105,7,0,5,4,0,0,,,737,0,34,771,1377
11,GUANAJUATO,7,LEON,20,LEON,1353,2,376,56,9,52,8,15,20,76,8,0,0,0,0,0,,,620,2,24,646,1106
11,GUANAJUATO,7,LEON,20,LEON,1354,2,386,58,28,45,14,20,16,80,11,3,2,0,0,2,,,665,1,15,681,1168
11,GUANAJUATO,7,LEON,20,LEON,1355,2,377,57,6,56,15,11,11,97,8,2,0,0,0,0,,,640,1,25,666,1112
11,GUANAJUATO,7,LEON,20,LEON,1356,2,439,60,4,62,25,15,21,112,12,4,1,1,0,0,,,756,0,37,793,1301
11,GUANAJUATO,7,LEON,20,LEON,1357,2,331,48,9,37,10,2,10,88,3,1,0,0,0,3,,,542,0,28,570,968
11,GUANAJUATO,7,LEON,20,LEON,1358,2,309,61,3,37,8,10,12,78,9,1,2,0,0,0,,,530,0,22,552,904
11,GUANAJUATO,7,LEON,20,LEON,1359,2,273,45,4,35,10,9,7,91,8,0,1,1,0,3,,,487,1,12,500,884
11,GUANAJUATO,7,LEON,20,LEON,1360,2,324,75,29,23,11,9,18,81,7,4,2,1,0,4,,,588,0,21,609,1095
11,GUANAJUATO,7,LEON,20,LEON,1361,2,392,53,3,49,6,9,35,92,14,1,0,1,0,1,,,656,0,33,689,1028
11,GUANAJUATO,7,LEON,20,LEON,1362,2,337,76,17,64,4,17,23,110,7,0,3,1,0,0,,,659,1,29,689,1269
11,GUANAJUATO,7,LEON,20,LEON,1363,2,472,79,5,62,9,17,27,99,6,1,1,1,0,0,,,779,0,26,805,1371
11,GUANAJUATO,7,LEON,20,LEON,1364,3,382,126,11,78,22,26,13,139,12,3,2,1,0,2,,,817,0,58,875,1624
11,GUANAJUATO,7,LEON,20,LEON,1365,8,1861,284,38,346,54,72,105,580,68,14,2,3,0,8,,,3435,3,136,3574,5814
11,GUANAJUATO,7,LEON,20,LEON,1366,2,298,40,6,64,7,23,5,90,6,2,1,1,0,0,,,543,0,22,565,1056
11,GUANAJUATO,7,LEON,20,LEON,1368,2,233,56,10,67,8,7,6,71,12,4,0,0,0,2,,,476,0,23,499,875
11,GUANAJUATO,7,LEON,20,LEON,1369,3,375,95,11,76,21,10,23,117,16,1,2,0,0,2,,,749,0,46,795,1511
11,GUANAJUATO,7,LEON,20,LEON,1370,3,484,81,11,78,18,27,20,146,10,5,2,0,0,2,,,884,0,30,914,1509
11,GUANAJUATO,7,LEON,20,LEON,1371,2,229,52,6,47,15,9,10,63,16,4,1,0,0,2,,,454,1,6,461,772
11,GUANAJUATO,7,LEON,20,LEON,1372,2,372,121,9,55,9,14,10,91,12,3,1,1,0,4,,,702,0,21,723,1316
11,GUANAJUATO,7,LEON,20,LEON,1373,2,222,48,2,30,9,9,7,56,4,0,2,0,0,0,,,389,0,17,406,757
11,GUANAJUATO,7,LEON,20,LEON,1374,2,273,50,4,42,12,9,22,88,15,1,2,1,0,3,,,522,0,23,545,876
11,GUANAJUATO,7,LEON,20,LEON,1375,1,191,46,3,30,10,7,6,43,3,2,0,0,0,2,,,343,0,21,364,629
11,GUANAJUATO,7,LEON,20,LEON,1376,1,159,54,0,33,3,5,5,47,3,0,0,0,0,0,,,309,0,24,333,575
11,GUANAJUATO,7,LEON,20,LEON,1377,1,187,57,1,36,3,6,14,76,5,3,2,0,0,1,,,391,0,13,404,647
11,GUANAJUATO,7,LEON,20,LEON,1378,1,186,52,3,43,16,6,7,53,5,2,0,0,0,0,,,373,0,19,392,686
11,GUANAJUATO,7,LEON,20,LEON,1379,2,248,52,4,27,12,4,11,75,6,5,0,0,0,1,,,445,0,12,457,842
11,GUANAJUATO,7,LEON,20,LEON,1380,1,128,31,2,14,2,2,3,29,2,2,0,0,0,0,,,215,0,6,221,392
11,GUANAJUATO,7,LEON,20,LEON,1381,1,112,40,4,30,1,4,8,61,3,3,2,0,0,0,,,268,0,9,277,491
11,GUANAJUATO,7,LEON,20,LEON,1382,2,241,54,5,36,12,8,19,107,5,1,1,0,1,0,,,490,0,13,503,988
11,GUANAJUATO,7,LEON,20,LEON,1383,1,221,42,2,19,2,8,9,52,5,2,0,0,0,0,,,362,0,8,370,602
11,GUANAJUATO,7,LEON,20,LEON,1384,1,232,37,5,25,6,11,9,72,7,6,0,1,0,2,,,413,0,16,429,698
11,GUANAJUATO,7,LEON,20,LEON,1385,2,466,79,5,84,10,10,14,134,7,5,1,2,0,0,,,817,0,39,856,1399
11,GUANAJUATO,7,LEON,20,LEON,1386,2,252,71,5,36,7,8,14,83,10,1,1,0,0,0,,,488,1,20,509,879
11,GUANAJUATO,7,LEON,20,LEON,1387,3,430,68,8,79,14,18,21,121,14,3,2,1,0,2,,,781,0,39,820,1539
11,GUANAJUATO,7,LEON,20,LEON,1388,2,317,94,7,59,13,18,15,109,8,1,3,0,0,0,,,644,0,29,673,1243
11,GUANAJUATO,7,LEON,20,LEON,1389,2,319,58,9,56,16,15,12,96,10,1,3,0,1,2,,,598,6,8,612,1173
11,GUANAJUATO,7,LEON,20,LEON,1394,2,597,57,11,88,12,27,23,123,9,3,1,0,0,5,,,956,1,37,994,1341
11,GUANAJUATO,7,LEON,20,LEON,1395,2,376,96,6,61,4,16,19,103,9,0,0,0,0,1,,,691,0,32,723,1352
11,GUANAJUATO,7,LEON,20,LEON,1396,3,516,121,8,88,17,23,34,160,27,2,0,0,0,3,,,999,2,44,1045,1977
11,GUANAJUATO,7,LEON,20,LEON,1397,2,361,110,7,45,13,5,9,98,6,4,1,1,0,1,,,661,0,34,695,1263
11,GUANAJUATO,7,LEON,20,LEON,1398,2,313,58,5,41,11,16,17,96,11,3,0,0,0,0,,,571,0,26,597,1033
11,GUANAJUATO,7,LEON,20,LEON,1399,1,188,20,1,18,4,5,10,57,2,0,0,0,0,0,,,305,0,11,316,445
11,GUANAJUATO,7,LEON,20,LEON,1400,1,293,51,4,44,7,8,6,68,9,1,0,0,0,3,,,494,0,26,520,740
11,GUANAJUATO,7,LEON,20,LEON,1401,1,184,41,0,22,4,15,4,42,2,1,0,0,0,2,,,317,2,21,340,482
11,GUANAJUATO,7,LEON,20,LEON,1402,1,170,27,3,20,2,4,5,44,2,2,1,0,0,0,,,280,2,11,293,415
11,GUANAJUATO,7,LEON,20,LEON,1403,1,112,36,3,21,5,4,6,34,3,0,0,0,0,1,,,225,0,6,231,440
11,GUANAJUATO,7,LEON,20,LEON,1404,1,165,72,3,44,11,8,10,68,9,1,0,0,2,0,,,393,0,9,402,741
11,GUANAJUATO,7,LEON,20,LEON,1405,2,183,93,3,34,5,4,15,63,5,2,0,0,0,0,,,407,0,19,426,760
11,GUANAJUATO,7,LEON,20,LEON,1406,1,142,22,1,28,3,3,9,23,9,2,0,0,0,0,,,242,0,10,252,407
11,GUANAJUATO,7,LEON,20,LEON,1407,1,215,42,4,27,9,3,17,60,5,0,1,1,0,0,,,384,0,23,407,701
11,GUANAJUATO,7,LEON,20,LEON,1408,2,303,59,3,36,8,14,22,81,4,4,1,2,0,3,,,540,0,27,567,949
11,GUANAJUATO,7,LEON,20,LEON,1409,2,337,111,9,57,14,10,12,89,8,1,2,1,1,2,,,654,0,29,683,1183
11,GUANAJUATO,7,LEON,20,LEON,1410,2,300,78,3,39,8,8,10,72,9,2,0,0,0,0,,,529,1,20,550,959
11,GUANAJUATO,7,LEON,20,LEON,1411,2,322,77,7,41,20,19,5,102,9,2,0,0,0,1,,,605,0,17,622,1193
11,GUANAJUATO,7,LEON,20,LEON,1414,4,865,126,9,159,39,26,88,296,34,5,6,0,0,8,,,1661,2,74,1737,2859
11,GUANAJUATO,7,LEON,20,LEON,1415,4,818,120,17,158,17,37,34,233,30,6,0,0,1,2,,,1473,1,53,1527,2278
11,GUANAJUATO,7,LEON,20,LEON,1416,2,292,113,3,52,12,14,12,87,11,2,0,1,0,0,,,599,0,25,624,991
11,GUANAJUATO,7,LEON,20,LEON,1417,2,262,46,1,39,2,7,9,68,5,2,0,0,0,1,,,442,0,17,459,789
11,GUANAJUATO,7,LEON,20,LEON,1418,1,235,41,3,41,4,11,15,63,6,2,1,0,0,2,,,424,0,18,442,709
11,GUANAJUATO,7,LEON,20,LEON,1419,1,106,37,3,11,2,7,19,34,5,0,0,0,0,0,,,224,0,5,229,362
11,GUANAJUATO,7,LEON,20,LEON,1420,1,117,50,2,19,4,4,20,28,5,1,0,0,0,2,,,252,0,10,262,499
11,GUANAJUATO,7,LEON,20,LEON,1421,1,225,56,5,41,3,5,8,54,8,1,0,0,1,1,,,408,2,15,425,699
11,GUANAJUATO,7,LEON,20,LEON,1422,1,185,28,1,21,1,6,2,28,2,4,3,0,0,4,,,285,0,13,298,418
11,GUANAJUATO,7,LEON,20,LEON,1423,1,121,24,0,18,1,7,4,31,0,0,0,0,0,1,,,207,0,18,225,326
11,GUANAJUATO,7,LEON,20,LEON,1424,1,150,36,6,29,2,9,5,50,2,0,0,1,1,0,,,291,0,26,317,559
11,GUANAJUATO,7,LEON,20,LEON,1425,1,156,47,3,39,5,9,4,61,2,2,3,1,0,1,,,333,0,9,342,570
11,GUANAJUATO,7,LEON,20,LEON,1426,1,152,39,1,18,2,10,1,50,4,1,0,1,0,0,,,279,1,12,292,512
11,GUANAJUATO,7,LEON,20,LEON,1427,1,205,28,2,33,4,8,7,51,11,0,0,0,0,1,,,350,0,11,361,522
11,GUANAJUATO,7,LEON,20,LEON,1428,1,219,48,5,43,7,7,14,52,9,3,0,1,0,0,,,408,0,13,421,671
11,GUANAJUATO,7,LEON,20,LEON,1429,1,97,38,2,25,5,4,14,37,2,1,0,1,0,0,,,226,0,14,240,408
11,GUANAJUATO,7,LEON,20,LEON,1430,1,195,30,1,24,8,1,10,55,8,1,0,0,0,1,,,334,1,8,343,549
11,GUANAJUATO,7,LEON,20,LEON,1431,1,116,50,0,20,1,4,4,32,3,1,0,0,0,0,,,231,0,9,240,346
11,GUANAJUATO,7,LEON,20,LEON,1432,1,128,27,4,22,4,5,3,47,1,0,2,0,1,0,,,244,0,6,250,396
11,GUANAJUATO,7,LEON,20,LEON,1433,1,171,36,4,24,4,2,8,36,9,1,0,0,0,1,,,296,0,9,305,494
11,GUANAJUATO,7,LEON,20,LEON,1434,1,139,39,6,43,5,4,8,48,4,0,0,2,0,1,,,299,0,10,309,482
11,GUANAJUATO,7,LEON,20,LEON,1435,1,153,45,4,29,10,12,8,61,4,3,0,0,0,1,,,330,0,12,342,661
11,GUANAJUATO,7,LEON,20,LEON,1439,2,487,52,4,44,8,20,12,78,6,2,0,0,0,2,,,715,0,30,745,978
11,GUANAJUATO,7,LEON,20,LEON,1440,2,394,43,9,55,11,13,11,78,3,1,0,0,0,6,,,624,0,19,643,870
11,GUANAJUATO,7,LEON,20,LEON,1441,1,117,25,0,18,2,4,7,33,6,1,0,0,0,0,,,213,0,11,224,353
11,GUANAJUATO,7,LEON,20,LEON,1442,1,123,45,13,7,7,7,10,42,4,1,0,0,0,1,,,260,0,9,269,460
11,GUANAJUATO,7,LEON,20,LEON,1443,1,139,54,4,25,1,6,6,57,5,0,0,0,0,0,,,297,0,16,313,446
11,GUANAJUATO,7,LEON,20,LEON,1444,1,136,39,2,21,2,7,8,41,3,1,0,0,0,1,,,261,0,5,266,386
11,GUANAJUATO,7,LEON,20,LEON,1445,1,90,23,2,11,2,5,3,48,4,0,0,0,0,0,,,188,0,3,191,286
11,GUANAJUATO,7,LEON,20,LEON,1446,1,182,26,4,37,7,7,3,39,3,0,0,0,0,0,,,308,0,14,322,445
11,GUANAJUATO,7,LEON,20,LEON,1447,1,163,34,2,29,3,8,9,44,3,2,1,0,0,1,,,299,0,30,329,470
11,GUANAJUATO,7,LEON,20,LEON,1448,1,174,53,0,27,7,6,7,51,6,0,1,0,0,2,,,334,1,8,343,502
11,GUANAJUATO,7,LEON,20,LEON,1449,1,100,39,1,14,2,6,7,22,3,0,0,0,0,0,,,194,1,11,206,438
11,GUANAJUATO,7,LEON,20,LEON,1454,1,144,20,1,22,0,2,2,27,3,0,0,0,0,2,,,223,1,5,229,361
11,GUANAJUATO,7,LEON,20,LEON,1455,1,119,22,3,18,2,8,9,40,2,2,0,0,0,1,,,226,0,7,233,398
11,GUANAJUATO,7,LEON,20,LEON,1456,1,204,29,4,37,8,10,8,58,7,1,1,1,1,0,,,369,2,22,393,570
11,GUANAJUATO,7,LEON,20,LEON,1457,1,111,9,1,23,6,9,4,46,7,1,0,0,1,0,,,218,0,8,226,331
11,GUANAJUATO,7,LEON,20,LEON,1458,1,86,28,0,30,3,5,6,34,3,0,0,0,0,2,,,197,0,7,204,323
11,GUANAJUATO,7,LEON,20,LEON,1459,1,198,41,3,44,4,12,8,57,4,1,0,0,0,0,,,372,1,16,389,617
11,GUANAJUATO,7,LEON,20,LEON,1460,1,193,42,1,26,7,13,3,44,3,1,0,0,0,1,,,334,0,20,354,558
11,GUANAJUATO,7,LEON,20,LEON,1461,2,334,49,1,54,14,17,6,64,7,1,1,0,0,0,,,548,0,23,571,884
11,GUANAJUATO,7,LEON,20,LEON,1462,1,145,37,2,31,4,11,3,30,0,0,0,0,0,0,,,263,1,9,273,442
11,GUANAJUATO,7,LEON,20,LEON,1463,1,203,41,2,50,5,10,14,65,6,5,0,1,0,0,,,402,0,20,422,683
11,GUANAJUATO,7,LEON,20,LEON,1514,1,225,31,2,36,2,23,5,27,3,1,0,0,0,2,,,357,0,15,372,483
11,GUANAJUATO,7,LEON,20,LEON,1515,1,321,45,6,33,4,7,3,53,2,1,0,0,0,1,,,476,1,12,489,649
11,GUANAJUATO,7,LEON,20,LEON,1516,2,450,55,4,62,3,18,6,52,7,0,0,1,0,3,,,661,2,26,689,876
11,GUANAJUATO,7,LEON,20,LEON,1517,2,429,72,5,64,2,22,11,61,2,1,0,0,0,5,,,674,1,23,698,902
11,GUANAJUATO,7,LEON,20,LEON,1518,3,515,80,6,67,22,18,14,120,12,3,3,2,0,12,,,874,1,46,921,1421
11,GUANAJUATO,7,LEON,20,LEON,1519,2,452,30,4,49,2,20,5,46,3,1,0,0,0,0,,,612,0,11,623,782
11,GUANAJUATO,7,LEON,20,LEON,1520,1,244,30,2,23,0,7,2,12,1,0,0,0,0,1,,,322,0,8,330,430
11,GUANAJUATO,7,LEON,20,LEON,1521,1,229,29,1,29,6,14,5,40,4,0,1,0,0,2,,,360,0,8,368,472
11,GUANAJUATO,7,LEON,20,LEON,1525,2,256,50,2,43,2,19,14,76,7,2,0,2,0,1,,,474,1,29,504,790
11,GUANAJUATO,7,LEON,20,LEON,1526,2,367,49,6,53,5,11,12,74,12,2,0,0,0,2,,,593,0,27,620,938
11,GUANAJUATO,7,LEON,20,LEON,1527,1,283,23,6,27,3,9,6,44,4,1,0,0,0,0,,,406,2,9,417,571
11,GUANAJUATO,7,LEON,20,LEON,1528,1,344,45,4,37,4,8,9,45,1,1,0,0,0,1,,,499,1,11,511,674
11,GUANAJUATO,7,LEON,20,LEON,1529,2,444,63,8,59,4,16,8,71,5,1,1,1,0,0,,,681,0,13,694,884
11,GUANAJUATO,7,LEON,20,LEON,1530,2,389,67,6,68,12,15,16,71,4,1,4,0,0,4,,,657,0,45,702,1196
11,GUANAJUATO,7,LEON,20,LEON,1707,1,216,26,3,44,4,4,4,52,8,0,0,0,0,0,,,361,0,19,380,570
11,GUANAJUATO,7,LEON,20,LEON,1709,2,463,68,9,99,12,14,24,125,11,4,1,1,0,0,,,831,0,47,878,1420
11,GUANAJUATO,7,LEON,20,LEON,1710,2,376,67,1,60,7,19,17,89,11,1,0,1,2,0,,,651,0,30,681,940
11,GUANAJUATO,7,LEON,20,LEON,1715,2,435,55,2,50,5,15,4,62,5,2,0,0,0,3,,,638,0,18,656,842
11,GUANAJUATO,7,LEON,20,LEON,1716,1,363,48,7,43,3,11,6,65,8,1,1,0,0,3,,,559,0,12,571,750
11,GUANAJUATO,7,LEON,20,LEON,1717,2,379,52,3,46,2,15,8,48,4,0,0,0,0,0,,,557,0,23,580,752
11,GUANAJUATO,7,LEON,20,LEON,1718,2,386,57,7,65,15,19,14,69,11,2,1,0,0,2,,,648,0,22,670,1156
11,GUANAJUATO,7,LEON,20,LEON,1719,2,444,73,6,84,11,12,12,106,8,2,0,0,0,1,,,759,0,39,798,1372
11,GUANAJUATO,7,LEON,20,LEON,1720,2,315,63,2,48,14,15,13,55,11,0,0,1,0,3,,,540,2,29,571,1020
11,GUANAJUATO,7,LEON,20,LEON,1725,1,210,35,1,36,4,5,9,20,6,1,4,0,0,0,,,331,0,13,344,501
11,GUANAJUATO,7,LEON,20,LEON,1726,2,282,82,6,64,7,14,14,88,4,5,0,0,0,1,,,567,0,29,596,989
11,GUANAJUATO,7,LEON,20,LEON,1727,2,316,102,4,62,9,6,6,78,7,1,0,0,0,2,,,593,0,25,618,1134
11,GUANAJUATO,7,LEON,20,LEON,1728,1,286,34,2,44,1,5,11,29,1,0,0,0,0,0,,,413,0,19,432,567
11,GUANAJUATO,7,LEON,20,LEON,1729,3,332,64,3,48,8,14,15,77,3,0,0,0,0,1,,,565,0,18,583,920
11,GUANAJUATO,7,LEON,20,LEON,1730,2,295,56,6,52,4,12,11,58,6,2,6,0,0,0,,,508,0,22,530,877
11,GUANAJUATO,7,LEON,20,LEON,1735,2,270,93,2,60,19,5,19,89,10,0,2,2,0,3,,,574,0,27,601,1066
11,GUANAJUATO,7,LEON,20,LEON,1736,2,232,64,5,64,5,5,2,63,5,1,0,0,0,0,,,446,1,23,470,787
11,GUANAJUATO,7,LEON,20,LEON,1737,2,299,46,2,61,9,6,8,57,8,0,0,0,0,0,,,496,0,29,525,989
11,GUANAJUATO,7,LEON,20,LEON,1738,1,191,45,0,48,7,68,6,0,8,1,1,0,0,0,,,375,0,21,396,647
11,GUANAJUATO,7,LEON,20,LEON,1740,2,306,42,3,53,13,11,4,71,11,2,3,1,0,4,,,524,0,27,551,923
11,GUANAJUATO,7,LEON,20,LEON,1743,1,190,37,1,40,4,5,5,38,3,0,0,0,0,3,,,326,0,6,332,515
11,GUANAJUATO,7,LEON,20,LEON,1744,2,353,58,4,47,5,6,14,68,4,1,0,1,0,0,,,561,0,20,581,868
11,GUANAJUATO,7,LEON,20,LEON,1745,2,393,113,13,85,15,15,19,113,18,1,1,0,0,0,,,786,0,32,818,1446
11,GUANAJUATO,7,LEON,20,LEON,1746,2,284,75,2,43,8,11,12,63,12,1,0,0,0,0,,,511,0,21,532,1006
11,GUANAJUATO,7,LEON,20,LEON,1749,2,288,83,9,64,18,10,11,85,13,0,0,0,0,0,,,581,0,19,600,1088
11,GUANAJUATO,7,LEON,20,LEON,1755,2,388,91,4,50,6,13,12,79,3,1,1,0,0,3,,,651,1,13,665,1015
11,GUANAJUATO,7,LEON,20,LEON,1756,2,335,63,2,36,18,8,12,78,7,1,1,0,0,0,,,561,0,27,588,848
11,GUANAJUATO,7,LEON,20,LEON,1757,1,162,26,3,28,5,5,12,35,4,0,1,0,0,0,,,281,0,9,290,461
11,GUANAJUATO,7,LEON,20,LEON,1758,2,346,58,5,55,7,13,11,86,5,1,0,2,0,1,,,590,1,15,606,912
11,GUANAJUATO,7,LEON,20,LEON,1759,2,409,73,12,71,15,20,10,120,8,4,2,0,2,5,,,751,5,25,781,1352
11,GUANAJUATO,7,LEON,20,LEON,1760,2,475,67,9,77,13,19,13,114,7,5,1,0,0,0,,,800,0,24,824,1317
11,GUANAJUATO,7,LEON,20,LEON,1761,2,284,63,10,56,4,9,3,60,4,1,0,0,0,2,,,496,0,23,519,836
11,GUANAJUATO,7,LEON,20,LEON,1762,2,267,56,6,42,6,13,7,67,8,3,0,0,0,5,,,480,1,20,501,792
11,GUANAJUATO,7,LEON,20,LEON,1763,2,319,39,5,52,11,7,9,72,7,1,2,0,0,1,,,525,0,16,541,815
11,GUANAJUATO,7,LEON,20,LEON,1764,2,370,78,5,62,9,12,13,90,11,1,1,0,1,3,,,656,1,23,680,1031
11,GUANAJUATO,7,LEON,20,LEON,1766,2,370,74,5,75,15,20,6,103,11,4,0,0,0,3,,,686,0,19,705,1384
11,GUANAJUATO,7,LEON,20,LEON,1772,1,202,41,6,38,7,17,7,71,6,1,1,0,0,2,,,399,0,20,419,748
11,GUANAJUATO,7,LEON,20,LEON,1776,1,217,40,2,41,4,4,12,52,1,0,0,0,0,0,,,373,0,29,402,720
11,GUANAJUATO,7,LEON,20,LEON,1777,2,249,72,3,42,11,11,7,75,6,4,0,0,0,0,,,480,1,15,496,763
11,GUANAJUATO,7,LEON,20,LEON,1778,1,188,37,2,38,9,18,6,57,11,1,6,0,1,0,,,374,0,16,390,645
11,GUANAJUATO,7,LEON,20,LEON,1779,2,283,75,2,54,10,13,13,89,7,0,2,1,0,0,,,549,0,22,571,993
11,GUANAJUATO,7,LEON,20,LEON,1780,2,334,124,7,70,10,16,13,60,14,5,1,1,0,2,,,657,1,31,689,1232
11,GUANAJUATO,7,LEON,20,LEON,1781,2,283,79,5,68,14,9,17,81,8,2,0,0,0,0,,,566,0,30,596,1069
11,GUANAJUATO,7,LEON,20,LEON,1785,2,279,94,2,42,5,10,7,65,10,1,0,1,0,3,,,519,0,23,542,997
11,GUANAJUATO,7,LEON,20,LEON,1786,2,405,82,6,64,5,17,17,80,7,3,4,0,0,6,,,696,0,25,721,1167
11,GUANAJUATO,7,LEON,20,LEON,1788,1,179,39,2,29,10,6,5,56,9,0,0,0,0,0,,,335,0,20,355,543
