CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,MORENA,PH,ES,PPG,COALICION_PRI_PVEM,COMUN_PRD_PT,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2425,B,149,87,7,49,1,4,2,6,,1,1,,,0,307,6,313,506,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2425,C01,160,57,4,45,4,3,,8,1,1,,1,,0,284,10,294,505,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2426,B,94,171,15,18,,17,6,5,,3,2,2,,0,333,15,348,504,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2427,B,67,60,18,109,2,56,1,11,2,7,4,,,0,337,9,346,483,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2427,C01,60,52,35,86,5,44,1,20,2,7,3,,,0,315,12,327,483,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2428,B,116,52,1,16,3,30,1,1,,,,,,0,220,0,220,349,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2429,B,35,183,14,75,3,52,7,15,1,8,3,,,0,396,10,406,545,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2430,B,50,84,9,40,2,57,,3,,5,3,,,0,253,4,257,387,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2430,C01,47,47,8,32,4,66,4,10,1,6,1,,,0,226,2,228,387,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2431,B,42,56,23,67,,149,1,11,,,,2,,0,351,28,379,520,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2432,B,37,14,22,45,3,30,,1,,2,1,,,0,155,8,163,248,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2433,B,68,105,11,56,2,55,1,,4,1,,1,,0,304,13,317,552,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2433,C01,95,76,7,49,4,47,1,7,7,3,1,4,,1,301,11,313,551,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2434,B,130,85,21,39,1,45,10,8,4,3,2,1,,0,349,22,371,601,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2434,C01,134,70,29,28,6,44,5,6,4,3,1,1,,0,331,25,356,600,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2435,B,7,68,5,8,,9,1,4,2,,,,,0,104,0,104,146,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2436,B,20,27,24,16,3,81,2,6,,,1,,,0,180,12,192,316,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2437,B,64,77,34,42,,83,8,35,,,,,,0,343,20,363,607,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2438,B,74,41,6,25,,54,,21,1,,3,,,0,225,13,238,394,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2438,C01,72,35,9,16,,63,3,14,,,,1,,0,213,0,213,394,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2439,B,72,94,2,75,,41,2,17,1,,5,,,0,309,11,320,501,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2439,C01,47,84,8,86,,45,2,14,1,2,6,,,0,295,13,308,501,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2440,B,76,49,6,61,,54,3,6,,1,,,,0,256,4,260,380,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2441,B,26,56,44,38,4,18,1,1,,,1,7,,0,196,17,213,300,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2442,B,69,42,11,45,4,62,3,5,,3,3,,,0,247,7,254,459,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2442,C01,53,71,24,23,4,49,2,19,,,2,,,0,247,0,247,459,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2443,B,166,78,19,51,3,35,3,6,1,1,3,1,,0,367,13,380,564,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2444,B,87,69,18,17,2,32,2,32,,,2,2,,0,263,28,291,539,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2444,C01,74,109,18,24,3,49,2,20,,1,2,2,,0,304,8,312,538,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2445,B,63,78,4,34,3,36,2,1,1,,1,,,0,223,22,245,506,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2445,C01,74,72,4,41,4,48,1,1,,1,,1,,0,247,10,257,505,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2446,B,7,50,12,10,3,149,2,97,1,,,3,,0,334,21,355,570,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2446,C01,14,73,23,25,2,131,2,67,,,,1,,0,338,15,353,569,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2447,B,67,24,8,14,2,72,2,22,2,1,0,,,0,214,13,227,508,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2447,C01,56,42,14,3,13,83,1,16,3,1,,,,0,232,22,254,507,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2447,C02,64,36,3,14,,75,1,11,2,,1,,,0,207,18,225,507,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2448,B,119,100,10,58,2,17,3,27,2,1,,,,0,339,21,360,667,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2448,C01,120,93,10,55,4,24,2,12,1,,1,2,,0,324,19,343,666,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2449,B,9,43,4,18,2,43,3,15,2,1,1,,,0,141,6,147,277,Acta Casilla,,,
4,12,GUERRERO,23,IGUALA DE LA INDEPENDENCIA,60,TEPECOACUILCO DE TRUJANO,2450,B,22,73,8,40,3,99,5,13,1,,,,,0,264,16,280,643,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,43,MARTIR DE CUILAPAN,1719,B,7,82,79,5,14,37,35,13,2,1,18,2,,0,295,73,368,583,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,43,MARTIR DE CUILAPAN,1719,C01,6,78,77,7,11,48,33,7,1,3,20,0,,0,291,75,366,583,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,43,MARTIR DE CUILAPAN,1720,B,8,74,65,8,14,41,52,17,4,1,14,0,,0,298,65,363,547,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,43,MARTIR DE CUILAPAN,1720,C01,5,70,63,12,18,40,58,9,0,0,17,0,,0,292,60,352,547,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,43,MARTIR DE CUILAPAN,1721,B,5,54,57,4,21,47,75,9,0,8,19,0,,0,299,71,370,549,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,43,MARTIR DE CUILAPAN,1721,C01,4,44,50,4,13,49,94,18,1,1,17,0,,0,295,82,377,549,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,43,MARTIR DE CUILAPAN,1722,B,35,402,391,40,91,262,347,73,8,14,105,2,,0,1770,426,2196,323,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,43,MARTIR DE CUILAPAN,1723,B,0,70,96,2,11,120,4,2,1,0,18,0,,0,324,21,345,464,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,43,MARTIR DE CUILAPAN,1724,B,0,119,61,1,5,98,7,11,2,0,2,1,,0,307,13,320,425,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,43,MARTIR DE CUILAPAN,1725,B,3,76,82,5,11,59,0,1,2,0,2,0,,0,241,22,263,379,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,43,MARTIR DE CUILAPAN,1725,C01,0,89,101,0,7,66,1,2,0,0,1,0,,0,267,11,278,378,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,43,MARTIR DE CUILAPAN,1726,B,0,73,111,1,3,64,0,3,1,0,1,0,,0,257,6,263,456,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,43,MARTIR DE CUILAPAN,1727,B,2,41,84,0,5,73,0,1,3,1,49,0,,0,259,17,276,533,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,43,MARTIR DE CUILAPAN,1727,C01,0,32,71,2,8,68,3,1,0,0,43,0,,0,228,23,251,533,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,43,MARTIR DE CUILAPAN,1727,C02,7,39,87,6,4,65,1,0,0,2,46,0,,0,257,29,286,532,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,43,MARTIR DE CUILAPAN,1728,B,0,17,16,1,3,13,18,5,1,0,3,0,,0,77,7,84,161,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,43,MARTIR DE CUILAPAN,1729,B,1,100,95,2,6,60,3,2,1,1,8,1,,0,280,12,292,353,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,43,MARTIR DE CUILAPAN,1730,B,0,54,62,3,8,52,3,1,1,0,6,0,,0,190,7,197,229,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,43,MARTIR DE CUILAPAN,1731,B,1,69,47,8,10,45,18,6,1,0,11,0,,0,216,18,234,300,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,43,MARTIR DE CUILAPAN,1732,B,6,39,147,3,6,109,10,30,0,0,69,0,,0,419,39,458,653,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,43,MARTIR DE CUILAPAN,1732,C01,4,49,148,6,7,93,9,36,12,3,59,0,,0,426,25,451,652,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,43,MARTIR DE CUILAPAN,1733,B,3,110,108,4,11,196,31,6,4,3,18,4,,0,498,36,534,736,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,43,MARTIR DE CUILAPAN,1733,C01,2,93,97,6,14,205,48,3,4,3,24,1,,0,500,42,542,736,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,43,MARTIR DE CUILAPAN,1734,B,5,105,59,7,11,135,14,1,4,0,7,0,,0,348,20,368,552,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,43,MARTIR DE CUILAPAN,1734,C01,6,86,78,1,9,154,12,3,2,1,12,1,,0,365,18,383,551,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,45,MOCHITLAN,1764,B,0,70,48,1,82,94,2,10,3,0,1,4,,0,315,14,329,462,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,45,MOCHITLAN,1764,C01,0,67,42,2,77,97,8,18,0,1,1,3,,0,316,21,337,461,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,45,MOCHITLAN,1765,B,5,76,38,3,69,64,1,10,5,2,5,2,,0,280,27,307,438,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,45,MOCHITLAN,1765,C01,2,81,36,3,82,51,1,16,2,2,6,4,,0,286,41,327,438,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,45,MOCHITLAN,1766,B,2,87,33,2,102,93,2,4,1,1,2,5,,0,334,12,346,473,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,45,MOCHITLAN,1766,C01,2,108,26,2,97,69,1,7,0,2,2,11,,0,327,14,341,473,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,45,MOCHITLAN,1767,B,4,82,66,6,147,169,4,11,2,4,6,4,,0,505,0,505,736,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,45,MOCHITLAN,1767,C01,8,86,71,4,145,129,5,19,1,2,2,3,,0,475,40,515,736,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,45,MOCHITLAN,1768,B,1,22,96,1,105,42,0,2,0,0,0,3,,0,272,0,272,466,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,45,MOCHITLAN,1769,B,3,51,109,2,82,73,2,27,1,0,5,3,,0,358,23,381,544,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,45,MOCHITLAN,1770,B,2,50,114,6,152,58,5,11,1,0,1,12,,0,412,27,439,639,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,45,MOCHITLAN,1771,B,0,21,19,0,67,67,0,2,0,1,2,3,,0,182,8,190,251,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,45,MOCHITLAN,1772,B,2,14,48,0,19,39,2,0,1,0,0,1,,0,126,4,130,158,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,45,MOCHITLAN,1773,B,0,38,13,1,66,69,3,1,0,0,0,2,,0,193,9,202,248,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,45,MOCHITLAN,1774,B,0,85,45,0,0,10,0,0,0,0,0,0,,0,140,7,147,198,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,45,MOCHITLAN,1775,B,0,78,114,1,149,53,5,8,0,1,0,0,,0,409,29,438,601,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,45,MOCHITLAN,1776,B,0,58,41,3,127,148,2,2,0,0,0,4,,0,385,14,399,509,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,45,MOCHITLAN,1777,B,0,58,21,0,40,36,1,1,31,2,2,0,,0,192,13,205,273,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,45,MOCHITLAN,1780,B,0,59,2,2,56,14,0,0,0,0,0,4,,0,137,15,152,265,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,1973,B,2,83,145,3,5,40,1,8,3,3,2,2,,0,297,24,321,531,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,1973,C01,0,85,153,2,4,39,1,4,3,3,2,1,,0,297,22,319,531,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,1974,B,1,63,187,6,3,59,3,3,1,0,0,0,,0,326,24,350,477,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,1974,C01,1,68,159,7,4,45,1,3,2,0,2,0,,0,292,30,322,476,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,1975,B,10,97,173,5,0,89,4,6,4,0,0,0,,0,388,19,407,638,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,1975,C01,8,87,206,5,7,66,1,14,1,1,2,0,,0,398,26,424,637,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,1976,B,4,60,180,4,1,68,7,7,2,2,0,3,,0,338,34,372,577,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,1976,C01,2,84,140,6,2,81,6,4,7,1,0,1,,0,334,33,367,576,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,1976,C02,2,105,135,4,6,79,6,7,3,5,0,0,,0,352,33,385,576,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,1977,B,2,13,80,0,1,19,0,1,0,0,0,0,,0,116,15,131,288,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,1978,B,18,25,143,2,11,126,2,5,4,2,2,4,,0,344,50,394,630,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,1979,B,28,81,185,8,11,80,3,6,10,0,0,0,,0,412,31,443,704,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,1980,B,0,62,169,0,3,40,2,3,0,1,3,1,,0,284,14,298,462,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,1980,C01,1,71,127,3,0,39,2,2,2,0,3,0,,0,250,10,260,390,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,1981,B,3,33,133,6,4,36,1,3,1,0,1,0,,0,221,9,230,359,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,1982,B,1,30,228,6,2,23,0,2,0,0,0,2,,0,294,10,304,408,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,1983,B,17,76,192,5,4,27,0,4,4,4,7,0,,9,340,19,368,533,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,1984,B,12,45,182,4,6,43,10,8,3,1,1,0,,0,315,24,339,507,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,1984,C01,5,38,149,2,8,66,9,4,3,2,0,1,,0,287,30,317,507,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,1984,C02,9,40,192,2,7,43,8,4,5,1,1,0,,0,312,26,338,506,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,1985,B,13,39,179,0,9,39,7,7,5,0,1,0,,0,299,41,340,503,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,1985,C01,6,59,153,1,3,47,4,2,1,1,2,0,,0,279,26,305,503,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,1986,B,4,158,189,5,13,72,2,8,9,0,1,0,,0,461,31,492,693,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,1988,B,0,96,168,2,4,122,3,1,3,0,1,0,,0,400,13,413,614,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,1989,B,11,16,96,4,5,55,1,0,2,0,0,0,,0,190,10,200,313,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,1990,B,0,17,82,0,1,21,1,0,0,0,0,0,,0,122,6,128,171,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,1991,B,4,67,332,5,11,14,2,8,0,1,0,0,,0,444,19,463,696,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,1991,C01,2,29,353,3,2,7,3,3,1,0,2,1,,0,406,12,418,621,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,1991,E01,0,2,67,0,0,1,0,1,0,0,0,0,,0,71,1,72,93,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,1993,B,15,31,159,0,6,62,1,0,1,0,0,1,,0,276,0,276,401,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,1994,B,1,12,77,0,0,11,0,0,0,0,0,0,,0,101,1,102,159,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,1995,B,3,58,309,2,4,12,1,1,3,0,0,0,,0,393,18,411,638,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,1996,B,4,31,152,8,4,85,2,0,3,0,0,1,,0,290,20,310,438,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,1997,B,2,6,241,2,4,7,0,0,0,0,1,0,,0,263,6,269,343,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,1998,B,0,57,135,3,9,46,2,1,2,0,0,1,,0,256,21,277,428,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,1999,B,1,21,87,1,6,44,1,2,2,0,3,0,,0,168,17,185,326,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,2000,B,1,50,120,0,2,59,6,0,1,0,0,0,,0,239,11,250,336,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,2001,B,2,74,109,0,0,17,1,2,3,0,1,1,,0,210,14,224,311,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,2002,B,5,160,92,5,9,33,0,3,1,0,0,0,,0,308,42,350,495,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,2003,B,2,76,172,0,7,69,0,5,8,0,1,1,,0,341,14,355,484,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,2004,B,0,26,54,1,5,19,1,0,2,0,1,1,,0,110,4,114,161,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,2005,B,0,4,129,0,0,17,0,3,2,0,0,0,,0,155,6,161,208,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,2006,B,0,5,94,3,3,25,0,1,2,0,0,0,,0,133,8,141,233,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,2007,B,1,13,190,0,5,45,1,1,1,0,0,0,,0,257,14,271,387,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,2008,B,0,31,156,2,3,8,2,11,1,0,0,0,,0,214,0,214,315,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,2009,B,0,73,81,0,4,26,0,0,0,0,0,0,,0,184,9,193,234,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,2010,B,0,24,143,0,1,92,0,4,2,0,0,0,,0,266,2,268,327,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,2011,B,0,16,97,3,1,29,1,1,0,0,0,0,,0,148,5,153,187,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,2012,B,0,89,75,2,3,59,1,0,2,0,1,2,,0,234,14,248,369,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,2013,B,0,16,135,1,3,35,0,0,0,0,0,1,,0,191,5,196,392,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,2014,B,0,19,189,0,0,9,0,0,1,0,0,0,,0,218,11,229,407,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,52,QUECHULTENANGO,2014,C01,0,22,166,0,0,12,1,0,0,0,0,0,,0,201,12,213,407,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2479,B,0,44,90,4,3,14,7,5,0,0,5,0,,0,172,24,196,692,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2479,C01,1,26,63,0,0,7,4,15,4,1,1,1,,0,123,22,145,691,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2479,C02,1,59,76,5,3,13,3,4,3,0,7,0,,0,174,28,202,691,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2480,B,0,83,34,0,0,13,21,7,1,1,4,0,,0,164,40,204,590,Acta Casilla,,,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2480,C01,2,52,34,3,0,17,15,21,2,0,2,0,,0,148,32,180,590,Grupo Recuento,Anulada,Sentencia TEE/QSU/JIN/017/2015 del Tribunal Electoral del Estado de Guerrero,
4,12,GUERRERO,24,TIXTLA DE GUERRERO,62,TIXTLA DE GUERRERO,2481,B,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,708,No instalada,,,
