CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PT,PVEM,MC,NA,MORENA,ES,PAZ,MDZ,PP,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND1,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
1,32,ZACATECAS,11,VILLANUEVA,55,VILLANUEVA,1738,B,1,0,B,4,49,154,10,3,1,1,46,2,1,1,1,5,7,2,0,,,,,,287,0,22,309,427,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1738BAS00.jpg
1,32,ZACATECAS,11,VILLANUEVA,55,VILLANUEVA,1739,B,1,0,B,14,42,143,15,6,2,4,133,0,1,0,0,2,8,0,0,,,,,,370,0,16,386,570,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1739BAS00.jpg
1,32,ZACATECAS,11,VILLANUEVA,55,VILLANUEVA,1740,B,1,0,B,22,93,110,7,1,0,16,29,1,1,0,0,1,3,0,0,,,,,,284,0,19,303,448,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1740BAS00.jpg
1,32,ZACATECAS,11,VILLANUEVA,55,VILLANUEVA,1740,C,1,0,C01,22,101,96,9,1,2,10,39,5,0,0,0,3,6,0,0,,,,,,294,0,9,303,447,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1740CON01.jpg
1,32,ZACATECAS,11,VILLANUEVA,55,VILLANUEVA,1742,B,1,0,B,4,48,32,0,1,1,5,43,0,0,0,1,0,2,0,0,,,,,,137,0,7,144,221,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1742BAS00.jpg
1,32,ZACATECAS,11,VILLANUEVA,55,VILLANUEVA,1743,B,1,0,B,7,35,49,1,3,0,7,23,1,0,0,0,0,0,0,0,,,,,,126,0,4,130,207,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1743BAS00.jpg
1,32,ZACATECAS,11,VILLANUEVA,55,VILLANUEVA,1744,B,1,0,B,11,76,107,6,5,3,3,76,0,0,1,0,0,0,0,0,,,,,,288,0,12,300,421,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1744BAS00.jpg
1,32,ZACATECAS,11,VILLANUEVA,55,VILLANUEVA,1745,B,1,0,B,4,88,147,6,3,2,5,6,4,0,0,0,1,1,1,2,,,,,,270,0,16,286,438,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1745BAS00.jpg
1,32,ZACATECAS,11,VILLANUEVA,55,VILLANUEVA,1746,B,1,0,B,4,61,56,6,0,0,5,23,1,1,0,0,0,3,0,0,,,,,,160,0,8,168,262,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1746BAS00.jpg
1,32,ZACATECAS,11,VILLANUEVA,55,VILLANUEVA,1748,B,1,0,B,13,88,101,5,3,2,22,40,2,0,0,0,1,5,0,0,,,,,,282,0,14,296,419,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1748BAS00.jpg
1,32,ZACATECAS,11,VILLANUEVA,55,VILLANUEVA,1749,B,1,0,B,41,60,147,2,5,2,6,67,9,0,0,1,2,10,0,1,,,,,,353,0,17,370,580,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1749BAS00.jpg
1,32,ZACATECAS,11,VILLANUEVA,55,VILLANUEVA,1750,B,1,0,B,16,15,77,3,1,0,3,18,1,0,0,1,0,3,0,0,,,,,,138,0,8,146,185,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1750BAS00.jpg
1,32,ZACATECAS,11,VILLANUEVA,55,VILLANUEVA,1751,B,1,0,B,12,12,31,4,0,2,8,15,1,0,0,0,3,1,0,0,,,,,,89,0,5,94,164,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1751BAS00.jpg
1,32,ZACATECAS,11,VILLANUEVA,55,VILLANUEVA,1752,B,1,0,B,4,13,41,8,0,1,5,39,2,0,0,0,1,0,0,0,,,,,,114,0,6,120,159,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1752BAS00.jpg
1,32,ZACATECAS,11,VILLANUEVA,55,VILLANUEVA,1753,B,1,0,B,6,36,28,6,6,1,5,25,1,0,0,0,0,1,1,0,,,,,,116,0,7,123,213,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1753BAS00.jpg
1,32,ZACATECAS,11,VILLANUEVA,55,VILLANUEVA,1755,B,1,0,B,31,39,35,4,3,2,5,24,2,0,0,0,3,6,0,0,,,,,,154,1,12,167,234,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1755BAS00.jpg
1,32,ZACATECAS,11,VILLANUEVA,55,VILLANUEVA,1757,B,1,0,B,11,52,18,6,3,3,1,29,2,1,0,0,0,0,0,0,,,,,,126,0,5,131,184,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1757BAS00.jpg
1,32,ZACATECAS,11,VILLANUEVA,55,VILLANUEVA,1758,B,1,0,B,9,28,63,5,5,4,5,37,6,0,0,0,1,3,0,1,,,,,,167,0,9,176,257,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1758BAS00.jpg
1,32,ZACATECAS,11,VILLANUEVA,55,VILLANUEVA,1759,B,1,0,B,3,66,80,0,1,2,1,94,0,1,1,1,2,5,0,0,,,,,,257,0,11,268,400,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1759BAS00.jpg
1,32,ZACATECAS,11,VILLANUEVA,55,VILLANUEVA,1761,B,1,0,B,6,20,42,1,1,1,0,22,0,0,0,0,0,1,0,0,,,,,,94,0,6,100,143,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1761BAS00.jpg
1,32,ZACATECAS,11,VILLANUEVA,55,VILLANUEVA,1762,B,1,0,B,1,21,41,0,1,1,6,8,0,0,0,0,0,0,0,0,,,,,,79,0,2,81,124,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1762BAS00.jpg
1,32,ZACATECAS,11,VILLANUEVA,55,VILLANUEVA,1763,B,1,0,B,3,30,27,1,5,2,5,14,1,0,0,0,1,1,0,0,,,,,,90,0,5,95,126,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1763BAS00.jpg
1,32,ZACATECAS,11,VILLANUEVA,55,VILLANUEVA,1764,B,1,0,B,9,29,50,5,2,1,4,30,2,1,0,1,0,0,0,0,,,,,,134,0,8,142,237,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1764BAS00.jpg
1,32,ZACATECAS,11,VILLANUEVA,55,VILLANUEVA,1769,B,1,0,B,17,41,93,2,19,3,9,20,0,0,0,0,1,9,0,1,,,,,,215,0,4,219,328,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1769BAS00.jpg
1,32,ZACATECAS,11,VILLANUEVA,55,VILLANUEVA,1770,B,1,0,B,3,13,22,1,0,0,2,7,0,0,0,0,3,1,0,1,,,,,,53,0,3,56,103,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1770BAS00.jpg
1,32,ZACATECAS,2,ZACATECAS,56,ZACATECAS,1772,B,1,0,B,32,65,8,11,43,9,10,187,5,12,8,5,1,0,0,0,4,0,0,0,,400,0,12,412,617,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1772BAS00.jpg
1,32,ZACATECAS,2,ZACATECAS,56,ZACATECAS,1773,B,1,0,B,43,34,4,10,56,7,6,149,6,10,6,3,2,0,0,0,1,0,0,1,,338,0,9,347,552,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1773BAS00.jpg
1,32,ZACATECAS,2,ZACATECAS,56,ZACATECAS,1773,C,1,0,C01,35,54,4,11,64,5,6,148,8,11,5,0,1,0,0,0,1,1,0,0,,354,1,16,371,552,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1773CON01.jpg
1,32,ZACATECAS,2,ZACATECAS,56,ZACATECAS,1774,B,1,0,B,30,48,5,17,61,6,8,127,3,9,3,4,1,0,0,0,1,2,0,0,,325,0,14,339,571,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1774BAS00.jpg
1,32,ZACATECAS,2,ZACATECAS,56,ZACATECAS,1774,C,1,0,C01,31,29,4,15,63,11,5,157,7,20,2,1,0,0,0,0,3,0,0,2,,350,1,17,368,571,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1774CON01.jpg
1,32,ZACATECAS,2,ZACATECAS,56,ZACATECAS,1775,B,1,0,B,36,42,6,17,38,3,2,139,7,4,6,4,2,0,0,0,1,2,0,0,,309,0,5,314,419,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1775BAS00.jpg
1,32,ZACATECAS,2,ZACATECAS,56,ZACATECAS,1775,C,1,0,C01,21,29,12,9,31,2,7,130,4,11,3,3,0,0,0,0,1,2,0,0,,265,0,13,278,419,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1775CON01.jpg
1,32,ZACATECAS,2,ZACATECAS,56,ZACATECAS,1776,B,1,0,B,36,72,11,19,33,17,11,187,6,8,6,3,0,1,0,0,0,2,0,0,,412,0,15,427,619,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1776BAS00.jpg
1,32,ZACATECAS,2,ZACATECAS,56,ZACATECAS,1777,B,1,0,B,46,67,4,22,44,13,4,195,3,10,6,6,0,0,0,0,2,2,0,1,,425,0,14,439,548,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1777BAS00.jpg
1,32,ZACATECAS,2,ZACATECAS,56,ZACATECAS,1778,B,1,0,B,17,40,10,12,36,5,6,165,9,9,2,1,0,1,0,0,2,3,0,1,,319,0,16,335,485,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1778BAS00.jpg
1,32,ZACATECAS,2,ZACATECAS,56,ZACATECAS,1778,C,1,0,C01,32,51,6,13,25,7,3,152,2,8,5,2,0,0,0,0,1,1,0,1,,309,0,11,320,484,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1778CON01.jpg
1,32,ZACATECAS,2,ZACATECAS,56,ZACATECAS,1779,B,1,0,B,22,58,2,7,38,3,6,100,2,10,2,3,0,0,0,0,0,1,0,1,,255,1,11,267,386,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1779BAS00.jpg
1,32,ZACATECAS,2,ZACATECAS,56,ZACATECAS,1779,C,1,0,C01,27,35,5,9,26,5,6,97,6,6,1,3,2,0,0,0,2,0,0,0,,230,0,13,243,386,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1779CON01.jpg
1,32,ZACATECAS,2,ZACATECAS,56,ZACATECAS,1780,B,1,0,B,35,100,13,19,39,6,8,173,8,6,2,6,2,1,0,0,2,3,1,4,,428,0,13,441,633,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1780BAS00.jpg
1,32,ZACATECAS,2,ZACATECAS,56,ZACATECAS,1781,B,1,0,B,40,38,3,6,41,6,6,133,2,16,3,4,0,0,0,0,1,4,0,0,,303,0,13,316,497,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1781BAS00.jpg
1,32,ZACATECAS,2,ZACATECAS,56,ZACATECAS,1782,B,1,0,B,44,52,12,18,40,2,8,136,3,13,8,4,0,1,2,0,4,1,0,0,,348,1,14,363,544,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1782BAS00.jpg
1,32,ZACATECAS,2,ZACATECAS,56,ZACATECAS,1783,B,1,0,B,27,58,7,25,47,8,13,144,6,5,17,5,1,0,0,1,2,1,0,0,,367,0,17,384,544,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1783BAS00.jpg
1,32,ZACATECAS,2,ZACATECAS,56,ZACATECAS,1784,B,1,0,B,24,58,12,14,32,3,6,217,4,6,5,1,1,0,0,0,2,0,0,1,,386,1,13,400,583,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1784BAS00.jpg
1,32,ZACATECAS,2,ZACATECAS,56,ZACATECAS,1785,B,1,0,B,36,114,4,28,39,7,10,204,3,15,5,4,0,0,0,0,3,0,0,0,,472,0,15,487,720,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1785BAS00.jpg
1,32,ZACATECAS,2,ZACATECAS,56,ZACATECAS,1786,B,1,0,B,32,48,6,8,24,4,5,107,3,8,2,5,0,0,0,0,3,0,0,3,,258,0,8,266,365,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1786BAS00.jpg
1,32,ZACATECAS,2,ZACATECAS,56,ZACATECAS,1787,B,1,0,B,52,47,3,10,22,4,7,60,1,3,2,3,3,0,0,0,1,0,0,0,,218,1,7,226,350,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1787BAS00.jpg
1,32,ZACATECAS,2,ZACATECAS,56,ZACATECAS,1788,B,1,0,B,41,68,5,51,45,6,9,170,6,19,5,2,0,0,0,0,2,1,0,0,,430,0,20,450,628,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1788BAS00.jpg
1,32,ZACATECAS,2,ZACATECAS,56,ZACATECAS,1789,B,1,0,B,19,81,8,25,44,4,3,171,3,6,9,5,0,2,0,0,2,2,0,0,,384,0,17,401,639,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1789BAS00.jpg
1,32,ZACATECAS,2,ZACATECAS,56,ZACATECAS,1789,C,1,0,C01,30,67,5,23,52,7,3,159,8,12,7,4,0,0,0,1,2,3,0,0,,383,0,18,401,639,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1789CON01.jpg
1,32,ZACATECAS,2,ZACATECAS,56,ZACATECAS,1790,B,1,0,B,9,42,2,12,28,4,8,111,5,6,6,4,0,0,1,0,5,0,0,0,,243,0,9,252,402,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1790BAS00.jpg
1,32,ZACATECAS,2,ZACATECAS,56,ZACATECAS,1790,C,1,0,C01,14,34,4,8,31,5,12,93,5,6,2,3,0,0,0,0,2,0,0,1,,220,1,12,233,402,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1790CON01.jpg
1,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1791,B,1,0,B,29,50,9,27,51,9,12,197,9,12,9,5,2,0,0,0,4,6,0,0,,431,0,10,441,704,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1791BAS00.jpg
1,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1791,C,1,0,C01,37,61,10,21,56,7,7,192,6,11,2,5,0,0,0,0,4,5,0,0,,424,0,19,443,704,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1791CON01.jpg
1,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1791,C,2,0,C02,30,55,12,26,46,6,7,215,8,14,8,3,0,0,0,0,5,2,0,2,,439,0,13,452,703,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1791CON02.jpg
1,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1792,B,1,0,B,24,47,9,13,33,3,6,123,6,10,2,1,0,0,0,0,0,0,0,0,,277,0,16,293,519,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1792BAS00.jpg
1,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1792,C,1,0,C01,32,42,7,17,30,1,11,144,2,10,3,1,0,0,0,0,0,0,0,0,,300,0,14,314,518,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1792CON01.jpg
1,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1793,B,1,0,B,37,47,11,15,24,4,9,69,1,8,6,6,0,0,0,2,0,0,0,0,,239,0,3,242,392,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1793BAS00.jpg
1,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1793,C,1,0,C01,42,32,9,7,29,3,3,96,3,15,8,4,1,0,0,0,0,2,0,1,,255,0,4,259,392,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1793CON01.jpg
1,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1794,B,1,0,B,87,54,7,10,14,6,2,101,3,13,6,6,1,0,0,0,1,1,0,0,,312,1,16,329,447,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1794BAS00.jpg
1,32,ZACATECAS,2,ZACATECAS,56,ZACATECAS,1795,B,1,0,B,21,47,3,18,38,6,4,118,2,10,3,3,0,1,0,0,3,1,0,2,,280,0,18,298,428,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1795BAS00.jpg
1,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1796,B,1,0,B,53,32,11,11,16,3,4,70,3,6,8,4,0,0,0,0,0,0,0,0,,221,1,11,233,327,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1796BAS00.jpg
1,32,ZACATECAS,2,ZACATECAS,56,ZACATECAS,1797,B,1,0,B,54,62,6,10,48,3,2,109,6,9,2,2,3,0,0,0,1,2,1,0,,320,0,9,329,422,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1797BAS00.jpg
1,32,ZACATECAS,2,ZACATECAS,56,ZACATECAS,1798,B,1,0,B,43,48,7,17,61,6,14,176,5,7,7,4,0,0,0,1,3,0,0,2,,401,1,19,421,584,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1798BAS00.jpg
1,32,ZACATECAS,2,ZACATECAS,56,ZACATECAS,1799,B,1,0,B,35,64,6,9,66,3,6,147,5,8,5,6,2,0,0,0,1,0,0,0,,363,0,13,376,566,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1799BAS00.jpg
1,32,ZACATECAS,2,ZACATECAS,56,ZACATECAS,1800,B,1,0,B,45,71,2,6,44,4,4,86,6,5,5,5,0,0,0,0,0,1,0,1,,285,2,16,303,416,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1800BAS00.jpg
1,32,ZACATECAS,2,ZACATECAS,56,ZACATECAS,1800,C,1,0,C01,53,60,4,6,24,7,6,106,1,4,6,3,1,1,1,0,0,2,0,0,,285,1,21,307,415,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1800CON01.jpg
1,32,ZACATECAS,2,ZACATECAS,56,ZACATECAS,1801,B,1,0,B,51,52,4,23,57,8,5,196,5,10,7,7,0,1,0,0,4,2,0,2,,434,0,16,450,681,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1801BAS00.jpg
1,32,ZACATECAS,2,ZACATECAS,56,ZACATECAS,1801,C,1,0,C01,50,51,15,21,40,5,14,204,14,8,5,6,0,0,0,0,3,2,0,1,,439,0,11,450,680,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1801CON01.jpg
1,32,ZACATECAS,2,ZACATECAS,56,ZACATECAS,1801,C,2,0,C02,46,69,6,17,46,6,11,184,10,19,4,4,0,0,0,0,5,2,0,1,,430,0,18,448,680,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1801CON02.jpg
1,32,ZACATECAS,2,ZACATECAS,56,ZACATECAS,1802,B,1,0,B,40,60,5,6,31,7,5,191,4,6,4,3,0,1,0,0,1,3,0,0,,367,0,8,375,528,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1802BAS00.jpg
1,32,ZACATECAS,2,ZACATECAS,56,ZACATECAS,1803,B,1,0,B,41,90,5,14,39,7,28,258,2,16,4,4,0,0,0,0,2,4,0,0,,514,0,18,532,721,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1803BAS00.jpg
1,32,ZACATECAS,2,ZACATECAS,56,ZACATECAS,1804,B,1,0,B,61,77,10,27,47,4,14,218,7,16,12,3,3,1,0,0,5,1,0,1,,507,0,15,522,724,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1804BAS00.jpg
1,32,ZACATECAS,2,ZACATECAS,56,ZACATECAS,1805,B,1,0,B,42,49,9,10,31,5,10,158,3,18,3,2,0,0,0,0,6,2,0,0,,348,0,15,363,543,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1805BAS00.jpg
1,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1806,B,1,0,B,55,64,11,11,52,13,5,214,9,19,8,4,0,0,1,0,3,0,0,1,,470,3,17,490,730,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1806BAS00.jpg
1,32,ZACATECAS,2,ZACATECAS,56,ZACATECAS,1807,B,1,0,B,53,66,6,13,35,4,7,217,6,13,2,4,1,0,0,0,1,2,0,1,,431,1,20,452,602,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1807BAS00.jpg
1,32,ZACATECAS,2,ZACATECAS,56,ZACATECAS,1807,C,1,0,C01,53,55,16,11,38,6,12,180,8,14,8,5,3,0,0,1,3,1,0,1,,415,0,6,421,602,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1807CON01.jpg
1,32,ZACATECAS,2,ZACATECAS,56,ZACATECAS,1808,B,1,0,B,66,60,3,6,62,6,7,78,3,4,3,0,0,0,0,0,2,0,1,1,,302,1,11,314,427,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1808BAS00.jpg
1,32,ZACATECAS,2,ZACATECAS,56,ZACATECAS,1809,B,1,0,B,63,74,4,12,29,7,5,114,3,5,3,9,3,1,1,0,0,1,0,0,,334,2,15,351,466,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1809BAS00.jpg
1,32,ZACATECAS,2,ZACATECAS,56,ZACATECAS,1809,C,1,0,C01,69,52,6,6,40,12,3,98,7,9,4,7,2,0,0,0,3,1,0,1,,320,1,23,344,465,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1809CON01.jpg
1,32,ZACATECAS,2,ZACATECAS,56,ZACATECAS,1810,B,1,0,B,62,52,2,8,22,4,2,91,5,4,3,3,0,1,0,0,0,1,0,0,,260,0,11,271,376,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1810BAS00.jpg
1,32,ZACATECAS,2,ZACATECAS,56,ZACATECAS,1810,C,1,0,C01,49,41,2,9,36,1,5,88,4,14,4,5,0,1,1,0,0,0,0,0,,260,0,18,278,375,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1810CON01.jpg
1,32,ZACATECAS,2,ZACATECAS,56,ZACATECAS,1811,B,1,0,B,30,55,8,15,46,7,9,165,8,6,4,3,1,0,0,0,4,1,0,0,,362,0,18,380,543,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1811BAS00.jpg
1,32,ZACATECAS,2,ZACATECAS,56,ZACATECAS,1812,B,1,0,B,49,39,5,5,52,8,6,157,3,7,3,4,2,0,0,0,1,3,0,0,,344,0,15,359,531,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1812BAS00.jpg
1,32,ZACATECAS,2,ZACATECAS,56,ZACATECAS,1813,B,1,0,B,66,54,8,13,47,3,7,132,2,7,3,8,1,0,0,0,1,0,0,0,,352,0,15,367,530,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1813BAS00.jpg
1,32,ZACATECAS,2,ZACATECAS,56,ZACATECAS,1814,B,1,0,B,39,25,3,9,19,6,1,39,0,1,3,1,0,0,0,0,0,0,0,0,,146,0,3,149,208,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1814BAS00.jpg
1,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1815,B,1,0,B,65,32,11,5,14,9,3,54,7,7,3,3,0,0,0,0,1,0,0,0,,214,0,11,225,371,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1815BAS00.jpg
1,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1815,S,1,0,SMR01,2,2,0,1,1,0,0,3,0,0,0,0,0,2,0,0,4,1,0,0,,16,0,0,16,0,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1815ESP00.jpg
1,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1815,S,1,0,SRP01,27,34,8,9,14,6,3,140,1,9,3,1,0,0,0,0,0,0,0,0,,255,0,10,265,0,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1815ESPRP.jpg
1,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1816,B,1,0,B,49,25,5,6,17,1,3,91,6,4,6,3,1,1,0,0,0,0,0,0,,218,0,7,225,302,Acta casilla,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1816BAS00.jpg
1,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1817,B,1,0,B,54,48,10,15,34,3,3,166,8,6,2,4,0,0,1,0,3,0,0,0,,357,2,14,373,526,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1817BAS00.jpg
1,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1818,B,1,0,B,91,62,15,16,25,7,7,74,4,8,8,13,2,0,0,0,2,2,0,0,,336,1,12,349,452,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1818BAS00.jpg
1,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1818,C,1,0,C01,105,74,17,8,35,4,1,71,4,7,5,3,3,2,0,0,0,0,0,0,,339,0,10,349,451,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1818CON01.jpg
1,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1819,B,1,0,B,45,37,5,15,26,9,11,152,8,5,4,0,0,0,0,0,4,3,0,0,,324,0,13,337,527,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1819BAS00.jpg
1,32,ZACATECAS,1,ZACATECAS,56,ZACATECAS,1819,C,1,0,C01,22,49,21,13,23,3,7,135,8,7,13,5,1,0,0,0,3,1,2,0,,313,0,14,327,526,Grupo de recuento,,,http://www.ieez.org.mx/PE2018/SesionComputo_2018/D1819CON01.jpg
