CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN_PRD,PRI_PVEM_PD_NVA_ALIANZA ,PVEM_PRI_PD_NVA_ALIANZA,PRI,PT,PVEM,MC,PD,NVA_ALIANZA,MORENA,ES,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
1,10,DURANGO,15,NOMBRE DE DIOS,23,POANAS,999,B,81,,59,,9,,104,,,6,1,,,,,,,,,,,,,,,0,260,6,266,421,Acta casilla,,,
1,10,DURANGO,15,NOMBRE DE DIOS,23,POANAS,1000,B,110,,79,,16,,103,,,10,3,,,,,,,,,,,,,,,0,321,16,337,557,Grupo de Recuento,,,
1,10,DURANGO,15,NOMBRE DE DIOS,23,POANAS,1000,C01,86,,81,,16,,117,,,6,3,,,,,,,,,,,,,,,0,309,14,323,556,Acta casilla,,,
1,10,DURANGO,15,NOMBRE DE DIOS,23,POANAS,1001,B,239,,133,,17,,15,,,8,1,,,,,,,,,,,,,,,0,413,13,426,620,Acta casilla,,,
1,10,DURANGO,15,NOMBRE DE DIOS,23,POANAS,1002,B,150,,102,,8,,32,,,2,1,,,,,,,,,,,,,,,0,295,15,310,470,Acta casilla,,,
1,10,DURANGO,15,NOMBRE DE DIOS,23,POANAS,1003,B,116,,77,,21,,31,,,1,5,,,,,,,,,,,,,,,0,251,11,262,394,Acta casilla,,,
1,10,DURANGO,15,NOMBRE DE DIOS,23,POANAS,1003,C01,134,,71,,29,,21,,,0,4,,,,,,,,,,,,,,,0,259,16,275,393,Acta casilla,,,
1,10,DURANGO,15,NOMBRE DE DIOS,23,POANAS,1004,B,126,,44,,21,,22,,,23,2,,,,,,,,,,,,,,,0,238,6,244,392,Acta casilla,,,
1,10,DURANGO,15,NOMBRE DE DIOS,23,POANAS,1004,C01,128,,47,,31,,8,,,17,4,,,,,,,,,,,,,,,0,235,10,245,391,Acta casilla,,,
1,10,DURANGO,15,NOMBRE DE DIOS,23,POANAS,1005,B,201,,110,,57,,37,,,18,7,,,,,,,,,,,,,,,0,430,7,437,728,Acta casilla,,,
1,10,DURANGO,15,NOMBRE DE DIOS,23,POANAS,1006,B,172,,119,,12,,78,,,8,14,,,,,,,,,,,,,,,0,403,19,422,638,Acta casilla,,,
1,10,DURANGO,15,NOMBRE DE DIOS,23,POANAS,1007,B,184,,56,,8,,22,,,1,2,,,,,,,,,,,,,,,0,273,8,281,437,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/POANAS/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/POANAS_AEC_AYU_1007B.pdf
1,10,DURANGO,15,NOMBRE DE DIOS,23,POANAS,1008,B,291,,100,,11,,16,,,3,2,,,,,,,,,,,,,,,0,423,12,435,713,Acta casilla,,,
1,10,DURANGO,15,NOMBRE DE DIOS,23,POANAS,1009,B,133,,169,,15,,26,,,2,15,,,,,,,,,,,,,,,0,360,22,382,514,Acta casilla,,,
1,10,DURANGO,15,NOMBRE DE DIOS,23,POANAS,1010,B,108,,186,,19,,24,,,7,7,,,,,,,,,,,,,,,0,351,14,365,519,Acta casilla,,,
1,10,DURANGO,15,NOMBRE DE DIOS,23,POANAS,1010,C01,93,,185,,19,,30,,,4,10,,,,,,,,,,,,,,,0,341,12,353,519,Acta casilla,,,
1,10,DURANGO,15,NOMBRE DE DIOS,23,POANAS,1011,B,56,,24,,5,,38,,,5,5,,,,,,,,,,,,,,,0,133,6,139,230,Acta casilla,,,
1,10,DURANGO,15,NOMBRE DE DIOS,23,POANAS,1012,B,71,,78,,13,,17,,,4,13,,,,,,,,,,,,,,,1,196,7,204,319,Acta casilla,,,
1,10,DURANGO,15,NOMBRE DE DIOS,23,POANAS,1013,B,180,,110,,17,,6,,,8,8,,,,,,,,,,,,,,,1,329,16,346,709,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/POANAS/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/POANAS_AEC_AYU_1013B.pdf
1,10,DURANGO,15,NOMBRE DE DIOS,23,POANAS,1014,B,138,,49,,6,,7,,,8,17,,,,,,,,,,,,,,,0,225,6,231,445,Acta casilla,,,
1,10,DURANGO,15,NOMBRE DE DIOS,23,POANAS,1014,C01,144,,39,,9,,9,,,8,7,,,,,,,,,,,,,,,0,216,5,221,445,Acta casilla,,,
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1015,B,121,91,,,4,,,,,6,29,,,,,,,,,18,21,,,,,0,290,9,299,563,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/PUEBLO NUEVO/AYUNTAMIENTO/CONSTANCIAS DE RECUENTO/1015B.pdf
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1015,C01,109,105,,,12,,,,,6,15,,,,,,,,,10,25,,,,,0,282,4,286,563,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/PUEBLO NUEVO/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/PUEBLONUEVO_AEC_AYU_1015C1.pdf
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1015,C02,117,113,,,14,,,,,8,9,,,,,,,,,13,17,,,,,0,291,11,302,562,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/PUEBLO NUEVO/AYUNTAMIENTO/CONSTANCIAS DE RECUENTO/1015C2.pdf
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1016,B,92,79,,,5,,,,,1,11,,,,,,,,,9,8,,,,,0,205,4,209,447,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/PUEBLO NUEVO/AYUNTAMIENTO/CONSTANCIAS DE RECUENTO/1016B.pdf
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1016,C01,92,72,,,16,,,,,1,12,,,,,,,,,7,14,,,,,0,214,8,222,446,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/PUEBLO NUEVO/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/PUEBLONUEVO_AEC_AYU_1016C1.pdf
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1017,B,111,87,,,17,,,,,12,15,,,,,,,,,17,17,,,,,0,276,9,285,532,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/PUEBLO NUEVO/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/PUEBLONUEVO_AEC_AYU_1017B.pdf
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1017,C01,111,100,,,20,,,,,2,23,,,,,,,,,13,7,,,,,0,276,10,286,532,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/PUEBLO NUEVO/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/PUEBLONUEVO_AEC_AYU_1017C1.pdf
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1017,C02,122,108,,,9,,,,,6,18,,,,,,,,,21,18,,,,,1,302,6,309,531,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/PUEBLO NUEVO/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/PUEBLONUEVO_AEC_AYU_1017C2.pdf
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1017,SMR01,111,102,,,9,,,,,12,19,,,,,,,,,7,16,,,,,0,276,19,295,0,Acta casilla,,,
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1018,B,180,124,,,3,,,,,2,35,,,,,,,,,31,8,,,,,0,383,7,390,657,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/PUEBLO NUEVO/AYUNTAMIENTO/CONSTANCIAS DE RECUENTO/1018B.pdf
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1018,C01,182,125,,,4,,,,,3,29,,,,,,,,,44,8,,,,,0,395,4,399,657,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/PUEBLO NUEVO/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/PUEBLONUEVO_AEC_AYU_1018C1.pdf
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1019,B,186,110,,,9,,,,,5,28,,,,,,,,,19,7,,,,,0,364,10,374,652,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/PUEBLO NUEVO/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/PUEBLONUEVO_AEC_AYU_1019B.pdf
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1019,C01,176,128,,,8,,,,,7,23,,,,,,,,,17,14,,,,,0,373,5,378,652,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/PUEBLO NUEVO/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/PUEBLONUEVO_AEC_AYU_1019C1.pdf
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1019,C02,142,121,,,9,,,,,0,14,,,,,,,,,18,15,,,,,0,319,8,327,651,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/PUEBLO NUEVO/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/PUEBLONUEVO_AEC_AYU_1019C2.pdf
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1020,B,215,149,,,3,,,,,9,12,,,,,,,,,14,17,,,,,0,419,4,423,687,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/PUEBLO NUEVO/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/PUEBLONUEVO_AEC_AYU_1020B.pdf
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1020,C01,187,168,,,3,,,,,3,8,,,,,,,,,9,8,,,,,0,386,5,391,687,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/PUEBLO NUEVO/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/PUEBLONUEVO_AEC_AYU_1020C1.pdf
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1021,B,219,107,,,5,,,,,16,23,,,,,,,,,14,19,,,,,0,403,6,409,725,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/PUEBLO NUEVO/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/PUEBLONUEVO_AEC_AYU_1021B.pdf
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1021,C01,227,115,,,6,,,,,4,15,,,,,,,,,12,31,,,,,0,410,5,415,724,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/PUEBLO NUEVO/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/PUEBLONUEVO_AEC_AYU_1021C1.pdf
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1022,B,132,93,,,6,,,,,7,20,,,,,,,,,11,14,,,,,0,283,5,288,464,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/PUEBLO NUEVO/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/PUEBLONUEVO_AEC_AYU_1022B.pdf
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1022,C01,146,113,,,2,,,,,3,15,,,,,,,,,13,11,,,,,0,303,6,309,463,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/PUEBLO NUEVO/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/PUEBLONUEVO_AEC_AYU_1022C1.pdf
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1023,B,184,114,,,7,,,,,3,25,,,,,,,,,9,15,,,,,0,357,5,362,597,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/PUEBLO NUEVO/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/PUEBLONUEVO_AEC_AYU_1023B.pdf
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1023,C01,174,89,,,4,,,,,13,14,,,,,,,,,18,17,,,,,0,329,13,342,597,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/PUEBLO NUEVO/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/PUEBLONUEVO_AEC_AYU_1023C1.pdf
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1023,C02,182,101,,,3,,,,,4,14,,,,,,,,,13,11,,,,,0,328,2,330,597,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/PUEBLO NUEVO/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/PUEBLONUEVO_AEC_AYU_1023C2.pdf
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1024,B,171,139,,,7,,,,,5,20,,,,,,,,,12,19,,,,,1,373,6,380,624,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/PUEBLO NUEVO/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/PUEBLONUEVO_AEC_AYU_1024B.pdf
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1024,C01,157,138,,,7,,,,,4,14,,,,,,,,,19,13,,,,,0,352,8,360,623,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/PUEBLO NUEVO/AYUNTAMIENTO/CONSTANCIAS DE RECUENTO/1024C1.pdf
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1024,C02,147,138,,,7,,,,,10,13,,,,,,,,,19,17,,,,,1,351,5,357,623,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/PUEBLO NUEVO/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/PUEBLONUEVO_AEC_AYU_1024C2.pdf
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1024,C03,152,132,,,9,,,,,29,12,,,,,,,,,16,11,,,,,0,361,6,367,623,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/PUEBLO NUEVO/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/PUEBLONUEVO_AEC_AYU_1024C3.pdf
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1025,B,17,164,,,2,,,,,14,9,,,,,,,,,12,21,,,,,0,239,9,248,447,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/PUEBLO NUEVO/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/PUEBLONUEVO_AEC_AYU_1025B.pdf
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1026,B,6,68,,,1,,,,,0,0,,,,,,,,,3,13,,,,,0,91,1,92,145,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/PUEBLO NUEVO/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/PUEBLONUEVO_AEC_AYU_1026B.pdf
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1027,B,173,175,,,8,,,,,5,0,,,,,,,,,6,2,,,,,0,369,4,373,633,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/PUEBLO NUEVO/AYUNTAMIENTO/CONSTANCIAS DE RECUENTO/1027B.pdf
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1028,B,118,234,,,7,,,,,9,4,,,,,,,,,6,10,,,,,0,388,9,397,734,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/PUEBLO NUEVO/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/PUEBLONUEVO_AEC_AYU_1028B.pdf
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1029,B,64,243,,,6,,,,,2,10,,,,,,,,,7,23,,,,,0,355,9,364,725,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/PUEBLO NUEVO/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/PUEBLONUEVO_AEC_AYU_1029B.pdf
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1030,B,63,141,,,5,,,,,2,10,,,,,,,,,5,48,,,,,0,274,7,281,457,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/PUEBLO NUEVO/AYUNTAMIENTO/CONSTANCIAS DE RECUENTO/1030B.pdf
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1031,B,61,72,,,3,,,,,2,5,,,,,,,,,1,6,,,,,0,150,8,158,322,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/PUEBLO NUEVO/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/PUEBLONUEVO_AEC_AYU_1031B.pdf
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1032,B,65,60,,,3,,,,,0,4,,,,,,,,,4,12,,,,,0,148,8,156,282,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/PUEBLO NUEVO/AYUNTAMIENTO/CONSTANCIAS DE RECUENTO/1032B.pdf
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1033,B,83,86,,,1,,,,,3,7,,,,,,,,,8,37,,,,,0,225,6,231,401,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/PUEBLO NUEVO/AYUNTAMIENTO/CONSTANCIAS DE RECUENTO/1033B.pdf
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1034,B,113,183,,,3,,,,,2,2,,,,,,,,,35,10,,,,,0,348,15,363,604,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/PUEBLO NUEVO/AYUNTAMIENTO/CONSTANCIAS DE RECUENTO/1034B.pdf
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1035,B,91,61,,,3,,,,,2,2,,,,,,,,,6,11,,,,,0,176,5,181,333,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/PUEBLO NUEVO/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/PUEBLONUEVO_AEC_AYU_1035B.pdf
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1036,B,10,42,,,0,,,,,0,0,,,,,,,,,4,19,,,,,0,75,0,75,115,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/PUEBLO NUEVO/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/PUEBLONUEVO_AEC_AYU_1036B.pdf
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1037,B,104,211,,,5,,,,,7,18,,,,,,,,,12,26,,,,,0,383,2,385,701,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/PUEBLO NUEVO/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/PUEBLONUEVO_AEC_AYU_1037B.pdf
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1038,B,68,66,,,3,,,,,2,7,,,,,,,,,4,8,,,,,0,158,2,160,263,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/PUEBLO NUEVO/AYUNTAMIENTO/CONSTANCIAS DE RECUENTO/1038B.pdf
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1039,B,27,81,,,2,,,,,0,8,,,,,,,,,4,5,,,,,0,127,7,134,327,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/PUEBLO NUEVO/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/PUEBLONUEVO_AEC_AYU_1039B.pdf
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1040,B,229,142,,,4,,,,,2,5,,,,,,,,,4,5,,,,,0,391,2,393,678,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/PUEBLO NUEVO/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/PUEBLONUEVO_AEC_AYU_1040B.pdf
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1041,B,16,50,,,2,,,,,0,0,,,,,,,,,1,20,,,,,0,89,0,89,222,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/PUEBLO NUEVO/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/PUEBLONUEVO_AEC_AYU_1041B.pdf
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1042,B,86,127,,,9,,,,,3,1,,,,,,,,,1,37,,,,,0,264,10,274,442,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/PUEBLO NUEVO/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/PUEBLONUEVO_AEC_AYU_1042B.pdf
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1043,B,44,43,,,9,,,,,3,10,,,,,,,,,0,11,,,,,0,120,6,126,218,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/PUEBLO NUEVO/AYUNTAMIENTO/CONSTANCIAS DE RECUENTO/1043B.pdf
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1043,E01,11,46,,,4,,,,,1,1,,,,,,,,,3,23,,,,,0,89,3,92,130,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/PUEBLO NUEVO/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/PUEBLONUEVO_AEC_AYU_1043C1.pdf
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1044,B,106,67,,,4,,,,,11,29,,,,,,,,,1,6,,,,,0,224,5,229,402,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/PUEBLO NUEVO/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/PUEBLONUEVO_AEC_AYU_1044B.pdf
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1044,E01,5,25,,,0,,,,,0,10,,,,,,,,,0,11,,,,,0,51,1,52,121,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/PUEBLO NUEVO/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/PUEBLONUEVO_AEC_AYU_1044E1.pdf
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1045,B,104,85,,,11,,,,,7,17,,,,,,,,,2,4,,,,,0,230,12,242,510,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/PUEBLO NUEVO/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/PUEBLONUEVO_AEC_AYU_1045B.pdf
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1046,B,65,117,,,2,,,,,8,23,,,,,,,,,6,38,,,,,0,259,8,267,438,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/PUEBLO NUEVO/AYUNTAMIENTO/CONSTANCIAS DE RECUENTO/1046B.pdf
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1046,C01,73,134,,,2,,,,,12,9,,,,,,,,,7,8,,,,,0,245,7,252,437,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/PUEBLO NUEVO/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/PUEBLONUEVO_AEC_AYU_1046C1.pdf
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1047,B,74,109,,,9,,,,,14,18,,,,,,,,,4,35,,,,,0,263,10,273,516,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/PUEBLO NUEVO/AYUNTAMIENTO/CONSTANCIAS DE RECUENTO/1047B.pdf
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1048,B,22,78,,,5,,,,,0,8,,,,,,,,,5,19,,,,,0,137,3,140,238,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/PUEBLO NUEVO/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/PUEBLONUEVO_AEC_AYU_1048B.pdf
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1049,B,62,94,,,4,,,,,3,22,,,,,,,,,1,1,,,,,0,187,4,191,390,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/PUEBLO NUEVO/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/PUEBLONUEVO_AEC_AYU_1049B.pdf
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1050,B,88,94,,,3,,,,,1,1,,,,,,,,,2,9,,,,,0,198,2,200,441,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/PUEBLO NUEVO/AYUNTAMIENTO/CONSTANCIAS DE RECUENTO/1050B.pdf
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1050,C01,89,92,,,3,,,,,1,2,,,,,,,,,1,11,,,,,0,199,8,207,441,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/PUEBLO NUEVO/AYUNTAMIENTO/CONSTANCIAS DE RECUENTO/1050C1.pdf
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1051,B,49,71,,,2,,,,,0,0,,,,,,,,,5,18,,,,,0,145,3,148,323,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/PUEBLO NUEVO/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/PUEBLONUEVO_AEC_AYU_1051B.pdf
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1052,B,53,55,,,1,,,,,1,0,,,,,,,,,0,13,,,,,0,123,5,128,261,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/PUEBLO NUEVO/AYUNTAMIENTO/CONSTANCIAS DE RECUENTO/1052B.pdf
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1053,B,49,58,,,4,,,,,3,2,,,,,,,,,2,34,,,,,0,152,12,164,341,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/PUEBLO NUEVO/AYUNTAMIENTO/CONSTANCIAS DE RECUENTO/1053B.pdf
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1054,B,5,54,,,4,,,,,1,17,,,,,,,,,1,9,,,,,0,91,4,95,194,Grupo de Recuento,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/PUEBLO NUEVO/AYUNTAMIENTO/CONSTANCIAS DE RECUENTO/1054B.pdf
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1055,B,60,66,,,16,,,,,16,20,,,,,,,,,0,21,,,,,0,199,3,202,349,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/PUEBLO NUEVO/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/PUEBLONUEVO_AEC_AYU_1055B.pdf
1,10,DURANGO,6,PUEBLO NUEVO,24,PUEBLO NUEVO,1057,B,1,15,,,1,,,,,1,1,,,,,,,,,0,1,,,,,0,20,3,23,114,Acta casilla,,,http://www.iepcdgo.org.mx/img/documentos/organizacion/PUEBLO NUEVO/AYUNTAMIENTO/ACTAS DE ESCRUTINIO/PUEBLONUEVO_AEC_AYU_1057B.pdf
