uniqueid,year,incumbent_party_magar,incumbent_candidate_magar,runnerup_party_magar,runnerup_candidate_magar,margin
28016,1995,PRI,JAVIER IBARRA ECHARTEA,PAN,,0.301658641
28016,1998,PRI,SERGIO CARRILLO LUMBRERAS,PRD,,0.4759669126
28016,2001,PRI,JUAN LINARES REYES,PAN,,0.2636345737
28016,2004,PRI,CESAREO ROCHA VILLANUEVA,PRD_CONVE,,0.226349052
28016,2007,PRI_PNA,MARCO ANTONIO LEAL GARCIA,PAN,,0.1398788311
28016,2010,PRI_PNA,GONZALO UVALLE MORALES,PAN,,0.5614500442
28016,2013,PRI_PVEM_PNA,JESUS MANUEL GUERRERO GAMBOA,PAN,,0.833848348
28016,2016,PAN,MARIA DE LOURDES DOMINGUEZ WALLE,MORENA,,0.8388405797
28016,2018,PAN_PRD_MC,REYES WENSESLADO ZUÑIGA VAZQUEZ,PT_MORENA_PES,JUAN JOSE CONTRERAS CASTILLO,0.6472346786
28016,2021,PAN,JUAN JOSE CONTRERAS CASTILLO,PT_MORENA,ISRAEL LEOS URBINA,0.6801266825
28017,1989,PRI,EPIGMENIO VILLAREAL VALADEZ,PARM,,0.1645445642
28017,1992,PRI,MIGUEL A SETIEN RUIZ,PAN,,0.398574057
28017,1995,PRI,FELIPE REYES MENDEZ,PAN,,0.1086956522
28017,1998,PRI,?,PAN,,0.4970887918
28017,2001,PRI,JOSE GUDIÑO CARDIEL,PRD,,0.3468237705
28017,2004,PRI,JOSE ALFREDO DE LA ROSA TORRES,PAN,,0.0675909879
28017,2007,PRD,RICARDO QUINTANILLA LEAL,PRI_PNA,,0.0807525326
28017,2010,PRI_PNA,EPIGMENIO VILLAREAL VALADEZ,PRD,,0.0493237868
28017,2013,PRI_PVEM_PNA,JOSE RAMON EGUIA NAVARRO,PRD,,0.1693791441
28017,2016,INDEP,JOSE LUIS GALLARDO FLORES,PRI_PVEM_PNA,,0.020368808
28017,2018,PAN,CESAR MARTIN RODRIGUEZ GARCIA,INDEP,JOSE LUIS GALLARDO FLORES,0.0033487298
28017,2021,INDEP,JOSE LUIS GALLARDO FLORES,PAN,NORMA VILLANUEVA RAMOS,0.1185335133
28018,1989,PRI,ALEJANDRO VAZQUEZ N.,PARM,,0.4779366066
28018,1992,PRI,FERNANDO CANTU CABALLERO,PAN,,0.1123872026
28018,1995,PRI,SILVESTRE SALAZAR SALDIVAR,PAN,,0.5835201794
28018,1998,PRI,ROSARIO ELIZONDO SALINAS,PAN,,0.8440748441
28018,2001,PRI,JOSE GUADALUPE SAUCEDO GARCIA,PAN,,0.3398488402
28018,2004,PRI,MAURICIO SALAZAR SALDIVAR,PRD_CONVE,,0.4640672783
28018,2007,PRI_PNA,JOSE GUADALUPE SAUCEDO GARCIA,PAN,,0.5917655269
