CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PAN_PRD,PRI_PVEM,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
5,6,COLIMA,13,,8,MANZANILLO,210,C,1,0,C01,40,28,3,62,13,13,0,112,3,1,5,6,1,0,0,,,,4,291,0,10,301,610,Acta de Casilla,,,
5,6,COLIMA,13,,8,MANZANILLO,211,B,1,0,B,41,24,2,78,10,8,6,126,5,1,7,8,4,0,0,,,,16,336,0,21,357,659,Acta de Casilla,,,
5,6,COLIMA,13,,8,MANZANILLO,211,C,1,0,C01,47,35,2,82,9,10,5,146,7,3,4,10,3,0,0,,,,12,375,0,20,395,659,Acta de Casilla,,,
5,6,COLIMA,13,,8,MANZANILLO,211,C,2,0,C02,38,34,6,95,7,8,2,121,4,1,5,3,0,0,1,,,,0,325,12,19,356,659,Acta de Casilla,,,
5,6,COLIMA,13,,8,MANZANILLO,212,B,1,0,B,66,29,5,68,8,9,10,109,4,0,7,5,1,0,0,,,,22,343,0,9,352,530,Acta de Casilla,,,
5,6,COLIMA,13,,8,MANZANILLO,213,B,1,0,B,56,48,2,95,3,9,23,107,11,1,8,4,2,1,1,,,,11,382,0,17,399,591,Acta de Casilla,,,
5,6,COLIMA,13,,8,MANZANILLO,213,C,1,0,C01,67,36,2,91,10,9,21,114,6,1,10,5,3,0,1,,,,6,382,0,11,393,590,Acta de Casilla,,,
5,6,COLIMA,13,,8,MANZANILLO,214,B,1,0,B,67,28,4,71,12,9,6,111,14,0,5,13,4,0,3,,,,7,354,0,12,366,550,Acta de Casilla,,,
5,6,COLIMA,13,,8,MANZANILLO,214,C,1,0,C01,68,25,2,67,12,4,6,112,8,1,6,9,2,0,1,,,,5,328,0,12,340,550,Acta de Casilla,,,
5,6,COLIMA,9,,8,MANZANILLO,215,B,1,0,B,25,39,4,71,10,12,3,145,4,0,4,6,2,0,1,,,,,326,1,18,345,591,Acta de Casilla,,,
5,6,COLIMA,9,,8,MANZANILLO,215,C,1,0,C01,28,26,3,57,10,19,2,158,8,0,6,7,1,2,2,,,,,329,1,14,344,591,Acta de Casilla,,,
5,6,COLIMA,9,,8,MANZANILLO,215,C,2,0,C02,29,28,6,58,9,14,5,139,7,0,5,9,0,0,2,,,,,311,0,15,326,591,Acta de Casilla,,,
5,6,COLIMA,13,,8,MANZANILLO,216,B,1,0,B,35,34,1,53,11,17,5,119,7,1,5,7,0,0,0,,,,12,307,0,10,317,573,Acta de Casilla,,,
5,6,COLIMA,13,,8,MANZANILLO,216,C,1,0,C01,27,36,2,55,15,11,4,110,7,0,5,2,1,0,1,,,,6,282,0,11,293,573,Acta de Casilla,,,
5,6,COLIMA,13,,8,MANZANILLO,216,C,2,0,C02,36,18,3,48,7,9,1,102,7,0,7,3,1,0,3,,,,11,256,0,13,269,573,Acta de Casilla,,,
5,6,COLIMA,13,,8,MANZANILLO,216,C,3,0,C03,35,27,4,56,15,13,3,124,7,0,4,4,2,0,0,,,,9,303,0,10,313,573,Acta de Casilla,,,
5,6,COLIMA,13,,8,MANZANILLO,217,B,1,0,B,56,39,5,61,8,16,3,115,6,2,6,8,2,0,1,,,,9,337,0,8,345,506,Acta de Casilla,,,
5,6,COLIMA,13,,8,MANZANILLO,217,C,1,0,C01,51,41,3,61,3,9,8,134,5,1,2,2,0,0,0,,,,11,331,0,22,353,506,Acta de Casilla,,,
5,6,COLIMA,13,,8,MANZANILLO,218,B,1,0,B,82,33,3,59,6,8,10,137,5,1,10,4,5,0,0,,,,11,374,0,7,381,611,Acta de Casilla,,,
5,6,COLIMA,13,,8,MANZANILLO,219,B,1,0,B,74,18,1,87,5,12,3,110,3,1,5,9,2,0,1,,,,10,341,0,19,360,577,Acta de Casilla,,,
5,6,COLIMA,13,,8,MANZANILLO,219,C,1,0,C01,56,44,3,98,8,15,3,118,8,0,13,3,1,0,0,,,,7,377,0,14,391,577,Acta de Casilla,,,
5,6,COLIMA,13,,8,MANZANILLO,220,B,1,0,B,87,42,4,66,4,24,22,123,8,2,4,1,0,0,1,,,,9,397,0,12,409,552,Acta de Casilla,,,
5,6,COLIMA,13,,8,MANZANILLO,221,B,1,0,B,33,29,1,77,7,11,5,158,20,1,6,4,0,0,1,,,,7,360,0,13,373,524,Acta de Casilla,,,
5,6,COLIMA,13,,8,MANZANILLO,221,C,1,0,C01,37,35,2,91,4,11,4,145,13,2,6,10,1,1,1,,,,7,370,0,11,381,523,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,222,B,1,0,B,51,20,3,48,4,18,3,18,3,0,2,1,1,0,0,,,,,172,0,10,182,240,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,222,E,1,0,E01,23,37,4,26,11,29,3,49,6,1,3,2,4,1,0,,,,,199,0,16,215,286,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,223,B,1,0,B,60,89,19,74,21,27,15,105,3,2,21,5,0,0,0,,,,,441,0,50,491,679,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,223,E,1,0,E01,7,22,0,9,4,5,12,27,2,0,1,2,0,0,2,,,,,93,0,8,101,110,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,224,B,1,0,B,21,48,8,46,15,10,3,50,4,4,8,4,0,0,1,,,,,222,0,33,255,365,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,225,B,1,0,B,41,55,5,54,11,10,4,100,5,1,4,5,1,0,2,,,,,298,0,26,324,530,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,225,C,1,0,C01,50,31,6,42,13,26,12,100,8,1,5,3,0,0,0,,,,,297,0,14,311,529,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,226,B,1,0,B,31,42,5,48,18,16,9,106,9,3,8,2,2,0,1,,,,,300,0,34,334,511,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,226,E,1,0,E01,32,61,1,57,5,8,10,31,1,0,8,1,1,0,1,,,,,217,0,9,226,323,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,226,E,2,0,E02,25,31,3,40,7,4,7,59,2,0,5,9,2,0,0,,,,,194,0,11,205,267,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,227,B,1,0,B,43,97,9,94,18,32,7,111,4,0,1,0,2,0,2,,,,,420,0,18,438,696,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,227,E,1,0,E01,33,9,6,23,6,13,0,51,1,3,1,3,0,0,1,,,,,150,0,7,157,227,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,228,B,1,0,B,28,53,6,49,4,21,10,71,1,0,5,1,1,0,0,,,,,250,0,19,269,472,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,228,C,1,0,C01,27,42,6,55,8,16,5,86,11,0,3,2,0,0,1,,,,,262,0,20,282,472,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,228,E,1,0,E01,25,33,1,37,1,21,10,44,0,1,3,1,1,0,0,,,,,178,0,11,189,283,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,228,E,2,0,E02,30,93,10,49,5,28,22,151,12,0,1,2,0,0,1,,,,,404,1,14,419,604,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,228,E,3,0,E03,31,45,4,48,5,7,1,44,1,0,2,3,1,0,1,,,,,193,0,14,207,292,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,229,B,1,0,B,9,20,4,25,2,9,6,78,2,0,1,2,2,0,0,,,,,160,0,4,164,230,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,230,B,1,0,B,56,39,5,76,10,19,8,162,12,2,6,5,1,0,0,,,,,401,0,26,427,663,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,230,C,1,0,C01,53,46,6,97,12,28,6,134,7,0,9,4,0,0,0,,,,,402,0,14,416,662,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,230,E,1,0,E01,33,38,6,61,9,19,15,131,7,1,5,2,6,0,0,,,,,333,0,22,355,584,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,230,E,1,1,E01C01,32,31,7,75,10,24,16,132,4,0,5,10,1,1,3,,,,,351,0,15,366,584,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,231,B,1,0,B,25,41,0,43,3,16,1,17,1,1,4,0,0,0,1,,,,,153,0,13,166,224,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,231,E,1,0,E01,23,27,0,11,2,14,6,24,4,0,3,2,1,0,0,,,,,117,0,3,120,173,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,232,B,1,0,B,26,21,2,45,9,12,5,105,4,0,2,3,0,0,1,,,,,235,0,15,250,387,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,232,C,1,0,C01,23,30,4,63,6,15,9,83,6,0,3,0,1,0,0,,,,,243,0,17,260,387,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,232,E,1,0,E01,27,34,2,44,11,5,11,51,2,0,6,6,0,0,2,,,,,201,0,11,212,294,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,233,B,1,0,B,48,56,4,58,7,32,7,134,7,0,6,3,2,0,0,,,,,364,0,11,375,583,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,233,C,1,0,C01,44,46,4,63,6,34,7,150,4,1,6,3,0,0,0,,,,,368,0,14,382,583,Acta Levantada en Consejo,,,
5,6,COLIMA,14,,8,MANZANILLO,233,E,1,0,E01,56,35,2,77,12,31,7,200,14,0,6,10,2,1,5,,,,,458,0,14,472,749,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,234,B,1,0,B,75,26,7,104,14,27,9,164,8,2,4,1,0,0,3,,,,,444,0,32,476,716,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,234,C,1,0,C01,82,30,10,90,13,22,16,156,9,0,3,2,1,0,0,,,,,434,0,25,459,716,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,234,C,2,0,C02,63,49,4,95,15,37,11,171,3,0,4,2,2,0,1,,,,,457,0,22,479,716,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,235,B,1,0,B,31,35,4,54,19,14,13,143,4,1,11,3,0,1,2,,,,,335,0,23,358,612,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,235,C,1,0,C01,20,39,7,59,20,15,13,148,4,0,4,8,5,0,4,,,,,346,1,25,372,612,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,236,B,1,0,B,30,35,7,41,17,17,3,135,7,0,10,5,3,0,0,,,,,310,0,19,329,645,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,236,C,1,0,C01,47,34,3,52,8,13,11,141,6,0,7,3,5,0,0,,,,,330,0,28,358,644,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,236,C,2,0,C02,34,46,7,46,48,21,0,141,6,0,5,10,2,1,3,,,,,370,0,22,392,644,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,236,C,3,0,C03,34,23,6,49,14,16,5,155,3,0,11,8,7,0,1,,,,,332,0,20,352,644,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,236,C,4,0,C04,37,38,6,43,18,14,5,146,4,1,1,8,3,1,1,,,,,326,1,11,338,644,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,236,E,1,0,E01,29,33,4,52,19,15,5,152,7,0,6,11,0,0,0,,,,,333,0,8,341,628,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,236,E,1,1,E01C01,18,36,4,65,18,13,6,158,9,0,3,3,4,0,0,,,,,337,0,11,348,627,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,236,E,1,2,E01C02,26,21,6,64,27,17,13,145,7,0,4,3,7,0,0,,,,,340,0,15,355,627,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,236,E,1,3,E01C03,23,36,0,60,17,20,9,127,6,0,11,7,0,0,2,,,,,318,0,13,331,627,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,236,E,1,4,E01C04,25,29,2,61,31,13,4,152,5,1,4,5,5,1,0,,,,,338,0,17,355,627,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,236,E,2,0,E02,39,26,4,48,20,17,13,177,12,1,4,3,2,0,0,,,,,366,1,11,378,666,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,236,E,2,1,E02C01,45,31,2,55,22,22,12,168,4,1,4,8,3,0,1,,,,,378,0,15,393,666,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,236,E,2,2,E02C02,47,27,4,46,26,24,7,178,7,1,1,10,2,0,1,,,,,381,0,10,391,665,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,236,E,3,0,E03,21,18,3,28,9,13,6,144,9,0,2,5,4,0,1,,,,,263,0,7,270,529,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,236,E,3,1,E03C01,35,20,3,25,18,16,8,125,8,2,1,8,2,0,1,,,,,272,0,6,278,529,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,236,E,3,2,E03C02,20,18,4,39,11,11,8,128,8,1,3,7,0,0,0,,,,,258,0,8,266,529,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,237,B,1,0,B,32,53,2,60,29,8,11,144,4,0,10,7,1,0,0,,,,,361,0,26,387,718,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,237,C,1,0,C01,34,43,1,69,26,8,11,138,6,0,14,3,5,0,1,,,,,359,0,21,380,718,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,237,C,2,0,C02,37,46,4,39,8,18,17,144,5,1,5,10,7,1,2,,,,,344,1,22,367,718,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,238,B,1,0,B,43,48,7,48,20,24,6,152,11,0,11,3,3,0,0,,,,,376,0,20,396,663,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,238,C,1,0,C01,27,46,2,37,19,28,15,147,7,0,5,5,2,0,1,,,,,341,0,10,351,662,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,238,C,2,0,C02,40,46,6,55,19,22,8,165,6,0,7,4,1,0,0,,,,,379,2,21,402,662,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,238,C,3,0,C03,47,60,0,53,14,21,9,163,0,0,5,2,2,0,0,,,,,376,0,21,397,662,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,238,C,4,0,C04,28,60,4,48,20,25,7,142,2,0,4,7,1,1,0,,,,,349,0,20,369,662,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,238,E,1,0,E01,49,48,6,48,21,32,15,214,7,1,2,8,4,0,0,,,,,455,0,5,460,719,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,238,E,1,1,E01C01,64,40,5,46,28,41,19,195,6,0,3,9,2,0,1,,,,,459,1,11,471,719,Acta Levantada en Consejo,,,
5,6,COLIMA,11,,8,MANZANILLO,238,E,1,2,E01C02,51,24,7,53,29,39,13,202,5,0,2,7,2,0,1,,,,,435,0,20,455,719,Acta Levantada en Consejo,,,
5,6,COLIMA,11,,8,MANZANILLO,238,E,1,3,E01C03,44,33,1,56,16,37,21,208,7,2,3,4,3,0,1,,,,,436,5,13,454,719,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,238,E,1,4,E01C04,54,25,4,63,20,40,11,204,9,2,4,10,1,0,0,,,,,447,0,7,454,718,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,238,E,2,0,E02,48,39,1,35,18,33,11,192,4,0,2,4,0,0,1,,,,,388,0,12,400,677,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,238,E,2,1,E02C01,46,42,2,50,23,30,14,182,3,1,1,8,1,0,0,,,,,403,0,17,420,677,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,238,E,2,2,E02C02,50,37,2,46,19,27,14,197,5,0,10,4,2,1,0,,,,,414,0,9,423,677,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,238,E,2,3,E02C03,51,45,0,44,18,32,15,166,10,1,3,6,1,0,1,,,,,393,1,7,401,677,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,238,E,2,4,E02C04,39,45,3,43,15,33,17,191,8,1,0,7,2,0,1,,,,,405,0,8,413,677,Acta Levantada en Consejo,,,
5,6,COLIMA,11,,8,MANZANILLO,238,E,2,5,E02C05,43,28,6,60,23,41,11,208,7,0,3,4,1,0,0,,,,,435,0,6,441,676,Acta Levantada en Consejo,,,
5,6,COLIMA,11,,8,MANZANILLO,238,E,2,6,E02C06,39,43,0,52,15,21,14,193,4,0,3,7,1,0,1,,,,,393,0,10,403,676,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,238,E,3,0,E03,47,40,5,30,17,26,11,160,8,0,3,4,1,0,0,,,,,352,0,7,359,632,Acta Levantada en Consejo,,,
5,6,COLIMA,11,,8,MANZANILLO,238,E,3,1,E03C01,29,28,4,55,12,32,9,170,7,0,3,9,0,0,0,,,,,358,0,19,377,631,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,238,E,3,2,E03C02,43,24,4,50,13,21,7,157,12,0,1,4,1,0,0,,,,,337,0,14,351,631,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,239,B,1,0,B,27,34,4,42,11,21,6,112,5,0,8,11,2,0,0,,,,,283,0,7,290,472,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,239,C,1,0,C01,30,34,2,41,14,26,10,124,1,0,2,5,1,1,0,,,,,291,0,12,303,471,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,240,B,1,0,B,46,66,2,59,20,20,11,158,2,0,7,5,2,0,1,,,,,399,1,14,414,734,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,240,C,1,0,C01,36,66,5,57,17,26,8,172,5,0,10,5,4,0,1,,,,,412,0,13,425,733,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,241,B,1,0,B,46,72,3,65,17,21,16,173,5,2,12,9,6,0,3,,,,,450,0,23,473,734,Acta Levantada en Consejo,,,
5,6,COLIMA,11,,8,MANZANILLO,241,S,1,0,SMR01,4,2,0,2,0,1,0,5,0,0,0,2,0,0,0,,,,,16,0,11,27,0,Acta de Casilla,,,
5,6,COLIMA,14,,8,MANZANILLO,242,B,1,0,B,112,78,4,34,5,14,3,89,3,2,3,1,0,0,2,,,,,350,0,7,357,594,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,243,B,1,0,B,43,66,5,53,8,17,26,141,5,0,10,0,0,0,0,,,,,374,0,8,382,623,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,243,C,1,0,C01,38,52,1,76,12,23,16,120,4,0,3,7,4,1,0,,,,,357,0,13,370,622,Acta Levantada en Consejo,,,
5,6,COLIMA,11,,8,MANZANILLO,243,C,2,0,C02,34,50,2,58,15,26,15,150,8,0,5,5,0,0,0,,,,,368,0,15,383,622,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,244,B,1,0,B,46,33,4,70,21,24,19,221,7,0,3,8,1,0,1,,,,,458,2,13,473,725,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,244,C,1,0,C01,46,24,4,57,14,32,27,193,8,0,5,5,3,0,0,,,,,418,0,7,425,725,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,244,C,2,0,C02,52,31,5,53,14,31,12,181,10,0,1,7,1,0,0,,,,,398,0,15,413,724,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,244,C,3,0,C03,37,30,1,50,15,30,19,200,11,0,3,11,4,0,0,,,,,411,2,13,426,724,Acta Levantada en Consejo,,,
5,6,COLIMA,12,,8,MANZANILLO,244,C,4,0,C04,52,24,4,46,23,26,13,194,7,1,2,12,0,0,0,,,,,404,2,9,415,724,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,244,C,5,0,C05,43,23,7,52,17,24,18,210,10,0,2,3,1,0,1,,,,,411,1,12,424,724,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,244,C,6,0,C06,46,27,3,71,10,31,17,185,9,0,4,4,4,0,0,,,,,411,0,5,416,724,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,244,C,7,0,C07,48,29,5,51,17,23,21,213,7,0,4,3,6,0,0,,,,,427,0,14,441,724,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,244,C,8,0,C08,51,37,2,51,14,26,23,202,7,0,8,6,2,0,0,,,,,429,0,16,445,724,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,244,C,9,0,C09,47,37,6,64,13,26,21,193,3,2,1,9,1,0,1,,,,,424,1,11,436,724,Acta de Casilla,,,
5,6,COLIMA,11,,8,MANZANILLO,245,B,1,0,B,68,44,7,57,13,23,6,139,4,2,11,7,1,0,0,,,,,382,1,20,403,677,Acta Levantada en Consejo,,,
5,6,COLIMA,11,,8,MANZANILLO,245,C,1,0,C01,43,33,4,58,12,27,13,145,2,1,4,4,2,0,0,,,,,348,0,22,370,677,Acta Levantada en Consejo,,,
5,6,COLIMA,11,,8,MANZANILLO,245,C,2,0,C02,58,34,7,83,14,22,7,116,3,1,8,12,0,0,0,,,,,365,0,11,376,676,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,246,B,1,0,B,69,26,6,47,15,23,15,137,6,1,3,7,1,1,0,,,,,357,0,13,370,586,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,246,C,1,0,C01,75,28,3,33,11,24,12,147,10,0,2,4,0,0,0,,,,,349,0,18,367,586,Acta Levantada en Consejo,,,
5,6,COLIMA,12,,8,MANZANILLO,246,C,2,0,C02,67,25,1,43,12,21,18,143,11,0,8,8,2,0,2,,,,,361,0,15,376,586,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,246,C,3,0,C03,66,27,6,37,8,17,23,142,5,0,1,0,5,0,7,,,,,344,0,16,360,586,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,247,B,1,0,B,21,13,1,14,6,15,8,47,5,0,1,1,0,0,0,,,,,132,2,3,137,251,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,247,S,1,0,SMR01,0,1,0,0,1,1,1,4,0,0,0,0,0,0,0,,,,,8,0,8,16,0,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,248,B,1,0,B,49,37,1,54,13,53,22,171,9,1,2,5,2,0,0,,,,,419,1,13,433,671,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,248,C,1,0,C01,58,37,6,51,12,44,25,168,8,1,2,2,0,0,0,,,,,414,0,8,422,671,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,248,C,2,0,C02,53,34,1,60,11,59,19,172,11,1,7,2,2,0,0,,,,,432,0,8,440,671,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,248,C,3,0,C03,64,34,4,49,8,58,23,158,3,0,6,0,1,0,0,,,,,408,0,9,417,671,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,248,C,4,0,C04,60,29,3,42,11,52,23,166,2,1,3,3,1,0,1,,,,,397,3,12,412,671,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,248,C,5,0,C05,71,34,2,48,17,56,25,168,7,2,2,9,1,0,1,,,,,443,0,10,453,670,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,248,E,1,0,E01,75,29,5,42,19,45,20,138,8,0,1,3,0,0,0,,,,,385,0,9,394,609,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,248,E,1,1,E01C01,69,35,4,56,13,46,20,134,5,2,2,5,0,0,0,,,,,391,0,7,398,608,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,248,E,1,2,E01C02,72,26,2,51,14,44,18,168,12,0,0,2,0,0,0,,,,,409,0,6,415,608,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,248,E,1,3,E01C03,84,23,4,44,11,50,19,135,6,0,5,4,3,0,0,,,,,388,1,11,400,608,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,248,E,2,0,E02,34,24,3,55,11,23,21,198,8,0,4,6,2,0,1,,,,,390,0,13,403,650,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,248,E,2,1,E02C01,45,26,4,60,12,29,19,178,7,1,1,6,3,0,1,,,,,392,0,6,398,650,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,248,E,2,2,E02C02,40,22,4,55,20,29,28,170,6,0,4,11,1,0,0,,,,,390,0,8,398,650,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,248,E,2,3,E02C03,36,20,3,70,15,29,17,181,9,3,3,5,4,1,0,,,,,396,0,10,406,650,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,248,E,2,4,E02C04,46,30,5,65,6,27,18,194,5,0,3,3,0,0,1,,,,,403,0,9,412,649,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,248,E,2,5,E02C05,28,20,1,64,12,30,24,199,11,1,2,5,2,0,2,,,,,401,1,7,409,649,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,248,E,2,6,E02C06,49,30,3,59,21,33,21,170,1,0,2,1,1,0,0,,,,,391,0,11,402,649,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,248,S,1,0,SMR01,3,1,0,1,1,1,0,5,0,0,0,1,0,0,0,,,,,13,0,0,13,0,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,249,B,1,0,B,63,57,3,52,17,43,22,156,14,1,4,4,3,0,1,,,,,440,0,15,455,706,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,250,B,1,0,B,48,46,1,47,11,35,24,215,8,1,1,9,1,0,0,,,,,447,0,13,460,697,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,250,C,1,0,C01,50,32,5,67,12,39,31,187,9,0,2,2,1,0,0,,,,,437,1,16,454,697,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,250,C,2,0,C02,46,53,1,77,12,48,24,199,6,1,5,6,0,1,0,,,,,479,1,10,490,697,Acta de Casilla,,,
5,6,COLIMA,12,,8,MANZANILLO,250,C,3,0,C03,46,29,4,61,7,25,24,234,10,2,6,8,2,0,0,,,,,458,0,16,474,697,Acta Levantada en Consejo,,,
