DISTRITO LOCAL,NUM MPO,MUNICIPIO,Coalicion1,Coalicion2,SECCION,TIPO,LISTANOMINAL,PAN,PRI,PRD,PT,PVEM,PCP,PAS,PSN,PC,PRI-PVEM,CC1,CC2,SumaCC1,SumaCC2,NoRegistrados,Nulos,Total
13,40,TAMUIN,,,1452,B,659,83,74,51,37,27,,,,74,,,,,,,7,353
13,40,TAMUIN,,,1453,B,592,85,97,59,9,13,,,,58,,,,,,,2,323
13,40,TAMUIN,,,1454,B,406,64,67,51,1,10,,,,37,,,,,,,1,231
13,40,TAMUIN,,,1454,C1,407,58,59,56,6,12,,,,46,,,,,,,1,238
13,40,TAMUIN,,,1455,B,672,53,93,72,8,4,,,,115,,,,,,,6,351
13,40,TAMUIN,,,1455,C1,672,50,101,77,4,7,,,,117,,,,,,,5,361
13,40,TAMUIN,,,1456,B,639,74,64,77,12,4,,,,43,,,,,,,4,278
13,40,TAMUIN,,,1457,B,644,66,50,73,12,4,,,,86,,,,,,,10,301
13,40,TAMUIN,,,1458,B,402,28,127,24,2,4,,,,46,,,,,,,9,240
13,40,TAMUIN,,,1459,B,257,27,67,8,3,0,,,,2,,,,,,,2,109
13,40,TAMUIN,,,1460,B,681,224,82,53,8,4,,,,7,,,,,,,6,384
13,40,TAMUIN,,,1461,B,356,60,30,85,8,0,,,,31,,,,,,,0,214
13,40,TAMUIN,,,1462,B,458,54,72,68,10,7,,,,3,,,,,,,6,220
13,40,TAMUIN,,,1462,C1,459,48,77,67,3,11,,,,6,,,,,,,5,217
13,40,TAMUIN,,,1463,B,583,68,119,65,5,3,,,,69,,,,,,,11,340
13,40,TAMUIN,,,1464,B,416,65,79,20,0,1,,,,36,,,,,,,5,206
13,40,TAMUIN,,,1464,C1,417,60,74,25,2,1,,,,38,,,,,,2,5,207
13,40,TAMUIN,,,1465,B,436,36,103,13,1,0,,,,45,,,,,,,2,200
13,40,TAMUIN,,,1465,C1,437,53,97,9,2,1,,,,29,,,,,,,4,195
13,40,TAMUIN,,,1466,B,201,12,46,6,6,1,,,,24,,,,,,,2,97
13,40,TAMUIN,,,1467,B,436,74,72,13,10,0,,,,15,,,,,,,8,192
13,40,TAMUIN,,,1468,B,564,82,133,15,20,5,,,,9,,,,,,1,3,268
13,40,TAMUIN,,,1469,B,240,59,82,27,5,1,,,,12,,,,,,,4,190
13,40,TAMUIN,,,1470,B,241,11,111,4,3,1,,,,27,,,,,,,5,162
13,40,TAMUIN,,,1471,B,376,125,84,5,2,6,,,,11,,,,,,,1,234
13,40,TAMUIN,,,1472,B,562,65,160,30,11,2,,,,26,,,,,,,4,298
13,40,TAMUIN,,,1472,EXT,142,15,31,21,3,1,,,,1,,,,,,,1,73
13,40,TAMUIN,,,1473,B,124,7,60,4,3,1,,,,2,,,,,,,1,78
13,40,TAMUIN,,,1474,B,598,87,231,40,2,2,,,,12,,,,,,,0,374
13,40,TAMUIN,,,1475,B,655,96,157,125,13,2,,,,23,,,,,,,8,424
13,40,TAMUIN,,,1476,B,531,89,91,109,4,17,,,,9,,,,,,,8,327
13,40,TAMUIN,,,1477,B,472,98,123,19,1,0,,,,21,,,,,,,6,268
13,40,TAMUIN,,,1477,C1,472,84,149,21,4,0,,,,13,,,,,,,2,273
13,40,TAMUIN,,,1478,B,253,58,23,54,5,6,,,,6,,,,,,,3,155
13,40,TAMUIN,,,1479,B,293,106,53,17,1,3,,,,8,,,,,,,3,191
,,,,,,,,,,,,,,,,,,,,,,,,
13,42,TANQUIAN DE ESCOBEDO,,,1496,B,517,238,,,,,,,,,136,,,,,,3,377
13,42,TANQUIAN DE ESCOBEDO,,,1496,C1,517,226,,,,,,,,,142,,,,,,1,369
13,42,TANQUIAN DE ESCOBEDO,,,1496,C2,517,234,,,,,,,,,151,,,,,,4,389
13,42,TANQUIAN DE ESCOBEDO,,,1497,B,624,238,,,,,,,,,223,,,,,,2,463
13,42,TANQUIAN DE ESCOBEDO,,,1497,C1,624,215,,,,,,,,,231,,,,,,1,447
13,42,TANQUIAN DE ESCOBEDO,,,1498,B,560,211,,,,,,,,,205,,,,,,2,418
13,42,TANQUIAN DE ESCOBEDO,,,1498,C1,560,200,,,,,,,,,231,,,,,,1,432
13,42,TANQUIAN DE ESCOBEDO,,,1499,B,512,225,,,,,,,,,142,,,,,,2,369
13,42,TANQUIAN DE ESCOBEDO,,,1499,C1,512,192,,,,,,,,,164,,,,,,5,361
13,42,TANQUIAN DE ESCOBEDO,,,1500,B,544,200,,,,,,,,,204,,,,,,5,409
13,42,TANQUIAN DE ESCOBEDO,,,1500,C1,545,202,,,,,,,,,195,,,,,,3,400
13,42,TANQUIAN DE ESCOBEDO,,,1501,B,454,197,,,,,,,,,157,,,,,,5,359
13,42,TANQUIAN DE ESCOBEDO,,,1501,C1,454,217,,,,,,,,,138,,,,,,7,362
13,42,TANQUIAN DE ESCOBEDO,,,1502,B,497,260,,,,,,,,,116,,,,,,14,390
13,42,TANQUIAN DE ESCOBEDO,,,1503,B,273,93,,,,,,,,,116,,,,,,0,209
13,42,TANQUIAN DE ESCOBEDO,,,1504,B,478,206,,,,,,,,,168,,,,,,6,380
13,42,TANQUIAN DE ESCOBEDO,,,1505,B,139,52,,,,,,,,,57,,,,,,1,110
13,42,TANQUIAN DE ESCOBEDO,,,1506,B,154,90,,,,,,,,,34,,,,,1,1,126
,,,,,,,,,,,,,,,,,,,,,,,,
14,3,AQUISMON,,,34,B,626,283,93,81,,,,,,,,,,,,2,20,479
14,3,AQUISMON,,,34,C1,627,238,118,88,,,,,,,,,,,,,9,453
14,3,AQUISMON,,,35,B,584,182,147,58,,,,,,,,,,,,,7,394
14,3,AQUISMON,,,36,B,525,121,171,4,,,,,,,,,,,,,7,303
14,3,AQUISMON,,,36,EXT,361,203,65,6,,,,,,,,,,,,,5,279
14,3,AQUISMON,,,37,B,373,100,115,4,,,,,,,,,,,,,7,226
14,3,AQUISMON,,,38,B,613,160,172,6,,,,,,,,,,,,,20,358
14,3,AQUISMON,,,39,B,554,113,190,2,,,,,,,,,,,,,11,316
14,3,AQUISMON,,,39,C1,555,92,181,5,,,,,,,,,,,,,2,280
14,3,AQUISMON,,,40,B,135,55,17,17,,,,,,,,,,,,,1,90
14,3,AQUISMON,,,41,B,400,131,39,19,,,,,,,,,,,,,13,202
14,3,AQUISMON,,,41,C1,400,124,41,23,,,,,,,,,,,,,10,198
14,3,AQUISMON,,,41,EXT,150,60,17,13,,,,,,,,,,,,,1,91
14,3,AQUISMON,,,42,B,530,73,211,24,,,,,,,,,,,,,5,313
14,3,AQUISMON,,,43,B,560,179,143,13,,,,,,,,,,,,,15,350
14,3,AQUISMON,,,43,C1,560,185,131,11,,,,,,,,,,,,,13,340
14,3,AQUISMON,,,44,B,611,156,188,26,,,,,,,,,,,,,14,384
14,3,AQUISMON,,,44,C1,612,181,159,28,,,,,,,,,,,,,9,377
14,3,AQUISMON,,,45,B,465,48,35,194,,,,,,,,,,,,,16,293
14,3,AQUISMON,,,45,C1,466,42,32,213,,,,,,,,,,,,,14,301
14,3,AQUISMON,,,46,B,481,120,116,20,,,,,,,,,,,,1,19,276
14,3,AQUISMON,,,46,C1,482,121,117,10,,,,,,,,,,,,,14,262
14,3,AQUISMON,,,46,EXT,213,82,47,1,,,,,,,,,,,,,,130
14,3,AQUISMON,,,47,B,596,182,75,29,,,,,,,,,,,,,17,303
14,3,AQUISMON,,,48,B,581,167,72,123,,,,,,,,,,,,,11,373
14,3,AQUISMON,,,48,C1,581,202,59,102,,,,,,,,,,,,,10,373
14,3,AQUISMON,,,49,B,626,249,129,3,,,,,,,,,,,,5,5,391
14,3,AQUISMON,,,50,B,589,155,150,9,,,,,,,,,,,,,8,322
14,3,AQUISMON,,,51,B,472,121,72,61,,,,,,,,,,,,,19,273
14,3,AQUISMON,,,51,C1,472,136,76,53,,,,,,,,,,,,,13,278
14,3,AQUISMON,,,52,B,569,159,139,28,,,,,,,,,,,,3,21,350
14,3,AQUISMON,,,53,B,636,178,165,8,,,,,,,,,,,,2,24,377
14,3,AQUISMON,,,53,C1,636,174,147,19,,,,,,,,,,,,3,16,359
14,3,AQUISMON,,,54,B,638,165,179,51,,,,,,,,,,,,4,15,414
14,3,AQUISMON,,,55,B,623,237,141,11,,,,,,,,,,,,,16,405
14,3,AQUISMON,,,56,B,555,258,130,2,,,,,,,,,,,,,19,409
14,3,AQUISMON,,,57,B,603,262,153,9,,,,,,,,,,,,,12,436
14,3,AQUISMON,,,57,EXT,350,130,91,6,,,,,,,,,,,,,8,235
14,3,AQUISMON,,,58,B,546,202,193,0,,,,,,,,,,,,,14,409
14,3,AQUISMON,,,59,B,727,234,215,19,,,,,,,,,,,,,2,470
,,,,,,,,,,,,,,,,,,,,,,,,
14,12,TANCANHUITZ,,,251,B,673,116,,7,137,,,,,,207,,,,,,3,470
14,12,TANCANHUITZ,,,252,B,607,140,,6,90,,,,,,193,,,,,,4,433
14,12,TANCANHUITZ,,,252,C1,607,141,,5,105,,,,,,182,,,,,,4,437
14,12,TANCANHUITZ,,,253,B,473,89,,24,82,,,,,,144,,,,,,4,343
14,12,TANCANHUITZ,,,253,C1,473,74,,32,87,,,,,,106,,,,,,3,302
14,12,TANCANHUITZ,,,254,B,335,101,,12,34,,,,,,95,,,,,,5,247
14,12,TANCANHUITZ,,,255,B,513,68,,86,87,,,,,,117,,,,,,4,362
14,12,TANCANHUITZ,,,256,B,680,37,,165,52,,,,,,197,,,,,,13,464
14,12,TANCANHUITZ,,,257,B,515,66,,100,67,,,,,,115,,,,,,9,357
14,12,TANCANHUITZ,,,257,C1,516,78,,110,44,,,,,,103,,,,,,2,337
14,12,TANCANHUITZ,,,258,B,504,106,,18,59,,,,,,152,,,,,,9,344
14,12,TANCANHUITZ,,,259,B,614,62,,14,69,,,,,,243,,,,,,9,397
14,12,TANCANHUITZ,,,259,C1,615,79,,6,64,,,,,,253,,,,,,12,414
14,12,TANCANHUITZ,,,260,B,403,77,,12,27,,,,,,110,,,,,,6,232
14,12,TANCANHUITZ,,,260,C1,403,80,,10,35,,,,,,94,,,,,,2,221
14,12,TANCANHUITZ,,,260,EXT,430,48,,7,14,,,,,,138,,,,,,5,212
14,12,TANCANHUITZ,,,261,B,335,45,,28,19,,,,,,72,,,,,,9,173
14,12,TANCANHUITZ,,,262,B,404,132,,1,15,,,,,,87,,,,,,6,241
14,12,TANCANHUITZ,,,263,B,488,87,,7,25,,,,,,147,,,,,,12,278
14,12,TANCANHUITZ,,,264,B,395,89,,6,34,,,,,,102,,,,,,7,238
14,12,TANCANHUITZ,,,264,C1,396,98,,6,34,,,,,,113,,,,,,6,257
14,12,TANCANHUITZ,,,265,B,465,94,,18,21,,,,,,157,,,,,,17,307
14,12,TANCANHUITZ,,,265,C1,466,125,,10,28,,,,,,121,,,,,,17,301
,,,,,,,,,,,,,,,,,,,,,,,,
14,18,HUEHUETLAN,,,468,B,366,146,120,,,,,,,,,,,,,,5,271
14,18,HUEHUETLAN,,,469,B,442,153,108,,,,,,,,,,,,,,8,269
14,18,HUEHUETLAN,,,470,B,697,143,260,,,,,,,,,,,,,,11,414
14,18,HUEHUETLAN,,,471,B,465,119,219,,,,,,,,,,,,,,4,342
14,18,HUEHUETLAN,,,472,B,435,145,176,,,,,,,,,,,,,,12,333
14,18,HUEHUETLAN,,,472,EXT,396,149,194,,,,,,,,,,,,,,8,351
14,18,HUEHUETLAN,,,473,B,669,252,228,,,,,,,,,,,,,,8,488
14,18,HUEHUETLAN,,,474,B,435,105,214,,,,,,,,,,,,,,1,320
14,18,HUEHUETLAN,,,474,C1,435,129,188,,,,,,,,,,,,,,6,323
14,18,HUEHUETLAN,,,474,EXT,289,94,133,,,,,,,,,,,,,,8,235
14,18,HUEHUETLAN,,,475,B,623,203,274,,,,,,,,,,,,,,6,483
14,18,HUEHUETLAN,,,475,C1,624,213,262,,,,,,,,,,,,,,11,486
14,18,HUEHUETLAN,,,476,B,431,139,180,,,,,,,,,,,,,,4,323
14,18,HUEHUETLAN,,,476,C1,432,101,147,,,,,,,,,,,,,,4,252
14,18,HUEHUETLAN,,,477,B,654,178,228,,,,,,,,,,,,,,3,409
14,18,HUEHUETLAN,,,477,C1,654,167,295,,,,,,,,,,,,,,5,467
,,,,,,,,,,,,,,,,,,,,,,,,
14,54,AXTLA DE TERRAZAS,,,1705,B,591,150,166,21,,,22,,,,,,,,,,4,363
14,54,AXTLA DE TERRAZAS,,,1705,C1,591,118,207,8,,,27,,,,,,,,,,9,369
14,54,AXTLA DE TERRAZAS,,,1706,B,548,121,208,3,,,44,,,,,,,,,,4,380
14,54,AXTLA DE TERRAZAS,,,1706,C1,549,98,212,9,,,36,,,,,,,,,,4,359
14,54,AXTLA DE TERRAZAS,,,1707,B,388,108,122,5,,,15,,,,,,,,,,0,250
14,54,AXTLA DE TERRAZAS,,,1707,C1,388,107,121,10,,,21,,,,,,,,,,2,261
14,54,AXTLA DE TERRAZAS,,,1708,B,490,87,211,12,,,18,,,,,,,,,,5,333
14,54,AXTLA DE TERRAZAS,,,1708,C1,491,89,207,6,,,26,,,,,,,,,,3,331
14,54,AXTLA DE TERRAZAS,,,1709,B,641,64,186,175,,,18,,,,,,,,,,6,449
14,54,AXTLA DE TERRAZAS,,,1710,B,543,178,152,16,,,6,,,,,,,,,,6,358
14,54,AXTLA DE TERRAZAS,,,1711,B,578,113,128,45,,,66,,,,,,,,,,15,367
14,54,AXTLA DE TERRAZAS,,,1711,C1,579,109,152,30,,,75,,,,,,,,,,8,374
14,54,AXTLA DE TERRAZAS,,,1712,B,439,103,71,55,,,38,,,,,,,,,,5,272
14,54,AXTLA DE TERRAZAS,,,1713,B,197,78,56,5,,,7,,,,,,,,,1,2,149
14,54,AXTLA DE TERRAZAS,,,1713,EXT,131,30,47,1,,,0,,,,,,,,,,4,82
14,54,AXTLA DE TERRAZAS,,,1714,B,464,42,90,90,,,34,,,,,,,,,1,11,268
14,54,AXTLA DE TERRAZAS,,,1714,C1,464,48,73,88,,,26,,,,,,,,,,7,242
14,54,AXTLA DE TERRAZAS,,,1715,B,506,228,85,18,,,3,,,,,,,,,,6,340
14,54,AXTLA DE TERRAZAS,,,1716,B,468,104,80,46,,,13,,,,,,,,,,3,246
14,54,AXTLA DE TERRAZAS,,,1716,C1,468,114,104,39,,,20,,,,,,,,,,5,282
14,54,AXTLA DE TERRAZAS,,,1717,B,531,68,122,91,,,66,,,,,,,,,1,7,355
14,54,AXTLA DE TERRAZAS,,,1718,B,648,85,231,39,,,59,,,,,,,,,,5,419
14,54,AXTLA DE TERRAZAS,,,1719,B,433,51,113,71,,,9,,,,,,,,,,10,254
14,54,AXTLA DE TERRAZAS,,,1719,C1,434,58,128,67,,,8,,,,,,,,,,6,267
14,54,AXTLA DE TERRAZAS,,,1720,B,520,37,138,103,,,19,,,,,,,,,,7,304
14,54,AXTLA DE TERRAZAS,,,1720,C1,520,38,102,110,,,31,,,,,,,,,,5,286
14,54,AXTLA DE TERRAZAS,,,1720,C2,520,50,121,101,,,26,,,,,,,,,,1,299
14,54,AXTLA DE TERRAZAS,,,1721,B,376,66,61,116,,,14,,,,,,,,,,10,267
14,54,AXTLA DE TERRAZAS,,,1721,C1,376,38,77,114,,,13,,,,,,,,,,12,254
14,54,AXTLA DE TERRAZAS,,,1722,B,450,57,95,90,,,58,,,,,,,,,,3,303
14,54,AXTLA DE TERRAZAS,,,1722,C1,451,79,83,79,,,45,,,,,,,,,,5,291
14,54,AXTLA DE TERRAZAS,,,1723,B,551,55,41,173,,,82,,,,,,,,,2,11,364
14,54,AXTLA DE TERRAZAS,,,1723,C1,552,58,46,140,,,102,,,,,,,,,,13,359
14,54,AXTLA DE TERRAZAS,,,1724,B,450,39,51,73,,,128,,,,,,,,,,12,303
14,54,AXTLA DE TERRAZAS,,,1724,C1,450,36,74,59,,,105,,,,,,,,,,13,287
14,54,AXTLA DE TERRAZAS,,,1725,B,624,31,59,176,,,111,,,,,,,,,,5,382
14,54,AXTLA DE TERRAZAS,,,1725,EXT,448,21,78,85,,,98,,,,,,,,,,9,291
,,,,,,,,,,,,,,,,,,,,,,,,
14,55,XILITLA,PCP-Convergencia,,1726,B,561,170,97,6,7,,6,,,8,,,,14,,,8,302
14,55,XILITLA,PCP-Convergencia,,1726,C1,561,191,84,5,6,,6,,,5,,,,11,,2,9,308
14,55,XILITLA,PCP-Convergencia,,1727,B,491,151,78,7,11,,8,,,8,,2,,18,,,5,270
14,55,XILITLA,PCP-Convergencia,,1727,C1,492,157,84,5,6,,4,,,7,,2,,13,,,2,267
14,55,XILITLA,PCP-Convergencia,,1728,B,611,167,91,9,9,,9,,,4,,,,13,,,8,297
14,55,XILITLA,PCP-Convergencia,,1729,B,549,170,118,10,19,,7,,,6,,2,,15,,,4,336
14,55,XILITLA,PCP-Convergencia,,1730,B,546,123,132,8,1,,4,,,7,,5,,16,,,5,285
14,55,XILITLA,PCP-Convergencia,,1730,C1,546,132,90,9,5,,10,,,,,,,10,,,4,250
14,55,XILITLA,PCP-Convergencia,,1731,B,479,45,67,15,8,,13,,,,,,,13,,,16,164
14,55,XILITLA,PCP-Convergencia,,1731,EXT,333,24,41,5,,,28,,,38,,,,66,,,6,142
14,55,XILITLA,PCP-Convergencia,,1732,B,403,7,56,2,4,,81,,,41,,60,,182,,,4,255
14,55,XILITLA,PCP-Convergencia,,1732,C1,403,11,54,,,,67,,,36,,56,,159,,1,10,235
14,55,XILITLA,PCP-Convergencia,,1733,B,359,115,70,13,,,1,,,,,,,1,,1,4,204
14,55,XILITLA,PCP-Convergencia,,1734,B,339,22,70,12,2,,9,,,10,,8,,27,,,5,138
14,55,XILITLA,PCP-Convergencia,,1735,B,514,91,150,12,,,6,,,5,,2,,13,,,9,275
14,55,XILITLA,PCP-Convergencia,,1736,B,168,39,36,2,1,,,,,,,1,,1,,,2,81
14,55,XILITLA,PCP-Convergencia,,1737,B,404,102,62,9,1,,13,,,2,,,,15,,,9,198
14,55,XILITLA,PCP-Convergencia,,1738,B,313,74,94,9,1,,,,,6,,,,6,,,6,190
14,55,XILITLA,PCP-Convergencia,,1739,B,449,142,69,6,2,,6,,,7,,3,,16,,,10,245
14,55,XILITLA,PCP-Convergencia,,1739,C1,449,149,107,4,2,,2,,,3,,4,,9,,,5,276
14,55,XILITLA,PCP-Convergencia,,1740,B,600,50,152,3,2,,17,,,9,,13,,39,,,9,255
14,55,XILITLA,PCP-Convergencia,,1741,B,644,194,192,7,2,,26,,,10,,5,,41,,,5,441
14,55,XILITLA,PCP-Convergencia,,1742,B,315,36,104,7,1,,6,,,8,,7,,21,,,6,175
14,55,XILITLA,PCP-Convergencia,,1743,B,405,103,68,26,1,,2,,,3,,2,,7,,,10,215
14,55,XILITLA,PCP-Convergencia,,1744,B,375,44,102,3,3,,6,,,,,,,6,,,8,166
14,55,XILITLA,PCP-Convergencia,,1745,B,175,32,62,4,,,,,,3,,,,3,,,2,103
14,55,XILITLA,PCP-Convergencia,,1746,B,260,56,49,4,,,,,,25,,,,25,,,7,141
14,55,XILITLA,PCP-Convergencia,,1747,B,690,94,143,4,2,,24,,,,,,,24,,,10,277
14,55,XILITLA,PCP-Convergencia,,1748,B,341,83,102,9,2,,4,,,1,,1,,6,,,6,208
14,55,XILITLA,PCP-Convergencia,,1749,B,379,96,80,3,6,,2,,,4,,,,6,,,9,200
14,55,XILITLA,PCP-Convergencia,,1749,C1,380,120,82,8,1,,2,,,3,,2,,7,,,6,224
14,55,XILITLA,PCP-Convergencia,,1750,B,541,85,121,7,2,,33,,,12,,8,,53,,,6,274
14,55,XILITLA,PCP-Convergencia,,1751,B,747,146,145,5,1,,6,,,,,,,6,,,8,311
14,55,XILITLA,PCP-Convergencia,,1752,B,441,106,66,7,7,,4,,,3,,3,,10,,,6,202
14,55,XILITLA,PCP-Convergencia,,1753,B,646,163,136,17,1,,5,,,,,,,5,,,14,336
14,55,XILITLA,PCP-Convergencia,,1754,B,415,163,38,19,2,,,,,1,,2,,3,,,3,228
14,55,XILITLA,PCP-Convergencia,,1755,B,686,56,197,27,3,,,,,6,,,,6,,,16,305
14,55,XILITLA,PCP-Convergencia,,1756,B,362,72,45,38,5,,,,,2,,,,2,,,8,170
14,55,XILITLA,PCP-Convergencia,,1757,B,297,87,61,,1,,1,,,3,,,,4,,,7,160
14,55,XILITLA,PCP-Convergencia,,1758,B,356,65,71,18,,,6,,,,,,,6,,,13,173
14,55,XILITLA,PCP-Convergencia,,1759,B,538,141,115,4,3,,1,,,,,,,1,,,6,270
14,55,XILITLA,PCP-Convergencia,,1760,B,706,89,172,12,2,,,,,20,,,,20,,,4,299
14,55,XILITLA,PCP-Convergencia,,1761,B,343,37,97,18,,,2,,,1,,1,,4,,,6,162
14,55,XILITLA,PCP-Convergencia,,1762,B,386,74,67,16,1,,2,,,,,2,,4,,,7,169
14,55,XILITLA,PCP-Convergencia,,1762,C1,386,74,75,14,1,,,,,,,1,,1,,,7,172
14,55,XILITLA,PCP-Convergencia,,1763,B,593,115,83,52,5,,20,,,4,,3,,27,,,10,292
14,55,XILITLA,PCP-Convergencia,,1764,B,220,62,46,4,1,,3,,,3,,,,6,,,14,133
14,55,XILITLA,PCP-Convergencia,,1765,B,424,51,64,41,9,,3,,,,,,,3,,,17,185
14,55,XILITLA,PCP-Convergencia,,1766,B,524,79,122,23,3,,6,,,,,1,,7,,,12,246
14,55,XILITLA,PCP-Convergencia,,1767,B,731,154,170,1,2,,8,,,4,,1,,13,,,7,347
14,55,XILITLA,PCP-Convergencia,,1768,B,379,67,89,8,5,,3,,,,,,,3,,,5,177
14,55,XILITLA,PCP-Convergencia,,1769,B,483,88,138,2,5,,3,,,2,,1,,6,,,10,249
14,55,XILITLA,PCP-Convergencia,,1769,C1,483,114,99,4,2,,3,,,2,,,,5,,,11,235
14,55,XILITLA,PCP-Convergencia,,1770,B,404,69,117,,,,5,,,2,,,,7,,,3,196
14,55,XILITLA,PCP-Convergencia,,1771,B,389,44,97,19,2,,,,,,,5,,5,,,12,179
14,55,XILITLA,PCP-Convergencia,,1772,B,715,154,171,3,3,,11,,,,,,,11,,,6,348
,,,,,,,,,,,,,,,,,,,,,,,,
15,29,SAN MARTIN CHALCHICUAUTLA,,,1128,B,575,127,86,2,,,1,,,,,,,,,145,16,377
15,29,SAN MARTIN CHALCHICUAUTLA,,,1128,C1,575,172,70,1,,,,,,,,,,,,156,20,419
15,29,SAN MARTIN CHALCHICUAUTLA,,,1129,B,514,132,109,3,,,2,,,,,,,,,93,3,342
15,29,SAN MARTIN CHALCHICUAUTLA,,,1129,C1,515,143,89,5,,,1,,,,,,,,,104,11,353
15,29,SAN MARTIN CHALCHICUAUTLA,,,1130,B,553,121,84,5,,,1,,,,,,,,,133,14,358
15,29,SAN MARTIN CHALCHICUAUTLA,,,1131,B,391,111,73,1,,,0,,,,,,,,,89,3,277
15,29,SAN MARTIN CHALCHICUAUTLA,,,1131,C1,391,96,79,0,,,0,,,,,,,,,92,7,274
15,29,SAN MARTIN CHALCHICUAUTLA,,,1132,B,432,113,104,2,,,0,,,,,,,,,78,8,305
15,29,SAN MARTIN CHALCHICUAUTLA,,,1133,B,165,36,72,1,,,2,,,,,,,,,10,4,125
15,29,SAN MARTIN CHALCHICUAUTLA,,,1134,B,670,176,73,3,,,0,,,,,,,,,156,15,423
15,29,SAN MARTIN CHALCHICUAUTLA,,,1135,B,206,61,11,2,,,0,,,,,,,,,77,4,155
15,29,SAN MARTIN CHALCHICUAUTLA,,,1136,B,565,244,54,4,,,2,,,,,,,,,65,10,379
15,29,SAN MARTIN CHALCHICUAUTLA,,,1137,B,243,19,31,0,,,1,,,,,,,,,94,12,157
15,29,SAN MARTIN CHALCHICUAUTLA,,,1138,B,123,7,40,1,,,2,,,,,,,,,17,4,71
15,29,SAN MARTIN CHALCHICUAUTLA,,,1139,B,302,30,57,0,,,2,,,,,,,,,91,12,192
15,29,SAN MARTIN CHALCHICUAUTLA,,,1140,B,513,94,140,7,,,0,,,,,,,,,61,14,316
15,29,SAN MARTIN CHALCHICUAUTLA,,,1140,C1,514,110,150,5,,,0,,,,,,,,,65,18,348
15,29,SAN MARTIN CHALCHICUAUTLA,,,1141,B,685,71,328,10,,,2,,,,,,,,,58,3,472
15,29,SAN MARTIN CHALCHICUAUTLA,,,1141,C1,686,84,302,24,,,0,,,,,,,,,49,9,468
15,29,SAN MARTIN CHALCHICUAUTLA,,,1142,B,459,96,155,2,,,2,,,,,,,,,35,14,304
15,29,SAN MARTIN CHALCHICUAUTLA,,,1142,C1,460,104,130,1,,,3,,,,,,,,,63,13,314
15,29,SAN MARTIN CHALCHICUAUTLA,,,1143,B,533,104,64,4,,,1,,,,,,,,,151,13,337
15,29,SAN MARTIN CHALCHICUAUTLA,,,1143,EXT,558,110,130,37,,,4,,,,,,,,,49,29,359
15,29,SAN MARTIN CHALCHICUAUTLA,,,1144,B,279,156,38,4,,,0,,,,,,,,,1,11,210
15,29,SAN MARTIN CHALCHICUAUTLA,,,1145,B,520,96,140,3,,,2,,,,,,,,,92,7,340
15,29,SAN MARTIN CHALCHICUAUTLA,,,1146,B,251,42,32,0,,,0,,,,,,,,,87,4,165
15,29,SAN MARTIN CHALCHICUAUTLA,,,1147,B,438,90,106,3,,,0,,,,,,,,,84,2,285
15,29,SAN MARTIN CHALCHICUAUTLA,,,1147,C1,438,57,112,2,,,0,,,,,,,,,109,0,280
15,29,SAN MARTIN CHALCHICUAUTLA,,,1147,EXT,280,71,56,14,,,1,,,,,,,,,24,7,173
,,,,,,,,,,,,,,,,,,,,,,,,
15,37,TAMAZUNCHALE,PRD-PT,,1336,B,623,43,144,61,39,,,,,,,21,,121,,,1,309
15,37,TAMAZUNCHALE,PRD-PT,,1336,C1,624,47,152,65,23,,,,,,,31,,119,,,7,325
15,37,TAMAZUNCHALE,PRD-PT,,1337,B,319,25,58,39,8,,,,,,,10,,57,,,1,141
15,37,TAMAZUNCHALE,PRD-PT,,1338,B,461,41,113,46,15,,,,,,,11,,72,,,3,229
15,37,TAMAZUNCHALE,PRD-PT,,1339,B,610,33,126,51,17,,,,,,,7,,75,,,6,240
15,37,TAMAZUNCHALE,PRD-PT,,1339,C1,611,42,123,57,24,,,,,,,15,,96,,,7,268
15,37,TAMAZUNCHALE,PRD-PT,,1340,B,605,68,114,49,13,,,,,,,14,,76,,,8,266
15,37,TAMAZUNCHALE,PRD-PT,,1341,B,516,32,139,33,15,,,,,,,4,,52,,,4,227
15,37,TAMAZUNCHALE,PRD-PT,,1341,C1,517,37,109,35,25,,,,,,,20,,80,,,3,229
15,37,TAMAZUNCHALE,PRD-PT,,1342,B,471,40,81,46,17,,,,,,,20,,83,,1,1,206
15,37,TAMAZUNCHALE,PRD-PT,,1342,C1,471,42,85,52,22,,,,,,,14,,88,,,4,219
15,37,TAMAZUNCHALE,PRD-PT,,1343,B,581,25,142,61,13,,,,,,,11,,85,,,2,254
15,37,TAMAZUNCHALE,PRD-PT,,1343,C1,582,42,150,73,22,,,,,,,18,,113,,,0,305
15,37,TAMAZUNCHALE,PRD-PT,,1344,B,605,38,119,54,26,,,,,,,20,,100,,10,0,267
15,37,TAMAZUNCHALE,PRD-PT,,1344,C1,606,34,135,44,16,,,,,,,14,,74,,,8,251
15,37,TAMAZUNCHALE,PRD-PT,,1345,B,712,98,105,32,23,,,,,,,10,,65,,,10,278
15,37,TAMAZUNCHALE,PRD-PT,,1345,C1,712,103,113,47,28,,,,,,,8,,83,,,1,300
15,37,TAMAZUNCHALE,PRD-PT,,1346,B,557,69,103,44,14,,,,,,,16,,74,,,3,249
15,37,TAMAZUNCHALE,PRD-PT,,1346,C1,558,71,118,49,31,,,,,,,19,,99,,,5,293
