CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,PUP,NVA_ALIANZA,PSD,MORENA,ES,PRS,PAN_PRD,PRI_PVEM,C_COMUN_PRI_ES,CAND_IND_1,CAND_IND_2,CAND_IND_3,CAND_IND_4,CAND_IND_5,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,207,SAN JUAN MAZATLAN,1189,B,9,49,20,10,24,1,79,17,2,50,2,0,2,0,0,,31,,,,0,296,11,307,576,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,207,SAN JUAN MAZATLAN,1189,C01,19,51,19,6,21,0,36,17,3,32,0,0,3,0,0,,44,,,,0,251,11,262,575,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,207,SAN JUAN MAZATLAN,1189,E01,7,8,10,0,10,0,9,14,2,2,0,0,0,0,0,,39,,,,0,101,1,102,201,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,207,SAN JUAN MAZATLAN,1189,E02,13,26,5,7,2,0,15,0,2,3,0,1,0,0,0,,18,,,,0,92,4,96,210,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,207,SAN JUAN MAZATLAN,1189,E03,4,91,3,1,2,2,17,2,0,2,0,1,0,0,0,,32,,,,0,157,3,160,223,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,207,SAN JUAN MAZATLAN,1192,B,12,63,43,7,11,0,2,4,1,1,0,0,1,0,0,,78,,,,0,223,16,239,468,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,207,SAN JUAN MAZATLAN,1192,E01,12,19,12,5,5,1,1,120,2,0,0,0,0,0,0,,13,,,,0,190,11,201,357,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,263,SAN MIGUEL CHIMALAPA,1338,B,1,148,25,4,3,0,1,0,2,14,0,1,0,0,0,,40,,,,0,239,0,239,441,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,263,SAN MIGUEL CHIMALAPA,1338,C01,6,115,34,7,9,0,0,2,4,15,1,3,0,0,0,,32,,,,0,228,17,245,440,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,263,SAN MIGUEL CHIMALAPA,1339,B,3,177,24,6,17,1,3,4,3,32,1,0,4,0,0,,96,,,,0,371,28,399,660,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,263,SAN MIGUEL CHIMALAPA,1340,B,4,43,14,3,6,0,9,2,8,0,0,0,1,0,0,,50,,,,0,140,6,146,446,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,263,SAN MIGUEL CHIMALAPA,1342,B,5,126,7,0,1,0,0,0,1,3,0,0,0,0,0,,45,,,,0,188,16,204,362,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,263,SAN MIGUEL CHIMALAPA,1343,B,6,141,48,4,1,0,1,1,0,22,0,1,0,0,0,,12,,,,0,237,9,246,524,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,263,SAN MIGUEL CHIMALAPA,1343,C01,1,134,38,5,1,0,0,2,2,35,0,0,0,0,0,,9,,,,0,227,15,242,523,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,263,SAN MIGUEL CHIMALAPA,1344,B,34,159,126,0,6,0,0,0,2,16,0,0,1,0,0,,59,,,,0,403,13,416,626,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,263,SAN MIGUEL CHIMALAPA,1344,C01,34,159,112,1,6,0,0,1,0,18,2,0,10,0,0,,39,,,,0,382,17,399,625,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,325,SAN PEDRO TAPANATEPEC,1544,B,121,185,4,80,5,2,0,2,0,24,0,0,6,0,0,,3,,,,0,432,11,443,592,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,325,SAN PEDRO TAPANATEPEC,1544,C01,113,160,9,81,8,0,0,0,1,40,1,0,3,0,0,,0,,,,0,416,16,432,591,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,325,SAN PEDRO TAPANATEPEC,1545,B,142,195,7,57,8,1,0,0,0,49,7,0,5,0,2,,2,,,,0,475,19,494,714,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,325,SAN PEDRO TAPANATEPEC,1545,C01,156,180,15,55,5,0,0,0,0,48,2,2,5,0,0,,4,,,,0,472,19,491,714,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,325,SAN PEDRO TAPANATEPEC,1546,B,79,164,4,19,0,1,0,0,0,44,1,0,1,0,0,,0,,,,0,313,16,329,469,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,325,SAN PEDRO TAPANATEPEC,1546,C01,85,159,9,32,4,1,0,0,1,27,0,1,1,0,0,,9,,,,0,329,13,342,468,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,325,SAN PEDRO TAPANATEPEC,1547,B,77,139,12,25,0,0,0,1,0,43,1,0,2,0,0,,4,,,,0,304,9,313,435,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,325,SAN PEDRO TAPANATEPEC,1547,C01,81,27,10,20,2,0,0,0,0,43,0,0,5,0,0,,4,,,,0,192,14,206,434,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,325,SAN PEDRO TAPANATEPEC,1548,B,149,191,21,43,4,0,0,2,0,33,0,0,3,0,0,,6,,,,0,452,14,466,628,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,325,SAN PEDRO TAPANATEPEC,1548,C01,128,199,9,44,5,1,0,2,2,27,4,0,4,0,0,,0,,,,0,425,21,446,627,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,325,SAN PEDRO TAPANATEPEC,1549,B,180,193,8,23,13,0,1,1,0,23,0,0,0,0,0,,10,,,,0,452,20,472,669,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,325,SAN PEDRO TAPANATEPEC,1549,C01,217,170,6,46,5,0,0,1,1,24,0,2,0,0,0,,5,,,,0,477,15,492,668,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,325,SAN PEDRO TAPANATEPEC,1550,B,233,190,7,14,2,1,0,0,1,21,1,0,1,0,0,,0,,,,0,471,11,482,605,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,325,SAN PEDRO TAPANATEPEC,1550,C01,230,199,3,20,3,0,0,2,1,28,0,0,2,0,0,,0,,,,0,488,4,492,605,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,325,SAN PEDRO TAPANATEPEC,1550,E01,139,145,6,55,8,2,1,2,0,23,0,0,0,0,0,,5,,,,0,386,20,406,573,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,325,SAN PEDRO TAPANATEPEC,1551,B,92,57,2,15,2,0,1,0,0,5,0,0,1,0,0,,0,,,,0,175,9,184,223,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,325,SAN PEDRO TAPANATEPEC,1552,B,64,53,1,7,7,1,0,0,1,7,0,0,0,0,0,,1,,,,0,142,12,154,243,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,325,SAN PEDRO TAPANATEPEC,1552,E01,155,93,1,34,6,5,0,2,3,42,0,1,1,0,0,,3,,,,0,346,8,354,479,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,405,SANTA MARIA CHIMALAPA,1810,B,15,99,29,5,52,1,2,5,1,29,1,4,3,0,0,,38,,,,0,284,24,308,636,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,405,SANTA MARIA CHIMALAPA,1810,C01,7,87,17,6,48,2,2,4,3,22,1,7,2,0,0,,50,,,,0,258,27,285,635,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,405,SANTA MARIA CHIMALAPA,1810,C02,9,99,12,4,39,0,3,2,3,31,1,2,0,0,0,,54,,,,0,259,29,288,635,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,405,SANTA MARIA CHIMALAPA,1811,B,18,70,21,4,6,2,4,5,6,22,4,1,0,0,0,,102,,,,0,265,23,288,657,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,405,SANTA MARIA CHIMALAPA,1811,E01,16,38,8,5,2,0,0,4,0,3,0,0,1,0,0,,9,,,,0,86,2,88,140,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,405,SANTA MARIA CHIMALAPA,1812,B,2,338,2,2,1,0,0,2,1,0,0,0,0,0,0,,0,,,,0,348,1,349,495,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,405,SANTA MARIA CHIMALAPA,1812,E01,25,97,15,6,7,2,4,5,0,16,3,1,0,0,0,,5,,,,0,186,18,204,520,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,405,SANTA MARIA CHIMALAPA,1813,B,3,15,15,0,1,1,0,0,0,17,0,0,0,0,0,,1,,,,0,53,3,56,142,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,405,SANTA MARIA CHIMALAPA,1814,B,1,37,2,3,1,0,1,2,3,12,1,0,0,0,0,,4,,,,0,67,4,71,140,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,405,SANTA MARIA CHIMALAPA,1815,B,16,108,113,11,10,0,4,6,4,19,1,0,1,0,0,,3,,,,0,296,19,315,540,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,405,SANTA MARIA CHIMALAPA,1815,E01,12,100,41,6,3,0,2,1,3,8,1,2,2,0,0,,0,,,,0,181,23,204,315,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,427,SANTA MARIA PETAPA,1888,B,17,203,54,4,152,2,11,2,0,26,1,3,7,0,0,,39,,,,0,521,18,539,696,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,427,SANTA MARIA PETAPA,1889,B,16,169,20,2,118,1,3,2,1,7,3,0,4,0,0,,29,,,,0,375,6,381,495,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,427,SANTA MARIA PETAPA,1889,C01,13,122,40,4,126,1,2,1,1,24,1,0,3,0,0,,40,,,,0,378,13,391,495,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,427,SANTA MARIA PETAPA,1890,B,12,146,24,3,68,4,2,7,4,47,1,2,0,0,0,,56,,,,0,376,15,391,693,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,427,SANTA MARIA PETAPA,1890,C01,16,126,16,4,81,14,4,4,2,30,0,1,1,0,0,,71,,,,0,370,1,371,693,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,427,SANTA MARIA PETAPA,1891,B,22,90,29,1,63,0,0,2,5,55,0,1,0,0,0,,72,,,,0,340,16,356,675,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,427,SANTA MARIA PETAPA,1891,C01,37,91,22,0,61,5,0,3,4,40,0,1,3,0,0,,68,,,,0,335,20,355,675,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,427,SANTA MARIA PETAPA,1892,B,32,66,24,4,36,4,0,8,3,28,3,0,10,0,0,,45,,,,0,263,14,277,509,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,427,SANTA MARIA PETAPA,1892,C01,25,80,24,6,47,8,1,4,0,26,0,3,7,0,0,,51,,,,0,282,21,303,508,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,427,SANTA MARIA PETAPA,1893,B,13,59,19,4,46,1,2,10,4,27,2,4,4,0,0,,34,,,,0,229,14,243,574,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,427,SANTA MARIA PETAPA,1893,C01,14,102,22,4,43,1,1,8,2,27,2,1,0,0,0,,24,,,,0,251,15,266,574,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,427,SANTA MARIA PETAPA,1893,C02,24,66,15,0,32,3,0,10,1,32,1,4,4,0,0,,34,,,,0,226,15,241,573,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,427,SANTA MARIA PETAPA,1894,B,26,162,25,0,93,4,0,1,2,26,2,0,4,0,0,,79,,,,0,424,23,447,695,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,427,SANTA MARIA PETAPA,1894,C01,35,144,21,2,92,3,2,6,4,40,4,2,7,0,0,,58,,,,0,420,20,440,694,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,427,SANTA MARIA PETAPA,1895,B,10,191,45,2,147,0,1,0,2,12,1,0,4,0,0,,61,,,,0,476,13,489,617,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,427,SANTA MARIA PETAPA,1895,C01,20,178,35,4,168,0,1,1,1,10,1,2,6,0,0,,33,,,,0,460,11,471,617,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,427,SANTA MARIA PETAPA,1896,B,6,199,24,5,108,1,1,6,0,15,1,1,3,0,0,,90,,,,0,460,12,472,652,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,427,SANTA MARIA PETAPA,1897,B,25,110,41,3,116,4,2,4,1,33,1,0,6,0,0,,23,,,,0,369,22,391,571,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,481,SANTIAGO NILTEPEC,2077,B,2,94,96,3,97,1,0,1,0,49,0,8,0,0,0,,26,,,,0,377,16,393,530,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,481,SANTIAGO NILTEPEC,2078,B,0,183,180,18,63,0,0,0,3,80,1,0,0,0,0,,0,,,,18,528,21,567,689,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,481,SANTIAGO NILTEPEC,2079,B,4,178,89,4,31,0,0,0,4,38,3,1,2,0,0,,6,,,,0,360,17,377,474,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,481,SANTIAGO NILTEPEC,2079,C01,6,168,82,1,25,0,0,0,0,33,6,2,0,0,0,,5,,,,0,328,16,344,473,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,481,SANTIAGO NILTEPEC,2080,B,3,187,115,3,135,2,15,1,7,46,6,2,4,0,0,,25,,,,0,551,20,571,703,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,481,SANTIAGO NILTEPEC,2081,B,3,65,58,1,104,0,0,1,0,17,1,0,0,0,0,,11,,,,0,261,6,267,459,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,481,SANTIAGO NILTEPEC,2082,B,2,38,48,0,25,0,1,1,2,6,0,0,1,0,0,,3,,,,0,127,5,132,176,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,481,SANTIAGO NILTEPEC,2083,B,8,73,75,0,119,0,0,1,3,27,4,6,0,0,0,,0,,,,0,316,12,328,529,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,509,SANTO DOMINGO INGENIO,2184,E01,9,109,4,2,6,1,0,9,0,6,0,0,0,0,0,,1,,,,0,147,4,151,189,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,509,SANTO DOMINGO INGENIO,2180,B,29,193,6,4,1,2,0,37,0,15,4,1,2,0,0,,4,,,,0,298,14,312,426,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,509,SANTO DOMINGO INGENIO,2180,C01,25,199,10,2,5,1,1,32,2,15,2,0,0,0,0,,13,,,,6,307,22,335,426,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,509,SANTO DOMINGO INGENIO,2181,B,48,292,13,5,4,0,0,29,4,25,5,0,3,0,0,,14,,,,0,442,31,473,633,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,509,SANTO DOMINGO INGENIO,2181,C01,52,227,31,11,7,0,2,41,3,42,4,2,0,0,0,,16,,,,0,438,26,464,633,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,509,SANTO DOMINGO INGENIO,2181,C02,34,281,18,6,2,0,1,42,2,27,2,1,3,0,0,,9,,,,0,428,38,466,632,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,509,SANTO DOMINGO INGENIO,2182,B,35,250,10,10,2,1,1,32,1,32,3,1,0,0,0,,8,,,,0,386,21,407,552,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,509,SANTO DOMINGO INGENIO,2182,C01,42,215,12,11,6,1,1,30,0,43,5,1,3,0,0,,13,,,,1,383,15,399,551,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,509,SANTO DOMINGO INGENIO,2182,C02,34,281,18,6,2,0,1,42,0,28,2,1,3,0,0,,9,,,,0,427,38,465,551,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,509,SANTO DOMINGO INGENIO,2183,B,57,325,23,3,6,1,0,22,2,40,0,0,1,0,0,,10,,,,0,490,21,511,669,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,509,SANTO DOMINGO INGENIO,2184,B,60,223,14,23,4,1,1,28,0,21,3,1,4,0,0,,8,,,,0,391,24,415,552,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,509,SANTO DOMINGO INGENIO,2184,C01,50,189,12,16,1,0,1,30,0,24,5,0,5,0,0,,13,,,,0,346,33,379,551,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,525,SANTO DOMINGO ZANATEPEC,2249,B,3,97,18,45,2,15,2,78,69,42,5,3,0,0,0,,2,,,,0,381,22,403,522,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,525,SANTO DOMINGO ZANATEPEC,2249,C01,2,101,22,40,6,8,1,75,61,36,3,3,0,0,0,,17,,,,0,375,21,396,521,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,525,SANTO DOMINGO ZANATEPEC,2250,B,7,85,38,18,1,12,0,150,75,43,2,4,2,0,0,,4,,,,0,441,26,467,629,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,525,SANTO DOMINGO ZANATEPEC,2250,C01,13,61,42,19,1,17,4,166,86,37,9,2,1,0,0,,8,,,,0,466,15,481,628,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,525,SANTO DOMINGO ZANATEPEC,2251,B,9,96,28,11,5,23,2,127,34,26,8,5,0,0,0,,6,,,,0,380,35,415,593,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,525,SANTO DOMINGO ZANATEPEC,2251,C01,4,112,16,11,4,36,2,121,41,42,5,6,0,0,0,,12,,,,0,412,19,431,593,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,525,SANTO DOMINGO ZANATEPEC,2252,B,5,69,27,15,3,9,4,98,31,73,3,3,0,0,0,,4,,,,0,344,14,358,499,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,525,SANTO DOMINGO ZANATEPEC,2252,C01,5,80,9,14,0,10,1,91,35,49,4,5,2,0,0,,1,,,,0,306,11,317,498,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,525,SANTO DOMINGO ZANATEPEC,2253,B,8,95,29,44,8,17,0,106,34,65,1,9,0,0,0,,3,,,,0,419,17,436,621,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,525,SANTO DOMINGO ZANATEPEC,2253,C01,3,86,30,39,10,10,4,98,30,51,4,15,0,0,0,,6,,,,0,386,0,386,621,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,525,SANTO DOMINGO ZANATEPEC,2253,SMR01,3,16,7,2,2,1,0,5,2,17,0,3,0,0,0,,3,,,,0,61,0,61,,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,525,SANTO DOMINGO ZANATEPEC,2253,SRP01,,,,,,,,,,,,,,,,,,,,,,,,,,Acta no entregada,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,525,SANTO DOMINGO ZANATEPEC,2254,B,1,98,28,10,0,10,1,134,23,53,0,4,0,0,0,,6,,,,0,368,7,375,563,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,525,SANTO DOMINGO ZANATEPEC,2255,B,6,41,107,42,5,12,0,33,5,20,1,0,0,0,0,,5,,,,0,277,11,288,392,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,525,SANTO DOMINGO ZANATEPEC,2255,C01,5,53,89,24,10,9,0,51,3,23,0,1,2,0,0,,12,,,,0,282,10,292,392,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,525,SANTO DOMINGO ZANATEPEC,2256,B,1,7,7,5,0,5,0,22,10,18,0,1,0,0,0,,1,,,,0,77,2,79,111,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,525,SANTO DOMINGO ZANATEPEC,2257,B,4,60,18,49,2,23,6,80,30,39,1,0,0,0,0,,0,,,,0,312,19,331,510,,,,
3,20,OAXACA,11,MATIAS ROMERO AVENDAÑO,525,SANTO DOMINGO ZANATEPEC,2257,C01,6,63,35,52,2,18,8,82,28,30,1,3,2,0,0,,0,,,,0,330,16,346,509,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,33,GUADALUPE ETLA,192,B,21,58,9,10,108,4,4,4,12,45,,0,3,2,,,,,,,0,280,5,285,649,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,33,GUADALUPE ETLA,192,C01,21,41,20,9,137,5,7,4,21,54,,2,2,2,,,,,,,0,325,4,329,649,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,33,GUADALUPE ETLA,192,C02,24,61,18,2,103,4,3,2,9,53,,4,2,5,,,,,,,0,290,13,303,648,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,63,NAZARENO ETLA,459,B,8,38,17,6,139,2,4,1,2,69,,0,1,2,,,,,,,0,289,6,295,552,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,63,NAZARENO ETLA,459,C01,21,45,24,4,131,1,0,3,10,48,,2,2,1,,,,,,,0,292,3,295,552,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,63,NAZARENO ETLA,459,C02,13,40,17,2,123,0,1,1,8,51,,4,0,1,,,,,,,0,261,6,267,552,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,63,NAZARENO ETLA,460,B,15,76,21,10,171,3,1,2,1,60,,4,1,2,,,,,,,0,367,16,383,718,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,63,NAZARENO ETLA,460,C01,22,68,21,11,166,6,2,4,2,49,,7,1,2,,,,,,,0,361,14,375,717,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,81,SAN AGUSTIN ETLA,719,B,33,79,27,16,61,2,6,10,5,87,,9,1,7,,,,,,,0,343,13,356,739,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,81,SAN AGUSTIN ETLA,719,C01,20,64,21,13,52,3,6,20,1,67,,7,1,4,,,,,,,0,279,22,301,739,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,81,SAN AGUSTIN ETLA,720,B,38,61,37,18,47,4,11,24,3,112,,8,4,6,,,,,,,0,373,14,387,745,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,81,SAN AGUSTIN ETLA,720,C01,39,72,40,15,49,4,13,19,4,116,,11,1,3,,,,,,,0,386,19,405,745,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,84,SAN AGUSTIN YATARENI,736,B,20,29,10,3,17,2,2,16,8,50,,0,1,0,,,,,,,0,158,3,161,668,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,84,SAN AGUSTIN YATARENI,736,C01,28,30,5,6,25,2,8,20,7,38,,4,2,2,,,,,,,0,177,5,182,668,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,84,SAN AGUSTIN YATARENI,736,C02,20,30,8,6,10,3,8,12,4,30,,4,1,0,,,,,,,0,136,8,144,667,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,84,SAN AGUSTIN YATARENI,737,B,25,17,10,4,13,1,8,10,2,27,,3,1,0,,,,,,,0,121,8,129,518,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,84,SAN AGUSTIN YATARENI,737,C01,26,21,5,4,5,6,4,13,1,28,,0,1,0,,,,,,,0,114,6,120,517,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,88,SAN ANDRES HUAYAPAM,747,B,42,31,16,1,30,3,9,22,5,66,,8,0,1,,,,,,,0,234,14,248,615,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,88,SAN ANDRES HUAYAPAM,747,C01,37,42,20,6,35,7,3,20,4,54,,5,2,4,,,,,,,0,239,12,251,615,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,88,SAN ANDRES HUAYAPAM,747,C02,36,45,21,11,19,15,8,28,4,63,,6,3,1,,,,,,,0,260,11,271,614,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,88,SAN ANDRES HUAYAPAM,748,B,47,63,30,6,22,4,6,13,10,76,,4,2,0,,,,,,,2,283,20,305,589,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,88,SAN ANDRES HUAYAPAM,748,C01,66,60,23,5,16,0,6,9,5,65,,7,3,4,,,,,,,1,269,9,279,589,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,88,SAN ANDRES HUAYAPAM,748,C02,66,68,17,9,22,3,9,9,12,74,,7,1,2,,,,,,,1,299,9,309,589,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,89,SAN ANDRES IXTLAHUACA,749,B,61,89,20,6,38,7,17,2,3,25,,0,1,9,,,,,,,0,278,18,296,633,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,89,SAN ANDRES IXTLAHUACA,749,C01,54,49,21,6,65,2,40,5,3,35,,1,2,3,,,,,,,0,286,14,300,632,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,132,SAN FELIPE TEJALAPAM,862,B,18,70,21,8,20,1,78,7,2,77,,0,0,6,,,,,,,0,308,18,326,710,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,132,SAN FELIPE TEJALAPAM,862,C01,27,90,21,11,28,0,84,3,1,82,,3,0,2,,,,,,,0,352,19,371,709,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,132,SAN FELIPE TEJALAPAM,863,B,14,59,9,13,12,3,95,8,1,57,,3,1,3,,,,,,,0,278,12,290,702,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,132,SAN FELIPE TEJALAPAM,863,C01,20,73,13,7,16,4,105,3,0,49,,2,0,2,,,,,,,0,294,6,300,701,,,,
3,20,OAXACA,12,SANTA LUCIA DEL CAMINO,132,SAN FELIPE TEJALAPAM,864,B,22,53,11,7,12,2,87,4,3,34,,0,0,2,,,,,,,0,237,7,244,639,,,,
