municipality,uniqueid,section,year,month,PRI,PAN,PRD,PT,PVEM,Partido_Democrata,PSN,PC,PAS,PCDT,PJS,total,valid,listanominal,STATE,turnout,PRI_PVEM,PT_PCDT_PJS,PCDT_PJS,PT_PCDT,PT_PJS,PAN_PAC,PANAL,PS,PRI_PVEM_PS,PAN_PANAL,PRI_PST,PRD_PT_PC,PRD_PC,PRD_PT,PT_PC,PST,PAC,PP,PLT,PPT,type,MC,no registrados,PAC_PS,PT_PAC,CASILLA,MORENA,PES,PRI_PANAL,PRI_PVEM_PANAL_PS,CI_1,CI_2,CI_3,PRI_PANAL_PS,PRI_PS,CI_4,PRI_PT,PRI_PVEM_PANAL,PVEM_PS,PEST,PISS,RSP,FXM,CI_5,CI_6,CI_7,CI_8,CI_9,CI_10,CI_11,CI_12,CI_13,CI_14,CI_15,CI_16,CI_17,CI_18,CI_19,CI_20,CI_21,CI_22,CI_23,CI_24,CI_25,CI_26,CI_27,CI_28,CI_29,CI_30,CI_31,CI_32,CI_33,CI_34,CI_35,no_reg,nulos,PAN_PRI,MORENA_RSP_PANAL,MORENA_PANAL,MORENA_RSP,RSP_PANAL
APIZACO,29005,43,2004,November,0,203,211,171,0,,,15,,28,49,943,904,1780,TLAXCALA,0.529775280898876,227,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APIZACO,29005,44,2004,November,0,193,244,134,0,,,9,,18,24,811,776,1198,TLAXCALA,0.676961602671119,154,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APIZACO,29005,45,2004,November,0,24,35,32,0,,,1,,3,8,142,137,264,TLAXCALA,0.537878787878788,34,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APIZACO,29005,46,2004,November,0,88,145,156,0,,,6,,43,18,618,591,943,TLAXCALA,0.655355249204666,135,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APIZACO,29005,47,2004,November,0,103,192,137,0,,,9,,15,46,695,662,1397,TLAXCALA,0.497494631352899,160,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
APIZACO,29005,48,2004,November,0,41,43,69,0,,,1,,6,10,274,265,415,TLAXCALA,0.660240963855422,95,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATLANGATEPEC,29003,49,2004,November,0,27,57,215,0,,,22,,0,0,407,387,553,TLAXCALA,0.735985533453888,66,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATLANGATEPEC,29003,50,2004,November,0,11,93,14,0,,,2,,0,0,187,185,269,TLAXCALA,0.695167286245353,65,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATLANGATEPEC,29003,51,2004,November,0,19,92,4,0,,,13,,0,0,179,174,230,TLAXCALA,0.778260869565217,46,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATLANGATEPEC,29003,52,2004,November,0,6,22,0,0,,,2,,0,0,48,46,64,TLAXCALA,0.75,16,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATLANGATEPEC,29003,53,2004,November,0,139,181,43,0,,,63,,0,0,589,568,892,TLAXCALA,0.660313901345291,142,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATLANGATEPEC,29003,54,2004,November,0,47,8,13,0,,,21,,0,0,207,203,282,TLAXCALA,0.734042553191489,114,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATLANGATEPEC,29003,55,2004,November,0,72,15,40,0,,,14,,0,0,211,205,240,TLAXCALA,0.879166666666667,64,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATLANGATEPEC,29003,56,2004,November,0,50,123,64,0,,,114,,0,0,599,558,814,TLAXCALA,0.735872235872236,207,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATLANGATEPEC,29003,57,2004,November,0,67,24,11,0,,,12,,0,0,186,179,254,TLAXCALA,0.732283464566929,65,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATLTZAYANCA,29004,59,2004,November,0,242,47,46,0,,,0,,0,6,614,591,846,TLAXCALA,0.725768321513002,250,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATLTZAYANCA,29004,60,2004,November,0,178,41,14,0,,,0,,0,2,400,379,538,TLAXCALA,0.743494423791822,144,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATLTZAYANCA,29004,61,2004,November,0,48,51,25,0,,,0,,0,0,241,220,451,TLAXCALA,0.534368070953437,96,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATLTZAYANCA,29004,62,2004,November,0,24,21,14,0,,,0,,0,3,169,162,248,TLAXCALA,0.681451612903226,100,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATLTZAYANCA,29004,63,2004,November,0,42,25,47,0,,,0,,0,4,192,181,246,TLAXCALA,0.780487804878049,63,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATLTZAYANCA,29004,64,2004,November,0,9,38,15,0,,,0,,0,2,122,115,175,TLAXCALA,0.697142857142857,51,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATLTZAYANCA,29004,65,2004,November,0,39,23,20,0,,,0,,0,0,147,144,185,TLAXCALA,0.794594594594595,62,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATLTZAYANCA,29004,66,2004,November,0,51,22,13,0,,,0,,0,0,225,202,378,TLAXCALA,0.595238095238095,116,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATLTZAYANCA,29004,67,2004,November,0,2,66,18,0,,,0,,0,0,120,119,173,TLAXCALA,0.69364161849711,33,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATLTZAYANCA,29004,68,2004,November,0,422,173,17,0,,,0,,0,7,999,956,1364,TLAXCALA,0.732404692082112,337,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATLTZAYANCA,29004,69,2004,November,0,94,110,85,0,,,0,,0,5,443,428,600,TLAXCALA,0.738333333333333,134,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATLTZAYANCA,29004,70,2004,November,0,161,52,4,0,,,0,,0,2,319,305,435,TLAXCALA,0.733333333333333,86,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATLTZAYANCA,29004,71,2004,November,0,80,161,16,0,,,0,,0,4,435,403,649,TLAXCALA,0.670261941448382,142,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATLTZAYANCA,29004,72,2004,November,0,45,44,50,0,,,0,,0,11,314,284,419,TLAXCALA,0.749403341288783,134,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATLTZAYANCA,29004,73,2004,November,0,10,15,10,0,,,0,,0,0,114,102,157,TLAXCALA,0.726114649681529,67,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATLTZAYANCA,29004,74,2004,November,0,112,99,52,0,,,0,,0,14,503,472,686,TLAXCALA,0.733236151603499,195,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATLTZAYANCA,29004,75,2004,November,0,58,59,4,0,,,0,,0,6,218,208,292,TLAXCALA,0.746575342465753,81,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATLTZAYANCA,29004,76,2004,November,0,32,47,2,0,,,0,,0,1,133,124,162,TLAXCALA,0.820987654320988,42,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ATLTZAYANCA,29004,77,2004,November,0,214,42,15,0,,,0,,0,3,664,642,984,TLAXCALA,0.67479674796748,368,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BENITO JUAREZ,29045,295,2004,November,0,27,330,154,0,,,38,,0,0,866,852,1797,TLAXCALA,0.481914301613801,303,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BENITO JUAREZ,29045,296,2004,November,0,12,334,129,0,,,74,,0,0,868,844,1218,TLAXCALA,0.71264367816092,295,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CALPULALPAN,29006,78,2004,November,373,92,155,0,298,,,141,,0,0,1302,1233,2322,TLAXCALA,0.560723514211886,0,174,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CALPULALPAN,29006,79,2004,November,249,83,114,0,338,,,163,,0,0,1058,1024,1813,TLAXCALA,0.583563154991726,0,77,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CALPULALPAN,29006,80,2004,November,187,67,71,0,224,,,211,,0,0,865,840,1357,TLAXCALA,0.637435519528371,0,80,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CALPULALPAN,29006,81,2004,November,239,49,79,0,204,,,147,,0,0,783,762,1406,TLAXCALA,0.556899004267425,0,44,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CALPULALPAN,29006,82,2004,November,162,30,55,0,203,,,130,,0,0,629,611,1147,TLAXCALA,0.548387096774194,0,31,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CALPULALPAN,29006,83,2004,November,226,83,99,0,267,,,315,,0,0,1104,1070,2048,TLAXCALA,0.5390625,0,80,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CALPULALPAN,29006,84,2004,November,142,27,44,0,145,,,91,,0,0,506,496,841,TLAXCALA,0.60166468489893,0,47,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CALPULALPAN,29006,85,2004,November,211,89,207,0,281,,,132,,0,0,1072,1044,1721,TLAXCALA,0.622893666472981,0,124,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CALPULALPAN,29006,86,2004,November,111,57,202,0,214,,,66,,0,0,766,745,1247,TLAXCALA,0.614274258219727,0,95,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CALPULALPAN,29006,87,2004,November,109,24,82,0,142,,,115,,0,0,553,538,939,TLAXCALA,0.588924387646432,0,66,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CALPULALPAN,29006,88,2004,November,145,56,53,0,164,,,211,,0,0,730,694,1273,TLAXCALA,0.573448546739984,0,65,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CALPULALPAN,29006,89,2004,November,164,93,91,0,239,,,220,,0,0,907,875,1528,TLAXCALA,0.593586387434555,0,68,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CALPULALPAN,29006,90,2004,November,137,83,67,0,192,,,150,,0,0,723,696,1267,TLAXCALA,0.570639305445935,0,67,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CALPULALPAN,29006,91,2004,November,24,18,160,0,65,,,10,,0,0,415,411,539,TLAXCALA,0.769944341372913,0,134,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CALPULALPAN,29006,92,2004,November,99,131,259,0,176,,,51,,0,0,790,765,131,TLAXCALA,6.03053435114504,0,49,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CALPULALPAN,29006,93,2004,November,68,93,153,0,68,,,61,,0,0,614,585,974,TLAXCALA,0.630390143737166,0,142,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CALPULALPAN,29006,94,2004,November,54,28,83,0,76,,,36,,0,0,541,535,777,TLAXCALA,0.696267696267696,0,258,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CALPULALPAN,29006,95,2004,November,77,31,10,0,42,,,3,,0,0,197,188,309,TLAXCALA,0.637540453074434,0,25,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CALPULALPAN,29006,96,2004,November,59,16,96,0,63,,,13,,0,0,316,301,451,TLAXCALA,0.700665188470067,0,54,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CALPULALPAN,29006,97,2004,November,69,27,88,0,133,,,24,,0,0,377,361,591,TLAXCALA,0.637901861252115,0,20,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CALPULALPAN,29006,98,2004,November,184,137,80,0,147,,,47,,0,0,668,639,1201,TLAXCALA,0.556203164029975,0,44,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CALPULALPAN,29006,99,2004,November,30,3,3,0,4,,,0,,0,0,40,40,63,TLAXCALA,0.634920634920635,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHIAUTEMPAN,29010,122,2004,November,0,74,176,0,0,,,32,,232,0,857,808,1303,TLAXCALA,0.657712970069071,252,0,0,0,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHIAUTEMPAN,29010,123,2004,November,0,61,141,0,0,,,39,,171,0,862,840,1326,TLAXCALA,0.650075414781297,379,0,0,0,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHIAUTEMPAN,29010,124,2004,November,0,99,107,0,0,,,39,,294,0,768,737,1410,TLAXCALA,0.54468085106383,175,0,0,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHIAUTEMPAN,29010,125,2004,November,0,97,135,0,0,,,33,,226,0,765,732,1347,TLAXCALA,0.56792873051225,196,0,0,0,45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHIAUTEMPAN,29010,126,2004,November,0,106,180,0,0,,,24,,184,0,859,822,1380,TLAXCALA,0.622463768115942,258,0,0,0,70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHIAUTEMPAN,29010,127,2004,November,0,123,314,0,0,,,51,,209,0,1164,1125,2008,TLAXCALA,0.579681274900398,363,0,0,0,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHIAUTEMPAN,29010,128,2004,November,0,72,94,0,0,,,68,,129,0,615,607,1108,TLAXCALA,0.555054151624549,204,0,0,0,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHIAUTEMPAN,29010,129,2004,November,0,65,105,0,0,,,38,,139,0,962,708,1155,TLAXCALA,0.832900432900433,301,0,0,0,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHIAUTEMPAN,29010,130,2004,November,0,49,82,0,0,,,48,,69,0,618,605,908,TLAXCALA,0.680616740088106,334,0,0,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHIAUTEMPAN,29010,131,2004,November,0,50,129,0,0,,,36,,233,0,891,852,1274,TLAXCALA,0.699372056514914,364,0,0,0,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHIAUTEMPAN,29010,132,2004,November,0,111,97,0,0,,,35,,164,0,727,691,1145,TLAXCALA,0.634934497816594,240,0,0,0,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHIAUTEMPAN,29010,133,2004,November,0,93,128,0,0,,,33,,137,0,750,730,1098,TLAXCALA,0.683060109289618,287,0,0,0,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHIAUTEMPAN,29010,134,2004,November,0,83,113,0,0,,,17,,65,0,523,516,952,TLAXCALA,0.54936974789916,211,0,0,0,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHIAUTEMPAN,29010,135,2004,November,0,67,94,0,0,,,32,,114,0,562,550,982,TLAXCALA,0.572301425661915,210,0,0,0,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHIAUTEMPAN,29010,136,2004,November,0,63,41,0,0,,,13,,12,0,330,317,488,TLAXCALA,0.676229508196721,168,0,0,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHIAUTEMPAN,29010,137,2004,November,0,114,163,0,0,,,39,,304,0,1037,1002,1655,TLAXCALA,0.626586102719033,315,0,0,0,67,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHIAUTEMPAN,29010,138,2004,November,0,133,116,0,0,,,24,,133,0,820,783,1303,TLAXCALA,0.629316960859555,338,0,0,0,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHIAUTEMPAN,29010,139,2004,November,0,230,196,0,0,,,56,,325,0,1453,1396,2508,TLAXCALA,0.579346092503987,527,0,0,0,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHIAUTEMPAN,29010,140,2004,November,0,75,139,0,0,,,16,,104,0,658,625,1171,TLAXCALA,0.561912894961571,251,0,0,0,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHIAUTEMPAN,29010,141,2004,November,0,216,417,0,0,,,54,,378,0,1794,1715,2948,TLAXCALA,0.608548168249661,501,0,0,0,149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHIAUTEMPAN,29010,142,2004,November,0,124,161,0,0,,,40,,151,0,772,739,1215,TLAXCALA,0.635390946502058,186,0,0,0,77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHIAUTEMPAN,29010,143,2004,November,0,142,114,0,0,,,20,,114,0,792,756,1402,TLAXCALA,0.56490727532097,326,0,0,0,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHIAUTEMPAN,29010,144,2004,November,0,127,146,0,0,,,35,,340,0,1095,1043,1799,TLAXCALA,0.608671484157866,344,0,0,0,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHIAUTEMPAN,29010,145,2004,November,0,84,121,0,0,,,36,,154,0,732,673,1205,TLAXCALA,0.60746887966805,186,0,0,0,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHIAUTEMPAN,29010,146,2004,November,0,78,135,0,0,,,60,,187,0,732,693,1311,TLAXCALA,0.558352402745995,184,0,0,0,49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHIAUTEMPAN,29010,147,2004,November,0,103,154,0,0,,,19,,134,0,667,646,1163,TLAXCALA,0.573516766981943,206,0,0,0,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHIAUTEMPAN,29010,148,2004,November,0,92,109,0,0,,,7,,108,0,589,557,1003,TLAXCALA,0.587238285144566,226,0,0,0,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHIAUTEMPAN,29010,149,2004,November,0,661,73,0,0,,,49,,138,0,1208,1156,2181,TLAXCALA,0.55387436955525,212,0,0,0,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHIAUTEMPAN,29010,156,2004,November,0,76,104,0,0,,,16,,110,0,590,559,1088,TLAXCALA,0.542279411764706,223,0,0,0,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CHIAUTEMPAN,29010,157,2004,November,0,65,55,0,0,,,11,,82,0,408,390,774,TLAXCALA,0.527131782945737,168,0,0,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONTLA DE JUAN CUAMATZI,29018,267,2004,November,0,112,385,66,0,,,19,,15,0,978,956,1376,TLAXCALA,0.710755813953488,359,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CONTLA DE JUAN CUAMATZI,29018,268,2004,November,0,75,551,71,0,,,7,,16,0,1016,995,1584,TLAXCALA,0.641414141414141,275,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
