CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,PH,ES,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,PRD_NVA_ALIANZA,PRD_PT,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,27,TABASCO,15,EMILIANO ZAPATA,11,JONUTA,869,2,0,325,240,202,0,3,0,178,2,0,,,,,,,0,,,,,,0,950,13,963,1167
1,27,TABASCO,15,EMILIANO ZAPATA,11,JONUTA,870,2,1,303,197,150,1,4,4,178,2,0,,,,,,,0,,,,,,0,840,18,858,1091
1,27,TABASCO,15,EMILIANO ZAPATA,11,JONUTA,871,2,1,258,50,206,1,1,1,139,0,3,,,,,,,0,,,,,,0,660,17,677,815
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,872,3,16,174,120,125,6,28,30,73,8,0,,,,116,,,,,,,,,1,696,20,717,2064
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,873,2,3,85,48,46,10,22,11,59,2,1,,,,56,,,,,,,,,0,343,13,356,1185
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,874,2,11,171,73,100,1,41,16,128,4,5,,,,120,,,,,,,,,14,670,6,690,1332
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,875,2,11,167,70,154,4,26,16,170,7,2,,,,37,,,,,,,,,0,664,26,690,1175
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,876,2,7,202,92,149,4,46,17,139,4,6,,,,78,,,,,,,,,0,744,12,756,1301
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,877,4,27,428,161,196,17,74,32,244,11,12,,,,148,,,,,,,,,0,1350,28,1378,2565
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,878,3,21,370,104,103,11,47,38,169,11,7,,,,166,,,,,,,,,2,1047,29,1078,1823
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,879,5,16,337,196,265,16,36,21,110,12,8,,,,179,,,,,,,,,3,1196,30,1229,3015
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,880,2,6,257,190,89,3,26,17,104,8,1,,,,131,,,,,,,,,0,832,30,862,1402
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,881,4,36,476,178,189,10,37,28,252,9,2,,,,199,,,,,,,,,1,1416,45,1462,1848
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,882,2,13,275,126,75,11,20,8,156,7,3,,,,118,,,,,,,,,0,812,20,832,1483
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,883,2,5,242,188,104,11,30,12,77,2,3,,,,81,,,,,,,,,0,755,21,776,1474
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,884,3,16,332,212,214,5,28,19,99,11,3,,,,133,,,,,,,,,1,1072,31,1104,2228
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,885,4,11,260,142,157,3,19,13,149,8,1,,,,144,,,,,,,,,0,907,35,942,2272
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,886,3,24,235,88,84,7,20,76,69,14,0,,,,9,,,,,,,,,0,626,21,647,1285
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,887,1,0,38,62,40,2,18,30,21,1,1,,,,5,,,,,,,,,0,218,14,232,419
1,27,TABASCO,15,EMILIANO ZAPATA,12,MACUSPANA,888,1,8,34,14,40,1,17,38,26,0,2,,,,3,,,,,,,,,0,183,15,198,305
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,889,2,2,67,190,94,1,26,170,144,6,10,,,,27,,,,,,,,,0,737,25,762,1419
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,890,3,14,404,281,79,5,39,34,118,4,6,,,,45,,,,,,,,,0,1029,49,1078,1853
1,27,TABASCO,15,EMILIANO ZAPATA,12,MACUSPANA,891,1,18,99,39,5,3,11,56,51,1,0,,,,8,,,,,,,,,0,291,8,299,557
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,892,3,11,269,202,136,7,46,32,137,8,5,,,,120,,,,,,,,,0,973,52,1025,1893
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,893,2,6,86,37,41,4,6,126,103,2,5,,,,19,,,,,,,,,0,435,14,449,1049
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,894,1,2,58,32,44,1,3,3,9,0,0,,,,19,,,,,,,,,0,171,7,178,641
1,27,TABASCO,15,EMILIANO ZAPATA,12,MACUSPANA,895,2,3,77,111,34,1,22,206,80,4,37,,,,43,,,,,,,,,0,618,34,652,1228
1,27,TABASCO,15,EMILIANO ZAPATA,12,MACUSPANA,896,2,6,91,34,12,1,8,145,56,0,13,,,,34,,,,,,,,,0,400,10,410,844
1,27,TABASCO,15,EMILIANO ZAPATA,12,MACUSPANA,897,3,4,70,208,49,2,22,518,98,6,9,,,,24,,,,,,,,,0,1010,27,1037,1644
1,27,TABASCO,15,EMILIANO ZAPATA,12,MACUSPANA,898,2,9,111,74,22,3,19,189,72,3,14,,,,38,,,,,,,,,0,554,18,572,1004
1,27,TABASCO,15,EMILIANO ZAPATA,12,MACUSPANA,899,1,2,42,14,5,3,9,86,22,3,11,,,,17,,,,,,,,,0,214,2,216,422
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,900,3,2,170,154,139,16,24,77,91,10,7,,,,24,,,,,,,,,0,714,18,732,1576
1,27,TABASCO,15,EMILIANO ZAPATA,12,MACUSPANA,901,2,5,139,125,29,3,28,228,94,2,27,,,,57,,,,,,,,,0,737,30,767,1419
1,27,TABASCO,15,EMILIANO ZAPATA,12,MACUSPANA,902,2,4,101,106,16,4,31,114,71,9,9,,,,36,,,,,,,,,0,501,16,517,1089
1,27,TABASCO,15,EMILIANO ZAPATA,12,MACUSPANA,903,3,5,187,172,49,13,39,172,148,4,10,,,,89,,,,,,,,,0,888,32,920,1870
1,27,TABASCO,15,EMILIANO ZAPATA,12,MACUSPANA,904,2,5,84,55,44,3,27,4,34,7,0,,,,6,,,,,,,,,0,269,12,281,442
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,905,3,14,118,150,112,5,28,27,188,9,13,,,,63,,,,,,,,,0,727,16,743,1557
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,906,1,0,72,137,37,2,21,15,83,3,7,,,,59,,,,,,,,,0,436,21,457,750
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,907,2,1,124,122,56,6,38,124,115,3,5,,,,53,,,,,,,,,0,647,15,662,1272
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,908,1,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,0,0,0,0,590
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,909,2,2,121,135,73,2,13,69,119,3,1,,,,34,,,,,,,,,0,572,10,582,1212
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,910,3,1,107,191,102,5,67,30,163,31,14,,,,81,,,,,,,,,0,792,30,822,1611
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,911,3,10,142,315,129,7,52,50,176,23,9,,,,126,,,,,,,,,0,1039,36,1075,2031
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,912,2,1,115,192,109,3,32,18,159,15,9,,,,82,,,,,,,,,0,735,34,769,1351
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,913,2,1,101,106,70,7,30,48,203,15,18,,,,49,,,,,,,,,1,648,16,665,1248
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,914,3,10,133,152,67,5,32,25,224,9,11,,,,48,,,,,,,,,0,716,14,730,1613
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,915,3,3,191,256,99,8,72,24,133,11,22,,,,64,,,,,,,,,0,883,40,923,1834
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,916,2,2,139,104,63,2,35,24,82,11,10,,,,75,,,,,,,,,1,547,17,565,1126
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,917,2,0,94,112,56,3,51,20,84,22,16,,,,54,,,,,,,,,0,512,11,523,1081
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,918,3,0,147,230,133,9,46,19,215,6,8,,,,74,,,,,,,,,0,887,26,913,1956
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,919,2,4,32,69,78,2,7,24,81,4,6,,,,12,,,,,,,,,0,319,10,329,1483
1,27,TABASCO,15,EMILIANO ZAPATA,12,MACUSPANA,920,1,2,64,38,36,0,7,1,52,1,0,,,,5,,,,,,,,,0,206,9,215,359
1,27,TABASCO,15,EMILIANO ZAPATA,12,MACUSPANA,921,1,0,0,0,0,0,0,0,0,0,0,,,,0,,,,,,,,,0,0,0,0,139
1,27,TABASCO,15,EMILIANO ZAPATA,12,MACUSPANA,922,3,0,404,298,122,7,15,6,167,4,77,,,,30,,,,,,,,,0,1130,54,1184,1934
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,923,3,16,280,130,150,10,42,12,109,5,6,,,,43,,,,,,,,,1,803,38,842,1898
1,27,TABASCO,15,EMILIANO ZAPATA,12,MACUSPANA,924,2,6,465,165,22,2,30,8,159,0,17,,,,13,,,,,,,,,0,887,18,905,1329
1,27,TABASCO,15,EMILIANO ZAPATA,12,MACUSPANA,925,2,5,137,196,232,25,83,6,246,13,3,,,,12,,,,,,,,,0,958,36,994,1468
1,27,TABASCO,15,EMILIANO ZAPATA,12,MACUSPANA,926,1,8,129,11,21,0,35,1,24,0,0,,,,2,,,,,,,,,0,231,5,236,356
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,927,1,20,81,128,67,5,36,5,31,3,0,,,,27,,,,,,,,,0,403,21,424,673
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,928,4,3,324,227,170,21,66,12,212,11,37,,,,128,,,,,,,,,0,1211,43,1254,2914
1,27,TABASCO,15,EMILIANO ZAPATA,12,MACUSPANA,929,2,5,195,196,77,3,23,13,165,11,12,,,,66,,,,,,,,,0,766,29,795,1472
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,930,2,4,211,254,87,6,27,19,123,13,5,,,,45,,,,,,,,,0,794,19,813,1334
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,931,3,1,126,122,58,4,20,16,129,6,22,,,,35,,,,,,,,,0,539,24,563,1554
1,27,TABASCO,15,EMILIANO ZAPATA,12,MACUSPANA,932,2,7,78,151,143,4,38,4,66,4,2,,,,3,,,,,,,,,0,500,17,517,766
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,933,2,0,65,37,32,3,18,10,28,3,0,,,,31,,,,,,,,,0,227,8,235,966
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,934,5,18,375,243,274,17,73,28,263,9,9,,,,209,,,,,,,,,0,1518,47,1565,3219
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,935,3,12,231,179,134,5,36,9,69,2,1,,,,63,,,,,,,,,0,741,31,772,1576
1,27,TABASCO,15,EMILIANO ZAPATA,12,MACUSPANA,936,1,3,44,76,68,2,11,0,37,1,0,,,,6,,,,,,,,,0,248,3,251,427
1,27,TABASCO,15,EMILIANO ZAPATA,12,MACUSPANA,937,2,13,71,107,82,3,35,20,148,2,3,,,,4,,,,,,,,,0,488,16,504,763
1,27,TABASCO,15,EMILIANO ZAPATA,12,MACUSPANA,938,3,3,232,250,242,3,67,29,193,13,15,,,,51,,,,,,,,,0,1098,50,1148,2034
1,27,TABASCO,15,EMILIANO ZAPATA,12,MACUSPANA,939,3,3,313,215,201,10,33,15,95,5,1,,,,50,,,,,,,,,0,941,27,968,1750
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,940,3,10,164,189,141,4,21,14,74,2,2,,,,61,,,,,,,,,0,682,19,701,1508
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,941,1,6,33,78,75,3,13,2,27,3,1,,,,28,,,,,,,,,0,269,7,276,524
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,942,3,7,215,148,150,7,96,20,53,13,0,,,,66,,,,,,,,,0,775,22,797,1705
1,27,TABASCO,15,EMILIANO ZAPATA,12,MACUSPANA,943,3,15,138,167,198,2,62,14,173,7,2,,,,113,,,,,,,,,0,891,35,926,1571
1,27,TABASCO,15,EMILIANO ZAPATA,12,MACUSPANA,944,3,10,89,44,260,23,36,6,23,3,0,,,,34,,,,,,,,,0,528,15,543,1014
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,945,4,14,361,121,243,8,18,5,36,5,0,,,,50,,,,,,,,,0,861,32,893,2330
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,946,2,4,57,85,159,0,24,2,26,2,0,,,,5,,,,,,,,,0,364,10,374,1460
1,27,TABASCO,15,EMILIANO ZAPATA,12,MACUSPANA,947,3,4,80,87,258,5,21,8,156,4,2,,,,49,,,,,,,,,0,674,34,708,1586
1,27,TABASCO,15,EMILIANO ZAPATA,12,MACUSPANA,948,2,6,161,126,138,5,29,11,56,5,4,,,,87,,,,,,,,,0,628,15,643,1274
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,949,2,3,112,82,144,1,19,1,32,3,3,,,,20,,,,,,,,,0,420,12,432,649
1,27,TABASCO,15,EMILIANO ZAPATA,12,MACUSPANA,950,2,5,126,192,117,7,63,13,76,6,2,,,,20,,,,,,,,,3,627,17,647,1057
1,27,TABASCO,18,MACUSPANA,12,MACUSPANA,951,2,5,132,70,177,6,19,2,25,3,0,,,,19,,,,,,,,,0,458,31,489,877
1,27,TABASCO,15,EMILIANO ZAPATA,12,MACUSPANA,952,2,11,160,116,139,6,15,7,106,8,2,,,,51,,,,,,,,,0,621,29,650,1198
1,27,TABASCO,15,EMILIANO ZAPATA,12,MACUSPANA,953,2,26,185,68,178,19,41,6,64,9,0,,,,63,,,,,,,,,0,659,31,690,1170
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,954,2,191,164,133,86,57,2,1,60,4,9,,,,,,,,,,,,,0,707,24,731,951
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,955,3,385,283,132,150,93,7,3,97,3,9,,,,,,,,,,,,,0,1162,37,1199,1526
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,956,3,488,235,99,172,53,6,0,74,2,8,,,,,,,,,,,,,0,1137,36,1173,1690
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,957,3,376,190,80,175,56,12,2,45,1,2,,,,,,,,,,,,,0,939,22,961,1169
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,958,3,392,228,120,195,112,17,1,77,0,19,,,,,,,,,,,,,0,1161,40,1201,1681
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,959,3,399,229,97,145,41,28,4,86,4,6,,,,,,,,,,,,,0,1039,32,1071,1553
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,960,3,482,453,65,98,159,15,10,241,5,4,,,,,,,,,,,,,0,1532,53,1585,2112
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,961,1,145,54,63,9,21,8,2,50,3,0,,,,,,,,,,,,,0,355,0,355,448
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,962,3,691,155,181,80,106,12,8,333,8,8,,,,,,,,,,,,,1,1582,50,1633,2224
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,963,3,628,177,148,92,87,6,7,157,4,1,,,,,,,,,,,,,0,1307,39,1346,1922
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,964,3,424,359,203,96,133,10,17,140,5,3,,,,,,,,,,,,,0,1390,81,1471,2171
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,965,4,578,488,232,74,131,19,19,154,6,4,,,,,,,,,,,,,0,1705,96,1801,2548
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,966,2,275,113,80,19,44,5,1,74,2,1,,,,,,,,,,,,,0,614,16,630,796
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,967,3,445,302,162,54,154,4,3,127,3,3,,,,,,,,,,,,,0,1257,51,1308,1778
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,968,2,176,103,83,9,37,6,3,86,4,8,,,,,,,,,,,,,3,515,29,547,1456
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,969,4,519,264,121,101,143,41,8,175,1,9,,,,,,,,,,,,,1,1382,75,1458,2088
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,970,3,496,215,142,40,91,9,13,309,3,4,,,,,,,,,,,,,0,1322,31,1353,1645
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,971,4,593,438,277,61,218,7,9,113,5,25,,,,,,,,,,,,,0,1746,47,1793,2560
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,972,4,653,210,128,127,146,8,9,235,0,0,,,,,,,,,,,,,0,1516,63,1579,2302
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,973,2,129,178,28,65,32,3,5,77,2,3,,,,,,,,,,,,,0,522,19,541,799
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,974,5,821,529,311,103,130,48,13,162,8,8,,,,,,,,,,,,,0,2133,72,2205,3185
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,975,2,228,123,66,87,40,8,1,58,3,7,,,,,,,,,,,,,0,621,17,638,882
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,976,3,552,293,28,193,49,6,4,53,3,0,,,,,,,,,,,,,0,1181,24,1205,1532
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,977,2,293,158,150,43,6,5,4,143,0,2,,,,,,,,,,,,,0,804,25,829,1119
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,978,2,430,194,70,66,9,6,1,53,1,5,,,,,,,,,,,,,0,835,15,850,1121
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,979,3,556,205,121,78,55,8,8,68,2,3,,,,,,,,,,,,,0,1104,53,1157,1698
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,980,3,487,212,100,104,19,11,12,161,4,9,,,,,,,,,,,,,0,1119,33,1152,2053
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,981,2,273,110,23,91,41,9,4,39,1,3,,,,,,,,,,,,,0,594,27,621,957
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,982,5,565,410,278,481,150,16,5,146,8,11,,,,,,,,,,,,,2,2070,49,2121,3471
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,983,15,1354,786,508,424,128,105,16,506,26,68,,,,,,,,,,,,,6,3921,131,4058,11104
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,984,3,257,235,111,137,92,14,5,151,5,6,,,,,,,,,,,,,0,1013,27,1040,2157
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,985,5,397,318,182,248,255,22,8,138,16,15,,,,,,,,,,,,,1,1599,68,1668,3416
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,986,14,1137,1048,534,521,182,86,22,350,12,36,,,,,,,,,,,,,0,3928,167,4095,10388
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,987,3,153,169,61,90,22,11,6,89,3,9,,,,,,,,,,,,,0,613,18,631,2156
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,988,2,112,200,69,58,38,14,1,101,4,8,,,,,,,,,,,,,0,605,16,621,1309
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,989,2,100,232,60,105,43,10,5,134,6,13,,,,,,,,,,,,,0,708,25,733,1490
2,27,TABASCO,19,NACAJUCA,13,NACAJUCA,990,3,140,194,93,68,49,15,3,74,2,2,,,,,,,,,,,,,0,640,18,658,2138
2,27,TABASCO,20,PARAISO,14,PARAISO,991,3,221,277,404,39,15,63,7,47,16,17,,,,,26,,2,,,,,,0,1134,30,1164,2026
2,27,TABASCO,20,PARAISO,14,PARAISO,992,2,69,273,70,21,2,38,3,54,13,5,,,,,15,,0,,,,,,0,563,17,580,899
2,27,TABASCO,20,PARAISO,14,PARAISO,993,2,87,291,92,21,1,53,6,48,19,8,,,,,17,,0,,,,,,0,643,23,666,1087
2,27,TABASCO,20,PARAISO,14,PARAISO,994,2,235,223,150,26,4,57,4,52,28,6,,,,,8,,3,,,,,,0,796,16,812,1423
2,27,TABASCO,20,PARAISO,14,PARAISO,995,2,168,223,212,39,2,35,0,22,18,3,,,,,13,,0,,,,,,0,735,18,753,1355
2,27,TABASCO,20,PARAISO,14,PARAISO,996,3,222,234,215,35,4,52,6,35,20,8,,,,,8,,0,,,,,,0,839,9,848,1533
2,27,TABASCO,20,PARAISO,14,PARAISO,997,2,160,177,135,20,4,33,5,53,14,12,,,,,5,,2,,,,,,2,620,7,629,1138
2,27,TABASCO,20,PARAISO,14,PARAISO,998,3,214,329,255,39,14,99,9,51,30,10,,,,,11,,0,,,,,,0,1061,23,1084,1932
2,27,TABASCO,20,PARAISO,14,PARAISO,999,2,177,168,105,54,1,76,16,30,10,3,,,,,5,,0,,,,,,0,645,19,664,1029
2,27,TABASCO,20,PARAISO,14,PARAISO,1000,2,197,187,116,29,1,57,7,38,14,1,,,,,20,,0,,,,,,0,667,11,678,1010
2,27,TABASCO,20,PARAISO,14,PARAISO,1001,2,149,188,169,45,4,51,1,39,16,6,,,,,29,,1,,,,,,0,698,4,702,1138
2,27,TABASCO,20,PARAISO,14,PARAISO,1002,2,116,180,97,39,0,36,1,18,9,1,,,,,9,,0,,,,,,0,506,7,513,731
2,27,TABASCO,20,PARAISO,14,PARAISO,1003,2,245,179,204,34,6,64,2,22,15,4,,,,,16,,1,,,,,,0,792,21,813,1299
2,27,TABASCO,20,PARAISO,14,PARAISO,1004,3,363,242,138,31,1,93,1,49,17,16,,,,,10,,0,,,,,,3,961,18,982,1615
2,27,TABASCO,20,PARAISO,14,PARAISO,1005,3,507,189,219,22,5,62,6,17,20,10,,,,,8,,2,,,,,,0,1067,16,1083,1765
2,27,TABASCO,20,PARAISO,14,PARAISO,1006,2,168,184,217,11,4,6,0,5,3,14,,,,,13,,0,,,,,,0,625,12,637,895
2,27,TABASCO,20,PARAISO,14,PARAISO,1007,2,250,230,337,19,4,7,0,9,4,27,,,,,6,,0,,,,,,0,893,16,909,1456
2,27,TABASCO,20,PARAISO,14,PARAISO,1008,2,102,189,235,54,0,22,4,19,9,52,,,,,2,,4,,,,,,0,692,12,704,1175
2,27,TABASCO,20,PARAISO,14,PARAISO,1009,2,172,99,240,16,3,19,3,12,7,2,,,,,6,,0,,,,,,15,579,8,602,970
2,27,TABASCO,20,PARAISO,14,PARAISO,1010,2,168,120,326,40,3,18,1,8,2,7,,,,,17,,2,,,,,,0,712,17,729,931
2,27,TABASCO,20,PARAISO,14,PARAISO,1011,2,162,253,243,10,3,70,3,22,16,5,,,,,9,,0,,,,,,0,796,26,822,1389
2,27,TABASCO,20,PARAISO,14,PARAISO,1012,4,214,299,487,95,2,47,3,16,12,37,,,,,43,,2,,,,,,0,1257,28,1285,1974
2,27,TABASCO,20,PARAISO,14,PARAISO,1013,2,143,136,313,186,8,14,2,18,14,41,,,,,9,,0,,,,,,0,884,5,889,1484
2,27,TABASCO,20,PARAISO,14,PARAISO,1014,3,258,189,433,60,4,9,6,35,10,73,,,,,11,,2,,,,,,0,1090,20,1110,1931
2,27,TABASCO,20,PARAISO,14,PARAISO,1015,1,50,219,114,67,1,3,1,14,7,16,,,,,8,,0,,,,,,1,500,0,501,685
2,27,TABASCO,20,PARAISO,14,PARAISO,1016,2,128,196,224,65,3,7,9,27,7,109,,,,,16,,0,,,,,,0,791,17,808,1397
2,27,TABASCO,20,PARAISO,14,PARAISO,1017,2,52,153,565,3,2,29,1,11,7,4,,,,,6,,5,,,,,,1,838,14,853,1164
2,27,TABASCO,20,PARAISO,14,PARAISO,1018,2,62,169,442,7,4,22,2,11,8,8,,,,,8,,7,,,,,,0,750,11,761,1071
2,27,TABASCO,20,PARAISO,14,PARAISO,1019,2,300,239,203,20,4,72,6,17,11,1,,,,,0,,0,,,,,,0,873,3,876,1389
2,27,TABASCO,20,PARAISO,14,PARAISO,1020,3,273,223,510,42,8,46,2,44,20,18,,,,,66,,1,,,,,,1,1253,21,1275,2069
2,27,TABASCO,20,PARAISO,14,PARAISO,1021,3,456,209,407,8,8,44,5,21,27,13,,,,,15,,3,,,,,,0,1216,34,1250,1910
2,27,TABASCO,20,PARAISO,14,PARAISO,1022,5,819,361,445,96,6,106,8,56,36,21,,,,,31,,4,,,,,,0,1989,41,2030,3216
2,27,TABASCO,20,PARAISO,14,PARAISO,1023,3,302,241,358,38,11,118,5,18,81,3,,,,,16,,3,,,,,,0,1194,25,1219,1870
2,27,TABASCO,20,PARAISO,14,PARAISO,1024,2,346,210,319,58,4,17,1,20,11,5,,,,,7,,1,,,,,,0,999,15,1014,1475
2,27,TABASCO,20,PARAISO,14,PARAISO,1025,3,479,339,309,12,3,32,5,26,16,8,,,,,27,,1,,,,,,0,1257,28,1285,1987
2,27,TABASCO,20,PARAISO,14,PARAISO,1026,2,273,284,209,24,3,45,2,14,12,5,,,,,5,,1,,,,,,0,877,15,892,1231
2,27,TABASCO,20,PARAISO,14,PARAISO,1027,3,498,480,244,57,3,41,2,44,6,5,,,,,34,,0,,,,,,0,1414,24,1438,2061
2,27,TABASCO,20,PARAISO,14,PARAISO,1028,3,337,290,290,18,3,85,1,29,6,11,,,,,51,,0,,,,,,0,1121,22,1143,1671
2,27,TABASCO,20,PARAISO,14,PARAISO,1029,3,397,265,262,40,3,20,0,12,7,16,,,,,4,,1,,,,,,1,1027,33,1061,1739
2,27,TABASCO,20,PARAISO,14,PARAISO,1030,2,171,276,215,17,4,29,4,25,27,6,,,,,37,,0,,,,,,0,811,17,828,1186
2,27,TABASCO,20,PARAISO,14,PARAISO,1031,2,207,189,133,15,1,13,6,5,4,5,,,,,8,,1,,,,,,0,587,22,609,789
2,27,TABASCO,20,PARAISO,14,PARAISO,1032,3,375,355,209,19,1,46,1,20,3,14,,,,,17,,0,,,,,,0,1060,19,1079,1667
2,27,TABASCO,20,PARAISO,14,PARAISO,1033,2,155,248,230,45,1,33,4,35,9,42,,,,,24,,1,,,,,,0,827,14,841,1394
2,27,TABASCO,20,PARAISO,14,PARAISO,1034,3,163,177,287,110,2,51,3,33,6,5,,,,,17,,0,,,,,,0,854,8,862,1241
2,27,TABASCO,20,PARAISO,14,PARAISO,1035,3,131,193,309,68,1,17,1,42,6,21,,,,,28,,1,,,,,,0,818,21,839,1299
1,27,TABASCO,21,TEAPA,15,TACOTALPA,1036,3,6,477,281,403,4,5,2,20,1,1,,,,,,,0,,,,,,0,1200,26,1226,1805
1,27,TABASCO,21,TEAPA,15,TACOTALPA,1037,2,4,214,176,260,3,1,1,11,2,0,,,,,,,0,,,,,,1,672,19,692,1010
1,27,TABASCO,21,TEAPA,15,TACOTALPA,1038,3,3,418,323,495,6,15,2,12,1,2,,,,,,,0,,,,,,0,1277,37,1314,1914
1,27,TABASCO,21,TEAPA,15,TACOTALPA,1039,2,5,268,205,285,4,5,1,15,2,3,,,,,,,0,,,,,,0,793,22,815,1096
1,27,TABASCO,21,TEAPA,15,TACOTALPA,1040,3,3,292,234,435,5,5,2,15,0,0,,,,,,,0,,,,,,0,991,34,1025,1265
1,27,TABASCO,21,TEAPA,15,TACOTALPA,1041,1,0,200,121,188,3,0,1,1,2,0,,,,,,,1,,,,,,0,517,12,529,716
