CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,PH,ES,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,PRD_NVA_ALIANZA,PRD_PT,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
2,27,TABASCO,20,PARAISO,14,PARAISO,1008,C01,47,106,104,31,0,22,4,8,4,29,,,,,0,,0,,,,,,0,355,5,360,587,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1008_C1.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1009,B,99,40,115,9,1,12,2,9,3,1,,,,,4,,0,,,,,,15,295,0,310,485,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1009_BA.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1009,C01,73,59,125,7,2,7,1,3,4,1,,,,,2,,0,,,,,,0,284,8,292,485,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1009_C1.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1010,B,93,56,147,23,2,13,1,3,1,6,,,,,16,,0,,,,,,0,361,10,371,466,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1010_BA.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1010,C01,75,64,179,17,1,5,0,5,1,1,,,,,1,,2,,,,,,0,351,7,358,465,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1010_C1.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1011,B,85,126,111,6,0,39,1,11,8,1,,,,,5,,0,,,,,,0,393,12,405,695,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1011_BA.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1011,C01,77,127,132,4,3,31,2,11,8,4,,,,,4,,0,,,,,,0,403,14,417,694,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1011_C1.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1012,B,64,123,200,24,2,17,0,7,5,20,,,,,1,,0,,,,,,0,463,10,473,710,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1012_BA.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1012,E01,19,40,23,64,0,3,0,2,4,2,,,,,7,,0,,,,,,0,164,6,170,208,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1012_EX.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1012,E02,68,60,141,0,0,18,2,4,1,12,,,,,9,,0,,,,,,0,315,7,322,528,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1012_X2.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1012,E02C01,63,76,123,7,0,9,1,3,2,3,,,,,26,,2,,,,,,0,315,5,320,528,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1012_X2C1.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1013,B,74,67,135,93,4,9,1,7,3,11,,,,,3,,0,,,,,,0,407,5,412,742,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1013_BA.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1013,C01,69,69,178,93,4,5,1,11,11,30,,,,,6,,0,,,,,,0,477,0,477,742,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1013_C1.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1014,B,85,60,143,25,0,4,2,15,2,18,,,,,2,,2,,,,,,0,358,3,361,644,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1014_BA.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1014,C01,71,57,152,19,3,2,2,12,2,41,,,,,2,,0,,,,,,0,363,6,369,644,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1014_C1.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1014,C02,102,72,138,16,1,3,2,8,6,14,,,,,7,,0,,,,,,0,369,11,380,643,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1014_C2.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1015,B,50,219,114,67,1,3,1,14,7,16,,,,,8,,0,,,,,,1,500,0,501,685,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1015_BA.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1016,B,65,101,115,32,1,2,4,10,2,61,,,,,6,,0,,,,,,0,399,13,412,699,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1016_BA.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1016,C01,63,95,109,33,2,5,5,17,5,48,,,,,10,,0,,,,,,0,392,4,396,698,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1016_C1.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1017,B,31,73,289,2,2,12,0,5,4,2,,,,,1,,4,,,,,,0,425,10,435,582,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1017_BA.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1017,C01,21,80,276,1,0,17,1,6,3,2,,,,,5,,1,,,,,,1,413,4,418,582,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1017_C1.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1018,B,25,100,201,3,1,14,1,2,3,4,,,,,5,,4,,,,,,0,363,7,370,536,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1018_BA.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1018,C01,37,69,241,4,3,8,1,9,5,4,,,,,3,,3,,,,,,0,387,4,391,535,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1018_C1.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1019,B,153,115,92,11,4,44,3,6,7,1,,,,,0,,0,,,,,,0,436,0,436,695,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1019_BA.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1019,C01,147,124,111,9,0,28,3,11,4,0,,,,,0,,0,,,,,,0,437,3,440,694,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1019_C1.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1020,B,104,94,149,10,3,18,0,13,7,11,,,,,31,,0,,,,,,0,440,5,445,690,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1020_BA.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1020,C01,92,57,176,18,3,14,1,18,2,3,,,,,17,,1,,,,,,1,402,9,412,690,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1020_C1.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1020,C02,77,72,185,14,2,14,1,13,11,4,,,,,18,,0,,,,,,0,411,7,418,689,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1020_C2.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1021,B,142,45,161,2,4,8,2,7,10,3,,,,,0,,2,,,,,,0,386,13,399,637,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1021_BA.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1021,C01,152,68,131,4,2,19,1,7,10,6,,,,,12,,1,,,,,,0,413,10,423,637,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1021_C1.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1021,C02,162,96,115,2,2,17,2,7,7,4,,,,,3,,0,,,,,,0,417,11,428,636,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1021_C2.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1022,B,183,65,105,8,2,14,3,14,12,0,,,,,6,,1,,,,,,0,413,7,420,644,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1022_BA.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1022,C01,142,70,94,21,0,27,2,6,4,2,,,,,3,,2,,,,,,0,373,7,380,643,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1022_C1.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1022,C02,182,65,88,26,1,17,0,12,6,17,,,,,12,,0,,,,,,0,426,16,442,643,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1022_C2.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1022,C03,159,66,89,23,3,28,1,8,7,0,,,,,3,,1,,,,,,0,388,6,394,643,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1022_C3.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1022,C04,153,95,69,18,0,20,2,16,7,2,,,,,7,,0,,,,,,0,389,5,394,643,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1022_C4.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1023,B,116,95,116,10,9,34,0,8,35,0,,,,,1,,1,,,,,,0,425,9,434,624,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1023_BA.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1023,C01,92,71,150,14,1,42,3,8,19,2,,,,,3,,0,,,,,,0,405,5,410,623,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1023_C1.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1023,C02,94,75,92,14,1,42,2,2,27,1,,,,,12,,2,,,,,,0,364,11,375,623,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1023_C2.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1024,B,176,101,178,28,2,7,0,16,6,1,,,,,2,,0,,,,,,0,517,5,522,738,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1024_BA.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1024,C01,170,109,141,30,2,10,1,4,5,4,,,,,5,,1,,,,,,0,482,10,492,737,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1024_C1.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1025,B,182,104,99,6,0,16,4,10,4,1,,,,,5,,0,,,,,,0,431,8,439,663,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1025_BA.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1025,C01,165,111,86,2,3,9,1,9,7,5,,,,,13,,1,,,,,,0,412,8,420,662,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1025_C1.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1025,C02,132,124,124,4,0,7,0,7,5,2,,,,,9,,0,,,,,,0,414,12,426,662,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1025_C2.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1026,B,142,139,106,14,2,25,1,7,8,4,,,,,2,,1,,,,,,0,451,7,458,616,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1026_BA.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1026,C01,131,145,103,10,1,20,1,7,4,1,,,,,3,,0,,,,,,0,426,8,434,615,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1026_C1.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1027,B,173,171,83,19,1,15,0,11,3,1,,,,,0,,0,,,,,,0,477,8,485,687,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1027_BA.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1027,C01,159,143,85,28,1,4,1,14,2,1,,,,,19,,0,,,,,,0,457,6,463,687,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1027_C1.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1027,C02,166,166,76,10,1,22,1,19,1,3,,,,,15,,0,,,,,,0,480,10,490,687,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1027_C2.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1028,B,110,101,90,7,1,36,1,10,2,0,,,,,11,,0,,,,,,0,369,11,380,557,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1028_BA.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1028,C01,111,101,104,6,0,16,0,7,2,9,,,,,19,,0,,,,,,0,375,9,384,557,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1028_C1.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1028,C02,116,88,96,5,2,33,0,12,2,2,,,,,21,,0,,,,,,0,377,2,379,557,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1028_C2.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1029,B,122,90,94,15,0,6,0,1,0,6,,,,,0,,0,,,,,,0,334,11,345,580,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1029_BA.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1029,C01,141,85,75,13,1,8,0,8,0,9,,,,,2,,0,,,,,,1,342,10,353,580,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1029_C1.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1029,C02,134,90,93,12,2,6,0,3,7,1,,,,,2,,1,,,,,,0,351,12,363,579,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1029_C2.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1030,B,79,167,105,3,0,15,2,12,8,3,,,,,10,,0,,,,,,0,404,9,413,593,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1030_BA.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1030,C01,92,109,110,14,4,14,2,13,19,3,,,,,27,,0,,,,,,0,407,8,415,593,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1030_C1.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1031,B,104,91,67,8,1,7,2,4,2,3,,,,,2,,0,,,,,,0,291,12,303,395,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1031_BA.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1031,C01,103,98,66,7,0,6,4,1,2,2,,,,,6,,1,,,,,,0,296,10,306,394,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1031_C1.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1032,B,115,185,90,8,0,11,0,1,2,3,,,,,13,,0,,,,,,0,428,6,434,556,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1032_BA.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1032,C01,121,77,70,8,1,21,0,8,1,2,,,,,4,,0,,,,,,0,313,8,321,556,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1032_C1.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1032,C02,139,93,49,3,0,14,1,11,0,9,,,,,0,,0,,,,,,0,319,5,324,555,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1032_C2.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1033,B,75,113,126,29,1,23,1,14,3,21,,,,,17,,0,,,,,,0,423,7,430,697,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1033_BA.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1033,C01,80,135,104,16,0,10,3,21,6,21,,,,,7,,1,,,,,,0,404,7,411,697,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1033_C1.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1034,B,34,77,126,30,1,25,1,5,0,2,,,,,7,,0,,,,,,0,308,2,310,438,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1034_BA.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1034,C01,48,68,102,16,0,5,1,20,3,1,,,,,7,,0,,,,,,0,271,6,277,437,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1034_C1.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1034,E01,81,32,59,64,1,21,1,8,3,2,,,,,3,,0,,,,,,0,275,0,275,366,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1034_EX.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1035,B,51,63,121,3,0,9,0,19,2,12,,,,,12,,0,,,,,,0,292,5,297,456,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1035_BA.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1035,C01,28,91,130,6,0,5,0,15,1,3,,,,,9,,1,,,,,,0,289,9,298,455,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1035_C1.jpg
2,27,TABASCO,20,PARAISO,14,PARAISO,1035,E01,52,39,58,59,1,3,1,8,3,6,,,,,7,,0,,,,,,0,237,7,244,388,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/paraiso/1035_EX.jpg
1,27,TABASCO,21,TEAPA,15,TACOTALPA,1036,B,2,143,113,128,0,3,0,9,0,0,,,,,,,0,,,,,,0,398,13,411,602,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/tacotalpa/1036_BA.jpg
1,27,TABASCO,21,TEAPA,15,TACOTALPA,1036,C01,2,166,79,138,1,2,1,6,1,0,,,,,,,0,,,,,,0,396,8,404,602,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/tacotalpa/1036_C1.jpg
1,27,TABASCO,21,TEAPA,15,TACOTALPA,1036,C02,2,168,89,137,3,0,1,5,0,1,,,,,,,0,,,,,,0,406,5,411,601,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/tacotalpa/1036_C2.jpg
1,27,TABASCO,21,TEAPA,15,TACOTALPA,1037,B,2,109,90,113,2,1,1,7,0,0,,,,,,,0,,,,,,1,325,11,337,505,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/tacotalpa/1037_BA.jpg
1,27,TABASCO,21,TEAPA,15,TACOTALPA,1037,C01,2,105,86,147,1,0,0,4,2,0,,,,,,,0,,,,,,0,347,8,355,505,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/tacotalpa/1037_C1.jpg
1,27,TABASCO,21,TEAPA,15,TACOTALPA,1038,B,1,139,121,149,3,4,1,4,0,0,,,,,,,0,,,,,,0,422,10,432,638,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/tacotalpa/1038_BA.jpg
1,27,TABASCO,21,TEAPA,15,TACOTALPA,1038,C01,1,161,93,171,1,5,0,5,1,0,,,,,,,0,,,,,,0,438,11,449,638,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/tacotalpa/1038_C1.jpg
1,27,TABASCO,21,TEAPA,15,TACOTALPA,1038,C02,1,118,109,175,2,6,1,3,0,2,,,,,,,0,,,,,,0,417,16,433,638,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/tacotalpa/1038_C2.jpg
1,27,TABASCO,21,TEAPA,15,TACOTALPA,1039,B,0,132,95,150,2,2,1,9,1,1,,,,,,,0,,,,,,0,393,12,405,548,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/tacotalpa/1039_BA.jpg
1,27,TABASCO,21,TEAPA,15,TACOTALPA,1039,C01,5,136,110,135,2,3,0,6,1,2,,,,,,,0,,,,,,0,400,10,410,548,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/tacotalpa/1039_C1.jpg
1,27,TABASCO,21,TEAPA,15,TACOTALPA,1040,B,1,143,110,175,1,1,1,8,0,0,,,,,,,0,,,,,,0,440,11,451,633,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/tacotalpa/1040_BA.jpg
1,27,TABASCO,21,TEAPA,15,TACOTALPA,1040,C01,1,97,87,211,3,2,0,5,0,0,,,,,,,0,,,,,,0,406,18,424,632,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/tacotalpa/1040_C1.jpg
1,27,TABASCO,21,TEAPA,15,TACOTALPA,1040,S01,1,52,37,49,1,2,1,2,0,0,,,,,,,0,,,,,,0,145,5,150,0,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/tacotalpa/1040_ES1.jpg
1,27,TABASCO,21,TEAPA,15,TACOTALPA,1041,B,0,200,121,188,3,0,1,1,2,0,,,,,,,1,,,,,,0,517,12,529,716,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/tacotalpa/1041_BA.jpg
1,27,TABASCO,21,TEAPA,15,TACOTALPA,1042,B,3,91,86,149,1,0,2,1,0,1,,,,,,,0,,,,,,0,334,6,340,540,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/tacotalpa/1042_BA.jpg
1,27,TABASCO,21,TEAPA,15,TACOTALPA,1042,C01,1,114,78,130,0,0,0,0,0,0,,,,,,,1,,,,,,0,324,14,338,540,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/tacotalpa/1042_C1.jpg
1,27,TABASCO,21,TEAPA,15,TACOTALPA,1043,B,1,46,41,20,0,1,0,0,0,0,,,,,,,0,,,,,,0,109,4,113,175,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/tacotalpa/1043_BA.jpg
1,27,TABASCO,21,TEAPA,15,TACOTALPA,1044,B,1,108,99,112,1,1,0,0,0,0,,,,,,,0,,,,,,0,322,11,333,505,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/tacotalpa/1044_BA.jpg
1,27,TABASCO,21,TEAPA,15,TACOTALPA,1044,C01,2,110,82,104,2,0,1,2,1,0,,,,,,,0,,,,,,0,304,10,314,505,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/tacotalpa/1044_C1.jpg
1,27,TABASCO,21,TEAPA,15,TACOTALPA,1044,C02,0,95,81,118,0,0,0,1,1,0,,,,,,,0,,,,,,0,296,12,308,505,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/tacotalpa/1044_C2.jpg
1,27,TABASCO,21,TEAPA,15,TACOTALPA,1045,B,1,152,84,147,1,0,5,3,0,0,,,,,,,0,,,,,,0,393,8,401,598,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/tacotalpa/1045_BA.jpg
1,27,TABASCO,21,TEAPA,15,TACOTALPA,1046,B,1,122,117,139,2,1,4,4,1,0,,,,,,,0,,,,,,0,391,15,406,573,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/tacotalpa/1046_BA.jpg
1,27,TABASCO,21,TEAPA,15,TACOTALPA,1046,C01,2,150,103,126,5,0,3,2,2,0,,,,,,,0,,,,,,0,393,13,406,572,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/tacotalpa/1046_C1.jpg
1,27,TABASCO,21,TEAPA,15,TACOTALPA,1047,B,0,109,54,94,0,2,2,4,0,1,,,,,,,0,,,,,,0,266,6,272,357,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/tacotalpa/1047_BA.jpg
1,27,TABASCO,21,TEAPA,15,TACOTALPA,1048,B,1,59,44,48,0,1,0,9,0,0,,,,,,,0,,,,,,0,162,7,169,280,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/tacotalpa/1048_BA.jpg
1,27,TABASCO,21,TEAPA,15,TACOTALPA,1049,B,1,172,155,141,1,1,0,5,1,1,,,,,,,0,,,,,,5,478,13,496,699,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/tacotalpa/1049_BA.jpg
1,27,TABASCO,21,TEAPA,15,TACOTALPA,1049,C01,0,187,156,133,1,0,0,4,2,2,,,,,,,0,,,,,,0,485,9,494,698,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/tacotalpa/1049_C1.jpg
1,27,TABASCO,21,TEAPA,15,TACOTALPA,1049,E01,1,85,20,20,1,4,1,2,0,1,,,,,,,0,,,,,,0,135,7,142,195,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/tacotalpa/1049_EX.jpg
1,27,TABASCO,21,TEAPA,15,TACOTALPA,1050,B,3,136,102,118,2,2,1,11,0,1,,,,,,,0,,,,,,0,376,17,393,604,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/tacotalpa/1050_BA.jpg
1,27,TABASCO,21,TEAPA,15,TACOTALPA,1050,C01,1,140,137,103,3,0,0,8,0,1,,,,,,,0,,,,,,0,393,18,411,604,Grupo de Recuento,,,http://iepct.mx/resultados/2015/municipal/tacotalpa/1050_C1.jpg
1,27,TABASCO,21,TEAPA,15,TACOTALPA,1050,E01,0,91,146,114,0,0,0,2,0,0,,,,,,,1,,,,,,0,354,17,371,453,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/tacotalpa/1050_EX.jpg
1,27,TABASCO,21,TEAPA,15,TACOTALPA,1051,B,0,79,116,62,1,3,0,2,0,0,,,,,,,0,,,,,,0,263,9,272,417,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/tacotalpa/1051_BA.jpg
1,27,TABASCO,21,TEAPA,15,TACOTALPA,1051,C01,0,86,99,63,0,0,1,4,0,0,,,,,,,0,,,,,,0,253,11,264,416,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/tacotalpa/1051_C1.jpg
1,27,TABASCO,21,TEAPA,15,TACOTALPA,1051,E01,3,30,49,99,0,0,2,1,1,0,,,,,,,0,,,,,,0,185,9,194,324,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/tacotalpa/1051_EX.jpg
1,27,TABASCO,21,TEAPA,15,TACOTALPA,1051,E02,0,67,83,97,2,2,3,20,2,1,,,,,,,1,,,,,,0,278,13,291,379,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/tacotalpa/1051_X2.jpg
1,27,TABASCO,21,TEAPA,15,TACOTALPA,1051,E03,3,137,20,74,3,2,1,3,0,2,,,,,,,0,,,,,,0,245,8,253,391,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/tacotalpa/1051_X3.jpg
1,27,TABASCO,21,TEAPA,15,TACOTALPA,1052,B,1,95,105,103,0,1,0,4,0,1,,,,,,,105,,,,,,0,415,18,433,523,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/tacotalpa/1052_BA.jpg
1,27,TABASCO,21,TEAPA,15,TACOTALPA,1052,C01,0,124,89,90,3,0,1,5,0,0,,,,,,,0,,,,,,0,312,20,332,523,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/tacotalpa/1052_C1.jpg
1,27,TABASCO,21,TEAPA,15,TACOTALPA,1052,C02,0,110,131,84,4,0,2,8,0,0,,,,,,,0,,,,,,0,339,7,346,522,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/tacotalpa/1052_C2.jpg
1,27,TABASCO,21,TEAPA,15,TACOTALPA,1053,B,2,175,101,85,2,5,0,6,1,0,,,,,,,0,,,,,,0,377,20,397,604,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/tacotalpa/1053_BA.jpg
1,27,TABASCO,21,TEAPA,15,TACOTALPA,1053,C01,0,146,93,110,1,4,0,3,1,0,,,,,,,0,,,,,,0,358,0,358,603,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/tacotalpa/1053_C1.jpg
1,27,TABASCO,21,TEAPA,15,TACOTALPA,1053,C02,2,174,93,80,1,2,2,4,0,4,,,,,,,1,,,,,,0,363,14,377,603,Acta casilla,,,http://iepct.mx/resultados/2015/municipal/tacotalpa/1053_C2.jpg
