CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,PAS,MORENA,ES,C_COMUN_PRI_NVA_ALIANZA,C_COMUN_MC_PAS,CAND_IND21,CAND_IND22,CAND_IND23,CAND_IND24,CAND_IND25,CAND_IND26,CAND_IND27,CAND_IND28,CAND_IND29,CAND_IND30,CAND_IND31,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,3836,1,50,45,4,,0,9,2,33,14,2,0,0,,,,,,,,6,2,1,,0,168,8,176,496
1,25,SINALOA,20,MAZATLAN,12,MAZATLAN,3837,1,22,42,2,,0,1,0,24,6,0,0,0,,,,,,,,0,0,0,,0,97,1,98,371
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2667,6,710,418,8,,14,17,10,110,175,8,3,1,,,,,,,,41,62,26,,2,1603,48,1653,3668
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2668,1,72,66,7,,2,4,2,58,8,5,0,0,,,,,,,,10,6,1,,0,241,11,252,649
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2669,1,65,65,6,,3,3,0,29,10,4,0,0,,,,,,,,2,2,1,,0,190,9,199,491
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2670,2,101,76,8,,6,4,4,50,18,4,1,0,,,,,,,,3,9,1,,0,285,11,296,778
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2671,1,58,44,8,,6,0,10,55,17,7,0,0,,,,,,,,3,9,0,,0,217,7,224,610
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2673,6,531,346,19,,27,18,28,218,128,23,1,2,,,,,,,,31,64,35,,3,1471,41,1515,3962
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2674,2,54,47,4,,3,2,4,36,6,1,0,0,,,,,,,,3,9,4,,0,173,10,183,1105
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2675,2,104,84,5,,7,6,5,56,32,3,0,0,,,,,,,,3,12,3,,0,320,12,332,886
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2676,3,230,152,10,,18,2,7,76,46,3,0,0,,,,,,,,14,18,10,,0,586,12,598,1399
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2677,2,205,110,2,,6,5,2,12,41,1,0,0,,,,,,,,10,7,5,,0,406,10,416,840
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2678,2,347,222,1,,0,2,5,13,37,2,1,1,,,,,,,,11,23,8,,0,673,15,688,1328
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2679,1,141,72,2,,1,4,0,12,30,2,0,0,,,,,,,,1,7,4,,0,276,8,284,554
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2680,1,83,52,1,,2,1,3,11,26,0,1,1,,,,,,,,3,3,2,,0,189,1,190,424
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2681,1,91,63,0,,3,6,2,8,9,2,0,0,,,,,,,,2,6,3,,0,195,9,204,386
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2682,1,109,75,3,,2,4,4,14,29,3,0,0,,,,,,,,3,7,1,,0,254,21,275,524
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2683,2,250,141,6,,2,5,2,26,59,5,0,0,,,,,,,,10,17,12,,0,535,11,546,1048
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2684,3,366,211,3,,7,3,8,66,102,2,0,0,,,,,,,,16,31,15,,1,830,23,854,1600
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2685,4,410,296,20,,7,13,11,143,134,12,3,0,,,,,,,,27,51,34,,2,1161,44,1207,2331
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2686,2,119,106,11,,11,8,7,69,30,4,0,0,,,,,,,,10,11,4,,1,390,20,411,1005
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2687,2,80,98,14,,9,8,3,93,26,2,0,0,,,,,,,,9,16,7,,0,365,23,388,1018
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2688,2,149,130,10,,13,6,2,80,30,2,0,0,,,,,,,,8,14,5,,1,449,25,475,1219
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2689,2,116,83,9,,8,7,2,79,29,7,0,0,,,,,,,,1,14,4,,1,359,16,376,949
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2690,2,260,152,8,,12,7,7,81,78,5,0,0,,,,,,,,12,22,10,,0,654,24,678,1479
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2691,15,1501,1099,75,,61,68,69,727,449,46,1,2,,,,,,,,109,196,80,,3,4483,118,4604,9815
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2704,1,94,67,4,,5,3,5,3,20,1,0,0,,,,,,,,14,6,7,,0,229,19,248,667
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2705,1,44,61,6,,6,1,3,23,7,0,0,0,,,,,,,,0,23,2,,0,176,12,188,484
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2706,1,81,43,1,,4,5,1,42,19,0,0,0,,,,,,,,15,7,0,,0,218,10,228,553
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2711,1,125,77,7,,2,5,1,28,39,1,0,0,,,,,,,,8,10,2,,0,305,10,315,610
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2712,1,99,68,6,,9,7,5,59,41,2,0,1,,,,,,,,13,19,8,,0,337,18,355,682
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2744,3,175,201,63,,7,10,10,122,79,5,0,1,,,,,,,,21,20,10,,1,724,36,761,1895
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2745,2,106,122,13,,5,2,2,61,28,0,0,1,,,,,,,,8,7,8,,2,363,13,378,972
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2746,2,191,156,32,,15,13,7,105,42,4,0,0,,,,,,,,10,25,9,,0,609,20,629,1370
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2747,1,35,35,3,,4,2,0,24,7,0,0,0,,,,,,,,5,7,1,,0,123,5,128,280
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2748,1,36,41,5,,7,3,2,9,6,1,0,1,,,,,,,,4,6,3,,0,124,4,128,235
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2749,1,65,58,4,,5,6,2,39,17,1,0,0,,,,,,,,5,5,8,,0,215,4,219,581
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2750,1,20,55,0,,2,4,4,22,5,1,0,0,,,,,,,,5,3,1,,0,122,0,122,280
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2801,1,49,74,14,,3,4,1,23,27,0,0,0,,,,,,,,4,5,3,,0,207,9,216,608
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2802,1,47,37,3,,2,1,1,23,20,4,0,0,,,,,,,,1,3,2,,0,144,5,149,395
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2803,1,21,34,2,,3,4,2,24,4,1,0,0,,,,,,,,4,6,0,,0,105,9,114,319
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2804,6,400,406,27,,41,39,19,287,122,26,1,0,,,,,,,,41,66,17,,1,1492,48,1541,4095
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2987,2,191,98,6,,10,1,4,37,13,4,0,1,,,,,,,,2,1,0,,0,368,7,375,911
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,2988,9,685,512,30,,37,32,20,272,199,15,1,2,,,,,,,,102,89,32,,4,2028,58,2090,5702
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,3790,2,52,78,7,,2,4,3,69,12,3,0,2,,,,,,,,4,3,2,,0,241,7,248,915
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,3791,2,106,121,11,,8,12,4,83,29,0,0,0,,,,,,,,7,5,5,,0,391,7,398,1044
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,3792,2,60,90,2,,6,5,1,73,4,4,1,1,,,,,,,,2,7,4,,0,260,13,273,970
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,3793,2,127,86,8,,21,6,4,63,14,1,0,0,,,,,,,,7,3,0,,2,340,11,353,1101
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,3794,1,62,61,2,,7,7,4,39,19,9,0,1,,,,,,,,5,6,2,,0,224,5,229,600
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,3795,2,82,94,7,,10,7,4,45,5,1,1,0,,,,,,,,1,6,5,,0,268,14,282,923
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,3796,1,71,70,4,,4,3,1,50,18,1,0,0,,,,,,,,2,4,4,,0,232,6,238,701
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,3797,1,63,39,5,,7,3,0,35,9,5,0,0,,,,,,,,8,9,4,,0,187,4,191,714
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,3798,1,49,55,4,,7,2,7,34,9,2,0,0,,,,,,,,3,6,1,,0,179,13,192,420
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,3799,2,105,79,1,,6,6,0,73,21,2,0,0,,,,,,,,5,8,4,,0,310,7,317,909
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,3800,1,61,60,2,,4,5,2,46,20,3,0,0,,,,,,,,1,9,0,,0,213,3,216,610
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,3801,2,100,61,7,,5,10,3,46,30,3,0,0,,,,,,,,9,8,7,,0,289,9,298,826
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,3802,1,83,70,2,,6,3,8,34,15,2,0,0,,,,,,,,4,10,1,,0,238,4,242,653
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,3803,1,77,70,3,,4,6,5,30,27,3,0,0,,,,,,,,4,6,5,,0,240,6,246,655
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,3804,2,86,81,11,,3,4,7,53,41,8,1,1,,,,,,,,9,12,0,,0,317,7,324,860
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,3805,1,40,59,4,,7,0,2,42,11,1,0,0,,,,,,,,4,2,3,,0,175,7,182,558
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,3806,1,72,60,11,,2,19,1,85,16,2,0,0,,,,,,,,3,9,2,,0,282,10,292,713
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,3807,1,64,46,0,,6,9,0,49,9,3,0,0,,,,,,,,0,3,14,,0,203,4,207,491
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,3808,1,56,54,10,,9,6,3,53,29,0,0,0,,,,,,,,8,6,5,,1,239,10,250,622
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,3811,1,94,104,4,,4,4,5,66,20,3,2,1,,,,,,,,8,22,0,,0,337,6,343,705
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,3813,2,115,98,3,,5,7,5,76,37,3,0,0,,,,,,,,3,14,1,,0,367,9,376,768
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,3816,2,103,84,7,,8,7,4,58,31,4,0,0,,,,,,,,8,7,4,,1,325,9,335,1034
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,3817,2,97,85,13,,8,16,3,62,28,5,0,2,,,,,,,,7,5,6,,0,337,11,348,1005
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,3818,2,77,58,2,,8,8,2,54,22,1,0,0,,,,,,,,5,6,0,,1,243,7,251,841
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,3819,1,99,63,3,,4,12,1,37,20,7,0,0,,,,,,,,8,3,0,,0,257,11,268,701
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,3820,2,107,77,5,,7,8,7,50,23,4,0,2,,,,,,,,6,11,1,,6,308,10,324,946
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,3822,1,55,38,4,,6,7,4,27,14,2,0,0,,,,,,,,7,1,1,,0,166,2,168,459
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,3823,2,112,122,10,,8,10,9,84,34,6,0,1,,,,,,,,11,8,7,,0,422,9,431,1090
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,3824,1,48,47,4,,4,7,1,26,17,1,0,0,,,,,,,,3,3,2,,0,163,5,168,550
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,3825,1,55,76,4,,1,2,2,29,12,2,0,0,,,,,,,,6,11,1,,1,201,5,207,523
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,3827,2,89,89,3,,5,6,7,61,25,2,0,0,,,,,,,,10,8,2,,1,307,10,318,803
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,3828,2,114,132,11,,12,8,8,70,32,6,0,0,,,,,,,,10,7,2,,2,412,12,426,1145
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,3830,2,101,94,7,,9,5,6,82,43,6,0,0,,,,,,,,12,10,3,,1,378,18,397,1048
1,25,SINALOA,21,MAZATLAN,12,MAZATLAN,3831,1,82,112,10,,8,5,4,53,29,3,0,0,,,,,,,,12,13,2,,1,333,11,345,738
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2699,1,45,58,1,,1,3,1,8,34,2,0,0,,,,,,,,2,2,2,,0,159,8,167,371
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2700,2,118,126,3,,9,6,8,51,44,1,0,0,,,,,,,,12,22,7,,0,407,24,431,796
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2701,1,78,67,1,,3,5,2,27,15,3,0,0,,,,,,,,8,10,2,,0,221,9,230,540
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2702,1,91,118,4,,3,6,8,43,20,0,0,0,,,,,,,,7,11,2,,0,313,14,327,684
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2703,1,90,62,2,,2,5,1,50,27,1,0,1,,,,,,,,7,4,1,,0,253,8,261,609
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2707,1,68,66,8,,1,1,1,26,20,2,0,0,,,,,,,,1,10,0,,0,204,14,218,527
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2708,2,172,161,8,,7,7,8,59,54,4,1,1,,,,,,,,11,20,7,,5,520,17,542,1081
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2709,1,41,57,2,,3,3,3,17,26,1,0,0,,,,,,,,4,24,1,,2,182,4,188,314
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2710,1,96,68,2,,6,9,4,34,34,2,2,0,,,,,,,,1,10,1,,1,269,10,280,494
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2715,2,53,45,1,,2,4,3,38,8,0,0,0,,,,,,,,3,9,2,,0,168,8,176,935
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2716,2,93,76,8,,8,5,1,64,26,5,0,0,,,,,,,,5,6,2,,0,299,8,307,751
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2717,4,292,231,14,,17,9,13,176,66,6,3,0,,,,,,,,11,20,19,,3,877,30,910,1533
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2718,1,53,91,4,,2,4,4,42,27,2,0,0,,,,,,,,5,11,1,,0,246,12,258,519
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2719,1,63,82,0,,6,3,2,31,21,0,0,0,,,,,,,,3,8,2,,0,221,4,225,458
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2720,1,53,78,3,,4,3,7,19,25,0,0,0,,,,,,,,0,2,6,,0,200,9,209,554
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2721,2,107,81,0,,3,4,3,70,26,1,2,2,,,,,,,,7,7,1,,0,314,11,325,797
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2722,2,271,144,1,,9,2,5,57,62,1,2,0,,,,,,,,11,28,17,,0,610,17,627,1220
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2723,1,64,51,2,,4,2,3,30,14,3,0,1,,,,,,,,3,11,0,,0,188,7,195,460
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2724,1,66,59,4,,1,3,2,32,9,5,1,0,,,,,,,,4,4,2,,0,192,10,202,469
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2725,1,98,71,5,,3,2,1,40,20,2,0,0,,,,,,,,2,11,4,,0,259,10,269,588
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2726,1,38,41,3,,6,0,3,22,10,0,0,0,,,,,,,,0,4,5,,0,132,8,140,272
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2727,1,23,68,0,,4,1,1,27,11,2,0,0,,,,,,,,0,1,1,,0,139,6,145,311
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2728,1,51,44,3,,1,2,1,20,10,0,0,0,,,,,,,,1,3,0,,0,136,10,146,293
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2729,1,43,66,5,,6,2,2,38,12,2,0,0,,,,,,,,3,5,0,,0,184,4,188,430
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2730,1,88,84,4,,3,6,6,47,23,1,0,0,,,,,,,,1,3,3,,0,269,12,281,742
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2731,1,104,90,3,,2,0,3,37,23,0,0,1,,,,,,,,9,10,2,,0,284,4,288,599
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2732,1,77,68,1,,5,3,2,49,10,1,0,0,,,,,,,,5,21,3,,0,245,7,252,529
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2733,1,130,99,4,,6,4,2,35,41,2,0,0,,,,,,,,5,20,5,,0,353,8,361,685
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2734,1,70,49,1,,8,1,5,28,11,11,0,0,,,,,,,,1,1,0,,0,186,5,191,547
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2735,1,59,86,7,,7,5,7,51,13,3,2,0,,,,,,,,1,4,0,,2,245,8,255,609
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2736,1,57,78,2,,7,2,1,35,21,4,0,0,,,,,,,,5,10,4,,1,226,14,241,556
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2737,2,133,179,13,,11,7,13,110,39,15,0,0,,,,,,,,19,14,3,,0,556,30,586,1474
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2752,1,56,41,6,,7,2,3,49,8,2,0,1,,,,,,,,2,6,0,,0,183,12,195,473
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2753,1,44,56,2,,7,1,3,44,15,3,0,0,,,,,,,,2,4,0,,0,181,6,187,506
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2754,1,69,50,4,,6,0,1,44,13,1,0,0,,,,,,,,6,9,3,,0,206,10,216,564
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2755,1,68,88,3,,4,3,2,33,21,2,0,1,,,,,,,,2,7,1,,0,235,10,245,551
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2756,1,43,36,1,,2,1,3,23,12,3,0,0,,,,,,,,2,2,1,,0,129,4,133,251
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2757,1,67,28,0,,5,2,2,22,16,0,0,0,,,,,,,,2,6,2,,0,152,5,157,272
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2758,1,67,42,1,,3,2,2,21,15,1,0,0,,,,,,,,3,8,0,,0,165,0,165,280
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2759,1,51,73,4,,2,2,3,31,24,1,2,1,,,,,,,,4,8,5,,0,211,9,220,374
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2760,1,76,63,3,,2,2,6,22,24,2,0,0,,,,,,,,1,9,1,,1,211,11,223,405
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2761,2,105,115,5,,6,5,5,74,39,3,0,1,,,,,,,,4,9,2,,0,373,10,383,759
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2762,2,137,117,8,,10,4,9,68,43,4,0,0,,,,,,,,13,5,3,,3,421,20,444,1030
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2763,2,138,103,3,,7,5,6,78,49,3,0,0,,,,,,,,7,13,2,,1,414,20,435,862
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2764,1,43,29,0,,1,2,0,13,12,1,0,1,,,,,,,,1,6,8,,0,117,2,119,221
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2765,1,91,47,3,,4,0,3,14,19,10,0,0,,,,,,,,3,8,3,,0,205,15,220,426
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2766,1,43,43,2,,5,1,3,28,15,1,0,0,,,,,,,,0,3,2,,0,146,6,152,308
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2767,1,60,62,4,,9,2,3,28,9,0,1,0,,,,,,,,1,3,0,,0,182,6,188,410
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2768,1,56,56,1,,3,3,1,31,9,1,0,0,,,,,,,,2,2,1,,0,166,15,181,375
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2769,1,67,79,1,,6,0,4,31,14,5,1,0,,,,,,,,0,8,11,,1,227,18,246,584
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2770,1,95,102,5,,2,4,2,44,18,3,1,0,,,,,,,,6,9,4,,0,295,12,307,708
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2771,1,43,57,3,,5,3,2,20,8,0,0,0,,,,,,,,5,6,2,,0,154,4,158,413
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2772,1,67,51,2,,3,2,2,16,31,0,0,0,,,,,,,,9,11,2,,0,196,7,203,361
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2773,1,71,49,1,,1,3,1,9,29,2,0,0,,,,,,,,6,4,4,,0,180,16,196,385
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2774,1,128,97,7,,2,6,2,34,49,2,0,0,,,,,,,,3,7,9,,1,346,11,358,639
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2775,1,95,76,0,,3,1,6,20,26,0,1,0,,,,,,,,5,12,9,,0,254,14,268,578
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2776,1,87,69,5,,2,1,3,29,28,0,0,0,,,,,,,,3,16,2,,0,245,8,253,443
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2777,1,81,63,3,,5,6,3,19,29,2,0,0,,,,,,,,7,6,2,,0,226,13,239,490
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2778,1,65,48,6,,1,2,3,13,18,1,0,0,,,,,,,,4,10,1,,0,172,11,183,329
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2779,1,69,55,2,,3,1,0,12,21,2,0,0,,,,,,,,4,5,1,,0,175,5,180,345
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2780,1,72,64,0,,4,3,0,25,19,1,0,0,,,,,,,,8,2,1,,0,199,6,205,421
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2781,1,93,89,0,,2,1,1,24,24,1,0,0,,,,,,,,3,14,2,,2,254,5,261,535
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2782,1,47,67,1,,3,2,3,33,18,1,0,0,,,,,,,,4,0,2,,0,181,8,189,410
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2783,2,141,72,1,,11,11,5,53,31,0,0,0,,,,,,,,15,6,4,,0,350,11,361,817
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2784,1,112,91,3,,2,6,2,50,38,4,2,0,,,,,,,,9,26,3,,0,348,13,361,675
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2785,1,56,87,3,,3,5,6,32,17,0,0,0,,,,,,,,1,3,5,,0,218,6,224,425
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2786,1,86,69,3,,3,4,3,26,32,4,0,1,,,,,,,,7,16,2,,0,256,8,264,489
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2787,1,60,47,5,,4,3,6,22,10,3,0,0,,,,,,,,5,5,3,,0,173,10,183,366
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2788,1,87,79,2,,7,6,4,33,29,1,0,0,,,,,,,,2,6,7,,0,263,10,273,523
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2789,1,76,72,3,,3,2,0,44,12,1,0,1,,,,,,,,6,10,0,,0,230,6,236,500
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2790,1,51,79,0,,7,1,5,50,9,3,0,1,,,,,,,,1,2,1,,0,210,3,213,458
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2791,1,84,97,2,,6,3,6,51,26,2,1,0,,,,,,,,4,9,1,,0,292,14,306,668
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2792,1,49,47,2,,4,3,1,22,8,1,0,0,,,,,,,,1,4,1,,0,143,5,148,338
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2793,1,44,45,4,,1,4,4,22,5,0,0,0,,,,,,,,1,4,0,,0,134,7,141,330
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2794,1,43,39,2,,6,3,2,40,10,2,0,0,,,,,,,,4,4,2,,0,157,11,168,363
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2795,1,43,46,5,,6,2,5,22,12,0,0,1,,,,,,,,5,1,2,,0,150,11,161,425
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2796,1,56,72,13,,5,5,3,45,11,1,2,1,,,,,,,,2,7,1,,0,224,8,232,607
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2797,1,49,57,3,,2,7,1,39,9,2,1,0,,,,,,,,4,5,0,,0,179,10,189,452
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2818,1,60,82,7,,5,6,7,39,8,2,0,0,,,,,,,,0,6,16,,2,238,10,250,546
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2819,1,22,26,4,,5,3,2,19,10,0,0,0,,,,,,,,2,3,1,,0,97,5,102,250
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2820,1,60,48,5,,5,0,2,31,14,0,0,0,,,,,,,,2,5,4,,0,176,14,190,453
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2821,1,51,71,4,,9,5,4,23,18,0,0,0,,,,,,,,1,9,1,,0,196,5,201,482
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2822,1,57,58,2,,5,2,5,21,11,3,0,0,,,,,,,,4,2,2,,0,172,10,182,441
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2823,1,70,75,1,,0,5,2,43,20,2,1,0,,,,,,,,4,7,0,,0,230,7,237,491
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2824,1,70,51,3,,0,1,1,27,10,1,0,0,,,,,,,,0,2,1,,0,167,7,174,369
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2825,1,45,55,3,,2,2,0,44,9,1,0,0,,,,,,,,1,4,2,,0,168,3,171,406
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2826,1,63,49,1,,3,0,4,41,13,0,0,0,,,,,,,,6,13,1,,0,194,10,204,386
1,25,SINALOA,22,MAZATLAN,12,MAZATLAN,2827,1,81,69,1,,3,10,3,38,11,1,1,4,,,,,,,,5,14,4,,0,245,8,253,589
