CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,PCP,MC,NVA_ALIANZA,MORENA,PH,ES,PAN_PRD_PT,PAN_PRD_PT_MC,PAN_PRD_PT_PVEM_MC_NVA_ALIANZA,PAN_PT,PAN_PT_MC,PAN_PVEM_NVA_ALIANZA,PAN_PCP,PAN_MC,PRI_PVEM,PRI_NVA_ALIANZA,PRI_PVEM_NVA_ALIANZA,PRD_PT,PRD_PCP,PRD_MC,PRD_PVEM_PCP,PRD_PT_PCP,PRD_PCP_MC,PRD_PT_MC,PRD_PT_NVA_ALIANZA,PRD_PT_PCP_MC,PRD_PT_MC_NVA_ALIANZA,PT_MC,PVEM_MC,PVEM_NVA_ALIANZA,PCP_NVA_ALIANZA,PCP_MC_NVA_ALIANZA,MC_NVA_ALIANZA,CAND_IND1,CAND_IND2,CAND_IND3,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,24,SAN LUIS POTOSI,1,MATEHUALA,20,MATEHUALA,549,1,70,107,5,10,3,7,,0,0,,0,,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,0,219,11,230,559
2,24,SAN LUIS POTOSI,1,MATEHUALA,20,MATEHUALA,550,1,21,111,4,2,7,0,,2,3,,0,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,0,166,8,174,392
2,24,SAN LUIS POTOSI,1,MATEHUALA,20,MATEHUALA,551,1,39,49,1,4,3,0,,9,1,,1,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,107,1,108,200
2,24,SAN LUIS POTOSI,1,MATEHUALA,20,MATEHUALA,552,1,110,171,2,0,8,0,,1,5,,0,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,297,6,303,669
2,24,SAN LUIS POTOSI,1,MATEHUALA,20,MATEHUALA,553,1,37,146,4,5,9,17,,3,7,,0,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,0,254,6,260,549
2,24,SAN LUIS POTOSI,1,MATEHUALA,20,MATEHUALA,554,1,71,107,2,5,16,9,,3,7,,0,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,0,225,3,228,435
2,24,SAN LUIS POTOSI,4,SALINAS,21,MEXQUITIC DE CARMONA,555,3,110,176,152,14,32,87,384,22,5,,,,,,13,,,,,,,26,,,52,,,,,,,,,,,,,,,,,1,1074,35,1109,1576
2,24,SAN LUIS POTOSI,4,SALINAS,21,MEXQUITIC DE CARMONA,556,3,82,153,81,10,9,83,344,7,1,,,,,,51,,,,,,,95,,,206,,,,,,,,,,,,,,,,,0,1122,24,1146,1743
2,24,SAN LUIS POTOSI,4,SALINAS,21,MEXQUITIC DE CARMONA,557,2,46,119,48,7,17,14,115,3,1,,,,,,5,,,,,,,38,,,34,,,,,,,,,,,,,,,,,1,448,21,469,856
2,24,SAN LUIS POTOSI,4,SALINAS,21,MEXQUITIC DE CARMONA,558,2,43,101,35,1,13,52,117,7,1,,,,,,2,,,,,,,19,,,20,,,,,,,,,,,,,,,,,0,411,26,437,859
2,24,SAN LUIS POTOSI,4,SALINAS,21,MEXQUITIC DE CARMONA,559,3,87,308,157,7,22,24,280,13,7,,,,,,3,,,,,,,31,,,39,,,,,,,,,,,,,,,,,1,979,31,1010,1912
2,24,SAN LUIS POTOSI,4,SALINAS,21,MEXQUITIC DE CARMONA,560,2,105,90,97,2,7,52,202,1,3,,,,,,4,,,,,,,24,,,72,,,,,,,,,,,,,,,,,1,660,12,672,1132
2,24,SAN LUIS POTOSI,4,SALINAS,21,MEXQUITIC DE CARMONA,561,2,82,154,152,4,15,22,301,2,0,,,,,,20,,,,,,,36,,,112,,,,,,,,,,,,,,,,,0,900,21,921,1298
2,24,SAN LUIS POTOSI,4,SALINAS,21,MEXQUITIC DE CARMONA,562,2,86,92,88,18,18,91,148,1,2,,,,,,7,,,,,,,12,,,31,,,,,,,,,,,,,,,,,0,594,6,600,948
2,24,SAN LUIS POTOSI,4,SALINAS,21,MEXQUITIC DE CARMONA,563,1,18,25,21,0,7,3,57,0,0,,,,,,2,,,,,,,5,,,25,,,,,,,,,,,,,,,,,0,163,4,167,273
2,24,SAN LUIS POTOSI,4,SALINAS,21,MEXQUITIC DE CARMONA,564,1,17,41,24,2,6,8,48,1,0,,,,,,1,,,,,,,6,,,6,,,,,,,,,,,,,,,,,0,160,7,167,361
2,24,SAN LUIS POTOSI,4,SALINAS,21,MEXQUITIC DE CARMONA,565,3,72,247,114,5,22,21,205,2,2,,,,,,15,,,,,,,64,,,64,,,,,,,,,,,,,,,,,0,833,34,867,1607
2,24,SAN LUIS POTOSI,4,SALINAS,21,MEXQUITIC DE CARMONA,566,2,50,162,73,4,14,8,195,1,1,,,,,,13,,,,,,,42,,,48,,,,,,,,,,,,,,,,,0,611,28,639,1202
2,24,SAN LUIS POTOSI,4,SALINAS,21,MEXQUITIC DE CARMONA,567,1,45,44,34,5,4,21,72,0,1,,,,,,7,,,,,,,11,,,23,,,,,,,,,,,,,,,,,0,267,13,280,451
2,24,SAN LUIS POTOSI,4,SALINAS,21,MEXQUITIC DE CARMONA,568,2,63,90,78,4,9,34,195,2,2,,,,,,0,,,,,,,0,,,0,,,,,,,,,,,,,,,,,0,477,19,496,943
2,24,SAN LUIS POTOSI,4,SALINAS,21,MEXQUITIC DE CARMONA,569,1,15,58,36,6,7,3,89,1,0,,,,,,0,,,,,,,0,,,0,,,,,,,,,,,,,,,,,0,215,8,223,313
2,24,SAN LUIS POTOSI,4,SALINAS,21,MEXQUITIC DE CARMONA,570,1,35,90,42,14,5,21,198,0,1,,,,,,0,,,,,,,17,,,45,,,,,,,,,,,,,,,,,0,468,24,492,667
2,24,SAN LUIS POTOSI,4,SALINAS,21,MEXQUITIC DE CARMONA,571,1,34,85,42,2,7,91,101,7,0,,,,,,1,,,,,,,17,,,17,,,,,,,,,,,,,,,,,0,404,7,411,605
2,24,SAN LUIS POTOSI,4,SALINAS,21,MEXQUITIC DE CARMONA,572,4,75,222,179,5,27,27,435,2,8,,,,,,4,,,,,,,41,,,95,,,,,,,,,,,,,,,,,0,1120,38,1158,1796
2,24,SAN LUIS POTOSI,4,SALINAS,21,MEXQUITIC DE CARMONA,573,3,163,217,209,12,19,31,367,17,6,,,,,,6,,,,,,,39,,,129,,,,,,,,,,,,,,,,,0,1215,42,1257,2040
2,24,SAN LUIS POTOSI,4,SALINAS,21,MEXQUITIC DE CARMONA,574,1,75,34,66,0,14,8,159,3,3,,,,,,17,,,,,,,10,,,45,,,,,,,,,,,,,,,,,0,434,19,453,704
2,24,SAN LUIS POTOSI,4,SALINAS,21,MEXQUITIC DE CARMONA,575,1,21,33,43,2,30,8,56,1,1,,,,,,3,,,,,,,6,,,24,,,,,,,,,,,,,,,,,0,228,9,237,353
2,24,SAN LUIS POTOSI,4,SALINAS,21,MEXQUITIC DE CARMONA,576,1,12,50,11,2,4,4,69,1,1,,,,,,2,,,,,,,5,,,13,,,,,,,,,,,,,,,,,0,174,11,185,258
2,24,SAN LUIS POTOSI,4,SALINAS,21,MEXQUITIC DE CARMONA,577,2,31,185,39,8,11,17,118,6,3,,,,,,27,,,,,,,118,,,84,,,,,,,,,,,,,,,,,0,647,20,667,826
2,24,SAN LUIS POTOSI,4,SALINAS,21,MEXQUITIC DE CARMONA,578,2,96,109,67,4,41,15,234,25,4,,,,,,16,,,,,,,22,,,70,,,,,,,,,,,,,,,,,0,703,35,738,1017
2,24,SAN LUIS POTOSI,4,SALINAS,21,MEXQUITIC DE CARMONA,579,2,92,120,138,3,11,18,206,1,2,,,,,,10,,,,,,,34,,,73,,,,,,,,,,,,,,,,,0,708,20,728,1150
2,24,SAN LUIS POTOSI,4,SALINAS,21,MEXQUITIC DE CARMONA,580,3,176,227,194,7,13,24,355,4,7,,,,,,24,,,,,,,44,,,85,,,,,,,,,,,,,,,,,1,1161,23,1184,1697
2,24,SAN LUIS POTOSI,4,SALINAS,21,MEXQUITIC DE CARMONA,581,3,119,149,99,4,26,7,246,2,3,,,,,,14,,,,,,,25,,,71,,,,,,,,,,,,,,,,,0,765,33,798,1198
2,24,SAN LUIS POTOSI,4,SALINAS,21,MEXQUITIC DE CARMONA,582,2,113,180,128,5,21,17,208,10,13,,,,,,4,,,,,,,20,,,23,,,,,,,,,,,,,,,,,0,742,19,761,1102
2,24,SAN LUIS POTOSI,4,SALINAS,21,MEXQUITIC DE CARMONA,583,1,37,72,68,28,2,18,140,6,1,,,,,,1,,,,,,,19,,,42,,,,,,,,,,,,,,,,,0,434,26,460,655
2,24,SAN LUIS POTOSI,4,SALINAS,21,MEXQUITIC DE CARMONA,584,2,59,105,59,77,10,20,119,2,1,,,,,,0,,,,,,,0,,,0,,,,,,,,,,,,,,,,,0,452,14,466,764
2,24,SAN LUIS POTOSI,4,SALINAS,21,MEXQUITIC DE CARMONA,585,2,300,115,66,10,10,7,98,10,1,,,,,,35,,,,,,,16,,,35,,,,,,,,,,,,,,,,,0,703,29,732,1274
2,24,SAN LUIS POTOSI,4,SALINAS,21,MEXQUITIC DE CARMONA,586,3,232,257,158,8,23,36,302,3,19,,,,,,28,,,,,,,29,,,101,,,,,,,,,,,,,,,,,2,1198,49,1247,2041
2,24,SAN LUIS POTOSI,4,SALINAS,21,MEXQUITIC DE CARMONA,587,2,152,199,124,4,19,20,204,2,3,,,,,,6,,,,,,,19,,,16,,,,,,,,,,,,,,,,,1,769,21,790,1215
2,24,SAN LUIS POTOSI,4,SALINAS,21,MEXQUITIC DE CARMONA,588,3,299,190,129,10,17,23,251,6,11,,,,,,28,,,,,,,9,,,23,,,,,,,,,,,,,,,,,1,997,31,1028,1624
2,24,SAN LUIS POTOSI,4,SALINAS,21,MEXQUITIC DE CARMONA,589,3,664,194,33,14,12,72,76,6,2,,,,,,128,,,,,,,36,,,12,,,,,,,,,,,,,,,,,0,1249,24,1273,1781
2,24,SAN LUIS POTOSI,4,SALINAS,21,MEXQUITIC DE CARMONA,590,3,310,145,55,11,11,8,134,5,34,,,,,,12,,,,,,,16,,,11,,,,,,,,,,,,,,,,,0,752,30,782,1222
2,24,SAN LUIS POTOSI,4,SALINAS,22,MOCTEZUMA,591,1,96,25,35,22,34,138,14,69,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,436,14,450,699
2,24,SAN LUIS POTOSI,4,SALINAS,22,MOCTEZUMA,592,2,158,71,91,155,66,187,6,139,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,883,9,892,1311
2,24,SAN LUIS POTOSI,4,SALINAS,22,MOCTEZUMA,593,4,325,109,140,234,102,239,22,189,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1371,28,1399,2115
2,24,SAN LUIS POTOSI,4,SALINAS,22,MOCTEZUMA,594,1,13,9,9,13,3,34,3,8,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,94,4,98,140
2,24,SAN LUIS POTOSI,4,SALINAS,22,MOCTEZUMA,596,1,30,21,6,5,3,54,0,19,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,138,3,141,183
2,24,SAN LUIS POTOSI,4,SALINAS,22,MOCTEZUMA,597,1,36,19,25,83,6,46,18,71,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,307,12,319,457
2,24,SAN LUIS POTOSI,4,SALINAS,22,MOCTEZUMA,598,1,125,14,46,74,8,21,3,29,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,321,8,329,450
2,24,SAN LUIS POTOSI,4,SALINAS,22,MOCTEZUMA,599,1,84,20,11,44,6,10,0,18,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,193,13,206,290
2,24,SAN LUIS POTOSI,4,SALINAS,22,MOCTEZUMA,600,1,30,11,9,39,2,27,4,68,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,190,9,199,312
2,24,SAN LUIS POTOSI,4,SALINAS,22,MOCTEZUMA,601,1,193,40,69,43,20,63,5,16,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,451,16,467,697
2,24,SAN LUIS POTOSI,4,SALINAS,22,MOCTEZUMA,602,1,50,50,36,24,14,28,3,27,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,234,8,242,391
2,24,SAN LUIS POTOSI,4,SALINAS,22,MOCTEZUMA,603,1,111,36,73,54,11,48,13,25,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,372,12,384,536
2,24,SAN LUIS POTOSI,4,SALINAS,22,MOCTEZUMA,604,1,211,30,43,49,17,29,5,19,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,406,19,425,533
2,24,SAN LUIS POTOSI,4,SALINAS,22,MOCTEZUMA,605,1,61,54,35,32,27,77,7,22,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,318,8,326,462
2,24,SAN LUIS POTOSI,4,SALINAS,22,MOCTEZUMA,606,1,88,22,24,11,19,69,8,65,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,307,8,315,512
2,24,SAN LUIS POTOSI,4,SALINAS,22,MOCTEZUMA,607,1,53,23,49,78,10,65,21,69,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,370,14,384,603
2,24,SAN LUIS POTOSI,4,SALINAS,22,MOCTEZUMA,608,2,150,126,49,30,16,42,2,114,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,530,21,551,780
2,24,SAN LUIS POTOSI,4,SALINAS,22,MOCTEZUMA,609,1,33,25,29,4,17,17,5,103,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,237,11,248,437
2,24,SAN LUIS POTOSI,4,SALINAS,22,MOCTEZUMA,610,1,69,30,31,27,12,36,3,59,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,267,0,267,427
2,24,SAN LUIS POTOSI,4,SALINAS,22,MOCTEZUMA,611,1,9,21,24,3,33,17,2,54,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,163,6,169,307
2,24,SAN LUIS POTOSI,4,SALINAS,22,MOCTEZUMA,612,1,137,35,50,37,17,54,2,69,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,401,16,417,625
2,24,SAN LUIS POTOSI,4,SALINAS,22,MOCTEZUMA,613,2,161,24,17,9,24,74,7,159,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,476,19,495,788
2,24,SAN LUIS POTOSI,4,SALINAS,22,MOCTEZUMA,614,1,95,7,2,11,12,10,1,21,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,159,7,166,252
2,24,SAN LUIS POTOSI,4,SALINAS,22,MOCTEZUMA,615,1,89,16,15,9,16,21,2,32,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,200,16,216,362
2,24,SAN LUIS POTOSI,11,CARDENAS,23,RAYON,616,3,611,166,,,36,,,90,,,,,,,,,,,,,,52,,,,,,,,,,,,,,,,,,,,1,956,21,977,1555
2,24,SAN LUIS POTOSI,11,CARDENAS,23,RAYON,617,2,507,144,,,25,,,105,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,0,807,21,828,1278
2,24,SAN LUIS POTOSI,11,CARDENAS,23,RAYON,618,3,849,153,,,51,,,88,,,,,,,,,,,,,,56,,,,,,,,,,,,,,,,,,,,0,1197,45,1242,1974
2,24,SAN LUIS POTOSI,11,CARDENAS,23,RAYON,619,1,171,66,,,10,,,31,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,0,297,7,304,499
2,24,SAN LUIS POTOSI,11,CARDENAS,23,RAYON,620,1,164,78,,,11,,,37,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,0,308,10,318,601
2,24,SAN LUIS POTOSI,11,CARDENAS,23,RAYON,621,1,204,80,,,4,,,56,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,0,369,9,378,652
2,24,SAN LUIS POTOSI,11,CARDENAS,23,RAYON,622,1,56,105,,,14,,,38,,,,,,,,,,,,,,59,,,,,,,,,,,,,,,,,,,,0,272,10,282,449
2,24,SAN LUIS POTOSI,11,CARDENAS,23,RAYON,623,3,210,281,,,28,,,50,,,,,,,,,,,,,,83,,,,,,,,,,,,,,,,,,,,0,652,38,690,1129
2,24,SAN LUIS POTOSI,11,CARDENAS,23,RAYON,624,1,122,44,,,5,,,24,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,0,203,5,208,371
2,24,SAN LUIS POTOSI,11,CARDENAS,23,RAYON,625,1,127,18,,,8,,,2,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,0,160,7,167,258
2,24,SAN LUIS POTOSI,11,CARDENAS,23,RAYON,626,2,264,179,,,43,,,35,,,,,,,,,,,,,,59,,,,,,,,,,,,,,,,,,,,0,580,30,610,848
2,24,SAN LUIS POTOSI,11,CARDENAS,23,RAYON,627,1,208,83,,,7,,,29,,,,,,,,,,,,,,46,,,,,,,,,,,,,,,,,,,,0,373,21,394,675
2,24,SAN LUIS POTOSI,11,CARDENAS,23,RAYON,628,1,114,114,,,4,,,24,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,0,256,5,261,448
2,24,SAN LUIS POTOSI,11,CARDENAS,23,RAYON,629,1,49,21,,,8,,,3,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,0,83,1,84,156
2,24,SAN LUIS POTOSI,11,CARDENAS,23,RAYON,630,1,76,15,,,1,,,2,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,0,100,3,103,190
2,24,SAN LUIS POTOSI,11,CARDENAS,23,RAYON,631,1,48,12,,,3,,,3,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,0,68,1,69,117
2,24,SAN LUIS POTOSI,11,CARDENAS,23,RAYON,632,1,31,37,,,0,,,0,,,,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,0,83,2,85,111
2,24,SAN LUIS POTOSI,11,CARDENAS,23,RAYON,633,2,325,91,,,12,,,26,,,,,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,0,479,19,498,860
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,634,2,278,168,11,20,20,2,,0,16,0,14,,,,,,,,,,4,,,,,,0,,,,,,,,,,,,,,,1,534,13,547,1190
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,635,2,295,213,3,14,30,1,,8,8,0,6,,,,,,,,,,7,,,,,,0,,,,,,,,,,,,,,,0,585,17,602,1015
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,636,3,435,185,26,41,37,6,,12,53,2,32,,,,,,,,,,1,,,,,,3,,,,,,,,,,,,,,,0,833,12,845,1624
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,637,2,350,106,14,37,20,10,,8,21,4,15,,,,,,,,,,8,,,,,,6,,,,,,,,,,,,,,,2,601,14,615,1237
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,638,3,461,193,33,68,47,4,,39,47,7,81,,,,,,,,,,6,,,,,,7,,,,,,,,,,,,,,,1,994,25,1019,1828
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,639,2,298,89,13,28,24,4,,8,24,2,32,,,,,,,,,,0,,,,,,5,,,,,,,,,,,,,,,0,527,15,542,1073
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,640,2,295,85,7,31,25,2,,10,17,0,20,,,,,,,,,,5,,,,,,4,,,,,,,,,,,,,,,0,501,9,510,871
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,641,3,468,177,37,37,35,7,,33,59,22,78,,,,,,,,,,9,,,,,,11,,,,,,,,,,,,,,,0,973,35,1008,2171
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,642,2,329,90,17,41,24,3,,12,35,16,34,,,,,,,,,,5,,,,,,5,,,,,,,,,,,,,,,0,611,11,622,1065
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,643,2,275,94,20,33,23,1,,9,21,1,26,,,,,,,,,,3,,,,,,3,,,,,,,,,,,,,,,0,509,7,516,864
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,644,1,149,45,8,23,24,3,,5,17,2,9,,,,,,,,,,0,,,,,,2,,,,,,,,,,,,,,,0,287,5,292,521
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,645,2,212,84,4,30,22,9,,16,15,1,8,,,,,,,,,,2,,,,,,1,,,,,,,,,,,,,,,1,405,11,416,809
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,646,3,388,160,13,26,49,4,,10,16,2,43,,,,,,,,,,3,,,,,,3,,,,,,,,,,,,,,,0,717,16,733,1561
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,647,2,371,117,19,43,42,7,,14,41,1,43,,,,,,,,,,4,,,,,,3,,,,,,,,,,,,,,,0,705,13,718,1386
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,648,2,288,57,18,41,36,3,,7,25,0,22,,,,,,,,,,2,,,,,,4,,,,,,,,,,,,,,,0,503,8,511,961
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,649,2,270,75,12,47,27,2,,6,18,1,18,,,,,,,,,,1,,,,,,1,,,,,,,,,,,,,,,3,481,11,492,844
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,650,2,302,75,16,38,17,1,,6,24,5,32,,,,,,,,,,1,,,,,,2,,,,,,,,,,,,,,,0,519,13,532,973
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,651,2,305,110,5,16,32,1,,8,20,2,26,,,,,,,,,,6,,,,,,2,,,,,,,,,,,,,,,0,533,11,544,1024
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,652,2,211,68,35,23,26,2,,11,11,11,25,,,,,,,,,,0,,,,,,1,,,,,,,,,,,,,,,0,424,10,434,807
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,653,2,330,96,13,47,20,5,,5,18,2,12,,,,,,,,,,3,,,,,,3,,,,,,,,,,,,,,,0,554,13,567,993
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,654,2,328,119,10,38,25,3,,23,22,10,41,,,,,,,,,,9,,,,,,2,,,,,,,,,,,,,,,0,630,23,653,1273
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,655,4,599,306,47,72,77,6,,61,56,16,74,,,,,,,,,,11,,,,,,3,,,,,,,,,,,,,,,0,1328,38,1366,2758
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,656,2,263,117,8,25,13,1,,15,6,3,29,,,,,,,,,,3,,,,,,2,,,,,,,,,,,,,,,0,485,16,501,978
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,657,5,677,303,25,56,71,17,,36,49,7,65,,,,,,,,,,6,,,,,,8,,,,,,,,,,,,,,,1,1321,36,1357,3338
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,658,2,390,130,18,38,42,5,,13,15,10,39,,,,,,,,,,3,,,,,,4,,,,,,,,,,,,,,,0,707,27,734,1445
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,659,3,441,195,24,74,41,5,,16,30,4,51,,,,,,,,,,3,,,,,,2,,,,,,,,,,,,,,,0,886,17,903,1556
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,660,2,396,139,18,34,30,5,,18,19,1,31,,,,,,,,,,3,,,,,,2,,,,,,,,,,,,,,,1,697,14,711,1372
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,661,4,576,236,15,51,59,7,,29,31,4,24,,,,,,,,,,5,,,,,,4,,,,,,,,,,,,,,,1,1042,36,1078,2381
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,662,3,413,283,23,39,83,4,,7,20,9,30,,,,,,,,,,16,,,,,,9,,,,,,,,,,,,,,,0,936,55,991,2175
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,663,1,178,75,1,7,75,0,,0,3,2,1,,,,,,,,,,2,,,,,,1,,,,,,,,,,,,,,,0,345,11,356,618
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,664,1,67,81,1,2,29,0,,4,0,0,3,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,0,187,7,194,326
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,665,2,218,150,14,24,29,0,,3,6,1,9,,,,,,,,,,2,,,,,,5,,,,,,,,,,,,,,,1,462,33,495,907
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,666,2,167,166,4,16,18,1,,8,1,2,8,,,,,,,,,,6,,,,,,2,,,,,,,,,,,,,,,0,399,26,425,825
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,667,1,47,58,1,2,68,1,,4,1,0,2,,,,,,,,,,2,,,,,,1,,,,,,,,,,,,,,,0,187,10,197,291
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,668,2,201,175,9,20,33,2,,2,10,3,12,,,,,,,,,,4,,,,,,2,,,,,,,,,,,,,,,0,473,26,499,981
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,670,2,180,358,26,25,38,4,,6,1,8,4,,,,,,,,,,0,,,,,,1,,,,,,,,,,,,,,,0,651,50,701,1274
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,671,1,148,24,2,21,4,0,,1,1,1,3,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,0,205,12,217,468
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,672,1,49,53,3,8,4,0,,2,11,0,3,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,0,133,5,138,257
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,673,1,53,79,4,9,19,0,,5,6,1,2,,,,,,,,,,0,,,,,,1,,,,,,,,,,,,,,,0,179,10,189,349
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,674,1,42,75,2,18,6,1,,1,2,1,2,,,,,,,,,,1,,,,,,0,,,,,,,,,,,,,,,4,155,8,163,293
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,675,1,78,104,5,8,19,0,,3,2,2,3,,,,,,,,,,0,,,,,,0,,,,,,,,,,,,,,,0,224,11,235,406
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,676,1,38,78,5,24,25,4,,3,0,0,3,,,,,,,,,,0,,,,,,6,,,,,,,,,,,,,,,0,186,5,191,449
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,677,1,168,83,3,5,4,1,,5,0,1,0,,,,,,,,,,2,,,,,,0,,,,,,,,,,,,,,,0,272,9,281,474
2,24,SAN LUIS POTOSI,10,RIOVERDE,24,RIOVERDE,678,2,244,181,4,13,28,2,,6,4,6,7,,,,,,,,,,3,,,,,,0,,,,,,,,,,,,,,,0,498,19,517,837
