CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,PAS,MORENA,ES,PAIS,PAN_PRD_MC_PAS,PAN_PRD_MC,PAN_PRD_PAS,PAN_MC_PAS,PRD_MC_PAS,PAN_PRD,PAN_MC,PAN_PAS,PRD_MC,PRD_PAS,MC_PAS,PRI_PVEM_NA,PRI_PVEM,PRI_NA,PVEM_NA,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,C_COMUN_PRI_PVEM_NA,C_COMUN_PRI_PVEM,C_COMUN_PRI_NA,C_COMUN_PVEM_NA,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,862,1,11,35,2,1,2,0,5,11,50,2,0,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,4,1,0,0,,,,,129,0,3,132,220
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,863,1,7,26,1,4,4,3,1,22,75,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,2,0,1,,,,,151,0,9,160,293
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,864,1,6,18,1,4,5,2,1,11,61,2,1,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,,,,,118,0,4,122,196
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,865,1,10,24,1,1,5,2,3,8,82,3,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,,,,,143,0,7,150,276
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,866,1,14,48,5,2,5,5,8,21,104,3,4,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,,,,,224,1,7,232,357
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,867,1,11,27,1,3,5,2,3,12,91,3,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,164,1,7,172,265
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,868,1,8,27,1,1,4,3,3,6,78,2,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,,,,,142,1,7,150,238
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,869,1,31,20,0,5,4,3,3,15,57,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,,,,146,0,0,146,204
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,870,1,7,25,0,1,4,4,4,9,71,4,2,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,2,0,0,0,,,,,137,0,5,142,203
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,871,1,13,23,1,3,3,3,1,5,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,,,,101,0,3,104,170
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,872,1,45,67,0,8,4,1,2,7,45,0,2,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,1,0,0,,,,,187,0,4,191,308
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,873,1,75,63,7,7,3,2,3,11,94,2,0,0,1,0,0,0,0,0,0,0,0,0,1,3,1,0,2,1,0,0,,,,,276,0,5,281,457
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,874,1,29,21,1,1,4,3,7,11,68,3,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,,,,,153,0,8,161,241
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,875,1,20,36,2,6,10,2,2,16,86,5,2,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,2,2,0,1,,,,,196,0,2,198,324
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,876,1,3,9,0,1,1,0,2,3,32,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,2,0,1,0,,,,,58,0,5,63,102
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,877,1,12,30,2,1,8,1,2,10,79,4,3,0,0,0,1,0,0,0,0,0,0,0,2,3,0,0,3,1,0,2,,,,,164,0,4,168,284
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,878,1,11,17,1,2,4,0,3,9,63,0,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,1,,,,,121,0,5,126,214
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,879,1,10,23,1,1,0,1,1,11,46,2,1,0,0,0,0,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,,,,,101,0,3,104,197
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,880,1,7,20,1,3,9,1,4,8,66,1,5,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,2,0,1,,,,,132,0,8,140,224
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,881,1,46,54,5,7,3,4,4,11,95,3,5,0,1,0,0,0,1,0,0,0,0,0,3,2,0,0,1,0,0,5,,,,,250,3,7,260,421
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,882,1,14,31,2,2,1,2,3,9,25,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,,,95,0,1,96,131
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,883,1,42,31,2,1,4,3,3,4,47,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,144,0,2,146,229
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,884,1,60,55,1,2,4,1,10,3,56,3,4,0,1,1,0,0,0,0,0,0,0,0,2,1,0,0,2,2,0,2,,,,,210,0,8,218,334
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,885,5,434,557,15,29,32,30,42,100,509,12,31,3,2,1,0,0,1,0,0,0,0,0,6,18,0,1,16,6,0,2,,,,,1847,1,42,1890,3301
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,886,1,66,85,2,12,7,10,16,18,155,3,8,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,4,1,0,0,,,,,391,1,16,408,715
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,918,2,67,110,3,10,20,9,19,28,160,8,5,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,3,0,0,,,,,449,1,17,467,768
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,919,1,18,86,6,16,11,4,3,22,159,5,2,0,1,0,0,0,1,0,1,0,0,0,0,6,0,0,1,1,2,0,,,,,345,0,16,361,560
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,920,1,13,47,3,6,8,2,6,9,117,3,4,0,1,0,0,0,0,0,0,0,0,0,3,6,0,0,6,1,0,2,,,,,237,1,6,244,409
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,921,1,19,60,3,5,13,6,5,22,95,7,7,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,9,0,0,2,,,,,255,4,0,259,439
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,922,1,25,51,6,12,10,8,19,11,93,6,3,0,0,0,0,0,1,0,0,0,0,0,3,1,3,0,6,6,0,1,,,,,265,0,14,279,459
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,923,1,16,45,5,2,9,2,6,8,97,2,3,0,0,0,0,0,0,1,0,0,0,1,2,1,1,0,0,2,0,3,,,,,206,0,7,213,332
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,924,1,10,38,3,5,10,4,3,18,126,4,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,3,1,1,,,,,233,1,7,241,398
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,925,1,15,40,3,5,7,4,6,14,107,3,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4,3,1,2,,,,,221,0,7,228,358
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,933,8,212,669,25,70,80,31,123,215,1612,64,56,1,3,0,0,0,0,0,0,0,1,1,28,11,2,0,32,9,3,8,,,,,3256,3,62,3321,5359
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,934,6,234,473,18,53,58,25,66,129,1128,30,28,3,3,1,0,0,1,1,0,0,0,2,17,11,8,0,27,9,1,4,,,,,2330,5,62,2397,3839
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,935,1,12,58,5,6,15,7,8,20,145,5,3,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,7,1,0,4,,,,,299,0,7,306,610
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,936,1,8,54,4,8,8,4,9,11,115,1,5,0,0,0,0,0,0,0,0,0,0,1,2,4,0,0,11,2,0,0,,,,,247,0,6,253,516
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,937,1,7,28,6,3,16,2,8,5,86,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,166,0,0,166,329
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,938,1,10,21,2,3,0,2,1,6,74,2,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,,,,,127,0,1,128,215
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,939,1,18,47,2,4,8,3,15,14,91,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,6,3,0,0,,,,,215,0,5,220,387
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,940,1,9,47,1,0,3,3,4,7,73,3,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,1,0,,,,,158,0,7,165,294
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,941,1,21,20,2,4,2,1,4,8,63,2,3,0,1,0,0,0,0,0,1,1,0,0,2,1,0,0,5,0,0,0,,,,,141,0,3,144,232
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,942,1,30,40,1,0,3,1,3,10,48,2,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,,,,,145,0,6,151,251
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,944,1,21,17,1,0,1,3,1,4,31,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,,,,,83,0,2,85,121
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,945,1,21,29,0,2,4,3,4,7,30,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,106,1,2,109,152
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,946,1,23,18,0,2,2,3,3,3,35,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,,,,,97,0,5,102,173
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,947,1,19,28,2,3,1,3,0,10,39,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,,,,,111,0,3,114,184
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,948,1,12,28,1,10,3,1,6,3,44,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,0,1,,,,,114,0,0,114,213
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,949,1,14,44,2,3,4,0,4,8,70,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,3,0,0,2,,,,,159,0,5,164,266
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,950,1,4,35,2,3,4,0,5,6,55,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,2,0,1,,,,,123,0,3,126,225
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,951,1,12,44,2,7,2,3,20,6,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,,,,,172,0,7,179,308
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,952,5,429,623,19,50,50,20,31,80,685,32,30,3,4,0,0,0,1,0,0,0,0,0,8,5,5,0,5,1,0,0,,,,,2081,0,61,2142,2544
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,953,1,14,31,1,1,3,2,2,9,38,2,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,,,,,108,0,4,112,186
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,954,1,21,31,1,1,4,1,1,6,66,1,0,0,0,0,2,0,0,0,0,0,0,0,3,2,0,0,1,2,0,2,,,,,145,0,4,149,267
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,955,1,9,13,0,0,2,1,4,8,44,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,84,0,3,87,135
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,956,1,10,15,0,2,4,3,2,5,50,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,,,,,96,3,2,101,171
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,957,1,7,17,0,4,3,5,1,5,46,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,90,0,3,93,118
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,959,1,13,13,0,0,0,1,2,7,35,0,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,,,,,78,0,1,79,108
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,960,1,11,35,3,3,0,0,4,9,39,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,106,0,2,108,180
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,961,1,23,27,0,2,6,0,1,5,51,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,,,,,121,0,6,127,194
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,963,1,22,43,1,4,6,2,1,2,55,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,,,140,0,6,146,232
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,964,1,12,28,1,0,1,3,3,5,54,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,,,,,110,0,4,114,175
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,965,1,2,17,0,1,2,2,1,5,37,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,,,,,72,0,2,74,107
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,966,1,15,47,1,3,2,5,7,4,60,2,5,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,1,0,0,,,,,161,0,10,171,261
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,967,1,12,29,1,0,8,1,1,4,50,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,,,,109,0,3,112,152
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,968,1,16,27,1,2,7,0,5,13,54,3,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,,,,,134,0,2,136,216
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,970,1,13,22,0,0,0,0,2,5,47,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,92,0,2,94,128
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,971,1,16,12,1,1,2,1,3,3,27,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,,,,,71,0,2,73,108
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,972,1,13,39,2,1,3,3,7,3,32,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,107,0,0,107,175
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,973,1,25,26,0,2,7,6,8,7,47,2,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,134,1,6,141,184
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,975,1,18,28,2,0,6,1,1,10,71,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,,,,,150,0,3,153,229
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,976,1,5,10,0,0,3,1,1,3,51,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,,,,77,1,3,81,134
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,977,1,8,31,0,2,3,0,3,12,61,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,126,0,2,128,203
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,978,1,16,17,2,0,2,4,7,5,77,3,1,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,6,0,0,0,,,,,143,0,2,145,187
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,979,1,33,30,1,2,1,3,2,4,17,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,,,,,97,2,1,100,167
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,980,1,38,29,0,4,0,4,2,8,34,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,,,,,125,0,6,131,210
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,981,1,24,33,0,4,0,3,2,6,32,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,,,,,108,0,3,111,156
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,982,1,25,33,2,3,4,1,5,3,30,0,6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,,,,114,0,3,117,185
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,983,1,29,31,0,1,1,1,1,9,56,3,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,,,,137,0,2,139,208
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,984,1,22,36,2,1,2,4,6,3,30,0,1,1,1,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,113,0,6,119,179
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,985,1,47,53,0,2,0,0,4,4,45,2,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,,,,,162,0,4,166,271
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,986,1,26,41,1,3,8,3,5,3,62,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,4,1,0,0,,,,,163,0,6,169,292
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,987,1,32,42,0,2,2,1,4,4,37,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,129,0,1,130,206
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,988,1,38,38,1,1,2,1,8,2,28,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,,,,,125,0,3,128,210
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,989,1,39,66,3,8,3,2,5,10,73,0,2,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,4,0,0,0,,,,,220,0,15,235,378
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1012,1,20,55,0,3,9,5,3,0,79,6,1,10,0,0,0,0,0,0,0,0,0,0,3,2,0,0,1,2,0,0,,,,,199,0,10,209,429
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1013,1,21,59,4,4,4,3,2,13,109,3,3,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,3,2,0,0,,,,,236,0,3,239,359
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1014,1,5,29,0,0,4,0,5,5,58,4,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,0,0,0,,,,,117,0,2,119,209
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1015,1,16,18,0,5,6,3,5,6,91,6,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,,,,,164,0,1,165,217
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1016,1,21,27,1,4,7,2,8,4,72,1,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,,,,,153,0,3,156,233
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1017,1,16,41,2,8,2,5,10,11,116,1,1,0,0,0,0,0,0,0,0,0,1,0,1,2,0,0,2,0,0,0,,,,,219,0,2,221,394
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1018,1,5,14,0,3,3,1,10,6,37,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,,,,,84,0,2,86,147
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1019,1,28,49,2,3,9,8,5,13,99,2,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,,,,,222,0,2,224,374
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1020,1,17,32,0,0,6,4,8,22,75,1,2,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,,,,,170,0,4,174,272
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1021,1,12,34,0,0,0,2,3,7,50,3,1,0,0,0,0,0,1,0,1,0,0,0,2,1,0,0,2,0,0,1,,,,,120,0,3,123,199
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1022,1,17,42,4,1,7,3,11,17,67,2,2,0,1,0,0,0,0,0,1,0,0,1,2,2,0,0,1,1,0,1,,,,,183,0,2,185,298
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1023,1,21,22,1,2,3,3,7,10,85,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,0,,,,,158,1,6,165,233
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1024,1,12,41,1,5,5,5,5,11,88,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,,,,,179,0,8,187,279
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1025,1,18,37,0,3,4,4,7,10,93,2,3,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,3,,,,,188,0,9,197,322
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1026,1,20,27,0,4,5,0,1,17,74,2,2,0,0,1,0,0,2,0,0,0,0,0,1,1,0,0,2,0,0,1,,,,,160,0,2,162,263
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1027,1,23,29,2,1,2,3,3,7,60,1,1,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,1,1,0,1,,,,,140,0,3,143,215
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1028,1,22,31,3,4,2,1,6,3,62,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,137,0,4,141,217
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1029,1,10,22,0,1,1,1,2,9,44,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,,,,,95,0,0,95,142
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1030,1,16,85,0,2,9,3,6,11,120,6,4,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,2,0,0,1,,,,,269,0,6,275,424
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1031,1,10,23,2,1,0,5,6,8,43,3,1,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,1,0,1,2,,,,,110,0,0,110,194
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1032,1,18,29,4,1,4,5,4,13,72,1,2,1,0,2,1,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,,,,,161,0,2,163,275
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1033,1,18,36,1,5,6,0,6,6,56,4,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,,,,,143,0,2,145,242
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1034,1,15,24,2,1,6,3,8,8,75,2,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,,,,,149,0,5,154,289
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1035,1,12,44,3,2,8,4,6,8,113,5,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,1,0,0,,,,,212,0,2,214,341
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1036,1,8,31,3,2,2,3,3,10,57,6,4,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,1,0,0,,,,,134,0,2,136,218
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1037,1,28,41,6,2,4,4,5,11,98,2,3,0,0,0,0,0,1,0,0,0,0,0,1,4,0,0,2,2,0,0,,,,,214,0,11,225,364
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1038,1,21,30,1,2,1,1,5,12,84,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,164,0,8,172,286
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1039,1,16,42,3,4,6,6,3,8,91,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,,,,,187,0,8,195,294
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1040,1,5,25,2,5,4,3,5,6,81,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,,,,,143,0,5,148,269
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1041,1,18,51,1,5,4,2,8,14,126,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,0,1,,,,,239,0,6,245,387
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1042,1,50,38,2,11,8,3,10,14,128,8,1,0,0,0,0,0,1,0,0,0,0,0,2,1,1,0,1,1,0,2,,,,,282,0,6,288,459
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1043,1,34,59,3,5,4,3,11,12,115,6,3,0,0,1,1,0,0,0,1,0,0,0,4,3,1,0,5,1,0,0,,,,,272,0,7,279,491
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1044,1,15,31,0,2,3,1,2,7,55,6,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,2,3,0,0,,,,,131,0,2,133,195
1,25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,1045,1,25,51,1,5,9,3,8,11,113,3,8,0,1,0,0,0,1,1,0,0,0,0,2,1,0,0,2,2,0,0,,,,,247,1,8,256,421
