CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,PH,ES,PAN_PRD,PAN_PRD_PT,PAN_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PRI_PH,PRI_ES,PRI_PVEM_NVA_ALIANZA,PRI_PVEM_ES,PRI_NVA_ALIANZA_ES,PRI_PH_ES,PRI_PVEM_NVA_ALIANZA_PH,PRI_PVEM_NVA_ALIANZA_ES,PRI_PVEM_PH_ES,PRI_NVA_ALIANZA_PH_ES,PRI_PVEM_NVA_ALIANZA_PH_ES,PRD_PT,PRD_PT_NVA_ALIANZA,CAND_IND1,CAND_IND2,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
,31,YUCATAN,5,MERIDA,50,MERIDA,262,B,225,64,3,6,1,19,1,2,0,0,,,,,,,,1,,,,,,,,,0,,,,1,322,4,327,507,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,5,MERIDA,50,MERIDA,262,C01,235,67,2,4,0,19,1,6,0,0,,,,,,,,0,,,,,,,,,0,,,,1,334,5,340,506,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,5,MERIDA,50,MERIDA,263,B,226,96,2,5,2,30,7,10,0,0,,,,,,,,0,,,,,,,,,0,,,,0,378,11,389,644,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,5,MERIDA,50,MERIDA,263,C01,223,83,1,1,0,36,5,10,0,0,,,,,,,,3,,,,,,,,,0,,,,0,362,15,377,643,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,5,MERIDA,50,MERIDA,263,C02,199,109,2,2,2,45,9,11,0,0,,,,,,,,1,,,,,,,,,2,,,,0,382,6,388,643,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,5,MERIDA,50,MERIDA,263,C03,198,120,3,4,1,35,2,12,0,0,,,,,,,,3,,,,,,,,,0,,,,0,378,11,389,643,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,5,MERIDA,50,MERIDA,263,C04,188,127,1,8,2,34,3,10,0,0,,,,,,,,4,,,,,,,,,0,,,,1,377,9,387,643,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,5,MERIDA,50,MERIDA,264,B,142,112,1,6,3,25,3,15,0,0,,,,,,,,0,,,,,,,,,0,,,,1,307,9,317,492,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,5,MERIDA,50,MERIDA,264,C01,148,127,4,8,1,13,3,5,0,0,,,,,,,,2,,,,,,,,,0,,,,0,311,5,316,491,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,5,MERIDA,50,MERIDA,265,B,281,123,4,4,1,71,2,8,0,0,,,,,,,,2,,,,,,,,,0,,,,0,496,15,511,747,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,5,MERIDA,50,MERIDA,265,C01,252,136,5,3,3,39,3,11,0,0,,,,,,,,5,,,,,,,,,0,,,,1,457,15,473,747,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,5,MERIDA,50,MERIDA,265,C02,247,116,2,4,3,50,7,22,0,0,,,,,,,,2,,,,,,,,,0,,,,0,453,8,461,747,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,5,MERIDA,50,MERIDA,265,C03,266,114,5,7,1,58,4,20,0,0,,,,,,,,0,,,,,,,,,0,,,,0,475,13,488,746,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,5,MERIDA,50,MERIDA,265,C04,268,135,2,8,0,41,2,16,0,0,,,,,,,,0,,,,,,,,,0,,,,0,472,10,482,746,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,5,MERIDA,50,MERIDA,265,C05,278,102,4,5,0,44,6,15,0,0,,,,,,,,7,,,,,,,,,0,,,,1,461,15,477,746,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,5,MERIDA,50,MERIDA,265,C06,285,124,2,4,3,43,7,22,0,0,,,,,,,,4,,,,,,,,,0,,,,0,494,15,509,746,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,5,MERIDA,50,MERIDA,265,C07,252,129,4,5,1,56,6,13,0,0,,,,,,,,1,,,,,,,,,0,,,,0,467,18,485,746,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,5,MERIDA,50,MERIDA,265,C08,264,135,4,4,1,55,7,28,0,0,,,,,,,,2,,,,,,,,,0,,,,0,500,5,505,746,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,5,MERIDA,50,MERIDA,265,C09,263,127,1,2,4,63,2,12,0,0,,,,,,,,1,,,,,,,,,0,,,,3,475,12,490,746,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,5,MERIDA,50,MERIDA,265,C10,219,132,5,2,5,42,8,16,0,0,,,,,,,,2,,,,,,,,,0,,,,0,431,15,446,746,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,5,MERIDA,50,MERIDA,266,B,248,107,5,6,2,37,7,13,0,0,,,,,,,,6,,,,,,,,,0,,,,0,431,12,443,728,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,5,MERIDA,50,MERIDA,266,C01,256,106,2,4,2,37,0,17,0,0,,,,,,,,11,,,,,,,,,0,,,,0,435,9,444,728,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,5,MERIDA,50,MERIDA,266,C02,211,102,5,1,2,26,2,16,0,0,,,,,,,,4,,,,,,,,,0,,,,0,369,18,387,727,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,5,MERIDA,50,MERIDA,266,C03,238,117,1,5,3,34,2,13,0,0,,,,,,,,3,,,,,,,,,0,,,,0,416,0,416,727,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,5,MERIDA,50,MERIDA,266,C04,229,89,6,9,0,53,3,10,0,0,,,,,,,,4,,,,,,,,,0,,,,0,403,6,409,727,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,4,MERIDA,50,MERIDA,267,B,287,98,3,3,0,29,2,11,0,0,,,,,,,,3,,,,,,,,,0,,,,0,436,9,445,662,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,4,MERIDA,50,MERIDA,267,C01,272,94,2,3,0,39,0,5,0,0,,,,,,,,1,,,,,,,,,0,,,,1,416,10,427,662,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,4,MERIDA,50,MERIDA,267,C02,220,111,3,3,0,34,0,8,0,0,,,,,,,,8,,,,,,,,,0,,,,1,387,8,396,661,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,4,MERIDA,50,MERIDA,268,B,204,112,2,7,5,23,0,13,0,0,,,,,,,,4,,,,,,,,,0,,,,1,370,19,390,588,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,4,MERIDA,50,MERIDA,268,C01,208,107,9,5,1,26,6,9,0,0,,,,,,,,3,,,,,,,,,0,,,,0,374,12,386,588,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,4,MERIDA,50,MERIDA,270,B,158,109,2,3,2,24,3,11,0,0,,,,,,,,1,,,,,,,,,0,,,,2,313,14,329,539,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,4,MERIDA,50,MERIDA,270,C01,169,98,3,7,1,25,4,15,0,0,,,,,,,,3,,,,,,,,,0,,,,0,325,10,335,539,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,4,MERIDA,50,MERIDA,270,C02,177,93,5,2,1,22,4,12,0,0,,,,,,,,3,,,,,,,,,0,,,,0,319,3,322,538,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,4,MERIDA,50,MERIDA,271,B,210,160,4,5,0,34,3,9,0,0,,,,,,,,9,,,,,,,,,0,,,,0,434,15,449,688,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,4,MERIDA,50,MERIDA,271,C01,192,187,1,7,5,24,4,15,0,0,,,,,,,,10,,,,,,,,,0,,,,1,445,7,453,687,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,4,MERIDA,50,MERIDA,272,B,263,104,1,1,1,24,1,4,0,0,,,,,,,,3,,,,,,,,,0,,,,0,402,9,411,597,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,4,MERIDA,50,MERIDA,272,C01,266,86,4,2,3,27,0,3,0,0,,,,,,,,1,,,,,,,,,0,,,,1,392,10,403,596,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,4,MERIDA,50,MERIDA,273,B,174,66,1,4,1,19,2,4,0,0,,,,,,,,3,,,,,,,,,0,,,,2,274,4,280,423,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,4,MERIDA,50,MERIDA,273,C01,151,84,0,3,0,21,1,8,0,0,,,,,,,,4,,,,,,,,,0,,,,0,272,6,278,422,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,4,MERIDA,50,MERIDA,274,B,256,141,1,7,1,24,3,10,0,0,,,,,,,,5,,,,,,,,,0,,,,1,448,11,460,641,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,4,MERIDA,50,MERIDA,274,C01,276,112,3,2,2,19,1,6,0,0,,,,,,,,1,,,,,,,,,0,,,,0,422,17,439,640,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,5,MERIDA,50,MERIDA,275,B,312,107,5,3,0,35,3,7,0,0,,,,,,,,6,,,,,,,,,0,,,,0,478,6,484,750,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,5,MERIDA,50,MERIDA,275,C01,313,102,4,2,1,31,3,15,0,0,,,,,,,,3,,,,,,,,,0,,,,0,474,10,484,750,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,5,MERIDA,50,MERIDA,275,C02,314,104,4,4,3,29,1,4,0,0,,,,,,,,1,,,,,,,,,0,,,,0,464,11,475,750,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,5,MERIDA,50,MERIDA,276,B,215,94,2,6,1,24,5,8,0,0,,,,,,,,4,,,,,,,,,0,,,,0,359,17,376,567,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,5,MERIDA,50,MERIDA,276,C01,232,82,3,9,2,17,3,19,0,0,,,,,,,,0,,,,,,,,,0,,,,0,367,10,377,567,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,5,MERIDA,50,MERIDA,276,C02,192,98,4,6,1,19,3,14,0,0,,,,,,,,5,,,,,,,,,0,,,,0,342,12,354,566,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,5,MERIDA,50,MERIDA,277,B,236,92,5,1,1,37,5,13,0,0,,,,,,,,0,,,,,,,,,0,,,,0,390,10,400,626,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,5,MERIDA,50,MERIDA,277,C01,205,104,1,8,3,36,4,8,0,0,,,,,,,,1,,,,,,,,,0,,,,0,370,3,373,626,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,5,MERIDA,50,MERIDA,277,C02,178,107,2,3,1,28,4,20,0,0,,,,,,,,4,,,,,,,,,0,,,,1,347,9,357,626,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,5,MERIDA,50,MERIDA,277,C03,220,96,4,6,1,34,3,11,0,0,,,,,,,,4,,,,,,,,,0,,,,1,379,5,385,626,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,5,MERIDA,50,MERIDA,277,C04,228,100,5,7,2,39,6,10,0,0,,,,,,,,4,,,,,,,,,0,,,,1,401,4,406,625,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,5,MERIDA,50,MERIDA,278,B,170,110,6,11,2,43,3,17,0,0,,,,,,,,8,,,,,,,,,0,,,,0,370,12,382,682,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,5,MERIDA,50,MERIDA,278,C01,201,129,1,10,3,40,5,7,0,0,,,,,,,,7,,,,,,,,,1,,,,0,404,9,413,681,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,5,MERIDA,50,MERIDA,278,C02,184,140,3,9,2,31,2,15,0,0,,,,,,,,7,,,,,,,,,0,,,,1,393,5,399,681,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,5,MERIDA,50,MERIDA,278,C03,205,129,7,9,1,39,7,10,0,0,,,,,,,,6,,,,,,,,,0,,,,0,413,12,425,681,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,5,MERIDA,50,MERIDA,278,C04,202,110,6,14,3,27,3,17,0,0,,,,,,,,8,,,,,,,,,0,,,,0,390,6,396,681,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,5,MERIDA,50,MERIDA,278,C05,183,138,3,8,2,22,7,8,0,0,,,,,,,,6,,,,,,,,,0,,,,1,377,7,385,681,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,5,MERIDA,50,MERIDA,278,C06,212,127,5,3,1,39,2,10,0,0,,,,,,,,8,,,,,,,,,0,,,,1,407,11,419,681,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,5,MERIDA,50,MERIDA,278,C07,217,122,4,4,2,33,3,12,0,0,,,,,,,,10,,,,,,,,,0,,,,3,407,9,419,681,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,5,MERIDA,50,MERIDA,279,B,220,123,10,5,1,49,5,10,0,0,,,,,,,,2,,,,,,,,,0,,,,1,425,14,440,631,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,5,MERIDA,50,MERIDA,279,C01,213,142,4,4,5,40,4,12,0,0,,,,,,,,3,,,,,,,,,1,,,,1,428,13,442,630,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,5,MERIDA,50,MERIDA,280,B,228,80,4,2,3,35,4,5,0,0,,,,,,,,3,,,,,,,,,0,,,,0,364,12,376,573,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,5,MERIDA,50,MERIDA,280,C01,210,115,2,1,1,42,2,17,0,0,,,,,,,,0,,,,,,,,,0,,,,0,390,12,402,573,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,5,MERIDA,50,MERIDA,281,B,140,98,3,2,1,31,6,12,0,0,,,,,,,,2,,,,,,,,,0,,,,0,295,5,300,450,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,5,MERIDA,50,MERIDA,281,C01,166,74,1,5,0,23,0,6,0,0,,,,,,,,1,,,,,,,,,0,,,,0,276,9,285,449,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,5,MERIDA,50,MERIDA,282,B,205,136,4,8,1,24,2,9,0,0,,,,,,,,1,,,,,,,,,0,,,,0,390,4,394,628,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,5,MERIDA,50,MERIDA,282,C01,180,112,3,15,2,28,4,7,0,0,,,,,,,,7,,,,,,,,,0,,,,0,358,8,366,628,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,5,MERIDA,50,MERIDA,283,B,158,123,2,6,0,16,5,8,0,0,,,,,,,,5,,,,,,,,,0,,,,0,323,5,328,502,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,5,MERIDA,50,MERIDA,283,C01,153,101,4,5,3,28,0,7,0,0,,,,,,,,5,,,,,,,,,0,,,,0,306,13,319,501,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,4,MERIDA,50,MERIDA,284,B,309,110,3,5,0,34,1,6,0,0,,,,,,,,2,,,,,,,,,0,,,,0,470,10,480,744,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,4,MERIDA,50,MERIDA,285,B,186,142,5,6,5,25,5,9,0,0,,,,,,,,5,,,,,,,,,0,,,,0,388,14,402,588,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,4,MERIDA,50,MERIDA,285,C01,176,128,6,8,3,22,5,15,0,0,,,,,,,,3,,,,,,,,,0,,,,0,366,10,376,588,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,4,MERIDA,50,MERIDA,286,B,175,106,4,3,2,28,2,10,0,0,,,,,,,,5,,,,,,,,,0,,,,0,335,7,342,520,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,4,MERIDA,50,MERIDA,286,C01,199,98,1,8,1,21,3,6,0,0,,,,,,,,3,,,,,,,,,0,,,,0,340,7,347,520,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,4,MERIDA,50,MERIDA,287,B,229,162,4,10,2,54,4,9,0,0,,,,,,,,8,,,,,,,,,0,,,,0,482,9,491,713,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,4,MERIDA,50,MERIDA,287,C01,229,166,1,6,2,44,4,8,0,0,,,,,,,,5,,,,,,,,,1,,,,1,466,9,476,713,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,4,MERIDA,50,MERIDA,288,B,219,109,2,6,2,29,3,14,0,0,,,,,,,,4,,,,,,,,,0,,,,1,388,13,402,612,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,4,MERIDA,50,MERIDA,288,C01,182,116,2,2,2,40,4,7,0,0,,,,,,,,3,,,,,,,,,0,,,,0,358,7,365,612,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,4,MERIDA,50,MERIDA,288,C02,213,100,2,3,1,33,3,8,0,0,,,,,,,,4,,,,,,,,,0,,,,0,367,6,373,612,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,4,MERIDA,50,MERIDA,288,C03,201,114,4,4,2,33,5,11,0,0,,,,,,,,1,,,,,,,,,0,,,,1,375,14,390,611,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,4,MERIDA,50,MERIDA,288,C04,196,129,6,6,2,28,2,14,0,0,,,,,,,,1,,,,,,,,,0,,,,0,384,10,394,611,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,4,MERIDA,50,MERIDA,289,B,183,144,2,4,3,34,4,16,0,0,,,,,,,,9,,,,,,,,,0,,,,0,399,11,410,677,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,4,MERIDA,50,MERIDA,289,C01,187,158,5,8,0,23,6,12,0,0,,,,,,,,3,,,,,,,,,0,,,,0,402,4,406,677,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,4,MERIDA,50,MERIDA,289,C02,173,159,2,6,1,30,5,18,0,0,,,,,,,,2,,,,,,,,,0,,,,1,396,12,409,676,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,4,MERIDA,50,MERIDA,289,C03,190,145,6,7,2,49,3,17,0,0,,,,,,,,1,,,,,,,,,0,,,,1,420,15,436,676,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,4,MERIDA,50,MERIDA,289,C04,190,153,3,7,2,40,4,22,0,0,,,,,,,,2,,,,,,,,,2,,,,0,425,12,437,676,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,4,MERIDA,50,MERIDA,290,B,141,131,3,4,1,19,4,6,0,0,,,,,,,,6,,,,,,,,,0,,,,1,315,6,322,492,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,4,MERIDA,50,MERIDA,290,C01,152,101,3,6,1,31,5,12,0,0,,,,,,,,2,,,,,,,,,0,,,,0,313,2,315,492,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,4,MERIDA,50,MERIDA,291,B,198,141,5,6,0,43,1,11,0,0,,,,,,,,0,,,,,,,,,0,,,,0,405,13,418,637,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,4,MERIDA,50,MERIDA,291,C01,235,97,4,3,3,41,7,13,0,0,,,,,,,,4,,,,,,,,,0,,,,0,407,17,424,637,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,4,MERIDA,50,MERIDA,291,C02,227,119,5,0,3,44,3,11,0,0,,,,,,,,0,,,,,,,,,0,,,,0,412,10,422,636,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,4,MERIDA,50,MERIDA,292,B,220,133,3,6,0,37,6,12,0,0,,,,,,,,6,,,,,,,,,0,,,,1,423,13,437,651,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,4,MERIDA,50,MERIDA,292,C01,224,128,3,3,3,33,1,17,0,0,,,,,,,,4,,,,,,,,,0,,,,2,416,10,428,650,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,4,MERIDA,50,MERIDA,293,B,185,86,2,9,1,32,3,6,0,0,,,,,,,,4,,,,,,,,,0,,,,1,328,11,340,500,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,4,MERIDA,50,MERIDA,293,C01,176,85,4,5,1,42,3,8,0,0,,,,,,,,0,,,,,,,,,0,,,,1,324,12,337,499,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,4,MERIDA,50,MERIDA,294,B,172,108,5,4,1,25,4,7,0,0,,,,,,,,3,,,,,,,,,0,,,,2,329,9,340,521,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,4,MERIDA,50,MERIDA,294,C01,186,122,1,6,3,19,1,10,0,0,,,,,,,,0,,,,,,,,,0,,,,0,348,9,357,521,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,4,MERIDA,50,MERIDA,295,B,292,130,8,8,3,28,4,13,0,0,,,,,,,,4,,,,,,,,,0,,,,0,490,18,508,748,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,4,MERIDA,50,MERIDA,295,C01,283,120,5,8,1,35,4,18,0,0,,,,,,,,2,,,,,,,,,0,,,,0,476,15,491,748,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,4,MERIDA,50,MERIDA,296,B,166,56,1,6,1,28,0,7,0,0,,,,,,,,0,,,,,,,,,0,,,,0,265,11,276,391,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,4,MERIDA,50,MERIDA,296,C01,137,60,4,2,2,26,1,8,0,0,,,,,,,,1,,,,,,,,,0,,,,0,241,9,250,391,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,5,MERIDA,50,MERIDA,297,B,190,86,6,2,2,31,2,11,0,0,,,,,,,,2,,,,,,,,,0,,,,0,332,11,343,500,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,5,MERIDA,50,MERIDA,297,C01,199,90,2,2,1,45,1,5,0,0,,,,,,,,0,,,,,,,,,0,,,,0,345,1,346,499,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,5,MERIDA,50,MERIDA,298,B,313,132,5,4,3,36,4,9,0,0,,,,,,,,5,,,,,,,,,0,,,,0,511,18,529,745,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,5,MERIDA,50,MERIDA,298,C01,312,119,5,2,3,68,4,11,0,0,,,,,,,,3,,,,,,,,,0,,,,1,527,7,535,744,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,5,MERIDA,50,MERIDA,298,C02,304,127,5,5,0,51,1,15,0,0,,,,,,,,5,,,,,,,,,0,,,,0,513,11,524,744,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,5,MERIDA,50,MERIDA,299,B,177,119,1,8,3,28,6,7,0,0,,,,,,,,8,,,,,,,,,0,,,,0,357,12,369,563,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,5,MERIDA,50,MERIDA,299,C01,171,124,2,9,3,20,0,9,0,0,,,,,,,,3,,,,,,,,,0,,,,1,341,9,351,562,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,5,MERIDA,50,MERIDA,299,C02,178,147,4,6,0,24,1,8,0,0,,,,,,,,4,,,,,,,,,0,,,,1,372,13,386,562,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,5,MERIDA,50,MERIDA,300,B,119,97,4,3,2,20,0,8,0,0,,,,,,,,5,,,,,,,,,0,,,,0,258,6,264,379,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,5,MERIDA,50,MERIDA,300,C01,99,72,2,5,1,28,2,4,0,0,,,,,,,,6,,,,,,,,,0,,,,0,219,6,225,379,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,5,MERIDA,50,MERIDA,301,B,198,92,3,4,2,38,0,11,0,0,,,,,,,,2,,,,,,,,,0,,,,2,352,9,361,538,Acta casilla,Anulada,SX-JRC-196/2015,
,31,YUCATAN,5,MERIDA,50,MERIDA,301,C01,188,116,1,6,1,31,5,9,0,0,,,,,,,,4,,,,,,,,,0,,,,0,361,8,369,537,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,5,MERIDA,50,MERIDA,302,B,250,126,6,4,0,40,4,11,0,0,,,,,,,,0,,,,,,,,,0,,,,0,441,13,454,637,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,5,MERIDA,50,MERIDA,302,C01,248,120,2,5,2,37,2,16,0,0,,,,,,,,3,,,,,,,,,0,,,,1,435,13,449,637,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,5,MERIDA,50,MERIDA,302,C02,232,116,7,8,4,48,3,12,0,0,,,,,,,,5,,,,,,,,,0,,,,0,435,11,446,637,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,5,MERIDA,50,MERIDA,303,B,212,156,6,8,2,25,8,11,0,0,,,,,,,,9,,,,,,,,,0,,,,0,437,9,446,684,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,5,MERIDA,50,MERIDA,303,C01,212,137,7,7,4,29,2,10,0,0,,,,,,,,5,,,,,,,,,0,,,,2,413,10,425,684,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,5,MERIDA,50,MERIDA,303,C02,192,156,7,10,0,32,4,9,0,0,,,,,,,,7,,,,,,,,,0,,,,0,417,10,427,684,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,5,MERIDA,50,MERIDA,303,C03,195,149,6,6,1,22,7,8,0,0,,,,,,,,6,,,,,,,,,0,,,,1,401,5,406,684,Acta casilla,Anulada,SX-JRC-196/2015,
,31,YUCATAN,5,MERIDA,50,MERIDA,303,C04,211,132,9,0,3,37,0,20,0,0,,,,,,,,0,,,,,,,,,0,,,,0,412,12,424,684,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,5,MERIDA,50,MERIDA,303,C05,196,117,6,7,0,24,10,12,0,0,,,,,,,,6,,,,,,,,,0,,,,0,378,15,393,684,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,5,MERIDA,50,MERIDA,303,C06,195,131,5,5,2,30,3,5,0,0,,,,,,,,6,,,,,,,,,0,,,,0,382,8,390,684,Acta casilla,Modificada,SX-JRC-196/2015,
,31,YUCATAN,5,MERIDA,50,MERIDA,303,C07,164,160,7,7,1,15,4,10,0,0,,,,,,,,7,,,,,,,,,0,,,,0,375,8,383,684,Acta casilla,Modificada,SX-JRC-196/2015,
