CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN_PRS,PRI,PRD_PT_MC,PVEM,NVA_ALIANZA,MORENA,BRE,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,346,E01,38,33,0,1,0,10,1,0,0,0,0,0,83,2,85,141,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,12,LORETO,5,LORETO,347,B,111,96,1,0,0,1,1,0,0,0,0,0,210,4,214,256,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,75,B,167,84,5,0,11,8,1,1,0,0,0,0,277,8,285,463,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,75,C01,155,71,5,2,12,5,7,1,0,1,0,0,259,10,269,462,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,76,B,190,90,3,1,21,9,4,1,0,0,0,0,319,11,330,522,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,76,C01,185,67,9,2,13,6,3,1,0,1,0,0,287,10,297,521,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,76,C02,176,98,8,0,22,6,2,0,0,0,0,0,312,7,319,521,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,77,B,260,127,10,3,16,19,10,4,1,1,1,0,452,5,457,688,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,77,S01,174,130,12,2,11,20,10,0,5,0,0,0,364,2,366,0,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,78,B,155,96,7,2,25,7,4,0,1,0,0,0,297,3,300,531,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,78,C01,169,93,5,2,21,14,5,2,1,2,0,0,314,7,321,530,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,79,B,175,122,6,1,21,11,4,0,1,0,0,0,341,13,354,588,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,80,B,147,73,7,5,28,6,0,0,1,0,1,0,268,12,280,465,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,80,C01,139,87,5,3,31,5,1,0,2,2,0,0,275,11,286,464,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,81,B,167,140,6,2,21,4,2,1,2,1,0,0,346,10,356,554,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,82,B,164,102,8,2,18,5,5,3,0,0,0,0,307,8,315,495,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,82,C01,172,83,7,5,20,11,2,1,4,0,0,0,305,9,314,495,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,83,B,190,93,2,2,25,5,1,3,1,3,0,0,325,12,337,532,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,83,C01,187,101,3,3,21,0,4,1,0,1,0,1,322,11,333,532,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,83,E01,150,131,8,0,0,8,10,0,0,0,0,1,308,12,320,502,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,83,E01C01,185,113,3,3,16,8,7,0,3,0,1,0,339,4,343,502,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,83,E01C02,168,120,5,2,11,12,6,2,0,0,0,1,327,9,336,501,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,84,B,57,32,4,5,6,10,4,0,1,0,0,0,119,6,125,211,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,85,B,181,136,6,4,10,2,3,1,2,0,0,1,346,21,367,551,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,85,E01,41,30,5,4,13,1,0,0,0,0,0,0,94,3,97,155,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,85,E02,130,104,3,4,12,3,5,3,2,5,1,0,272,14,286,573,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,86,B,37,38,0,1,1,0,1,0,0,0,0,0,78,4,82,119,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,87,B,109,35,2,2,7,0,1,1,1,1,0,0,159,5,164,259,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,88,B,110,130,5,2,7,1,1,6,2,7,0,1,272,15,287,468,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,88,C01,113,116,5,0,11,3,0,3,1,7,0,0,259,13,272,467,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,89,B,137,94,10,3,13,2,4,0,7,1,0,0,271,11,282,463,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,89,C01,162,94,17,4,11,6,2,1,1,2,1,0,301,10,311,463,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,90,B,216,160,12,1,10,11,3,4,1,1,0,1,420,15,435,613,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,13,SANTA ROSALIA,2,MULEGE,91,B,131,121,10,1,4,2,2,5,3,1,1,0,281,5,286,411,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,92,B,110,52,22,2,11,19,6,0,2,1,0,0,225,7,232,374,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,93,B,130,74,22,0,11,24,2,1,0,1,0,0,265,6,271,473,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,94,B,188,70,19,5,27,20,5,1,3,4,0,0,342,12,354,732,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,94,C01,166,74,32,3,27,23,2,0,4,4,0,0,335,14,349,732,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,94,C02,157,88,19,3,21,15,3,3,1,4,0,2,316,16,332,732,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,94,C03,182,90,27,6,17,18,0,9,0,0,1,0,350,11,361,732,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,95,B,93,40,13,4,7,12,4,2,2,1,0,0,178,7,185,431,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,95,C01,96,64,11,2,17,17,7,0,0,0,0,1,215,16,231,431,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,96,B,151,54,15,0,13,23,7,1,2,1,0,0,267,12,279,583,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,96,C01,142,86,19,1,16,15,4,1,1,1,0,1,287,7,294,583,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,97,B,120,70,24,1,8,9,5,1,3,2,0,0,243,7,250,497,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,97,C01,131,60,19,4,21,13,1,0,0,0,0,1,250,12,262,497,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,97,S01,134,84,15,0,23,21,4,1,1,0,0,0,283,8,291,0,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,98,B,120,69,28,4,12,37,6,3,2,1,0,0,282,8,290,556,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,98,C01,133,78,21,0,8,33,4,3,3,0,0,0,283,8,291,556,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,98,C02,130,61,33,3,13,25,7,2,0,0,0,3,277,6,283,555,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,99,B,129,54,12,1,30,3,0,1,1,2,0,0,233,8,241,345,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,101,B,22,33,1,3,39,4,0,0,0,1,0,0,103,3,106,153,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,102,B,138,25,7,5,54,4,1,0,1,1,0,0,236,11,247,592,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,103,B,197,113,9,8,65,16,7,6,0,4,0,0,425,23,448,702,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,104,B,121,66,21,1,77,11,3,2,1,4,0,0,307,17,324,684,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,104,C01,132,80,9,7,63,14,1,3,0,1,2,0,312,29,341,684,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,104,C02,143,77,11,4,78,15,4,0,2,4,1,0,339,22,361,684,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,104,C03,148,65,15,6,76,19,1,2,0,4,0,2,338,10,348,683,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,104,E01,112,62,0,3,29,7,0,8,0,0,0,1,222,13,235,571,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,104,E02,138,62,9,3,52,8,2,3,1,6,0,0,284,18,302,581,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,104,E02C01,159,62,5,6,57,10,1,1,1,5,1,1,309,15,324,581,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,104,E02C02,142,72,9,5,83,4,2,3,0,4,0,0,324,10,334,580,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,14,GUERRERO NEGRO,2,MULEGE,104,E02C03,115,75,8,5,60,10,6,1,0,3,1,0,284,13,297,580,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,15,BAHIA TORTUGAS,2,MULEGE,105,B,60,36,10,0,1,5,2,0,1,0,0,0,115,4,119,197,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,15,BAHIA TORTUGAS,2,MULEGE,107,B,120,69,32,4,4,11,1,1,2,1,0,0,245,9,254,449,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,15,BAHIA TORTUGAS,2,MULEGE,108,B,126,67,32,3,10,13,2,1,0,2,0,0,256,5,261,462,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,15,BAHIA TORTUGAS,2,MULEGE,108,C01,119,69,36,0,7,16,0,0,2,0,0,1,250,6,256,462,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,15,BAHIA TORTUGAS,2,MULEGE,109,B,153,92,42,1,5,14,1,3,0,1,0,0,312,9,321,552,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,15,BAHIA TORTUGAS,2,MULEGE,110,B,56,23,0,4,43,2,1,1,0,3,0,0,133,6,139,194,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,15,BAHIA TORTUGAS,2,MULEGE,110,E01,35,6,0,1,2,0,0,2,1,1,0,0,48,0,48,61,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,15,BAHIA TORTUGAS,2,MULEGE,111,B,108,75,2,1,3,8,1,0,1,2,0,0,201,4,205,301,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,15,BAHIA TORTUGAS,2,MULEGE,112,B,185,106,6,3,15,15,0,4,1,3,0,0,338,12,350,529,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,15,BAHIA TORTUGAS,2,MULEGE,113,B,131,76,4,3,2,5,3,2,1,1,0,0,228,13,241,419,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,15,BAHIA TORTUGAS,2,MULEGE,114,B,152,79,10,0,6,4,3,1,0,0,0,0,255,1,256,393,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,15,BAHIA TORTUGAS,2,MULEGE,114,C01,117,96,6,1,4,6,1,0,0,0,0,0,231,8,239,392,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,15,BAHIA TORTUGAS,2,MULEGE,115,B,54,47,2,1,7,3,0,1,1,0,0,0,116,1,117,152,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,15,BAHIA TORTUGAS,2,MULEGE,116,B,229,91,3,4,20,5,1,1,4,0,0,0,358,8,366,563,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,15,BAHIA TORTUGAS,2,MULEGE,116,C01,210,102,6,6,24,19,1,0,2,0,0,0,370,8,378,563,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,15,BAHIA TORTUGAS,2,MULEGE,117,B,101,61,3,3,7,1,2,2,2,4,0,0,186,12,198,312,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,15,BAHIA TORTUGAS,2,MULEGE,117,E01,50,16,3,0,2,0,0,0,0,0,0,0,71,5,76,97,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,15,BAHIA TORTUGAS,2,MULEGE,118,B,43,84,3,0,1,0,0,4,3,0,0,0,138,7,145,227,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,15,BAHIA TORTUGAS,2,MULEGE,118,E01,53,8,5,0,1,0,0,0,0,0,0,0,67,0,67,151,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,15,BAHIA TORTUGAS,2,MULEGE,119,B,106,45,41,4,7,5,1,0,0,0,0,0,209,10,219,275,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,15,BAHIA TORTUGAS,2,MULEGE,120,B,375,45,3,3,2,4,3,1,1,2,0,0,439,5,444,631,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,316,B,174,47,12,0,3,17,3,1,0,0,5,0,262,3,265,666,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,316,C01,177,59,4,4,2,10,1,1,0,0,5,1,264,8,272,666,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,316,C02,169,49,21,3,2,14,1,1,1,0,7,1,269,11,280,665,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,316,C03,178,40,10,6,1,8,1,1,0,0,6,1,252,1,253,665,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,316,C04,154,52,9,3,0,11,0,0,0,0,5,0,234,5,239,665,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,317,B,91,50,38,4,2,12,1,0,0,0,6,3,207,7,214,697,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,317,C01,90,52,30,2,1,23,1,0,0,0,4,0,203,9,212,697,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,317,C02,108,59,38,0,0,12,0,0,0,0,4,4,225,9,234,696,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,318,B,134,54,58,6,1,15,4,2,0,0,7,3,284,7,291,617,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,318,C01,138,42,41,4,1,24,0,2,0,0,4,2,258,4,262,616,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,318,S01,166,94,30,3,0,37,2,0,0,0,13,2,347,9,356,0,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,319,B,97,56,48,2,2,13,0,0,0,0,0,8,226,0,226,541,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,320,B,103,74,47,3,6,17,4,0,0,0,3,3,260,3,263,641,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,320,C01,97,64,35,4,3,17,2,1,0,0,8,5,236,11,247,641,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,320,C02,99,54,42,8,1,11,0,0,0,0,7,1,223,13,236,641,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,321,B,73,39,44,3,5,9,0,1,0,0,4,0,178,10,188,520,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,321,C01,68,42,43,7,1,9,0,3,0,0,4,4,181,11,192,519,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,321,C02,78,48,37,5,4,13,1,1,0,0,4,0,191,9,200,519,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,322,B,61,50,42,4,8,21,0,0,0,0,3,0,189,3,192,518,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,322,C01,78,42,32,1,4,23,1,1,0,0,1,0,183,7,190,518,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,322,C02,87,56,37,0,0,18,0,0,0,0,1,4,203,6,209,518,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,323,B,110,81,40,2,0,15,0,0,0,0,8,2,258,15,273,686,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,323,C01,100,68,45,1,0,17,3,1,0,0,4,1,240,8,248,685,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,324,B,77,57,63,2,5,23,4,0,0,0,4,3,238,10,248,673,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,324,C01,82,43,47,2,2,18,0,2,0,0,6,0,202,16,218,673,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,324,C02,76,63,45,2,3,18,0,4,0,0,4,0,215,15,230,672,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,325,B,67,66,51,2,0,33,5,1,0,0,7,1,233,8,241,712,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,325,C01,68,54,50,1,1,21,3,1,1,0,3,0,203,15,218,711,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,325,C02,67,51,44,6,0,24,1,4,1,0,4,1,203,12,215,711,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,326,B,102,73,36,1,6,4,3,0,0,0,3,0,228,12,240,609,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,326,C01,94,65,42,5,2,18,0,2,0,0,3,0,231,3,234,609,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,327,B,87,55,40,3,3,11,1,1,0,0,1,0,202,11,213,577,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,327,C01,99,55,41,0,4,14,0,0,0,0,2,0,215,12,227,576,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,327,C02,105,56,31,1,0,15,0,0,0,0,0,1,209,10,219,576,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,290,B,222,79,30,5,1,11,2,1,0,0,7,2,360,11,371,749,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,290,C01,196,56,21,5,3,22,0,0,0,0,6,0,309,6,315,749,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,291,B,112,150,81,5,8,32,2,4,0,0,6,1,401,14,415,666,Grupo de Recuento,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,291,C01,106,124,71,0,0,21,0,0,0,0,6,0,328,15,343,666,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,291,C02,109,136,64,5,1,32,4,5,1,0,0,1,358,19,377,666,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,291,S01,173,102,37,5,1,46,3,2,0,0,15,0,384,10,394,0,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,292,B,138,132,64,6,1,16,3,5,3,0,4,0,372,5,377,673,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,293,B,92,106,53,5,3,19,5,4,1,0,3,0,291,18,309,504,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,293,C01,86,90,49,2,4,11,6,4,0,0,7,0,259,10,269,503,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,294,B,163,83,41,1,0,17,1,0,0,0,2,0,308,6,314,503,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,294,C01,151,81,32,6,2,15,2,1,0,0,11,1,302,5,307,503,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,294,C02,189,78,24,2,2,19,1,0,0,0,6,1,322,9,331,503,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,295,B,142,111,65,1,3,36,1,3,1,0,0,0,363,10,373,629,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,295,C01,113,92,56,8,6,24,1,2,0,0,5,2,309,15,324,628,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,295,C02,114,95,32,4,4,42,2,2,0,0,5,0,300,13,313,628,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,295,C03,130,81,36,4,1,29,1,2,0,0,10,1,295,8,303,628,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,296,B,119,160,59,6,5,21,1,0,0,0,9,0,380,11,391,614,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,296,C01,119,116,51,2,4,30,0,2,0,0,7,0,331,5,336,613,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,296,C02,111,125,59,5,7,40,4,3,0,0,0,0,354,8,362,613,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,297,B,76,95,45,9,6,9,0,0,0,0,4,2,246,8,254,406,Acta casilla,,,
1,3,BAJA CALIFORNIA SUR,16,CABO SAN LUCAS,4,LOS CABOS,297,C01,85,88,39,4,2,22,2,0,0,0,0,0,242,6,248,406,Acta casilla,,,
