CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,RED,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,CAND_IND23,CAND_IND24,CAND_IND25,CAND_IND26,CAND_IND27,CAND_IND28,CAND_IND29,CAND_IND30,CAND_IND31,CAND_IND32,CAND_IND33,CAND_IND34,CAND_IND35,CAND_IND36,CAND_IND37,CAND_IND38,CAND_IND39,CAND_IND40,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,656,2,281,119,14,25,25,60,51,124,27,11,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,,,,,,,,,,,,,821,0,26,847,1183
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,657,1,145,76,10,14,8,40,14,62,15,6,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,,,,,,,,,,,,441,2,10,453,619
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,658,1,174,64,9,16,20,41,8,49,13,12,2,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,463,0,9,472,681
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,659,1,188,77,4,10,12,42,17,60,9,31,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,,,,,,,,,,,,,501,0,9,510,724
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,660,2,219,100,2,15,9,46,19,67,9,9,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,,,,,,,,,,,,,605,1,20,626,866
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,661,2,276,120,10,23,12,58,42,79,12,5,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,,,,,,,,,718,0,21,739,1013
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,662,1,153,77,4,16,12,42,14,55,8,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,438,0,15,453,656
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,663,2,247,66,43,24,13,46,19,55,11,3,1,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,585,0,13,598,919
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,664,2,311,113,9,25,11,64,25,72,8,11,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,107,,,,,,,,,,,,,756,0,18,774,1041
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,665,2,241,107,9,18,15,53,63,77,20,9,2,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,58,,,,,,,,,,,,,674,0,11,685,965
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,666,2,272,123,4,38,14,76,19,137,18,4,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,,,,,,,,,,,,,774,1,18,793,1133
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,667,3,407,215,8,78,35,124,28,108,23,16,1,56,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,,,,,,,,,,,,,1202,1,37,1240,2094
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,668,3,238,202,6,89,18,82,22,170,13,6,4,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,67,,,,,,,,,,,,,919,0,48,967,1642
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,669,3,259,186,14,116,24,101,22,206,18,9,5,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,,,,,,,,,,,,,1043,0,35,1078,1639
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,670,3,107,188,3,205,22,42,15,125,24,1,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,,,,,,,,,,,,784,0,37,821,1740
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,671,3,126,207,8,285,26,54,23,135,9,1,1,8,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,,,,,,,,,,,,,939,1,65,1005,1964
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,672,3,79,189,3,418,21,41,15,91,2,1,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,,,,,,,,,900,0,73,973,1967
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,673,3,93,336,9,75,36,34,12,88,8,3,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,,738,2,31,771,1609
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,674,3,102,292,6,92,27,34,8,118,13,1,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,,,,,,,,,733,21,32,786,1731
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,676,3,227,279,6,42,21,85,8,167,6,4,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,,,,,,,,,,,,,923,0,52,975,2212
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,677,3,165,223,9,47,24,80,53,165,26,5,6,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,,,,,,,,,,,,,895,2,32,929,1622
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,678,3,178,245,7,43,40,78,22,152,29,10,4,6,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,,,855,0,44,899,1788
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,679,3,64,180,5,519,22,22,4,107,11,1,12,2,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,,986,1,31,1018,1964
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,680,3,170,195,6,51,17,55,18,140,10,1,2,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,724,0,37,761,1514
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,681,3,257,218,8,110,21,115,45,180,19,11,3,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,,,,,,,,,,,,,1068,0,22,1090,1569
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,682,3,175,178,9,68,26,71,13,149,11,5,3,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,,,,,,,,,,,,758,3,31,792,1560
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,683,2,192,174,7,94,33,68,16,162,13,1,5,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,,,,,,813,0,31,844,1472
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,684,3,234,178,9,52,41,66,23,156,24,3,6,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,,,,,,,,,,,,850,1,29,880,1550
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,685,3,301,169,10,27,35,108,43,206,15,7,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,,,,,,,,,,,,,1006,1,31,1038,1547
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,686,3,383,145,5,55,26,113,59,216,19,6,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,137,,,,,,,,,,,,,1166,0,31,1197,1851
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,687,3,316,191,10,54,23,112,38,171,9,5,3,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,,,,,,,,,,,,,1023,2,24,1049,1682
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,688,2,144,165,7,43,11,76,3,105,2,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,611,0,35,646,1407
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,689,3,229,183,12,65,20,92,29,169,10,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,862,0,44,906,1694
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,690,3,213,198,12,57,39,104,21,159,19,2,4,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,879,1,32,912,1664
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,691,3,147,223,11,54,27,73,16,142,12,8,3,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,,,,,,,,,,,,,790,1,37,828,1530
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,692,2,208,184,5,36,25,144,15,156,15,3,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,,,,,,,,,834,0,27,861,1469
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,693,3,208,263,9,59,39,115,29,228,15,9,5,4,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,98,,,,,,,,,,,,,1084,1,20,1105,2088
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,695,3,311,176,13,40,15,102,50,168,6,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,77,,,,,,,,,,,,,963,1,39,1003,1622
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,696,3,280,251,9,46,35,91,33,182,15,7,2,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,,,,,,,,,,,,,1027,0,29,1056,2035
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,697,3,238,168,10,22,16,92,24,161,9,2,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,,,,,,,,,,792,1,36,829,1627
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,719,2,183,142,16,32,23,73,21,154,16,5,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,,,,,,,,,,,,,732,1,19,752,1416
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,720,3,170,233,12,29,28,70,48,123,10,2,3,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,,,,,,,,,,,,,781,0,35,816,1691
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,721,3,202,220,14,31,27,99,29,142,16,6,0,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,60,,,,,,,,,,,,,851,0,33,884,1501
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,722,3,231,219,14,38,36,81,31,162,12,3,2,6,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,,,,,,,,,,,,,914,1,40,955,1669
2,19,NUEVO LEON,16,APODACA,6,APODACA,68,9,683,661,29,166,110,302,88,863,90,20,6,4,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,247,,,,,,,,,,,,3272,4,64,3340,6462
2,19,NUEVO LEON,16,APODACA,6,APODACA,69,6,505,494,12,105,81,252,50,530,21,22,10,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,189,,,,,,,,,,,,2274,0,72,2346,4294
2,19,NUEVO LEON,16,APODACA,6,APODACA,70,10,1144,705,34,164,162,459,80,843,42,24,8,5,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,335,,,,,,,,,,,,4009,3,83,4095,6991
2,19,NUEVO LEON,16,APODACA,6,APODACA,71,2,152,124,3,46,20,47,18,165,8,4,5,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,,,,,,,,,,,,667,0,6,673,1096
2,19,NUEVO LEON,16,APODACA,6,APODACA,72,2,74,91,4,22,16,38,16,128,8,3,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,,,,,,,,,,,438,1,17,456,904
2,19,NUEVO LEON,16,APODACA,6,APODACA,73,4,357,258,8,63,32,117,54,327,23,13,4,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127,,,,,,,,,,,,1385,0,33,1418,2611
2,19,NUEVO LEON,16,APODACA,6,APODACA,74,2,92,185,2,36,11,50,13,155,3,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,571,1,23,595,1305
2,19,NUEVO LEON,16,APODACA,6,APODACA,75,2,73,146,4,17,26,38,11,102,9,3,3,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,,,,,,,,,,,470,0,18,488,1074
2,19,NUEVO LEON,16,APODACA,6,APODACA,76,2,88,177,2,36,12,45,6,162,4,3,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,572,1,10,583,1364
2,19,NUEVO LEON,16,APODACA,6,APODACA,78,3,141,238,7,32,27,51,13,167,8,4,7,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,,,,,,,,736,3,30,769,1611
2,19,NUEVO LEON,16,APODACA,6,APODACA,79,3,173,232,7,46,34,79,14,235,10,7,3,1,0,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,,,,,,,,,893,0,32,925,2036
2,19,NUEVO LEON,16,APODACA,6,APODACA,80,2,72,178,6,26,22,36,18,95,6,1,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,,,,,,,,,,,,546,0,18,564,1176
2,19,NUEVO LEON,16,APODACA,6,APODACA,81,6,868,408,15,100,71,335,78,489,30,11,6,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,238,,,,,,,,,,,,2656,1,50,2707,4305
2,19,NUEVO LEON,16,APODACA,6,APODACA,82,2,142,125,4,20,20,63,17,151,7,4,3,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,,,,,,,,595,0,24,619,1018
2,19,NUEVO LEON,16,APODACA,6,APODACA,83,2,103,94,3,25,10,46,19,97,5,1,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,440,1,15,456,766
2,19,NUEVO LEON,16,APODACA,6,APODACA,84,14,1396,1085,35,211,188,486,232,1342,60,24,18,9,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,536,,,,,,,,,,,,5626,4,129,5759,9761
2,19,NUEVO LEON,16,APODACA,6,APODACA,85,3,177,250,6,41,40,115,19,194,7,5,4,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,,,,,,,,,,,936,1,49,986,2043
2,19,NUEVO LEON,16,APODACA,6,APODACA,86,4,263,289,9,40,52,98,56,306,18,8,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,,,,,,,,,,,,1224,0,35,1259,2638
2,19,NUEVO LEON,16,APODACA,6,APODACA,87,4,319,302,4,52,53,138,35,394,17,3,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,,,,,,,,,,,,1397,0,33,1430,2563
2,19,NUEVO LEON,16,APODACA,6,APODACA,88,6,536,462,18,178,71,130,123,450,29,17,6,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,,,,,,,,,,,,2106,0,33,2139,3780
2,19,NUEVO LEON,16,APODACA,6,APODACA,89,3,245,323,14,43,39,82,34,258,18,8,2,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62,,,,,,,,,,,,1130,0,25,1155,2036
2,19,NUEVO LEON,16,APODACA,6,APODACA,90,3,182,207,9,23,29,77,19,171,10,3,5,7,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68,,,,,,,,,,,,812,1,24,837,1523
2,19,NUEVO LEON,16,APODACA,6,APODACA,91,2,152,123,3,22,29,39,32,138,12,1,2,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,,,,,,,,,,,611,0,31,642,1145
2,19,NUEVO LEON,16,APODACA,6,APODACA,92,3,239,254,8,22,24,70,15,182,9,4,2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,885,0,19,904,1591
2,19,NUEVO LEON,16,APODACA,6,APODACA,93,2,188,175,4,35,22,90,25,197,10,2,2,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61,,,,,,,,,,,,814,1,24,839,1442
2,19,NUEVO LEON,16,APODACA,6,APODACA,94,3,171,283,7,27,33,90,19,169,5,3,4,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,,,,,,,,,,,864,0,33,897,1672
2,19,NUEVO LEON,16,APODACA,6,APODACA,95,4,602,296,12,54,65,194,94,351,17,15,4,6,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,159,,,,,,,,,,,,1871,2,45,1918,2854
2,19,NUEVO LEON,16,APODACA,6,APODACA,96,3,125,233,4,49,26,43,10,141,4,6,3,3,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,,687,0,32,719,1637
2,19,NUEVO LEON,16,APODACA,6,APODACA,97,2,158,151,4,32,32,69,13,169,6,5,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,675,0,33,708,1314
2,19,NUEVO LEON,16,APODACA,6,APODACA,98,2,123,230,5,21,37,49,5,123,6,2,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,649,1,42,692,1437
2,19,NUEVO LEON,16,APODACA,6,APODACA,99,3,214,195,3,30,23,75,31,168,10,4,2,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,,,,,,,,,,,,847,1,19,867,1518
2,19,NUEVO LEON,16,APODACA,6,APODACA,100,4,301,332,15,46,34,113,53,326,16,8,5,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,,,,,,,,,,,,1361,0,46,1407,2446
2,19,NUEVO LEON,16,APODACA,6,APODACA,101,9,1049,718,30,122,113,406,117,755,37,17,10,4,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,280,,,,,,,,,,,,3662,2,58,3722,6095
2,19,NUEVO LEON,16,APODACA,6,APODACA,102,15,2117,959,30,180,127,641,154,1228,72,32,22,6,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,541,,,,,,,,,,,,6112,7,107,6226,9988
2,19,NUEVO LEON,16,APODACA,6,APODACA,2170,2,214,74,6,26,19,76,18,128,20,3,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,,,,,,,,,,627,1,8,636,946
2,19,NUEVO LEON,16,APODACA,6,APODACA,2171,2,175,83,6,24,11,69,24,110,13,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,,,,,,,,562,0,8,570,829
2,19,NUEVO LEON,16,APODACA,6,APODACA,2172,1,57,23,3,8,4,30,10,45,7,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,209,0,7,216,319
2,19,NUEVO LEON,16,APODACA,6,APODACA,2173,1,70,30,1,4,4,37,15,59,4,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,245,0,4,249,387
2,19,NUEVO LEON,16,APODACA,6,APODACA,2174,2,123,70,3,17,17,69,11,149,6,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34,,,,,,,,,,,,504,0,11,515,925
2,19,NUEVO LEON,16,APODACA,6,APODACA,2175,2,112,107,4,14,15,48,24,149,2,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,,,,,,,,514,0,10,524,843
2,19,NUEVO LEON,16,APODACA,6,APODACA,2176,1,113,85,2,14,9,38,14,95,5,4,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,411,1,3,415,638
2,19,NUEVO LEON,16,APODACA,6,APODACA,2177,2,301,85,4,18,15,96,19,135,14,8,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,,,,,,,,,,,,772,2,11,785,1071
2,19,NUEVO LEON,16,APODACA,6,APODACA,2178,2,314,60,3,17,6,77,14,123,11,1,2,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,686,0,12,698,889
2,19,NUEVO LEON,16,APODACA,6,APODACA,2179,2,173,121,3,28,23,85,31,156,5,1,4,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,,,,,,,,,,684,0,6,690,1196
2,19,NUEVO LEON,16,APODACA,6,APODACA,2180,2,155,66,4,17,13,68,37,144,2,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,,,,,,,,540,0,16,556,925
2,19,NUEVO LEON,16,APODACA,6,APODACA,2181,2,82,136,4,17,11,27,9,96,5,1,1,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,,,,,,433,0,13,446,952
2,19,NUEVO LEON,16,APODACA,6,APODACA,2182,2,149,142,4,24,24,54,17,191,8,4,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,,690,0,12,702,1362
2,19,NUEVO LEON,16,APODACA,6,APODACA,2183,2,134,104,4,15,14,50,16,134,10,3,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,,,,,,,,,,537,1,9,547,1006
2,19,NUEVO LEON,16,APODACA,6,APODACA,2184,2,88,107,4,19,18,31,17,81,8,1,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,,,,,,,,,,,,427,0,10,437,783
2,19,NUEVO LEON,16,APODACA,6,APODACA,2185,2,154,172,2,19,13,64,17,132,3,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,,,,,,,,,,,614,0,9,623,984
2,19,NUEVO LEON,16,APODACA,6,APODACA,2186,1,53,62,2,8,8,18,11,44,2,1,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,231,0,4,235,424
2,19,NUEVO LEON,16,APODACA,6,APODACA,2187,1,40,37,3,9,6,11,3,31,6,1,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,161,0,4,165,295
2,19,NUEVO LEON,16,APODACA,6,APODACA,2188,1,153,74,3,18,9,51,9,70,6,1,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,,,,,,,,433,0,6,439,631
2,19,NUEVO LEON,16,APODACA,6,APODACA,2189,2,145,169,1,24,21,44,14,115,10,2,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,,,,,,,,,595,0,10,605,1113
2,19,NUEVO LEON,16,APODACA,6,APODACA,2190,2,199,135,5,22,27,52,10,158,11,4,4,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,,,,,,,,,,,,679,0,11,690,1149
2,19,NUEVO LEON,16,APODACA,6,APODACA,2191,2,109,158,2,12,22,60,16,152,2,2,3,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,,,,,,,,596,0,14,610,1152
2,19,NUEVO LEON,16,APODACA,6,APODACA,2192,2,98,97,5,15,17,38,9,99,5,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,,,,,,,,,,,461,0,6,467,810
2,19,NUEVO LEON,16,APODACA,6,APODACA,2193,2,66,101,2,20,19,24,5,74,2,1,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,346,0,9,355,839
2,19,NUEVO LEON,16,APODACA,6,APODACA,2194,1,80,89,4,10,9,35,7,87,1,1,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,345,0,9,354,692
2,19,NUEVO LEON,16,APODACA,6,APODACA,2195,2,108,204,3,11,18,50,13,127,1,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,570,0,8,578,1171
2,19,NUEVO LEON,16,APODACA,6,APODACA,2421,2,126,162,7,26,12,62,11,135,5,4,3,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,577,0,16,593,1048
2,19,NUEVO LEON,16,APODACA,6,APODACA,2422,2,82,124,6,27,28,43,2,107,7,0,4,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,,,,,463,1,11,475,958
2,19,NUEVO LEON,16,APODACA,6,APODACA,2423,2,99,133,3,24,18,67,13,167,6,4,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,,,,,,,,577,0,12,589,1153
2,19,NUEVO LEON,16,APODACA,6,APODACA,2424,2,142,109,5,31,29,59,16,155,7,1,1,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,603,0,9,612,1058
2,19,NUEVO LEON,16,APODACA,6,APODACA,2425,2,131,126,3,36,28,42,11,146,7,3,4,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,,,,,,,,,,,,594,0,13,607,1070
2,19,NUEVO LEON,16,APODACA,6,APODACA,2426,2,143,134,7,76,23,59,13,157,11,5,1,4,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,,,,,,,,,,,,703,0,14,717,1313
2,19,NUEVO LEON,16,APODACA,6,APODACA,2429,2,160,98,1,28,16,41,11,116,1,2,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,,,,,,,,,,,533,0,5,538,916
2,19,NUEVO LEON,16,APODACA,6,APODACA,2430,2,109,96,4,27,23,44,18,121,11,4,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,,,,,,491,0,18,509,975
2,19,NUEVO LEON,16,APODACA,6,APODACA,2431,2,90,119,3,23,15,42,14,131,6,4,3,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,,,483,0,9,492,931
2,19,NUEVO LEON,16,APODACA,6,APODACA,2432,2,78,112,3,16,12,34,18,102,4,2,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,,,,,,,,405,1,6,412,823
2,19,NUEVO LEON,16,APODACA,6,APODACA,2433,1,69,109,7,20,15,37,7,80,5,2,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,395,1,12,408,750
2,19,NUEVO LEON,16,APODACA,6,APODACA,2434,1,118,33,2,18,8,37,8,54,6,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,,,,,,317,0,3,320,493
2,19,NUEVO LEON,16,APODACA,6,APODACA,2435,1,211,47,2,12,8,51,18,93,5,1,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,502,1,8,511,721
2,19,NUEVO LEON,16,APODACA,6,APODACA,2436,2,113,92,4,15,15,52,13,132,10,4,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,506,0,10,516,920
