ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,PAS,MORENA,ES,PAIS,PAN_PRD_MC_PAS,PAN_PRD_MC,PAN_PRD_PAS,PAN_MC_PAS,PRD_MC_PAS,PAN_PRD,PAN_MC,PAN_PAS,PRD_MC,PRD_PAS,MC_PAS,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,C_COMUN_PRI_PVEM_NA,C_COMUN_PRI_PVEM,C_COMUN_PRI_NA,C_COMUN_PVEM_NA,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1557,3,71,252,10,19,33,20,11,50,312,14,6,0,2,0,0,0,1,0,0,0,1,0,10,5,1,4,5,4,0,0,,,,,831,1,32,864,2049
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1558,1,18,59,10,2,6,5,3,23,123,4,3,0,0,0,0,0,0,0,0,0,0,0,3,4,1,1,1,2,0,0,,,,,268,1,17,286,548
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1559,1,23,69,3,3,4,3,1,22,82,3,1,0,0,0,0,0,0,0,2,0,0,0,3,0,0,1,0,2,0,0,,,,,222,0,4,226,403
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1560,1,3,50,2,1,3,1,7,22,69,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,161,0,4,165,279
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1561,1,9,46,3,0,4,2,4,11,67,0,3,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,,,,,153,0,5,158,286
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1562,1,27,90,4,4,7,6,6,25,127,7,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,1,1,0,,,,,311,0,10,321,636
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1563,2,24,144,8,8,34,113,5,16,139,3,2,0,0,0,0,0,0,0,0,0,0,0,12,4,0,1,1,3,0,0,,,,,517,0,15,532,1074
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1564,1,14,58,1,0,6,0,3,17,53,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,,,,,157,0,4,161,252
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1565,1,5,31,4,3,0,3,1,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,,,,,66,0,2,68,170
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1566,1,20,62,0,0,0,0,0,0,73,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,158,0,0,158,279
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1567,1,10,43,1,3,5,1,1,12,44,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,2,0,0,0,,,,,126,0,7,133,178
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1568,1,20,64,3,2,8,6,2,23,84,4,4,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,0,0,,,,,230,0,8,238,397
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1569,1,8,35,2,2,4,2,1,9,56,3,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,,,,,127,0,7,134,222
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1570,1,23,69,1,3,7,6,4,27,91,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,1,0,,,,,239,1,7,247,489
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1571,1,13,38,1,0,4,2,2,16,61,2,0,0,0,0,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,,,,,144,0,3,147,231
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1572,1,5,28,0,1,1,0,0,6,23,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,1,0,0,,,,,70,0,2,72,113
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1573,1,26,18,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,87,13,4,104,162
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1574,2,22,81,1,5,15,5,2,35,87,0,3,0,1,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,264,0,3,267,957
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1575,1,23,91,4,2,6,3,6,23,111,8,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,1,2,0,0,,,,,285,0,6,291,432
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1576,1,24,89,4,3,6,8,3,32,119,3,4,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,,,,,300,0,10,310,536
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1577,1,22,51,4,4,5,11,1,24,96,1,1,0,0,0,0,0,0,0,0,0,0,0,5,2,0,3,1,0,0,0,,,,,231,0,8,239,456
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1578,1,17,38,3,1,7,7,1,12,44,1,1,0,1,0,0,0,1,0,0,0,0,0,3,1,0,1,0,0,0,0,,,,,139,0,4,143,265
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1579,1,24,48,5,10,13,3,4,17,61,2,0,0,2,0,0,0,0,0,2,0,0,0,6,0,0,1,0,1,0,0,,,,,199,0,9,208,427
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1580,1,24,127,3,5,9,9,9,50,135,2,4,1,3,1,1,0,0,0,1,1,1,0,6,1,2,0,2,0,1,0,,,,,398,0,11,409,627
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1581,1,18,71,7,7,10,3,3,25,135,4,3,0,0,0,0,0,0,1,0,0,0,0,4,0,0,1,0,1,0,1,,,,,294,0,6,300,576
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1582,4,103,305,16,13,56,39,11,60,483,8,35,2,3,1,0,0,0,0,0,1,0,0,30,1,0,2,0,0,0,1,,,,,1170,0,35,1205,2707
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1583,2,24,163,6,9,19,14,5,49,234,5,4,0,0,0,0,0,0,0,0,0,0,0,7,1,0,0,1,3,0,0,,,,,544,0,18,562,1196
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1584,1,11,56,4,2,9,3,0,20,77,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,,,,,187,0,7,194,373
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1585,1,20,58,5,6,3,2,4,16,78,3,1,0,1,0,0,0,0,0,0,0,0,0,3,2,0,0,0,2,0,0,,,,,204,0,4,208,372
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1586,1,12,73,3,6,10,4,4,15,104,3,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,3,3,4,1,0,,,,,249,0,14,263,471
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1587,1,11,13,1,0,2,1,2,1,43,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,77,0,4,81,193
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1588,1,20,25,5,9,11,4,1,6,48,4,1,0,0,0,1,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,,,,,139,0,2,141,308
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1589,1,12,43,1,6,4,4,2,6,50,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,,,,,136,0,2,138,382
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1590,1,3,19,1,2,2,2,0,8,22,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,,,,,66,0,4,70,123
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1591,2,26,75,12,9,13,4,7,13,143,8,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,4,1,0,,,,,321,0,15,336,812
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1592,1,20,67,3,8,9,7,2,11,98,6,5,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,0,0,0,,,,,240,0,5,245,496
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1593,1,29,26,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,102,0,8,110,243
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1594,1,5,22,1,2,2,3,2,0,32,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,1,0,0,0,,,,,73,0,3,76,184
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1595,1,8,45,1,0,4,2,3,6,6,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,,,,,79,0,0,79,133
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1596,1,15,129,7,2,12,4,5,5,94,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,280,0,12,292,541
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1597,2,26,136,8,4,26,4,11,16,135,3,5,0,0,0,0,0,0,1,0,0,0,0,7,2,0,1,1,1,0,1,,,,,388,0,22,410,918
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1598,1,25,97,6,3,18,4,1,2,122,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,3,0,0,0,,,,,285,0,8,293,603
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1599,1,14,37,1,5,4,1,2,3,28,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,96,0,2,98,191
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1600,1,3,25,3,2,26,0,0,3,13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,76,0,3,79,126
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1603,1,11,25,3,4,7,4,0,1,39,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,99,0,9,108,328
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1604,1,18,30,5,3,7,3,1,9,45,3,0,1,1,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,,,,,132,0,7,139,283
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1605,1,37,52,0,0,0,0,0,0,102,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,192,0,4,196,410
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1606,1,13,42,4,0,7,4,1,9,85,2,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,0,0,0,1,0,,,,,173,0,6,179,396
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1607,1,23,85,19,9,14,6,3,8,88,4,5,0,0,0,0,1,1,0,0,0,0,0,0,1,0,2,1,0,0,0,,,,,270,0,15,285,509
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1608,1,18,75,3,1,5,1,0,1,30,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,139,0,3,142,268
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1609,1,7,80,1,7,14,2,4,5,63,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,0,0,0,,,,,194,0,7,201,416
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1610,1,5,32,5,2,5,2,3,2,48,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,106,0,7,113,204
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1611,1,7,42,1,0,4,0,1,2,20,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,,,,,82,0,3,85,176
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1612,1,21,78,4,5,11,2,1,5,70,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,,,,,200,0,8,208,427
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1613,1,10,70,2,3,7,6,5,2,40,3,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,2,0,0,0,,,,,155,0,4,159,276
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1614,1,29,97,6,2,17,1,6,13,98,2,2,0,0,0,1,0,1,0,0,0,0,0,1,3,0,3,1,1,0,0,,,,,284,0,16,300,576
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1615,1,8,83,4,3,13,3,6,10,67,4,19,0,0,0,0,0,1,0,0,0,0,0,2,1,0,1,0,1,1,0,,,,,227,0,11,238,502
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1616,1,30,83,17,8,18,4,7,10,169,9,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,,,,,363,0,7,370,699
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1617,1,11,68,2,8,9,2,5,6,113,8,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,,,,,237,0,4,241,376
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1618,1,12,37,5,1,4,2,1,43,37,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,,,,,145,0,13,158,243
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1619,1,23,69,7,4,11,4,7,72,89,4,1,0,1,0,1,0,0,0,0,0,0,1,1,3,0,0,2,1,0,0,,,,,301,0,10,311,539
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1620,1,17,56,6,4,7,7,8,71,90,7,3,0,0,0,3,0,0,0,1,0,0,2,1,1,0,0,0,2,0,1,,,,,287,0,5,292,445
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1621,2,41,136,9,11,15,16,13,191,226,12,2,0,0,1,2,0,0,1,2,0,1,0,11,2,0,2,2,5,0,0,,,,,701,0,32,733,1314
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1622,1,14,67,3,0,4,5,1,36,104,3,1,0,0,1,0,0,0,0,1,0,0,0,9,0,0,0,0,3,0,0,,,,,252,0,13,265,455
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1623,1,21,95,13,1,21,8,13,92,144,3,4,0,0,0,1,0,1,0,0,0,0,1,4,1,1,3,0,1,0,0,,,,,428,0,13,441,726
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1624,1,10,106,3,2,7,3,0,3,32,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,,,,,171,0,7,178,275
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1625,1,14,121,17,4,14,9,3,10,149,2,2,0,1,0,0,0,0,0,0,0,0,0,3,2,1,3,3,2,0,0,,,,,360,0,13,373,665
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1626,1,11,71,9,1,15,5,4,4,99,3,5,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,1,0,0,,,,,233,0,0,233,404
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1627,1,20,44,3,2,17,3,6,5,90,2,0,0,1,0,0,0,1,0,0,0,0,0,2,2,0,0,0,1,0,0,,,,,199,0,7,206,359
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1628,1,20,74,4,6,8,2,7,0,40,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,,,,,167,0,7,174,302
25,SINALOA,19,LA CRUZ,6,CULIACAN,1629,1,6,242,2,1,9,2,0,19,35,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,0,,,,,323,0,8,331,548
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1630,1,20,139,7,1,18,2,5,14,111,3,1,0,0,0,0,0,0,0,1,0,0,0,5,0,0,1,2,0,0,0,,,,,330,0,7,337,648
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1631,1,15,118,3,4,10,7,3,5,69,7,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,,,,,247,0,17,264,442
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1632,1,11,35,5,6,8,4,2,7,96,3,4,1,0,0,0,0,0,0,0,0,0,0,3,2,0,1,1,0,0,0,,,,,189,0,5,194,327
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1633,1,31,73,8,5,19,5,1,9,141,4,7,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,,,,,308,0,15,323,520
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1634,2,43,95,6,8,22,8,7,17,246,4,14,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,1,0,,,,,476,0,12,488,839
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1635,1,31,115,8,8,9,5,10,24,148,8,11,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,,,,,385,0,4,389,652
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1636,2,42,130,10,9,14,8,6,18,193,13,6,0,1,0,0,0,1,0,0,0,0,1,1,3,0,0,1,2,1,0,,,,,460,0,10,470,797
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1637,1,18,66,6,2,13,4,4,7,114,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,,,,,242,0,6,248,484
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1638,1,38,118,11,6,17,7,13,18,157,9,11,0,0,0,0,0,0,0,0,0,0,0,3,3,0,3,1,1,0,0,,,,,416,0,14,430,727
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1639,1,9,31,2,0,7,1,2,27,39,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,0,,,,,125,0,4,129,222
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1640,1,24,87,4,3,20,8,7,28,83,3,3,0,1,0,0,0,0,0,0,0,0,0,9,0,2,0,1,1,1,0,,,,,285,0,8,293,546
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1641,1,21,99,6,7,26,7,5,38,107,10,1,0,0,0,0,0,1,0,1,0,0,0,4,0,0,2,1,2,0,0,,,,,338,0,6,344,624
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1642,1,22,48,4,3,16,8,7,74,128,2,2,1,0,1,0,0,0,0,2,1,0,0,0,0,0,1,1,0,1,0,,,,,322,0,10,332,589
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1643,1,9,35,3,4,6,0,2,25,63,1,0,0,1,0,0,0,0,1,0,0,0,0,7,0,0,1,2,1,0,0,,,,,161,2,6,169,348
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1644,1,19,86,1,2,6,4,4,12,26,0,1,1,0,0,2,0,0,0,2,0,0,0,1,0,0,1,5,1,1,0,,,,,175,0,5,180,271
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1645,1,25,171,6,3,13,7,7,60,77,4,3,1,0,0,0,0,1,1,2,0,0,0,4,1,0,1,1,2,2,0,,,,,392,0,26,418,675
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1646,2,18,85,7,5,29,5,8,16,270,6,3,0,0,0,0,0,0,0,0,0,0,0,12,7,1,2,1,0,0,0,,,,,475,0,15,490,804
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1647,1,3,30,2,0,1,2,0,4,57,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,,,,,107,0,0,107,172
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1648,1,11,42,4,1,5,4,1,3,188,0,1,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,4,0,0,1,,,,,270,0,16,286,445
25,SINALOA,19,LA CRUZ,6,CULIACAN,1649,1,19,92,5,5,5,1,3,7,122,3,6,1,0,0,0,0,0,0,0,1,0,0,0,4,1,0,0,0,0,0,,,,,275,0,9,284,445
25,SINALOA,19,LA CRUZ,6,CULIACAN,1650,1,24,106,6,5,9,6,8,14,149,6,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,2,0,1,0,0,,,,,343,0,11,354,631
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1651,1,6,84,1,2,3,0,1,0,42,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,,,,,142,0,4,146,278
25,SINALOA,19,LA CRUZ,6,CULIACAN,1652,2,31,254,15,4,28,7,5,52,117,8,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,0,0,,,,,527,0,24,551,866
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1653,1,8,35,5,3,4,2,7,10,135,1,0,0,0,0,0,1,0,0,0,0,0,0,9,0,0,1,0,1,0,0,,,,,222,0,12,234,433
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1654,2,33,80,9,4,24,12,3,36,221,13,3,0,1,0,0,0,0,0,0,0,0,0,8,2,3,0,4,1,0,0,,,,,457,0,17,474,912
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1655,1,14,123,7,6,14,3,5,25,126,5,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,,,,,332,0,9,341,586
25,SINALOA,19,LA CRUZ,6,CULIACAN,1656,1,10,70,3,4,7,3,4,4,62,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,0,0,0,1,0,,,,,175,0,14,189,299
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1657,1,21,103,10,7,9,3,7,11,96,5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,0,0,,,,,276,0,12,288,467
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1658,1,74,125,13,23,15,11,13,28,84,5,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,,,,,397,0,8,405,631
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1659,1,9,85,1,2,9,1,3,42,61,2,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,0,0,,,,,221,0,10,231,345
25,SINALOA,19,LA CRUZ,6,CULIACAN,1660,1,6,157,3,3,8,2,3,7,91,5,2,0,0,0,0,0,0,0,0,0,0,0,4,2,0,4,2,0,1,0,,,,,300,0,8,308,516
25,SINALOA,19,LA CRUZ,6,CULIACAN,1661,1,19,167,3,5,23,4,8,16,119,3,1,0,3,0,0,0,0,0,0,0,0,0,9,4,1,0,5,1,0,0,,,,,391,0,7,398,595
25,SINALOA,19,LA CRUZ,6,CULIACAN,1662,1,18,189,5,3,12,4,5,8,153,3,2,0,1,0,0,0,0,0,0,0,0,0,6,2,0,3,2,3,2,0,,,,,421,0,11,432,702
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1663,2,22,147,4,7,17,2,4,18,193,3,8,0,0,0,0,0,0,0,0,0,0,1,3,3,0,1,0,1,0,0,,,,,434,0,21,455,829
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1664,1,9,35,3,4,5,0,2,25,63,1,0,0,1,0,0,0,0,1,0,0,0,0,7,0,0,1,2,1,0,0,,,,,160,0,6,166,442
25,SINALOA,19,LA CRUZ,6,CULIACAN,1665,1,3,97,3,1,5,3,1,3,27,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,,,,,145,0,6,151,256
25,SINALOA,19,LA CRUZ,6,CULIACAN,1666,1,26,208,4,3,10,1,3,4,49,2,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,2,0,0,,,,,320,0,5,325,576
25,SINALOA,19,LA CRUZ,6,CULIACAN,1667,1,6,62,3,0,9,1,2,11,67,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,164,0,0,164,236
25,SINALOA,19,LA CRUZ,6,CULIACAN,1668,1,15,188,0,0,0,0,0,0,173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,376,0,12,388,568
25,SINALOA,19,LA CRUZ,6,CULIACAN,1669,1,6,149,5,2,20,3,9,11,199,5,0,0,0,0,0,0,0,0,0,0,0,0,3,4,2,0,0,0,0,0,,,,,418,0,19,437,682
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1670,1,19,34,3,2,3,4,3,8,57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,,,,135,0,10,145,233
25,SINALOA,19,LA CRUZ,6,CULIACAN,1671,2,34,114,5,9,96,12,9,33,192,2,2,0,2,0,0,0,1,1,0,0,0,1,4,3,0,2,1,1,1,1,,,,,526,1,11,538,889
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1672,2,23,125,12,6,18,10,9,52,227,1,2,2,1,0,0,0,0,0,0,0,0,0,4,0,0,1,2,2,0,0,,,,,497,0,15,512,899
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1673,1,6,54,3,1,10,1,2,28,90,2,2,0,1,0,0,0,0,0,0,0,0,0,6,3,0,0,3,0,0,0,,,,,212,0,6,218,393
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1674,1,13,84,1,5,6,5,1,27,109,1,2,0,0,0,0,0,0,0,0,0,0,0,3,1,0,3,1,5,0,0,,,,,267,0,23,290,483
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1675,1,2,97,6,2,14,7,3,31,112,4,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,,,,,284,0,5,289,465
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1676,2,32,134,6,12,25,11,5,47,230,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,,,,,514,0,6,520,914
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1677,1,10,55,4,1,9,2,5,13,78,4,2,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,1,0,1,0,,,,,191,0,7,198,381
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,1678,1,8,57,0,3,4,5,6,13,59,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,,,,,161,0,4,165,258
25,SINALOA,19,LA CRUZ,6,CULIACAN,1679,2,20,118,8,8,8,10,12,36,241,2,0,0,2,0,0,0,0,0,1,0,0,0,4,0,0,2,0,0,0,0,,,,,472,0,8,480,810
