ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NA,PAS,MORENA,ES,PAIS,PAN_PRD_MC_PAS,PAN_PRD_MC,PAN_PRD_PAS,PAN_MC_PAS,PRD_MC_PAS,PAN_PRD,PAN_MC,PAN_PAS,PRD_MC,PRD_PAS,MC_PAS,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,C_COMUN_PRI_PVEM_NA,C_COMUN_PRI_PVEM,C_COMUN_PRI_NA,C_COMUN_PVEM_NA,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
25,SINALOA,13,CULIACAN DE ROSALES,6,CULIACAN,827,B,1,0,B,12,123,4,2,12,6,6,24,133,4,4,0,0,1,0,0,0,0,0,0,0,0,6,1,0,1,7,3,1,0,,,,,350,0,1,351,528,GRUPO DE RECUENTO,,,
25,SINALOA,13,CULIACAN DE ROSALES,6,CULIACAN,828,B,1,0,B,19,75,2,2,6,3,8,17,111,10,5,0,0,0,0,0,0,0,1,0,0,0,2,1,0,1,1,2,0,0,,,,,266,0,4,270,435,ACTA CASILLA,,,
25,SINALOA,13,CULIACAN DE ROSALES,6,CULIACAN,829,B,1,0,B,29,88,9,9,9,2,8,14,101,3,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,,,,,280,0,10,290,526,ACTA CASILLA,,,
25,SINALOA,13,CULIACAN DE ROSALES,6,CULIACAN,830,B,1,0,B,45,141,4,10,4,5,7,10,90,7,14,0,1,0,0,0,0,0,1,0,0,0,4,0,0,0,5,1,0,1,,,,,350,0,7,357,511,GRUPO DE RECUENTO,,,
25,SINALOA,13,CULIACAN DE ROSALES,6,CULIACAN,831,B,1,0,B,21,64,2,5,3,4,2,17,103,3,4,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,3,0,0,,,,,234,0,3,237,379,ACTA CASILLA,,,
25,SINALOA,13,CULIACAN DE ROSALES,6,CULIACAN,832,B,1,0,B,15,149,3,3,8,7,5,36,134,2,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,3,0,0,0,,,,,378,0,4,382,565,ACTA CASILLA,,,
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,833,B,1,0,B,23,89,2,4,7,6,1,27,117,4,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,,,,,288,0,5,293,454,ACTA CASILLA,,,
25,SINALOA,18,CULIACAN DE ROSALES,6,CULIACAN,834,B,1,0,B,17,81,4,2,9,2,5,13,110,4,5,0,0,0,0,0,0,2,0,0,0,1,1,1,0,1,1,0,0,0,,,,,259,0,6,265,454,GRUPO DE RECUENTO,,,
25,SINALOA,13,CULIACAN DE ROSALES,6,CULIACAN,835,B,1,0,B,30,115,6,5,8,4,10,27,154,2,14,0,0,0,0,0,1,0,1,0,0,0,1,2,0,1,3,3,0,0,,,,,387,0,12,399,639,ACTA CASILLA,,,
25,SINALOA,13,CULIACAN DE ROSALES,6,CULIACAN,836,B,1,0,B,21,70,0,6,10,5,9,5,74,3,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,,,,,211,0,4,215,365,GRUPO DE RECUENTO,,,
25,SINALOA,13,CULIACAN DE ROSALES,6,CULIACAN,837,B,1,0,B,19,61,2,4,7,1,4,15,71,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,193,0,3,196,300,ACTA CASILLA,,,
25,SINALOA,13,CULIACAN DE ROSALES,6,CULIACAN,838,B,1,0,B,5,26,2,4,8,2,1,11,84,4,5,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,1,0,,,,,156,0,5,161,258,GRUPO DE RECUENTO,,,
25,SINALOA,13,CULIACAN DE ROSALES,6,CULIACAN,839,B,1,0,B,10,56,1,2,7,5,2,15,78,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,1,0,,,,,188,0,6,194,297,GRUPO DE RECUENTO,,,
25,SINALOA,13,CULIACAN DE ROSALES,6,CULIACAN,840,B,1,0,B,12,81,4,3,13,6,4,14,88,6,6,0,0,1,0,0,0,0,0,0,0,0,2,3,0,2,2,5,0,0,,,,,252,0,7,259,489,GRUPO DE RECUENTO,,,
25,SINALOA,13,CULIACAN DE ROSALES,6,CULIACAN,841,B,1,0,B,19,57,3,1,6,2,2,16,81,0,6,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1,0,0,,,,,198,0,4,202,328,GRUPO DE RECUENTO,,,
25,SINALOA,13,CULIACAN DE ROSALES,6,CULIACAN,842,B,1,0,B,9,56,2,2,3,2,10,10,105,1,3,0,0,0,0,0,0,0,0,0,0,1,3,2,0,1,0,1,0,0,,,,,211,1,4,216,366,ACTA CASILLA,,,
25,SINALOA,13,CULIACAN DE ROSALES,6,CULIACAN,843,B,1,0,B,16,70,0,1,8,4,3,11,80,3,6,1,0,1,0,0,1,0,0,2,0,1,2,0,0,1,0,1,1,0,,,,,213,0,4,217,320,GRUPO DE RECUENTO,,,
25,SINALOA,13,CULIACAN DE ROSALES,6,CULIACAN,844,B,1,0,B,17,72,3,5,4,4,4,13,90,3,2,0,0,0,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,,,,,222,0,10,232,354,GRUPO DE RECUENTO,,,
25,SINALOA,13,CULIACAN DE ROSALES,6,CULIACAN,845,B,1,0,B,22,110,6,7,3,1,9,9,117,3,7,0,1,0,0,0,0,0,0,0,0,0,0,1,3,1,1,2,0,0,,,,,303,0,9,312,493,GRUPO DE RECUENTO,,,
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,846,B,1,0,B,18,89,1,4,7,4,7,11,80,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,,,,,228,0,6,234,437,GRUPO DE RECUENTO,,,
25,SINALOA,13,CULIACAN DE ROSALES,6,CULIACAN,847,B,1,0,B,16,55,1,0,2,6,2,11,77,1,4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,2,0,0,,,,,180,0,5,185,268,GRUPO DE RECUENTO,,,
25,SINALOA,13,CULIACAN DE ROSALES,6,CULIACAN,848,B,1,0,B,11,57,0,4,6,0,5,8,66,4,6,0,1,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0,1,0,,,,,174,0,3,177,339,ACTA CASILLA,,,
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,849,B,1,0,B,5,67,2,1,0,0,1,9,58,1,3,0,0,0,2,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,,,,,153,0,0,153,246,ACTA CASILLA,,,
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,850,B,1,0,B,25,112,3,2,6,5,20,14,93,8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,,,,,293,0,6,299,450,GRUPO DE RECUENTO,,,
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,851,B,1,0,B,9,48,1,4,7,1,4,15,89,5,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,0,0,,,,,189,0,0,189,327,ACTA CASILLA,,,
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,852,B,1,0,B,9,38,1,1,3,0,5,14,43,2,3,1,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,,,,,123,0,4,127,198,ACTA CASILLA,,,
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,853,B,1,0,B,14,51,1,1,2,4,4,12,51,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,143,0,5,148,217,GRUPO DE RECUENTO,,,
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,854,B,1,0,B,17,36,0,0,4,1,2,10,41,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,,,118,0,2,120,164,ACTA CASILLA,,,
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,856,B,1,0,B,6,42,1,0,2,3,1,9,43,1,3,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,,,,,117,1,3,121,190,GRUPO DE RECUENTO,,,
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,857,B,1,0,B,9,33,1,2,1,0,2,7,53,3,2,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,1,2,0,0,,,,,120,1,0,121,168,ACTA CASILLA,,,
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,858,B,1,0,B,14,55,0,2,1,5,2,7,31,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,119,0,0,119,186,ACTA CASILLA,,,
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,859,B,1,0,B,25,58,1,5,4,2,2,16,74,2,6,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3,2,0,1,,,,,203,0,8,211,356,GRUPO DE RECUENTO,,,
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,860,B,1,0,B,19,62,1,0,6,3,2,11,80,2,0,1,0,0,0,0,0,0,1,0,0,0,1,4,0,0,1,1,1,0,,,,,196,0,3,199,316,GRUPO DE RECUENTO,,,
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,861,B,1,0,B,7,32,1,1,3,2,1,16,33,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,3,1,0,,,,,105,0,2,107,172,ACTA CASILLA,,,
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,862,B,1,0,B,8,56,0,1,3,0,4,13,41,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,3,0,0,,,,,135,0,5,140,220,ACTA CASILLA,,,
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,863,B,1,0,B,8,47,2,5,4,3,5,16,63,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,1,0,,,,,160,0,7,167,293,ACTA CASILLA,,,
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,864,B,1,0,B,6,34,0,4,5,4,2,10,53,1,3,0,0,1,0,0,1,0,0,0,0,0,2,0,0,0,2,1,1,0,,,,,130,0,1,131,196,GRUPO DE RECUENTO,,,
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,865,B,1,0,B,6,41,2,1,6,2,2,10,64,3,8,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,,,,,149,0,6,155,276,ACTA CASILLA,,,
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,866,B,1,0,B,11,84,5,0,6,5,8,18,85,3,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,2,0,0,,,,,234,0,6,240,357,GRUPO DE RECUENTO,,,
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,867,B,1,0,B,12,54,1,2,2,1,5,12,77,2,5,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,,,,176,0,7,183,265,GRUPO DE RECUENTO,,,
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,868,B,1,0,B,9,52,2,1,3,3,2,7,56,3,8,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,1,0,0,,,,,152,0,7,159,238,GRUPO DE RECUENTO,,,
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,869,B,1,0,B,21,45,0,4,4,6,1,14,49,1,2,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,,,,,151,1,2,154,204,ACTA CASILLA,,,
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,870,B,1,0,B,5,40,0,2,1,2,0,11,71,4,3,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,1,0,0,,,,,145,0,4,149,203,GRUPO DE RECUENTO,,,
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,871,B,1,0,B,13,33,1,2,3,2,4,5,43,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,107,0,2,109,170,ACTA CASILLA,,,
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,872,B,1,0,B,37,103,0,6,2,1,4,5,36,1,11,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,2,1,0,0,,,,,211,0,2,213,308,ACTA CASILLA,,,
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,873,B,1,0,B,70,112,7,6,2,3,5,10,76,2,10,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,3,5,2,1,,,,,317,0,6,323,457,ACTA CASILLA,,,
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,874,B,1,0,B,29,40,0,2,5,2,4,16,63,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,169,0,3,172,241,ACTA CASILLA,,,
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,875,B,1,0,B,22,63,2,3,7,5,1,13,74,5,1,0,1,0,0,0,0,0,0,0,0,0,2,3,0,1,4,1,0,0,,,,,208,0,1,209,324,GRUPO DE RECUENTO,,,
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,876,B,1,0,B,3,13,0,1,1,0,2,2,32,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,,,,,58,0,4,62,102,ACTA CASILLA,,,
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,877,B,1,0,B,9,53,3,1,9,1,1,9,72,3,5,1,0,0,0,0,0,0,0,0,0,0,4,1,0,2,2,2,0,0,,,,,178,0,3,181,284,GRUPO DE RECUENTO,,,
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,878,B,1,0,B,11,29,0,2,4,3,3,9,55,0,7,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,1,0,0,,,,,129,0,4,133,214,ACTA CASILLA,,,
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,879,B,1,0,B,9,42,0,2,1,0,2,10,39,1,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2,0,0,,,,,115,0,1,116,197,GRUPO DE RECUENTO,,,
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,880,B,1,0,B,6,39,2,4,7,3,9,7,50,0,4,0,0,0,0,0,0,1,0,0,0,0,2,2,0,1,2,0,0,0,,,,,139,0,4,143,224,ACTA CASILLA,,,
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,881,B,1,0,B,38,94,1,8,3,1,4,13,97,1,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,4,4,3,0,0,,,,,279,4,5,288,421,ACTA CASILLA,,,
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,882,B,1,0,B,15,41,1,0,1,1,3,8,21,0,4,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,,,97,0,3,100,131,ACTA CASILLA,,,
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,883,B,1,0,B,37,51,3,2,5,2,4,6,39,2,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,159,0,1,160,229,ACTA CASILLA,,,
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,884,B,1,0,B,51,91,2,3,6,3,5,4,50,2,5,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,3,1,0,0,,,,,233,0,3,236,334,ACTA CASILLA,,,
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,885,B,1,0,B,56,184,1,9,7,7,7,23,90,4,9,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,4,0,0,,,,,404,0,10,414,661,GRUPO DE RECUENTO,,,
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,886,B,1,0,B,50,163,1,13,7,4,14,22,129,4,12,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,3,0,0,0,,,,,427,0,11,438,715,ACTA CASILLA,,,
25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,887,B,1,0,B,20,138,3,5,12,1,9,29,154,6,7,2,0,2,0,0,0,0,0,0,0,0,3,1,2,1,2,2,1,0,,,,,400,0,2,402,678,GRUPO DE RECUENTO,,,
25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,888,B,1,0,B,25,155,1,6,11,6,8,39,204,2,8,0,0,0,0,0,0,0,1,0,0,2,4,2,0,1,4,4,1,0,,,,,484,0,8,492,747,ACTA CASILLA,,,
25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,889,B,1,0,B,25,128,6,5,8,8,6,29,189,4,12,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,5,0,1,0,,,,,431,0,11,442,695,ACTA CASILLA,,,
25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,890,B,1,0,B,17,84,3,3,3,6,4,18,81,5,3,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,,,,,232,0,7,239,369,GRUPO DE RECUENTO,,,
25,SINALOA,13,CULIACAN DE ROSALES,6,CULIACAN,891,B,1,0,B,21,193,2,6,7,6,14,21,120,3,9,2,1,0,0,0,0,0,0,0,0,0,2,1,0,1,2,1,0,0,,,,,412,0,3,415,584,ACTA CASILLA,,,
25,SINALOA,13,CULIACAN DE ROSALES,6,CULIACAN,892,B,1,0,B,24,185,4,9,12,7,10,31,160,2,8,0,3,0,0,0,1,0,0,0,0,0,0,0,0,2,0,1,0,0,,,,,459,1,10,470,653,ACTA CASILLA,,,
25,SINALOA,13,CULIACAN DE ROSALES,6,CULIACAN,893,B,1,0,B,34,153,3,5,8,7,3,15,150,2,19,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,1,1,0,0,,,,,406,0,8,414,547,GRUPO DE RECUENTO,,,
25,SINALOA,13,CULIACAN DE ROSALES,6,CULIACAN,894,B,1,0,B,18,140,3,6,11,4,7,21,97,2,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,2,0,0,0,,,,,319,1,6,326,430,ACTA CASILLA,,,
25,SINALOA,13,CULIACAN DE ROSALES,6,CULIACAN,895,B,1,0,B,32,169,4,9,4,4,2,24,157,1,11,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,0,,,,,425,0,6,431,571,GRUPO DE RECUENTO,,,
25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,896,B,1,0,B,12,48,0,2,5,5,9,15,85,1,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,3,0,0,,,,,193,0,4,197,302,ACTA CASILLA,,,
25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,897,B,1,0,B,31,115,2,6,12,6,6,18,151,2,15,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,1,0,1,,,,,371,0,5,376,519,GRUPO DE RECUENTO,,,
25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,898,B,1,0,B,26,174,1,11,5,5,6,31,157,4,10,0,1,0,0,0,0,0,1,0,0,0,3,0,0,1,1,0,0,0,,,,,437,0,8,445,670,GRUPO DE RECUENTO,,,
25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,899,B,1,0,B,11,96,3,8,8,4,6,20,139,4,10,0,0,0,0,0,1,0,0,0,0,1,1,2,0,1,1,2,0,0,,,,,318,0,4,322,487,GRUPO DE RECUENTO,,,
25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,900,B,1,0,B,15,99,1,6,11,3,6,16,112,1,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,,,,,285,2,0,287,442,GRUPO DE RECUENTO,,,
25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,901,B,1,0,B,17,146,1,0,2,5,5,17,131,8,8,1,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,0,0,,,,,347,0,7,354,488,ACTA CASILLA,,,
25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,902,B,1,0,B,17,75,2,1,11,5,7,18,66,11,6,0,0,1,0,0,0,0,1,0,0,1,2,0,0,0,2,2,0,0,,,,,228,0,4,232,353,GRUPO DE RECUENTO,,,
25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,903,B,1,0,B,33,159,8,6,9,9,14,37,167,4,17,2,0,0,1,0,0,0,1,0,0,0,2,1,0,2,3,0,0,0,,,,,475,1,10,486,737,GRUPO DE RECUENTO,,,
25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,904,B,1,0,B,23,98,4,4,3,2,8,23,101,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,,,,276,0,3,279,407,ACTA CASILLA,,,
25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,905,B,1,0,B,20,111,1,12,8,10,8,32,99,1,5,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,1,3,0,0,,,,,315,0,5,320,425,GRUPO DE RECUENTO,,,
25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,906,B,1,0,B,22,114,2,0,7,2,8,18,87,2,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,,,,276,0,0,276,398,ACTA CASILLA,,,
25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,907,B,1,0,B,9,38,4,2,7,0,0,14,61,4,2,0,0,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,0,,,,,145,0,2,147,233,ACTA CASILLA,,,
25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,908,B,1,0,B,5,39,0,2,2,2,2,11,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,,,,,121,0,5,126,192,ACTA CASILLA,,,
25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,909,B,1,0,B,13,109,1,7,3,6,10,15,78,2,4,0,6,0,0,0,0,0,0,0,0,0,2,0,0,1,3,2,1,0,,,,,263,0,9,272,416,ACTA CASILLA,,,
25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,910,B,1,0,B,16,114,8,3,5,1,6,14,63,5,5,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,3,1,0,0,,,,,249,0,4,253,382,GRUPO DE RECUENTO,,,
25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,911,B,1,0,B,12,43,2,6,4,3,2,13,50,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,,,,,144,0,0,144,222,GRUPO DE RECUENTO,,,
25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,912,B,1,0,B,31,81,5,3,7,4,7,16,82,5,5,0,1,0,0,0,0,0,0,0,0,0,1,4,0,0,2,2,0,0,,,,,256,0,9,265,377,GRUPO DE RECUENTO,,,
25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,913,B,1,0,B,47,158,4,8,9,9,9,31,172,4,8,1,0,0,0,0,1,0,0,0,0,0,3,2,0,0,4,1,1,0,,,,,472,0,5,477,650,GRUPO DE RECUENTO,,,
25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,914,B,1,0,B,24,137,3,14,11,4,13,25,172,3,11,1,0,0,0,0,0,0,2,0,0,0,0,4,0,2,0,1,0,0,,,,,427,0,6,433,663,GRUPO DE RECUENTO,,,
25,SINALOA,13,CULIACAN DE ROSALES,6,CULIACAN,915,B,1,0,B,20,90,4,3,8,8,3,26,189,2,8,0,0,0,0,0,0,0,1,0,0,0,6,5,0,1,2,1,0,0,,,,,377,0,14,391,710,GRUPO DE RECUENTO,,,
25,SINALOA,13,CULIACAN DE ROSALES,6,CULIACAN,916,B,1,0,B,17,106,6,6,13,5,3,28,204,6,8,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,3,1,0,0,,,,,410,0,11,421,721,ACTA CASILLA,,,
25,SINALOA,13,CULIACAN DE ROSALES,6,CULIACAN,917,B,1,0,B,39,117,5,2,6,7,3,17,98,4,8,2,1,0,0,0,0,0,0,0,0,0,6,3,0,1,2,1,0,0,,,,,322,0,5,327,517,GRUPO DE RECUENTO,,,
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,918,B,1,0,B,31,90,1,2,11,2,7,7,66,1,6,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,2,1,0,,,,,230,0,11,241,384,GRUPO DE RECUENTO,,,
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,919,B,1,0,B,23,123,6,14,12,3,3,24,130,2,8,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,6,0,1,,,,,361,0,12,373,560,GRUPO DE RECUENTO,,,
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,920,B,1,0,B,10,79,3,5,11,1,8,18,100,5,5,0,1,0,0,0,0,0,0,0,0,0,0,2,0,7,2,4,0,0,,,,,261,0,4,265,409,ACTA CASILLA,,,
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,921,B,1,0,B,20,83,5,4,10,3,2,28,82,8,3,0,0,0,0,0,0,0,0,0,0,0,8,2,0,1,3,0,0,0,,,,,262,0,8,270,439,GRUPO DE RECUENTO,,,
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,922,B,1,0,B,30,93,6,6,7,10,12,19,88,3,3,2,0,0,0,0,0,0,0,0,0,0,6,0,0,0,5,0,0,0,,,,,290,0,10,300,459,ACTA CASILLA,,,
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,923,B,1,0,B,12,72,3,5,9,6,3,9,88,1,7,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2,1,1,0,0,,,,,222,0,6,228,332,GRUPO DE RECUENTO,,,
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,924,B,1,0,B,10,59,1,9,9,2,3,25,110,4,7,1,0,0,0,0,1,0,1,0,0,0,2,2,1,1,2,1,0,0,,,,,251,0,8,259,398,GRUPO DE RECUENTO,,,
25,SINALOA,14,CULIACAN DE ROSALES,6,CULIACAN,925,B,1,0,B,17,68,4,1,8,4,3,18,87,6,5,0,0,0,1,0,0,0,0,0,0,1,4,3,3,0,1,0,0,0,,,,,234,0,10,244,358,ACTA CASILLA,,,
25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,926,B,1,0,B,14,85,3,10,11,2,9,9,81,5,4,0,0,0,0,0,0,0,0,0,0,0,3,2,0,2,0,4,0,0,,,,,244,0,11,255,415,GRUPO DE RECUENTO,,,
25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,927,B,1,0,B,19,54,1,3,2,3,2,7,68,2,4,1,0,0,0,0,0,0,0,0,0,0,6,2,0,0,6,3,0,0,,,,,183,1,5,189,270,GRUPO DE RECUENTO,,,
25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,928,B,1,0,B,17,90,3,8,4,3,3,11,69,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,0,1,0,0,,,,,221,0,8,229,321,ACTA CASILLA,,,
25,SINALOA,12,CULIACAN DE ROSALES,6,CULIACAN,929,B,1,0,B,18,57,2,3,9,3,6,12,70,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,0,1,0,,,,,191,0,3,194,249,ACTA CASILLA,,,
