CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,MORENA,PH,ES,CAND_IND6,PRI_PVEM,CC_PRD_PT_PH_ES,CC_PRD_PT_PH,CC_PRD_PT_ES,CC_PT_PH_ES,CC_PRD_PT,CC_PRD_ES,CC_PRD_NVA_ALIANZA,CC_PT_ES,CC_PAN_PT,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1568,C03,81,114,33,3,6,0,14,4,3,1,0,0,1,0,0,0,0,0,0,0,0,0,260,9,269,631,ACTA CASILLA,,,
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1569,B,44,74,21,0,2,2,5,4,2,0,0,2,0,0,0,0,0,0,0,0,0,0,156,0,156,440,ACTA CASILLA,,,
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1569,C01,61,89,14,1,1,6,5,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,182,10,192,439,ACTA CASILLA,,,
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1570,B,54,107,18,2,5,2,2,1,0,2,0,0,1,0,0,0,0,0,0,0,0,1,194,3,198,480,ACTA CASILLA,,,
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1570,C01,44,109,23,0,3,1,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,194,7,201,480,ACTA CASILLA,,,
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1571,B,67,125,44,2,8,2,4,9,4,3,0,2,0,0,0,0,0,0,0,0,0,0,270,10,280,723,ACTA CASILLA,,,
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1571,C01,88,107,37,3,6,3,11,13,2,0,0,1,2,0,0,0,0,0,0,0,0,0,273,3,276,723,ACTA CASILLA,,,
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1571,C02,64,150,26,4,11,2,7,18,4,0,0,2,1,0,0,0,0,0,0,0,0,0,289,9,298,723,ACTA CASILLA,,,
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1571,C03,84,106,32,4,12,2,7,12,4,1,0,0,0,0,0,0,0,0,0,0,0,0,264,7,271,723,ACTA CASILLA,,,
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1571,C04,78,136,38,4,8,1,8,14,4,2,0,2,0,0,0,0,0,0,0,0,0,0,295,11,306,723,ACTA CASILLA,,,
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1572,B,95,138,53,3,4,0,5,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,309,13,322,646,ACTA CASILLA,,,
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1572,C01,82,101,51,1,3,2,10,11,1,2,0,1,1,0,0,0,0,0,0,0,0,0,266,3,269,646,ACTA CASILLA,,,
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1572,C02,76,102,28,7,3,4,5,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,235,6,241,646,ACTA CASILLA,,,
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1572,C03,78,121,35,7,4,1,12,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,265,7,272,646,ACTA CASILLA,,,
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1572,C04,95,115,36,8,2,1,4,6,1,2,0,1,0,0,0,0,0,0,0,0,0,0,271,9,280,645,ACTA CASILLA,,,
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1573,B,100,86,19,4,2,1,6,2,1,1,0,2,0,0,0,0,0,0,0,0,0,0,224,16,240,597,ACTA CASILLA,,,
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1573,C01,104,121,23,1,9,1,5,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,272,0,272,597,ACTA CASILLA,,,
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1573,C02,136,113,21,2,6,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,12,301,597,ACTA CASILLA,,,
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1574,B,57,109,9,3,3,2,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,192,10,202,356,ACTA CASILLA,,,
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1575,B,24,52,39,4,4,0,2,4,1,1,0,1,1,0,0,0,0,0,0,0,0,0,133,3,136,386,ACTA CASILLA,,,
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1576,B,155,103,50,2,13,1,14,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,342,13,355,728,ACTA CASILLA,,,
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1577,B,52,152,53,5,2,4,1,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,278,0,278,544,ACTA CASILLA,,,
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1577,C01,41,170,52,4,14,0,6,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,294,5,299,543,ACTA CASILLA,,,
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1578,B,86,64,64,4,4,0,2,2,0,2,0,1,2,0,0,0,0,0,0,0,0,0,231,24,255,513,ACTA CASILLA,,,
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1579,B,77,110,55,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,11,258,574,ACTA CASILLA,,,
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1580,B,54,81,30,1,4,0,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,178,9,187,394,ACTA CASILLA,,,
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1580,C01,67,88,34,1,4,1,5,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,212,4,216,393,ACTA CASILLA,,,
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1581,B,50,75,27,2,2,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,159,7,166,274,ACTA CASILLA,,,
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1582,B,39,120,10,0,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,2,176,293,ACTA CASILLA,,,
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1583,B,97,137,33,6,8,1,6,1,7,4,0,3,0,0,0,0,0,0,0,0,0,0,303,20,323,712,ACTA CASILLA,,,
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1583,C01,119,141,37,1,6,0,9,8,0,1,0,147,274,0,0,0,0,0,0,0,0,0,743,18,761,711,ACTA CASILLA,,,
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1583,C02,92,142,32,6,14,0,7,8,4,2,0,0,0,0,0,0,0,0,0,0,0,0,307,22,329,711,ACTA CASILLA,,,
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1584,B,43,74,24,4,3,1,3,2,3,3,0,0,1,0,0,0,0,0,0,0,0,0,161,0,161,558,ACTA CASILLA,,,
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1584,C01,33,68,18,3,4,3,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,134,4,138,557,ACTA CASILLA,,,
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1584,C02,42,42,22,2,3,1,1,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,117,8,125,557,ACTA CASILLA,,,
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1585,B,16,85,41,2,3,0,1,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,154,15,169,357,ACTA CASILLA,,,
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1586,B,22,42,58,4,4,1,1,12,0,0,0,0,1,0,0,0,0,0,0,0,0,0,145,7,152,405,ACTA CASILLA,,,
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1586,C01,15,59,61,0,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,141,0,141,404,ACTA CASILLA,,,
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1587,B,54,48,54,7,2,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,6,180,526,ACTA CASILLA,,,
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1587,C01,39,80,40,0,2,1,6,11,4,1,0,2,1,0,0,0,0,0,0,0,0,0,187,13,200,526,ACTA CASILLA,,,
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1587,C02,39,46,43,5,3,1,2,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,12,160,525,ACTA CASILLA,,,
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1588,B,20,59,32,7,3,1,0,8,1,1,0,1,0,0,0,0,0,0,0,0,0,0,133,3,136,276,ACTA CASILLA,,,
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1589,B,30,88,59,2,11,2,11,29,2,1,0,1,0,0,0,0,0,0,0,0,0,0,236,8,244,672,ACTA CASILLA,,,
5,16,MICHOACAN,1,LA PIEDAD,70,LA PIEDAD,1589,C01,47,92,66,2,8,3,11,30,2,0,0,1,1,0,0,0,0,0,0,0,0,0,263,9,272,671,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,71,PURÉPERO,1590,B,127,52,57,26,28,6,54,25,0,4,0,0,0,0,1,0,0,0,0,0,0,0,380,21,401,565,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,71,PURÉPERO,1590,C01,124,45,60,19,37,4,69,15,0,5,0,0,0,0,1,0,0,0,0,0,0,0,379,13,392,564,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,71,PURÉPERO,1591,B,102,62,80,20,24,2,93,9,0,5,0,0,0,0,0,0,0,0,0,0,0,0,397,13,410,616,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,71,PURÉPERO,1592,B,152,38,77,15,25,1,76,8,0,4,0,0,0,0,1,0,0,0,0,0,0,0,397,21,418,590,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,71,PURÉPERO,1592,C01,114,56,57,11,39,7,83,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,375,26,401,589,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,71,PURÉPERO,1592,C02,121,47,76,13,45,4,95,7,0,6,0,0,0,0,0,0,0,0,0,0,0,0,414,20,434,589,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,71,PURÉPERO,1593,B,139,34,97,20,43,0,85,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429,26,455,677,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,71,PURÉPERO,1593,C01,130,62,95,18,42,8,56,12,0,10,0,0,0,0,0,0,0,0,0,0,0,0,433,28,461,676,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,71,PURÉPERO,1594,B,74,45,92,32,33,3,71,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,354,10,364,525,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,71,PURÉPERO,1594,C01,74,45,94,36,22,4,51,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,336,12,348,525,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,71,PURÉPERO,1594,C02,60,66,83,24,31,0,50,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,330,12,343,524,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,71,PURÉPERO,1595,B,83,45,53,27,28,2,47,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,16,312,444,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,71,PURÉPERO,1595,C01,79,49,60,20,24,3,49,13,0,3,0,1,0,0,0,0,0,0,0,0,0,0,301,11,312,444,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,71,PURÉPERO,1596,B,80,37,78,19,72,5,60,16,0,5,0,1,0,0,2,0,0,0,0,0,0,0,375,26,401,637,RECUENTO,,,
5,16,MICHOACAN,7,ZACAPU,71,PURÉPERO,1596,C01,86,39,83,20,73,4,62,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,377,20,399,636,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,71,PURÉPERO,1597,B,99,67,79,19,43,1,90,9,0,4,0,0,0,0,0,0,0,0,0,0,0,1,411,19,431,688,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,71,PURÉPERO,1597,C01,118,55,104,11,41,2,101,14,0,5,0,0,0,0,0,0,0,0,0,0,0,0,451,23,474,688,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,71,PURÉPERO,1598,B,118,38,72,19,32,4,73,15,0,5,0,0,0,0,1,0,0,0,0,0,0,0,377,31,408,614,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,71,PURÉPERO,1598,C01,113,72,80,24,34,2,67,11,0,0,0,1,0,0,1,0,0,0,0,0,0,0,405,25,430,613,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,71,PURÉPERO,1599,B,51,29,28,11,28,2,44,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,194,12,206,426,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,71,PURÉPERO,1600,B,26,30,66,10,41,1,45,14,0,3,0,0,0,0,0,0,0,0,0,0,0,0,236,8,244,417,ACTA CASILLA,,,
5,16,MICHOACAN,7,ZACAPU,71,PURÉPERO,1600,C01,22,18,62,13,39,1,43,5,0,5,0,1,0,0,0,0,0,0,0,0,0,0,209,15,224,416,ACTA CASILLA,,,
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1601,B,45,93,88,15,10,0,16,19,0,23,0,1,0,0,0,0,0,0,0,0,0,0,310,27,337,654,ACTA CASILLA,,,
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1601,C01,55,99,62,27,9,0,21,21,0,16,0,1,0,0,0,0,0,0,0,0,0,0,311,22,333,653,ACTA CASILLA,,,
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1602,B,90,96,57,25,12,0,27,13,0,19,0,2,0,0,0,0,0,0,0,0,0,0,341,28,369,675,RECUENTO,,,
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1602,C01,65,106,52,17,10,0,28,7,0,23,0,1,0,0,0,0,0,0,0,0,0,0,309,35,344,675,ACTA CASILLA,,,
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1602,C02,86,94,77,8,12,0,36,23,0,23,0,1,0,0,0,0,0,0,0,0,0,0,360,23,383,674,ACTA CASILLA,,,
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1603,B,70,77,79,15,18,0,32,16,0,12,0,2,0,0,0,0,0,0,0,0,0,1,321,12,334,638,RECUENTO,,,
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1603,C01,58,108,58,24,4,0,24,16,0,11,0,3,0,0,0,0,0,0,0,0,0,0,306,25,331,638,ACTA CASILLA,,,
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1603,S01,79,85,91,13,7,0,22,14,0,13,0,3,0,0,0,0,0,0,0,0,0,1,327,28,356,0,ACTA CASILLA,,,
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1603,C02,47,107,71,4,8,0,25,17,0,16,0,0,0,0,0,0,0,0,0,0,0,0,295,18,313,638,RECUENTO,,,
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1603,C03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,637,SIN BOLETAS,,,
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1604,B,52,79,101,30,9,0,28,13,0,12,0,1,0,0,0,0,0,0,0,0,0,1,325,36,362,723,RECUENTO,,,
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1604,C01,46,78,119,27,11,0,41,15,0,11,0,1,0,0,0,0,0,0,0,0,0,1,349,33,383,722,ACTA CASILLA,,,
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1605,B,35,92,65,11,11,0,27,11,0,7,0,0,0,0,0,0,0,0,0,0,0,1,259,22,282,461,ACTA CASILLA,,,
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1605,C01,45,76,61,12,12,0,12,13,0,8,0,3,0,0,0,0,0,0,0,0,0,0,242,17,259,461,RECUENTO,,,
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1606,B,64,63,39,8,5,0,28,8,0,15,0,0,0,0,0,0,0,0,0,0,0,0,230,19,249,410,ACTA CASILLA,,,
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1606,C01,41,50,51,16,12,0,20,12,0,17,0,0,0,0,0,0,0,0,0,0,0,1,219,21,241,410,ACTA CASILLA,,,
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1607,B,37,104,56,24,19,0,31,14,0,12,0,1,0,0,0,0,0,0,0,0,0,1,298,21,320,638,ACTA CASILLA,,,
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1607,C01,49,94,82,29,7,0,40,12,0,8,0,0,0,0,0,0,0,0,0,0,0,2,321,30,353,638,RECUENTO,,,
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1607,C02,60,114,63,18,14,0,29,6,0,9,0,0,0,0,0,0,0,0,0,0,0,0,313,21,334,637,ACTA CASILLA,,,
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1608,B,48,101,95,25,16,0,26,15,0,16,0,1,0,0,0,0,0,0,0,0,0,0,343,34,377,732,RECUENTO,,,
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1608,C01,44,136,82,29,24,0,27,24,0,11,0,3,0,0,0,0,0,0,0,0,0,0,380,19,399,731,ACTA CASILLA,,,
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1609,B,50,121,77,29,21,0,23,11,0,15,0,5,0,0,0,0,0,0,0,0,0,0,352,16,368,732,ACTA CASILLA,,,
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1609,C01,48,102,69,29,20,0,25,13,0,10,0,0,0,0,0,0,0,0,0,0,0,0,316,29,345,731,ACTA CASILLA,,,
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1609,C02,38,99,72,41,10,0,18,11,0,18,0,2,0,0,0,0,0,0,0,0,0,2,309,15,326,731,ACTA CASILLA,,,
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1609,C03,48,85,83,27,13,0,17,16,0,13,0,0,0,0,0,0,0,0,0,0,0,0,302,29,331,731,RECUENTO,,,
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1610,B,37,96,31,21,8,0,15,7,0,7,0,0,0,0,0,0,0,0,0,0,0,0,222,10,232,401,ACTA CASILLA,,,
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1610,C01,31,91,42,11,6,0,16,11,0,11,0,1,0,0,0,0,0,0,0,0,0,2,220,18,240,401,ACTA CASILLA,,,
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1611,B,39,118,61,30,15,0,30,9,0,13,0,4,0,0,0,0,0,0,0,0,0,0,319,15,334,606,ACTA CASILLA,,,
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1611,C01,39,104,57,16,15,0,27,7,0,11,0,6,0,0,0,0,0,0,0,0,0,2,282,24,308,606,ACTA CASILLA,,,
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1611,C02,54,107,67,22,27,0,29,9,0,13,0,1,0,0,0,0,0,0,0,0,0,0,329,14,343,606,ACTA CASILLA,,,
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1612,B,24,65,74,21,17,0,22,10,0,18,0,0,0,0,0,0,0,0,0,0,0,0,251,28,279,537,RECUENTO,,,
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1612,C01,28,80,65,16,18,0,19,11,0,17,0,1,0,0,0,0,0,0,0,0,0,0,255,35,290,536,ACTA CASILLA,,,
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1613,B,45,85,102,41,20,0,23,12,0,18,0,2,0,0,0,0,0,0,0,0,0,0,348,25,373,674,RECUENTO,,,
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1613,C01,34,99,94,26,10,0,25,4,0,14,0,4,0,0,0,0,0,0,0,0,0,0,310,29,339,673,ACTA CASILLA,,,
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1613,C02,36,108,106,17,16,0,19,13,0,9,0,1,0,0,0,0,0,0,0,0,0,2,325,23,350,673,RECUENTO,,,
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1613,C03,53,98,69,29,7,0,26,16,0,13,0,1,0,0,0,0,0,0,0,0,0,2,312,26,340,673,ACTA CASILLA,,,
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1614,B,54,87,51,49,7,0,11,12,0,12,0,0,0,0,0,0,0,0,0,0,0,0,283,16,299,582,ACTA CASILLA,,,
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1614,C01,36,121,49,37,23,0,13,8,0,9,0,4,0,0,0,0,0,0,0,0,0,0,300,20,320,581,ACTA CASILLA,,,
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1615,B,41,54,79,56,7,0,10,5,0,7,0,61,0,0,0,0,0,0,0,0,0,1,320,18,339,557,ACTA CASILLA,,,
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1615,C01,31,47,68,43,7,0,8,2,0,6,0,1,0,0,0,0,0,0,0,0,0,0,213,12,225,557,ACTA CASILLA,,,
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1615,C02,23,60,78,40,7,0,6,3,0,6,0,0,0,0,0,0,0,0,0,0,0,0,223,8,231,556,ACTA CASILLA,,,
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1616,B,27,42,54,50,11,0,7,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,195,10,205,476,RECUENTO,,,
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1616,C01,35,55,70,24,3,0,7,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,203,7,210,475,ACTA CASILLA,,,
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1617,B,6,42,101,28,5,0,7,6,0,6,0,2,0,0,0,0,0,0,0,0,0,0,203,7,210,460,ACTA CASILLA,,,
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1617,C01,8,16,95,35,4,0,6,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,175,10,185,460,ACTA CASILLA,,,
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1618,B,12,37,101,31,6,0,8,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,203,15,218,491,ACTA CASILLA,,,
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1618,C01,17,35,74,38,3,0,6,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,183,12,195,490,ACTA CASILLA,,,
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1619,B,7,33,94,18,5,0,15,18,0,2,0,0,0,0,0,0,0,0,0,0,0,8,192,0,200,464,ACTA CASILLA,,,
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1619,C01,9,57,83,14,3,0,10,16,0,5,0,1,0,0,0,0,0,0,0,0,0,0,198,19,217,463,ACTA CASILLA,,,
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1620,B,28,67,99,22,10,0,17,35,0,5,0,77,0,0,0,0,0,0,0,0,0,0,360,15,375,713,ACTA CASILLA,,,
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1621,B,81,21,37,19,6,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,15,189,595,ACTA CASILLA,,,
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1622,B,73,18,45,16,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161,9,170,603,ACTA CASILLA,,,
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1623,B,20,72,107,28,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,231,13,244,666,ACTA CASILLA,,,
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1623,C01,22,70,115,21,2,0,3,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,243,17,260,665,ACTA CASILLA,,,
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1624,B,24,55,86,14,6,0,2,6,0,2,0,7,0,0,0,0,0,0,0,0,0,0,202,14,216,630,ACTA CASILLA,,,
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1624,C01,25,85,108,14,1,0,8,6,0,3,0,1,0,0,0,0,0,0,0,0,0,0,251,7,258,630,ACTA CASILLA,,,
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1624,C02,22,59,120,12,3,0,4,6,0,4,0,0,0,0,0,0,0,0,0,0,0,0,230,13,243,630,ACTA CASILLA,,,
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1625,B,21,65,100,32,12,0,19,15,0,4,0,0,0,0,0,0,0,0,0,0,0,0,268,18,286,674,ACTA CASILLA,,,
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1625,C01,25,58,90,19,8,0,25,20,0,10,0,0,0,0,0,0,0,0,0,0,0,0,255,28,283,674,ACTA CASILLA,,,
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1625,C02,37,64,78,20,9,0,16,19,0,8,0,1,0,0,0,0,0,0,0,0,0,0,252,14,266,674,ACTA CASILLA,,,
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1626,B,2,38,111,56,7,0,1,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,224,16,240,483,ACTA CASILLA,,,
5,16,MICHOACAN,2,PURUÁNDIRO,72,PURUÁNDIRO,1626,C01,6,50,114,39,4,0,7,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,230,11,241,482,ACTA CASILLA,,,
