id_entidad_electoral,fecha_jornada,id_cargo,nombre_cargo,id_estado,id_distrito,seccion,id_casilla,tipo_casilla,descripcion,ext_contigua,id_municipio,nombre_municipio,lista_nominal,estatus_casilla,descripcion,resultados_obtenidos,tipo_urna,descripcion,pan-panal,pri,prd,pt,pvem,pc,pa,noregistrados,anulados,total
1,5/8/2007,12,Ayuntamientos,1,0,55,1,B,Basica,0,1,AGUASCALIENTES,609,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,91,77,12,1,8,40,3,1,16,249
1,5/8/2007,12,Ayuntamientos,1,0,56,1,B,Basica,0,1,AGUASCALIENTES,533,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,106,44,4,1,1,59,1,0,12,228
1,5/8/2007,12,Ayuntamientos,1,0,56,1,C,Contigua,0,1,AGUASCALIENTES,533,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,95,63,7,3,5,44,5,0,13,235
1,5/8/2007,12,Ayuntamientos,1,0,57,1,C,Contigua,0,1,AGUASCALIENTES,470,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,73,97,7,1,2,43,0,0,9,232
1,5/8/2007,12,Ayuntamientos,1,0,57,1,B,Basica,0,1,AGUASCALIENTES,469,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,78,76,9,2,5,34,2,0,8,214
1,5/8/2007,12,Ayuntamientos,1,0,58,1,B,Basica,0,1,AGUASCALIENTES,387,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,62,66,8,2,6,48,2,3,7,204
1,5/8/2007,12,Ayuntamientos,1,0,58,1,C,Contigua,0,1,AGUASCALIENTES,388,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,59,61,5,1,5,32,2,0,0,165
1,5/8/2007,12,Ayuntamientos,1,0,59,1,B,Basica,0,1,AGUASCALIENTES,742,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,134,76,15,0,6,60,3,0,14,308
1,5/8/2007,12,Ayuntamientos,1,0,60,1,B,Basica,0,1,AGUASCALIENTES,623,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,93,76,5,5,11,62,2,0,7,261
1,5/8/2007,12,Ayuntamientos,1,0,60,1,C,Contigua,0,1,AGUASCALIENTES,624,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,90,78,10,1,13,58,3,2,5,260
1,5/8/2007,12,Ayuntamientos,1,0,61,1,C,Contigua,0,1,AGUASCALIENTES,445,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,79,61,5,0,4,44,5,0,6,204
1,5/8/2007,12,Ayuntamientos,1,0,61,1,B,Basica,0,1,AGUASCALIENTES,444,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,67,53,3,0,3,40,0,0,9,175
1,5/8/2007,12,Ayuntamientos,1,0,62,1,C,Contigua,0,1,AGUASCALIENTES,376,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,39,52,3,0,7,33,2,0,8,144
1,5/8/2007,12,Ayuntamientos,1,0,62,1,B,Basica,0,1,AGUASCALIENTES,376,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,44,40,7,0,4,32,0,0,11,138
1,5/8/2007,12,Ayuntamientos,1,0,63,1,B,Basica,0,1,AGUASCALIENTES,720,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,87,99,10,2,9,56,2,1,14,280
1,5/8/2007,12,Ayuntamientos,1,0,64,1,C,Contigua,0,1,AGUASCALIENTES,429,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,108,57,19,3,5,45,0,0,5,242
1,5/8/2007,12,Ayuntamientos,1,0,64,1,B,Basica,0,1,AGUASCALIENTES,428,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,74,51,19,2,4,31,5,0,18,204
1,5/8/2007,12,Ayuntamientos,1,0,65,1,B,Basica,0,1,AGUASCALIENTES,646,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,119,105,9,0,10,50,1,0,11,305
1,5/8/2007,12,Ayuntamientos,1,0,66,1,B,Basica,0,1,AGUASCALIENTES,463,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,61,79,7,2,2,60,0,1,13,225
1,5/8/2007,12,Ayuntamientos,1,0,66,1,C,Contigua,0,1,AGUASCALIENTES,463,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,71,70,11,2,6,45,1,0,13,219
1,5/8/2007,12,Ayuntamientos,1,0,67,1,B,Basica,0,1,AGUASCALIENTES,591,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,154,78,19,0,7,60,0,1,15,334
1,5/8/2007,12,Ayuntamientos,1,0,68,1,B,Basica,0,1,AGUASCALIENTES,732,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,115,125,23,1,7,71,1,0,20,363
1,5/8/2007,12,Ayuntamientos,1,0,69,1,B,Basica,0,1,AGUASCALIENTES,530,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,79,70,4,1,7,48,0,0,4,213
1,5/8/2007,12,Ayuntamientos,1,0,69,1,C,Contigua,0,1,AGUASCALIENTES,531,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,71,79,11,1,6,54,2,0,10,234
1,5/8/2007,12,Ayuntamientos,1,0,70,1,B,Basica,0,1,AGUASCALIENTES,702,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,97,99,23,4,13,58,5,0,20,319
1,5/8/2007,12,Ayuntamientos,1,0,71,1,B,Basica,0,1,AGUASCALIENTES,616,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,115,69,11,0,16,47,0,0,11,269
1,5/8/2007,12,Ayuntamientos,1,0,71,1,C,Contigua,0,1,AGUASCALIENTES,616,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,122,80,9,0,6,68,3,0,15,303
1,5/8/2007,12,Ayuntamientos,1,0,72,1,B,Basica,0,1,AGUASCALIENTES,625,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,69,99,10,1,7,77,1,2,21,287
1,5/8/2007,12,Ayuntamientos,1,0,73,1,B,Basica,0,1,AGUASCALIENTES,471,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,75,37,8,3,7,46,1,0,9,186
1,5/8/2007,12,Ayuntamientos,1,0,73,1,C,Contigua,0,1,AGUASCALIENTES,471,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,80,58,4,1,3,58,1,0,10,215
1,5/8/2007,12,Ayuntamientos,1,0,74,1,B,Basica,0,1,AGUASCALIENTES,707,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,128,85,18,0,7,100,2,1,14,355
1,5/8/2007,12,Ayuntamientos,1,0,75,1,B,Basica,0,1,AGUASCALIENTES,726,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,136,75,23,1,15,70,3,1,8,332
1,5/8/2007,12,Ayuntamientos,1,0,76,1,B,Basica,0,1,AGUASCALIENTES,582,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,104,81,10,5,6,63,3,1,11,284
1,5/8/2007,12,Ayuntamientos,1,0,77,1,B,Basica,0,1,AGUASCALIENTES,640,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,92,75,10,3,8,79,5,2,15,289
1,5/8/2007,12,Ayuntamientos,1,0,78,1,B,Basica,0,1,AGUASCALIENTES,420,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,65,69,6,1,17,32,0,0,8,198
1,5/8/2007,12,Ayuntamientos,1,0,78,1,C,Contigua,0,1,AGUASCALIENTES,421,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,58,65,7,0,18,32,5,0,5,190
1,5/8/2007,12,Ayuntamientos,1,0,79,1,C,Contigua,0,1,AGUASCALIENTES,449,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,66,48,9,4,4,51,0,1,11,194
1,5/8/2007,12,Ayuntamientos,1,0,79,1,B,Basica,0,1,AGUASCALIENTES,449,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,76,47,7,4,7,41,2,0,15,199
1,5/8/2007,12,Ayuntamientos,1,0,80,2,C,Contigua,0,1,AGUASCALIENTES,648,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,64,69,13,2,8,49,4,0,6,215
1,5/8/2007,12,Ayuntamientos,1,0,80,5,C,Contigua,0,1,AGUASCALIENTES,649,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,56,61,9,0,3,56,2,0,6,193
1,5/8/2007,12,Ayuntamientos,1,0,80,1,C,Contigua,0,1,AGUASCALIENTES,648,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,79,78,8,3,10,46,5,0,8,237
1,5/8/2007,12,Ayuntamientos,1,0,80,4,C,Contigua,0,1,AGUASCALIENTES,649,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,70,66,13,4,11,42,3,0,10,219
1,5/8/2007,12,Ayuntamientos,1,0,80,1,B,Basica,0,1,AGUASCALIENTES,648,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,68,82,5,2,4,46,3,0,3,213
1,5/8/2007,12,Ayuntamientos,1,0,80,3,C,Contigua,0,1,AGUASCALIENTES,648,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,82,71,9,2,12,48,4,1,12,241
1,5/8/2007,12,Ayuntamientos,1,0,80,6,C,Contigua,0,1,AGUASCALIENTES,649,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,76,71,5,6,7,49,3,0,8,225
1,5/8/2007,12,Ayuntamientos,1,0,81,4,C,Contigua,0,1,AGUASCALIENTES,696,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,69,55,11,4,5,55,1,0,7,207
1,5/8/2007,12,Ayuntamientos,1,0,81,5,C,Contigua,0,1,AGUASCALIENTES,696,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,60,52,6,2,8,55,2,0,5,190
1,5/8/2007,12,Ayuntamientos,1,0,81,6,C,Contigua,0,1,AGUASCALIENTES,696,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,62,59,6,3,8,63,0,2,7,210
1,5/8/2007,12,Ayuntamientos,1,0,81,8,C,Contigua,0,1,AGUASCALIENTES,696,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,75,61,9,2,8,48,0,1,4,208
1,5/8/2007,12,Ayuntamientos,1,0,81,11,C,Contigua,0,1,AGUASCALIENTES,697,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,66,74,8,3,8,51,5,1,3,219
1,5/8/2007,12,Ayuntamientos,1,0,81,10,C,Contigua,0,1,AGUASCALIENTES,696,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,55,57,9,1,7,45,2,0,5,181
1,5/8/2007,12,Ayuntamientos,1,0,81,7,C,Contigua,0,1,AGUASCALIENTES,696,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,48,55,12,1,8,50,0,1,6,181
1,5/8/2007,12,Ayuntamientos,1,0,81,9,C,Contigua,0,1,AGUASCALIENTES,696,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,67,66,9,1,4,45,3,0,5,200
1,5/8/2007,12,Ayuntamientos,1,0,81,2,C,Contigua,0,1,AGUASCALIENTES,696,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,63,69,9,0,7,53,5,0,5,211
1,5/8/2007,12,Ayuntamientos,1,0,81,1,B,Basica,0,1,AGUASCALIENTES,696,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,56,59,10,4,13,61,1,0,8,212
1,5/8/2007,12,Ayuntamientos,1,0,81,1,C,Contigua,0,1,AGUASCALIENTES,696,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,49,67,10,6,8,58,3,0,2,203
1,5/8/2007,12,Ayuntamientos,1,0,81,3,C,Contigua,0,1,AGUASCALIENTES,696,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,56,69,12,1,4,55,5,0,2,204
1,5/8/2007,12,Ayuntamientos,1,0,82,5,C,Contigua,0,1,AGUASCALIENTES,721,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,110,60,10,1,3,59,3,0,8,254
1,5/8/2007,12,Ayuntamientos,1,0,82,6,C,Contigua,0,1,AGUASCALIENTES,721,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,90,76,14,3,8,74,5,1,9,280
1,5/8/2007,12,Ayuntamientos,1,0,82,3,C,Contigua,0,1,AGUASCALIENTES,720,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,85,70,12,1,11,65,3,0,6,253
1,5/8/2007,12,Ayuntamientos,1,0,82,1,B,Basica,0,1,AGUASCALIENTES,720,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,79,85,11,2,10,60,4,0,6,257
1,5/8/2007,12,Ayuntamientos,1,0,82,2,C,Contigua,0,1,AGUASCALIENTES,720,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,94,73,10,1,9,55,2,0,11,255
1,5/8/2007,12,Ayuntamientos,1,0,82,4,C,Contigua,0,1,AGUASCALIENTES,721,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,71,72,7,2,9,51,3,0,5,220
1,5/8/2007,12,Ayuntamientos,1,0,82,7,C,Contigua,0,1,AGUASCALIENTES,721,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,90,73,12,2,4,70,3,1,13,268
1,5/8/2007,12,Ayuntamientos,1,0,82,1,C,Contigua,0,1,AGUASCALIENTES,720,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,78,79,7,4,6,68,3,1,7,253
1,5/8/2007,12,Ayuntamientos,1,0,83,1,C,Contigua,0,1,AGUASCALIENTES,636,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,47,73,8,5,10,46,1,0,9,199
1,5/8/2007,12,Ayuntamientos,1,0,83,1,B,Basica,0,1,AGUASCALIENTES,636,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,39,95,7,1,5,42,3,0,9,201
1,5/8/2007,12,Ayuntamientos,1,0,83,4,C,Contigua,0,1,AGUASCALIENTES,636,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,37,108,10,2,6,44,0,1,7,215
1,5/8/2007,12,Ayuntamientos,1,0,83,2,C,Contigua,0,1,AGUASCALIENTES,636,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,43,88,2,4,9,47,2,0,5,200
1,5/8/2007,12,Ayuntamientos,1,0,83,3,C,Contigua,0,1,AGUASCALIENTES,636,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,25,112,8,0,5,58,4,0,5,217
1,5/8/2007,12,Ayuntamientos,1,0,83,5,C,Contigua,0,1,AGUASCALIENTES,636,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,37,87,7,2,6,48,2,2,15,206
1,5/8/2007,12,Ayuntamientos,1,0,84,1,B,Basica,0,1,AGUASCALIENTES,720,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,32,117,10,3,7,59,2,0,12,242
1,5/8/2007,12,Ayuntamientos,1,0,84,2,C,Contigua,0,1,AGUASCALIENTES,721,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,50,157,10,4,8,58,3,0,5,295
1,5/8/2007,12,Ayuntamientos,1,0,84,1,C,Contigua,0,1,AGUASCALIENTES,720,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,43,135,4,4,11,57,0,0,10,264
1,5/8/2007,12,Ayuntamientos,1,0,85,1,B,Basica,0,1,AGUASCALIENTES,632,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,47,80,7,4,4,62,0,0,12,216
1,5/8/2007,12,Ayuntamientos,1,0,85,1,C,Contigua,0,1,AGUASCALIENTES,632,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,42,106,5,4,6,43,4,0,5,215
1,5/8/2007,12,Ayuntamientos,1,0,85,3,C,Contigua,0,1,AGUASCALIENTES,633,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,66,83,6,3,8,54,1,0,8,229
1,5/8/2007,12,Ayuntamientos,1,0,85,4,C,Contigua,0,1,AGUASCALIENTES,633,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,41,93,6,2,7,62,0,0,0,211
1,5/8/2007,12,Ayuntamientos,1,0,85,2,C,Contigua,0,1,AGUASCALIENTES,632,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,44,85,6,4,5,52,2,0,9,207
1,5/8/2007,12,Ayuntamientos,1,0,86,2,C,Contigua,0,1,AGUASCALIENTES,720,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,65,92,5,3,8,68,2,0,6,249
1,5/8/2007,12,Ayuntamientos,1,0,86,4,C,Contigua,0,1,AGUASCALIENTES,720,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,67,67,11,4,4,67,4,0,6,230
1,5/8/2007,12,Ayuntamientos,1,0,86,7,C,Contigua,0,1,AGUASCALIENTES,720,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,71,72,6,4,13,66,1,1,9,243
1,5/8/2007,12,Ayuntamientos,1,0,86,1,B,Basica,0,1,AGUASCALIENTES,719,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,44,82,10,1,9,61,2,0,7,216
1,5/8/2007,12,Ayuntamientos,1,0,86,5,C,Contigua,0,1,AGUASCALIENTES,720,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,54,98,10,6,9,75,1,0,4,257
1,5/8/2007,12,Ayuntamientos,1,0,86,6,C,Contigua,0,1,AGUASCALIENTES,720,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,84,79,7,3,7,89,1,0,4,274
1,5/8/2007,12,Ayuntamientos,1,0,86,1,C,Contigua,0,1,AGUASCALIENTES,719,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,61,87,6,4,9,69,6,0,9,251
1,5/8/2007,12,Ayuntamientos,1,0,86,9,C,Contigua,0,1,AGUASCALIENTES,720,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,63,87,8,6,10,80,3,0,4,261
1,5/8/2007,12,Ayuntamientos,1,0,86,3,C,Contigua,0,1,AGUASCALIENTES,720,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,71,89,9,6,7,58,0,0,10,250
1,5/8/2007,12,Ayuntamientos,1,0,86,8,C,Contigua,0,1,AGUASCALIENTES,720,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,61,82,9,1,7,62,0,0,10,232
1,5/8/2007,12,Ayuntamientos,1,0,87,2,C,Contigua,0,1,AGUASCALIENTES,538,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,77,78,12,1,11,63,6,0,4,252
1,5/8/2007,12,Ayuntamientos,1,0,87,1,B,Basica,0,1,AGUASCALIENTES,537,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,47,68,15,4,11,54,2,1,6,208
1,5/8/2007,12,Ayuntamientos,1,0,87,1,C,Contigua,0,1,AGUASCALIENTES,537,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,64,75,19,2,7,47,3,1,2,220
1,5/8/2007,12,Ayuntamientos,1,0,88,1,B,Basica,0,1,AGUASCALIENTES,572,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,91,71,13,1,9,43,0,0,0,228
1,5/8/2007,12,Ayuntamientos,1,0,88,1,C,Contigua,0,1,AGUASCALIENTES,573,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,76,97,7,0,10,52,2,0,12,256
1,5/8/2007,12,Ayuntamientos,1,0,89,1,C,Contigua,0,1,AGUASCALIENTES,606,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,62,99,4,2,7,37,2,0,12,225
1,5/8/2007,12,Ayuntamientos,1,0,89,1,B,Basica,0,1,AGUASCALIENTES,606,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,48,96,6,3,1,43,3,0,4,204
1,5/8/2007,12,Ayuntamientos,1,0,90,1,C,Contigua,0,1,AGUASCALIENTES,617,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,79,78,11,1,10,56,6,0,4,245
1,5/8/2007,12,Ayuntamientos,1,0,90,2,C,Contigua,0,1,AGUASCALIENTES,617,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,90,71,11,2,6,43,4,0,10,237
1,5/8/2007,12,Ayuntamientos,1,0,90,3,C,Contigua,0,1,AGUASCALIENTES,618,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,100,65,8,3,7,50,1,0,6,240
1,5/8/2007,12,Ayuntamientos,1,0,90,1,B,Basica,0,1,AGUASCALIENTES,617,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,89,73,8,3,9,52,5,0,11,250
1,5/8/2007,12,Ayuntamientos,1,0,91,1,B,Basica,0,1,AGUASCALIENTES,457,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,64,60,7,1,6,35,3,0,8,184
1,5/8/2007,12,Ayuntamientos,1,0,91,1,C,Contigua,0,1,AGUASCALIENTES,458,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,50,59,6,0,5,45,2,0,5,172
1,5/8/2007,12,Ayuntamientos,1,0,92,1,B,Basica,0,1,AGUASCALIENTES,418,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,72,47,5,2,1,43,1,1,6,178
1,5/8/2007,12,Ayuntamientos,1,0,92,1,C,Contigua,0,1,AGUASCALIENTES,419,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,57,40,19,2,3,54,0,0,10,185
1,5/8/2007,12,Ayuntamientos,1,0,93,1,C,Contigua,0,1,AGUASCALIENTES,439,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,68,68,12,3,3,40,2,1,7,204
1,5/8/2007,12,Ayuntamientos,1,0,93,1,B,Basica,0,1,AGUASCALIENTES,439,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,55,65,8,5,7,40,1,0,9,190
1,5/8/2007,12,Ayuntamientos,1,0,94,1,B,Basica,0,1,AGUASCALIENTES,403,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,47,59,1,4,4,25,1,0,5,146
1,5/8/2007,12,Ayuntamientos,1,0,94,1,C,Contigua,0,1,AGUASCALIENTES,404,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,62,64,0,1,9,22,2,0,11,171
1,5/8/2007,12,Ayuntamientos,1,0,95,1,B,Basica,0,1,AGUASCALIENTES,515,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,77,96,5,4,8,35,2,0,9,236
1,5/8/2007,12,Ayuntamientos,1,0,95,1,C,Contigua,0,1,AGUASCALIENTES,515,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,64,92,6,2,10,53,3,2,8,240
1,5/8/2007,12,Ayuntamientos,1,0,96,1,C,Contigua,0,1,AGUASCALIENTES,619,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,62,95,8,6,16,53,6,0,9,255
1,5/8/2007,12,Ayuntamientos,1,0,96,2,C,Contigua,0,1,AGUASCALIENTES,619,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,74,86,6,6,11,46,6,0,13,248
1,5/8/2007,12,Ayuntamientos,1,0,96,1,B,Basica,0,1,AGUASCALIENTES,618,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,88,83,7,3,8,61,6,1,5,262
1,5/8/2007,12,Ayuntamientos,1,0,97,1,B,Basica,0,1,AGUASCALIENTES,486,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,47,96,8,3,8,24,0,1,6,193
1,5/8/2007,12,Ayuntamientos,1,0,97,1,C,Contigua,0,1,AGUASCALIENTES,486,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,36,96,6,1,8,27,0,0,4,178
1,5/8/2007,12,Ayuntamientos,1,0,99,1,B,Basica,0,1,AGUASCALIENTES,653,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,35,72,6,5,5,38,2,1,5,169
1,5/8/2007,12,Ayuntamientos,1,0,99,2,C,Contigua,0,1,AGUASCALIENTES,654,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,72,53,6,0,8,35,2,0,10,186
1,5/8/2007,12,Ayuntamientos,1,0,99,1,C,Contigua,0,1,AGUASCALIENTES,653,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,42,74,6,5,6,42,1,0,2,178
1,5/8/2007,12,Ayuntamientos,1,0,100,1,B,Basica,0,1,AGUASCALIENTES,593,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,48,110,5,1,16,49,1,1,8,239
1,5/8/2007,12,Ayuntamientos,1,0,100,1,C,Contigua,0,1,AGUASCALIENTES,593,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,54,106,6,1,25,43,0,0,10,245
1,5/8/2007,12,Ayuntamientos,1,0,101,1,B,Basica,0,1,AGUASCALIENTES,634,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,88,87,10,0,10,61,1,0,5,262
1,5/8/2007,12,Ayuntamientos,1,0,101,1,C,Contigua,0,1,AGUASCALIENTES,635,RC,Recuento llevado a cabo en la sede de los Consejos respectivos,P,T,Urna tradicional,67,81,6,1,10,54,1,0,5,225
