CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NVA _ALIANZA,MORENA,ES,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,CAND_IND23,CAND_IND24,CAND_IND25,CAND_IND26,CAND_IND27,CAND_IND28,CAND_IND29,CAND_IND30,CAND_IND31,CAND_IND32,CAND_IND33,CAND_IND34,CAND_IND35,CAND_IND36,CAND_IND37,CAND_IND38,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
5,13,HIDALGO,1,ZIMAPAN,6,ALFAJAYUCAN,93,1,16,102,141,154,1,0,12,25,9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,460,7,467,682
5,13,HIDALGO,1,ZIMAPAN,6,ALFAJAYUCAN,94,1,3,55,31,107,1,0,5,5,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,211,14,225,361
5,13,HIDALGO,1,ZIMAPAN,6,ALFAJAYUCAN,95,2,32,81,99,266,4,0,10,42,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,536,31,567,980
5,13,HIDALGO,1,ZIMAPAN,6,ALFAJAYUCAN,96,1,27,63,70,105,0,0,4,17,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,287,17,304,491
5,13,HIDALGO,1,ZIMAPAN,6,ALFAJAYUCAN,97,2,41,61,107,151,4,0,13,19,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,401,26,427,788
5,13,HIDALGO,1,ZIMAPAN,6,ALFAJAYUCAN,98,1,6,66,33,112,1,0,5,9,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,232,7,239,328
5,13,HIDALGO,1,ZIMAPAN,6,ALFAJAYUCAN,99,2,35,74,98,347,2,0,9,26,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,593,19,612,1310
5,13,HIDALGO,1,ZIMAPAN,6,ALFAJAYUCAN,100,2,10,52,103,231,2,0,11,11,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,422,26,448,833
5,13,HIDALGO,1,ZIMAPAN,6,ALFAJAYUCAN,101,2,12,84,154,203,1,0,45,12,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,516,13,529,979
5,13,HIDALGO,1,ZIMAPAN,6,ALFAJAYUCAN,102,1,7,49,6,98,0,0,5,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,171,4,175,226
5,13,HIDALGO,1,ZIMAPAN,6,ALFAJAYUCAN,103,3,36,141,196,364,2,0,13,31,12,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,795,20,815,1262
5,13,HIDALGO,1,ZIMAPAN,6,ALFAJAYUCAN,104,2,26,63,91,191,4,0,7,24,11,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,417,23,440,774
5,13,HIDALGO,1,ZIMAPAN,6,ALFAJAYUCAN,105,1,3,27,218,68,0,0,3,5,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,326,4,330,510
5,13,HIDALGO,1,ZIMAPAN,6,ALFAJAYUCAN,106,2,14,119,186,166,0,0,37,8,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,538,16,554,840
5,13,HIDALGO,1,ZIMAPAN,6,ALFAJAYUCAN,107,1,15,50,46,210,2,0,5,27,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,360,9,369,532
5,13,HIDALGO,1,ZIMAPAN,6,ALFAJAYUCAN,108,1,7,32,22,175,1,0,5,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,244,10,254,339
5,13,HIDALGO,1,ZIMAPAN,6,ALFAJAYUCAN,109,1,7,33,32,142,2,0,8,10,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,240,4,244,359
5,13,HIDALGO,1,ZIMAPAN,6,ALFAJAYUCAN,110,1,2,13,12,147,3,0,2,14,4,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,197,7,204,259
5,13,HIDALGO,1,ZIMAPAN,6,ALFAJAYUCAN,111,2,4,117,179,228,2,0,8,34,6,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,578,13,591,850
5,13,HIDALGO,1,ZIMAPAN,6,ALFAJAYUCAN,112,1,6,16,9,73,0,0,2,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,109,3,112,162
5,13,HIDALGO,1,ZIMAPAN,6,ALFAJAYUCAN,113,1,6,53,43,58,1,0,2,2,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,166,7,173,278
5,13,HIDALGO,10,APAN,7,ALMOLOYA,114,4,147,494,49,0,361,205,215,33,18,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1522,31,1554,2388
5,13,HIDALGO,10,APAN,7,ALMOLOYA,115,2,104,272,24,0,251,119,59,8,19,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,856,29,885,1363
5,13,HIDALGO,10,APAN,7,ALMOLOYA,116,1,7,54,25,0,13,1,6,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,108,4,112,195
5,13,HIDALGO,10,APAN,7,ALMOLOYA,117,1,36,107,46,0,36,8,7,1,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,243,2,245,390
5,13,HIDALGO,10,APAN,7,ALMOLOYA,118,1,53,45,5,0,42,14,10,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,170,1,171,272
5,13,HIDALGO,10,APAN,7,ALMOLOYA,119,1,40,96,2,0,104,20,21,3,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,289,4,293,446
5,13,HIDALGO,10,APAN,7,ALMOLOYA,120,1,24,43,7,0,31,4,2,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,113,0,113,179
5,13,HIDALGO,10,APAN,7,ALMOLOYA,121,2,48,161,8,0,133,67,70,10,8,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,505,15,520,797
5,13,HIDALGO,10,APAN,7,ALMOLOYA,122,1,34,156,16,0,116,62,38,13,7,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,442,12,454,679
5,13,HIDALGO,10,APAN,7,ALMOLOYA,123,1,9,88,26,0,69,25,25,4,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,248,3,251,374
5,13,HIDALGO,10,APAN,7,ALMOLOYA,124,1,19,65,31,0,51,15,15,22,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,219,3,222,351
5,13,HIDALGO,10,APAN,7,ALMOLOYA,125,1,21,75,24,0,58,74,4,4,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,262,4,266,388
5,13,HIDALGO,10,APAN,7,ALMOLOYA,126,1,50,144,17,0,65,67,23,5,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,374,9,383,647
5,13,HIDALGO,10,APAN,8,APAN,127,5,635,251,173,7,88,124,25,48,16,0,0,1,0,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1377,25,1406,2506
5,13,HIDALGO,10,APAN,8,APAN,128,5,745,312,233,8,101,106,27,78,13,0,0,0,4,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1636,30,1672,3013
5,13,HIDALGO,10,APAN,8,APAN,129,4,909,237,249,2,52,110,29,73,20,0,0,0,3,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1693,22,1717,2916
5,13,HIDALGO,10,APAN,8,APAN,130,3,386,119,93,18,22,48,51,22,11,7,0,0,0,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,786,18,806,2019
5,13,HIDALGO,10,APAN,8,APAN,131,2,243,140,46,1,32,71,15,24,9,1,0,0,0,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,588,7,595,990
5,13,HIDALGO,10,APAN,8,APAN,132,2,231,108,50,1,20,49,11,34,8,0,0,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,512,4,516,857
5,13,HIDALGO,10,APAN,8,APAN,133,2,232,174,47,0,26,45,7,19,12,0,0,0,0,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,565,9,574,912
5,13,HIDALGO,10,APAN,8,APAN,134,3,494,214,146,3,48,135,9,70,10,0,0,0,0,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,1133,17,1165,1873
5,13,HIDALGO,10,APAN,8,APAN,135,3,491,274,90,2,62,82,20,76,21,1,0,0,0,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1125,18,1143,1902
5,13,HIDALGO,10,APAN,8,APAN,136,2,333,193,72,2,33,150,14,83,18,0,0,0,0,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,915,16,931,1468
5,13,HIDALGO,10,APAN,8,APAN,137,3,520,118,74,9,58,111,26,49,18,0,0,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,983,18,1007,1813
5,13,HIDALGO,10,APAN,8,APAN,138,2,253,112,37,4,25,30,6,13,5,1,0,1,0,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,491,6,497,800
5,13,HIDALGO,10,APAN,8,APAN,139,1,113,140,29,3,5,35,4,9,3,2,0,0,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,344,17,361,572
5,13,HIDALGO,10,APAN,8,APAN,140,1,5,101,30,1,1,11,2,0,1,0,0,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,152,3,155,258
5,13,HIDALGO,10,APAN,8,APAN,141,1,51,93,15,3,2,2,8,4,6,0,0,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,184,7,191,290
5,13,HIDALGO,10,APAN,8,APAN,142,1,60,127,16,3,64,35,4,14,5,0,0,0,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,329,10,339,604
5,13,HIDALGO,10,APAN,8,APAN,143,3,420,263,115,2,38,48,25,40,10,0,1,0,0,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,967,13,980,1906
5,13,HIDALGO,10,APAN,8,APAN,144,1,119,67,91,4,9,35,8,13,8,0,0,0,0,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,356,6,362,653
5,13,HIDALGO,10,APAN,8,APAN,145,2,126,95,110,24,18,45,4,18,2,0,0,0,0,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,444,9,453,804
5,13,HIDALGO,10,APAN,8,APAN,146,3,249,275,107,3,30,42,8,24,8,0,1,0,0,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,752,14,766,1406
5,13,HIDALGO,10,APAN,8,APAN,147,2,149,170,82,4,32,29,22,32,6,0,0,0,0,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,533,18,551,1321
5,13,HIDALGO,10,APAN,8,APAN,148,2,181,160,62,0,18,47,0,39,7,0,0,0,0,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,515,14,529,1144
5,13,HIDALGO,10,APAN,8,APAN,149,1,56,88,28,1,9,11,0,0,0,0,0,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,193,8,201,308
5,13,HIDALGO,10,APAN,8,APAN,150,1,102,90,14,5,14,46,6,13,3,1,0,0,0,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,294,13,308,571
5,13,HIDALGO,10,APAN,8,APAN,151,1,60,130,28,3,5,72,17,112,2,0,0,0,0,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,431,11,443,739
5,13,HIDALGO,15,TEPEJI DEL RIO,9,ATITALAQUIA,152,3,619,259,25,11,9,20,11,76,0,1,1,0,1,,,,,,,30,108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1171,31,1202,1961
5,13,HIDALGO,15,TEPEJI DEL RIO,9,ATITALAQUIA,153,4,697,424,30,17,16,24,28,108,0,7,1,1,0,,,,,,,60,156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1569,26,1595,2731
5,13,HIDALGO,15,TEPEJI DEL RIO,9,ATITALAQUIA,154,3,397,268,275,6,23,21,12,39,0,3,1,2,0,,,,,,,59,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1188,14,1203,1874
5,13,HIDALGO,15,TEPEJI DEL RIO,9,ATITALAQUIA,155,3,334,235,119,2,8,29,13,123,0,1,0,0,2,,,,,,,134,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1036,20,1056,1641
5,13,HIDALGO,15,TEPEJI DEL RIO,9,ATITALAQUIA,156,3,490,348,38,6,14,23,27,78,0,3,2,1,0,,,,,,,95,52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1177,20,1197,1854
5,13,HIDALGO,15,TEPEJI DEL RIO,9,ATITALAQUIA,157,5,670,425,98,12,23,47,19,280,0,3,1,1,0,,,,,,,47,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1757,35,1793,3284
5,13,HIDALGO,15,TEPEJI DEL RIO,9,ATITALAQUIA,158,4,585,545,63,8,4,33,14,89,0,5,0,2,1,,,,,,,41,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1412,23,1435,2266
5,13,HIDALGO,15,TEPEJI DEL RIO,9,ATITALAQUIA,159,2,72,158,14,2,9,16,4,95,0,3,2,0,0,,,,,,,1,61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,437,14,452,811
5,13,HIDALGO,15,TEPEJI DEL RIO,9,ATITALAQUIA,160,2,63,126,13,6,10,12,4,80,0,0,0,0,0,,,,,,,13,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,387,17,404,804
5,13,HIDALGO,15,TEPEJI DEL RIO,9,ATITALAQUIA,161,4,386,287,47,7,32,80,41,275,0,4,0,1,0,,,,,,,155,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1334,30,1364,2365
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,10,ATLAPEXCO,162,3,9,887,546,0,12,6,54,16,0,0,0,0,0,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1536,28,1564,2117
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,10,ATLAPEXCO,163,3,2,536,107,0,3,6,22,41,0,0,0,0,0,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,719,53,772,973
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,10,ATLAPEXCO,164,1,0,183,78,0,1,2,6,4,0,0,0,0,0,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,278,21,299,357
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,10,ATLAPEXCO,165,2,3,474,238,0,9,13,65,55,0,0,0,0,0,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,873,56,929,1205
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,10,ATLAPEXCO,166,2,3,255,251,0,5,6,50,18,0,0,0,0,0,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,616,34,650,912
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,10,ATLAPEXCO,167,1,3,176,115,0,0,2,8,18,0,0,0,0,0,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,329,27,356,496
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,10,ATLAPEXCO,168,1,5,217,102,0,2,1,5,8,0,0,0,0,0,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,344,29,373,499
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,10,ATLAPEXCO,169,2,2,415,116,0,9,10,12,170,0,0,0,0,0,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,742,42,784,1066
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,10,ATLAPEXCO,170,2,7,258,280,0,3,5,24,14,0,0,0,0,0,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,593,49,642,831
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,10,ATLAPEXCO,171,2,4,346,577,0,6,0,72,10,0,0,0,0,0,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1022,37,1059,1346
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,10,ATLAPEXCO,172,1,0,173,129,0,2,4,8,7,0,0,0,0,0,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,327,11,338,458
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,10,ATLAPEXCO,173,1,2,168,110,0,1,10,9,7,0,0,0,0,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,307,11,318,429
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,10,ATLAPEXCO,174,1,3,199,183,0,5,25,30,13,0,0,0,0,0,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,468,12,480,632
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,10,ATLAPEXCO,175,1,4,266,194,0,3,8,16,9,0,0,0,0,0,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,506,24,530,656
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,10,ATLAPEXCO,176,2,1,310,224,0,7,9,75,8,0,0,0,0,0,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,643,43,686,985
5,13,HIDALGO,3,SAN FELIPE ORIZATLAN,10,ATLAPEXCO,177,2,3,389,277,0,3,2,14,24,0,0,0,0,0,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,714,53,767,953
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,178,3,582,305,95,35,49,3,50,30,60,14,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1223,32,1255,2195
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,179,3,408,287,106,37,34,2,58,20,39,11,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1004,15,1019,1573
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,180,2,415,207,72,27,59,3,60,26,65,5,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,940,18,958,1423
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,181,2,406,160,47,31,12,7,60,18,38,9,3,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,793,9,802,1193
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,182,1,0,13,141,0,1,0,2,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,158,2,160,195
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,183,1,68,66,10,7,1,0,3,0,8,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,165,30,195,350
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,184,1,126,109,38,10,4,1,16,1,4,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,314,10,324,593
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,185,1,21,22,16,5,1,0,7,3,2,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,79,11,90,173
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,186,1,45,75,139,2,8,1,13,0,9,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,294,6,300,496
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,187,2,42,130,373,12,4,0,51,31,12,8,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,663,12,675,990
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,188,1,20,97,142,8,16,1,7,1,3,2,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,301,14,315,535
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,189,1,31,52,26,7,11,0,9,2,2,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,145,0,145,451
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,190,1,32,70,70,3,10,0,29,3,3,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,223,11,234,409
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,191,2,46,167,156,19,9,1,17,7,12,6,7,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,448,15,463,801
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,192,1,107,55,38,14,2,0,8,2,6,3,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,238,10,248,501
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,193,2,99,144,71,12,15,2,30,4,10,3,1,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,394,7,401,895
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,194,2,363,137,49,12,18,0,9,12,11,9,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,620,17,637,1099
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,195,2,183,161,87,4,29,1,21,7,17,3,1,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,519,18,537,827
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,196,1,74,82,151,14,25,1,23,7,25,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,404,7,411,655
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,197,2,63,297,281,36,21,2,24,11,20,1,3,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,761,25,786,1275
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,198,1,11,46,38,0,6,1,8,0,2,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,115,2,117,193
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,199,2,30,98,74,26,8,0,8,2,14,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,260,11,271,423
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,200,2,258,126,30,15,12,0,31,6,12,6,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,499,0,499,924
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,201,2,246,210,105,5,40,0,21,16,36,10,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,691,14,705,1202
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,202,1,47,127,148,18,9,2,5,1,4,4,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,365,24,389,633
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,203,2,266,166,65,21,20,1,52,11,26,9,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,637,15,652,1076
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,204,2,205,194,168,20,28,0,23,17,62,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,720,32,753,1319
5,13,HIDALGO,8,ACTOPAN,11,ATOTONILCO EL GRANDE,205,1,6,32,12,5,30,0,6,1,4,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,98,7,105,175
5,13,HIDALGO,15,TEPEJI DEL RIO,12,ATOTONILCO DE TULA,206,3,0,168,242,27,92,187,13,121,352,8,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1211,12,1223,1838
5,13,HIDALGO,15,TEPEJI DEL RIO,12,ATOTONILCO DE TULA,207,2,0,135,177,14,79,220,11,107,263,4,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1012,13,1025,1425
5,13,HIDALGO,15,TEPEJI DEL RIO,12,ATOTONILCO DE TULA,208,3,0,161,130,17,68,140,8,178,516,5,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1226,15,1241,1772
5,13,HIDALGO,15,TEPEJI DEL RIO,12,ATOTONILCO DE TULA,209,3,0,92,589,6,243,70,14,100,386,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1502,19,1521,2220
5,13,HIDALGO,15,TEPEJI DEL RIO,12,ATOTONILCO DE TULA,210,1,0,75,152,4,69,14,5,20,136,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,477,4,481,732
