MUNICIPIO,Dtto,SECCION,LNOM,PAN,PRI,PRD,PT,PVEM,PUDC,PCC,PL,PCD,PAS,PSN,NULOS,CCM1,CCM2,TOTAL
Torreón,9,1292,727,119,201,14,10,4,0,0,9,0,23,0,3,0,0,383
Torreón,9,1293,575,55,165,13,11,5,2,1,2,1,6,0,7,0,0,268
Torreón,9,1294,799,67,346,8,11,2,1,1,1,3,16,0,178,0,0,634
Torreón,9,1295,679,75,251,33,15,9,3,4,5,5,0,0,9,0,0,409
Torreón,9,1296,856,103,206,31,19,5,0,0,1,4,1,0,6,15,0,391
Torreón,9,1297,588,79,140,26,9,4,0,0,3,2,5,0,0,0,0,268
Torreón,9,1298,847,130,160,48,20,1,0,1,9,3,13,0,11,6,0,402
Torreón,9,1299,764,95,173,21,16,2,1,3,3,3,6,0,7,4,0,334
Torreón,8,1300,968,102,209,27,19,12,1,0,5,32,6,0,6,16,0,435
Torreón,8,1301,830,157,207,25,14,4,0,3,3,18,1,0,6,0,0,438
Torreón,8,1302,847,125,171,29,21,11,2,0,2,18,4,0,6,2,0,391
Torreón,8,1303,624,94,200,6,8,5,2,0,0,11,3,0,3,0,0,332
Torreón,8,1304,601,65,121,14,8,2,1,0,5,13,3,0,3,2,0,237
Torreón,8,1305,413,36,100,9,9,2,1,0,1,4,1,0,5,0,0,168
Torreón,8,1306,880,98,190,12,37,7,2,0,1,10,1,0,10,1,0,369
Torreón,9,1307,826,84,223,26,12,10,1,2,0,6,5,0,8,3,0,380
Torreón,9,1308,714,104,182,23,10,5,1,4,2,4,6,0,6,0,0,347
Torreón,9,1309,965,76,320,46,13,4,3,0,2,12,7,0,15,4,0,502
Torreón,11,1310,907,132,119,29,17,5,9,0,0,4,7,0,1,2,0,325
Torreón,11,1311,1252,260,307,38,38,9,0,1,1,2,6,0,4,8,0,674
Torreón,11,1312,1094,205,155,70,41,8,4,0,1,9,12,0,7,7,0,519
Torreón,11,1313,1150,121,234,62,13,5,5,50,1,5,2,0,10,0,0,508
Torreón,11,1314,1015,105,238,24,6,6,4,13,1,16,3,0,10,3,0,429
Torreón,11,1315,1242,213,198,63,38,12,2,3,1,11,2,0,8,2,0,553
Torreón,11,1316,996,204,182,37,33,3,0,0,0,5,7,0,11,5,0,487
Torreón,11,1317,1292,270,227,42,38,5,5,5,0,8,9,0,10,6,0,625
Torreón,11,1318,1207,179,234,57,32,10,0,1,0,5,3,0,2,2,0,525
Torreón,11,1319,1054,188,255,32,18,7,0,4,2,3,4,0,1,1,0,515
Torreón,10,1320,1506,199,280,108,15,9,3,3,3,14,5,0,10,5,0,654
Torreón,10,1321,759,112,244,18,11,3,2,2,2,3,2,0,10,1,0,410
Torreón,10,1322,1515,233,336,49,16,8,4,5,4,8,8,0,12,7,0,690
Torreón,10,1323,1490,197,307,99,16,11,2,0,5,2,3,0,14,4,0,660
Torreón,10,1324,1236,161,328,52,16,13,1,2,2,9,1,0,8,3,0,596
Torreón,10,1325,1189,203,225,69,6,10,4,0,1,5,1,0,5,1,0,530
Torreón,10,1326,1237,245,275,17,41,5,5,3,1,10,3,0,15,5,0,625
Torreón,10,1327,1330,174,271,40,34,3,2,1,4,1,5,0,7,7,0,549
Torreón,10,1328,1117,216,175,59,39,6,3,1,1,20,13,0,10,8,0,551
Torreón,10,1329,1529,249,297,86,66,10,1,1,0,4,2,0,14,3,0,733
Torreón,10,1330,1210,234,209,47,67,9,1,0,0,10,3,0,7,2,0,589
Torreón,10,1331,1157,262,156,39,13,9,3,0,1,2,4,0,14,3,0,506
Torreón,7,1332,1284,232,214,56,37,7,2,0,2,8,2,0,13,5,0,578
Torreón,7,1333,1115,283,200,43,19,6,2,0,2,6,5,0,12,3,0,581
Torreón,7,1334,979,181,135,25,16,2,2,0,2,4,1,0,100,2,0,470
Torreón,7,1335,628,133,103,25,11,2,2,1,1,2,3,0,5,4,0,292
Torreón,7,1336,1338,209,309,46,26,6,0,3,3,8,4,0,17,5,0,636
Torreón,7,1337,1060,161,193,43,23,16,4,0,2,4,8,0,5,5,0,464
Torreón,7,1338,1330,174,259,59,24,9,2,0,1,16,8,0,8,53,0,613
Torreón,7,1339,1243,307,171,53,29,7,3,0,1,4,6,0,5,0,0,586
Torreón,7,1340,1202,243,195,40,48,4,2,0,2,5,11,0,10,13,0,573
Torreón,7,1341,1206,144,225,95,23,13,5,0,0,4,4,0,7,2,0,522
Torreón,10,1342,1333,174,239,53,25,9,0,0,3,4,1,0,8,4,0,520
Torreón,10,1343,1813,174,351,44,90,8,5,0,2,4,6,0,12,8,0,704
Torreón,10,1344,1001,62,292,20,40,13,3,0,3,2,2,0,12,3,0,452
Torreón,10,1345,1435,127,243,26,90,8,4,1,2,2,4,0,11,12,0,530
Torreón,10,1346,1307,160,290,41,83,5,1,0,1,4,1,0,14,0,0,600
Torreón,10,1347,1131,135,341,59,21,8,1,0,5,2,11,0,5,3,0,591
Torreón,10,1348,1172,189,198,48,24,10,5,1,3,7,2,0,9,2,0,498
Torreón,10,1349,1302,257,215,91,15,6,2,1,3,2,4,0,14,5,0,615
Torreón,10,1350,7087,1634,964,233,130,50,12,10,6,59,28,0,39,78,0,3243
Torreón,11,1351,4428,690,546,174,145,25,11,4,0,47,6,0,14,10,0,1672
Torreón,11,1352,548,36,176,52,0,4,0,3,1,1,1,0,13,8,0,295
Torreón,11,1353,1049,135,264,21,12,9,4,13,0,5,3,0,12,0,0,478
Torreón,11,1354,3967,510,579,122,62,35,10,11,13,77,7,0,18,4,0,1448
Torreón,11,1355,1342,264,194,47,29,19,4,1,2,9,11,0,366,7,0,953
Torreón,11,1356,1003,223,192,33,28,6,5,1,1,8,4,0,5,2,0,508
Torreón,11,1357,796,179,168,20,24,9,2,1,0,10,0,0,4,2,0,419
Torreón,11,1358,1142,196,179,59,35,6,5,1,2,21,2,0,4,5,0,515
Torreón,11,1359,1251,176,219,65,9,11,3,2,0,17,9,0,3,0,0,514
Torreón,11,1360,5349,1351,698,176,127,36,14,3,3,35,32,0,11,13,0,2499
Torreón,10,1361,1605,270,292,68,32,14,3,2,1,11,7,0,19,2,0,721
Torreón,10,1362,1353,293,213,51,47,10,7,5,2,11,2,0,8,10,0,659
Torreón,10,1363,1455,147,317,62,3,12,0,3,3,11,3,0,9,0,0,570
Torreón,10,1364,948,262,174,34,10,3,2,10,0,5,3,0,5,3,0,511
Torreón,10,1365,5176,975,868,234,108,39,12,9,3,31,13,0,42,14,0,2348
Torreón,10,1366,1002,302,170,31,28,4,3,0,2,10,8,0,2,2,0,562
Torreón,10,1367,1412,360,246,61,28,8,5,3,1,6,2,0,10,5,0,735
Torreón,10,1368,1388,364,192,68,18,12,7,2,6,14,6,0,343,0,0,1032
Torreón,10,1369,1035,232,184,48,24,8,3,1,3,2,1,0,7,3,0,516
Torreón,10,1370,579,181,80,20,8,2,1,0,2,2,7,0,4,1,0,308
Torreón,7,1371,876,207,163,34,38,3,1,1,1,1,9,0,5,2,0,465
Torreón,7,1372,873,205,152,29,11,8,3,1,0,6,8,0,7,3,0,433
Torreón,7,1373,1106,248,169,35,17,7,3,0,0,3,2,0,15,4,0,503
Torreón,7,1374,1288,335,163,63,26,8,0,1,0,5,3,0,16,15,0,635
Torreón,7,1375,1069,259,164,62,10,10,3,2,1,4,6,0,3,0,0,524
Torreón,7,1376,1044,346,154,32,14,7,3,0,0,14,4,0,4,0,0,578
Torreón,10,1377,1358,359,214,53,20,9,2,0,1,15,4,0,15,4,0,696
Torreón,10,1378,990,289,153,42,12,5,1,0,6,17,4,0,4,2,0,535
Torreón,10,1379,775,246,116,44,18,6,3,1,1,15,5,0,2,3,0,460
Torreón,10,1380,1289,469,179,20,12,10,3,3,0,11,0,0,5,32,0,744
Torreón,10,1381,1114,332,111,31,22,6,5,1,0,6,3,0,6,3,0,526
Torreón,9,1382,2696,610,423,117,58,25,6,0,3,25,8,0,16,9,0,1300
Torreón,10,1383,1308,163,234,76,20,6,1,0,5,4,3,0,10,9,0,531
Torreón,10,1384,1704,367,326,85,28,13,0,2,3,13,5,0,297,0,0,1139
Torreón,10,1385,696,169,102,32,13,3,5,4,3,10,2,0,4,2,0,349
Torreón,10,1386,999,205,181,59,29,12,2,1,0,6,8,0,1,0,0,504
Torreón,10,1387,1150,136,198,40,16,6,1,0,4,7,1,0,12,3,0,424
Torreón,9,1388,2443,765,272,100,52,8,11,2,5,38,10,0,10,5,0,1278
Torreón,9,1389,794,194,151,29,16,8,5,0,2,9,1,0,7,5,0,427
Torreón,9,1390,1216,301,220,57,47,1,3,0,6,10,6,0,2,12,0,665
Torreón,9,1391,1316,558,109,49,19,17,4,0,1,0,14,0,5,1,0,777
Torreón,10,1392,1193,512,125,32,15,12,2,1,0,2,5,0,5,7,0,718
Torreón,10,1393,1327,598,162,27,17,12,4,1,0,7,8,0,3,1,0,840
Torreón,7,1394,715,166,120,27,12,3,0,1,0,10,5,0,3,0,0,347
Torreón,10,1395,1312,527,147,60,14,21,4,1,6,5,2,0,14,4,0,805
Torreón,10,1396,672,151,86,33,18,3,1,1,4,5,6,0,3,52,0,363
Torreón,10,1397,1272,235,224,67,39,5,3,0,3,7,4,0,12,9,0,608
Torreón,10,1398,1587,533,178,62,37,14,2,1,2,11,8,0,11,5,0,864
Torreón,10,1399,1223,453,155,45,24,11,4,1,1,4,4,0,7,7,0,716
Torreón,10,1400,970,425,98,39,19,4,3,2,0,0,5,0,3,3,0,601
Torreón,10,1401,1079,393,116,36,13,6,2,0,4,3,2,0,4,6,0,585
Torreón,10,1402,1394,551,164,41,21,17,8,2,0,8,4,0,7,4,0,827
Torreón,9,1403,1340,571,142,57,19,11,1,0,0,2,5,0,1,5,0,814
Torreón,9,1404,1011,344,137,45,28,7,3,1,1,15,6,0,4,3,0,594
Torreón,9,1405,1030,397,115,45,15,8,6,1,0,8,6,0,2,4,0,607
Torreón,9,1406,1206,456,139,52,23,2,4,1,0,13,3,0,4,5,0,702
Torreón,9,1407,1902,640,222,80,29,12,3,1,5,25,17,0,8,9,0,1051
Torreón,9,1408,1045,367,139,48,16,4,2,2,0,12,3,0,4,4,0,601
Torreón,11,1409,8332,1578,1225,296,161,52,15,5,4,58,36,0,32,36,0,3498
Torreón,11,1410,1437,197,339,37,21,7,2,0,0,4,10,0,11,5,0,633
Torreón,11,1411,5247,610,1087,226,108,25,9,10,8,49,17,0,32,21,0,2202
Torreón,9,1412,1113,154,197,43,42,5,1,12,2,1,13,0,15,7,0,492
Torreón,9,1413,984,309,130,35,18,6,5,1,1,4,3,0,9,5,0,526
Torreón,9,1414,1225,271,178,47,49,3,4,5,0,11,7,0,6,9,0,590
Torreón,9,1415,1092,291,167,44,29,11,1,2,2,8,6,0,6,3,0,570
Torreón,9,1416,929,229,157,42,20,9,2,0,2,3,2,0,3,6,0,475
Torreón,9,1417,930,305,148,39,14,14,1,1,0,9,6,0,3,3,0,543
Torreón,9,1418,1193,411,137,34,25,9,4,2,1,7,6,0,6,4,0,646
Torreón,9,1419,903,267,123,34,15,1,0,2,1,12,8,0,10,6,0,479
Torreón,9,1420,1160,362,136,59,22,8,0,2,0,8,0,0,11,1,0,609
Torreón,9,1421,985,277,144,37,27,4,2,0,0,6,6,0,1,4,0,508
Torreón,9,1422,999,307,130,39,12,5,3,1,1,4,4,0,3,0,0,509
Torreón,9,1423,1082,359,112,48,21,10,3,3,0,13,6,0,6,5,0,586
Torreón,9,1424,1046,222,227,29,26,4,1,0,0,3,8,0,7,0,0,527
Torreón,9,1425,1233,176,239,40,40,14,5,1,3,12,11,0,11,2,0,554
Torreón,9,1426,1281,126,242,36,44,14,0,2,6,7,7,0,13,8,0,505
Torreón,9,1427,1152,191,243,47,32,8,2,0,2,5,7,0,14,0,0,551
Torreón,9,1428,1190,207,177,51,30,6,1,2,1,2,15,0,9,9,0,510
Torreón,9,1429,1174,168,253,33,25,24,0,1,3,5,5,0,9,0,0,526
Torreón,9,1430,1409,220,229,57,43,38,3,0,0,8,16,0,7,4,0,625
Torreón,9,1431,981,135,160,61,32,6,2,0,4,5,7,0,8,4,0,424
Torreón,9,1432,1200,152,163,53,32,6,2,3,1,5,4,0,9,5,0,435
Torreón,9,1433,1400,168,223,62,58,10,0,0,3,8,13,0,14,12,0,571
Torreón,10,1434,1218,226,189,57,10,8,1,0,1,9,8,0,4,45,0,558
Torreón,9,1435,886,189,127,36,19,6,3,0,4,2,13,0,7,9,0,415
Torreón,9,1436,193,20,39,3,2,0,0,0,0,0,2,0,2,0,0,68
Torreón,9,1437,768,140,133,37,22,2,1,0,1,2,8,0,8,2,0,356
Torreón,9,1438,1108,242,199,50,12,5,3,0,5,7,9,0,281,1,0,814
Torreón,9,1439,1152,196,236,106,12,9,1,3,3,7,6,0,7,5,0,591
Torreón,9,1440,944,160,177,33,21,10,3,2,3,6,13,0,9,0,0,437
Torreón,9,1441,796,153,111,49,10,1,1,0,1,4,13,0,1,1,0,345
Torreón,9,1442,1560,270,302,40,13,6,2,0,4,16,12,0,20,8,0,693
Torreón,9,1443,909,127,172,24,31,1,3,0,3,18,11,0,9,3,0,402
Torreón,9,1444,1217,89,308,21,29,3,0,4,8,14,8,0,10,3,0,497
Torreón,9,1445,1862,194,454,75,58,16,2,2,5,13,15,0,14,11,0,859
Torreón,9,1446,1205,122,342,39,13,14,1,2,3,10,8,0,8,1,0,563
Torreón,9,1447,942,101,205,17,16,6,0,1,3,10,1,0,6,0,0,366
Torreón,9,1448,796,176,155,23,0,4,0,1,1,2,7,0,6,20,0,395
Torreón,9,1449,1445,137,347,50,27,15,0,4,7,3,15,0,18,0,0,623
Torreón,11,1450,813,151,161,14,46,6,0,0,3,4,6,0,5,2,0,398
Torreón,11,1451,1211,276,208,37,25,6,2,0,1,8,7,0,3,6,0,579
Torreón,11,1452,1041,165,180,47,21,4,2,4,4,1,7,0,9,7,0,451
Torreón,11,1453,964,138,188,37,17,13,3,1,1,5,15,0,7,1,0,426
Torreón,11,1454,893,177,149,40,20,7,0,0,1,16,7,0,6,5,0,428
Torreón,11,1455,874,142,186,44,18,1,4,0,1,3,23,0,2,2,0,426
Torreón,11,1456,1752,197,345,63,43,7,5,0,1,20,13,0,16,3,0,713
Torreón,9,1457,518,79,117,46,17,1,2,0,4,0,10,0,6,0,0,282
Torreón,9,1458,554,69,166,12,2,2,2,0,1,5,3,0,5,1,0,268
Torreón,11,1459,1197,128,382,107,28,9,1,2,2,16,30,0,9,10,0,724
Torreón,11,1460,1362,235,313,38,38,20,8,0,4,9,11,0,15,2,0,693
Torreón,11,1461,1437,167,354,51,25,21,4,1,2,15,10,0,28,48,0,726
Torreón,11,1462,1653,162,526,70,13,54,1,1,7,2,3,0,27,5,0,871
Torreón,11,1463,1416,245,471,73,16,14,4,0,1,10,2,0,13,12,0,861
Torreón,11,1464,1298,114,435,98,19,14,2,0,0,4,3,0,37,7,0,733
Torreón,11,1465,1430,220,360,26,9,14,0,0,5,5,5,0,14,2,0,660
Torreón,11,1466,989,115,237,22,5,28,4,0,0,3,2,0,4,1,0,421
Torreón,11,1467,1393,185,387,65,4,10,0,1,6,33,4,0,347,4,0,1046
Torreón,11,1468,749,73,280,15,9,9,0,0,0,1,2,0,8,0,0,397
Torreón,11,1469,1740,110,445,114,15,30,11,3,2,18,2,0,19,51,0,820
Torreón,8,1470,1064,46,349,54,10,1,0,1,1,12,0,0,9,0,0,483
Torreón,8,1471,393,37,122,15,4,1,1,0,0,11,0,0,5,0,0,196
Torreón,8,1472,364,18,103,34,16,1,0,0,0,17,0,0,1,1,0,191
Torreón,8,1473,511,37,173,10,11,3,1,1,1,10,0,0,5,0,0,252
Torreón,8,1474,230,10,192,13,6,2,0,0,0,6,0,0,1,0,0,230
Viesca,6,1475,1009,105,419,69,7,0,3,0,0,8,6,0,5,1,0,623
Viesca,6,1476,1378,138,623,33,4,0,4,0,0,10,9,0,10,3,0,834
Viesca,6,1477,255,7,96,32,3,0,0,0,0,2,0,0,4,3,0,147
Viesca,6,1478,479,36,231,20,1,0,0,0,0,3,3,0,7,1,0,302
Viesca,6,1479,533,34,279,12,0,0,0,0,0,20,6,0,5,0,0,356
Viesca,6,1480,294,6,156,3,1,0,0,0,0,5,0,0,18,1,0,190
Viesca,6,1481,297,34,158,2,2,0,1,0,0,5,0,0,8,1,0,211
Viesca,6,1482,354,0,140,35,3,0,10,0,0,1,0,0,5,13,0,207
Viesca,6,1483,334,4,80,38,2,0,4,0,0,39,1,0,6,3,0,177
Viesca,6,1484,736,3,196,122,0,0,11,0,0,95,0,0,10,20,0,457
Viesca,6,1485,730,12,188,110,1,0,10,0,0,22,1,0,9,18,0,371
Viesca,6,1486,308,2,96,36,3,0,16,0,0,0,0,0,6,7,0,166
Viesca,0,1487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Viesca,6,1488,129,28,38,13,1,0,0,0,0,6,1,0,1,0,0,88
Viesca,6,1489,688,9,200,73,6,0,10,0,0,37,1,0,27,25,0,388
Viesca,6,1490,1247,15,385,125,10,0,59,0,0,13,3,0,38,40,0,688
Viesca,6,1491,1374,20,332,144,7,0,16,0,0,11,0,0,16,20,0,566
Viesca,6,1492,787,12,190,84,11,0,13,0,0,33,7,0,14,11,0,375
Viesca,6,1493,645,8,163,75,7,0,15,0,0,30,1,0,5,7,0,311
Viesca,6,1494,139,3,63,10,3,0,0,0,0,2,0,0,2,2,0,85
Viesca,6,1495,125,1,44,0,0,0,3,0,0,5,1,0,7,2,0,63
Viesca,6,1496,158,5,53,21,2,0,7,0,0,4,0,0,5,6,0,103
Viesca,6,1497,343,3,135,8,1,0,3,0,0,21,0,0,23,3,0,197
Villa Unión,17,1498,369,132,126,0,0,0,0,0,0,0,0,0,2,0,0,260
Villa Unión,17,1499,669,225,188,0,0,0,0,0,0,0,0,0,3,0,0,416
Villa Unión,17,1500,838,321,215,0,0,0,0,0,0,0,0,0,5,0,0,541
Villa Unión,17,1501,731,215,252,0,0,0,0,0,0,0,0,0,4,0,0,471
Villa Unión,17,1502,867,271,271,0,0,0,0,0,0,0,0,0,11,0,0,553
Villa Unión,17,1503,209,37,106,0,0,0,0,0,0,0,0,0,0,0,0,143
Villa Unión,17,1504,107,27,38,0,0,0,0,0,0,0,0,0,0,0,0,65
Villa Unión,17,1505,274,45,158,0,0,0,0,0,0,0,0,0,6,0,0,209
Zaragoza,19,1506,1032,374,266,0,0,0,0,0,0,0,0,0,3,0,0,643
Zaragoza,19,1507,880,221,296,0,0,0,0,0,0,0,0,0,11,0,0,528
Zaragoza,19,1508,1073,236,371,0,0,0,0,0,0,0,0,0,8,0,0,615
Zaragoza,19,1509,821,257,206,0,0,0,0,0,0,0,0,0,7,0,0,470
Zaragoza,19,1510,554,197,130,0,0,0,0,0,0,0,0,0,5,0,0,332
Zaragoza,19,1511,882,199,288,0,0,0,0,0,0,0,0,0,15,0,0,502
Zaragoza,19,1512,872,200,314,0,0,0,0,0,0,0,0,0,9,0,0,523
Zaragoza,19,1513,806,262,210,0,0,0,0,0,0,0,0,0,9,0,0,481
Zaragoza,0,1514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zaragoza,19,1515,247,71,38,0,0,0,0,0,0,0,0,0,4,0,0,113
Zaragoza,19,1516,411,73,137,0,0,0,0,0,0,0,0,0,5,0,0,215
Zaragoza,19,1517,210,48,58,0,0,0,0,0,0,0,0,0,4,0,0,110
Zaragoza,19,1518,144,38,55,0,0,0,0,0,0,0,0,0,1,0,0,94
Zaragoza,0,1519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Zaragoza,19,1520,310,114,115,0,0,0,0,0,0,0,0,0,7,0,0,236
