CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PAN_PRD,PRI_PVEM,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND5,CAND_IND6,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
5,6,COLIMA,15,,10,TECOMAN,312,C,4,0,C04,84,84,8,13,9,6,8,114,3,0,3,4,3,1,0,,,340,0,19,359,674,Acta de Casilla,,,
5,6,COLIMA,15,,10,TECOMAN,313,B,1,0,B,101,47,4,2,3,4,11,73,0,3,2,4,2,0,1,,,257,0,9,266,456,Acta de Casilla,,,
5,6,COLIMA,15,,10,TECOMAN,313,C,1,0,C01,96,57,2,2,5,8,4,67,1,3,5,3,0,0,0,,,253,0,5,258,456,Acta de Casilla,,,
5,6,COLIMA,15,,10,TECOMAN,314,B,1,0,B,144,62,0,3,7,8,18,109,3,3,2,3,3,0,0,,,365,0,12,377,629,Acta de Casilla,,,
5,6,COLIMA,15,,10,TECOMAN,314,C,1,0,C01,138,70,5,2,9,10,16,98,3,3,3,2,0,0,0,,,359,0,12,371,628,Acta de Casilla,,,
5,6,COLIMA,15,,10,TECOMAN,315,B,1,0,B,152,61,1,6,10,9,13,127,2,2,2,0,2,0,1,,,388,1,7,396,635,Acta de Casilla,,,
5,6,COLIMA,15,,10,TECOMAN,315,C,1,0,C01,128,71,2,1,15,11,18,128,0,2,6,4,1,0,0,,,387,0,4,391,635,Acta de Casilla,,,
5,6,COLIMA,15,,10,TECOMAN,315,C,2,0,C02,119,67,3,3,10,6,18,142,1,2,0,6,2,0,0,,,379,0,12,391,634,Acta de Casilla,,,
5,6,COLIMA,15,,10,TECOMAN,315,C,3,0,C03,115,83,2,5,14,16,9,114,2,4,3,5,4,0,0,,,376,0,10,386,634,Acta de Casilla,,,
5,6,COLIMA,15,,10,TECOMAN,316,B,1,0,B,110,73,5,4,5,4,4,96,1,4,2,2,1,0,1,,,312,0,15,327,694,Acta de Casilla,,,
5,6,COLIMA,15,,10,TECOMAN,316,C,1,0,C01,125,65,5,7,12,6,8,81,3,4,2,4,3,0,0,,,325,1,13,339,694,Acta de Casilla,,,
5,6,COLIMA,15,,10,TECOMAN,316,C,2,0,C02,125,55,5,2,10,7,5,92,0,2,3,4,4,0,2,,,316,0,16,332,694,Acta de Casilla,,,
5,6,COLIMA,15,,10,TECOMAN,316,C,3,0,C03,130,63,8,6,12,10,9,84,0,2,1,4,2,0,1,,,332,0,15,347,694,Acta de Casilla,,,
5,6,COLIMA,15,,10,TECOMAN,316,C,4,0,C04,132,59,4,1,15,7,7,93,0,3,1,10,3,1,1,,,337,0,21,358,693,Acta de Casilla,,,
5,6,COLIMA,16,,10,TECOMAN,317,B,1,0,B,50,72,6,13,5,2,2,83,3,1,3,8,1,0,0,,,249,0,15,264,448,Acta de Casilla,,,
5,6,COLIMA,16,,10,TECOMAN,317,C,1,0,C01,43,76,4,12,6,6,2,83,2,1,2,4,1,0,2,,,244,0,18,262,448,Acta de Casilla,,,
5,6,COLIMA,16,,10,TECOMAN,318,B,1,0,B,35,65,10,6,15,9,4,106,6,0,4,13,2,0,1,,,276,0,11,287,511,Acta de Casilla,,,
5,6,COLIMA,16,,10,TECOMAN,318,C,1,0,C01,31,113,3,6,8,7,2,96,0,0,2,8,0,0,1,,,277,0,10,287,511,Acta de Casilla,,,
5,6,COLIMA,16,,10,TECOMAN,319,B,1,0,B,43,106,6,5,13,3,2,106,1,2,6,6,2,0,3,,,304,0,10,314,531,Acta de Casilla,,,
5,6,COLIMA,16,,10,TECOMAN,319,C,1,0,C01,53,104,4,3,10,2,3,90,5,3,7,8,6,0,0,,,298,0,15,313,530,Acta de Casilla,,,
5,6,COLIMA,16,,10,TECOMAN,320,B,1,0,B,68,49,7,8,3,1,7,98,0,0,1,1,1,0,1,,,245,0,8,253,435,Acta de Casilla,,,
5,6,COLIMA,16,,10,TECOMAN,320,C,1,0,C01,94,42,7,9,4,2,0,87,3,0,3,0,0,0,1,,,252,0,10,262,434,Acta de Casilla,,,
5,6,COLIMA,16,,10,TECOMAN,321,B,1,0,B,34,47,11,10,9,13,7,132,2,2,2,7,1,0,1,,,278,0,11,289,501,Acta de Casilla,,,
5,6,COLIMA,16,,10,TECOMAN,321,C,1,0,C01,38,67,8,3,3,13,5,7,108,3,0,10,1,2,0,,,268,0,11,279,500,Acta de Casilla,,,
5,6,COLIMA,16,,10,TECOMAN,321,C,2,0,C02,51,50,3,4,5,10,3,125,2,1,0,6,1,0,5,,,266,0,14,280,500,Acta de Casilla,,,
5,6,COLIMA,15,,10,TECOMAN,322,B,1,0,B,70,73,14,6,9,6,6,92,3,0,0,4,2,0,4,,,289,0,15,304,511,Acta de Casilla,,,
5,6,COLIMA,15,,10,TECOMAN,323,B,1,0,B,26,53,3,2,8,7,4,97,2,1,1,3,1,0,2,,,210,0,12,222,422,Acta de Casilla,,,
5,6,COLIMA,15,,10,TECOMAN,323,C,1,0,C01,27,41,5,4,9,6,2,86,2,1,4,7,1,1,0,,,196,0,13,209,422,Acta de Casilla,,,
5,6,COLIMA,15,,10,TECOMAN,324,B,1,0,B,91,84,13,2,17,8,8,90,3,2,6,5,1,1,0,,,331,1,10,342,650,Acta de Casilla,,,
5,6,COLIMA,15,,10,TECOMAN,324,C,1,0,C01,69,87,7,9,13,15,2,110,2,0,4,3,1,0,1,,,323,0,15,338,649,Acta de Casilla,,,
5,6,COLIMA,16,,10,TECOMAN,325,B,1,0,B,93,53,2,9,9,5,8,138,3,1,5,5,0,0,0,,,331,0,7,338,622,Acta de Casilla,,,
5,6,COLIMA,16,,10,TECOMAN,326,B,1,0,B,51,35,7,25,4,7,0,74,1,0,2,3,0,0,1,,,210,0,7,217,405,Acta de Casilla,,,
5,6,COLIMA,16,,10,TECOMAN,326,C,1,0,C01,37,53,5,27,6,3,7,86,0,0,4,1,0,0,2,,,231,0,5,236,405,Acta de Casilla,,,
5,6,COLIMA,16,,10,TECOMAN,327,B,1,0,B,44,46,6,11,10,16,5,57,1,0,2,1,0,3,0,,,202,0,9,211,344,Acta de Casilla,,,
5,6,COLIMA,15,,10,TECOMAN,328,B,1,0,B,68,28,2,2,6,3,3,111,4,0,1,5,4,0,1,,,238,0,11,249,384,Acta de Casilla,,,
5,6,COLIMA,15,,10,TECOMAN,328,C,1,0,C01,66,28,3,0,8,6,1,117,5,0,1,6,0,1,2,,,244,0,14,258,384,Acta de Casilla,,,
5,6,COLIMA,16,,10,TECOMAN,329,B,1,0,B,53,63,5,29,12,1,6,129,1,0,0,1,1,0,1,,,302,0,22,324,683,Acta de Casilla,,,
5,6,COLIMA,16,,10,TECOMAN,329,C,1,0,C01,66,66,7,14,12,9,6,148,2,3,5,8,2,1,0,,,349,0,21,370,683,Acta de Casilla,,,
5,6,COLIMA,16,,10,TECOMAN,329,C,2,0,C02,67,53,5,12,21,9,4,139,6,2,7,6,2,0,1,,,334,0,14,348,682,Acta de Casilla,,,
5,6,COLIMA,16,,10,TECOMAN,330,B,1,0,B,44,16,1,2,2,4,0,33,1,0,3,0,0,0,0,,,106,0,5,111,164,Acta de Casilla,,,
5,6,COLIMA,16,,10,TECOMAN,331,B,1,0,B,22,41,1,5,5,4,4,42,1,0,0,1,0,0,0,,,126,0,8,134,213,Acta de Casilla,,,
5,6,COLIMA,16,,10,TECOMAN,332,B,1,0,B,39,50,3,11,6,2,7,38,3,1,0,2,2,0,0,,,164,0,7,171,314,Acta de Casilla,,,
5,6,COLIMA,16,,10,TECOMAN,333,B,1,0,B,35,43,5,27,1,4,2,33,0,2,5,2,0,0,0,,,159,0,13,172,277,Acta de Casilla,,,
5,6,COLIMA,16,,10,TECOMAN,334,B,1,0,B,87,48,11,16,14,9,5,124,3,6,4,5,2,0,0,,,334,0,22,356,738,Acta de Casilla,,,
5,6,COLIMA,16,,10,TECOMAN,334,C,1,0,C01,97,51,7,22,14,6,10,126,3,6,7,8,3,0,1,,,361,0,27,388,738,Acta de Casilla,,,
5,6,COLIMA,16,,10,TECOMAN,334,C,2,0,C02,84,40,9,23,12,8,7,118,7,4,2,11,1,0,1,,,327,0,19,346,738,Acta de Casilla,,,
5,6,COLIMA,16,,10,TECOMAN,335,B,1,0,B,55,51,9,16,13,6,0,114,0,1,4,1,0,0,0,,,270,0,13,283,591,Acta de Casilla,,,
5,6,COLIMA,16,,10,TECOMAN,335,C,1,0,C01,57,43,10,16,15,4,5,106,3,1,3,10,1,0,1,,,275,0,15,290,591,Acta de Casilla,,,
5,6,COLIMA,16,,10,TECOMAN,335,C,2,0,C02,70,37,5,20,9,3,3,79,2,3,6,5,1,0,0,,,243,0,19,262,590,Acta de Casilla,,,
5,6,COLIMA,16,,10,TECOMAN,336,B,1,0,B,64,51,6,21,7,6,1,67,2,2,4,2,1,0,1,,,235,0,13,248,515,Acta de Casilla,,,
5,6,COLIMA,16,,10,TECOMAN,336,C,1,0,C01,47,53,4,12,12,4,6,90,2,2,2,2,2,3,3,,,244,0,14,258,515,Acta de Casilla,,,
5,6,COLIMA,16,,10,TECOMAN,336,C,2,0,C02,47,46,6,16,10,6,8,104,1,1,1,4,7,0,1,,,258,0,13,271,515,Acta de Casilla,,,
