CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PRI_PVEM,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
3,30,VERACRUZ,4,ALAMO TEMAPACHE,36,CERRO AZUL,691,1,49,24,1,3,5,23,2,156,4,2,0,0,0,0,4,2,0,2,277,0,13,290,423
3,30,VERACRUZ,4,ALAMO TEMAPACHE,36,CERRO AZUL,692,2,184,85,5,9,5,32,3,90,1,3,0,1,0,1,1,0,0,0,420,0,12,432,572
3,30,VERACRUZ,4,ALAMO TEMAPACHE,36,CERRO AZUL,693,1,175,74,4,1,8,8,3,62,2,4,2,0,0,3,1,0,0,1,348,0,3,351,514
3,30,VERACRUZ,4,ALAMO TEMAPACHE,36,CERRO AZUL,694,2,141,105,8,10,14,43,6,234,6,6,0,0,0,2,3,3,0,1,582,0,6,588,906
3,30,VERACRUZ,4,ALAMO TEMAPACHE,74,HUAYACOCOTLA,1623,3,198,192,126,16,56,23,10,589,7,8,10,4,0,3,19,2,1,2,1266,0,46,1312,1990
3,30,VERACRUZ,4,ALAMO TEMAPACHE,74,HUAYACOCOTLA,1624,3,130,181,113,9,52,25,11,538,5,10,4,0,0,5,9,11,1,2,1106,0,29,1135,1148
3,30,VERACRUZ,4,ALAMO TEMAPACHE,74,HUAYACOCOTLA,1625,3,181,300,140,7,53,13,8,315,10,12,9,0,0,6,15,4,1,0,1074,0,49,1123,1527
3,30,VERACRUZ,4,ALAMO TEMAPACHE,74,HUAYACOCOTLA,1626,1,20,20,158,3,91,2,2,32,4,2,7,0,0,0,1,3,0,0,345,0,8,353,511
3,30,VERACRUZ,4,ALAMO TEMAPACHE,74,HUAYACOCOTLA,1627,1,51,20,86,0,45,2,1,70,3,1,4,0,0,0,2,2,1,1,289,0,17,306,449
3,30,VERACRUZ,4,ALAMO TEMAPACHE,74,HUAYACOCOTLA,1628,1,51,12,67,4,90,4,3,32,4,1,11,0,0,0,2,2,0,0,283,1,20,304,419
3,30,VERACRUZ,4,ALAMO TEMAPACHE,74,HUAYACOCOTLA,1629,1,23,16,34,0,2,2,1,16,0,2,2,0,0,0,0,0,0,0,98,0,10,108,140
3,30,VERACRUZ,4,ALAMO TEMAPACHE,74,HUAYACOCOTLA,1630,2,133,148,147,4,94,17,3,54,2,2,9,0,0,0,1,0,0,0,614,0,19,633,777
3,30,VERACRUZ,4,ALAMO TEMAPACHE,74,HUAYACOCOTLA,1631,1,11,7,55,0,9,1,3,27,1,1,0,0,0,0,1,0,0,0,116,0,1,117,176
3,30,VERACRUZ,4,ALAMO TEMAPACHE,74,HUAYACOCOTLA,1632,1,12,19,18,0,6,3,1,32,3,1,3,0,0,0,0,2,0,0,100,0,5,105,156
3,30,VERACRUZ,4,ALAMO TEMAPACHE,74,HUAYACOCOTLA,1633,1,63,38,105,7,51,5,26,123,2,0,5,0,0,1,6,6,1,2,441,0,29,470,674
3,30,VERACRUZ,4,ALAMO TEMAPACHE,74,HUAYACOCOTLA,1634,2,58,31,74,3,33,8,3,108,4,2,3,0,0,2,7,5,2,2,345,0,17,362,502
3,30,VERACRUZ,4,ALAMO TEMAPACHE,74,HUAYACOCOTLA,1635,1,28,27,56,1,47,5,6,104,4,0,0,0,1,0,1,1,0,0,281,0,20,301,470
3,30,VERACRUZ,4,ALAMO TEMAPACHE,74,HUAYACOCOTLA,1636,2,218,153,225,8,123,25,8,200,8,8,17,0,3,8,5,4,0,0,1013,0,45,1058,1413
3,30,VERACRUZ,4,ALAMO TEMAPACHE,74,HUAYACOCOTLA,1637,2,181,64,169,9,68,12,12,221,12,10,13,0,0,0,13,11,0,4,799,0,28,827,1176
3,30,VERACRUZ,4,ALAMO TEMAPACHE,74,HUAYACOCOTLA,1638,3,76,19,383,4,61,16,4,81,7,10,12,1,0,0,6,0,0,0,680,0,38,718,1134
3,30,VERACRUZ,4,ALAMO TEMAPACHE,74,HUAYACOCOTLA,1639,2,43,40,53,2,31,14,3,126,5,2,2,0,0,2,1,0,0,1,325,0,15,340,435
3,30,VERACRUZ,4,ALAMO TEMAPACHE,74,HUAYACOCOTLA,1640,1,30,65,70,6,21,15,4,108,1,6,3,0,0,0,1,1,1,1,333,0,18,351,600
3,30,VERACRUZ,4,ALAMO TEMAPACHE,78,ILAMATLAN,1688,1,70,44,6,0,9,113,2,66,13,0,1,1,0,0,1,1,0,0,327,0,27,354,499
3,30,VERACRUZ,4,ALAMO TEMAPACHE,78,ILAMATLAN,1689,3,39,93,10,2,240,370,2,75,10,0,2,0,1,2,0,5,0,0,851,0,53,904,1355
3,30,VERACRUZ,4,ALAMO TEMAPACHE,78,ILAMATLAN,1690,1,26,47,5,0,30,84,1,22,3,0,0,0,0,2,1,0,0,0,221,0,8,229,297
3,30,VERACRUZ,4,ALAMO TEMAPACHE,78,ILAMATLAN,1691,1,57,143,3,3,26,226,3,37,1,0,1,0,0,0,0,0,0,0,500,0,21,521,683
3,30,VERACRUZ,4,ALAMO TEMAPACHE,78,ILAMATLAN,1692,1,74,10,11,1,10,114,6,40,3,6,0,0,0,0,2,0,0,1,278,0,19,297,422
3,30,VERACRUZ,4,ALAMO TEMAPACHE,78,ILAMATLAN,1693,2,203,39,7,3,28,137,4,88,5,3,0,1,0,0,0,0,0,2,520,0,32,552,772
3,30,VERACRUZ,4,ALAMO TEMAPACHE,78,ILAMATLAN,1694,2,167,61,33,8,38,154,8,153,14,1,6,1,1,2,2,3,0,2,654,0,28,682,921
3,30,VERACRUZ,4,ALAMO TEMAPACHE,78,ILAMATLAN,1695,2,134,69,49,12,47,290,8,75,9,2,0,1,0,0,1,0,0,0,697,0,33,730,947
3,30,VERACRUZ,4,ALAMO TEMAPACHE,78,ILAMATLAN,1696,2,110,82,9,7,11,81,4,64,3,2,1,0,0,1,2,0,0,0,377,0,33,410,638
3,30,VERACRUZ,4,ALAMO TEMAPACHE,78,ILAMATLAN,1697,2,200,120,6,2,53,104,2,103,2,0,0,0,1,1,0,1,0,0,595,0,23,618,939
3,30,VERACRUZ,4,ALAMO TEMAPACHE,78,ILAMATLAN,1698,1,16,14,1,1,21,37,0,3,1,0,0,0,0,0,0,0,0,0,94,0,4,98,119
3,30,VERACRUZ,4,ALAMO TEMAPACHE,78,ILAMATLAN,1699,1,35,36,1,4,13,119,2,18,0,0,0,0,0,0,0,0,0,0,228,0,18,246,348
3,30,VERACRUZ,4,ALAMO TEMAPACHE,78,ILAMATLAN,1700,2,78,43,0,8,100,129,2,58,72,1,3,0,0,2,0,0,0,2,498,0,19,517,675
3,30,VERACRUZ,4,ALAMO TEMAPACHE,82,IXHUATLAN DE MADERO,1731,2,416,166,28,5,10,7,1,242,2,8,21,0,0,5,2,2,0,0,915,0,27,942,1339
3,30,VERACRUZ,4,ALAMO TEMAPACHE,82,IXHUATLAN DE MADERO,1732,2,282,208,40,5,11,11,13,185,10,2,8,0,0,0,3,2,0,0,780,0,46,826,1197
3,30,VERACRUZ,4,ALAMO TEMAPACHE,82,IXHUATLAN DE MADERO,1733,2,261,60,52,7,21,5,14,107,4,4,9,0,0,0,4,0,0,0,548,0,29,577,807
3,30,VERACRUZ,4,ALAMO TEMAPACHE,82,IXHUATLAN DE MADERO,1734,2,148,89,63,6,29,8,14,323,7,1,3,1,2,0,1,0,0,0,695,0,20,715,962
3,30,VERACRUZ,4,ALAMO TEMAPACHE,82,IXHUATLAN DE MADERO,1735,2,230,53,62,6,37,20,16,179,5,4,4,0,0,1,4,0,0,0,621,0,24,645,1036
3,30,VERACRUZ,4,ALAMO TEMAPACHE,82,IXHUATLAN DE MADERO,1736,2,328,121,46,9,20,5,16,147,8,5,8,2,0,1,1,0,0,0,717,1,43,761,1042
3,30,VERACRUZ,4,ALAMO TEMAPACHE,82,IXHUATLAN DE MADERO,1737,2,369,143,60,12,16,7,11,189,4,5,11,0,0,0,0,1,0,0,828,1,37,866,1134
3,30,VERACRUZ,4,ALAMO TEMAPACHE,82,IXHUATLAN DE MADERO,1738,3,395,96,54,11,40,11,16,498,14,9,6,2,3,1,6,1,0,3,1166,2,32,1200,1743
3,30,VERACRUZ,4,ALAMO TEMAPACHE,82,IXHUATLAN DE MADERO,1739,2,209,198,105,5,36,17,18,238,5,1,14,1,2,1,4,2,0,0,856,0,33,889,1272
3,30,VERACRUZ,4,ALAMO TEMAPACHE,82,IXHUATLAN DE MADERO,1740,2,191,71,54,14,18,9,10,326,7,1,10,1,0,2,6,2,0,0,722,0,16,738,1113
3,30,VERACRUZ,4,ALAMO TEMAPACHE,82,IXHUATLAN DE MADERO,1741,2,171,85,18,4,8,7,8,306,8,3,5,0,0,3,4,1,0,3,634,0,20,654,949
3,30,VERACRUZ,4,ALAMO TEMAPACHE,82,IXHUATLAN DE MADERO,1742,3,343,167,22,11,30,12,19,493,15,7,6,0,0,3,27,7,1,3,1166,0,62,1228,1733
3,30,VERACRUZ,4,ALAMO TEMAPACHE,82,IXHUATLAN DE MADERO,1743,2,150,68,49,7,25,15,7,280,13,2,7,0,1,1,7,2,1,1,636,0,27,663,1008
3,30,VERACRUZ,4,ALAMO TEMAPACHE,82,IXHUATLAN DE MADERO,1744,3,408,121,59,7,37,16,14,500,8,11,18,2,0,0,2,4,0,5,1212,0,57,1269,1778
3,30,VERACRUZ,4,ALAMO TEMAPACHE,82,IXHUATLAN DE MADERO,1745,1,192,90,14,4,10,6,6,161,5,0,2,1,0,1,6,1,0,1,500,0,31,531,662
3,30,VERACRUZ,4,ALAMO TEMAPACHE,82,IXHUATLAN DE MADERO,1746,3,297,188,91,8,33,11,14,322,10,11,18,1,0,2,8,6,0,1,1021,0,48,1069,1641
3,30,VERACRUZ,4,ALAMO TEMAPACHE,82,IXHUATLAN DE MADERO,1747,1,158,58,88,7,11,15,8,151,6,1,0,2,0,1,6,0,1,2,515,0,26,541,674
3,30,VERACRUZ,4,ALAMO TEMAPACHE,82,IXHUATLAN DE MADERO,1748,2,231,113,32,22,38,14,12,305,11,1,9,2,0,2,5,2,2,0,801,0,39,840,1177
3,30,VERACRUZ,4,ALAMO TEMAPACHE,82,IXHUATLAN DE MADERO,1749,2,215,51,37,12,28,17,17,241,10,5,6,1,0,0,4,1,0,1,646,0,44,690,1158
3,30,VERACRUZ,4,ALAMO TEMAPACHE,82,IXHUATLAN DE MADERO,1750,2,226,51,236,5,22,5,9,104,7,4,10,0,0,1,2,0,0,0,682,0,35,717,1110
3,30,VERACRUZ,4,ALAMO TEMAPACHE,82,IXHUATLAN DE MADERO,1751,1,111,62,28,4,13,9,9,124,5,2,7,0,0,1,2,0,0,2,379,0,17,396,571
3,30,VERACRUZ,4,ALAMO TEMAPACHE,82,IXHUATLAN DE MADERO,1752,1,93,86,7,2,3,0,2,46,3,0,0,0,0,2,1,0,0,0,245,0,3,248,285
3,30,VERACRUZ,4,ALAMO TEMAPACHE,82,IXHUATLAN DE MADERO,1753,2,270,82,46,7,32,17,17,242,8,2,10,2,0,0,9,1,0,0,745,0,43,788,1104
3,30,VERACRUZ,4,ALAMO TEMAPACHE,82,IXHUATLAN DE MADERO,1754,3,140,317,53,14,34,11,11,270,15,7,4,0,0,5,7,3,0,3,894,0,54,948,1346
3,30,VERACRUZ,4,ALAMO TEMAPACHE,82,IXHUATLAN DE MADERO,1755,1,115,92,21,13,4,5,5,111,5,0,3,1,0,2,1,0,0,2,380,0,18,398,561
3,30,VERACRUZ,4,ALAMO TEMAPACHE,82,IXHUATLAN DE MADERO,1756,1,126,50,11,5,14,8,3,84,11,0,4,0,0,0,6,2,0,2,326,0,18,344,481
3,30,VERACRUZ,4,ALAMO TEMAPACHE,82,IXHUATLAN DE MADERO,1757,2,227,123,17,5,18,7,6,154,6,7,3,0,0,2,1,0,0,0,576,0,17,593,772
3,30,VERACRUZ,4,ALAMO TEMAPACHE,82,IXHUATLAN DE MADERO,1758,1,223,68,53,3,10,7,2,134,1,4,4,2,0,0,4,2,0,2,519,0,19,538,713
3,30,VERACRUZ,4,ALAMO TEMAPACHE,82,IXHUATLAN DE MADERO,1759,1,147,66,28,5,6,2,5,60,2,3,1,0,0,0,0,0,0,0,325,0,8,333,416
3,30,VERACRUZ,4,ALAMO TEMAPACHE,82,IXHUATLAN DE MADERO,1760,2,219,121,33,6,21,6,4,110,4,4,10,0,0,1,2,1,0,1,543,0,33,576,771
3,30,VERACRUZ,4,ALAMO TEMAPACHE,82,IXHUATLAN DE MADERO,1761,1,67,51,33,8,24,4,7,64,4,0,3,0,0,2,0,0,0,1,268,0,28,296,452
3,30,VERACRUZ,4,ALAMO TEMAPACHE,82,IXHUATLAN DE MADERO,1762,1,98,70,14,3,13,2,6,114,2,0,6,0,0,1,3,0,0,0,332,0,24,356,455
3,30,VERACRUZ,4,ALAMO TEMAPACHE,82,IXHUATLAN DE MADERO,1763,3,576,295,81,15,37,19,16,130,8,6,18,0,0,10,0,0,0,0,1211,0,102,1313,1972
3,30,VERACRUZ,4,ALAMO TEMAPACHE,169,TEXCATEPEC,3799,3,318,109,26,485,11,29,3,305,6,2,2,0,0,12,4,0,1,0,1313,0,35,1348,1875
3,30,VERACRUZ,4,ALAMO TEMAPACHE,169,TEXCATEPEC,3800,4,300,136,112,537,26,12,14,481,16,1,3,0,0,6,1,1,0,1,1647,0,35,1682,2059
3,30,VERACRUZ,4,ALAMO TEMAPACHE,169,TEXCATEPEC,3801,2,174,24,17,225,11,8,4,257,6,3,2,0,0,7,4,0,0,2,744,0,22,766,1067
3,30,VERACRUZ,4,ALAMO TEMAPACHE,169,TEXCATEPEC,3802,1,24,7,7,42,8,5,4,79,0,0,1,0,0,7,0,1,0,0,185,0,10,195,284
3,30,VERACRUZ,4,ALAMO TEMAPACHE,169,TEXCATEPEC,3803,4,357,27,12,415,12,6,9,272,3,0,3,0,0,6,0,0,0,0,1122,0,27,1149,1518
3,30,VERACRUZ,4,ALAMO TEMAPACHE,179,TLACHICHILCO,4001,3,448,385,24,27,19,15,9,371,31,6,6,0,0,2,5,5,1,3,1357,0,34,1391,2035
3,30,VERACRUZ,4,ALAMO TEMAPACHE,179,TLACHICHILCO,4002,1,108,73,3,0,1,3,1,30,2,0,1,0,0,3,0,0,0,0,225,0,2,227,279
3,30,VERACRUZ,4,ALAMO TEMAPACHE,179,TLACHICHILCO,4003,3,595,398,13,8,13,5,4,83,2,5,2,0,0,5,1,0,2,0,1136,0,35,1171,1683
3,30,VERACRUZ,4,ALAMO TEMAPACHE,179,TLACHICHILCO,4004,1,291,164,5,7,11,7,2,66,14,1,2,0,0,0,0,0,0,0,570,0,14,584,711
3,30,VERACRUZ,4,ALAMO TEMAPACHE,179,TLACHICHILCO,4005,2,263,296,15,9,37,7,9,185,9,1,3,0,0,8,2,0,0,0,844,0,35,879,1178
3,30,VERACRUZ,4,ALAMO TEMAPACHE,179,TLACHICHILCO,4006,1,110,120,3,2,8,4,3,66,1,1,4,0,0,0,1,0,0,0,323,0,15,338,553
3,30,VERACRUZ,4,ALAMO TEMAPACHE,179,TLACHICHILCO,4007,1,70,52,3,3,4,4,0,16,1,1,1,0,0,0,1,0,0,0,156,0,9,165,225
3,30,VERACRUZ,4,ALAMO TEMAPACHE,179,TLACHICHILCO,4008,1,112,26,6,0,9,4,3,106,3,0,1,0,0,0,0,0,0,0,270,0,7,277,438
3,30,VERACRUZ,4,ALAMO TEMAPACHE,179,TLACHICHILCO,4009,2,211,142,7,14,14,8,2,103,3,0,5,0,0,5,3,2,0,0,519,0,26,545,754
3,30,VERACRUZ,4,ALAMO TEMAPACHE,198,ZACUALPAN,4551,2,117,106,298,6,26,12,3,190,12,6,13,0,1,2,4,2,1,1,800,0,39,839,1215
3,30,VERACRUZ,4,ALAMO TEMAPACHE,198,ZACUALPAN,4552,2,53,43,441,4,32,15,3,131,7,3,8,0,4,0,2,1,1,0,748,0,29,777,998
3,30,VERACRUZ,4,ALAMO TEMAPACHE,198,ZACUALPAN,4553,2,92,46,301,1,20,24,6,126,7,3,5,0,0,1,2,1,0,0,635,0,28,663,891
3,30,VERACRUZ,4,ALAMO TEMAPACHE,198,ZACUALPAN,4554,2,42,7,150,0,7,11,1,36,6,0,4,0,1,0,0,0,0,0,265,0,13,278,347
3,30,VERACRUZ,4,ALAMO TEMAPACHE,198,ZACUALPAN,4555,2,40,39,173,3,6,16,2,32,3,2,3,0,1,1,0,0,0,0,321,0,7,328,409
3,30,VERACRUZ,4,ALAMO TEMAPACHE,198,ZACUALPAN,4556,1,69,37,309,2,5,6,3,70,1,3,14,0,3,1,1,0,0,2,526,0,29,555,701
3,30,VERACRUZ,4,ALAMO TEMAPACHE,202,ZONTECOMATLAN,4598,2,324,121,4,7,7,5,5,134,2,14,4,2,0,2,2,0,0,0,633,1,41,675,980
3,30,VERACRUZ,4,ALAMO TEMAPACHE,202,ZONTECOMATLAN,4599,2,168,137,7,1,13,8,4,201,8,9,5,0,0,5,7,2,1,0,576,0,26,602,871
3,30,VERACRUZ,4,ALAMO TEMAPACHE,202,ZONTECOMATLAN,4600,2,315,55,14,6,13,6,7,105,2,0,5,0,0,3,1,0,0,0,532,0,25,557,784
3,30,VERACRUZ,4,ALAMO TEMAPACHE,202,ZONTECOMATLAN,4601,2,443,60,16,3,34,15,14,229,11,9,8,0,0,1,2,2,3,1,851,0,51,902,1180
3,30,VERACRUZ,4,ALAMO TEMAPACHE,202,ZONTECOMATLAN,4602,2,279,57,11,4,21,4,6,143,7,2,3,0,0,0,1,2,1,2,543,0,43,586,820
3,30,VERACRUZ,4,ALAMO TEMAPACHE,202,ZONTECOMATLAN,4603,3,549,124,24,15,52,9,15,312,10,4,11,0,0,2,7,2,1,3,1140,0,40,1180,1643
3,30,VERACRUZ,4,ALAMO TEMAPACHE,202,ZONTECOMATLAN,4604,2,328,50,11,2,25,7,4,148,8,0,0,9,0,5,0,2,0,1,600,0,35,635,860
3,30,VERACRUZ,4,ALAMO TEMAPACHE,202,ZONTECOMATLAN,4605,4,725,296,4,11,21,9,4,121,3,8,5,0,0,7,2,1,1,2,1220,0,40,1260,1684
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,42,COATZINTLA,932,2,112,59,67,3,22,6,11,398,5,11,2,1,0,3,13,4,2,5,724,0,13,737,1123
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,42,COATZINTLA,933,11,1014,467,382,29,128,46,53,2829,43,53,36,1,4,8,43,23,3,12,5174,1,91,5266,7924
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,42,COATZINTLA,934,4,316,139,150,6,39,13,16,742,10,21,11,1,1,5,22,7,1,4,1504,0,29,1533,2354
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,42,COATZINTLA,935,2,141,76,86,2,18,11,7,403,10,8,2,1,1,0,3,2,0,1,772,0,15,787,1159
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,42,COATZINTLA,936,3,190,127,78,6,22,7,8,576,4,5,3,0,0,2,8,3,2,3,1044,1,8,1053,1550
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,42,COATZINTLA,937,3,205,94,162,10,34,10,11,763,18,17,18,9,0,2,17,4,0,1,1375,0,30,1405,2106
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,42,COATZINTLA,938,3,182,127,90,3,28,11,15,534,9,7,7,0,0,5,12,4,2,2,1038,0,23,1061,1662
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,42,COATZINTLA,939,2,110,85,50,5,21,5,8,368,3,2,1,1,0,0,6,1,0,0,666,0,10,676,1047
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,42,COATZINTLA,940,3,194,104,66,9,26,9,16,599,11,5,5,0,2,2,13,7,0,2,1070,2,18,1090,1634
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,42,COATZINTLA,941,2,153,88,65,2,20,12,8,480,9,4,4,1,0,5,14,4,2,3,874,0,15,889,1307
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,42,COATZINTLA,942,2,60,39,61,4,13,6,3,259,2,4,1,1,0,0,7,2,0,1,463,0,13,476,757
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,42,COATZINTLA,943,3,184,84,101,12,27,13,10,510,12,6,13,1,1,2,15,7,0,5,1003,0,26,1029,1734
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,42,COATZINTLA,944,2,138,37,69,4,11,9,9,395,5,7,5,2,1,1,6,4,0,2,705,1,19,725,1166
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,42,COATZINTLA,945,2,130,28,137,12,12,8,5,159,4,16,8,0,0,3,3,2,0,1,528,0,16,544,855
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,42,COATZINTLA,946,3,217,83,243,16,36,13,7,413,6,13,13,1,4,2,6,4,1,1,1079,0,44,1123,1866
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,42,COATZINTLA,947,1,98,17,98,3,7,5,5,139,0,12,6,0,0,1,3,0,0,1,395,0,9,404,631
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,42,COATZINTLA,948,4,339,64,214,12,71,16,11,653,11,20,19,6,1,1,17,9,0,3,1467,1,37,1505,2658
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,42,COATZINTLA,949,1,109,22,169,2,13,6,2,115,0,8,8,0,1,0,7,0,0,0,462,0,10,472,654
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,42,COATZINTLA,950,1,62,18,68,0,4,1,1,81,1,2,1,1,0,0,4,1,0,0,245,0,8,253,386
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,42,COATZINTLA,951,1,34,11,23,0,2,0,2,22,0,3,2,0,0,0,1,0,0,0,100,0,2,102,155
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,42,COATZINTLA,952,3,277,45,157,14,24,14,12,262,3,13,18,1,1,0,5,0,0,0,846,0,36,882,1536
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,42,COATZINTLA,953,1,33,15,51,1,2,2,0,33,0,1,4,0,0,1,1,0,0,1,145,0,8,153,230
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,42,COATZINTLA,954,1,73,16,46,1,6,0,5,67,2,1,6,1,0,0,0,0,0,0,224,0,8,232,345
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,42,COATZINTLA,955,3,269,169,134,13,22,13,18,302,7,10,16,1,1,2,6,1,0,3,987,0,38,1025,1663
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,42,COATZINTLA,956,1,48,26,65,1,9,0,3,33,0,1,7,1,0,2,1,0,0,0,197,0,6,203,262
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,42,COATZINTLA,957,1,42,12,71,2,1,6,4,42,2,5,3,0,0,2,0,0,0,0,192,0,7,199,291
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,42,COATZINTLA,958,1,115,41,102,4,11,4,4,51,1,5,7,0,1,0,1,0,0,0,347,0,31,378,501
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,42,COATZINTLA,959,1,61,25,101,4,10,10,4,66,9,5,8,0,0,0,1,2,0,0,306,0,9,315,506
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,42,COATZINTLA,960,1,67,24,155,4,8,8,4,50,1,8,5,3,4,0,2,0,0,0,343,0,19,362,631
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3109,3,339,103,41,11,27,16,8,815,9,8,7,1,0,7,9,11,0,2,1414,0,26,1440,2162
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3110,2,195,53,28,4,18,8,12,399,9,6,2,0,0,2,10,1,0,1,748,0,12,760,1109
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3111,6,480,176,108,14,64,29,22,1400,11,18,11,4,1,4,27,13,0,4,2386,0,42,2428,3461
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3112,2,222,87,48,11,24,4,9,437,10,6,8,2,0,2,9,6,0,3,888,0,26,914,1408
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3113,2,194,69,26,10,14,10,7,529,14,9,3,0,0,3,4,8,0,3,903,0,19,922,1332
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3114,2,194,70,67,5,10,13,5,504,10,6,3,0,1,2,10,8,0,1,909,0,23,932,1355
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3115,3,207,137,63,5,24,8,5,611,8,14,9,0,1,4,7,1,0,3,1107,0,18,1125,1659
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3116,2,157,47,33,3,20,6,5,427,1,7,4,0,0,0,8,5,0,0,723,0,12,735,1102
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3117,2,129,53,26,3,20,2,3,436,6,1,0,1,0,1,4,2,0,1,688,0,8,696,860
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3118,5,415,171,257,12,51,21,19,788,18,23,26,0,1,7,26,14,0,3,1852,0,53,1905,3200
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3119,4,333,145,150,8,31,21,11,696,12,10,12,0,1,5,12,7,0,5,1459,1,52,1512,2524
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3120,3,279,72,118,6,27,9,12,599,12,15,9,0,1,0,4,8,1,1,1173,1,41,1215,1823
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3121,2,138,55,38,0,10,7,4,355,2,3,1,0,0,1,7,1,0,1,623,0,11,634,879
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3122,2,102,50,25,5,18,2,3,282,2,2,4,2,0,1,7,6,0,0,511,0,10,521,804
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3123,2,123,60,35,3,7,10,4,317,3,2,5,0,0,0,7,1,0,1,578,1,5,584,880
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3124,2,179,97,71,13,21,9,7,493,10,3,4,1,0,3,11,7,0,1,930,0,16,946,1390
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3125,2,183,107,19,6,21,4,8,494,2,7,3,0,0,3,11,6,0,2,876,0,21,897,1276
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3126,1,68,34,17,3,10,5,6,230,4,2,2,0,0,1,3,1,0,0,386,1,7,394,587
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3127,2,137,42,18,2,17,11,8,313,1,7,1,0,0,1,6,3,0,2,569,1,8,578,816
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3128,1,124,44,30,2,8,8,8,234,2,4,4,0,0,2,6,2,0,1,479,0,14,493,728
3,30,VERACRUZ,5,POZA RICA DE HIDALGO,132,POZA RICA DE HIDALGO,3129,4,347,113,116,16,35,21,20,816,16,22,12,5,1,2,15,10,0,2,1569,2,45,1616,2669
