CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,PD,CC,MORENA,PH,ES,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1488,C02,143,87,7,20,17,63,19,3,3,10,15,22,,,,,,,,,,,,,409,6,415,706,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1488,C03,139,93,4,21,14,81,11,4,2,11,15,7,,,,,,,,,,,,,402,11,413,706,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1489,B,95,77,8,28,14,53,11,1,3,7,11,26,,,,,,,,,,,,,334,9,343,620,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1489,C01,84,81,9,24,24,46,18,0,3,7,16,13,,,,,,,,,,,,,325,10,335,620,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1489,C02,77,103,3,31,15,76,21,1,3,4,7,19,,,,,,,,,,,,,360,16,376,619,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1489,C03,84,108,5,20,19,51,12,5,1,11,14,20,,,,,,,,,,,,,350,20,370,619,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1490,B,57,130,3,23,0,34,0,0,3,6,6,19,,,,,,,,,,,,,281,13,294,582,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1490,C01,48,147,8,17,12,34,10,1,2,6,14,16,,,,,,,,,,,,,315,8,323,582,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1490,C02,55,119,3,24,13,36,8,2,5,5,5,18,,,,,,,,,,,,,293,0,293,582,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1491,B,68,164,9,18,13,26,7,0,2,4,4,16,,,,,,,,,,,,,331,17,348,663,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1491,C01,79,165,4,17,12,23,8,2,1,7,7,19,,,,,,,,,,,,,344,15,359,662,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1491,C02,65,157,5,16,23,30,6,1,2,7,8,19,,,,,,,,,,,,,339,15,354,662,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1492,B,172,63,3,14,19,67,18,0,1,10,7,32,,,,,,,,,,,,,406,6,412,632,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1492,C01,132,70,4,21,13,86,15,1,6,9,13,26,,,,,,,,,,,,,396,5,401,632,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1492,C02,124,64,6,30,8,67,12,1,3,15,17,24,,,,,,,,,,,,,371,9,380,632,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1492,C03,121,69,8,19,25,76,22,0,7,13,9,0,,,,,,,,,,,,,369,23,392,632,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1492,C04,165,68,5,15,15,72,13,4,4,15,8,24,,,,,,,,,,,,,408,9,417,631,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1493,B,79,81,3,16,16,30,14,0,3,11,9,28,,,,,,,,,,,,,290,9,299,575,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1493,C01,106,67,5,31,15,36,10,0,3,8,10,20,,,,,,,,,,,,,311,15,326,574,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1494,B,85,90,5,35,15,36,20,0,5,17,13,24,,,,,,,,,,,,,345,15,360,579,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1494,C01,86,90,9,26,25,40,19,0,6,7,9,28,,,,,,,,,,,,,345,27,372,578,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1501,B,132,115,5,17,15,30,15,2,3,14,12,25,,,,,,,,,,,,,385,13,398,629,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1501,C01,126,113,5,14,15,51,16,2,3,15,12,13,,,,,,,,,,,,,385,14,399,628,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1502,B,159,87,5,19,23,59,16,0,2,9,14,18,,,,,,,,,,,,,411,13,424,616,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1502,C01,155,96,4,26,16,47,17,0,3,6,8,7,,,,,,,,,,,,,385,9,394,615,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1503,B,134,93,4,19,19,51,15,1,1,10,17,23,,,,,,,,,,,,,387,13,400,549,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1503,C01,141,77,4,25,17,53,12,2,7,13,13,22,,,,,,,,,,,,,386,13,399,549,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1504,B,133,67,4,35,13,93,28,2,4,11,13,25,,,,,,,,,,,,,428,9,437,634,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1504,C01,168,79,5,20,16,92,22,2,6,8,14,17,,,,,,,,,,,,,449,13,462,634,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1504,C02,170,56,3,32,15,84,18,0,6,15,9,23,,,,,,,,,,,,,431,9,440,634,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1504,C03,163,62,5,20,16,79,22,3,3,16,10,29,,,,,,,,,,,,,428,15,443,634,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1504,C04,167,57,8,22,13,87,25,0,4,11,13,23,,,,,,,,,,,,,430,7,437,633,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1504,S01,27,6,0,3,0,8,3,1,0,1,4,2,,,,,,,,,,,,,55,3,58,0,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1505,B,139,113,5,30,23,75,25,0,5,11,6,16,,,,,,,,,,,,,448,14,462,671,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1505,C01,123,100,5,32,14,67,18,0,2,16,15,27,,,,,,,,,,,,,419,12,431,671,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1505,C02,118,112,8,31,16,44,14,1,3,12,9,16,,,,,,,,,,,,,384,16,400,670,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1506,B,241,65,2,17,23,113,17,0,7,11,9,20,,,,,,,,,,,,,525,11,536,739,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1506,C01,234,72,5,17,14,115,15,3,6,13,20,17,,,,,,,,,,,,,531,13,544,739,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1506,C02,216,64,1,15,14,132,22,2,3,14,13,17,,,,,,,,,,,,,513,18,531,738,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1506,C03,222,68,7,18,14,119,19,2,6,17,19,20,,,,,,,,,,,,,531,14,545,738,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1506,C04,235,70,9,17,19,121,20,1,4,16,17,20,,,,,,,,,,,,,549,14,563,738,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1506,C05,217,74,4,14,14,120,26,1,9,10,10,20,,,,,,,,,,,,,519,8,527,738,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1506,C06,221,56,4,23,13,126,21,4,6,17,16,25,,,,,,,,,,,,,532,8,540,738,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1507,B,211,49,6,13,11,106,15,2,2,14,14,19,,,,,,,,,,,,,462,10,472,676,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1507,C01,210,51,6,16,10,114,24,2,3,9,10,11,,,,,,,,,,,,,466,6,472,676,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1507,C02,197,53,5,9,15,136,7,1,6,10,11,15,,,,,,,,,,,,,465,5,470,676,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1507,C03,189,62,6,5,16,117,16,0,4,13,10,19,,,,,,,,,,,,,457,13,470,676,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1507,C04,211,68,6,8,19,88,7,2,6,20,13,8,,,,,,,,,,,,,456,13,469,676,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1507,C05,165,60,7,10,17,119,14,0,7,19,12,19,,,,,,,,,,,,,449,8,457,676,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1507,C06,209,52,6,3,18,104,16,5,3,17,10,13,,,,,,,,,,,,,456,11,467,676,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1507,C07,189,46,9,20,12,106,21,4,4,15,20,13,,,,,,,,,,,,,459,7,466,676,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1507,C08,181,57,1,18,13,117,15,1,8,19,15,19,,,,,,,,,,,,,464,8,472,676,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1507,C09,218,65,5,8,9,110,18,1,6,9,11,16,,,,,,,,,,,,,476,9,485,676,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1508,B,128,126,4,22,17,50,18,4,6,12,9,28,,,,,,,,,,,,,424,12,436,732,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1508,C01,107,140,3,25,14,68,16,2,7,5,21,26,,,,,,,,,,,,,434,24,458,732,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1509,B,62,81,2,12,13,58,12,0,2,12,3,14,,,,,,,,,,,,,271,10,281,503,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1509,C01,81,130,3,7,14,26,14,0,3,9,9,12,,,,,,,,,,,,,308,10,318,502,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1509,C02,81,102,2,9,18,39,8,1,4,7,8,18,,,,,,,,,,,,,297,12,309,502,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1529,B,104,129,6,21,20,37,26,1,1,12,16,12,,,,,,,,,,,,,385,11,396,691,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1529,C01,80,112,7,30,21,68,10,2,3,8,14,18,,,,,,,,,,,,,373,15,388,691,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1530,B,107,140,10,13,16,59,17,1,1,13,16,29,,,,,,,,,,,,,422,14,436,745,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1530,C01,143,129,3,22,16,48,14,1,3,15,11,29,,,,,,,,,,,,,434,14,448,745,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1531,B,107,93,5,17,21,53,14,1,4,12,14,22,,,,,,,,,,,,,363,12,375,625,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1531,C01,118,83,2,24,17,56,26,1,2,13,16,10,,,,,,,,,,,,,368,14,382,625,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1531,C02,123,96,4,14,21,45,18,0,5,7,9,17,,,,,,,,,,,,,359,15,374,624,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1532,B,177,68,2,13,15,106,19,0,2,12,19,15,,,,,,,,,,,,,448,5,453,685,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1532,C01,202,62,7,7,18,108,22,0,5,15,18,20,,,,,,,,,,,,,484,13,497,685,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1532,C02,164,48,3,20,15,103,19,2,6,18,12,14,,,,,,,,,,,,,424,13,437,684,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1532,C03,201,50,5,21,18,100,27,0,6,12,10,18,,,,,,,,,,,,,468,9,477,684,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1533,B,137,79,3,26,23,64,31,1,2,25,11,26,,,,,,,,,,,,,428,11,439,684,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1533,C01,138,91,6,20,20,66,16,0,3,12,23,23,,,,,,,,,,,,,418,5,423,684,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1533,C02,141,68,7,19,13,74,21,0,5,9,17,26,,,,,,,,,,,,,400,10,410,683,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1534,B,118,72,11,22,17,48,6,1,4,16,13,19,,,,,,,,,,,,,347,10,357,546,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1534,C01,97,82,2,22,14,54,13,1,4,11,15,14,,,,,,,,,,,,,329,9,338,545,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1534,C02,121,84,6,22,16,45,15,0,4,4,7,16,,,,,,,,,,,,,340,5,345,545,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1535,B,151,69,5,29,31,78,20,1,2,17,14,21,,,,,,,,,,,,,438,16,454,705,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1535,C01,125,104,5,25,23,73,25,1,7,17,14,19,,,,,,,,,,,,,438,16,454,705,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1535,C02,140,75,3,24,25,89,18,1,3,18,17,24,,,,,,,,,,,,,437,12,449,705,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1535,S01,121,94,5,17,24,63,19,2,5,12,10,30,,,,,,,,,,,,,402,12,414,0,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1536,B,94,137,6,30,32,27,16,3,5,8,12,11,,,,,,,,,,,,,381,13,394,671,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1536,C01,102,129,5,28,17,45,11,0,4,6,10,11,,,,,,,,,,,,,368,10,378,671,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1537,B,84,130,7,29,12,23,14,4,4,6,12,11,,,,,,,,,,,,,336,20,356,652,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1537,C01,75,129,1,35,19,32,18,1,2,9,10,9,,,,,,,,,,,,,340,17,357,651,Grupo de Recuento,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1570,B,101,115,4,16,20,59,21,1,1,4,11,11,,,,,,,,,,,,,364,8,372,545,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1570,C01,115,89,4,22,18,31,24,1,3,9,8,17,,,,,,,,,,,,,341,23,364,545,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1571,B,110,105,3,21,18,61,27,2,9,5,12,7,,,,,,,,,,,,,380,13,393,566,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1571,C01,115,106,8,17,13,57,14,0,2,9,9,12,,,,,,,,,,,,,362,14,376,565,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1571,C02,128,71,2,16,22,41,27,0,2,11,11,17,,,,,,,,,,,,,348,9,357,565,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1572,B,154,108,3,19,24,56,17,7,5,11,16,21,,,,,,,,,,,,,441,31,472,739,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1572,C01,188,111,8,20,30,60,18,3,4,10,20,19,,,,,,,,,,,,,491,14,505,739,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1573,B,103,94,7,12,14,48,15,0,1,10,19,13,,,,,,,,,,,,,336,11,347,595,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1573,C01,83,86,5,17,25,50,19,3,2,7,10,15,,,,,,,,,,,,,322,6,328,595,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,1573,C02,108,79,2,0,10,54,22,3,3,6,11,20,,,,,,,,,,,,,318,9,327,594,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,2124,B,71,143,12,19,17,22,9,2,4,7,3,14,,,,,,,,,,,,,323,12,335,728,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,2124,C01,78,131,12,30,10,14,9,6,0,6,15,8,,,,,,,,,,,,,319,5,324,728,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,2124,C02,64,141,8,34,17,15,9,1,0,9,8,13,,,,,,,,,,,,,319,7,326,728,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,2124,C03,67,140,11,27,8,13,8,2,0,8,8,22,,,,,,,,,,,,,314,35,349,728,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,2124,C04,67,126,16,36,12,10,8,1,1,6,4,22,,,,,,,,,,,,,309,11,320,728,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,2124,C05,60,138,16,32,13,14,7,1,1,4,5,14,,,,,,,,,,,,,305,7,312,728,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,2124,C06,68,109,8,23,12,15,7,2,2,7,8,15,,,,,,,,,,,,,276,12,288,728,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,2124,C07,62,144,8,31,4,18,9,0,3,3,5,24,,,,,,,,,,,,,311,11,322,728,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,2124,C08,79,124,13,30,9,21,9,0,0,2,9,21,,,,,,,,,,,,,317,9,326,728,Grupo de Recuento,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,2124,C09,72,113,16,28,13,18,9,1,3,5,3,24,,,,,,,,,,,,,305,10,315,728,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,2124,C10,78,141,7,22,11,18,8,1,0,6,6,17,,,,,,,,,,,,,315,6,321,728,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,2124,C11,85,141,16,32,15,24,2,0,1,0,2,27,,,,,,,,,,,,,345,0,345,728,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,2124,C12,80,117,10,28,10,19,10,0,1,10,4,14,,,,,,,,,,,,,303,8,311,728,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,2124,C13,69,129,11,29,18,9,6,1,2,2,11,17,,,,,,,,,,,,,304,8,312,727,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,2124,C14,76,120,6,37,12,13,14,1,0,8,1,24,,,,,,,,,,,,,312,13,325,727,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,2124,C15,66,128,10,30,15,24,6,0,2,6,7,17,,,,,,,,,,,,,311,18,329,727,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,2125,B,80,105,6,27,23,59,9,3,0,10,7,19,,,,,,,,,,,,,348,3,351,629,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,2125,C01,88,96,9,27,24,55,8,0,2,7,16,18,,,,,,,,,,,,,350,8,358,628,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,2125,C02,94,112,13,26,15,44,13,3,6,8,10,26,,,,,,,,,,,,,370,7,377,628,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,2126,B,96,107,4,22,13,33,18,2,2,9,6,22,,,,,,,,,,,,,334,12,346,696,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,2126,C01,90,100,2,29,14,41,15,3,1,6,11,31,,,,,,,,,,,,,343,9,352,696,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,2126,C02,67,98,8,41,12,27,12,2,3,10,15,32,,,,,,,,,,,,,327,5,332,696,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,2126,C03,85,103,9,40,23,29,10,0,4,6,13,32,,,,,,,,,,,,,354,10,364,696,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,2126,C04,90,120,11,33,18,38,17,1,5,1,6,43,,,,,,,,,,,,,383,4,387,696,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,2126,C05,69,112,7,27,14,31,10,0,2,8,8,27,,,,,,,,,,,,,315,11,326,695,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,2126,C06,90,106,3,34,16,39,13,4,3,10,9,40,,,,,,,,,,,,,367,11,378,695,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,2126,C07,77,80,7,24,16,47,12,1,5,10,9,27,,,,,,,,,,,,,315,8,323,695,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,2127,B,96,83,8,43,21,53,21,3,3,10,14,52,,,,,,,,,,,,,407,8,415,674,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,2127,C01,128,96,6,30,14,57,14,5,2,12,14,49,,,,,,,,,,,,,427,11,438,673,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,2127,C02,115,78,5,38,18,52,16,2,7,6,12,44,,,,,,,,,,,,,393,27,420,673,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,2128,B,115,97,7,28,19,55,13,0,4,13,13,33,,,,,,,,,,,,,397,13,410,671,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,2128,C01,110,98,8,33,25,49,27,0,2,12,11,25,,,,,,,,,,,,,400,7,407,671,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,2128,C02,109,114,6,29,17,52,18,1,5,17,4,37,,,,,,,,,,,,,409,8,417,671,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,2128,C03,133,104,5,35,15,48,26,3,1,10,12,26,,,,,,,,,,,,,418,10,428,671,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,2128,C04,116,110,11,28,17,49,22,1,2,12,9,37,,,,,,,,,,,,,414,12,426,670,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,2129,B,125,96,2,16,22,60,14,5,6,11,15,34,,,,,,,,,,,,,406,8,414,709,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,2129,C01,142,80,6,33,23,60,22,4,3,14,12,31,,,,,,,,,,,,,430,7,437,709,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,2129,C02,128,82,6,34,21,55,20,3,2,15,9,22,,,,,,,,,,,,,397,10,407,709,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,2129,C03,141,83,1,29,18,47,20,2,2,11,12,28,,,,,,,,,,,,,394,11,405,709,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,2129,C04,121,95,5,46,27,49,14,7,6,10,20,41,,,,,,,,,,,,,441,11,452,708,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,2130,B,151,85,5,25,24,70,21,1,2,16,12,34,,,,,,,,,,,,,446,10,456,734,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,2130,C01,144,92,12,29,19,53,18,0,3,10,16,22,,,,,,,,,,,,,418,15,433,734,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,2130,C02,121,95,9,28,32,68,13,2,4,12,15,23,,,,,,,,,,,,,422,5,427,734,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,2130,C03,131,101,11,35,15,56,18,1,6,6,13,33,,,,,,,,,,,,,426,13,439,734,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,2130,C04,135,82,6,26,25,55,16,1,7,12,13,24,,,,,,,,,,,,,402,5,407,734,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,2131,B,62,112,5,29,16,25,5,0,1,4,8,22,,,,,,,,,,,,,289,7,296,623,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,2131,C01,71,107,6,22,14,23,8,1,1,7,11,24,,,,,,,,,,,,,295,8,303,623,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,2131,C02,63,120,8,23,23,25,5,0,1,9,11,17,,,,,,,,,,,,,305,11,316,623,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,2131,C03,62,128,6,26,12,22,5,0,1,4,5,16,,,,,,,,,,,,,287,12,299,623,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,2131,C04,61,111,10,22,14,25,10,1,0,3,8,21,,,,,,,,,,,,,286,8,294,622,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,2132,B,57,148,3,24,14,26,8,2,3,5,14,34,,,,,,,,,,,,,338,8,346,740,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,2132,C01,60,150,4,24,21,20,9,1,1,7,11,46,,,,,,,,,,,,,354,5,359,740,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,2132,C02,56,171,3,23,17,23,12,1,2,4,11,29,,,,,,,,,,,,,352,9,361,740,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,2132,C03,65,169,14,27,18,25,7,1,1,8,7,36,,,,,,,,,,,,,378,8,386,740,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,2132,C04,69,160,5,21,15,26,12,0,0,5,11,39,,,,,,,,,,,,,363,14,377,740,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,2132,C05,62,162,5,16,19,24,15,2,1,7,11,34,,,,,,,,,,,,,358,9,367,739,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,2133,B,73,117,4,22,16,30,18,3,4,6,9,39,,,,,,,,,,,,,341,9,350,650,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,2133,C01,65,110,5,24,12,34,15,1,2,10,10,27,,,,,,,,,,,,,315,14,329,650,Acta Casilla,,,
2,19,NUEVO LEON,1,Monterrey,40,Monterrey,2133,C02,50,104,5,21,13,29,16,2,0,8,11,40,,,,,,,,,,,,,299,17,316,650,Acta Casilla,,,
