CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,PD,CC,MORENA,PH,ES,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,19,NUEVO LEON,14,GUADALUPE,26,GUADALUPE,652,5,725,462,49,38,109,196,96,4,8,27,39,,,,,187,,,,,,,,,1940,35,1975,3266
2,19,NUEVO LEON,14,GUADALUPE,26,GUADALUPE,653,3,392,205,30,26,55,114,39,4,10,17,20,,,,,102,,,,,,,,,1014,18,1032,1538
2,19,NUEVO LEON,14,GUADALUPE,26,GUADALUPE,654,2,289,214,19,11,48,72,31,0,2,18,21,,,,,61,,,,,,,,,786,22,808,1401
2,19,NUEVO LEON,14,GUADALUPE,26,GUADALUPE,655,3,507,151,9,11,35,196,39,1,5,19,22,,,,,68,,,,,,,,,1063,16,1079,1570
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,656,2,323,190,8,11,47,108,28,3,5,23,15,,,,,,35,,,,,,,,796,21,817,1145
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,657,1,187,113,4,7,30,67,11,3,3,10,5,,,,,,27,,,,,,,,467,4,471,647
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,658,1,212,108,3,7,39,55,12,0,4,4,12,,,,,,23,,,,,,,,479,8,487,690
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,659,1,196,94,3,10,55,67,11,1,1,8,9,,,,,,22,,,,,,,,477,11,488,729
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,660,2,254,151,5,6,41,78,12,0,5,14,12,,,,,,28,,,,,,,,606,10,616,899
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,661,2,310,185,4,6,40,83,11,3,8,10,12,,,,,,33,,,,,,,,705,16,721,1014
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,662,1,178,102,6,4,21,44,9,4,1,9,4,,,,,,17,,,,,,,,399,10,409,645
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,663,2,253,158,16,9,51,87,16,0,4,12,5,,,,,,43,,,,,,,,654,9,663,963
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,664,2,330,183,12,5,40,120,13,1,3,20,9,,,,,,39,,,,,,,,775,9,784,1074
2,19,NUEVO LEON,15,GUADALUPE,26,GUADALUPE,665,2,263,168,5,5,44,73,15,0,3,22,10,,,,,,46,,,,,,,,654,11,665,972
2,19,NUEVO LEON,14,GUADALUPE,26,GUADALUPE,666,2,311,123,8,18,27,147,21,1,4,28,10,,,,,61,,,,,,,,,759,15,774,1080
2,19,NUEVO LEON,14,GUADALUPE,26,GUADALUPE,667,3,484,286,11,21,56,175,36,1,5,22,26,,,,,81,,,,,,,,,1204,32,1236,2044
2,19,NUEVO LEON,14,GUADALUPE,26,GUADALUPE,668,3,376,221,32,28,45,86,31,2,7,28,18,,,,,86,,,,,,,,,960,28,988,1622
2,19,NUEVO LEON,14,GUADALUPE,26,GUADALUPE,669,3,349,245,25,25,71,99,43,8,5,24,27,,,,,102,,,,,,,,,1023,16,1039,1605
2,19,NUEVO LEON,14,GUADALUPE,26,GUADALUPE,670,3,184,350,13,18,130,42,13,2,2,20,26,,,,,60,,,,,,,,,860,25,885,1796
2,19,NUEVO LEON,14,GUADALUPE,26,GUADALUPE,671,3,271,344,19,22,156,62,30,0,7,19,23,,,,,72,,,,,,,,,1025,38,1063,1980
2,19,NUEVO LEON,14,GUADALUPE,26,GUADALUPE,672,3,133,341,14,10,310,29,20,5,1,4,24,,,,,54,,,,,,,,,945,60,1005,1956
2,19,NUEVO LEON,14,GUADALUPE,26,GUADALUPE,673,3,170,416,9,19,62,51,8,7,9,5,13,,,,,43,,,,,,,,,812,25,837,1647
2,19,NUEVO LEON,14,GUADALUPE,26,GUADALUPE,674,3,181,418,10,24,73,45,16,3,4,12,12,,,,,62,,,,,,,,,860,31,891,1756
2,19,NUEVO LEON,14,GUADALUPE,26,GUADALUPE,675,3,291,328,14,26,64,53,26,2,9,19,16,,,,,66,,,,,,,,,914,20,934,1817
2,19,NUEVO LEON,14,GUADALUPE,26,GUADALUPE,676,3,296,420,30,25,50,49,32,4,1,11,13,,,,,54,,,,,,,,,985,27,1012,2152
2,19,NUEVO LEON,14,GUADALUPE,26,GUADALUPE,677,3,235,248,10,12,53,93,53,2,5,82,20,,,,,62,,,,,,,,,875,17,892,1529
2,19,NUEVO LEON,14,GUADALUPE,26,GUADALUPE,678,3,295,303,20,20,52,64,19,2,7,15,26,,,,,57,,,,,,,,,880,41,921,1758
2,19,NUEVO LEON,14,GUADALUPE,26,GUADALUPE,679,3,143,309,20,23,313,42,14,1,6,14,21,,,,,76,,,,,,,,,982,54,1036,1910
2,19,NUEVO LEON,14,GUADALUPE,26,GUADALUPE,680,2,226,284,13,15,32,74,18,2,3,13,17,,,,,75,,,,,,,,,772,26,798,1497
2,19,NUEVO LEON,14,GUADALUPE,26,GUADALUPE,681,3,384,177,18,25,54,156,73,4,6,27,15,,,,,127,,,,,,,,,1066,13,1079,1567
2,19,NUEVO LEON,14,GUADALUPE,26,GUADALUPE,682,3,245,268,23,22,43,100,25,4,9,14,19,,,,,40,,,,,,,,,812,29,841,1509
2,19,NUEVO LEON,14,GUADALUPE,26,GUADALUPE,683,3,300,262,15,22,39,78,26,2,7,13,19,,,,,63,,,,,,,,,846,24,870,1506
2,19,NUEVO LEON,14,GUADALUPE,26,GUADALUPE,684,3,284,231,15,23,40,88,33,1,7,34,28,,,,,78,,,,,,,,,862,30,892,1530
2,19,NUEVO LEON,14,GUADALUPE,26,GUADALUPE,685,3,431,214,17,19,42,141,55,0,8,35,26,,,,,75,,,,,,,,,1063,12,1075,1580
2,19,NUEVO LEON,14,GUADALUPE,26,GUADALUPE,686,3,558,180,12,28,48,168,67,3,8,33,23,,,,,89,,,,,,,,,1217,13,1230,1830
2,19,NUEVO LEON,14,GUADALUPE,26,GUADALUPE,687,3,411,197,14,15,49,115,55,2,9,28,27,,,,,78,,,,,,,,,1000,17,1017,1622
2,19,NUEVO LEON,14,GUADALUPE,26,GUADALUPE,688,2,211,253,17,22,32,45,20,2,5,16,13,,,,,45,,,,,,,,,681,23,704,1394
2,19,NUEVO LEON,14,GUADALUPE,26,GUADALUPE,689,3,339,269,20,28,59,93,27,5,5,17,16,,,,,81,,,,,,,,,959,29,988,1721
2,19,NUEVO LEON,14,GUADALUPE,26,GUADALUPE,690,3,336,280,24,25,47,62,24,0,5,13,25,,,,,58,,,,,,,,,899,37,936,1659
2,19,NUEVO LEON,14,GUADALUPE,26,GUADALUPE,691,2,229,274,12,28,41,71,27,3,2,13,25,,,,,71,,,,,,,,,796,29,825,1500
2,19,NUEVO LEON,14,GUADALUPE,26,GUADALUPE,692,3,319,252,14,18,28,97,32,2,6,23,21,,,,,79,,,,,,,,,891,16,907,1513
2,19,NUEVO LEON,14,GUADALUPE,26,GUADALUPE,693,3,342,322,20,32,62,120,46,4,13,30,35,,,,,123,,,,,,,,,1149,37,1186,2115
2,19,NUEVO LEON,14,GUADALUPE,26,GUADALUPE,694,9,1317,840,72,68,137,401,146,7,30,69,66,,,,,259,,,,,,,,,3412,74,3486,5710
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,695,3,371,251,55,21,49,108,54,1,5,26,36,30,,,,,,,,,,,,,1007,26,1033,1639
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,696,3,369,276,22,26,27,117,35,2,7,26,31,44,,,,,,,,,,,,,982,32,1014,1943
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,697,3,258,273,9,13,27,108,19,3,2,21,12,,,,58,,,,,,,,,,803,28,831,1597
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,698,3,252,301,9,21,39,76,46,5,9,17,19,,,,69,,,,,,,,,,863,24,887,1692
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,699,6,736,653,29,37,98,185,73,12,8,50,46,,,,131,,,,,,,,,,2058,60,2118,4030
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,700,5,678,490,25,34,71,231,91,12,17,47,32,,,,191,,,,,,,,,,1919,32,1951,3257
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,701,3,262,295,21,12,29,80,27,2,7,13,16,,,,96,,,,,,,,,,860,20,880,1528
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,702,3,316,322,13,27,54,116,26,4,6,32,22,,,,94,,,,,,,,,,1032,19,1051,1842
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,703,12,1035,1501,82,134,188,320,140,17,22,84,77,,,,353,,,,,,,,,,3953,97,4050,7980
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,704,3,328,364,10,23,53,88,42,3,5,20,26,,,,55,,,,,,,,,,1017,33,1050,2051
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,705,3,303,387,15,17,50,76,29,3,10,17,21,,,,73,,,,,,,,,,1001,42,1043,2027
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,706,4,390,540,44,28,51,133,47,6,8,34,29,,,,198,,,,,,,,,,1508,48,1556,2877
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,707,2,141,230,5,9,42,29,11,2,1,15,12,,,,59,,,,,,,,,,556,21,577,1154
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,708,3,265,306,9,19,52,84,39,2,3,28,24,,,,107,,,,,,,,,,938,22,960,1940
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,709,4,273,436,21,15,54,60,29,4,6,21,26,,,,43,,,,,,,,,,988,24,1012,2272
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,710,2,210,212,8,16,33,56,26,26,5,19,13,,,,56,,,,,,,,,,680,10,690,1256
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,711,2,177,275,11,12,13,33,38,3,32,18,15,,,,61,,,,,,,,,,688,31,719,1463
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,712,4,508,451,16,22,61,145,81,5,11,35,32,,,,123,,,,,,,,,,1490,35,1525,2933
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,713,3,285,334,22,8,43,82,25,1,5,40,18,,,,47,,,,,,,,,,910,42,952,1894
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,714,3,279,282,7,17,39,70,22,4,5,25,10,,,,75,,,,,,,,,,835,27,862,1565
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,715,2,180,328,4,14,22,47,19,5,2,16,16,,,,48,,,,,,,,,,701,29,730,1325
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,716,2,196,231,6,11,23,52,27,2,2,16,12,,,,39,,,,,,,,,,617,22,639,1207
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,717,3,352,240,7,25,23,105,36,4,3,19,16,,,,88,,,,,,,,,,918,30,948,1544
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,718,3,266,328,9,17,45,97,46,2,3,22,17,,,,72,,,,,,,,,,924,16,940,1566
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,719,2,252,221,6,35,42,120,51,0,1,18,20,31,,,,,,,,,,,,,797,20,817,1396
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,720,3,212,320,9,12,36,62,156,3,6,16,8,14,,,,,,,,,,,,,854,26,880,1653
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,721,2,272,230,22,19,34,113,41,13,5,22,26,22,,,,,,,,,,,,,819,22,841,1448
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,722,4,387,294,10,17,50,120,84,53,9,25,30,33,,,,,,,,,,,,,1112,38,1150,1672
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,723,3,349,294,19,16,41,108,48,2,5,28,35,29,,,,,,,,,,,,,974,43,1017,1790
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,724,4,682,273,18,28,61,209,73,2,10,47,34,46,,,,,,,,,,,,,1483,34,1517,2364
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,725,2,249,241,8,8,27,61,42,0,3,19,22,17,,,,,,,,,,,,,697,24,721,1305
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,726,3,273,279,18,13,42,131,84,2,6,37,25,27,,,,,,,,,,,,,937,26,963,1630
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,727,2,246,283,11,16,41,76,71,7,7,18,21,26,,,,,,,,,,,,,823,16,839,1498
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,728,3,251,349,11,11,44,86,59,3,5,37,11,26,,,,,,,,,,,,,893,37,930,1595
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,729,3,396,308,8,84,43,87,47,4,9,25,11,26,,,,,,,,,,,,,1048,32,1080,1815
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,730,3,290,212,8,117,34,88,45,2,5,19,15,25,,,,,,,,,,,,,860,29,889,1537
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,731,4,571,392,15,35,54,213,78,12,9,39,26,,,,143,,,,,,,,,,1587,28,1615,2489
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,732,3,417,378,5,18,36,124,37,2,7,20,20,,,,111,,,,,,,,,,1175,25,1200,2155
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,733,3,271,341,12,10,24,61,27,4,5,13,14,,,,54,,,,,,,,,,836,34,870,1560
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,734,3,290,436,9,18,43,80,25,5,5,27,18,,,,64,,,,,,,,,,1020,39,1059,2096
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,735,4,402,426,19,28,60,138,57,7,11,51,26,,,,158,,,,,,,,,,1383,31,1414,2396
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,736,3,220,290,18,22,42,81,39,3,5,25,31,,,,109,,,,,,,,,,885,23,908,1545
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,737,3,241,304,12,28,36,112,45,4,11,39,11,,,,121,,,,,,,,,,964,26,990,1704
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,738,3,216,270,19,20,41,84,42,2,5,35,16,,,,99,,,,,,,,,,849,21,870,1602
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,739,12,1713,1249,68,82,185,702,271,39,36,142,106,,,,448,,,,,,,,,,5041,80,5121,8410
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,740,3,411,349,15,23,64,130,37,20,7,34,30,,,,129,,,,,,,,,,1249,14,1263,2100
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,741,3,319,396,29,25,46,62,42,3,5,31,21,,,,63,,,,,,,,,,1042,33,1075,2192
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,742,9,756,1095,62,42,159,300,87,16,19,69,70,,,,308,,,,,,,,,,2983,85,3068,6427
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,743,4,389,398,20,22,62,107,89,7,4,46,18,,,,102,,,,,,,,,,1264,39,1303,2729
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,744,11,1686,1023,68,80,190,797,145,31,32,116,93,,,,301,,,,,,,,,,4562,107,4669,7582
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,745,2,268,264,10,12,45,77,35,5,4,35,17,,,,63,,,,,,,,,,835,20,855,1404
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,746,3,293,251,13,10,35,121,65,2,7,33,30,,,,106,,,,,,,,,,966,14,980,1589
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,747,2,202,233,12,11,31,70,75,2,6,26,10,,,,90,,,,,,,,,,768,23,791,1415
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,748,2,198,224,5,8,33,84,46,4,7,40,9,,,,67,,,,,,,,,,725,14,739,1338
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,749,3,309,262,13,8,55,109,75,4,4,44,15,,,,109,,,,,,,,,,1007,24,1031,1789
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,750,4,501,390,25,39,65,225,121,8,9,61,40,,,,172,,,,,,,,,,1656,29,1685,2519
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,751,3,405,369,18,13,43,151,63,6,8,28,38,,,,133,,,,,,,,,,1275,26,1301,2249
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,752,2,213,274,4,16,36,62,29,20,1,22,9,,,,43,,,,,,,,,,729,15,744,1397
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,753,3,178,570,15,13,40,55,23,7,3,16,20,,,,91,,,,,,,,,,1031,40,1071,2201
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,754,3,179,374,8,10,39,52,34,6,5,13,14,,,,48,,,,,,,,,,782,17,799,1645
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,755,5,283,485,17,30,55,155,59,7,7,15,37,,,,98,,,,,,,,,,1248,40,1288,2434
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,756,2,267,250,7,24,35,85,51,2,4,19,16,42,,,,,,,,,,,,,802,19,821,1351
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,757,2,238,229,15,19,35,91,38,2,2,26,14,25,,,,,,,,,,,,,734,39,773,1322
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,758,2,215,279,14,17,46,151,31,1,4,15,19,17,,,,,,,,,,,,,809,26,835,1460
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,759,5,834,500,21,38,101,400,175,8,18,79,54,67,,,,,,,,,,,,,2295,61,2356,3647
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,760,3,373,269,24,21,56,155,109,9,8,48,26,27,,,,,,,,,,,,,1125,33,1158,1837
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,761,2,136,179,6,13,25,52,36,0,1,14,14,16,,,,,,,,,,,,,492,11,503,840
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,762,2,163,195,6,15,34,57,34,2,2,21,16,29,,,,,,,,,,,,,574,29,603,1012
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,763,4,670,281,20,28,56,257,95,4,15,41,34,57,,,,,,,,,,,,,1558,36,1594,2360
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,764,3,351,239,11,24,31,116,55,2,4,26,21,37,,,,,,,,,,,,,917,23,940,1574
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,765,3,327,278,11,16,35,116,66,1,10,35,28,27,,,,,,,,,,,,,950,25,975,1657
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,766,3,316,326,12,28,33,122,69,6,8,33,28,31,,,,,,,,,,,,,1012,30,1042,1872
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,767,4,270,517,18,19,53,109,43,5,10,24,21,26,,,,,,,,,,,,,1115,42,1157,2284
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,768,2,220,277,11,15,33,83,38,3,6,23,21,21,,,,,,,,,,,,,751,28,779,1386
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,769,3,327,260,20,28,41,147,68,2,6,37,23,38,,,,,,,,,,,,,997,28,1025,1733
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,770,3,193,481,9,15,36,60,20,0,4,23,19,,,,35,,,,,,,,,,895,31,926,1941
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,771,3,225,369,5,14,24,26,20,4,3,14,7,,,,201,,,,,,,,,,912,61,973,1893
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,772,2,172,296,10,10,28,65,17,4,8,10,14,,,,57,,,,,,,,,,691,32,723,1365
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,773,3,210,392,13,12,34,50,27,7,5,26,15,,,,87,,,,,,,,,,878,38,916,1897
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,774,2,166,218,8,12,29,50,21,4,3,8,10,,,,35,,,,,,,,,,564,20,584,1085
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,775,3,222,259,20,28,50,100,41,3,4,30,25,32,,,,,,,,,,,,,814,28,842,1555
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,776,3,258,362,25,23,60,92,64,3,7,50,23,41,,,,,,,,,,,,,1008,34,1042,1965
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,777,5,567,482,32,52,98,248,54,5,10,64,34,57,,,,,,,,,,,,,1703,45,1748,3200
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,778,2,276,176,10,18,44,100,39,3,5,20,31,25,,,,,,,,,,,,,747,19,766,1333
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,779,3,249,332,13,20,47,84,27,1,6,32,23,23,,,,,,,,,,,,,857,34,891,1620
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,780,3,187,332,15,22,47,97,38,2,2,20,12,22,,,,,,,,,,,,,796,31,827,1628
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,781,4,621,310,16,29,61,318,90,3,9,47,29,51,,,,,,,,,,,,,1584,36,1620,2354
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,782,2,209,265,11,16,29,63,28,2,9,15,19,15,,,,,,,,,,,,,681,14,695,1370
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,783,3,215,463,9,17,41,94,44,3,8,18,23,28,,,,,,,,,,,,,963,44,1007,2053
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,784,3,437,263,16,30,56,223,77,2,5,58,25,35,,,,,,,,,,,,,1227,33,1260,1876
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,785,3,308,281,17,32,29,125,41,2,10,25,30,24,,,,,,,,,,,,,924,34,958,1816
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,786,3,250,368,31,19,58,104,39,3,5,33,24,29,,,,,,,,,,,,,963,37,1000,2077
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,787,4,543,422,27,34,108,238,66,4,9,54,40,42,,,,,,,,,,,,,1587,37,1624,2837
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,788,5,300,738,13,27,66,115,30,4,2,21,24,31,,,,,,,,,,,,,1371,53,1424,3332
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,789,4,321,685,16,19,64,81,29,7,4,33,29,29,,,,,,,,,,,,,1317,58,1375,2970
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,790,3,305,429,15,20,61,78,21,3,5,30,22,30,,,,,,,,,,,,,1019,39,1058,2231
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,791,5,354,600,26,30,119,138,52,7,11,44,47,45,,,,,,,,,,,,,1473,57,1530,3336
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,792,3,265,391,18,17,53,98,71,1,3,33,27,28,,,,,,,,,,,,,1005,41,1046,2054
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,793,3,244,283,20,22,44,123,43,6,6,27,25,40,,,,,,,,,,,,,883,33,916,1803
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,794,8,1239,625,45,56,147,567,250,8,28,137,92,131,,,,,,,,,,,,,3325,69,3394,5420
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,795,4,464,333,13,19,65,223,96,0,9,42,43,37,,,,,,,,,,,,,1344,29,1373,2301
2,19,NUEVO LEON,12,GUADALUPE,26,GUADALUPE,796,3,378,279,17,35,84,134,64,1,15,27,26,43,,,,,,,,,,,,,1103,25,1128,1900
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,797,3,289,275,9,35,42,102,42,1,7,18,21,,,,77,,,,,,,,,,918,23,941,1562
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,798,3,358,261,10,21,48,136,30,6,11,25,23,,,,98,,,,,,,,,,1027,15,1042,1744
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,799,7,791,801,40,50,92,280,125,18,13,60,54,,,,234,,,,,,,,,,2558,52,2610,4822
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,800,4,258,568,20,34,61,87,49,6,6,29,20,,,,94,,,,,,,,,,1232,49,1281,2821
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,801,3,220,422,8,20,58,59,42,3,8,31,32,,,,90,,,,,,,,,,993,42,1035,2164
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,802,3,343,287,15,16,33,100,38,5,4,21,24,,,,67,,,,,,,,,,953,26,979,1654
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,803,4,403,457,27,18,76,168,75,6,16,45,41,,,,129,,,,,,,,,,1461,33,1494,2790
2,19,NUEVO LEON,13,GUADALUPE,26,GUADALUPE,804,7,692,715,26,37,108,280,100,6,25,98,48,,,,244,,,,,,,,,,2379,58,2437,4714
2,19,NUEVO LEON,22,CHINA,27,LOS HERRERAS,805,1,141,145,0,0,0,1,5,0,16,2,0,0,,,,,,,,,,,,,310,2,312,397
2,19,NUEVO LEON,22,CHINA,27,LOS HERRERAS,806,1,149,183,1,2,0,1,3,2,9,1,1,4,,,,,,,,,,,,,356,16,372,499
2,19,NUEVO LEON,22,CHINA,27,LOS HERRERAS,807,1,188,211,1,0,1,6,5,0,15,2,0,1,,,,,,,,,,,,,430,19,449,610
2,19,NUEVO LEON,22,CHINA,27,LOS HERRERAS,808,1,250,182,0,1,1,11,9,1,7,2,0,3,,,,,,,,,,,,,467,17,484,637
2,19,NUEVO LEON,22,CHINA,27,LOS HERRERAS,809,1,88,89,0,0,0,3,0,0,1,1,0,0,,,,,,,,,,,,,182,0,182,306
2,19,NUEVO LEON,22,CHINA,27,LOS HERRERAS,810,1,88,94,0,0,3,0,5,1,2,3,1,0,,,,,,,,,,,,,197,16,213,273
2,19,NUEVO LEON,20,HIDALGO,28,HIDALGO,811,3,522,253,28,16,28,127,34,25,,19,18,,,,,,,,,,,60,,,1130,48,1178,1782
2,19,NUEVO LEON,20,HIDALGO,28,HIDALGO,812,1,179,109,24,8,17,36,23,12,,21,8,,,,,,,,,,,23,,,460,21,481,688
2,19,NUEVO LEON,20,HIDALGO,28,HIDALGO,813,2,286,154,13,4,14,40,20,10,,9,9,,,,,,,,,,,20,,,579,26,605,881
2,19,NUEVO LEON,20,HIDALGO,28,HIDALGO,814,1,202,91,9,3,4,38,20,12,,13,2,,,,,,,,,,,30,,,424,21,445,589
2,19,NUEVO LEON,20,HIDALGO,28,HIDALGO,815,2,334,123,23,10,18,65,32,17,,20,5,,,,,,,,,,,47,,,694,23,717,1026
2,19,NUEVO LEON,20,HIDALGO,28,HIDALGO,816,4,654,384,112,23,69,253,91,69,,24,53,,,,,,,,,,,141,,,1873,81,1954,2926
