CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PT,MC,NA,MORENA,ES,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND1,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1100,C,1,0,C01,6,89,26,5,15,1,247,1,1,0,0,1,6,0,0,1,7,406,0,12,418,616,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/1/GUB_1100_C01.jpg
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1100,C,2,0,C02,12,107,20,7,11,1,237,3,0,0,0,1,3,1,0,1,1,405,0,22,427,615,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/1/GUB_1100_C02.jpg
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1100,C,3,0,C03,3,96,30,3,6,0,213,3,0,1,0,0,3,1,1,1,1,362,0,15,377,615,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/1/GUB_1100_C03.jpg
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1101,B,1,0,B,10,80,21,6,0,0,197,5,0,0,1,0,5,3,0,1,4,333,0,18,351,509,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/1/GUB_1101_B.jpg
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1101,C,1,0,C01,6,76,24,7,10,2,204,2,2,0,0,0,1,2,0,1,3,340,0,7,347,509,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/1/GUB_1101_C01.jpg
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1101,C,2,0,C02,6,85,18,5,9,4,217,2,1,1,0,0,1,0,0,0,8,357,0,12,369,509,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/1/GUB_1101_C02.jpg
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1102,B,1,0,B,2,68,45,7,7,3,222,3,1,1,0,0,3,0,0,0,5,367,0,9,376,537,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/1/GUB_1102_B.jpg
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1102,C,1,0,C01,3,85,38,5,9,3,202,2,3,0,1,0,1,2,0,1,0,355,0,19,374,537,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/1/GUB_1102_C01.jpg
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1103,B,1,0,B,6,101,27,4,13,2,166,1,0,0,0,0,1,0,0,1,1,323,0,8,331,458,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/1/GUB_1103_B.jpg
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1103,C,1,0,C01,7,117,34,0,13,0,159,3,1,0,0,0,1,0,0,0,2,337,0,14,351,457,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/1/GUB_1103_C01.jpg
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1104,B,1,0,B,8,101,46,4,8,0,244,2,0,0,0,2,3,0,0,0,10,428,0,4,432,690,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/1/GUB_1104_B.jpg
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1104,C,1,0,C01,9,92,42,2,14,4,235,2,2,0,0,0,3,1,0,0,3,409,0,21,430,690,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/1/GUB_1104_C01.jpg
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1104,C,2,0,C02,11,98,48,2,12,0,236,3,2,0,0,0,3,0,0,2,4,421,0,11,432,690,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/1/GUB_1104_C02.jpg
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1104,C,3,0,C03,12,97,59,3,13,1,245,4,0,0,0,0,0,0,0,0,5,439,0,21,460,690,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/1/GUB_1104_C03.jpg
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1105,B,1,0,B,11,104,42,3,6,0,202,2,2,0,0,0,2,0,0,1,3,378,0,17,395,598,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/1/GUB_1105_B.jpg
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1105,C,1,0,C01,4,99,32,3,5,0,208,2,1,1,0,0,0,0,1,1,0,357,0,0,357,597,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/1/GUB_1105_C01.jpg
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1105,C,2,0,C02,6,94,31,2,12,1,227,5,0,0,0,0,5,0,0,0,5,388,0,23,411,597,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/1/GUB_1105_C02.jpg
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1106,B,1,0,B,10,105,43,2,8,4,273,3,2,0,0,0,0,0,0,0,5,455,0,21,476,695,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/1/GUB_1106_B.jpg
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1106,C,1,0,C01,8,124,33,7,10,0,251,4,1,1,0,0,1,0,0,0,5,445,0,16,461,695,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/1/GUB_1106_C01.jpg
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1107,B,1,0,B,15,65,33,5,6,3,241,5,1,0,0,0,6,2,0,1,4,387,0,10,397,601,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/1/GUB_1107_B.jpg
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1107,C,1,0,C01,5,87,29,4,6,0,204,4,0,1,0,0,1,0,0,0,2,343,0,12,355,466,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/1/GUB_1107_C01.jpg
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1108,B,1,0,B,3,79,17,7,5,1,236,3,0,0,1,0,2,0,0,3,0,357,0,5,362,464,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/1/GUB_1108_B.jpg
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1108,C,1,0,C01,9,90,18,4,2,0,205,0,2,0,0,1,0,1,0,0,0,332,0,9,341,463,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/1/GUB_1108_C01.jpg
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1109,B,1,0,B,7,101,39,1,9,1,140,3,0,0,0,0,1,0,0,0,0,302,1,11,314,376,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/1/GUB_1109_B.jpg
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1109,E,1,0,E01,4,47,20,8,2,2,112,3,0,0,0,0,0,0,0,0,0,198,0,10,208,301,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/1/GUB_1109_E01.jpg
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1110,B,1,0,B,5,47,20,3,5,0,130,3,0,0,0,0,3,1,0,0,4,221,0,1,222,271,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/1/GUB_1110_B.jpg
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1111,B,1,0,B,4,105,47,5,11,1,221,4,0,0,0,0,1,1,1,1,2,404,0,24,428,662,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/1/GUB_1111_B.jpg
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1112,B,1,0,B,3,52,16,1,6,0,139,2,0,0,0,0,0,0,0,0,0,219,0,11,230,305,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/1/GUB_1112_B.jpg
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1113,B,1,0,B,6,102,18,3,10,2,252,8,0,0,0,0,0,4,0,2,5,412,0,12,424,523,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/1/GUB_1113_B.jpg
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1113,C,1,0,C01,5,98,41,4,7,7,236,3,0,1,0,0,0,4,0,0,3,409,0,16,425,522,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/1/GUB_1113_C01.jpg
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1114,B,1,0,B,69,140,0,0,0,0,310,0,0,0,0,0,0,0,0,0,2,521,0,11,532,682,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/1/GUB_1114_B.jpg
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1114,E,1,0,E01,0,58,14,3,4,4,133,0,0,0,0,0,2,1,0,0,1,220,0,14,234,298,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/1/GUB_1114_E01.jpg
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1115,B,1,0,B,8,137,52,2,19,2,267,4,2,1,0,0,4,1,0,0,3,502,1,15,518,677,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/1/GUB_1115_B.jpg
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1116,B,1,0,B,13,29,29,13,15,1,178,5,0,0,0,0,0,0,0,0,0,283,0,3,286,441,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/1/GUB_1116_B.jpg
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1116,C,1,0,C01,4,52,13,6,6,1,155,3,0,0,0,0,4,1,0,2,3,250,0,20,270,441,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/1/GUB_1116_C01.jpg
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1117,B,1,0,B,14,82,38,8,10,2,233,1,1,0,0,0,1,0,0,1,3,394,0,23,417,598,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/1/GUB_1117_B.jpg
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1118,B,1,0,B,13,109,42,3,0,0,212,4,4,1,0,1,0,1,0,0,2,392,0,30,422,655,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/1/GUB_1118_B.jpg
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1118,C,1,0,C01,13,124,44,9,10,3,201,3,0,0,0,1,2,2,1,1,1,415,0,23,438,654,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/1/GUB_1118_C01.jpg
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1119,B,1,0,B,10,126,28,7,9,1,142,2,0,1,0,0,2,0,0,3,0,331,0,15,346,459,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/1/GUB_1119_B.jpg
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1119,C,1,0,C01,8,114,32,7,11,0,150,0,0,0,0,0,3,0,0,0,0,325,0,17,342,458,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/1/GUB_1119_C01.jpg
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1120,B,1,0,B,1,47,7,1,0,0,101,1,0,0,0,0,0,0,0,0,0,158,0,5,163,205,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/1/GUB_1120_B.jpg
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1121,B,1,0,B,14,105,23,11,12,1,230,2,0,0,0,0,3,1,0,2,5,409,0,21,430,570,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/1/GUB_1121_B.jpg
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1121,C,1,0,C01,9,106,20,11,6,5,233,1,1,0,0,1,4,1,0,4,1,403,0,14,417,569,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/1/GUB_1121_C01.jpg
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1122,B,1,0,B,10,73,47,8,7,1,137,2,0,0,0,0,1,0,0,0,1,287,0,15,302,390,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/1/GUB_1122_B.jpg
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1122,C,1,0,C01,6,62,43,9,9,1,140,3,0,0,0,0,0,0,0,0,2,275,0,24,299,390,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/1/GUB_1122_C01.jpg
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1123,B,1,0,B,9,164,67,8,20,1,236,4,0,0,0,0,2,0,0,2,5,518,0,29,547,741,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/1/GUB_1123_B.jpg
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1124,B,1,0,B,1,68,28,2,8,0,108,0,0,0,0,1,1,1,0,0,0,218,0,12,230,340,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/1/GUB_1124_B.jpg
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1125,B,1,0,B,5,69,18,5,1,0,128,4,2,1,0,0,1,0,0,0,3,237,0,12,249,396,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/1/GUB_1125_B.jpg
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1125,C,1,0,C01,5,77,26,3,5,0,140,6,1,0,0,0,1,0,1,0,6,271,0,8,279,396,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/1/GUB_1125_C01.jpg
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1126,B,1,0,B,6,106,45,6,11,4,254,4,0,0,0,0,2,0,0,1,5,444,0,20,464,633,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/1/GUB_1126_B.jpg
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1127,B,1,0,B,6,103,21,5,5,1,298,4,0,0,0,0,5,0,0,0,2,450,0,14,464,620,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/1/GUB_1127_B.jpg
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1127,E,1,0,E01,5,41,8,2,3,1,111,2,1,0,0,0,3,3,0,0,2,182,0,7,189,256,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/1/GUB_1127_E01.jpg
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1128,B,1,0,B,7,87,35,1,11,3,113,6,0,0,0,0,3,0,0,0,1,267,0,26,293,404,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/1/GUB_1128_B.jpg
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1128,C,1,0,C01,9,82,32,4,10,0,142,3,1,0,0,0,1,0,0,0,0,284,0,30,314,403,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/1/GUB_1128_C01.jpg
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1128,E,1,0,E01,2,30,24,3,11,1,100,0,0,0,0,0,3,0,0,1,1,176,0,24,200,264,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/1/GUB_1128_E01.jpg
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1129,B,1,0,B,1,5,7,2,3,0,102,1,0,0,0,0,1,1,0,0,0,123,0,1,124,190,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/1/GUB_1129_B.jpg
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1130,B,1,0,B,10,135,54,11,17,4,235,0,0,0,0,0,0,0,0,0,0,466,0,40,506,707,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/1/GUB_1130_B.jpg
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1130,C,1,0,C01,10,137,54,16,11,4,240,4,0,1,0,1,2,0,0,0,2,482,0,30,512,706,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/1/GUB_1130_C01.jpg
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1131,B,1,0,B,12,103,44,16,9,2,207,8,2,0,2,1,6,0,0,0,1,413,0,54,467,646,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/1/GUB_1131_B.jpg
,27,TABASCO,1,TENOSIQUE,17,TENOSIQUE,1132,B,1,0,B,3,31,10,7,4,1,260,4,0,0,0,0,1,1,0,1,0,323,0,14,337,414,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/1/GUB_1132_B.jpg
,27,TABASCO,2,CARDENAS,2,CARDENAS,46,B,1,0,B,11,21,42,6,5,0,270,0,0,0,0,0,4,5,1,0,0,365,8,12,385,580,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/2/GUB_0046_B.jpg
,27,TABASCO,2,CARDENAS,2,CARDENAS,46,C,1,0,C01,6,23,57,11,3,2,247,2,0,0,0,1,1,2,0,0,6,361,0,18,379,580,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/2/GUB_0046_C01.jpg
,27,TABASCO,2,CARDENAS,2,CARDENAS,47,B,1,0,B,8,12,83,7,7,2,262,4,3,1,0,1,5,2,0,1,7,405,0,17,422,680,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/2/GUB_0047_B.jpg
,27,TABASCO,2,CARDENAS,2,CARDENAS,47,C,1,0,C01,6,20,71,6,10,0,243,0,1,0,1,0,10,4,0,2,9,383,0,16,399,680,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/2/GUB_0047_C01.jpg
,27,TABASCO,2,CARDENAS,2,CARDENAS,47,C,2,0,C02,5,12,84,11,4,3,230,2,0,0,0,0,5,2,0,0,0,358,0,11,369,680,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/2/GUB_0047_C02.jpg
,27,TABASCO,2,CARDENAS,2,CARDENAS,47,C,3,0,C03,7,12,65,5,8,0,228,7,0,1,0,0,22,2,0,1,10,368,0,17,385,680,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/2/GUB_0047_C03.jpg
,27,TABASCO,2,CARDENAS,2,CARDENAS,47,C,4,0,C04,4,24,84,6,3,2,262,2,1,0,0,1,3,1,0,0,10,403,0,12,415,680,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/2/GUB_0047_C04.jpg
,27,TABASCO,2,CARDENAS,2,CARDENAS,47,C,5,0,C05,7,18,80,8,7,0,247,2,1,0,0,2,7,3,0,0,6,388,0,12,400,680,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/2/GUB_0047_C05.jpg
,27,TABASCO,2,CARDENAS,2,CARDENAS,47,C,6,0,C06,4,21,77,5,8,2,249,3,1,0,0,0,7,4,0,2,11,394,0,15,409,680,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/2/GUB_0047_C06.jpg
,27,TABASCO,2,CARDENAS,2,CARDENAS,47,E,1,0,E01,2,26,53,1,1,3,256,2,1,0,0,0,8,1,0,0,4,358,0,6,364,550,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/2/GUB_0047_E01.jpg
,27,TABASCO,2,CARDENAS,2,CARDENAS,48,B,1,0,B,5,13,65,5,8,3,231,3,3,0,0,0,0,3,1,0,0,340,2,16,358,562,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/2/GUB_0048_B.jpg
,27,TABASCO,2,CARDENAS,2,CARDENAS,48,C,1,0,C01,4,17,63,2,10,7,232,3,0,0,0,0,7,2,0,1,0,348,0,20,368,561,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/2/GUB_0048_C01.jpg
,27,TABASCO,2,CARDENAS,2,CARDENAS,48,C,2,0,C02,5,15,48,0,2,1,249,3,0,0,0,3,5,1,0,2,1,335,0,11,346,561,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/2/GUB_0048_C02.jpg
,27,TABASCO,2,CARDENAS,2,CARDENAS,49,B,1,0,B,0,26,60,0,0,1,228,0,0,0,0,0,0,0,0,0,7,322,0,12,334,494,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/2/GUB_0049_B.jpg
,27,TABASCO,2,CARDENAS,2,CARDENAS,49,C,1,0,C01,4,18,57,3,2,1,229,4,0,0,0,0,3,0,0,2,0,323,0,13,336,493,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/2/GUB_0049_C01.jpg
,27,TABASCO,2,CARDENAS,2,CARDENAS,50,B,1,0,B,7,30,67,3,3,0,222,2,0,0,0,0,2,0,0,1,9,346,0,10,356,538,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/2/GUB_0050_B.jpg
,27,TABASCO,2,CARDENAS,2,CARDENAS,50,C,1,0,C01,4,37,66,6,2,4,234,3,0,0,0,0,1,1,0,1,6,365,0,11,376,538,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/2/GUB_0050_C01.jpg
,27,TABASCO,2,CARDENAS,2,CARDENAS,50,C,2,0,C02,6,23,51,4,2,2,244,0,2,1,0,1,1,0,0,1,0,338,0,13,351,537,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/2/GUB_0050_C02.jpg
,27,TABASCO,2,CARDENAS,2,CARDENAS,51,B,1,0,B,5,18,61,7,10,0,216,7,0,1,1,1,5,2,0,0,8,342,0,8,350,537,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/2/GUB_0051_B.jpg
,27,TABASCO,2,CARDENAS,2,CARDENAS,51,C,1,0,C01,3,27,58,2,6,0,188,5,0,0,0,0,1,0,1,0,9,300,0,16,316,537,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/2/GUB_0051_C01.jpg
,27,TABASCO,2,CARDENAS,2,CARDENAS,51,C,2,0,C02,7,17,55,5,3,0,257,3,1,0,0,1,4,1,1,0,8,363,0,18,381,537,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/2/GUB_0051_C02.jpg
,27,TABASCO,2,CARDENAS,2,CARDENAS,52,B,1,0,B,12,35,84,3,8,2,280,0,3,0,0,1,1,2,0,1,5,437,0,24,461,706,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/2/GUB_0052_B.jpg
,27,TABASCO,2,CARDENAS,2,CARDENAS,52,C,1,0,C01,8,29,79,7,5,2,276,3,0,1,0,0,2,1,0,4,6,423,0,24,447,705,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/2/GUB_0052_C01.jpg
,27,TABASCO,2,CARDENAS,2,CARDENAS,53,B,1,0,B,7,30,50,8,3,0,296,3,0,0,0,0,5,1,0,0,8,411,0,13,424,651,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/2/GUB_0053_B.jpg
,27,TABASCO,2,CARDENAS,2,CARDENAS,53,C,1,0,C01,4,30,81,6,4,2,280,1,0,0,0,1,2,0,0,0,5,416,0,19,435,650,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/2/GUB_0053_C01.jpg
,27,TABASCO,2,CARDENAS,2,CARDENAS,53,C,2,0,C02,6,30,58,5,9,0,294,3,0,0,0,0,3,2,0,3,7,420,0,21,441,650,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/2/GUB_0053_C02.jpg
,27,TABASCO,2,CARDENAS,2,CARDENAS,54,B,1,0,B,6,34,73,3,5,1,243,4,0,3,0,1,5,1,0,2,3,384,0,12,396,626,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/2/GUB_0054_B.jpg
,27,TABASCO,2,CARDENAS,2,CARDENAS,54,C,1,0,C01,8,24,59,8,4,3,247,3,0,0,0,1,5,1,0,1,8,372,0,13,385,625,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/2/GUB_0054_C01.jpg
,27,TABASCO,2,CARDENAS,2,CARDENAS,55,B,1,0,B,6,42,59,4,3,3,331,2,0,0,0,0,9,1,0,0,5,465,0,7,472,733,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/2/GUB_0055_B.jpg
,27,TABASCO,2,CARDENAS,2,CARDENAS,55,C,1,0,C01,4,32,89,7,5,4,297,0,2,1,0,0,12,3,0,3,1,460,0,21,481,733,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/2/GUB_0055_C01.jpg
,27,TABASCO,2,CARDENAS,2,CARDENAS,55,C,2,0,C02,7,31,67,8,7,3,315,3,0,0,0,0,6,1,1,0,6,455,0,16,471,733,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/2/GUB_0055_C02.jpg
,27,TABASCO,2,CARDENAS,2,CARDENAS,55,C,3,0,C03,18,30,72,7,5,3,321,3,2,0,0,0,6,1,1,0,3,472,0,14,486,733,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/2/GUB_0055_C03.jpg
,27,TABASCO,2,CARDENAS,2,CARDENAS,55,C,4,0,C04,15,41,63,5,5,2,319,3,3,0,0,0,4,0,0,1,3,464,1,23,488,733,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/2/GUB_0055_C04.jpg
,27,TABASCO,2,CARDENAS,2,CARDENAS,56,B,1,0,B,8,25,58,15,8,3,245,4,3,1,0,0,2,1,0,1,4,378,0,2,380,548,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/2/GUB_0056_B.jpg
,27,TABASCO,2,CARDENAS,2,CARDENAS,56,C,1,0,C01,10,16,58,4,5,1,245,1,1,0,0,0,7,2,0,0,5,355,0,7,362,547,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/2/GUB_0056_C01.jpg
,27,TABASCO,2,CARDENAS,2,CARDENAS,57,B,1,0,B,8,34,50,10,5,1,241,4,1,0,0,0,1,4,0,0,11,370,0,8,378,617,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/2/GUB_0057_B.jpg
,27,TABASCO,2,CARDENAS,2,CARDENAS,58,B,1,0,B,5,23,36,1,3,2,184,1,4,0,0,0,2,2,0,1,6,270,0,5,275,377,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/2/GUB_0058_B.jpg
,27,TABASCO,2,CARDENAS,2,CARDENAS,58,C,1,0,C01,3,25,42,3,5,1,172,2,0,0,0,1,2,1,0,0,3,260,3,6,269,377,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/2/GUB_0058_C01.jpg
,27,TABASCO,2,CARDENAS,2,CARDENAS,59,B,1,0,B,6,33,39,2,3,6,227,1,1,2,0,2,1,0,0,1,0,324,0,14,338,460,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/2/GUB_0059_B.jpg
,27,TABASCO,2,CARDENAS,2,CARDENAS,59,C,1,0,C01,3,30,47,5,3,0,229,0,1,0,0,0,0,2,0,0,8,328,0,4,332,460,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/2/GUB_0059_C01.jpg
,27,TABASCO,2,CARDENAS,2,CARDENAS,60,B,1,0,B,7,33,70,7,3,3,236,5,1,0,0,2,4,0,1,1,2,375,0,7,382,500,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/2/GUB_0060_B.jpg
,27,TABASCO,2,CARDENAS,2,CARDENAS,60,C,1,0,C01,6,23,50,7,5,3,243,0,2,0,0,0,5,4,0,1,4,353,0,10,363,499,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/2/GUB_0060_C01.jpg
,27,TABASCO,2,CARDENAS,2,CARDENAS,61,B,1,0,B,7,30,34,5,6,2,282,5,0,0,0,0,5,0,0,1,11,388,0,14,402,640,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/2/GUB_0061_B.jpg
,27,TABASCO,2,CARDENAS,2,CARDENAS,62,B,1,0,B,6,26,37,2,5,3,188,0,0,0,0,0,3,1,0,1,4,276,0,8,284,412,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/2/GUB_0062_B.jpg
,27,TABASCO,2,CARDENAS,2,CARDENAS,62,C,1,0,C01,6,25,47,2,4,0,193,2,2,0,0,2,2,0,0,0,7,292,0,7,299,411,Acta casilla,,,http://iepct.mx/elecciones2018/GUB/2/GUB_0062_C01.jpg
