CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,RED,PRI_PVEM,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND41,CAND_IND42,CAND_IND43,CAND_IND44,CAND_IND45,CAND_IND46,CAND_IND47,CAND_IND48,CAND_IND49,CAND_IND50,CAND_IND51,CAND_IND52,CAND_IND53,CAND_IND54,CAND_IND55,CAND_IND56,CAND_IND57,CAND_IND58,CAND_IND59,CAND_IND60,CAND_IND61,CAND_IND62,CAND_IND63,CAND_IND64,CAND_IND65,CAND_IND66,CAND_IND67,CAND_IND68,CAND_IND69,CAND_IND70,CAND_IND71,CAND_IND72,CAND_IND73,CAND_IND74,CAND_IND75,CAND_IND76,CAND_IND77,CAND_IND78,CAND_IND79,CAND_IND80,CAND_IND81,CAND_IND82,CAND_IND83,CAND_IND84,CAND_IND85,CAND_IND86,CAND_IND87,CAND_IND88,CAND_IND89,CAND_IND90,CAND_IND91,CAND_IND92,CAND_IND93,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,1603,B,1,0,B,64,92,0,2,35,2,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,199,0,4,203,689,ACTA CASILLA,,Resultados de la eleccion extraordinaria celebrada el 23 de diciembre de 2018,
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,1603,C,1,0,C01,43,131,0,1,28,2,4,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,210,0,9,219,689,GRUPO DE RECUENTO,,Resultados de la eleccion extraordinaria celebrada el 23 de diciembre de 2018,
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,1603,C,2,0,C02,48,108,1,2,24,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,185,0,10,195,689,ACTA CASILLA,ANULADA,"Resultados de la eleccion extraordinaria celebrada el 23 de diciembre de 2018, Casilla Anulada JI-332-2018 ",
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,1604,B,1,0,B,107,102,0,1,24,4,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,240,0,4,244,608,ACTA CASILLA,,Resultados de la eleccion extraordinaria celebrada el 23 de diciembre de 2018,
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,1604,C,1,0,C01,80,95,1,0,26,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,204,0,3,207,608,ACTA CASILLA,,Resultados de la eleccion extraordinaria celebrada el 23 de diciembre de 2018,
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,1604,C,2,0,C02,109,106,1,0,17,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,235,0,3,238,607,ACTA CASILLA,,Resultados de la eleccion extraordinaria celebrada el 23 de diciembre de 2018,
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,1605,B,1,0,B,80,76,1,5,31,3,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,197,0,2,199,529,ACTA CASILLA,,Resultados de la eleccion extraordinaria celebrada el 23 de diciembre de 2018,
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,1605,C,1,0,C01,93,76,0,1,39,1,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,216,0,6,222,529,GRUPO DE RECUENTO,,Resultados de la eleccion extraordinaria celebrada el 23 de diciembre de 2018,
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,1605,C,2,0,C02,93,88,0,1,38,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,222,0,7,229,529,GRUPO DE RECUENTO,,Resultados de la eleccion extraordinaria celebrada el 23 de diciembre de 2018,
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1606,B,1,0,B,56,80,0,1,32,2,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,175,0,5,180,430,ACTA CASILLA,,Resultados de la eleccion extraordinaria celebrada el 23 de diciembre de 2018,
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1607,B,1,0,B,116,52,0,1,51,0,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,224,0,3,227,630,ACTA CASILLA,,Resultados de la eleccion extraordinaria celebrada el 23 de diciembre de 2018,
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1607,C,1,0,C01,89,55,0,4,55,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,205,0,12,217,629,ACTA CASILLA,,Resultados de la eleccion extraordinaria celebrada el 23 de diciembre de 2018,
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1608,B,1,0,B,72,40,0,1,33,0,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,148,0,6,154,508,GRUPO DE RECUENTO,,Resultados de la eleccion extraordinaria celebrada el 23 de diciembre de 2018,
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1608,C,1,0,C01,85,48,0,6,30,2,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,175,0,4,179,508,ACTA CASILLA,,Resultados de la eleccion extraordinaria celebrada el 23 de diciembre de 2018,
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1608,C,2,0,C02,84,46,0,4,25,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,160,0,1,161,508,GRUPO DE RECUENTO,,Resultados de la eleccion extraordinaria celebrada el 23 de diciembre de 2018,
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,1609,B,1,0,B,74,64,0,1,31,3,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,174,0,4,178,574,GRUPO DE RECUENTO,,Resultados de la eleccion extraordinaria celebrada el 23 de diciembre de 2018,
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,1609,C,1,0,C01,85,56,2,0,40,0,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,186,0,5,191,573,ACTA CASILLA,,Resultados de la eleccion extraordinaria celebrada el 23 de diciembre de 2018,
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,1610,B,1,0,B,63,62,0,2,40,2,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,170,0,3,173,595,GRUPO DE RECUENTO,,Resultados de la eleccion extraordinaria celebrada el 23 de diciembre de 2018,
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,1610,C,1,0,C01,78,74,0,4,43,4,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,207,0,10,217,594,GRUPO DE RECUENTO,,Resultados de la eleccion extraordinaria celebrada el 23 de diciembre de 2018,
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,1611,B,1,0,B,63,46,0,7,27,1,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,146,0,0,146,428,GRUPO DE RECUENTO,,Resultados de la eleccion extraordinaria celebrada el 23 de diciembre de 2018,
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,1611,C,1,0,C01,57,49,0,6,28,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,142,0,6,148,428,GRUPO DE RECUENTO,,Resultados de la eleccion extraordinaria celebrada el 23 de diciembre de 2018,
2,19,NUEVO LEON,11,SAN NICOLAS,40,MONTERREY,1612,B,1,0,B,22,106,0,1,10,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,140,0,8,148,572,ACTA CASILLA,,Resultados de la eleccion extraordinaria celebrada el 23 de diciembre de 2018,
2,19,NUEVO LEON,11,SAN NICOLAS,40,MONTERREY,1612,C,1,0,C01,20,97,1,0,31,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,150,0,4,154,572,ACTA CASILLA,,Resultados de la eleccion extraordinaria celebrada el 23 de diciembre de 2018,
2,19,NUEVO LEON,11,SAN NICOLAS,40,MONTERREY,1612,C,2,0,C02,21,100,0,2,18,0,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,142,0,12,154,572,ACTA CASILLA,,Resultados de la eleccion extraordinaria celebrada el 23 de diciembre de 2018,
2,19,NUEVO LEON,11,SAN NICOLAS,40,MONTERREY,1613,B,1,0,B,29,71,0,1,28,0,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,130,0,6,136,616,ACTA CASILLA,,Resultados de la eleccion extraordinaria celebrada el 23 de diciembre de 2018,
2,19,NUEVO LEON,11,SAN NICOLAS,40,MONTERREY,1613,C,1,0,C01,45,86,0,0,34,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,165,0,5,170,616,GRUPO DE RECUENTO,,Resultados de la eleccion extraordinaria celebrada el 23 de diciembre de 2018,
2,19,NUEVO LEON,11,SAN NICOLAS,40,MONTERREY,1613,C,2,0,C02,40,94,0,2,36,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,174,0,10,184,616,GRUPO DE RECUENTO,,Resultados de la eleccion extraordinaria celebrada el 23 de diciembre de 2018,
2,19,NUEVO LEON,11,SAN NICOLAS,40,MONTERREY,1614,B,1,0,B,31,55,0,1,25,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,112,0,3,115,419,GRUPO DE RECUENTO,,Resultados de la eleccion extraordinaria celebrada el 23 de diciembre de 2018,
2,19,NUEVO LEON,11,SAN NICOLAS,40,MONTERREY,1614,C,1,0,C01,44,56,0,0,22,0,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,124,0,5,129,418,ACTA CASILLA,,Resultados de la eleccion extraordinaria celebrada el 23 de diciembre de 2018,
2,19,NUEVO LEON,11,SAN NICOLAS,40,MONTERREY,1615,B,1,0,B,26,63,1,2,37,0,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,132,0,2,134,634,ACTA CASILLA,,Resultados de la eleccion extraordinaria celebrada el 23 de diciembre de 2018,
2,19,NUEVO LEON,11,SAN NICOLAS,40,MONTERREY,1615,C,1,0,C01,22,77,0,0,48,0,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,148,0,1,149,634,GRUPO DE RECUENTO,,Resultados de la eleccion extraordinaria celebrada el 23 de diciembre de 2018,
2,19,NUEVO LEON,11,SAN NICOLAS,40,MONTERREY,1615,C,2,0,C02,19,98,1,0,47,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,166,0,4,170,634,ACTA CASILLA,,Resultados de la eleccion extraordinaria celebrada el 23 de diciembre de 2018,
2,19,NUEVO LEON,11,SAN NICOLAS,40,MONTERREY,1616,B,1,0,B,16,61,0,1,52,0,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,131,0,4,135,642,GRUPO DE RECUENTO,,Resultados de la eleccion extraordinaria celebrada el 23 de diciembre de 2018,
2,19,NUEVO LEON,11,SAN NICOLAS,40,MONTERREY,1616,C,1,0,C01,17,82,0,0,39,0,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,139,0,2,141,642,ACTA CASILLA,,Resultados de la eleccion extraordinaria celebrada el 23 de diciembre de 2018,
2,19,NUEVO LEON,11,SAN NICOLAS,40,MONTERREY,1616,C,2,0,C02,19,81,0,2,46,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,148,0,4,152,641,ACTA CASILLA,,Resultados de la eleccion extraordinaria celebrada el 23 de diciembre de 2018,
2,19,NUEVO LEON,11,SAN NICOLAS,40,MONTERREY,1617,B,1,0,B,22,70,0,0,55,2,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,149,0,5,154,587,ACTA CASILLA,,Resultados de la eleccion extraordinaria celebrada el 23 de diciembre de 2018,
2,19,NUEVO LEON,11,SAN NICOLAS,40,MONTERREY,1617,C,1,0,C01,32,79,0,1,56,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,168,0,2,170,587,ACTA CASILLA,,Resultados de la eleccion extraordinaria celebrada el 23 de diciembre de 2018,
2,19,NUEVO LEON,11,SAN NICOLAS,40,MONTERREY,1617,C,2,0,C02,18,74,0,0,54,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,147,0,10,157,586,GRUPO DE RECUENTO,,Resultados de la eleccion extraordinaria celebrada el 23 de diciembre de 2018,
2,19,NUEVO LEON,11,SAN NICOLAS,40,MONTERREY,1618,B,1,0,B,25,84,0,1,92,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,202,0,4,206,690,GRUPO DE RECUENTO,,Resultados de la eleccion extraordinaria celebrada el 23 de diciembre de 2018,
2,19,NUEVO LEON,11,SAN NICOLAS,40,MONTERREY,1618,C,1,0,C01,21,80,0,1,80,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,182,0,7,189,690,GRUPO DE RECUENTO,,Resultados de la eleccion extraordinaria celebrada el 23 de diciembre de 2018,
2,19,NUEVO LEON,11,SAN NICOLAS,40,MONTERREY,1618,C,2,0,C02,13,76,1,0,108,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,201,0,8,209,690,ACTA CASILLA,,Resultados de la eleccion extraordinaria celebrada el 23 de diciembre de 2018,
2,19,NUEVO LEON,11,SAN NICOLAS,40,MONTERREY,1619,B,1,0,B,30,109,0,2,43,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,186,0,6,192,558,ACTA CASILLA,,Resultados de la eleccion extraordinaria celebrada el 23 de diciembre de 2018,
2,19,NUEVO LEON,11,SAN NICOLAS,40,MONTERREY,1619,C,1,0,C01,37,65,0,3,51,1,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,159,0,8,167,558,GRUPO DE RECUENTO,,Resultados de la eleccion extraordinaria celebrada el 23 de diciembre de 2018,
2,19,NUEVO LEON,11,SAN NICOLAS,40,MONTERREY,1619,C,2,0,C02,31,84,0,0,52,0,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,169,0,8,177,558,ACTA CASILLA,,Resultados de la eleccion extraordinaria celebrada el 23 de diciembre de 2018,
2,19,NUEVO LEON,11,SAN NICOLAS,40,MONTERREY,1620,B,1,0,B,47,81,0,2,53,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,184,0,7,191,539,GRUPO DE RECUENTO,,Resultados de la eleccion extraordinaria celebrada el 23 de diciembre de 2018,
2,19,NUEVO LEON,11,SAN NICOLAS,40,MONTERREY,1620,C,1,0,C01,51,79,0,0,43,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,174,0,8,182,539,GRUPO DE RECUENTO,,Resultados de la eleccion extraordinaria celebrada el 23 de diciembre de 2018,
2,19,NUEVO LEON,11,SAN NICOLAS,40,MONTERREY,1620,C,2,0,C02,47,79,0,3,45,3,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,180,0,9,189,539,GRUPO DE RECUENTO,,Resultados de la eleccion extraordinaria celebrada el 23 de diciembre de 2018,
2,19,NUEVO LEON,11,SAN NICOLAS,40,MONTERREY,1621,B,1,0,B,55,54,0,1,28,2,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,142,0,2,144,425,GRUPO DE RECUENTO,,Resultados de la eleccion extraordinaria celebrada el 23 de diciembre de 2018,
2,19,NUEVO LEON,11,SAN NICOLAS,40,MONTERREY,1621,C,1,0,C01,54,51,0,1,26,0,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,133,0,5,138,425,GRUPO DE RECUENTO,,Resultados de la eleccion extraordinaria celebrada el 23 de diciembre de 2018,
2,19,NUEVO LEON,11,SAN NICOLAS,40,MONTERREY,1622,B,1,0,B,65,89,1,2,29,0,4,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,190,0,3,193,551,ACTA CASILLA,,Resultados de la eleccion extraordinaria celebrada el 23 de diciembre de 2018,
2,19,NUEVO LEON,11,SAN NICOLAS,40,MONTERREY,1622,C,1,0,C01,62,72,1,2,31,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,169,0,6,175,550,ACTA CASILLA,,Resultados de la eleccion extraordinaria celebrada el 23 de diciembre de 2018,
2,19,NUEVO LEON,11,SAN NICOLAS,40,MONTERREY,1622,C,2,0,C02,80,74,0,3,30,2,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,192,0,11,203,550,GRUPO DE RECUENTO,,Resultados de la eleccion extraordinaria celebrada el 23 de diciembre de 2018,
2,19,NUEVO LEON,11,SAN NICOLAS,40,MONTERREY,1623,B,1,0,B,72,74,0,2,25,0,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,177,0,7,184,605,GRUPO DE RECUENTO,,Resultados de la eleccion extraordinaria celebrada el 23 de diciembre de 2018,
2,19,NUEVO LEON,11,SAN NICOLAS,40,MONTERREY,1623,C,1,0,C01,59,71,1,1,43,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,179,0,6,185,605,ACTA CASILLA,,Resultados de la eleccion extraordinaria celebrada el 23 de diciembre de 2018,
2,19,NUEVO LEON,11,SAN NICOLAS,40,MONTERREY,1623,C,2,0,C02,62,80,1,1,27,0,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,174,0,5,179,605,GRUPO DE RECUENTO,,Resultados de la eleccion extraordinaria celebrada el 23 de diciembre de 2018,
2,19,NUEVO LEON,11,SAN NICOLAS,40,MONTERREY,1624,B,1,0,B,29,65,0,0,56,0,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,152,0,6,158,632,ACTA CASILLA,,Resultados de la eleccion extraordinaria celebrada el 23 de diciembre de 2018,
2,19,NUEVO LEON,11,SAN NICOLAS,40,MONTERREY,1624,C,1,0,C01,25,51,0,0,66,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,144,0,6,150,632,ACTA CASILLA,,Resultados de la eleccion extraordinaria celebrada el 23 de diciembre de 2018,
2,19,NUEVO LEON,11,SAN NICOLAS,40,MONTERREY,1624,C,2,0,C02,33,49,0,0,85,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,167,0,8,175,632,GRUPO DE RECUENTO,,Resultados de la eleccion extraordinaria celebrada el 23 de diciembre de 2018,
2,19,NUEVO LEON,11,SAN NICOLAS,40,MONTERREY,1625,B,1,0,B,38,105,0,0,41,0,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,185,0,13,198,654,ACTA CASILLA,,Resultados de la eleccion extraordinaria celebrada el 23 de diciembre de 2018,
2,19,NUEVO LEON,11,SAN NICOLAS,40,MONTERREY,1625,C,1,0,C01,30,97,1,0,72,2,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,203,0,6,209,654,ACTA CASILLA,,Resultados de la eleccion extraordinaria celebrada el 23 de diciembre de 2018,
2,19,NUEVO LEON,11,SAN NICOLAS,40,MONTERREY,1625,C,2,0,C02,32,114,0,0,60,0,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,207,0,4,211,653,GRUPO DE RECUENTO,,Resultados de la eleccion extraordinaria celebrada el 23 de diciembre de 2018,
2,19,NUEVO LEON,11,SAN NICOLAS,40,MONTERREY,1626,B,1,0,B,39,73,1,2,48,0,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,167,0,7,174,551,ACTA CASILLA,,Resultados de la eleccion extraordinaria celebrada el 23 de diciembre de 2018,
2,19,NUEVO LEON,11,SAN NICOLAS,40,MONTERREY,1626,C,1,0,C01,37,82,0,1,37,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,158,0,5,163,551,ACTA CASILLA,,Resultados de la eleccion extraordinaria celebrada el 23 de diciembre de 2018,
2,19,NUEVO LEON,11,SAN NICOLAS,40,MONTERREY,1626,C,2,0,C02,26,86,0,3,42,0,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,158,0,6,164,550,ACTA CASILLA,,Resultados de la eleccion extraordinaria celebrada el 23 de diciembre de 2018,
2,19,NUEVO LEON,11,SAN NICOLAS,40,MONTERREY,1627,B,1,0,B,60,102,0,1,61,2,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,228,1,3,232,746,GRUPO DE RECUENTO,,Resultados de la eleccion extraordinaria celebrada el 23 de diciembre de 2018,
2,19,NUEVO LEON,11,SAN NICOLAS,40,MONTERREY,1627,C,1,0,C01,56,100,2,1,70,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,231,0,7,238,745,GRUPO DE RECUENTO,,Resultados de la eleccion extraordinaria celebrada el 23 de diciembre de 2018,
2,19,NUEVO LEON,11,SAN NICOLAS,40,MONTERREY,1628,B,1,0,B,72,114,0,0,31,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,220,0,5,225,723,GRUPO DE RECUENTO,,Resultados de la eleccion extraordinaria celebrada el 23 de diciembre de 2018,
2,19,NUEVO LEON,11,SAN NICOLAS,40,MONTERREY,1628,C,1,0,C01,87,112,1,3,35,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,241,0,6,247,722,GRUPO DE RECUENTO,,Resultados de la eleccion extraordinaria celebrada el 23 de diciembre de 2018,
2,19,NUEVO LEON,11,SAN NICOLAS,40,MONTERREY,1629,B,1,0,B,21,23,0,0,10,0,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,56,0,0,56,213,ACTA CASILLA,,Resultados de la eleccion extraordinaria celebrada el 23 de diciembre de 2018,
2,19,NUEVO LEON,11,SAN NICOLAS,40,MONTERREY,1630,B,1,0,B,65,77,0,6,19,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,169,0,4,173,515,ACTA CASILLA,,Resultados de la eleccion extraordinaria celebrada el 23 de diciembre de 2018,
2,19,NUEVO LEON,11,SAN NICOLAS,40,MONTERREY,1630,C,1,0,C01,91,66,0,2,31,2,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,192,0,3,195,515,ACTA CASILLA,,Resultados de la eleccion extraordinaria celebrada el 23 de diciembre de 2018,
2,19,NUEVO LEON,11,SAN NICOLAS,40,MONTERREY,1631,B,1,0,B,46,59,0,1,23,3,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,132,0,2,134,338,ACTA CASILLA,,Resultados de la eleccion extraordinaria celebrada el 23 de diciembre de 2018,
2,19,NUEVO LEON,11,SAN NICOLAS,40,MONTERREY,1632,B,1,0,B,91,94,1,1,46,0,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,235,0,2,237,641,GRUPO DE RECUENTO,,Resultados de la eleccion extraordinaria celebrada el 23 de diciembre de 2018,
