CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,RED,PRI_PVEM ,PT_MORENA_ES ,PT_MORENA ,PT_ES ,MORENA_ES , CAND_IND41, CAND_IND42, CAND_IND43, CAND_IND44, CAND_IND45, CAND_IND46, CAND_IND47, CAND_IND48, CAND_IND49, CAND_IND50, CAND_IND51, CAND_IND52, CAND_IND53, CAND_IND54, CAND_IND55, CAND_IND56, CAND_IND57, CAND_IND58, CAND_IND59, CAND_IND60, CAND_IND61, CAND_IND62, CAND_IND63, CAND_IND64, CAND_IND65, CAND_IND66, CAND_IND67, CAND_IND68, CAND_IND69, CAND_IND70, CAND_IND71, CAND_IND72, CAND_IND73, CAND_IND74, CAND_IND75, CAND_IND76, CAND_IND77, CAND_IND78, CAND_IND79, CAND_IND80, CAND_IND81, CAND_IND82, CAND_IND83, CAND_IND84, CAND_IND85, CAND_IND86, CAND_IND87, CAND_IND88, CAND_IND89, CAND_IND90, CAND_IND91, CAND_IND92, CAND_IND93, NUM_VOTOS_VALIDOS, NUM_VOTOS_CAN_NREG, NUM_VOTOS_NULOS, TOTAL_VOTOS, LISTA_NOMINAL
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1582,2,116,87,0,2,57,2,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,266,0,4,270,1315
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1583,2,268,174,0,10,130,5,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,594,0,6,600,1311
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1584,3,339,221,0,7,106,2,10,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,688,1,12,701,1566
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1585,5,265,412,0,11,225,6,5,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,929,0,25,954,3453
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1586,3,192,236,1,10,110,2,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,556,0,11,567,1819
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1587,3,248,263,0,8,168,5,4,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,700,0,15,715,2125
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1588,3,183,198,3,3,137,2,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,530,0,15,545,1877
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1589,3,151,201,0,5,120,3,5,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,489,0,6,495,1714
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1593,3,241,162,0,6,128,2,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,542,0,9,551,1703
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1594,3,151,217,0,4,110,4,5,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,494,0,14,508,1663
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1595,5,432,305,1,14,182,4,7,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,949,1,8,958,3085
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1596,2,237,201,2,5,117,1,6,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,569,0,11,580,1500
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1606,1,56,80,0,1,32,2,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,175,0,5,180,430
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1607,2,205,107,0,5,106,0,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,429,0,15,444,1259
2,19,NUEVO LEON,2,MONTERREY,40,MONTERREY,1608,3,241,134,0,11,88,2,4,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,483,0,11,494,1524
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1044,3,357,329,0,3,39,2,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,736,0,11,747,1703
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1464,3,116,237,2,12,89,3,5,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,465,0,24,489,1569
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1465,3,109,217,2,8,98,2,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,439,0,18,457,1844
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1466,2,114,161,0,7,71,6,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,365,0,11,376,1439
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1481,3,150,267,0,6,92,6,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,526,0,16,542,1907
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1482,3,154,213,1,5,92,3,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,473,0,17,490,1773
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1483,3,99,449,0,8,85,3,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,650,0,35,685,2080
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1484,3,155,284,3,11,104,6,5,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,570,0,23,593,2097
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1485,3,101,174,1,7,70,5,4,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362,0,18,380,1505
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1486,3,169,242,1,5,73,1,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,494,1,27,522,2029
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1487,5,272,332,3,22,148,5,8,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,795,0,23,818,3228
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1488,5,425,307,4,9,146,6,5,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,905,0,25,930,3094
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1489,4,262,302,0,14,168,4,4,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,759,1,20,780,2541
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1490,3,99,306,0,9,107,6,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,532,0,20,552,1758
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1491,3,103,442,1,7,72,2,6,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,635,0,28,663,1982
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1492,5,500,338,1,10,197,11,13,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,1076,0,10,1086,3333
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1493,2,109,131,1,8,60,4,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,314,0,9,323,1133
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1494,2,122,191,3,5,83,1,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,408,0,11,419,1148
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1502,2,221,127,0,4,91,4,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,451,1,15,467,1221
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1503,2,252,158,1,6,71,2,4,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,497,0,6,503,1072
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1504,6,564,362,2,16,237,6,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1192,0,18,1210,3478
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1505,3,312,259,0,8,154,2,6,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,746,0,19,765,2055
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1506,8,1285,589,4,16,245,16,17,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,2181,0,22,2203,5827
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1507,10,1430,669,4,12,253,18,23,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,2416,1,19,2436,7061
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1508,2,165,200,0,4,75,3,6,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,454,0,24,478,1481
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1509,3,137,305,1,7,95,2,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,551,0,24,575,1523
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1510,3,263,237,0,4,126,5,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,639,0,14,653,1775
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1511,2,226,202,3,9,100,3,7,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,551,0,18,569,1470
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1512,3,264,241,1,7,108,4,6,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,632,0,16,648,1619
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1515,2,228,189,0,4,110,1,7,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,542,0,11,553,1164
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1528,3,269,169,1,11,115,3,4,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,577,0,9,586,1508
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1529,2,81,260,0,7,53,3,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,407,1,18,426,1355
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1530,2,144,312,1,4,83,3,4,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,554,1,20,575,1477
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1531,3,177,231,2,10,122,3,6,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,551,1,20,572,1851
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1532,4,563,266,0,15,141,9,6,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1002,1,10,1013,2733
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1533,3,291,239,1,13,110,4,5,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,664,0,11,675,2099
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1534,3,223,167,2,16,109,3,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,530,0,11,541,1632
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1535,4,264,264,0,20,160,2,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,716,0,16,732,2079
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1536,2,100,221,2,9,71,1,4,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,411,0,17,428,1350
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1537,2,87,275,0,8,62,2,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,437,0,19,456,1354
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1538,2,240,156,0,6,88,4,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,500,0,13,513,1362
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1539,3,158,151,2,5,68,2,6,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,393,0,16,409,1295
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1567,2,217,181,1,10,78,1,6,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,497,0,11,508,1261
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1568,2,296,174,3,12,91,1,7,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,585,0,9,594,1370
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1569,2,202,209,1,2,100,0,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,518,0,15,533,1370
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1570,2,143,212,2,3,67,0,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,436,0,11,447,1115
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1571,3,246,278,1,8,118,2,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,659,0,9,668,1696
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1572,2,205,204,0,18,105,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,536,0,12,548,1485
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1573,3,185,189,3,9,89,2,5,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,483,0,20,503,1781
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1574,8,1273,601,3,5,83,13,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,1981,0,12,1993,5318
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1575,4,657,457,4,3,37,5,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,1167,2,6,1175,2883
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1576,4,591,452,0,3,54,8,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,1115,0,11,1126,2639
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1577,2,193,164,2,1,16,2,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,382,0,5,387,952
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1578,3,353,218,0,1,47,3,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,626,1,5,632,1777
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1579,2,178,215,0,2,97,2,8,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,505,0,3,508,1405
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1580,2,278,237,2,6,68,5,5,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,606,1,9,616,1390
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1581,3,260,200,1,5,123,1,4,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,598,1,20,619,1682
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1597,2,166,184,1,4,67,4,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,429,0,9,438,1326
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1598,3,280,200,1,13,92,1,8,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,598,0,14,612,1528
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1599,3,257,273,1,6,98,3,4,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,644,0,17,661,2118
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1600,3,237,252,0,4,96,4,6,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,601,0,12,613,1922
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1601,3,496,297,1,3,59,8,8,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,876,1,11,888,2118
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,1602,3,448,278,3,3,49,7,5,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,795,2,3,800,1802
2,19,NUEVO LEON,3,MONTERREY,40,MONTERREY,2135,29,4553,1682,8,35,420,48,44,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,6807,5,52,6864,21576
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,985,2,176,175,1,7,67,4,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,438,0,16,454,1178
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,986,2,80,146,1,3,56,4,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,290,0,9,299,853
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,988,2,283,155,0,4,99,0,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,547,0,8,555,1403
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,989,2,266,160,2,18,101,3,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,557,0,5,562,1499
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,990,2,130,147,0,7,70,1,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,358,0,6,364,975
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,991,2,180,149,0,4,58,1,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,397,0,8,405,975
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,992,2,172,107,0,5,71,1,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,359,0,9,368,947
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,993,2,169,92,1,10,52,5,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,332,0,12,344,881
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,994,1,142,89,1,6,52,1,3,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,297,0,7,304,739
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,995,2,219,211,0,15,76,4,4,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,532,0,8,540,1398
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,996,2,165,81,2,3,62,2,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,317,0,4,321,772
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,997,2,107,152,2,9,77,6,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,355,0,13,368,832
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,998,1,96,108,0,7,45,1,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,260,0,8,268,727
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,999,1,69,110,0,1,32,0,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212,0,7,219,545
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,1000,2,154,87,0,5,63,2,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,314,0,7,321,779
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,1001,2,139,115,1,0,65,3,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,326,0,6,332,874
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,1002,2,270,145,1,1,79,4,7,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,508,1,5,514,1326
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,1003,2,218,126,2,2,55,0,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,406,0,11,417,1108
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,1004,2,282,223,1,3,78,10,10,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,609,0,12,621,1345
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,1005,3,331,205,0,5,92,3,5,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,644,0,5,649,1629
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,1006,2,149,145,0,4,83,2,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,387,1,13,401,1103
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,1007,2,113,193,1,3,53,0,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366,1,10,377,1017
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,1008,2,125,197,1,5,72,0,2,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,404,0,7,411,1025
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,1009,2,287,165,0,2,66,3,3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,528,0,6,534,1207
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,1010,2,188,145,0,1,37,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,374,0,8,382,926
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,1011,1,167,68,0,2,45,4,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,287,0,3,290,660
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,1012,2,264,176,0,7,77,2,6,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,533,0,11,544,1289
2,19,NUEVO LEON,4,MONTERREY,40,MONTERREY,1013,2,241,160,0,5,51,0,1,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,463,0,9,472,984
