CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PRI_PVEM,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND1,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,,,,,
3,30,VERACRUZ,27,ACAYUCAN,212,SANTIAGO SOCHIAPAN,3108,3,318,189,24,10,35,24,11,617,13,2,0,1,0,1,11,10,0,5,0,1271,0,41,1312,2072,,,,,
3,30,VERACRUZ,27,ACAYUCAN,212,SANTIAGO SOCHIAPAN,4720,1,58,39,18,7,8,6,4,150,5,0,0,0,0,0,2,1,0,1,0,299,0,7,306,595,,,,,
3,30,VERACRUZ,27,ACAYUCAN,212,SANTIAGO SOCHIAPAN,4721,4,98,87,8,10,9,5,3,129,3,2,0,0,0,3,2,1,0,3,0,363,0,16,379,637,,,,,
3,30,VERACRUZ,27,ACAYUCAN,212,SANTIAGO SOCHIAPAN,4722,3,25,31,5,0,6,8,6,73,3,0,0,0,0,0,0,0,0,0,0,157,0,4,161,240,,,,,
3,30,VERACRUZ,27,ACAYUCAN,145,SAYULA DE ALEMAN,3475,3,199,340,237,34,12,20,6,578,4,4,10,1,0,8,6,3,1,0,0,1463,0,34,1497,2356,,,,,
3,30,VERACRUZ,27,ACAYUCAN,145,SAYULA DE ALEMAN,3476,3,93,223,190,38,14,10,5,445,6,3,3,0,1,9,4,0,0,2,0,1046,0,34,1080,1522,,,,,
3,30,VERACRUZ,27,ACAYUCAN,145,SAYULA DE ALEMAN,3477,1,99,274,113,33,14,11,4,467,1,3,8,0,0,7,3,1,0,1,0,1039,0,12,1051,1566,,,,,
3,30,VERACRUZ,27,ACAYUCAN,145,SAYULA DE ALEMAN,3478,1,141,270,181,24,13,11,2,408,6,3,6,0,0,9,8,2,0,6,0,1090,2,18,1110,1685,,,,,
3,30,VERACRUZ,27,ACAYUCAN,145,SAYULA DE ALEMAN,3479,1,134,227,167,23,10,22,1,387,4,2,6,0,0,7,7,2,0,0,0,999,0,29,1028,1645,,,,,
3,30,VERACRUZ,27,ACAYUCAN,145,SAYULA DE ALEMAN,3480,4,114,270,158,31,12,11,4,433,4,3,8,1,0,11,8,1,0,4,0,1073,0,15,1088,1734,,,,,
3,30,VERACRUZ,27,ACAYUCAN,145,SAYULA DE ALEMAN,3481,3,127,166,193,17,12,17,7,308,11,1,1,0,0,5,0,2,3,0,0,870,0,24,894,1443,,,,,
3,30,VERACRUZ,27,ACAYUCAN,145,SAYULA DE ALEMAN,3482,3,28,34,21,5,4,2,0,42,0,0,3,0,0,2,0,0,0,0,0,141,0,5,146,220,,,,,
3,30,VERACRUZ,27,ACAYUCAN,145,SAYULA DE ALEMAN,3483,3,52,43,26,2,2,15,4,87,1,0,3,0,0,1,0,0,1,1,0,238,0,5,243,374,,,,,
3,30,VERACRUZ,27,ACAYUCAN,145,SAYULA DE ALEMAN,3484,3,47,45,68,5,3,4,3,58,4,0,4,0,0,2,1,0,0,0,0,244,0,10,254,429,,,,,
3,30,VERACRUZ,27,ACAYUCAN,145,SAYULA DE ALEMAN,3485,3,80,107,77,14,13,12,3,333,6,8,7,1,0,7,5,3,1,3,0,680,0,32,712,1215,,,,,
3,30,VERACRUZ,27,ACAYUCAN,145,SAYULA DE ALEMAN,3486,2,83,129,64,8,10,13,5,285,18,1,4,0,0,5,6,1,0,1,0,633,0,24,657,1121,,,,,
3,30,VERACRUZ,27,ACAYUCAN,145,SAYULA DE ALEMAN,3487,1,95,149,108,14,17,32,8,409,9,7,4,0,0,10,10,1,0,3,0,876,0,32,908,1668,,,,,
3,30,VERACRUZ,27,ACAYUCAN,145,SAYULA DE ALEMAN,3488,1,53,133,74,4,11,9,4,235,6,3,5,1,1,6,3,0,0,0,0,548,0,19,567,914,,,,,
3,30,VERACRUZ,27,ACAYUCAN,145,SAYULA DE ALEMAN,3489,1,133,200,119,11,11,24,4,122,6,6,10,1,1,4,2,1,0,0,0,655,0,29,684,1087,,,,,
3,30,VERACRUZ,27,ACAYUCAN,145,SAYULA DE ALEMAN,3490,2,93,254,98,35,11,23,4,190,2,2,6,0,0,9,3,0,0,0,0,730,0,24,754,1318,,,,,
3,30,VERACRUZ,27,ACAYUCAN,145,SAYULA DE ALEMAN,3491,2,148,107,135,13,7,5,1,225,7,5,12,0,0,5,5,0,0,0,0,675,0,21,696,1100,,,,,
3,30,VERACRUZ,27,ACAYUCAN,145,SAYULA DE ALEMAN,3492,3,85,112,49,10,11,10,7,141,7,2,10,0,0,4,4,2,0,3,0,457,0,20,477,784,,,,,
3,30,VERACRUZ,27,ACAYUCAN,145,SAYULA DE ALEMAN,3493,2,53,57,36,13,7,12,3,114,2,1,3,0,0,1,0,1,0,2,0,305,0,14,319,639,,,,,
3,30,VERACRUZ,27,ACAYUCAN,146,SOCONUSCO,3494,3,178,45,46,10,21,136,6,458,4,3,0,1,0,0,4,0,0,0,0,912,0,19,931,1273,,,,,
3,30,VERACRUZ,27,ACAYUCAN,146,SOCONUSCO,3495,3,234,58,31,13,24,124,5,581,10,4,3,5,0,1,4,7,1,1,0,1106,1,20,1127,1577,,,,,
3,30,VERACRUZ,27,ACAYUCAN,146,SOCONUSCO,3496,2,326,60,60,12,18,145,7,574,5,6,1,3,2,1,7,1,0,1,0,1229,0,33,1262,1816,,,,,
3,30,VERACRUZ,27,ACAYUCAN,146,SOCONUSCO,3497,2,61,28,4,3,19,16,2,133,4,1,1,0,0,0,4,1,0,1,0,278,0,6,284,508,,,,,
3,30,VERACRUZ,27,ACAYUCAN,146,SOCONUSCO,3498,2,53,34,5,7,8,75,2,143,5,3,1,2,0,0,1,0,0,2,0,341,0,15,356,590,,,,,
3,30,VERACRUZ,27,ACAYUCAN,146,SOCONUSCO,3499,2,133,31,12,4,12,106,2,140,5,1,1,1,2,0,2,0,0,2,0,454,0,10,464,722,,,,,
3,30,VERACRUZ,27,ACAYUCAN,146,SOCONUSCO,3500,3,116,14,19,6,13,90,4,189,8,0,0,0,0,1,3,1,0,0,0,464,0,12,476,670,,,,,
3,30,VERACRUZ,27,ACAYUCAN,146,SOCONUSCO,3501,3,275,100,85,20,35,292,16,962,14,3,2,3,0,1,9,7,0,2,0,1826,0,53,1879,2957,,,,,
3,30,VERACRUZ,27,ACAYUCAN,171,TEXISTEPEC,3808,1,80,65,148,8,8,12,8,415,4,6,11,0,0,2,5,0,0,1,0,773,0,10,783,1150,,,,,
3,30,VERACRUZ,27,ACAYUCAN,171,TEXISTEPEC,3809,1,78,54,119,11,9,6,9,372,7,1,6,0,0,4,6,0,0,1,0,683,0,20,703,1028,,,,,
3,30,VERACRUZ,27,ACAYUCAN,171,TEXISTEPEC,3810,1,58,53,136,11,11,10,9,251,8,1,5,0,0,4,7,1,1,1,0,567,0,16,583,896,,,,,
3,30,VERACRUZ,27,ACAYUCAN,171,TEXISTEPEC,3811,1,43,34,163,7,14,15,8,310,4,8,4,1,0,0,3,2,0,0,0,616,0,14,630,908,,,,,
3,30,VERACRUZ,27,ACAYUCAN,171,TEXISTEPEC,3812,4,63,72,164,23,16,10,9,454,17,2,9,0,0,4,7,3,0,1,0,854,1,23,878,1250,,,,,
3,30,VERACRUZ,27,ACAYUCAN,171,TEXISTEPEC,3813,2,63,56,98,3,20,7,7,262,13,2,5,0,0,1,7,1,0,2,0,547,0,18,565,870,,,,,
3,30,VERACRUZ,27,ACAYUCAN,171,TEXISTEPEC,3814,2,44,43,134,8,5,8,6,214,5,1,3,0,0,2,4,2,0,0,0,479,0,7,486,678,,,,,
3,30,VERACRUZ,27,ACAYUCAN,171,TEXISTEPEC,3815,2,158,72,145,11,18,9,11,318,3,1,9,0,1,2,10,3,0,4,0,775,0,28,803,1209,,,,,
3,30,VERACRUZ,27,ACAYUCAN,171,TEXISTEPEC,3816,2,46,30,103,4,4,4,0,151,0,4,0,0,0,0,0,0,0,0,0,346,0,6,352,513,,,,,
3,30,VERACRUZ,27,ACAYUCAN,171,TEXISTEPEC,3817,2,115,31,123,3,5,6,8,81,0,11,13,2,1,2,2,1,0,2,0,406,0,13,419,653,,,,,
3,30,VERACRUZ,27,ACAYUCAN,171,TEXISTEPEC,3818,2,104,66,123,4,10,11,7,234,6,0,5,0,0,0,4,0,0,0,0,574,0,21,595,872,,,,,
3,30,VERACRUZ,27,ACAYUCAN,171,TEXISTEPEC,3819,1,110,117,112,15,14,11,16,281,7,2,5,1,1,11,6,1,0,1,0,711,0,32,743,1168,,,,,
3,30,VERACRUZ,27,ACAYUCAN,171,TEXISTEPEC,3820,2,25,23,56,2,3,3,5,85,0,0,1,1,0,1,8,1,0,0,0,214,0,9,223,419,,,,,
3,30,VERACRUZ,27,ACAYUCAN,171,TEXISTEPEC,3821,2,50,35,64,1,14,5,10,107,5,3,1,0,0,0,1,0,0,0,0,296,0,10,306,487,,,,,
3,30,VERACRUZ,27,ACAYUCAN,171,TEXISTEPEC,3822,2,89,134,165,17,22,8,6,139,2,3,10,1,1,4,0,0,0,1,0,602,0,16,618,1083,,,,,
3,30,VERACRUZ,27,ACAYUCAN,171,TEXISTEPEC,3823,2,65,178,221,23,10,3,12,133,4,3,5,0,1,5,2,1,0,1,0,667,0,16,683,1074,,,,,
3,30,VERACRUZ,28,MINATITLAN,72,HIDALGOTITLAN,1579,3,248,119,43,8,7,10,8,209,3,13,6,0,1,2,1,2,0,0,0,680,0,19,699,1038,,,,,
3,30,VERACRUZ,28,MINATITLAN,72,HIDALGOTITLAN,1580,1,279,124,55,9,5,8,6,165,0,7,4,0,0,1,2,0,0,1,0,666,0,12,678,1037,,,,,
3,30,VERACRUZ,28,MINATITLAN,72,HIDALGOTITLAN,1581,1,307,94,28,17,10,11,6,181,4,7,3,3,1,3,3,1,0,0,0,679,0,20,699,1007,,,,,
3,30,VERACRUZ,28,MINATITLAN,72,HIDALGOTITLAN,1582,3,263,156,26,12,5,11,7,114,4,8,3,1,0,2,7,0,0,1,0,620,0,16,636,922,,,,,
3,30,VERACRUZ,28,MINATITLAN,72,HIDALGOTITLAN,1583,2,235,91,34,18,12,25,8,259,2,6,1,2,0,0,1,2,0,0,0,696,0,26,722,1077,,,,,
3,30,VERACRUZ,28,MINATITLAN,72,HIDALGOTITLAN,1584,2,300,148,44,9,10,21,10,150,2,5,3,1,0,0,0,1,0,0,0,704,0,22,726,989,,,,,
3,30,VERACRUZ,28,MINATITLAN,72,HIDALGOTITLAN,1585,1,369,210,67,15,33,18,11,229,7,5,9,0,1,2,5,4,0,4,0,989,0,40,1029,1608,,,,,
3,30,VERACRUZ,28,MINATITLAN,72,HIDALGOTITLAN,1586,1,216,80,22,8,10,14,10,221,12,8,5,0,0,0,3,1,0,1,0,611,0,27,638,946,,,,,
3,30,VERACRUZ,28,MINATITLAN,72,HIDALGOTITLAN,1587,4,189,95,16,2,10,9,8,109,4,7,5,1,0,2,0,1,0,0,0,458,0,15,473,684,,,,,
3,30,VERACRUZ,28,MINATITLAN,72,HIDALGOTITLAN,1588,1,274,22,13,2,23,8,5,100,3,15,8,3,0,0,6,6,0,0,0,488,0,25,513,746,,,,,
3,30,VERACRUZ,28,MINATITLAN,72,HIDALGOTITLAN,1589,2,392,59,24,14,18,9,10,277,7,12,4,0,0,1,5,2,0,2,0,836,0,27,863,1304,,,,,
3,30,VERACRUZ,28,MINATITLAN,72,HIDALGOTITLAN,1590,3,282,58,14,4,20,9,15,218,4,5,4,0,0,1,4,1,1,0,0,640,0,19,659,942,,,,,
3,30,VERACRUZ,28,MINATITLAN,93,JESUS CARRANZA,2146,3,83,49,41,6,10,15,10,399,18,4,6,1,0,0,9,2,0,3,0,656,0,26,682,1093,,,,,
3,30,VERACRUZ,28,MINATITLAN,93,JESUS CARRANZA,2147,2,48,43,22,6,6,11,5,248,8,0,1,0,0,0,4,2,0,0,0,404,0,14,418,687,,,,,
3,30,VERACRUZ,28,MINATITLAN,93,JESUS CARRANZA,2148,2,30,25,25,4,9,8,0,157,6,0,3,0,0,1,7,2,0,0,0,277,0,15,292,449,,,,,
3,30,VERACRUZ,28,MINATITLAN,93,JESUS CARRANZA,2149,2,60,18,32,5,4,6,2,293,6,3,2,0,1,1,6,2,0,2,0,443,0,7,450,733,,,,,
3,30,VERACRUZ,28,MINATITLAN,93,JESUS CARRANZA,2150,3,55,18,10,2,3,6,6,80,3,4,0,0,0,0,0,0,0,1,0,188,0,7,195,301,,,,,
3,30,VERACRUZ,28,MINATITLAN,93,JESUS CARRANZA,2151,2,33,19,15,4,1,4,1,34,3,1,0,0,0,0,0,0,0,0,0,115,0,3,118,201,,,,,
3,30,VERACRUZ,28,MINATITLAN,93,JESUS CARRANZA,2152,1,100,69,14,12,9,25,9,166,7,3,0,0,0,2,10,0,0,1,0,427,0,10,437,722,,,,,
3,30,VERACRUZ,28,MINATITLAN,93,JESUS CARRANZA,2153,1,324,96,64,9,20,30,16,355,2,30,16,2,2,2,11,3,2,1,0,985,0,46,1031,1591,,,,,
3,30,VERACRUZ,28,MINATITLAN,93,JESUS CARRANZA,2154,1,81,28,15,10,10,7,4,161,2,1,5,0,0,2,4,0,0,3,0,333,0,15,348,594,,,,,
3,30,VERACRUZ,28,MINATITLAN,93,JESUS CARRANZA,2155,1,262,90,72,14,18,30,14,578,13,11,14,2,1,1,14,4,0,3,0,1141,4,28,1173,1874,,,,,
3,30,VERACRUZ,28,MINATITLAN,93,JESUS CARRANZA,2156,1,85,41,27,5,20,8,6,238,4,5,7,0,0,0,8,0,0,2,0,456,0,15,471,784,,,,,
3,30,VERACRUZ,28,MINATITLAN,93,JESUS CARRANZA,2157,2,42,72,16,9,17,9,5,289,3,2,1,0,0,1,10,1,1,2,0,480,0,19,499,852,,,,,
3,30,VERACRUZ,28,MINATITLAN,93,JESUS CARRANZA,2158,4,40,31,24,5,12,9,9,171,5,2,3,0,0,1,5,1,0,2,0,320,0,12,332,513,,,,,
3,30,VERACRUZ,28,MINATITLAN,93,JESUS CARRANZA,2159,1,186,42,52,12,23,24,10,229,6,6,15,0,0,0,4,3,0,0,0,612,0,37,649,986,,,,,
3,30,VERACRUZ,28,MINATITLAN,93,JESUS CARRANZA,2160,3,41,31,23,4,4,14,6,128,5,1,3,0,0,1,5,1,1,2,0,270,0,13,283,524,,,,,
3,30,VERACRUZ,28,MINATITLAN,93,JESUS CARRANZA,2161,2,59,58,20,1,6,12,3,231,2,5,0,0,0,0,2,2,1,0,0,402,0,18,420,708,,,,,
3,30,VERACRUZ,28,MINATITLAN,93,JESUS CARRANZA,2162,2,114,84,70,14,25,24,10,459,8,4,5,1,1,1,15,6,1,4,0,846,0,42,888,1475,,,,,
3,30,VERACRUZ,28,MINATITLAN,93,JESUS CARRANZA,2163,2,67,33,58,4,24,9,7,297,5,5,4,0,1,1,9,2,0,4,0,530,0,18,548,924,,,,,
3,30,VERACRUZ,28,MINATITLAN,93,JESUS CARRANZA,2164,2,135,97,32,17,15,47,14,172,9,14,8,2,0,0,6,4,0,3,0,575,0,36,611,918,,,,,
3,30,VERACRUZ,28,MINATITLAN,93,JESUS CARRANZA,2165,2,99,28,20,11,12,9,5,139,8,1,2,0,1,0,1,1,0,4,0,341,0,14,355,580,,,,,
3,30,VERACRUZ,28,MINATITLAN,93,JESUS CARRANZA,2166,1,106,45,24,6,28,17,11,227,8,6,2,0,0,1,3,1,0,0,0,485,0,19,504,871,,,,,
3,30,VERACRUZ,28,MINATITLAN,93,JESUS CARRANZA,2167,2,224,61,78,15,25,36,17,332,7,6,4,6,1,1,3,3,0,4,0,823,0,21,844,1367,,,,,
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2420,2,112,67,32,7,13,22,27,520,2,5,2,0,1,1,3,1,0,1,0,816,0,18,834,1348,,,,,
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2421,3,119,70,26,1,9,11,23,468,8,7,3,1,0,0,10,1,1,4,0,762,0,14,776,1228,,,,,
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2422,2,167,68,45,16,22,12,45,923,18,6,2,1,0,0,26,5,0,6,0,1362,0,40,1402,2162,,,,,
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2423,2,145,50,37,0,6,10,17,374,5,11,5,0,1,0,9,3,0,3,0,676,0,16,692,1089,,,,,
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2424,4,108,57,16,8,4,8,27,331,2,4,2,0,1,3,5,2,0,2,0,580,0,9,589,875,,,,,
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2425,2,115,84,42,5,12,11,25,404,7,2,3,0,0,2,9,3,0,4,0,728,0,19,747,1097,,,,,
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2426,2,85,82,22,8,10,16,23,370,3,1,4,1,0,3,3,4,0,1,0,636,0,17,653,925,,,,,
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2427,3,179,67,54,6,19,16,38,679,6,17,5,1,0,1,21,7,1,2,0,1119,1,23,1143,1855,,,,,
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2428,2,141,78,57,15,13,14,21,657,7,7,3,0,0,0,6,1,0,3,0,1023,0,20,1043,1489,,,,,
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2429,2,216,120,42,3,11,13,61,574,7,3,1,1,1,0,14,6,0,2,0,1075,1,28,1104,1505,,,,,
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2430,2,153,58,19,4,4,17,26,299,2,5,0,1,0,0,4,2,0,3,0,597,1,6,604,803,,,,,
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2431,2,529,482,90,33,35,59,125,2209,26,14,5,1,1,8,31,17,0,14,0,3679,0,52,3731,5133,,,,,
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2432,3,168,116,41,7,19,12,42,723,8,4,3,3,0,2,16,4,0,5,0,1173,2,30,1205,1931,,,,,
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2433,2,106,52,21,8,17,12,24,651,7,2,1,0,0,1,16,4,0,4,0,926,0,21,947,1565,,,,,
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2434,3,88,65,21,5,8,11,18,391,2,3,3,0,0,3,3,2,0,1,0,624,0,9,633,978,,,,,
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2435,2,135,101,39,12,12,18,32,712,8,7,0,0,0,2,7,5,1,4,0,1095,0,15,1110,1546,,,,,
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2436,8,127,60,23,10,9,13,29,446,3,3,4,0,1,3,4,4,0,4,0,743,1,14,758,1027,,,,,
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2437,3,73,75,17,13,4,9,33,408,3,3,4,0,0,1,4,1,0,3,0,651,0,23,674,967,,,,,
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2438,3,174,47,113,3,12,18,26,455,8,5,20,0,1,0,8,8,1,4,0,903,1,27,931,1442,,,,,
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2439,2,99,51,48,3,8,7,27,308,3,5,3,0,0,3,8,3,0,0,0,576,0,13,589,874,,,,,
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2440,3,194,106,65,10,18,18,60,928,7,8,6,1,1,2,11,4,1,2,0,1442,1,12,1455,2106,,,,,
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2441,2,117,61,29,8,8,9,29,465,5,3,1,0,0,1,4,2,0,2,0,744,1,18,763,1142,,,,,
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2442,2,83,70,26,7,14,10,34,472,9,1,0,1,0,2,9,1,0,0,0,739,0,16,755,1049,,,,,
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2443,2,93,79,19,4,6,5,24,285,5,1,1,0,0,0,1,1,0,0,0,524,0,12,536,759,,,,,
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2444,2,109,98,20,6,8,10,26,419,5,1,2,0,0,1,10,2,0,0,0,717,0,9,726,1013,,,,,
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2445,3,114,74,21,3,7,6,15,476,7,2,2,0,0,0,7,0,0,3,0,737,0,9,746,1125,,,,,
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2446,2,191,117,55,12,16,14,28,851,12,4,4,1,0,1,13,3,0,4,0,1326,0,29,1355,2164,,,,,
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2447,2,106,93,16,3,12,10,16,429,5,12,3,1,0,0,5,3,0,0,0,714,0,9,723,1021,,,,,
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2448,2,88,63,23,6,3,6,25,364,4,3,1,0,0,1,2,1,0,3,0,593,0,25,618,875,,,,,
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2449,2,124,98,28,10,8,12,42,510,8,2,1,0,0,3,6,3,1,0,0,856,0,13,869,1209,,,,,
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2450,2,71,38,19,4,3,10,41,405,2,2,2,1,0,4,6,0,0,0,0,608,0,16,624,898,,,,,
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2451,3,73,51,20,5,5,5,19,276,7,2,1,0,0,0,0,3,0,2,0,469,0,10,479,697,,,,,
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2452,2,489,216,131,20,46,55,185,1871,20,21,14,1,1,5,22,10,1,11,0,3119,0,45,3164,4592,,,,,
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2453,2,109,30,31,2,1,9,23,176,2,3,1,1,2,1,2,0,0,1,0,394,0,10,404,567,,,,,
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2454,2,84,33,20,7,6,7,12,152,2,4,0,1,1,0,0,1,0,0,0,330,0,8,338,476,,,,,
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2455,2,58,33,10,2,4,3,22,146,1,2,0,0,1,1,0,0,0,0,0,283,0,8,291,413,,,,,
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2456,1,75,47,25,6,4,6,16,354,2,1,0,1,0,0,3,1,0,0,0,541,0,15,556,809,,,,,
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2457,7,91,58,15,3,5,10,24,361,1,0,0,0,0,1,6,3,0,0,0,578,0,9,587,780,,,,,
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2458,1,91,110,19,8,14,8,26,557,5,2,2,0,0,0,11,1,2,0,0,856,0,13,869,1333,,,,,
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2459,1,63,109,20,6,11,6,19,497,5,3,2,0,0,0,12,2,0,2,0,757,0,11,768,1185,,,,,
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2460,1,81,84,24,8,6,11,29,491,6,3,0,0,0,1,4,1,0,2,0,751,0,18,769,1130,,,,,
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2461,2,112,83,19,2,3,15,13,344,9,3,0,0,0,1,3,0,0,0,0,607,0,8,615,814,,,,,
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2462,2,136,99,23,6,9,15,18,555,7,3,2,1,1,2,11,2,0,0,0,890,0,13,903,1264,,,,,
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2463,2,65,34,18,3,3,3,12,231,2,2,0,0,0,0,3,0,0,0,0,376,1,10,387,534,,,,,
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2464,2,133,104,16,4,14,9,36,520,4,2,3,0,0,2,10,2,2,1,0,862,0,13,875,1221,,,,,
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2465,2,184,152,51,6,16,14,67,772,7,0,4,0,0,1,16,4,0,4,0,1298,0,25,1323,1831,,,,,
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2466,2,81,27,21,1,1,6,70,412,6,3,0,0,0,0,2,0,0,0,0,630,0,8,638,566,,,,,
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2467,2,126,106,20,3,4,10,132,468,3,1,1,0,0,0,7,1,0,0,0,882,0,5,887,1188,,,,,
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2468,1,128,73,22,2,14,10,77,581,9,3,2,1,1,7,8,0,0,4,0,942,0,17,959,1403,,,,,
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2469,2,131,55,17,2,7,12,37,452,3,6,2,1,0,3,4,0,0,1,0,733,6,6,745,1079,,,,,
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2470,4,109,78,31,5,10,11,36,600,15,0,4,0,0,6,7,4,0,1,0,917,0,25,942,1383,,,,,
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2471,2,99,89,13,7,9,10,29,352,5,5,2,1,0,0,8,1,0,4,0,634,0,9,643,915,,,,,
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2472,2,109,87,12,6,6,5,29,355,4,2,3,1,0,0,5,1,0,1,0,626,2,13,641,855,,,,,
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2473,2,120,53,21,2,8,9,39,394,4,5,0,0,1,1,3,0,0,1,0,661,0,9,670,955,,,,,
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2474,2,86,68,9,4,3,6,12,320,3,1,0,1,0,3,2,2,2,1,0,523,5,3,531,766,,,,,
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2475,2,91,102,18,4,6,10,29,423,2,3,1,0,0,0,12,1,0,1,0,703,0,9,712,1008,,,,,
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2476,2,109,154,27,5,11,15,26,529,5,4,3,0,0,3,12,0,0,0,0,903,0,19,922,1250,,,,,
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2477,2,111,87,17,5,7,13,27,449,4,0,3,1,1,1,2,5,1,0,0,734,0,15,749,1038,,,,,
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2478,2,103,63,17,4,7,6,18,295,3,5,2,1,0,0,9,3,0,1,0,537,0,9,546,832,,,,,
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2479,2,141,131,15,3,10,7,24,529,8,2,0,2,0,0,10,4,0,1,0,887,0,11,898,1205,,,,,
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2480,2,89,73,25,1,5,5,19,305,3,1,2,0,0,1,8,2,2,0,0,541,0,13,554,795,,,,,
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2481,2,108,97,24,8,7,5,30,641,5,2,2,0,0,2,15,6,0,1,0,953,0,19,972,1411,,,,,
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2482,2,138,103,30,4,10,10,21,575,5,5,7,1,0,4,9,1,0,2,0,925,1,27,953,1425,,,,,
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2483,2,135,101,25,4,5,15,109,580,5,2,2,0,0,1,8,3,0,1,0,996,0,16,1012,1476,,,,,
3,30,VERACRUZ,28,MINATITLAN,109,MINATITLAN,2484,3,92,67,35,6,11,9,106,381,4,0,1,0,0,0,8,2,0,0,0,722,0,13,735,1047,,,,,
