CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,PRS,MC,NVA_ALIANZA,MORENA,ES,PAN_PRD_PT_PRS,PAN_PRD_PT,PAN_PRD_PRS,PAN_PT_PRS,PRD_PT_PRS,PAN_PRD,PAN_PT,PAN_PRS,PRD_PT,PRD_PRS,PT_PRS,CAND_IND38,CAND_IND39,CAND_IND40,CAND_IND41,CAND_IND42,CAND_IND43,CAND_IND44,CAND_IND45,CAND_IND46,CAND_IND47,CAND_IND48,CAND_IND49,CAND_IND50,CAND_IND51,CAND_IND52,CAND_IND53,CAND_IND54,CAND_IND55,CAND_IND56,CAND_IND57,CAND_IND58,CAND_IND59,CAND_IND60,CAND_IND61,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
1,18,NAYARIT,16,IXTLAN DEL RIO,3,AMATLAN DE CAÑAS,80,B,20,39,0,1,0,0,4,9,14,268,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,357,5,362,514,,,,
1,18,NAYARIT,16,IXTLAN DEL RIO,3,AMATLAN DE CAÑAS,81,B,12,26,0,1,0,0,0,14,6,95,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,154,4,158,219,,,,
1,18,NAYARIT,16,IXTLAN DEL RIO,3,AMATLAN DE CAÑAS,82,B,32,44,0,1,0,0,10,26,15,226,0,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,355,11,366,487,,,,
1,18,NAYARIT,16,IXTLAN DEL RIO,3,AMATLAN DE CAÑAS,83,B,38,82,1,2,0,1,6,25,23,265,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,443,10,453,633,,,,
1,18,NAYARIT,16,IXTLAN DEL RIO,3,AMATLAN DE CAÑAS,84,B,20,18,5,2,0,0,3,22,4,11,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,86,8,94,124,,,,
1,18,NAYARIT,16,IXTLAN DEL RIO,3,AMATLAN DE CAÑAS,86,B,11,66,3,4,0,0,3,61,36,33,1,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,0,219,8,227,290,,,,
1,18,NAYARIT,16,IXTLAN DEL RIO,3,AMATLAN DE CAÑAS,87,B,17,4,21,0,0,0,1,4,7,16,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,0,71,2,73,97,,,,
1,18,NAYARIT,16,IXTLAN DEL RIO,3,AMATLAN DE CAÑAS,88,B,41,91,83,0,0,1,1,37,28,43,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,326,2,328,393,,,,
1,18,NAYARIT,16,IXTLAN DEL RIO,3,AMATLAN DE CAÑAS,89,B,37,76,51,1,0,1,5,17,4,72,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,0,265,8,273,376,,,,
1,18,NAYARIT,18,MEZCALES,4,BAHIA DE BANDERAS,90,B,69,83,13,11,0,9,34,9,20,0,4,2,0,1,0,0,0,0,2,0,0,,,59,,,,,,,,,,,,,,,,,,,,,,0,316,6,322,704,,,,
1,18,NAYARIT,18,MEZCALES,4,BAHIA DE BANDERAS,90,C01,68,66,13,7,0,9,38,16,15,0,6,1,0,0,0,1,0,0,0,0,0,,,60,,,,,,,,,,,,,,,,,,,,,,0,300,4,304,704,,,,
1,18,NAYARIT,18,MEZCALES,4,BAHIA DE BANDERAS,90,C02,76,66,10,12,3,8,32,24,19,0,2,1,0,1,0,1,0,0,0,0,0,,,49,,,,,,,,,,,,,,,,,,,,,,0,304,16,320,704,,,,
1,18,NAYARIT,18,MEZCALES,4,BAHIA DE BANDERAS,90,C03,65,62,14,13,2,8,40,12,8,0,5,1,0,0,0,1,0,0,0,0,0,,,51,,,,,,,,,,,,,,,,,,,,,,0,282,10,292,704,,,,
1,18,NAYARIT,18,MEZCALES,4,BAHIA DE BANDERAS,90,C04,60,80,8,7,0,9,44,17,9,0,3,0,0,0,0,2,0,0,0,0,0,,,57,,,,,,,,,,,,,,,,,,,,,,0,296,9,305,704,,,,
1,18,NAYARIT,18,MEZCALES,4,BAHIA DE BANDERAS,90,C05,65,63,4,16,4,8,40,10,19,0,2,2,0,0,0,2,2,0,2,0,0,,,61,,,,,,,,,,,,,,,,,,,,,,0,300,4,304,704,,,,
1,18,NAYARIT,18,MEZCALES,4,BAHIA DE BANDERAS,90,C06,66,70,6,8,2,15,39,16,8,0,4,1,0,0,0,0,1,1,0,0,0,,,47,,,,,,,,,,,,,,,,,,,,,,0,284,9,293,704,,,,
1,18,NAYARIT,18,MEZCALES,4,BAHIA DE BANDERAS,90,C07,72,64,7,13,1,8,45,6,7,0,3,0,0,0,0,0,0,0,1,0,0,,,69,,,,,,,,,,,,,,,,,,,,,,0,296,9,305,704,,,,
1,18,NAYARIT,18,MEZCALES,4,BAHIA DE BANDERAS,90,C08,55,60,10,15,3,8,44,14,7,0,7,1,0,0,0,1,1,0,0,0,1,,,50,,,,,,,,,,,,,,,,,,,,,,0,277,6,283,704,,,,
1,18,NAYARIT,18,MEZCALES,4,BAHIA DE BANDERAS,90,C09,58,75,12,9,0,4,42,10,8,0,1,0,0,0,0,1,1,0,0,0,1,,,54,,,,,,,,,,,,,,,,,,,,,,0,276,18,294,704,,,,
1,18,NAYARIT,18,MEZCALES,4,BAHIA DE BANDERAS,90,E01,63,50,12,3,1,3,28,7,18,0,3,0,0,0,0,0,0,0,0,0,0,,,94,,,,,,,,,,,,,,,,,,,,,,0,282,4,286,729,,,,
1,18,NAYARIT,18,MEZCALES,4,BAHIA DE BANDERAS,90,E01C01,56,43,8,6,2,2,27,6,13,0,3,0,0,0,0,0,0,0,0,0,0,,,74,,,,,,,,,,,,,,,,,,,,,,1,240,9,250,729,,,,
1,18,NAYARIT,18,MEZCALES,4,BAHIA DE BANDERAS,90,E01C02,69,53,8,8,6,1,37,6,18,0,3,0,0,0,2,0,0,0,0,0,0,,,93,,,,,,,,,,,,,,,,,,,,,,0,304,4,308,729,,,,
1,18,NAYARIT,18,MEZCALES,4,BAHIA DE BANDERAS,90,E01C03,52,57,7,6,1,1,26,1,23,0,3,0,0,0,0,0,0,0,0,0,0,,,69,,,,,,,,,,,,,,,,,,,,,,0,246,8,254,729,,,,
1,18,NAYARIT,18,MEZCALES,4,BAHIA DE BANDERAS,90,E01C04,70,47,19,10,0,3,42,2,15,0,6,1,0,0,0,0,0,0,0,0,0,,,81,,,,,,,,,,,,,,,,,,,,,,0,296,5,301,729,,,,
1,18,NAYARIT,18,MEZCALES,4,BAHIA DE BANDERAS,90,E01C05,69,63,16,6,0,1,28,4,16,0,1,0,0,0,0,0,0,0,0,0,0,,,87,,,,,,,,,,,,,,,,,,,,,,0,291,5,296,728,,,,
1,18,NAYARIT,18,MEZCALES,4,BAHIA DE BANDERAS,90,E01C06,58,49,8,7,4,0,30,4,19,0,4,0,0,0,0,0,0,0,1,0,0,,,95,,,,,,,,,,,,,,,,,,,,,,0,279,10,289,728,,,,
1,18,NAYARIT,18,MEZCALES,4,BAHIA DE BANDERAS,90,E01C07,63,69,11,7,2,4,22,4,26,0,6,0,0,0,0,1,0,0,0,0,0,,,73,,,,,,,,,,,,,,,,,,,,,,0,288,0,288,728,,,,
1,18,NAYARIT,18,MEZCALES,4,BAHIA DE BANDERAS,90,E01C08,52,58,5,9,2,3,27,4,30,0,6,0,0,0,0,0,0,0,0,0,0,,,85,,,,,,,,,,,,,,,,,,,,,,0,281,7,288,728,,,,
1,18,NAYARIT,18,MEZCALES,4,BAHIA DE BANDERAS,90,E01C09,72,50,9,5,3,3,27,1,22,0,1,0,0,0,1,1,0,0,0,0,0,,,89,,,,,,,,,,,,,,,,,,,,,,0,284,7,291,728,,,,
1,18,NAYARIT,18,MEZCALES,4,BAHIA DE BANDERAS,90,E01C10,76,54,8,8,7,2,23,6,31,0,7,0,0,0,0,1,0,0,0,0,1,,,79,,,,,,,,,,,,,,,,,,,,,,0,303,9,312,728,,,,
1,18,NAYARIT,18,MEZCALES,4,BAHIA DE BANDERAS,90,E02,72,127,17,19,0,34,33,4,14,0,2,2,1,0,0,0,2,0,1,0,0,,,64,,,,,,,,,,,,,,,,,,,,,,0,392,10,402,702,,,,
1,18,NAYARIT,18,MEZCALES,4,BAHIA DE BANDERAS,90,SMR01,5,10,3,1,0,2,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,,16,,,,,,,,,,,,,,,,,,,,,,0,44,0,44,0,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,91,B,134,182,7,40,2,0,24,1,8,0,1,0,0,0,0,0,1,0,0,0,0,,,62,,,,,,,,,,,,,,,,,,,,,,0,462,15,477,722,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,92,B,77,190,4,23,5,0,56,2,12,0,1,0,0,0,0,4,0,0,0,0,0,,,47,,,,,,,,,,,,,,,,,,,,,,0,421,17,438,630,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,93,B,61,58,3,1,2,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,4,,,,,,,,,,,,,,,,,,,,,,0,132,7,139,205,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,94,B,130,152,6,9,5,2,6,0,3,0,0,0,0,0,0,0,0,0,0,0,0,,,29,,,,,,,,,,,,,,,,,,,,,,0,342,20,362,581,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,95,B,72,92,2,12,4,0,17,0,2,0,0,0,0,0,0,0,0,0,0,0,0,,,25,,,,,,,,,,,,,,,,,,,,,,0,226,7,233,296,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,95,E01,98,96,13,12,1,1,2,0,2,0,3,0,0,0,0,0,0,0,1,0,0,,,27,,,,,,,,,,,,,,,,,,,,,,0,256,4,260,328,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,96,B,128,108,7,12,3,1,55,3,23,0,3,1,0,0,0,0,0,0,0,0,0,,,61,,,,,,,,,,,,,,,,,,,,,,0,405,21,426,735,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,96,C01,149,98,6,10,4,3,40,5,17,0,6,3,0,0,0,0,1,0,1,0,0,,,36,,,,,,,,,,,,,,,,,,,,,,0,379,18,397,735,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,97,B,251,95,6,11,2,1,15,1,2,0,3,3,0,0,0,3,0,1,0,0,0,,,23,,,,,,,,,,,,,,,,,,,,,,0,417,7,424,582,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,97,C01,240,104,5,10,1,1,10,1,8,0,3,0,1,0,0,0,0,0,0,0,0,,,18,,,,,,,,,,,,,,,,,,,,,,0,402,11,413,582,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,98,B,98,142,3,26,2,1,23,1,6,0,2,1,0,0,0,0,2,0,0,0,0,,,54,,,,,,,,,,,,,,,,,,,,,,0,361,15,376,698,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,98,C01,107,154,6,17,3,1,26,2,4,0,3,0,0,0,0,0,0,0,2,0,0,,,50,,,,,,,,,,,,,,,,,,,,,,0,375,26,401,697,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,98,C02,92,138,6,13,2,0,21,7,8,0,3,0,0,0,0,0,1,0,0,0,0,,,58,,,,,,,,,,,,,,,,,,,,,,0,349,18,367,697,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,98,C03,112,139,5,14,4,1,20,6,10,0,1,1,0,0,0,0,0,0,0,0,0,,,39,,,,,,,,,,,,,,,,,,,,,,0,352,17,369,697,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,98,E01,108,93,16,20,4,0,5,9,4,0,1,0,0,0,0,0,0,0,1,0,0,,,40,,,,,,,,,,,,,,,,,,,,,,0,301,8,309,449,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,99,B,91,68,3,7,4,0,20,3,2,0,4,0,0,1,0,0,1,0,0,0,0,,,29,,,,,,,,,,,,,,,,,,,,,,0,233,5,238,420,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,99,C01,73,68,4,8,0,0,32,3,12,0,4,0,0,0,0,1,0,0,0,0,0,,,26,,,,,,,,,,,,,,,,,,,,,,0,231,0,231,419,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,100,B,106,86,8,8,1,1,30,1,5,0,7,3,0,0,0,0,2,0,0,0,0,,,43,,,,,,,,,,,,,,,,,,,,,,0,301,5,306,529,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,100,C01,96,88,4,16,2,2,23,0,4,0,4,1,0,0,0,0,1,0,0,0,0,,,74,,,,,,,,,,,,,,,,,,,,,,0,315,11,326,528,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,100,C02,109,84,8,11,1,1,24,5,8,0,2,0,0,0,0,1,1,0,0,0,1,,,55,,,,,,,,,,,,,,,,,,,,,,0,311,10,321,528,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,101,B,133,174,9,22,1,0,43,3,7,0,5,2,0,0,0,0,0,0,0,0,0,,,42,,,,,,,,,,,,,,,,,,,,,,0,441,11,452,698,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,101,C01,149,126,14,18,3,2,39,4,9,0,6,1,0,1,0,1,1,0,0,0,0,,,53,,,,,,,,,,,,,,,,,,,,,,0,427,4,431,698,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,102,B,147,178,10,15,2,0,31,4,2,0,8,0,0,0,0,0,0,0,0,0,0,,,57,,,,,,,,,,,,,,,,,,,,,,0,454,11,465,742,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,102,C01,169,152,15,10,3,1,16,2,9,0,6,0,0,0,0,1,0,0,0,0,0,,,75,,,,,,,,,,,,,,,,,,,,,,0,459,15,474,741,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,103,B,157,116,4,13,1,0,26,1,4,0,3,5,0,0,0,2,0,0,0,0,0,,,23,,,,,,,,,,,,,,,,,,,,,,0,355,12,367,577,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,103,C01,167,114,4,19,4,0,17,0,1,0,6,1,0,0,0,1,0,0,0,0,0,,,37,,,,,,,,,,,,,,,,,,,,,,0,371,9,380,577,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,104,B,111,156,4,11,0,0,27,5,6,0,9,1,0,0,0,1,1,0,0,0,0,,,34,,,,,,,,,,,,,,,,,,,,,,0,366,10,376,606,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,104,C01,141,119,8,15,2,0,25,4,1,0,5,0,0,0,0,1,1,0,0,0,0,,,44,,,,,,,,,,,,,,,,,,,,,,0,366,8,374,605,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,104,C02,124,134,12,10,2,2,15,1,2,0,3,3,0,0,0,1,0,0,0,0,0,,,43,,,,,,,,,,,,,,,,,,,,,,0,352,7,359,605,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,105,B,99,125,28,27,1,0,14,1,4,0,8,1,0,0,0,2,1,0,1,0,0,,,33,,,,,,,,,,,,,,,,,,,,,,0,345,12,357,513,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,105,C01,73,150,14,22,1,0,17,0,1,0,4,0,0,0,0,0,1,0,1,0,0,,,45,,,,,,,,,,,,,,,,,,,,,,0,329,7,336,513,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,105,C02,96,124,22,18,3,0,11,1,1,0,5,2,0,0,0,2,0,0,0,0,0,,,45,,,,,,,,,,,,,,,,,,,,,,0,330,7,337,513,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,106,B,77,169,7,29,0,1,5,0,1,0,2,0,0,0,0,0,0,0,2,0,0,,,39,,,,,,,,,,,,,,,,,,,,,,0,332,9,341,516,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,106,C01,76,174,3,20,1,3,9,1,5,0,7,1,0,0,0,0,0,0,2,0,0,,,47,,,,,,,,,,,,,,,,,,,,,,0,349,5,354,516,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,106,C02,86,175,11,22,0,1,9,4,1,0,3,0,0,0,0,0,0,0,0,0,0,,,48,,,,,,,,,,,,,,,,,,,,,,0,360,4,364,516,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,107,B,105,136,8,59,1,1,41,1,3,0,3,4,0,0,0,1,2,1,0,0,0,,,69,,,,,,,,,,,,,,,,,,,,,,0,435,12,447,654,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,107,C01,118,132,14,37,2,1,37,3,2,0,3,1,0,0,1,1,2,0,1,0,0,,,58,,,,,,,,,,,,,,,,,,,,,,0,413,7,420,654,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,107,C02,133,142,7,23,0,2,31,2,6,0,4,0,0,0,0,1,1,0,1,0,0,,,64,,,,,,,,,,,,,,,,,,,,,,0,417,12,429,654,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,108,B,98,195,17,46,3,0,19,3,3,0,7,1,0,0,0,0,1,0,1,0,0,,,51,,,,,,,,,,,,,,,,,,,,,,0,445,13,458,707,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,108,C01,97,205,13,34,1,1,17,3,8,0,9,1,0,0,0,1,2,0,0,0,0,,,57,,,,,,,,,,,,,,,,,,,,,,0,449,16,465,706,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,109,B,121,103,8,11,2,2,11,0,14,0,0,2,0,0,0,0,0,0,0,0,0,,,37,,,,,,,,,,,,,,,,,,,,,,0,311,6,317,498,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,109,C01,94,88,15,10,0,0,21,2,6,0,1,0,0,0,0,1,0,0,0,0,0,,,40,,,,,,,,,,,,,,,,,,,,,,0,278,12,290,498,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,110,B,95,81,5,28,1,1,21,1,11,0,3,0,0,0,0,2,0,0,1,0,0,,,87,,,,,,,,,,,,,,,,,,,,,,0,337,9,346,584,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,110,C01,86,100,7,14,1,0,21,4,7,0,3,1,0,0,0,1,0,0,0,0,0,,,86,,,,,,,,,,,,,,,,,,,,,,0,331,9,340,584,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,110,C02,84,67,2,20,1,1,29,4,7,0,2,1,0,0,0,0,2,0,0,0,0,,,112,,,,,,,,,,,,,,,,,,,,,,0,332,13,345,584,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,111,B,79,94,4,5,4,0,24,5,11,0,3,1,0,0,0,1,0,0,0,0,0,,,80,,,,,,,,,,,,,,,,,,,,,,0,311,17,328,650,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,111,C01,70,102,5,11,1,0,20,4,10,0,2,0,0,0,0,0,1,1,0,0,0,,,85,,,,,,,,,,,,,,,,,,,,,,0,312,19,331,650,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,111,C02,53,92,5,3,7,1,16,2,10,0,3,2,0,0,0,0,1,0,0,0,0,,,86,,,,,,,,,,,,,,,,,,,,,,0,281,15,296,650,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,111,C03,60,105,6,0,7,1,22,5,7,0,3,0,1,0,0,0,0,0,0,0,0,,,66,,,,,,,,,,,,,,,,,,,,,,0,283,22,305,650,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,111,C04,50,73,7,6,4,0,26,2,11,0,4,1,0,0,0,1,1,0,0,0,0,,,63,,,,,,,,,,,,,,,,,,,,,,0,249,16,265,650,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,111,C05,71,89,4,2,7,2,27,7,20,0,0,2,0,0,0,1,0,0,0,0,0,,,68,,,,,,,,,,,,,,,,,,,,,,0,300,20,320,650,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,111,C06,80,90,7,4,8,1,19,6,18,0,3,0,1,0,0,1,1,0,0,0,0,,,70,,,,,,,,,,,,,,,,,,,,,,0,309,16,325,649,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,112,B,82,92,4,5,4,0,33,4,12,0,1,0,0,0,0,1,0,0,0,0,0,,,84,,,,,,,,,,,,,,,,,,,,,,0,322,12,334,682,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,112,C01,109,102,4,5,2,0,43,2,9,0,4,0,0,0,0,1,0,0,0,0,0,,,59,,,,,,,,,,,,,,,,,,,,,,0,340,7,347,682,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,112,C02,90,78,5,7,3,1,34,3,16,0,0,2,0,0,0,1,0,0,0,0,0,,,80,,,,,,,,,,,,,,,,,,,,,,0,320,6,326,681,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,112,C03,86,84,4,11,1,2,37,4,6,0,1,0,0,0,0,0,0,0,0,0,0,,,72,,,,,,,,,,,,,,,,,,,,,,0,308,11,319,681,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,112,C04,68,96,1,3,1,2,26,4,11,0,3,0,0,1,0,1,0,0,0,0,0,,,78,,,,,,,,,,,,,,,,,,,,,,0,295,11,306,681,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,112,C05,102,73,5,7,1,0,36,3,15,0,1,1,0,0,0,1,0,0,0,0,0,,,104,,,,,,,,,,,,,,,,,,,,,,0,349,16,365,681,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,112,C06,110,64,9,9,6,2,28,0,1,0,0,2,0,0,0,0,0,0,0,0,1,,,75,,,,,,,,,,,,,,,,,,,,,,0,307,13,320,681,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,113,B,102,84,6,15,2,2,26,5,7,0,4,0,0,0,0,0,1,0,0,0,0,,,47,,,,,,,,,,,,,,,,,,,,,,0,301,10,311,682,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,113,C01,120,74,6,7,4,0,21,3,23,0,1,0,0,0,0,1,0,0,1,0,0,,,55,,,,,,,,,,,,,,,,,,,,,,0,316,6,322,681,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,114,B,63,84,4,5,10,3,46,6,16,0,1,0,0,0,0,0,0,0,0,0,0,,,72,,,,,,,,,,,,,,,,,,,,,,0,310,13,323,628,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,114,C01,76,112,5,5,8,0,44,1,17,0,1,0,0,0,0,0,0,0,0,0,0,,,74,,,,,,,,,,,,,,,,,,,,,,0,343,13,356,628,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,114,C02,72,113,6,3,7,0,50,1,16,0,2,1,0,0,0,0,0,0,0,0,0,,,85,,,,,,,,,,,,,,,,,,,,,,0,356,15,371,627,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,114,C03,74,125,4,3,5,0,34,2,12,0,1,0,0,0,0,0,0,0,0,0,0,,,82,,,,,,,,,,,,,,,,,,,,,,0,342,20,362,627,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,115,B,142,75,5,13,0,3,42,3,8,0,4,0,0,1,0,1,0,0,0,0,1,,,54,,,,,,,,,,,,,,,,,,,,,,0,352,8,360,744,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,115,C01,131,76,6,15,8,4,49,5,9,0,1,0,2,0,0,0,0,0,0,0,0,,,35,,,,,,,,,,,,,,,,,,,,,,0,341,2,343,744,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,115,C02,128,91,6,24,1,1,31,2,5,0,5,2,1,0,0,1,0,0,0,0,0,,,38,,,,,,,,,,,,,,,,,,,,,,0,336,5,341,744,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,115,C03,112,82,5,8,0,0,34,1,4,0,4,0,0,0,0,1,0,0,0,0,0,,,42,,,,,,,,,,,,,,,,,,,,,,0,293,21,314,743,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,115,C04,121,73,5,16,3,5,48,2,7,0,5,2,0,0,0,1,0,0,0,0,0,,,37,,,,,,,,,,,,,,,,,,,,,,0,325,13,338,743,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,115,C05,114,56,6,15,3,3,32,2,9,0,6,0,0,0,0,0,0,0,0,0,0,,,47,,,,,,,,,,,,,,,,,,,,,,0,293,9,302,743,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,115,C06,116,76,8,16,2,4,39,4,6,0,2,2,0,0,0,2,0,0,0,0,0,,,57,,,,,,,,,,,,,,,,,,,,,,0,334,14,348,743,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,115,C07,118,71,5,17,2,3,38,2,6,0,4,1,0,0,0,2,1,0,0,0,0,,,34,,,,,,,,,,,,,,,,,,,,,,0,304,11,315,743,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,115,C08,151,80,6,16,3,4,34,4,4,0,7,1,0,0,0,1,0,0,0,0,0,,,42,,,,,,,,,,,,,,,,,,,,,,0,353,5,358,743,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,115,C09,141,49,10,16,1,1,29,1,6,0,5,0,0,0,0,1,1,0,0,0,0,,,47,,,,,,,,,,,,,,,,,,,,,,0,308,5,313,743,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,115,C10,118,66,6,14,2,1,48,3,10,0,1,0,1,0,0,1,2,0,0,0,0,,,37,,,,,,,,,,,,,,,,,,,,,,0,310,8,318,743,,,,
1,18,NAYARIT,17,BUCERIAS,4,BAHIA DE BANDERAS,115,C11,110,88,6,11,3,4,28,2,8,0,7,0,0,0,0,3,1,1,0,0,0,,,32,,,,,,,,,,,,,,,,,,,,,,0,304,11,315,743,,,,
