CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,ES,PAN_PRD,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,473,C01,20,37,12,76,3,5,3,27,13,4,0,8,1,0,0,209,10,219,448,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0921-D0922.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,790,C01,106,65,9,9,3,7,8,13,14,17,0,0,0,0,2,251,6,259,422,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D3745-D3746.JPG
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,531,C01,32,44,27,55,6,4,6,39,44,4,1,5,0,0,0,267,5,272,516,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0693-D0694.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,845,B,47,50,22,88,11,6,5,64,29,6,2,8,0,0,0,338,12,350,650,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0493-D0494.JPG
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,534,B,12,30,13,74,7,3,31,52,4,0,10,0,0,0,0,236,4,240,389,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0701-D0702.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,846,B,19,38,9,56,5,3,2,34,16,4,0,0,0,1,1,187,6,194,482,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0495-D0496.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,791,B,171,74,23,4,4,7,14,45,38,18,0,0,0,0,0,398,9,407,591,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D3747-D3748.JPG
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,534,C01,17,24,7,70,2,3,26,46,2,0,7,0,0,0,0,204,10,214,388,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0703-D0704.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,846,C01,25,36,11,46,2,1,6,22,15,2,2,4,0,1,0,173,6,179,481,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0497-D0498.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,847,B,13,38,11,57,6,2,1,23,19,1,9,0,0,0,0,180,6,186,435,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0499-D0500.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,792,B,140,44,12,7,5,4,5,36,20,15,0,0,0,0,0,288,13,301,475,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D3749-D3750.JPG
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,474,B,25,72,17,88,6,1,6,35,37,5,0,12,0,0,0,304,11,315,566,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0923-D0924.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,847,C01,16,37,5,52,10,3,0,18,19,0,4,0,0,0,0,164,6,170,434,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0501-D0502.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,848,B,23,24,8,47,5,3,2,29,15,3,4,0,0,0,0,163,7,170,458,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0503-D0504.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,792,C01,151,57,8,7,4,3,9,28,22,18,0,0,0,0,0,307,9,316,474,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D3751-D3752.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,848,C01,13,35,8,52,5,4,1,28,19,2,0,0,0,0,0,167,4,171,457,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0505-D0506.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,793,B,146,87,12,6,3,4,2,56,17,28,0,0,0,0,0,361,12,373,635,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D3753-D3754.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,849,B,38,44,19,100,3,3,4,39,32,1,0,8,0,0,1,291,4,296,640,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0507-D0508.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,850,B,31,35,10,85,13,6,4,42,36,6,0,3,0,0,0,271,6,277,568,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0509-D0510.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,851,B,15,30,11,36,3,0,3,24,26,2,0,3,0,0,0,153,6,159,423,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0511-D0512.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,793,C01,150,76,9,17,5,4,3,35,18,17,0,0,0,0,0,334,10,344,634,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D3755-D3756.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,851,C01,15,24,9,39,2,4,3,23,20,1,1,4,0,0,0,145,6,151,422,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0513-D0514.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,852,B,33,32,11,56,3,3,3,58,17,2,0,6,0,0,0,224,6,230,629,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0515-D0516.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,794,B,178,74,14,13,2,7,10,56,26,18,0,0,0,0,0,398,9,407,654,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D3757-D3758.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,853,B,21,43,23,66,11,5,4,47,50,0,0,0,0,0,0,270,7,277,643,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0517-D0518.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,854,B,42,33,14,29,8,14,3,44,21,7,0,1,0,0,0,216,6,222,551,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0519-D0520.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,854,C01,53,31,15,24,9,9,3,39,14,7,0,3,0,0,1,207,5,213,550,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0521-D0522.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,855,B,32,25,10,33,3,10,2,31,19,2,0,2,0,0,0,169,5,174,437,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0523-D0524.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,794,C01,175,77,12,6,1,2,7,54,23,17,0,0,0,0,0,374,10,384,654,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D3759-D3760.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,855,C01,36,17,14,45,2,10,5,35,18,3,3,0,0,0,0,188,6,194,436,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0525-D0526.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,856,B,18,23,18,57,7,4,2,41,30,1,1,3,0,0,1,205,10,216,596,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0527-D0528.JPG
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,535,B,22,20,15,45,2,5,5,35,44,9,3,3,0,0,0,208,4,212,412,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0705-D0706.JPG
1,23,QUINTANA ROO,2,CANCÚN,1,BENITO JUÁREZ,858,B,25,22,11,69,3,7,7,38,24,1,1,3,0,0,0,211,5,216,544,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0529-D0530.JPG
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,535,C01,35,19,6,47,6,7,36,29,3,0,3,0,0,0,0,191,7,198,411,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0707-D0708.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,794,C02,156,68,19,9,5,4,3,46,15,21,0,0,0,0,0,346,17,363,654,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D3761-D3762.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,794,C03,173,87,14,12,3,5,8,46,30,15,0,0,0,0,0,393,15,408,654,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D3763-D3764.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,794,C04,186,81,14,9,8,9,9,46,20,24,0,0,0,0,1,406,8,415,654,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D3765-D3766.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,795,B,207,108,13,8,5,10,7,49,18,27,0,0,0,0,0,452,7,459,700,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D3767-D3768.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,796,B,169,106,6,8,3,2,11,32,19,16,0,0,0,0,0,372,15,387,632,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D3769-D3770.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,797,B,146,62,10,6,4,1,6,21,10,18,0,0,0,0,1,284,7,292,397,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D3771-D3772.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,797,C01,102,70,7,6,0,4,8,33,18,14,0,0,0,0,0,262,4,266,396,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D3773-D3774.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,798,B,162,75,12,14,8,7,9,41,24,29,0,0,0,0,2,381,5,388,612,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D3775-D3776.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,799,B,157,122,11,11,4,4,10,38,21,31,0,0,0,0,1,409,2,412,603,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D3777-D3778.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,800,B,97,47,6,8,5,3,4,23,6,16,0,0,0,0,1,215,6,222,377,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D3779-D3780.JPG
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,511,C01,12,18,17,50,6,1,8,26,69,7,0,3,0,0,0,217,12,229,481,GRUPO DE RECUENTO,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0625-D0626.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,800,C01,117,40,5,9,5,1,4,29,9,5,0,0,0,0,0,224,7,231,376,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D3781-D3782.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,801,B,93,56,7,3,5,1,2,19,14,21,0,0,0,0,1,221,11,233,391,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D3783-D3784.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,801,C01,106,38,11,5,9,1,5,20,7,14,0,0,0,0,0,216,3,219,391,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D3785-D3786.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,802,B,150,65,10,9,12,1,4,25,25,16,0,0,0,0,0,317,14,331,566,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D3787-D3788.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,802,C01,133,79,9,10,14,3,2,34,30,20,0,0,0,0,0,334,9,343,565,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D3789-D3790.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,803,B,116,50,13,2,8,0,6,37,11,15,0,0,0,0,0,258,6,264,462,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D3791-D3792.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,804,B,165,77,24,9,9,4,6,43,6,27,0,0,0,0,0,370,9,379,569,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D3793-D3794.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUÁREZ,85,B,30,49,7,41,6,1,0,30,7,5,0,5,0,0,1,181,11,193,464,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0001-D0002.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,804,C01,144,75,12,7,4,2,7,51,10,14,0,0,0,0,0,326,14,340,568,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D3795-D3796.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUÁREZ,85,C01,15,40,9,42,6,3,2,21,11,4,0,3,0,0,0,156,16,172,464,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0003-D0004.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUÁREZ,86,B,36,49,14,47,4,6,3,32,10,8,5,13,0,0,0,227,5,232,513,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0005-D0006.JPG
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,538,B,33,26,15,25,2,8,2,37,26,5,0,1,0,0,0,180,7,187,391,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0715-D0716.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,805,B,151,66,15,11,6,8,9,42,7,0,0,0,0,0,0,315,33,348,555,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D3797-D3798.JPG
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,544,B,27,35,4,49,7,6,5,28,45,3,2,3,0,1,0,215,12,227,434,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0723-D0724.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,805,C01,143,53,28,8,6,3,5,54,9,28,0,0,0,0,0,337,12,349,555,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D3799-D3800.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUÁREZ,86,C01,36,31,7,62,3,6,1,33,10,5,0,7,0,0,0,201,12,213,512,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0007-D0008.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUÁREZ,87,B,42,47,14,99,4,8,2,41,16,11,1,17,0,0,1,302,7,310,742,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0009-D0010.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,806,B,99,47,18,6,1,3,9,24,10,16,0,0,0,0,0,233,11,244,383,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D3801-D3802.JPG
1,23,QUINTANA ROO,15,CHETUMAL,7,OTHÓN P. BLANCO,806,C01,122,27,13,3,2,3,4,22,4,18,0,0,0,0,0,218,6,224,383,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D3803-D3804.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUÁREZ,88,B,21,39,12,118,3,8,1,41,23,8,0,7,0,0,0,281,13,294,654,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0011-D0012.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUÁREZ,89,B,45,41,14,90,2,7,4,33,20,6,13,0,0,0,0,275,11,286,572,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0013-D0014.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUÁREZ,90,B,42,41,14,69,3,6,5,65,17,7,0,7,0,0,0,276,12,288,596,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0015-D0016.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUÁREZ,90,C01,40,49,11,71,5,7,5,52,29,9,0,5,0,0,0,283,14,297,596,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0017-D0018.JPG
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,15,B,54,67,18,36,10,10,7,52,49,10,1,6,0,0,0,320,18,338,689,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D1275-D1276.JPG
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,551,B,22,31,16,65,1,5,7,34,59,6,4,5,0,0,0,255,8,263,475,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0745-D0746.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUÁREZ,91,B,41,51,13,67,8,8,5,62,22,4,2,9,0,1,3,293,12,308,637,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0019-D0020.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUÁREZ,91,C01,41,51,13,67,8,8,5,62,22,4,2,9,0,1,3,293,12,308,637,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0021-D0022.JPG
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,544,C01,19,21,5,65,5,5,3,29,40,5,0,0,1,0,0,198,5,203,434,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0725-D0726.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUÁREZ,92,B,73,49,13,69,2,7,3,30,17,2,3,9,0,0,1,277,9,287,620,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0023-D0024.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUÁREZ,92,C01,62,38,8,71,4,3,7,33,10,4,1,9,0,0,0,250,12,262,620,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0025-D0026.JPG
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,15,C01,47,52,19,44,11,8,8,72,45,6,0,4,0,0,0,316,9,325,689,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D1277-D1278.JPG
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,15,C02,54,55,24,35,8,7,10,47,35,12,6,0,0,0,0,293,14,307,688,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D1279-D1280.JPG
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,474,C01,26,66,24,82,7,6,4,30,32,6,1,16,0,0,0,300,19,319,565,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0925-D0926.JPG
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,475,C01,47,58,25,78,3,8,9,40,38,11,1,12,0,0,0,330,14,344,620,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0929-D0930.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUÁREZ,93,B,59,53,12,42,3,15,4,39,15,3,6,0,0,0,1,251,9,261,560,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0027-D0028.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUÁREZ,93,C01,78,36,8,57,3,5,5,39,10,0,0,0,0,0,8,241,0,249,559,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0029-D0030.JPG
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,476,B,32,45,19,78,2,3,5,32,34,3,9,0,0,0,0,262,12,274,510,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0931-D0932.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUÁREZ,93,C02,67,36,9,38,1,12,4,36,19,3,0,7,0,0,0,232,13,245,559,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0031-D0032.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUÁREZ,94,B,50,60,14,89,3,10,7,42,25,5,0,14,0,0,4,319,15,338,642,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0033-D0034.JPG
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,476,C01,17,41,15,75,10,5,4,43,38,3,1,11,0,0,2,263,11,276,510,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0933-D0934.JPG
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,15,C03,44,57,19,47,6,16,8,62,30,15,0,3,0,1,4,308,9,321,688,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D1281-D1282.JPG
1,23,QUINTANA ROO,3,CANCÚN,1,BENITO JUÁREZ,551,C01,14,24,12,69,8,3,33,48,4,1,6,1,0,1,1,224,2,227,474,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0747-D0748.JPG
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,477,B,42,57,28,132,3,10,5,35,35,4,1,10,0,0,1,362,7,370,619,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0935-D0936.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUÁREZ,94,C01,40,58,20,73,4,3,7,68,26,6,0,12,0,0,0,317,13,330,642,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0035-D0036.JPG
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,16,B,66,43,28,37,6,10,6,61,31,5,1,6,1,0,2,301,11,314,683,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D1283-D1284.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUÁREZ,95,B,30,54,19,128,2,6,2,26,20,6,0,9,0,0,0,302,9,311,632,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0037-D0038.JPG
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,16,C01,59,70,25,49,7,6,8,58,28,7,2,8,0,0,0,327,11,338,682,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D1285-D1286.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUÁREZ,96,B,20,18,10,61,1,0,3,23,16,7,0,2,0,0,0,161,0,161,417,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0039-D0040.JPG
1,23,QUINTANA ROO,4,CANCÚN,1,BENITO JUÁREZ,477,C01,38,56,19,125,3,8,4,30,21,2,2,15,0,0,0,323,20,343,619,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0937-D0938.JPG
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,16,C02,46,45,23,50,10,7,7,67,31,4,3,7,0,0,2,300,12,314,682,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D1287-D1288.JPG
1,23,QUINTANA ROO,6,CANCÚN,1,BENITO JUÁREZ,16,C03,59,66,23,55,8,7,11,58,17,9,7,0,0,0,0,320,18,338,682,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D1289-D1290.JPG
1,23,QUINTANA ROO,1,KANTUNILKIN,1,BENITO JUÁREZ,96,C01,24,17,8,42,4,4,7,20,3,3,0,5,0,0,0,137,4,141,416,ACTA CASILLA,,,http://www.ieqroo.org.mx/estadistico/resultados2016/actas_digitalizadas/D0041-D0042.JPG
