CIRCUNSCRIPCION	ID_ESTADO	NOMBRE_ESTADO	ID_DISTRITO	CABECERA_DISTRITAL	ID_MUNICIPIO	MUNICIPIO	SECCION	CASILLAS	PAN	PRI	PRD	PT	PVEM	MC	NVA_ALIANZA	MORENA	ES	PAN_PRD_PT	PRD_PAN	PAN_PT	PRD_PT	PRI_PVEM_NVA_ALIANZA	PRI_PVEM	PRI_NVA_ALIANZA	PVEM_NVA_ALIANZA	COAL_PRI_PVEM	CAND_IND7	CAND_IND8	CAND_IND9	CAND_IND10	CAND_IND11	CAND_IND12	CAND_IND13	CAND_IND14	CAND_IND15	CAND_IND16	CAND_IND17	CAND_IND18	CAND_IND19	CAND_IND20	CAND_IND21	CAND_IND22	CAND_IND23	CAND_IND24	CAND_IND25	NUM_VOTOS_CAN_NREG	NUM_VOTOS_VALIDOS	NUM_VOTOS_NULOS	TOTAL_VOTOS	LISTA_NOMINAL
2	32	ZACATECAS	6	FRESNILLO	13	FRESNILLO	171	2	62	138	41	26	8	14	11	120	27		4			1	1	0	0					37																0	490	14	504	1000
2	32	ZACATECAS	6	FRESNILLO	13	FRESNILLO	172	1	25	75	4	3	3	13	3	60	12		2			0	1	0	0					18																0	219	2	221	461
2	32	ZACATECAS	6	FRESNILLO	13	FRESNILLO	173	1	47	123	28	3	9	14	2	78	9		2			0	0	0	0					35																0	350	6	356	729
2	32	ZACATECAS	6	FRESNILLO	13	FRESNILLO	174	1	42	79	20	5	5	21	6	62	15		2			1	2	0	0					43																0	303	7	310	623
2	32	ZACATECAS	6	FRESNILLO	13	FRESNILLO	175	1	59	109	29	9	6	7	6	74	13		3			2	0	0	0					40																0	357	4	361	561
2	32	ZACATECAS	6	FRESNILLO	13	FRESNILLO	176	1	54	79	15	4	2	14	5	66	17		1			0	0	0	0					34																1	291	13	305	533
2	32	ZACATECAS	6	FRESNILLO	13	FRESNILLO	177	1	67	87	26	9	6	21	7	119	10		3			0	2	0	0					40																0	397	15	412	740
2	32	ZACATECAS	6	FRESNILLO	13	FRESNILLO	178	1	40	100	12	5	4	21	1	88	9		3			0	2	0	0					36																0	321	0	321	524
2	32	ZACATECAS	6	FRESNILLO	13	FRESNILLO	179	1	44	97	10	11	6	15	3	59	8		1			0	1	0	0					51																0	306	3	309	512
2	32	ZACATECAS	6	FRESNILLO	13	FRESNILLO	180	2	56	122	21	13	10	16	8	122	28		1			0	4	0	0					32																0	433	11	444	885
2	32	ZACATECAS	6	FRESNILLO	13	FRESNILLO	181	2	82	122	37	6	2	24	6	91	14		5			2	1	1	0					49																0	442	11	453	786
2	32	ZACATECAS	6	FRESNILLO	13	FRESNILLO	182	1	64	134	13	9	5	35	3	120	10		3			0	0	0	0					60																0	456	13	469	738
2	32	ZACATECAS	6	FRESNILLO	13	FRESNILLO	183	1	56	110	18	1	3	9	1	47	4		3			1	1	0	0					33																0	287	11	298	534
2	32	ZACATECAS	6	FRESNILLO	13	FRESNILLO	184	1	24	74	7	5	1	8	4	55	6		1			0	0	0	0					26																0	211	0	211	354
2	32	ZACATECAS	6	FRESNILLO	13	FRESNILLO	185	1	30	75	4	2	2	8	4	35	5		2			1	3	0	0					30																0	201	2	203	351
2	32	ZACATECAS	6	FRESNILLO	13	FRESNILLO	186	1	41	105	37	7	4	12	4	77	15		0			2	0	1	0					37																1	342	4	347	647
2	32	ZACATECAS	6	FRESNILLO	13	FRESNILLO	187	1	28	63	10	2	4	9	3	65	13		1			0	0	0	0					25																0	223	1	224	476
2	32	ZACATECAS	6	FRESNILLO	13	FRESNILLO	188	1	29	81	17	2	4	5	1	49	14		1			0	0	0	0					19																0	222	6	228	374
2	32	ZACATECAS	6	FRESNILLO	13	FRESNILLO	189	3	82	197	55	20	8	38	11	159	36		3			0	5	0	0					54																0	668	26	694	885
2	32	ZACATECAS	6	FRESNILLO	13	FRESNILLO	190	3	116	244	59	36	15	21	14	175	55		6			3	3	0	1					62																2	810	28	840	1781
2	32	ZACATECAS	6	FRESNILLO	13	FRESNILLO	191	2	51	107	28	10	2	32	6	103	26		1			0	3	0	0					19																0	388	8	396	845
2	32	ZACATECAS	6	FRESNILLO	13	FRESNILLO	192	2	75	83	44	7	3	21	6	83	22		2			0	0	0	0					33																7	379	18	404	759
2	32	ZACATECAS	6	FRESNILLO	13	FRESNILLO	193	2	105	159	55	10	9	31	15	191	21		9			0	3	1	0					73																0	682	11	693	1311
2	32	ZACATECAS	6	FRESNILLO	13	FRESNILLO	194	8	357	842	155	57	62	101	36	735	144		12			1	11	5	1					232																3	2751	52	2806	5441
2	32	ZACATECAS	6	FRESNILLO	13	FRESNILLO	195	2	48	154	30	12	13	35	5	128	34		5			2	5	0	0					39																0	510	18	528	955
2	32	ZACATECAS	6	FRESNILLO	13	FRESNILLO	196	2	66	196	36	26	6	22	16	134	20		4			2	0	0	0					70																0	598	12	610	1052
2	32	ZACATECAS	6	FRESNILLO	13	FRESNILLO	197	1	50	145	17	8	4	18	6	75	10		1			2	0	0	0					42																0	378	12	390	659
2	32	ZACATECAS	6	FRESNILLO	13	FRESNILLO	198	1	42	96	10	5	5	11	9	77	8		3			0	1	0	0					37																1	304	9	314	513
2	32	ZACATECAS	6	FRESNILLO	13	FRESNILLO	199	1	33	83	9	2	6	12	3	40	0		2			0	1	0	0					35																0	226	4	230	407
2	32	ZACATECAS	6	FRESNILLO	13	FRESNILLO	200	1	54	121	31	4	6	15	8	83	4		10			2	3	0	0					53																2	394	6	402	637
2	32	ZACATECAS	6	FRESNILLO	13	FRESNILLO	201	1	35	92	9	3	3	11	4	50	2		3			0	2	0	0					35																0	249	3	252	424
2	32	ZACATECAS	6	FRESNILLO	13	FRESNILLO	202	1	49	72	10	9	5	8	1	53	7		0			1	1	0	0					25																0	241	6	247	415
2	32	ZACATECAS	6	FRESNILLO	13	FRESNILLO	203	1	46	144	11	5	3	16	6	77	9		3			0	1	0	0					33																0	354	8	362	607
2	32	ZACATECAS	6	FRESNILLO	13	FRESNILLO	204	1	38	111	26	2	8	25	7	120	22		1			1	7	0	1					34																2	403	12	417	653
2	32	ZACATECAS	6	FRESNILLO	13	FRESNILLO	205	1	68	90	23	5	9	14	5	79	6		5			0	0	0	0					28																0	332	2	334	517
2	32	ZACATECAS	6	FRESNILLO	13	FRESNILLO	206	1	52	112	24	5	14	23	8	106	14		3			0	1	0	0					47																0	409	14	423	693
2	32	ZACATECAS	6	FRESNILLO	13	FRESNILLO	207	1	48	101	12	5	4	11	6	128	4		1			0	1	0	0					39																0	360	13	373	659
2	32	ZACATECAS	6	FRESNILLO	13	FRESNILLO	208	1	40	122	23	10	9	11	10	93	13		2			0	0	0	0					36																0	369	10	379	656
2	32	ZACATECAS	6	FRESNILLO	13	FRESNILLO	209	1	54	105	17	11	8	17	4	90	16		2			0	0	0	0					62																0	386	13	399	692
2	32	ZACATECAS	6	FRESNILLO	13	FRESNILLO	210	6	298	387	122	40	40	154	24	599	117		17			4	2	0	0					199																0	2003	34	2037	3900
2	32	ZACATECAS	6	FRESNILLO	13	FRESNILLO	211	2	59	141	40	3	4	43	9	171	13		3			0	0	0	0					58																1	544	15	560	919
2	32	ZACATECAS	7	FRESNILLO	13	FRESNILLO	212	3	162	242	71	26	23	48	19	209	83		1			0	2	0	0					86																0	972	36	1008	2202
2	32	ZACATECAS	6	FRESNILLO	13	FRESNILLO	213	4	200	328	105	48	34	59	30	321	107		8			11	8	2	2					93																2	1356	29	1387	2828
2	32	ZACATECAS	6	FRESNILLO	13	FRESNILLO	214	1	37	96	17	6	8	14	3	64	8		0			0	1	0	0					16																0	270	7	277	586
2	32	ZACATECAS	6	FRESNILLO	13	FRESNILLO	215	1	28	88	28	6	4	5	0	54	26		0			0	1	0	0					27																0	267	12	279	503
2	32	ZACATECAS	6	FRESNILLO	13	FRESNILLO	216	2	72	183	40	6	6	15	7	119	25		2			1	2	0	0					42																0	520	8	528	870
2	32	ZACATECAS	6	FRESNILLO	13	FRESNILLO	217	1	25	113	7	4	2	5	3	55	6		1			0	1	0	0					13																0	235	9	244	391
2	32	ZACATECAS	5	FRESNILLO	13	FRESNILLO	218	1	4	141	18	13	1	1	0	164	0		0			0	0	0	0					4																0	346	7	353	489
2	32	ZACATECAS	5	FRESNILLO	13	FRESNILLO	219	1	9	119	14	5	15	1	0	44	3		0			0	1	0	0					1																0	212	4	216	314
2	32	ZACATECAS	5	FRESNILLO	13	FRESNILLO	220	1	24	125	47	8	34	5	2	70	10		0			0	1	0	0					3																0	329	9	338	487
2	32	ZACATECAS	5	FRESNILLO	13	FRESNILLO	221	1	31	162	25	10	3	1	5	51	4		4			0	0	0	0					1																0	297	1	298	409
2	32	ZACATECAS	5	FRESNILLO	13	FRESNILLO	222	1	16	42	10	7	1	0	1	40	3		1			0	1	0	0					1																0	123	11	134	226
2	32	ZACATECAS	5	FRESNILLO	13	FRESNILLO	223	1	3	83	9	5	1	2	0	40	3		1			1	0	0	0					1																0	149	0	149	228
2	32	ZACATECAS	5	FRESNILLO	13	FRESNILLO	224	1	18	49	15	4	3	7	2	74	13		1			0	1	0	0					2																0	189	4	193	331
2	32	ZACATECAS	5	FRESNILLO	13	FRESNILLO	225	1	32	119	28	22	4	19	4	154	36		4			0	1	0	0					2																0	425	19	444	688
2	32	ZACATECAS	5	FRESNILLO	13	FRESNILLO	226	1	13	50	17	10	4	1	5	128	8		0			0	0	0	0					0																0	236	7	243	328
2	32	ZACATECAS	5	FRESNILLO	13	FRESNILLO	227	1	14	147	19	14	9	6	2	168	6		0			0	2	0	0					2																0	389	7	396	478
2	32	ZACATECAS	5	FRESNILLO	13	FRESNILLO	228	3	105	245	106	52	13	45	10	365	40		13			0	0	0	0					27																0	1021	22	1043	1630
2	32	ZACATECAS	5	FRESNILLO	13	FRESNILLO	229	2	84	244	63	31	24	57	6	368	44		6			1	1	0	1					13																0	943	33	976	1486
2	32	ZACATECAS	5	FRESNILLO	13	FRESNILLO	230	2	22	263	18	14	10	13	2	90	17		1			3	3	0	0					12																0	468	17	485	756
2	32	ZACATECAS	5	FRESNILLO	13	FRESNILLO	231	2	37	231	42	28	5	18	8	105	22		4			0	0	1	0					6																0	507	17	524	836
2	32	ZACATECAS	5	FRESNILLO	13	FRESNILLO	232	2	48	231	36	35	6	12	9	150	50		1			2	2	1	0					13																5	596	23	624	921
2	32	ZACATECAS	7	FRESNILLO	13	FRESNILLO	233	1	38	161	25	15	12	3	4	114	11		0			0	0	0	0					6																0	389	16	405	589
2	32	ZACATECAS	7	FRESNILLO	13	FRESNILLO	234	1	21	43	33	35	4	3	4	42	6		3			0	0	0	0					2																0	196	11	207	396
2	32	ZACATECAS	7	FRESNILLO	13	FRESNILLO	235	1	11	91	48	25	44	0	9	66	18		2			1	3	0	0					3																0	321	29	350	597
2	32	ZACATECAS	7	FRESNILLO	13	FRESNILLO	236	1	6	88	30	8	0	1	2	28	3		2			0	1	0	0					2																0	171	0	171	231
2	32	ZACATECAS	7	FRESNILLO	13	FRESNILLO	237	1	12	133	39	7	3	7	6	99	11		5			4	0	0	0					1																0	327	7	334	495
2	32	ZACATECAS	7	FRESNILLO	13	FRESNILLO	238	1	13	45	13	2	1	1	1	44	2		1			0	0	0	0					1																0	124	7	131	205
2	32	ZACATECAS	7	FRESNILLO	13	FRESNILLO	239	1	17	138	33	25	3	4	10	136	19		2			2	1	0	0					7																0	397	13	410	659
2	32	ZACATECAS	7	FRESNILLO	13	FRESNILLO	240	2	56	272	60	25	9	10	13	166	40		7			3	2	0	0					8																0	671	18	689	1048
2	32	ZACATECAS	7	FRESNILLO	13	FRESNILLO	241	1	12	84	7	7	1	4	3	25	12		1			1	0	0	0					1																0	158	5	163	228
2	32	ZACATECAS	5	FRESNILLO	13	FRESNILLO	242	1	27	90	24	16	1	6	1	35	7		4			0	0	0	0					3																0	214	4	218	334
2	32	ZACATECAS	5	FRESNILLO	13	FRESNILLO	243	1	30	163	22	18	17	4	6	135	22		4			0	0	0	1					10																0	432	12	444	670
2	32	ZACATECAS	5	FRESNILLO	13	FRESNILLO	244	1	15	125	8	22	3	9	3	74	16		2			1	0	0	0					3																0	281	6	287	405
2	32	ZACATECAS	5	FRESNILLO	13	FRESNILLO	245	1	38	91	45	19	6	10	2	110	12		5			0	2	1	0					8																0	349	12	361	562
2	32	ZACATECAS	5	FRESNILLO	13	FRESNILLO	246	2	80	196	103	22	7	16	5	209	9		6			0	2	1	0					7																2	663	19	684	1034
2	32	ZACATECAS	5	FRESNILLO	13	FRESNILLO	247	1	32	63	19	5	2	3	2	34	1		1			0	2	0	0					1																0	165	3	168	222
2	32	ZACATECAS	5	FRESNILLO	13	FRESNILLO	248	1	32	90	27	11	2	5	5	64	25		1			1	0	0	0					12																0	275	9	284	450
2	32	ZACATECAS	5	FRESNILLO	13	FRESNILLO	249	2	69	310	55	28	11	34	13	134	49		3			2	2	0	0					19																0	729	20	749	1276
2	32	ZACATECAS	5	FRESNILLO	13	FRESNILLO	250	2	37	309	16	33	9	30	4	116	37		0			1	4	0	1					17																1	614	18	633	1097
2	32	ZACATECAS	5	FRESNILLO	13	FRESNILLO	251	2	32	120	33	24	11	26	10	109	17		6			1	0	0	0					4																0	393	16	409	754
2	32	ZACATECAS	5	FRESNILLO	13	FRESNILLO	252	2	67	186	31	22	8	18	10	141	21		5			0	0	0	1					22																1	532	13	546	938
2	32	ZACATECAS	7	FRESNILLO	13	FRESNILLO	253	1	46	84	32	16	4	8	6	126	22		10			0	1	0	0					4																0	359	10	369	595
2	32	ZACATECAS	7	FRESNILLO	13	FRESNILLO	254	1	12	22	16	3	2	3	3	14	21		2			0	1	0	0					1																0	100	0	100	233
2	32	ZACATECAS	7	FRESNILLO	13	FRESNILLO	255	1	14	23	8	3	1	0	0	13	8		4			0	0	0	0					2																1	76	1	78	139
2	32	ZACATECAS	7	FRESNILLO	13	FRESNILLO	256	1	41	87	26	15	8	13	8	93	12		3			0	1	0	1					1																0	309	12	321	563
2	32	ZACATECAS	7	FRESNILLO	13	FRESNILLO	257	1	21	92	19	9	3	9	6	44	13		0			0	0	0	0					5																0	221	10	231	377
2	32	ZACATECAS	7	FRESNILLO	13	FRESNILLO	258	1	13	60	15	6	2	0	3	28	2		0			0	1	0	0					0																0	130	9	139	206
2	32	ZACATECAS	7	FRESNILLO	13	FRESNILLO	259	1	17	120	35	10	10	0	3	96	6		0			1	1	0	1					7																0	307	11	318	472
2	32	ZACATECAS	7	FRESNILLO	13	FRESNILLO	260	1	26	91	24	16	11	8	3	116	24		1			0	4	0	0					12																0	336	17	353	557
2	32	ZACATECAS	5	FRESNILLO	13	FRESNILLO	261	1	50	30	75	10	2	3	5	53	4		10			0	0	0	0					5																0	247	7	254	412
2	32	ZACATECAS	5	FRESNILLO	13	FRESNILLO	262	1	6	25	4	1	22	0	1	9	1		1			0	0	0	0					1																0	71	2	73	116
2	32	ZACATECAS	7	FRESNILLO	13	FRESNILLO	263	1	12	68	12	12	3	6	3	103	10		1			0	1	0	0					11																0	242	11	253	426
2	32	ZACATECAS	7	FRESNILLO	13	FRESNILLO	264	1	24	120	17	18	10	12	6	140	46		3			0	0	0	0					15																0	411	15	426	718
2	32	ZACATECAS	5	FRESNILLO	13	FRESNILLO	265	2	49	221	41	24	23	33	10	159	70		4			3	3	1	0					19																0	660	8	668	1230
2	32	ZACATECAS	5	FRESNILLO	13	FRESNILLO	266	2	31	192	27	28	19	17	14	140	55		0			0	6	0	0					12																0	541	22	563	988
2	32	ZACATECAS	7	FRESNILLO	13	FRESNILLO	267	3	62	318	54	47	31	33	28	246	98		2			1	6	0	0					11																0	937	26	963	1698
2	32	ZACATECAS	5	FRESNILLO	13	FRESNILLO	268	2	56	114	14	36	17	5	11	97	36		5			1	1	0	0					9																0	402	8	410	819
2	32	ZACATECAS	5	FRESNILLO	13	FRESNILLO	269	1	37	91	28	13	1	2	5	73	17		0			0	0	0	0					3																0	270	5	275	474
2	32	ZACATECAS	5	FRESNILLO	13	FRESNILLO	270	2	42	161	22	19	18	22	8	285	14		0			0	0	0	0					10																0	601	19	620	1068
2	32	ZACATECAS	5	FRESNILLO	13	FRESNILLO	271	2	57	244	32	22	12	41	6	375	31		1			0	3	0	0					24																0	848	21	869	1466
2	32	ZACATECAS	5	FRESNILLO	13	FRESNILLO	272	2	53	187	23	13	16	16	8	299	20		1			0	1	0	0					32																0	669	10	679	1184
2	32	ZACATECAS	5	FRESNILLO	13	FRESNILLO	273	1	19	28	22	1	2	1	1	29	3		5			0	0	0	0					1																0	112	1	113	199
2	32	ZACATECAS	5	FRESNILLO	13	FRESNILLO	274	2	74	345	84	11	18	106	8	53	47		8			0	6	0	0					5																0	765	58	823	1147
2	32	ZACATECAS	5	FRESNILLO	13	FRESNILLO	275	1	27	72	13	13	4	5	3	53	19		5			0	0	0	0					4																0	218	4	222	405
2	32	ZACATECAS	5	FRESNILLO	13	FRESNILLO	276	2	144	251	109	22	25	34	10	164	27		8			1	5	1	0					19																0	820	27	847	1490
2	32	ZACATECAS	5	FRESNILLO	13	FRESNILLO	277	2	84	177	56	15	10	8	8	155	27		12			2	1	0	0					18																0	573	10	583	983
2	32	ZACATECAS	5	FRESNILLO	13	FRESNILLO	278	1	28	57	16	2	1	5	4	38	8		4			0	0	0	0					5																0	168	5	173	296
2	32	ZACATECAS	7	FRESNILLO	13	FRESNILLO	279	2	34	272	48	13	11	8	5	69	11		3			0	8	1	0					6																0	489	13	502	824
2	32	ZACATECAS	7	FRESNILLO	13	FRESNILLO	280	1	23	80	14	4	2	7	5	34	12		2			0	0	0	0					6																1	189	5	195	318
2	32	ZACATECAS	7	FRESNILLO	13	FRESNILLO	281	1	16	65	90	7	1	2	1	15	8		0			0	0	0	0					0																0	205	9	214	318
2	32	ZACATECAS	7	FRESNILLO	13	FRESNILLO	282	2	25	217	122	16	4	6	7	53	64		4			1	3	0	0					9																2	531	16	549	1090
2	32	ZACATECAS	7	FRESNILLO	13	FRESNILLO	283	1	8	45	18	14	3	3	4	25	97		3			0	0	0	0					13																0	233	11	244	332
2	32	ZACATECAS	7	FRESNILLO	13	FRESNILLO	284	1	25	201	26	18	8	14	4	70	21		1			0	3	0	0					1																0	392	13	405	623
2	32	ZACATECAS	7	FRESNILLO	13	FRESNILLO	286	1	12	34	10	5	0	4	2	16	3		1			0	0	0	0					0																0	87	3	90	134
2	32	ZACATECAS	7	FRESNILLO	13	FRESNILLO	288	1	6	40	11	2	3	0	0	73	6		4			0	0	0	0					0																0	145	1	146	254
2	32	ZACATECAS	7	FRESNILLO	13	FRESNILLO	289	1	10	140	4	16	1	2	2	99	4		0			0	0	0	0					1																0	279	3	282	363
2	32	ZACATECAS	7	FRESNILLO	13	FRESNILLO	290	2	52	264	60	20	12	24	20	165	74		4			1	3	0	0					18																0	717	13	730	1158
2	32	ZACATECAS	7	FRESNILLO	13	FRESNILLO	291	1	11	149	26	8	15	5	3	67	31		2			3	2	0	0					0																20	322	5	347	565
2	32	ZACATECAS	7	FRESNILLO	13	FRESNILLO	292	3	107	327	91	18	34	90	10	120	64		9			1	4	0	0					37																3	912	45	960	1689
2	32	ZACATECAS	7	FRESNILLO	13	FRESNILLO	293	1	27	168	32	8	9	6	4	45	33		2			2	4	0	0					7																0	347	15	362	603
2	32	ZACATECAS	7	FRESNILLO	13	FRESNILLO	294	1	12	158	21	13	7	6	5	90	19		1			0	1	0	0					4																1	337	10	348	523
2	32	ZACATECAS	7	FRESNILLO	13	FRESNILLO	295	1	34	185	3	6	3	4	4	37	8		2			0	0	0	0					1																0	287	6	293	449
2	32	ZACATECAS	7	FRESNILLO	13	FRESNILLO	296	1	27	55	8	7	1	2	3	28	5		0			0	0	0	0					3																0	139	3	142	251
2	32	ZACATECAS	6	FRESNILLO	13	FRESNILLO	297	1	18	89	10	1	3	43	2	21	3		1			0	2	0	0					0																0	193	4	197	284
2	32	ZACATECAS	6	FRESNILLO	13	FRESNILLO	298	1	98	58	43	7	7	0	4	13	10		11			0	7	0	2					2																0	262	11	273	403
2	32	ZACATECAS	6	FRESNILLO	13	FRESNILLO	299	1	23	40	19	4	4	1	3	17	12		6			0	0	0	0					0																0	129	3	132	235
2	32	ZACATECAS	5	FRESNILLO	13	FRESNILLO	300	2	141	215	86	21	22	9	12	112	23		9			2	5	0	1					18																0	676	15	691	1194
2	32	ZACATECAS	5	FRESNILLO	13	FRESNILLO	302	1	29	46	59	2	2	0	2	17	4		4			0	0	0	0					0																0	165	7	172	247
2	32	ZACATECAS	5	FRESNILLO	13	FRESNILLO	303	2	15	270	38	15	11	8	7	154	33		2			1	9	0	0					6																0	569	7	576	959
2	32	ZACATECAS	5	FRESNILLO	13	FRESNILLO	304	2	51	341	42	29	31	17	13	77	40		3			1	0	0	0					5																1	650	12	663	1125
2	32	ZACATECAS	5	FRESNILLO	13	FRESNILLO	305	1	30	100	19	9	6	1	2	49	14		6			0	0	1	0					4																0	241	4	245	417
2	32	ZACATECAS	5	FRESNILLO	13	FRESNILLO	306	1	15	85	26	11	4	1	2	49	4		0			0	1	0	0					3																0	201	3	204	305
2	32	ZACATECAS	6	FRESNILLO	13	FRESNILLO	307	1	45	66	42	9	4	4	8	48	16		1			0	2	0	0					6																0	251	15	266	480
2	32	ZACATECAS	6	FRESNILLO	13	FRESNILLO	308	1	15	42	16	3	2	5	0	19	5		6			0	0	0	0					0																0	113	5	118	215
2	32	ZACATECAS	7	FRESNILLO	13	FRESNILLO	309	1	12	71	19	6	6	1	3	32	6		0			1	1	0	0					1																0	159	3	162	264
2	32	ZACATECAS	7	FRESNILLO	13	FRESNILLO	310	1	54	154	14	16	8	2	2	79	20		3			0	0	0	0					25																0	377	12	389	621
2	32	ZACATECAS	7	FRESNILLO	13	FRESNILLO	311	1	18	129	69	9	7	6	1	72	20		1			0	2	0	0					4																0	338	15	353	544
2	32	ZACATECAS	7	FRESNILLO	13	FRESNILLO	312	1	2	139	5	9	0	2	0	159	18		0			0	0	0	0					0																0	334	4	338	462
2	32	ZACATECAS	7	FRESNILLO	13	FRESNILLO	313	1	15	71	45	5	1	2	0	44	7		4			0	2	0	0					3																0	199	4	203	356
2	32	ZACATECAS	7	FRESNILLO	13	FRESNILLO	314	1	7	129	10	10	4	6	6	46	61		1			0	1	0	0					3																0	284	8	292	428
2	32	ZACATECAS	7	FRESNILLO	13	FRESNILLO	315	1	1	38	7	1	2	0	2	18	0		1			1	0	0	0					0																0	71	0	71	114
2	32	ZACATECAS	6	FRESNILLO	13	FRESNILLO	316	1	5	54	4	2	2	1	0	10	8		1			1	1	0	1					1																0	91	3	94	130
2	32	ZACATECAS	6	FRESNILLO	13	FRESNILLO	317	1	32	63	45	10	1	2	4	60	19		2			0	0	0	0					1																0	239	5	244	438
2	32	ZACATECAS	6	FRESNILLO	13	FRESNILLO	318	4	122	537	119	65	29	68	24	455	131		5			2	10	1	2					19																0	1589	45	1634	2461
2	32	ZACATECAS	7	FRESNILLO	13	FRESNILLO	320	1	6	29	28	2	0	0	0	3	10		2			0	2	0	0					0																0	82	7	89	158
2	32	ZACATECAS	7	FRESNILLO	13	FRESNILLO	321	1	36	162	19	31	3	6	3	66	10		4			2	3	0	0					3																0	348	19	367	594
2	32	ZACATECAS	7	FRESNILLO	13	FRESNILLO	322	1	5	46	9	1	1	2	0	50	0		0			0	0	0	0					1																0	115	1	116	152
2	32	ZACATECAS	7	FRESNILLO	13	FRESNILLO	324	1	15	72	43	17	2	1	5	44	28		1			0	0	0	0					1																0	229	8	237	358
2	32	ZACATECAS	7	FRESNILLO	13	FRESNILLO	325	1	10	110	26	12	5	2	6	88	37		0			0	0	1	0					1																0	298	7	305	435
2	32	ZACATECAS	7	FRESNILLO	13	FRESNILLO	326	1	4	94	3	12	2	0	0	2	2		0			0	1	0	0					2																0	122	6	128	257
2	32	ZACATECAS	7	FRESNILLO	13	FRESNILLO	327	1	8	73	5	2	0	0	1	2	4		0			0	0	0	0					0																0	95	1	96	174
2	32	ZACATECAS	5	FRESNILLO	13	FRESNILLO	330	1	16	113	10	12	2	4	2	53	13		1			0	1	0	0					7																0	234	5	239	405
2	32	ZACATECAS	5	FRESNILLO	13	FRESNILLO	331	1	23	18	18	1	0	1	1	8	2		0			0	0	0	0					1																0	73	2	75	106
2	32	ZACATECAS	5	FRESNILLO	13	FRESNILLO	332	1	11	31	2	3	4	1	2	70	0		0			0	0	0	0					1																0	125	3	128	176
2	32	ZACATECAS	7	FRESNILLO	13	FRESNILLO	333	1	7	21	23	15	31	1	2	40	12		0			0	0	0	0					0																0	152	14	166	237
2	32	ZACATECAS	7	FRESNILLO	13	FRESNILLO	334	1	14	39	18	13	2	0	3	18	4		2			0	0	0	0					0																0	113	10	123	182
2	32	ZACATECAS	7	FRESNILLO	13	FRESNILLO	335	1	8	24	5	4	0	15	1	26	6		4			0	2	0	0					1																0	96	9	105	164
2	32	ZACATECAS	5	FRESNILLO	13	FRESNILLO	336	1	6	36	5	3	0	2	1	42	2		1			0	0	1	0					3																0	102	4	106	136
2	32	ZACATECAS	5	FRESNILLO	13	FRESNILLO	338	1	29	121	39	5	1	6	4	21	4		7			0	0	2	0					1																0	240	11	251	328
2	32	ZACATECAS	5	FRESNILLO	13	FRESNILLO	339	1	20	38	20	10	4	4	3	82	23		1			0	0	0	0					14																0	219	5	224	361
2	32	ZACATECAS	5	FRESNILLO	13	FRESNILLO	340	1	97	86	60	8	5	10	5	46	12		6			0	0	0	1					7																0	343	8	351	602
2	32	ZACATECAS	7	FRESNILLO	13	FRESNILLO	341	1	8	134	9	6	6	4	1	38	10		0			2	0	0	0					0																0	218	3	221	337
2	32	ZACATECAS	7	FRESNILLO	13	FRESNILLO	343	1	17	29	14	2	0	2	2	27	16		2			0	0	0	0					1																0	112	4	116	166
2	32	ZACATECAS	5	FRESNILLO	13	FRESNILLO	344	2	58	141	37	13	8	22	7	157	25		4			0	1	1	0					28																0	502	12	514	1036
2	32	ZACATECAS	6	FRESNILLO	13	FRESNILLO	345	1	16	42	12	1	1	17	1	22	4		1			0	0	0	0					5																0	122	6	128	214
2	32	ZACATECAS	6	FRESNILLO	13	FRESNILLO	346	1	18	40	18	13	6	1	0	23	6		2			0	0	0	0					3																0	130	10	140	283
2	32	ZACATECAS	7	FRESNILLO	13	FRESNILLO	347	1	3	64	19	6	1	0	0	2	5		1			0	0	0	0					0																0	101	4	105	153
2	32	ZACATECAS	11	VILLANUEVA	15	GENARO CODINA	359	1	17	20	59	4	46	1	0	190	0		9							6												35								0	387	13	400	566
2	32	ZACATECAS	11	VILLANUEVA	15	GENARO CODINA	360	1	7	7	15	4	24	8	0	63	0		6							2												25								0	161	4	165	223
2	32	ZACATECAS	11	VILLANUEVA	15	GENARO CODINA	361	1	15	30	42	11	59	9	0	97	0		8							7												29								1	307	9	317	434
2	32	ZACATECAS	11	VILLANUEVA	15	GENARO CODINA	362	1	26	22	47	14	32	1	0	18	0		5							7												22								0	194	7	201	318
2	32	ZACATECAS	11	VILLANUEVA	15	GENARO CODINA	363	1	1	22	10	19	4	0	0	26	0		0							1												3								0	86	4	90	118
2	32	ZACATECAS	11	VILLANUEVA	15	GENARO CODINA	364	2	19	47	99	25	141	6	0	76	0		7							37												114								0	571	15	586	859
2	32	ZACATECAS	11	VILLANUEVA	15	GENARO CODINA	365	1	10	9	55	10	53	1	0	16	0		2							5												108								0	269	7	276	411
2	32	ZACATECAS	11	VILLANUEVA	15	GENARO CODINA	366	1	12	9	57	13	23	4	0	19	0		6							2												19								0	164	9	173	259
2	32	ZACATECAS	11	VILLANUEVA	15	GENARO CODINA	369	2	30	56	120	7	108	6	0	51	0		17							15												158								0	568	27	595	777
2	32	ZACATECAS	11	VILLANUEVA	15	GENARO CODINA	370	1	20	13	33	11	42	4	0	87	0		4							4												84								0	302	16	318	545
