CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PT_MORENA,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
,27,TABASCO,3,CARDENAS,2,CARDENAS,132,3,9,103,219,11,25,50,11,801,31,5,1,0,2,3,,,,,,,,,1271,0,40,1311,1795
,27,TABASCO,3,CARDENAS,2,CARDENAS,133,2,4,116,125,6,14,66,11,456,29,2,0,0,1,1,,,,,,,,,831,0,34,865,1183
,27,TABASCO,3,CARDENAS,2,CARDENAS,134,3,13,81,329,23,19,25,12,562,9,3,3,0,3,4,,,,,,,,,1086,0,61,1147,1819
,27,TABASCO,3,CARDENAS,2,CARDENAS,136,2,5,73,143,33,18,9,5,324,10,4,5,0,1,4,,,,,,,,,634,1,43,678,1124
,27,TABASCO,3,CARDENAS,2,CARDENAS,137,2,5,50,110,29,9,8,5,572,4,1,0,0,0,6,,,,,,,,,799,0,27,826,1217
,27,TABASCO,3,CARDENAS,2,CARDENAS,138,3,10,53,109,30,18,10,6,628,9,0,1,0,1,4,,,,,,,,,879,0,45,924,1538
,27,TABASCO,3,CARDENAS,2,CARDENAS,139,3,8,43,210,27,19,7,9,749,10,0,4,0,0,4,,,,,,,,,1090,1,43,1134,1707
,27,TABASCO,3,CARDENAS,2,CARDENAS,140,2,5,28,106,8,21,5,4,461,7,1,0,0,0,4,,,,,,,,,650,0,26,676,971
,27,TABASCO,3,CARDENAS,2,CARDENAS,144,3,15,70,281,20,22,27,9,991,21,4,2,0,0,3,,,,,,,,,1465,0,50,1515,2057
,27,TABASCO,3,CARDENAS,2,CARDENAS,145,3,10,137,184,12,17,11,4,571,6,1,0,0,1,3,,,,,,,,,957,0,65,1022,1472
,27,TABASCO,3,CARDENAS,2,CARDENAS,146,3,4,120,239,21,15,21,7,713,13,4,1,0,1,9,,,,,,,,,1168,0,63,1231,1881
,27,TABASCO,3,CARDENAS,2,CARDENAS,147,3,6,49,224,47,19,12,13,732,8,5,1,0,4,8,,,,,,,,,1128,0,68,1196,1899
,27,TABASCO,3,CARDENAS,2,CARDENAS,148,3,2,63,357,46,34,23,11,957,11,0,0,0,2,5,,,,,,,,,1511,0,52,1563,2212
,27,TABASCO,3,CARDENAS,2,CARDENAS,149,2,9,50,143,21,17,13,6,601,3,3,3,0,5,3,,,,,,,,,877,0,36,913,1351
,27,TABASCO,3,CARDENAS,2,CARDENAS,150,2,7,51,58,14,15,2,5,422,5,0,0,0,0,4,,,,,,,,,583,0,32,615,1070
,27,TABASCO,3,CARDENAS,2,CARDENAS,151,4,3,48,144,35,18,14,17,659,15,2,0,0,0,7,,,,,,,,,962,0,69,1031,1652
,27,TABASCO,3,CARDENAS,2,CARDENAS,152,4,8,67,209,69,27,19,19,1011,23,0,1,0,1,15,,,,,,,,,1469,5,49,1523,2430
,27,TABASCO,3,CARDENAS,2,CARDENAS,153,1,1,13,63,4,2,6,2,207,7,0,0,0,1,0,,,,,,,,,306,0,13,319,573
,27,TABASCO,3,CARDENAS,2,CARDENAS,154,4,10,142,222,17,18,22,9,947,20,1,0,0,2,13,,,,,,,,,1423,0,73,1496,2262
,27,TABASCO,4,HUIMANGUILLO,2,CARDENAS,101,2,14,72,223,12,21,15,3,476,8,0,1,0,0,,,,,,,,,,845,1,59,905,1398
,27,TABASCO,4,HUIMANGUILLO,2,CARDENAS,102,2,1,32,214,10,5,6,4,268,6,4,2,0,3,,,,,,,,,,555,29,16,600,873
,27,TABASCO,4,HUIMANGUILLO,2,CARDENAS,107,2,2,65,111,5,12,9,7,557,3,3,0,0,0,,,,,,,,,,774,0,34,808,1227
,27,TABASCO,4,HUIMANGUILLO,2,CARDENAS,112,2,5,83,167,37,7,5,5,347,3,0,0,0,1,,,,,,,,,,660,0,17,677,980
,27,TABASCO,4,HUIMANGUILLO,2,CARDENAS,113,2,5,42,107,7,3,12,1,440,1,0,0,0,1,,,,,,,,,,619,0,22,641,926
,27,TABASCO,4,HUIMANGUILLO,2,CARDENAS,114,2,7,80,133,4,8,5,3,388,14,5,1,0,1,,,,,,,,,,649,2,34,685,1027
,27,TABASCO,4,HUIMANGUILLO,2,CARDENAS,115,2,2,52,129,8,7,6,2,319,3,4,1,0,1,,,,,,,,,,534,1,37,572,864
,27,TABASCO,4,HUIMANGUILLO,2,CARDENAS,116,2,2,53,101,8,6,13,0,313,5,0,0,0,0,,,,,,,,,,501,1,27,529,801
,27,TABASCO,4,HUIMANGUILLO,2,CARDENAS,126,2,4,64,118,27,13,8,5,352,5,0,0,0,0,,,,,,,,,,596,0,25,621,898
,27,TABASCO,4,HUIMANGUILLO,2,CARDENAS,128,3,4,78,153,33,12,7,7,531,17,0,1,0,0,,,,,,,,,,843,0,43,886,1312
,27,TABASCO,4,HUIMANGUILLO,2,CARDENAS,135,1,3,31,89,5,7,2,1,189,3,0,0,0,0,,,,,,,,,,330,0,20,350,492
,27,TABASCO,4,HUIMANGUILLO,2,CARDENAS,141,2,11,38,139,25,5,7,4,548,6,2,3,0,0,,,,,,,,,,788,0,30,818,1230
,27,TABASCO,4,HUIMANGUILLO,2,CARDENAS,142,2,4,14,126,23,14,4,7,470,5,1,0,0,1,,,,,,,,,,669,0,33,702,991
,27,TABASCO,4,HUIMANGUILLO,2,CARDENAS,143,3,7,51,202,82,16,18,8,688,9,4,0,0,0,,,,,,,,,,1085,0,47,1132,1504
,27,TABASCO,4,HUIMANGUILLO,2,CARDENAS,155,4,14,286,260,23,31,33,14,974,13,5,0,0,5,,,,,,,,,,1658,2,55,1715,2582
,27,TABASCO,4,HUIMANGUILLO,2,CARDENAS,156,3,6,169,126,18,22,22,9,623,12,5,0,0,2,,,,,,,,,,1014,0,66,1080,1533
,27,TABASCO,4,HUIMANGUILLO,2,CARDENAS,157,3,5,25,178,202,15,5,3,889,13,0,1,0,0,,,,,,,,,,1336,1,47,1384,1829
,27,TABASCO,4,HUIMANGUILLO,2,CARDENAS,158,2,5,20,39,19,2,3,0,221,1,0,0,0,0,,,,,,,,,,310,0,11,321,899
,27,TABASCO,4,HUIMANGUILLO,2,CARDENAS,159,2,4,16,71,30,12,12,0,670,4,0,0,0,0,,,,,,,,,,819,0,16,835,1263
,27,TABASCO,4,HUIMANGUILLO,2,CARDENAS,163,3,5,119,201,22,27,21,2,955,6,0,0,0,0,,,,,,,,,,1358,0,93,1451,2087
,27,TABASCO,4,HUIMANGUILLO,2,CARDENAS,167,2,10,32,107,14,5,2,4,209,7,3,1,0,4,,,,,,,,,,398,1,29,428,751
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,699,4,11,209,190,22,23,40,8,768,53,9,0,0,2,,,,,,,,,,1335,0,104,1439,2075
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,700,2,6,128,114,11,14,6,2,506,18,23,0,0,0,,,,,,,,,,828,0,37,865,1259
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,701,2,6,49,97,9,12,4,2,351,30,6,0,0,0,,,,,,,,,,566,0,23,589,808
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,702,2,10,90,70,5,2,6,1,474,16,37,0,1,0,,,,,,,,,,712,0,19,731,724
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,703,4,13,141,249,6,13,11,1,754,31,0,0,0,1,,,,,,,,,,1220,0,59,1279,1798
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,704,3,11,107,240,5,22,13,11,542,25,0,2,0,1,,,,,,,,,,979,0,75,1054,1483
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,705,2,5,57,191,30,13,15,9,396,75,1,1,3,1,,,,,,,,,,797,0,41,838,1155
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,706,4,14,136,376,74,17,17,14,406,270,5,0,0,2,,,,,,,,,,1331,2,105,1438,2224
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,707,3,5,176,380,43,19,21,1,778,66,3,3,0,1,,,,,,,,,,1496,0,91,1587,2156
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,708,4,7,211,327,32,8,10,5,569,226,7,2,0,0,,,,,,,,,,1404,0,70,1474,1897
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,709,2,2,42,171,18,9,11,10,197,16,0,0,0,1,,,,,,,,,,477,0,24,501,725
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,710,2,2,63,209,43,5,5,10,333,86,4,0,0,0,,,,,,,,,,760,0,70,830,1267
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,711,2,3,124,140,43,7,5,3,462,52,0,0,0,0,,,,,,,,,,839,0,39,878,1306
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,712,3,1,141,239,32,20,10,1,650,8,0,3,0,2,,,,,,,,,,1107,0,46,1153,1626
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,713,3,2,91,253,59,19,9,7,533,22,6,1,0,2,,,,,,,,,,1004,0,66,1070,1535
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,714,3,2,109,283,34,10,7,20,654,10,1,3,0,0,,,,,,,,,,1133,0,63,1196,1648
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,715,1,0,1,22,0,5,1,1,16,1,0,0,0,0,,,,,,,,,,47,0,12,59,142
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,716,3,14,133,314,78,16,27,11,450,23,1,3,0,1,,,,,,,,,,1071,0,52,1123,1649
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,717,2,4,58,205,17,15,11,2,301,9,0,1,0,1,,,,,,,,,,624,0,31,655,929
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,718,2,4,119,245,12,10,12,10,487,4,0,0,0,0,,,,,,,,,,903,0,31,934,1421
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,719,3,11,106,312,37,15,11,3,607,9,3,0,0,0,,,,,,,,,,1114,0,45,1159,1595
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,720,2,3,150,302,16,8,19,5,463,15,0,2,0,3,,,,,,,,,,986,0,68,1054,1447
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,721,2,2,136,301,14,12,14,11,435,7,3,0,0,0,,,,,,,,,,935,0,53,988,1332
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,722,3,4,269,221,67,21,14,11,768,11,0,0,0,0,,,,,,,,,,1386,0,68,1454,2204
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,723,3,9,105,344,28,27,38,13,747,25,7,3,0,7,,,,,,,,,,1353,0,58,1411,2162
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,724,8,20,174,517,76,40,37,17,1770,21,2,4,3,3,,,,,,,,,,2684,0,134,2818,4274
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,727,4,11,161,650,47,28,29,11,856,8,4,2,1,4,,,,,,,,,,1812,0,97,1909,2593
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,729,4,10,297,394,57,30,20,7,1045,6,96,93,5,92,,,,,,,,,,2152,0,86,2238,2778
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,731,3,2,207,377,22,30,13,2,659,7,4,1,0,0,,,,,,,,,,1324,0,64,1388,1853
,27,TABASCO,4,HUIMANGUILLO,8,HUIMANGUILLO,736,2,8,137,316,72,15,15,5,479,2,4,0,0,2,,,,,,,,,,1055,0,75,1130,1498
,27,TABASCO,5,CENTLA,3,CENTLA,168,2,34,80,92,118,4,16,6,228,46,3,1,0,0,0,,,,,,,,,628,0,35,663,931
,27,TABASCO,5,CENTLA,3,CENTLA,169,4,54,134,219,289,26,50,26,650,124,10,3,0,1,8,,,,,,,,,1594,0,60,1654,2548
,27,TABASCO,5,CENTLA,3,CENTLA,170,2,33,70,118,151,14,30,17,303,57,2,1,0,0,0,,,,,,,,,796,0,36,832,1165
,27,TABASCO,5,CENTLA,3,CENTLA,171,2,25,69,110,139,18,27,20,293,63,5,0,0,1,3,,,,,,,,,773,0,18,791,1059
,27,TABASCO,5,CENTLA,3,CENTLA,172,1,18,59,48,61,6,14,6,139,29,0,0,0,0,3,,,,,,,,,383,0,7,390,514
,27,TABASCO,5,CENTLA,3,CENTLA,173,2,19,43,87,106,14,15,8,288,70,1,0,0,0,6,,,,,,,,,657,1,17,675,540
,27,TABASCO,5,CENTLA,3,CENTLA,174,1,36,35,70,86,14,11,8,146,36,2,0,0,1,0,,,,,,,,,445,0,15,460,594
,27,TABASCO,5,CENTLA,3,CENTLA,175,2,38,63,97,142,15,15,14,233,54,4,2,0,2,1,,,,,,,,,680,0,28,708,946
,27,TABASCO,5,CENTLA,3,CENTLA,176,3,30,102,122,193,17,25,23,448,53,2,1,1,3,5,,,,,,,,,1025,0,47,1072,1554
,27,TABASCO,5,CENTLA,3,CENTLA,177,3,55,126,150,215,26,29,16,474,76,3,0,0,0,2,,,,,,,,,1172,0,49,1221,1842
,27,TABASCO,5,CENTLA,3,CENTLA,178,2,28,67,68,105,10,13,2,234,28,3,1,2,0,1,,,,,,,,,562,0,19,581,816
,27,TABASCO,5,CENTLA,3,CENTLA,179,3,34,67,122,212,17,18,31,353,100,13,4,0,2,4,,,,,,,,,977,1,79,1057,1556
,27,TABASCO,5,CENTLA,3,CENTLA,180,2,51,56,141,127,15,32,22,313,103,4,2,0,0,0,,,,,,,,,866,0,28,894,1269
,27,TABASCO,5,CENTLA,3,CENTLA,181,3,41,96,144,327,13,27,19,404,54,9,4,0,1,3,,,,,,,,,1142,0,43,1185,1724
,27,TABASCO,5,CENTLA,3,CENTLA,182,1,9,34,63,53,13,9,7,217,13,0,0,0,0,2,,,,,,,,,420,0,17,437,588
,27,TABASCO,5,CENTLA,3,CENTLA,183,2,21,37,78,112,9,14,10,205,77,6,1,0,0,2,,,,,,,,,572,0,48,620,833
,27,TABASCO,5,CENTLA,3,CENTLA,184,2,12,54,184,185,6,14,3,238,39,0,1,0,1,1,,,,,,,,,738,0,47,785,1013
,27,TABASCO,5,CENTLA,3,CENTLA,185,1,7,50,47,32,4,5,5,94,5,0,1,0,0,2,,,,,,,,,252,0,18,270,349
,27,TABASCO,5,CENTLA,3,CENTLA,186,2,19,66,126,94,18,12,11,156,16,6,2,0,4,0,,,,,,,,,530,1,31,562,775
,27,TABASCO,5,CENTLA,3,CENTLA,187,1,10,29,56,13,9,2,0,56,1,0,1,0,0,1,,,,,,,,,178,0,10,188,267
,27,TABASCO,5,CENTLA,3,CENTLA,188,2,2,46,49,33,11,2,2,85,11,2,0,0,0,4,,,,,,,,,247,0,7,254,297
,27,TABASCO,5,CENTLA,3,CENTLA,189,2,23,138,128,76,22,18,7,403,53,0,0,0,1,6,,,,,,,,,875,1,49,925,1317
,27,TABASCO,5,CENTLA,3,CENTLA,190,2,14,89,91,60,15,13,6,254,17,3,0,0,0,0,,,,,,,,,562,1,29,592,769
,27,TABASCO,5,CENTLA,3,CENTLA,191,1,14,53,101,28,6,12,3,138,7,1,0,0,0,0,,,,,,,,,363,0,17,380,508
,27,TABASCO,5,CENTLA,3,CENTLA,192,3,40,134,256,128,31,27,11,586,47,3,1,1,2,7,,,,,,,,,1274,0,55,1329,1814
,27,TABASCO,5,CENTLA,3,CENTLA,193,1,5,63,50,66,7,1,16,92,24,0,1,0,1,0,,,,,,,,,326,0,29,355,515
,27,TABASCO,5,CENTLA,3,CENTLA,194,1,5,12,41,26,14,11,8,188,161,1,0,0,0,0,,,,,,,,,467,0,13,480,628
,27,TABASCO,5,CENTLA,3,CENTLA,195,1,26,44,85,30,12,14,8,123,65,2,0,0,0,0,,,,,,,,,409,0,23,432,554
,27,TABASCO,5,CENTLA,3,CENTLA,196,4,35,94,235,137,33,23,18,812,71,4,3,1,2,3,,,,,,,,,1471,0,87,1558,2302
,27,TABASCO,5,CENTLA,3,CENTLA,197,3,22,78,165,95,28,26,14,571,47,4,0,0,4,8,,,,,,,,,1062,0,69,1131,1610
,27,TABASCO,5,CENTLA,3,CENTLA,198,2,10,103,141,139,31,30,14,431,75,2,0,0,0,3,,,,,,,,,979,0,43,1022,1457
,27,TABASCO,5,CENTLA,3,CENTLA,199,2,15,57,72,136,13,8,3,265,34,0,0,0,0,0,,,,,,,,,603,0,19,622,817
,27,TABASCO,5,CENTLA,3,CENTLA,200,3,34,88,160,159,13,40,13,585,64,1,1,0,2,1,,,,,,,,,1161,0,57,1218,1673
,27,TABASCO,5,CENTLA,3,CENTLA,201,3,30,74,165,118,29,28,36,373,83,4,1,0,4,0,,,,,,,,,945,0,40,985,1651
,27,TABASCO,5,CENTLA,3,CENTLA,202,3,8,107,133,78,28,15,10,769,62,5,2,0,1,0,,,,,,,,,1218,0,70,1288,1761
,27,TABASCO,5,CENTLA,3,CENTLA,203,3,20,85,188,199,28,54,14,740,104,4,4,0,1,6,,,,,,,,,1447,0,66,1513,2097
,27,TABASCO,5,CENTLA,3,CENTLA,204,4,35,104,183,440,15,31,23,751,147,2,0,0,1,4,,,,,,,,,1736,0,70,1806,2432
,27,TABASCO,5,CENTLA,3,CENTLA,205,2,12,81,71,178,6,24,9,497,43,2,0,0,1,2,,,,,,,,,926,0,38,964,1252
,27,TABASCO,5,CENTLA,3,CENTLA,206,3,13,87,118,287,20,39,18,517,114,0,0,0,0,5,,,,,,,,,1218,0,54,1272,1603
,27,TABASCO,5,CENTLA,3,CENTLA,207,2,11,88,78,199,27,14,10,650,44,1,1,0,0,3,,,,,,,,,1126,2,37,1165,1462
,27,TABASCO,5,CENTLA,3,CENTLA,208,2,11,37,78,181,24,19,11,479,66,4,0,0,1,3,,,,,,,,,914,0,27,941,1175
,27,TABASCO,5,CENTLA,3,CENTLA,209,3,11,78,124,179,17,25,3,1005,60,0,0,0,0,6,,,,,,,,,1508,0,49,1557,2041
,27,TABASCO,5,CENTLA,3,CENTLA,210,3,20,121,189,269,23,26,10,816,49,2,0,3,2,6,,,,,,,,,1536,0,70,1606,2148
,27,TABASCO,5,CENTLA,3,CENTLA,211,3,14,93,126,240,22,35,10,747,54,3,0,0,0,3,,,,,,,,,1347,0,48,1395,1764
,27,TABASCO,5,CENTLA,3,CENTLA,212,2,14,72,125,71,19,19,6,521,36,0,0,0,0,6,,,,,,,,,889,1,66,956,1253
,27,TABASCO,5,CENTLA,3,CENTLA,213,2,7,74,101,96,13,17,8,633,23,0,0,0,3,3,,,,,,,,,978,0,49,1027,1321
,27,TABASCO,5,CENTLA,3,CENTLA,214,3,13,88,192,98,32,25,15,632,92,1,4,0,0,1,,,,,,,,,1193,0,68,1261,1634
,27,TABASCO,5,CENTLA,3,CENTLA,215,1,1,27,18,6,0,1,6,57,15,0,0,0,0,0,,,,,,,,,131,0,4,135,152
,27,TABASCO,5,CENTLA,3,CENTLA,216,2,14,103,191,154,31,17,10,394,62,8,1,0,0,4,,,,,,,,,989,0,63,1052,1291
,27,TABASCO,5,CENTLA,3,CENTLA,217,2,15,40,155,26,10,16,16,256,128,2,0,0,0,2,,,,,,,,,666,0,35,701,920
,27,TABASCO,5,CENTLA,3,CENTLA,218,1,3,20,53,24,5,9,7,88,11,0,0,0,0,0,,,,,,,,,220,0,9,229,286
,27,TABASCO,5,CENTLA,3,CENTLA,219,1,5,17,43,26,1,3,7,75,13,0,0,0,0,0,,,,,,,,,190,0,10,200,255
,27,TABASCO,5,CENTLA,3,CENTLA,220,2,38,97,218,24,16,8,24,347,43,1,1,0,0,2,,,,,,,,,819,1,24,844,1044
,27,TABASCO,5,CENTLA,3,CENTLA,221,1,10,77,71,44,10,9,0,128,52,0,1,0,0,0,,,,,,,,,402,8,23,433,627
,27,TABASCO,5,CENTLA,3,CENTLA,222,2,19,32,148,31,37,19,16,562,65,3,0,1,3,3,,,,,,,,,939,1,79,1019,1371
,27,TABASCO,5,CENTLA,3,CENTLA,223,3,12,131,123,194,20,37,11,829,113,0,0,0,0,7,,,,,,,,,1477,0,53,1530,1933
,27,TABASCO,5,CENTLA,3,CENTLA,224,3,10,125,100,156,14,23,11,719,150,0,0,0,1,7,,,,,,,,,1316,1,64,1381,1859
,27,TABASCO,5,CENTLA,3,CENTLA,225,2,3,84,103,62,20,13,8,135,86,3,0,0,1,0,,,,,,,,,518,0,45,563,793
,27,TABASCO,5,CENTLA,3,CENTLA,226,1,5,24,41,22,4,2,6,95,23,0,0,0,0,0,,,,,,,,,222,0,9,231,304
,27,TABASCO,5,CENTLA,3,CENTLA,227,2,30,90,146,90,19,24,11,403,39,1,0,0,1,1,,,,,,,,,855,1,29,885,1171
,27,TABASCO,5,CENTLA,3,CENTLA,228,2,11,97,108,57,15,21,6,318,13,1,1,0,0,7,,,,,,,,,655,0,33,688,907
,27,TABASCO,5,CENTLA,3,CENTLA,229,1,2,43,15,10,2,2,3,23,1,0,0,0,1,0,,,,,,,,,102,0,11,113,180
,27,TABASCO,5,CENTLA,3,CENTLA,230,2,3,22,24,11,2,4,3,70,5,0,0,0,0,0,,,,,,,,,144,0,11,155,182
,27,TABASCO,5,CENTLA,3,CENTLA,231,1,2,31,51,61,7,4,11,64,4,1,0,1,0,1,,,,,,,,,238,0,17,255,413
,27,TABASCO,6,CENTRO,4,CENTRO,317,2,7,35,14,35,8,4,4,446,7,1,0,0,0,,,,,,,,24,,585,0,31,616,852
,27,TABASCO,6,CENTRO,4,CENTRO,318,1,3,29,8,19,9,4,3,251,6,0,0,0,0,,,,,,,,10,,342,0,11,353,471
,27,TABASCO,6,CENTRO,4,CENTRO,324,2,8,82,16,58,13,10,6,439,9,0,0,0,0,,,,,,,,46,,687,0,26,713,1039
,27,TABASCO,6,CENTRO,4,CENTRO,325,2,5,59,15,29,17,8,8,415,7,2,1,0,0,,,,,,,,19,,585,0,18,603,824
,27,TABASCO,6,CENTRO,4,CENTRO,329,2,21,55,35,41,13,26,6,500,13,2,0,1,1,,,,,,,,25,,739,0,26,765,1047
,27,TABASCO,6,CENTRO,4,CENTRO,330,2,10,54,29,45,9,17,4,489,15,1,0,0,0,,,,,,,,24,,697,0,22,719,998
,27,TABASCO,6,CENTRO,4,CENTRO,331,1,14,53,19,26,10,6,5,335,6,0,0,0,0,,,,,,,,34,,508,0,17,525,725
,27,TABASCO,6,CENTRO,4,CENTRO,332,2,14,93,17,46,14,20,8,562,3,1,1,0,0,,,,,,,,39,,818,1,28,847,1177
,27,TABASCO,6,CENTRO,4,CENTRO,335,2,9,61,13,48,8,8,8,397,14,7,1,0,0,,,,,,,,42,,616,1,20,637,837
,27,TABASCO,6,CENTRO,4,CENTRO,336,1,4,53,16,37,5,5,4,311,6,0,0,0,0,,,,,,,,33,,474,2,11,487,651
,27,TABASCO,6,CENTRO,4,CENTRO,337,2,4,31,18,48,14,9,5,539,7,1,0,0,0,,,,,,,,38,,714,0,34,748,1086
,27,TABASCO,6,CENTRO,4,CENTRO,338,2,8,81,24,60,14,5,17,446,11,0,0,0,0,,,,,,,,38,,704,0,24,728,971
,27,TABASCO,6,CENTRO,4,CENTRO,339,1,3,54,9,28,9,2,4,220,8,0,0,0,0,,,,,,,,23,,360,2,11,373,469
,27,TABASCO,6,CENTRO,4,CENTRO,340,2,21,74,24,70,9,11,14,531,14,1,0,0,0,,,,,,,,28,,797,1,29,827,1145
,27,TABASCO,6,CENTRO,4,CENTRO,341,4,15,76,26,34,9,10,14,569,10,2,0,0,0,,,,,,,,19,,784,3,15,802,778
,27,TABASCO,6,CENTRO,4,CENTRO,350,2,34,81,16,84,19,14,13,643,12,0,0,0,0,,,,,,,,39,,955,0,54,1009,1356
,27,TABASCO,6,CENTRO,4,CENTRO,351,2,20,61,8,38,12,7,8,365,7,1,1,0,0,,,,,,,,16,,544,0,32,576,812
,27,TABASCO,6,CENTRO,4,CENTRO,352,2,33,76,12,74,15,13,9,401,10,0,0,0,0,,,,,,,,57,,700,1,32,733,1001
,27,TABASCO,6,CENTRO,4,CENTRO,353,2,11,55,23,43,16,6,8,459,10,3,1,0,0,,,,,,,,16,,651,0,30,681,972
,27,TABASCO,6,CENTRO,4,CENTRO,354,2,21,89,28,77,15,12,12,450,7,1,0,0,0,,,,,,,,55,,767,0,22,789,1076
,27,TABASCO,6,CENTRO,4,CENTRO,355,2,12,64,28,34,10,15,1,537,8,2,0,0,0,,,,,,,,29,,740,0,37,777,1047
,27,TABASCO,6,CENTRO,4,CENTRO,356,3,12,58,52,59,19,17,10,892,13,1,1,0,3,,,,,,,,35,,1172,2,45,1219,1863
,27,TABASCO,6,CENTRO,4,CENTRO,359,3,18,63,59,103,21,41,7,906,32,1,1,0,0,,,,,,,,56,,1308,1,49,1358,2000
,27,TABASCO,6,CENTRO,4,CENTRO,360,3,36,61,95,66,12,19,19,866,20,6,2,0,2,,,,,,,,29,,1233,0,35,1268,2039
,27,TABASCO,6,CENTRO,4,CENTRO,363,2,15,67,25,45,12,7,13,537,17,1,0,0,0,,,,,,,,34,,773,2,20,795,1044
,27,TABASCO,6,CENTRO,4,CENTRO,364,2,17,77,35,45,9,15,7,497,8,0,0,0,0,,,,,,,,26,,736,0,23,759,1045
,27,TABASCO,6,CENTRO,4,CENTRO,365,2,10,38,30,42,12,17,8,501,12,0,0,0,0,,,,,,,,19,,689,0,35,724,1006
,27,TABASCO,6,CENTRO,4,CENTRO,377,2,26,134,21,53,10,10,10,482,5,0,0,0,0,,,,,,,,35,,786,0,23,809,1043
,27,TABASCO,6,CENTRO,4,CENTRO,378,1,10,65,14,53,8,7,9,274,11,0,0,0,0,,,,,,,,26,,477,0,30,507,719
,27,TABASCO,6,CENTRO,4,CENTRO,379,2,12,45,37,43,13,15,7,526,8,1,0,0,1,,,,,,,,27,,735,0,28,763,1108
,27,TABASCO,6,CENTRO,4,CENTRO,380,2,14,67,22,43,10,9,8,426,10,2,0,0,0,,,,,,,,26,,637,0,27,664,868
,27,TABASCO,6,CENTRO,4,CENTRO,381,2,15,59,19,38,11,6,7,474,10,2,0,0,0,,,,,,,,12,,653,0,33,686,1096
,27,TABASCO,6,CENTRO,4,CENTRO,382,3,20,94,63,46,18,21,9,1023,14,4,0,0,1,,,,,,,,18,,1331,10,42,1383,2026
,27,TABASCO,6,CENTRO,4,CENTRO,383,4,25,94,70,95,22,22,18,1175,37,1,0,0,0,,,,,,,,22,,1581,2,43,1626,2417
,27,TABASCO,6,CENTRO,4,CENTRO,384,3,23,58,70,75,24,28,8,884,11,5,1,1,0,,,,,,,,18,,1206,1,39,1246,1833
,27,TABASCO,6,CENTRO,4,CENTRO,385,3,7,73,29,70,16,9,7,537,8,2,1,0,0,,,,,,,,8,,767,1,33,801,937
,27,TABASCO,6,CENTRO,4,CENTRO,386,2,20,42,44,28,10,18,4,456,8,0,0,0,0,,,,,,,,29,,659,1,21,681,962
,27,TABASCO,6,CENTRO,4,CENTRO,387,2,20,90,38,47,9,15,8,474,6,3,0,0,0,,,,,,,,38,,748,2,26,776,1098
,27,TABASCO,6,CENTRO,4,CENTRO,388,2,23,95,36,108,11,12,6,603,8,2,0,1,9,,,,,,,,51,,965,1,40,1006,1404
