CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,PAC,PS,MORENA,ES,PRI_PVEM_NVA_ALIANZA_PS,PRI_PVEM_NVA_ALIANZA,PRI_NVA_ALIANZA_PS,PRI_NVA_ALIANZA,PRI_PS,PRI_PVEM,PRD_PT,PVEM_PS,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,CAND_IND23,CAND_IND24,CAND_IND25,CAND_IND26,CAND_IND27,CAND_IND28,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
4,29,TLAXCALA,13,ZACATELCO,44,ZACATELCO,599,4,82,,,,,85,,173,,158,353,,,,230,,,268,97,,,,,,,,,,,,,,,,,,,,,,,,,0,1446,61,1507,2456
4,29,TLAXCALA,13,ZACATELCO,44,ZACATELCO,600,4,70,,,,,89,,230,,242,292,,,,327,,,336,322,,,,,,,,,,,,,,,,,,,,,,,,,1,1909,45,1954,2963
4,29,TLAXCALA,13,ZACATELCO,44,ZACATELCO,601,4,31,,,,,53,,202,,273,307,,,,382,,,258,153,,,,,,,,,,,,,,,,,,,,,,,,,0,1659,45,1704,2476
4,29,TLAXCALA,13,ZACATELCO,48,SANTA CATARINA AYOMETLA,602,3,341,,393,29,,50,,204,2,29,166,,63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1278,38,1316,1766
4,29,TLAXCALA,13,ZACATELCO,48,SANTA CATARINA AYOMETLA,603,2,363,,197,80,,12,,58,3,8,147,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,911,41,952,1270
4,29,TLAXCALA,13,ZACATELCO,48,SANTA CATARINA AYOMETLA,604,4,647,,537,33,,53,,181,9,9,327,,111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1907,49,1956,2565
4,29,TLAXCALA,13,ZACATELCO,48,SANTA CATARINA AYOMETLA,605,2,193,,190,22,,30,,97,0,23,73,,126,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,754,21,775,1094
4,29,TLAXCALA,3,SAN COSME XALOZTOC,55,LAZARO CARDENAS,606,3,8,126,11,364,395,,,94,190,38,226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1452,61,1513,1860
4,29,TLAXCALA,3,SAN COSME XALOZTOC,54,EMILIANO ZAPATA,607,3,408,,,,,11,,,660,12,,,,,,,530,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1621,40,1661,2064
4,29,TLAXCALA,3,SAN COSME XALOZTOC,54,EMILIANO ZAPATA,608,1,139,,,,,3,,,118,73,,,,,,,267,,,,,,,,,,,,,,,,,,,,,,,,,,,0,600,8,608,715
