CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,PAC,PS,MORENA,ES,PRI_PVEM_NVA_ALIANZA_PS,PRI_PVEM_NVA_ALIANZA,PRI_NVA_ALIANZA_PS,PRI_NVA_ALIANZA,PRI_PS,PRI_PVEM,PRD_PT,PVEM_PS,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,CAND_IND23,CAND_IND24,CAND_IND25,CAND_IND26,CAND_IND27,CAND_IND28,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
4,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,466,C05,45,,,,,6,,60,,19,11,145,,,,,,75,,,,,,,,,,,,,,,,,,,,17,,,,,,0,378,13,391,633,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxcala.pdf
4,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,467,B,67,,,,,8,,47,,34,33,164,,,,,,74,,,,,,,,,,,,,,,,,,,,13,,,,,,0,440,13,453,671,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxcala.pdf
4,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,467,C01,55,,,,,0,,46,,27,37,167,,,,,,63,,,,,,,,,,,,,,,,,,,,5,,,,,,0,400,18,418,670,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxcala.pdf
4,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,468,B,31,,,,,24,,74,,31,6,152,,,,,,76,,,,,,,,,,,,,,,,,,,,21,,,,,,0,415,13,428,579,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxcala.pdf
4,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,468,C01,37,,,,,12,,55,,25,8,150,,,,,,72,,,,,,,,,,,,,,,,,,,,22,,,,,,0,381,13,394,579,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxcala.pdf
4,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,468,C02,40,,,,,23,,69,,26,5,127,,,,,,60,,,,,,,,,,,,,,,,,,,,20,,,,,,0,370,18,388,579,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxcala.pdf
4,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,468,C03,25,,,,,13,,67,,41,10,119,,,,,,73,,,,,,,,,,,,,,,,,,,,29,,,,,,0,377,15,392,579,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxcala.pdf
4,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,469,B,46,,,,,17,,67,,29,16,97,,,,,,83,,,,,,,,,,,,,,,,,,,,21,,,,,,0,376,14,390,507,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxcala.pdf
4,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,469,C01,58,,,,,10,,62,,25,5,106,,,,,,83,,,,,,,,,,,,,,,,,,,,20,,,,,,0,369,8,377,506,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxcala.pdf
4,29,TLAXCALA,7,TLAXCALA DE XICOHTENCATL,33,TLAXCALA,469,C02,33,,,,,18,,87,,22,9,97,,,,,,78,,,,,,,,,,,,,,,,,,,,19,,,,,,0,363,10,373,506,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxcala.pdf
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,58,B,9,42,16,,0,4,9,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,,,,,0,122,5,127,194,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxco.pdf
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,470,B,10,78,72,,1,25,58,11,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,0,309,7,316,447,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxco.pdf
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,470,C01,8,89,57,,0,19,47,15,13,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,,0,304,14,318,447,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxco.pdf
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,471,B,23,101,79,,4,11,31,8,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,0,366,22,388,620,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxco.pdf
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,471,C01,21,95,84,,2,20,44,9,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,,,,,0,405,18,423,619,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxco.pdf
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,472,B,8,103,43,,0,29,43,7,4,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,,,,,0,357,17,374,588,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxco.pdf
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,472,C01,10,74,49,,1,43,33,18,3,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124,,,,,0,363,15,378,587,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxco.pdf
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,473,B,5,102,31,,0,14,70,24,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,,,,,0,341,7,348,488,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxco.pdf
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,473,C01,8,106,27,,0,10,59,18,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,,,,,0,326,5,331,487,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxco.pdf
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,474,B,7,86,97,,1,13,56,5,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,,,,,0,345,3,348,529,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxco.pdf
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,474,C01,18,91,87,,0,9,50,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,,,,,0,339,10,349,529,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxco.pdf
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,474,C02,10,85,88,,0,10,60,7,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,,,,,0,341,4,345,528,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxco.pdf
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,475,B,5,160,30,,1,17,40,40,8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,103,,,,,0,406,8,414,619,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxco.pdf
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,475,C01,4,171,29,,0,12,30,47,6,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,,,,,0,397,7,404,618,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxco.pdf
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,475,S01,8,1,,,0,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,0,12,1,13,0,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxco.pdf
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,476,B,7,78,27,,7,14,35,11,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,212,,,,,0,399,11,410,634,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxco.pdf
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,476,C01,9,81,24,,0,7,29,4,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,242,,,,,0,404,14,418,633,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxco.pdf
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,476,C02,2,85,38,,5,10,24,10,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193,,,,,0,370,12,382,633,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxco.pdf
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,476,C03,5,68,28,,4,9,39,8,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234,,,,,0,403,10,413,633,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxco.pdf
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,477,B,7,90,46,,1,10,71,21,10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,,,,,0,345,11,356,506,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxco.pdf
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,477,C01,8,103,48,,1,13,78,11,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,,,,,0,357,4,361,506,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxco.pdf
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,478,B,10,71,46,,1,13,60,20,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,,,,,0,312,8,320,417,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxco.pdf
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,479,B,26,60,5,,2,13,27,3,16,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,1,185,7,192,302,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxco.pdf
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,480,B,8,33,14,,0,24,31,6,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,0,153,10,163,248,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxco.pdf
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,481,B,25,144,85,,4,22,24,10,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,,,,,0,410,10,420,627,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxco.pdf
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,481,C01,24,171,76,,1,6,32,5,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80,,,,,0,403,13,416,627,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxco.pdf
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,481,C02,20,156,76,,6,13,29,9,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,,,,,0,389,14,403,626,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxco.pdf
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,482,B,48,65,62,,1,63,33,17,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,,,0,352,11,363,575,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxco.pdf
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,482,C01,64,52,56,,5,57,56,16,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,,,0,360,11,371,575,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxco.pdf
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,482,C02,45,63,63,,3,54,47,11,8,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46,,,,,0,344,17,361,575,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxco.pdf
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,483,B,3,40,5,,0,1,16,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,0,75,3,78,116,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxco.pdf
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,484,B,23,92,86,,0,89,34,5,17,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,0,384,19,403,629,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxco.pdf
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,484,C01,20,82,99,,1,53,28,2,23,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,0,348,15,363,544,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxco.pdf
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,484,C02,25,79,52,,2,79,27,3,21,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,0,336,14,350,544,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxco.pdf
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,485,B,22,67,35,,2,127,47,6,30,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,,0,418,13,431,648,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxco.pdf
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,486,B,31,69,36,,2,71,65,11,35,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63,,,,,0,391,12,403,589,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxco.pdf
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,487,B,6,7,3,,2,4,1,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,0,33,2,35,204,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxco.pdf
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,488,B,30,61,54,,2,115,30,6,15,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,,2,361,12,373,602,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxco.pdf
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,488,C01,19,87,47,,3,111,28,1,13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,0,356,29,385,602,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxco.pdf
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,490,B,13,11,13,,1,31,50,2,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,0,145,2,147,185,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxco.pdf
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,491,B,26,96,113,,0,24,28,10,21,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,,,,,0,365,17,382,609,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxco.pdf
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,491,C01,25,100,76,,4,18,32,5,13,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,,0,340,,340,608,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxco.pdf
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,491,C02,17,93,106,,3,34,36,5,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,,,,,0,372,15,387,608,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxco.pdf
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,491,C03,32,108,95,,3,30,31,2,37,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54,,,,,0,393,15,408,608,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxco.pdf
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,492,B,6,79,30,,3,27,29,8,5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,0,224,12,236,277,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxco.pdf
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,493,B,12,109,72,,2,39,31,7,6,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65,,,,,0,353,14,367,517,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxco.pdf
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,494,B,34,59,25,,8,47,29,3,28,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,0,280,27,307,407,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxco.pdf
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,494,C01,32,65,20,,8,49,20,4,27,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,,,,,0,275,19,294,407,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxco.pdf
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,495,B,49,96,68,,1,182,67,7,29,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,0,512,20,532,749,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxco.pdf
4,29,TLAXCALA,2,TLAXCO DE MORELOS,34,TLAXCO,496,B,12,81,93,,2,12,30,18,42,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,0,341,19,360,550,Acta Casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Ayuntamientos/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tlaxco.pdf
