CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,MORENA,ES,PRI_PT_NVA_ALIANZA,PRI_PT,PRI_NVA_ALIANZA,PT_NVA_ALIANZA,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,589,C03,125,88,19,5,4,4,7,6,2,0,0,0,0,,,18,,,,,,0,278,11,289,750,,,,
,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,589,C04,104,82,20,7,5,2,8,8,4,2,0,0,1,,,31,,,,,,0,274,5,279,749,,,,
,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,589,C05,110,84,16,6,4,4,18,9,7,0,1,0,0,,,20,,,,,,0,279,6,285,749,,,,
,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,589,C06,108,74,15,8,7,1,9,12,6,0,0,0,0,,,10,,,,,,0,250,0,250,749,,,,
,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,589,C07,110,67,20,9,6,4,17,8,9,0,0,0,0,,,19,,,,,,0,269,14,283,749,,,,
,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,589,C08,108,74,15,8,7,1,9,12,6,0,0,0,0,,,18,,,,,,0,258,10,268,749,,,,
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,59,B,177,56,15,0,4,10,6,10,2,0,1,0,0,,,71,,,,,,0,352,10,362,680,,,,
,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,590,B,135,71,15,4,7,5,5,17,8,0,0,1,0,,,70,,,,,,1,338,3,342,713,,,,
,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,591,B,80,82,6,3,4,6,5,9,9,0,0,0,0,,,38,,,,,,0,242,1,243,546,,,,
,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,592,B,77,90,16,5,4,8,7,8,17,0,0,0,0,,,55,,,,,,0,287,8,295,569,,,,
,1,AGUASCALIENTES,16,AGUASCALIENTES,1,AGUASCALIENTES,593,B,68,90,8,2,2,8,1,3,6,0,0,1,0,,,22,,,,,,0,211,9,220,460,,,,
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,594,B,89,62,15,1,4,10,4,10,9,0,0,0,0,,,27,,,,,,0,231,0,231,742,,,,
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,594,C01,75,79,18,3,3,3,7,7,3,0,0,0,0,,,27,,,,,,0,225,0,225,741,,,,
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,595,B,113,67,10,3,3,7,3,10,2,1,0,0,0,,,66,,,,,,0,285,6,291,604,,,,
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,595,C01,88,52,12,1,2,9,3,17,3,0,0,0,0,,,64,,,,,,0,251,8,259,603,,,,
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,596,B,93,67,17,0,3,4,4,8,8,0,0,1,0,,,51,,,,,,0,256,6,262,614,,,,
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,596,C01,86,72,15,1,2,3,6,0,3,1,0,0,0,,,56,,,,,,2,245,5,252,613,,,,
,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,597,B,67,75,14,1,4,1,2,11,1,0,0,0,0,,,32,,,,,,0,208,7,215,566,,,,
,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,597,C01,68,65,13,3,2,6,2,4,3,0,0,0,0,,,28,,,,,,2,194,4,200,566,,,,
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,598,B,83,98,11,6,6,0,2,11,1,1,0,0,0,,,24,,,,,,0,243,9,252,517,,,,
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,598,C01,108,80,7,5,2,0,0,9,4,0,0,0,0,,,30,,,,,,0,245,10,255,517,,,,
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,598,C02,77,107,7,2,10,0,0,11,4,0,0,0,0,,,27,,,,,,0,245,6,251,517,,,,
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,599,B,86,61,11,1,6,4,4,8,3,0,0,0,0,,,45,,,,,,0,229,5,234,447,,,,
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,599,C01,104,62,8,3,4,4,0,9,2,0,0,0,0,,,44,,,,,,0,240,4,244,447,,,,
,1,AGUASCALIENTES,6,AGUASCALIENTES,1,AGUASCALIENTES,6,B,150,81,7,2,4,12,9,15,9,0,0,0,0,,,93,,,,,,0,382,17,399,711,,,,
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,60,B,111,62,14,3,4,15,15,7,2,2,0,0,0,,,23,,,,,,0,258,9,267,514,,,,
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,60,C01,99,50,10,1,4,7,16,14,3,0,0,3,0,,,29,,,,,,0,236,10,246,513,,,,
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,600,B,79,55,6,1,5,8,6,6,3,0,0,0,0,,,41,,,,,,2,210,6,218,409,,,,
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,600,C01,78,60,5,1,4,3,7,4,4,0,0,0,0,,,3,,,,,,0,169,3,172,409,,,,
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,601,B,67,78,28,1,4,2,1,6,4,0,0,0,0,,,22,,,,,,0,213,4,217,565,,,,
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,601,C01,66,37,32,1,7,4,2,6,4,0,0,0,0,,,24,,,,,,0,183,0,183,564,,,,
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,601,C02,63,70,20,5,10,1,0,5,14,0,0,0,0,,,31,,,,,,0,219,0,219,564,,,,
,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,602,B,90,91,15,7,10,5,4,12,3,0,0,1,0,,,22,,,,,,0,260,0,260,746,,,,
,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,602,C01,77,90,17,2,7,2,6,8,4,0,0,0,0,,,31,,,,,,0,244,0,244,745,,,,
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,603,B,70,75,17,1,5,4,1,9,3,0,0,0,0,,,25,,,,,,0,210,6,216,656,,,,
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,603,C01,72,86,18,1,6,3,2,5,1,0,0,0,0,,,22,,,,,,0,216,5,221,656,,,,
,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,604,B,51,45,10,0,5,1,0,3,2,0,0,0,0,,,19,,,,,,0,136,5,141,460,,,,
,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,604,C01,55,50,2,0,7,3,1,4,3,0,1,0,0,,,27,,,,,,1,153,3,157,459,,,,
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,605,B,138,83,15,0,6,3,3,15,4,1,0,0,0,,,80,,,,,,0,348,7,355,687,,,,
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,606,B,97,84,6,0,6,9,1,14,5,0,2,0,0,,,50,,,,,,0,274,7,281,544,,,,
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,606,C01,94,67,10,6,4,2,9,3,3,0,0,0,0,,,34,,,,,,1,232,11,244,544,,,,
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,607,B,111,79,12,4,5,3,6,17,8,1,2,0,0,,,76,,,,,,0,324,7,331,677,,,,
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,61,B,78,45,4,0,2,6,3,11,1,1,1,1,0,,,31,,,,,,0,184,7,191,385,,,,
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,61,C01,82,52,12,0,2,12,9,8,1,0,2,2,0,,,23,,,,,,0,205,7,212,385,,,,
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,62,B,124,85,11,0,6,22,4,11,5,0,0,0,0,,,43,,,,,,0,311,12,323,631,,,,
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,63,B,131,67,6,2,5,5,25,8,2,0,0,0,0,,,43,,,,,,0,294,16,310,633,,,,
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,64,B,103,54,6,0,5,3,3,4,2,0,1,0,0,,,28,,,,,,2,209,9,220,400,,,,
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,64,C01,115,47,9,0,7,9,6,10,4,0,0,0,0,,,39,,,,,,0,246,7,253,399,,,,
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,65,B,167,73,14,2,3,6,5,8,3,0,0,0,0,,,52,,,,,,0,333,10,343,581,,,,
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,66,B,90,54,9,0,1,9,5,6,4,0,0,0,0,,,47,,,,,,0,225,13,238,398,,,,
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,66,C01,79,57,10,1,4,11,8,16,7,0,0,0,0,,,27,,,,,,0,220,7,227,397,,,,
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,67,B,160,64,13,0,7,10,3,6,1,0,0,0,0,,,62,,,,,,1,326,3,330,525,,,,
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,68,B,160,78,15,2,7,4,12,12,7,0,0,1,0,,,87,,,,,,0,385,16,401,668,,,,
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,69,B,89,44,15,1,7,4,16,7,0,0,1,0,0,,,35,,,,,,0,219,8,227,414,,,,
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,69,C01,80,44,10,0,15,8,11,5,2,3,0,0,0,,,45,,,,,,0,223,7,230,413,,,,
,1,AGUASCALIENTES,6,AGUASCALIENTES,1,AGUASCALIENTES,7,B,113,55,8,2,2,3,2,7,6,0,0,0,0,,,50,,,,,,0,248,6,254,407,,,,
,1,AGUASCALIENTES,6,AGUASCALIENTES,1,AGUASCALIENTES,7,C01,97,75,10,1,4,4,9,0,0,0,0,0,0,,,44,,,,,,0,244,0,244,407,,,,
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,70,B,124,90,11,3,8,9,21,27,2,0,0,3,0,,,49,,,,,,0,347,16,363,608,,,,
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,71,B,116,81,7,0,4,11,11,7,2,3,0,0,0,,,53,,,,,,0,295,6,301,514,,,,
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,71,C01,120,68,9,2,4,14,2,6,2,1,1,1,0,,,55,,,,,,0,285,7,292,514,,,,
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,72,B,128,77,8,0,3,11,5,4,12,1,0,0,0,,,37,,,,,,0,286,12,298,528,,,,
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,73,B,81,56,9,2,1,5,1,4,3,0,0,0,0,,,45,,,,,,0,207,7,214,389,,,,
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,73,C01,87,61,9,0,3,4,3,6,3,0,0,0,0,,,37,,,,,,0,213,9,222,389,,,,
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,74,B,152,54,9,2,5,20,3,11,2,0,0,0,0,,,42,,,,,,0,300,9,309,565,,,,
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,75,B,140,71,23,0,5,8,2,13,1,0,0,0,0,,,62,,,,,,0,325,7,332,623,,,,
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,76,B,112,71,15,1,6,16,4,12,1,0,0,0,0,,,61,,,,,,0,299,3,302,489,,,,
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,77,B,112,87,15,1,7,13,22,16,2,1,0,0,0,,,58,,,,,,0,334,8,342,583,,,,
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,78,B,77,67,6,0,6,5,13,14,1,0,0,0,0,,,33,,,,,,0,222,7,229,398,,,,
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,78,C01,77,57,4,2,2,6,5,4,3,0,0,1,0,,,38,,,,,,0,199,5,204,397,,,,
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,79,B,70,54,8,4,3,8,3,6,2,0,0,0,0,,,40,,,,,,0,198,7,205,408,,,,
,1,AGUASCALIENTES,11,AGUASCALIENTES,1,AGUASCALIENTES,79,C01,93,49,13,0,4,2,3,8,2,0,0,0,0,,,41,,,,,,0,215,10,225,407,,,,
,1,AGUASCALIENTES,6,AGUASCALIENTES,1,AGUASCALIENTES,8,B,162,101,13,1,1,7,8,7,5,2,0,0,0,,,59,,,,,,0,366,10,376,573,,,,
,1,AGUASCALIENTES,6,AGUASCALIENTES,1,AGUASCALIENTES,8,C01,137,112,16,4,1,2,6,11,4,0,0,0,0,,,55,,,,,,0,348,6,354,572,,,,
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,80,B,119,118,13,2,1,10,2,10,7,0,0,0,0,,,61,,,,,,0,343,0,343,750,,,,
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,80,C01,122,114,12,2,9,6,14,11,10,0,0,0,0,,,50,,,,,,0,350,14,364,750,,,,
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,80,C02,132,108,12,1,3,3,1,16,2,0,0,0,0,,,77,,,,,,0,355,10,365,750,,,,
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,80,C03,155,86,15,4,2,5,6,15,6,0,0,0,0,,,46,,,,,,0,340,12,352,749,,,,
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,80,C04,137,77,6,1,5,4,3,12,8,0,0,0,0,,,63,,,,,,0,316,16,332,749,,,,
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,80,C05,146,88,9,3,7,10,2,14,9,0,0,0,0,,,55,,,,,,0,343,11,354,749,,,,
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,80,C06,143,87,8,1,4,9,1,25,5,0,1,0,0,,,68,,,,,,0,352,10,362,749,,,,
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,80,C07,149,86,13,3,4,4,5,17,9,2,0,0,0,,,64,,,,,,0,356,3,359,749,,,,
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,82,B,119,86,17,0,4,15,5,11,3,0,0,0,0,,,85,,,,,,0,345,10,355,717,,,,
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,82,C01,146,66,9,2,1,12,2,10,2,1,0,0,0,,,81,,,,,,0,332,5,337,717,,,,
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,82,C02,144,85,19,2,4,10,3,12,5,0,0,0,0,,,86,,,,,,0,371,1,372,717,,,,
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,82,C03,120,64,15,5,8,14,5,12,1,0,0,0,0,,,94,,,,,,0,338,7,345,717,,,,
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,82,C04,111,74,13,1,5,7,5,14,8,1,0,0,0,,,59,,,,,,0,299,3,302,716,,,,
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,82,C05,103,66,12,4,5,3,8,4,5,0,0,0,0,,,67,,,,,,0,277,6,283,716,,,,
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,82,C06,111,74,14,1,6,6,2,13,3,0,0,0,0,,,51,,,,,,0,281,11,292,716,,,,
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,82,C07,119,76,13,2,2,9,2,18,4,1,0,0,0,,,60,,,,,,0,305,5,310,716,,,,
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,82,C08,121,78,17,1,6,8,3,11,6,0,0,0,0,,,62,,,,,,0,313,7,320,716,,,,
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,82,E01,132,75,13,2,3,9,2,17,3,0,0,2,0,,,88,,,,,,0,344,8,352,663,,,,
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,82,E01,162,69,16,3,3,13,5,9,3,0,0,0,0,,,73,,,,,,0,356,9,365,664,,,,
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,82,E01,128,65,8,2,7,11,7,12,7,0,0,0,0,,,79,,,,,,1,327,3,331,663,,,,
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,82,E01,132,71,7,0,3,8,7,24,3,0,0,0,0,,,78,,,,,,0,333,16,349,663,,,,
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,82,E01,150,78,11,2,4,10,5,11,5,0,0,0,0,,,91,,,,,,1,367,7,375,664,,,,
,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,83,B,115,85,9,3,5,4,7,10,5,1,0,0,0,,,18,,,,,,0,262,12,274,748,,,,
,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,83,C01,99,80,9,1,4,1,4,6,5,1,0,0,0,,,22,,,,,,0,232,5,237,748,,,,
,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,83,C02,112,79,14,3,5,3,5,6,5,0,0,0,0,,,17,,,,,,0,249,7,256,748,,,,
,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,83,C03,84,85,11,7,4,4,2,9,4,0,1,0,0,,,13,,,,,,0,224,3,227,748,,,,
,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,83,C04,79,81,4,1,3,5,5,5,4,0,0,0,0,,,16,,,,,,0,203,13,216,747,,,,
,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,83,C05,107,112,13,5,5,6,3,10,2,0,0,0,0,,,36,,,,,,0,299,6,305,747,,,,
,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,83,C06,109,91,9,0,6,2,0,6,4,0,0,0,0,,,23,,,,,,0,250,9,259,747,,,,
,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,83,C07,89,77,15,4,2,4,5,9,8,0,0,0,0,,,17,,,,,,0,230,8,238,747,,,,
,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,83,C08,94,96,6,4,5,3,2,5,6,0,0,1,0,,,20,,,,,,0,242,10,252,747,,,,
,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,83,C09,97,82,12,5,9,4,4,0,9,0,0,0,0,,,0,,,,,,0,222,0,222,747,,,,
,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,83,C10,99,79,15,5,6,2,6,8,7,1,0,1,0,,,14,,,,,,0,243,6,249,747,,,,
,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,83,C11,100,77,8,1,3,1,3,9,7,1,0,0,0,,,14,,,,,,1,224,10,235,747,,,,
,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,84,B,81,138,13,5,6,6,1,2,7,0,0,0,0,,,19,,,,,,0,278,13,291,738,,,,
,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,84,C01,92,118,22,6,6,5,2,10,3,1,0,1,0,,,34,,,,,,0,300,18,318,738,,,,
,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,84,C02,99,155,10,0,7,5,3,7,2,0,0,0,0,,,30,,,,,,0,318,0,318,737,,,,
,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,85,B,112,97,7,1,5,6,4,5,2,1,0,0,0,,,30,,,,,,0,270,0,270,736,,,,
,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,85,C01,89,93,11,2,8,6,4,3,5,0,1,0,0,,,34,,,,,,0,256,13,269,736,,,,
,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,85,C02,100,98,7,1,5,4,4,9,2,0,1,0,0,,,30,,,,,,0,261,14,275,736,,,,
,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,85,C03,131,104,14,4,8,5,6,5,2,0,0,0,0,,,21,,,,,,0,300,6,306,736,,,,
,1,AGUASCALIENTES,12,AGUASCALIENTES,1,AGUASCALIENTES,85,C04,105,97,5,4,4,6,3,12,3,1,0,0,0,,,27,,,,,,0,267,10,277,735,,,,
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,86,B,111,91,13,4,1,1,2,8,5,0,0,0,0,,,56,,,,,,0,292,7,299,712,,,,
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,86,C01,97,88,9,4,2,4,2,12,10,0,0,0,0,,,55,,,,,,0,283,7,290,712,,,,
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,86,C02,117,69,13,7,3,6,3,13,5,0,0,0,0,,,47,,,,,,0,283,4,287,712,,,,
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,86,C03,114,94,9,5,5,3,5,15,1,0,0,0,0,,,40,,,,,,0,291,1,292,712,,,,
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,86,C04,125,60,9,4,3,4,4,12,8,1,0,1,0,,,51,,,,,,0,282,5,287,712,,,,
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,86,C05,111,65,12,4,1,2,6,14,3,0,2,0,0,,,40,,,,,,0,260,8,268,712,,,,
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,86,C06,111,69,6,6,6,2,3,8,3,0,0,0,0,,,39,,,,,,1,253,6,260,711,,,,
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,86,C07,96,76,14,5,6,2,3,15,3,1,0,0,0,,,31,,,,,,2,252,7,261,711,,,,
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,86,C08,125,75,6,4,5,4,8,7,3,0,0,0,0,,,0,,,,,,0,237,0,237,711,,,,
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,86,C09,122,87,11,3,2,2,5,8,2,0,0,0,0,,,51,,,,,,0,293,9,302,711,,,,
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,86,C10,112,87,13,4,2,3,9,10,0,0,0,0,0,,,36,,,,,,0,276,7,283,711,,,,
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,86,C11,115,90,7,6,5,3,5,15,7,0,0,0,0,,,42,,,,,,0,295,6,301,711,,,,
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,86,C12,93,68,5,5,5,5,5,17,6,1,0,0,0,,,60,,,,,,1,270,11,282,711,,,,
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,86,C13,103,90,10,2,8,5,4,3,6,0,0,0,0,,,56,,,,,,0,287,10,297,711,,,,
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,86,C14,110,101,9,4,4,6,5,10,4,0,0,0,0,,,47,,,,,,0,300,9,309,711,,,,
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,87,B,131,78,10,9,4,4,3,12,5,0,0,0,0,,,67,,,,,,0,323,8,331,651,,,,
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,87,C01,109,69,14,1,4,6,11,15,2,1,0,0,0,,,73,,,,,,0,305,11,316,650,,,,
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,87,C02,117,90,16,6,8,6,12,29,9,0,0,0,0,,,41,,,,,,0,334,0,334,650,,,,
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,88,B,141,83,7,4,6,5,7,6,3,0,0,0,0,,,25,,,,,,0,287,6,293,606,,,,
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,88,C01,143,88,11,4,4,3,3,5,3,0,0,0,0,,,41,,,,,,0,305,15,320,606,,,,
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,89,B,88,78,6,1,7,1,8,5,6,0,1,1,0,,,31,,,,,,1,233,8,242,522,,,,
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,89,C01,113,97,4,2,8,5,8,11,7,0,0,1,0,,,22,,,,,,1,278,11,290,522,,,,
,1,AGUASCALIENTES,6,AGUASCALIENTES,1,AGUASCALIENTES,9,B,202,84,12,1,5,9,6,22,2,0,0,0,0,,,77,,,,,,0,420,5,425,622,,,,
,1,AGUASCALIENTES,6,AGUASCALIENTES,1,AGUASCALIENTES,9,C01,165,91,14,1,5,9,12,21,1,0,0,0,0,,,65,,,,,,0,384,12,396,622,,,,
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,90,B,148,99,12,5,9,9,2,12,9,0,0,0,0,,,89,,,,,,1,394,8,403,745,,,,
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,90,C01,138,83,19,4,5,17,2,10,5,0,1,0,0,,,83,,,,,,0,367,12,379,745,,,,
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,90,C02,91,72,7,2,7,3,2,10,2,0,0,0,0,,,89,,,,,,0,285,11,296,745,,,,
,1,AGUASCALIENTES,5,AGUASCALIENTES,1,AGUASCALIENTES,90,C03,159,80,12,6,5,11,9,11,7,0,0,0,0,,,88,,,,,,0,388,6,394,745,,,,
,1,AGUASCALIENTES,6,AGUASCALIENTES,1,AGUASCALIENTES,91,B,87,60,14,5,5,12,7,6,1,0,0,0,0,,,34,,,,,,0,231,10,241,453,,,,
,1,AGUASCALIENTES,6,AGUASCALIENTES,1,AGUASCALIENTES,91,C01,97,70,12,1,2,5,6,8,3,0,0,0,0,,,57,,,,,,0,261,1,262,452,,,,
