CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,PUP,NVA_ALIANZA,PSD,MORENA,ES,PRS,PAN_PRD,PRI_PVEM,C_COMUN_PRI_ES,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,578,3,103,225,76,16,124,17,21,13,14,212,,55,4,3,,,,40,,,0,923,46,969,2013
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,579,2,88,169,59,58,82,9,16,8,9,182,,18,1,0,,,,5,,,0,704,31,735,1493
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,580,2,70,167,51,13,50,14,15,16,10,197,,23,6,2,,,,39,,,0,673,28,701,1189
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,581,3,135,197,98,23,133,19,38,9,11,555,,24,6,8,,,,30,,,1,1286,46,1333,1286
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,582,2,87,159,38,15,55,10,16,17,6,172,,19,1,4,,,,35,,,3,634,20,657,1318
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,583,2,86,158,44,18,49,10,31,20,22,92,,13,4,0,,,,47,,,1,594,30,625,1193
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,584,2,79,121,33,19,55,10,13,7,5,92,,18,4,3,,,,37,,,2,496,32,530,908
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,585,2,60,119,30,14,41,10,21,7,9,101,,19,9,4,,,,35,,,4,479,24,507,874
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,586,2,47,132,50,15,45,12,9,12,8,197,,92,1,1,,,,26,,,0,647,24,671,1144
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,587,2,83,118,39,22,53,14,21,21,7,233,,20,5,3,,,,33,,,2,672,36,710,1360
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,588,2,69,134,45,15,58,20,17,21,7,142,,9,2,3,,,,27,,,0,569,21,590,1069
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,589,2,98,148,38,13,70,7,16,30,17,168,,17,6,4,,,,43,,,1,675,44,720,1311
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,590,2,62,85,49,11,55,4,14,13,8,131,,8,6,3,,,,24,,,0,473,28,501,1355
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,591,2,55,153,35,13,54,9,19,13,6,174,,17,6,3,,,,37,,,1,594,30,625,1217
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,592,2,81,137,43,14,61,16,14,25,10,223,,15,5,4,,,,42,,,0,690,28,718,1306
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,593,5,97,281,119,42,150,20,39,23,27,393,,44,16,12,,,,50,,,2,1313,64,1379,3069
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,594,3,94,230,85,53,82,12,25,15,8,192,,14,11,6,,,,24,,,0,851,43,894,1773
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,595,2,46,93,77,10,68,7,14,23,8,133,,21,7,4,,,,23,,,0,534,32,566,1234
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,596,3,83,164,87,20,74,14,19,32,8,220,,19,12,6,,,,23,,,1,781,33,815,1803
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,597,2,52,173,46,24,87,15,20,29,10,188,,22,3,6,,,,27,,,0,702,18,720,1469
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,598,1,48,83,42,9,36,16,9,13,4,87,,10,1,2,,,,33,,,0,393,26,419,723
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,599,2,62,120,27,10,27,10,15,14,8,101,,8,3,2,,,,35,,,1,442,14,457,800
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,600,3,121,154,61,18,74,19,24,21,14,217,,23,6,3,,,,38,,,3,793,36,832,1511
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,601,2,75,149,46,22,66,19,21,15,4,156,,12,6,6,,,,22,,,1,619,22,642,1152
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,602,2,80,131,57,20,72,18,19,22,7,223,,17,4,2,,,,43,,,0,715,28,743,1407
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,603,1,57,115,27,9,18,8,7,30,10,77,,8,1,5,,,,40,,,1,412,29,442,711
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,604,2,84,133,36,14,49,17,23,28,15,119,,17,1,1,,,,54,,,0,591,39,630,1126
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,605,2,45,145,63,23,86,6,21,26,6,176,,23,3,8,,,,28,,,0,659,25,684,1400
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,606,2,48,134,31,14,62,10,10,27,9,167,,6,6,6,,,,35,,,0,565,43,608,1128
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,607,2,68,94,67,15,83,5,13,35,15,162,,7,9,3,,,,35,,,1,611,34,646,1314
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,608,2,57,112,20,6,30,14,7,92,12,101,,21,6,5,,,,41,,,2,524,38,564,924
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,609,4,136,294,123,25,113,38,28,46,28,401,,42,10,13,,,,97,,,1,1394,79,1474,2998
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,610,2,59,129,28,13,22,8,8,76,10,109,,7,4,2,,,,44,,,0,519,29,548,890
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,611,2,67,119,41,7,69,12,15,63,4,159,,11,1,4,,,,36,,,1,608,23,632,1140
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,612,2,74,129,62,19,56,21,17,10,9,180,,10,3,2,,,,37,,,2,629,15,646,1148
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,613,2,39,130,40,10,78,21,17,23,2,119,,6,2,0,,,,21,,,1,508,19,528,982
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,614,2,46,124,46,7,61,10,11,12,9,171,,12,1,5,,,,28,,,0,543,20,563,1082
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,66,OAXACA DE JUAREZ,615,2,64,121,43,9,92,5,7,18,13,119,,21,3,3,,,,28,,,0,546,21,567,1143
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,154,SAN JACINTO AMILPAS,917,4,97,356,438,32,325,41,49,22,58,262,,20,14,2,,,,73,,,1,1789,53,1843,2911
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,154,SAN JACINTO AMILPAS,918,4,90,302,215,39,207,35,36,39,43,395,,33,9,7,,,,78,,,2,1528,55,1585,2811
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,154,SAN JACINTO AMILPAS,919,6,104,404,342,38,278,97,140,43,64,636,,51,12,6,,,,96,,,2,2311,90,2403,4361
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,400,SANTA MARIA ATZOMPA,1784,11,192,600,279,70,468,74,127,51,45,1027,,46,31,32,,,,137,,,2,3179,100,3281,7705
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,400,SANTA MARIA ATZOMPA,1785,15,307,781,367,85,661,154,181,89,81,1376,,84,16,17,,,,106,,,2,4305,164,4471,10554
3,20,OAXACA,13,OAXACA DE JUAREZ ZONA SUR,400,SANTA MARIA ATZOMPA,1786,5,95,301,131,36,230,32,70,12,50,221,,9,7,16,,,,25,,,2,1235,67,1304,3154
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,470,10,475,536,212,150,265,32,49,91,38,1098,,58,32,28,,,,,65,80,4,3209,136,3349,6903
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,471,9,409,557,221,193,239,28,51,127,31,716,,59,27,45,,,,,63,61,2,2827,110,2939,6025
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,472,4,173,327,77,66,146,21,26,58,15,391,,28,10,9,,,,,41,46,4,1434,53,1491,2782
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,473,3,99,106,73,20,108,7,19,23,12,252,,17,6,6,,,,,19,14,0,781,39,820,1653
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,474,3,156,177,70,28,91,6,22,32,13,213,,16,14,8,,,,,21,17,0,884,33,917,1728
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,475,3,88,177,57,30,108,10,31,25,18,274,,30,6,10,,,,,22,15,0,901,31,932,1791
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,476,3,177,295,60,16,81,13,24,41,7,127,,16,10,10,,,,,39,37,0,953,49,1002,1655
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,477,3,104,331,41,29,81,4,22,38,10,200,,26,9,14,,,,,27,42,0,978,30,1008,1953
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,478,5,196,378,111,38,154,8,35,85,12,438,,38,10,3,,,,,46,44,2,1596,55,1653,3216
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,479,3,133,163,65,19,94,5,19,49,20,218,,19,11,5,,,,,29,22,0,871,32,903,1747
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,480,3,261,266,65,23,53,13,15,29,9,134,,10,12,5,,,,,63,26,4,984,57,1045,1806
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,481,5,370,460,127,75,200,35,40,40,13,328,,29,22,12,,,,,88,53,2,1892,98,1992,3423
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,482,7,366,580,171,77,179,25,58,55,30,501,,122,42,24,,,,,44,38,3,2312,87,2402,4988
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,483,3,107,164,60,12,85,10,13,21,19,259,,13,9,4,,,,,29,24,2,829,34,865,1588
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,485,2,123,185,54,15,56,10,16,20,7,188,,12,10,3,,,,,21,15,0,735,24,759,1301
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,486,2,94,122,53,13,56,7,10,29,10,185,,13,4,4,,,,,17,25,0,642,25,667,1182
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,487,3,172,157,106,18,72,13,17,30,11,192,,17,8,5,,,,,21,23,2,862,28,892,1827
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,488,2,102,156,49,15,95,6,78,12,5,204,,9,7,2,,,,,27,25,1,792,33,826,1488
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,489,3,211,256,48,9,60,22,6,21,7,153,,8,108,5,,,,,72,27,3,1013,36,1052,1557
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,490,2,138,193,50,11,49,14,11,34,12,153,,8,8,5,,,,,36,37,1,759,32,792,1430
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,491,2,108,163,71,18,81,9,11,20,6,183,,12,7,4,,,,,31,28,2,752,29,783,1422
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,492,3,91,133,67,15,118,10,19,33,11,221,,23,7,3,,,,,20,17,0,788,34,822,1626
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,493,5,229,336,142,47,271,20,36,89,12,511,,45,18,13,,,,,48,26,2,1843,58,1903,3700
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,494,3,105,189,52,25,125,11,16,84,19,284,,12,6,5,,,,,21,23,2,977,42,1021,1978
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,495,3,108,206,50,16,108,8,47,55,10,217,,16,8,4,,,,,22,21,2,896,54,952,1763
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,496,2,102,100,52,17,103,13,17,39,7,214,,14,3,3,,,,,17,21,1,722,25,748,1308
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,497,2,92,120,53,18,65,9,14,30,8,233,,10,5,5,,,,,31,33,1,726,24,751,1312
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,498,2,115,192,56,17,45,11,10,41,5,138,,12,9,3,,,,,47,28,1,729,27,757,1299
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,499,2,142,284,65,16,50,7,12,18,13,130,,14,11,7,,,,,34,26,2,829,43,874,1324
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,500,5,255,422,146,64,136,12,42,66,19,462,,34,21,18,,,,,55,51,1,1803,49,1853,3707
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,501,3,119,181,45,23,70,13,14,26,13,178,,14,14,9,,,,,9,25,0,753,32,785,1710
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,502,4,182,223,105,16,127,22,13,25,9,281,,18,25,8,,,,,32,21,0,1107,44,1151,2381
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,503,2,75,78,34,11,51,9,12,13,5,159,,15,5,1,,,,,9,18,4,495,25,524,1012
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,506,2,84,102,43,5,48,6,7,18,8,180,,14,8,1,,,,,12,17,0,553,15,568,1051
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,507,3,169,218,52,17,46,14,14,18,15,205,,14,0,1,,,,,33,30,1,846,37,884,1606
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,508,2,143,141,42,5,42,9,32,16,6,130,,18,5,6,,,,,36,30,3,661,24,688,1158
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,509,3,180,179,58,21,64,7,15,22,12,210,,16,15,9,,,,,34,32,2,874,44,920,1362
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,510,2,135,204,38,19,47,14,16,28,4,196,,12,9,5,,,,,45,33,2,805,33,840,1334
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,511,3,185,249,52,18,61,6,10,34,11,171,,25,10,9,,,,,35,35,3,911,40,954,1553
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,512,2,112,189,41,20,57,10,10,31,7,145,,16,6,5,,,,,35,26,2,710,32,744,1219
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,513,2,102,194,58,16,95,5,15,44,4,148,,17,7,3,,,,,20,23,2,751,29,782,1318
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,514,2,112,157,38,15,130,7,28,43,13,204,,14,6,2,,,,,26,12,0,807,40,847,1453
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,515,2,77,134,49,10,40,3,5,42,6,104,,16,2,1,,,,,17,16,0,522,22,544,907
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,516,2,74,145,34,5,64,2,5,33,7,121,,17,4,11,,,,,31,19,1,572,21,594,982
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,517,2,97,160,54,14,44,7,12,37,7,140,,15,2,3,,,,,33,29,0,654,31,685,1194
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,518,2,78,164,38,12,38,9,12,31,8,124,,7,4,2,,,,,22,21,1,570,27,598,951
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,519,2,133,172,39,22,57,11,8,23,4,149,,21,8,4,,,,,34,31,1,716,39,756,1229
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,520,2,104,155,39,14,42,9,13,15,6,141,,10,5,3,,,,,32,10,2,598,20,620,1000
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,521,3,127,196,79,18,92,12,15,31,11,207,,18,10,7,,,,,32,25,1,880,37,918,1716
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,522,2,82,119,56,11,64,6,12,15,9,146,,13,4,1,,,,,16,12,3,566,27,596,1148
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,523,2,123,123,36,10,36,12,12,19,14,180,,24,7,3,,,,,22,12,0,633,24,657,1164
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,526,2,66,115,44,18,33,8,12,16,9,132,,15,3,3,,,,,8,10,1,492,14,507,1021
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,527,2,72,151,52,20,63,5,12,22,9,182,,13,7,3,,,,,28,14,0,653,20,673,1237
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,528,3,126,174,54,18,64,12,16,33,7,244,,15,7,6,,,,,31,36,0,843,27,870,1508
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,529,2,138,171,45,6,36,13,7,15,7,99,,9,13,6,,,,,32,21,1,618,36,655,1167
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,530,2,101,157,43,10,58,9,6,26,8,120,,13,3,8,,,,,32,22,1,616,17,634,1106
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,531,2,75,82,33,8,30,9,13,9,4,80,,17,7,2,,,,,27,25,1,421,16,438,773
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,532,2,117,147,26,8,25,10,13,16,7,93,,15,4,6,,,,,23,20,0,530,26,556,929
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,533,1,67,104,19,5,18,3,2,9,3,58,,8,2,1,,,,,13,9,0,321,15,336,519
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,534,2,147,178,40,16,28,17,12,13,9,82,,7,6,5,,,,,38,28,0,626,33,659,1104
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,535,3,124,204,43,13,41,16,10,18,9,204,,11,6,12,,,,,24,37,4,772,54,830,1294
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,536,1,56,94,31,3,26,11,6,11,7,117,,5,2,3,,,,,8,10,0,390,12,402,676
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,537,2,66,110,42,19,55,9,17,13,5,200,,11,6,2,,,,,18,17,0,590,23,613,1121
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,538,2,89,122,40,20,43,11,15,14,12,184,,16,8,2,,,,,12,13,0,601,14,615,1048
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,546,1,56,69,25,5,24,3,12,7,4,76,,12,2,5,,,,,18,17,0,335,20,355,653
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,547,2,135,159,52,21,45,8,32,18,6,148,,18,19,6,,,,,29,25,0,721,44,765,1286
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,548,2,121,106,27,10,18,14,3,20,4,74,,13,7,4,,,,,26,18,0,465,34,499,793
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,549,1,58,57,23,13,10,10,3,10,1,37,,10,5,3,,,,,11,6,0,257,15,272,463
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,550,1,49,89,18,4,16,6,6,9,2,73,,10,4,0,,,,,17,18,1,321,15,337,535
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,551,2,107,152,25,10,31,12,3,18,2,108,,12,5,3,,,,,27,28,2,543,23,568,926
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,552,2,125,140,55,17,80,17,15,34,11,180,,18,5,4,,,,,27,23,2,751,37,790,1309
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,553,4,121,179,74,39,70,15,19,20,7,200,,22,1,7,,,,,29,33,0,836,33,869,1595
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,554,2,102,117,34,16,56,11,10,14,7,132,,10,6,4,,,,,13,24,0,556,19,575,960
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,555,2,124,132,25,6,23,25,13,13,4,83,,6,5,4,,,,,26,14,3,503,38,544,963
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,556,1,106,92,14,9,33,6,10,10,4,70,,6,6,4,,,,,21,11,3,402,26,431,745
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,557,2,64,114,27,14,31,6,11,9,4,150,,9,1,3,,,,,9,10,0,462,23,485,899
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,569,2,88,130,38,15,39,7,10,17,11,133,,15,7,5,,,,,18,19,2,552,29,583,1015
3,20,OAXACA,14,OAXACA DE JUAREZ ZONA NORTE,66,OAXACA DE JUAREZ,616,5,379,371,123,66,175,10,37,41,7,401,,43,20,13,,,,,25,34,2,1745,61,1808,3431
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,26,CUILAPAM DE GUERRERO,147,3,97,279,247,17,92,47,28,33,35,109,,13,54,3,,,,,,,0,1054,48,1102,2063
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,26,CUILAPAM DE GUERRERO,148,5,181,300,497,33,157,80,49,38,70,411,,51,21,6,,,,,,,1,1894,93,1988,3621
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,26,CUILAPAM DE GUERRERO,149,4,88,229,322,22,87,38,18,79,42,315,,19,26,7,,,,,,,1,1292,33,1326,2271
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,26,CUILAPAM DE GUERRERO,150,3,90,193,411,17,62,33,16,27,29,203,,21,37,4,,,,,,,1,1143,38,1182,1799
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,26,CUILAPAM DE GUERRERO,151,4,121,244,395,15,116,105,23,152,19,361,,30,21,3,,,,,,,1,1605,117,1723,2694
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,26,CUILAPAM DE GUERRERO,152,3,91,199,253,15,42,81,17,69,23,174,,31,20,4,,,,,,,0,1019,49,1068,1606
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,104,SAN ANTONIO DE LA CAL,777,5,153,197,328,20,97,11,84,24,30,259,,17,44,8,,,,,,,0,1272,50,1322,3137
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,104,SAN ANTONIO DE LA CAL,778,5,150,252,248,27,137,12,44,23,45,313,,19,29,9,,,,,,,1,1308,67,1376,3341
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,104,SAN ANTONIO DE LA CAL,779,4,102,163,98,26,158,13,49,40,36,320,,28,11,4,,,,,,,1,1048,51,1100,2572
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,104,SAN ANTONIO DE LA CAL,780,4,104,146,148,16,89,13,34,27,23,319,,20,14,8,,,,,,,1,961,42,1004,2296
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,104,SAN ANTONIO DE LA CAL,781,5,159,176,312,13,134,16,50,49,29,488,,26,26,11,,,,,,,2,1489,64,1555,3733
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,339,SAN RAYMUNDO JALPAN,1605,3,74,136,142,51,71,10,14,15,62,297,,8,9,4,,,,,,,0,893,20,913,1722
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,386,SANTA CRUZ XOXOCOTLAN,37,3,57,184,180,24,127,9,25,15,29,176,,42,10,3,,,,,,,0,881,28,909,1851
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,386,SANTA CRUZ XOXOCOTLAN,38,2,45,137,175,14,50,5,17,12,25,161,,26,5,4,,,,,,,1,676,14,691,1292
3,20,OAXACA,15,SANTA CRUZ XOXOCOTLAN,386,SANTA CRUZ XOXOCOTLAN,1712,2,81,151,104,29,87,12,27,16,9,207,,20,10,5,,,,,,,1,758,44,803,1447
