CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,PCP,MC,NVA_ALIANZA,MORENA,PH,ES,PAN_PT,PRI_PVEM,PRI_PVEM_NVA_ALIANZA,PRD_PT,PRD_PT_PCP,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
2,24,SAN LUIS POTOSI,13,TAMUIN,39,TAMPAMOLON CORONA,1429,C01,98,66,34,41,10,24,8,88,14,5,6,2,0,,,,0,396,39,435,593,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,39,TAMPAMOLON CORONA,1430,B,49,62,22,15,13,12,8,53,21,2,3,0,0,,,,0,260,21,281,400,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,39,TAMPAMOLON CORONA,1431,B,57,82,25,9,13,12,11,75,2,2,2,0,1,,,,0,291,15,306,434,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,39,TAMPAMOLON CORONA,1432,B,49,58,34,9,15,22,8,34,29,4,4,0,2,,,,0,268,23,291,434,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,39,TAMPAMOLON CORONA,1432,C01,29,55,35,6,20,30,11,66,20,6,1,0,2,,,,0,281,19,300,433,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,39,TAMPAMOLON CORONA,1433,B,102,66,16,36,3,48,9,24,20,8,8,0,0,,,,0,340,21,361,565,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,39,TAMPAMOLON CORONA,1434,B,48,44,13,10,10,7,5,41,8,2,1,1,0,,,,0,190,13,203,285,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,39,TAMPAMOLON CORONA,1435,B,47,42,22,32,10,10,8,63,11,3,1,2,0,,,,0,251,26,277,441,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,39,TAMPAMOLON CORONA,1437,B,38,34,18,9,4,14,20,30,45,2,0,1,1,,,,0,216,29,245,401,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,39,TAMPAMOLON CORONA,1438,B,45,78,41,48,17,35,14,65,15,7,3,0,0,,,,0,368,25,393,592,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,39,TAMPAMOLON CORONA,1439,B,57,75,77,40,6,31,28,94,18,8,2,0,0,,,,0,436,47,483,744,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,39,TAMPAMOLON CORONA,1440,B,44,45,39,43,3,18,9,46,1,3,2,1,1,,,,0,255,25,280,391,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,39,TAMPAMOLON CORONA,1441,B,80,18,54,25,1,32,0,18,29,3,1,2,0,,,,0,263,18,281,360,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,39,TAMPAMOLON CORONA,1442,B,27,20,56,40,12,1,9,35,6,3,2,0,1,,,,0,212,18,230,285,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,39,TAMPAMOLON CORONA,1443,B,41,74,61,18,5,21,18,74,4,3,0,1,1,,,,0,321,47,368,508,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,39,TAMPAMOLON CORONA,1444,B,89,46,62,34,15,11,3,42,3,3,0,0,0,,,,18,326,0,326,445,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1445,B,79,119,8,10,16,6,27,22,10,22,3,8,20,,,,0,350,27,377,685,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1445,C01,0,0,7,0,0,2,30,20,18,22,4,78,165,,,,1,347,19,366,684,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1446,B,76,102,8,1,13,4,19,33,7,22,2,6,9,,,,0,302,12,314,571,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1446,C01,69,114,3,3,15,3,10,36,13,8,2,4,10,,,,0,290,14,304,570,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1447,B,84,104,5,13,9,4,12,61,12,12,2,5,6,,,,0,329,12,341,564,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1447,C01,59,126,6,6,15,4,16,45,10,8,4,1,8,,,,0,308,12,320,563,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1448,B,62,68,1,2,9,1,9,40,6,12,0,7,8,,,,0,225,16,241,411,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1448,C01,64,76,4,5,4,3,8,37,8,13,5,5,3,,,,0,235,12,247,410,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1449,B,42,126,7,5,9,5,12,43,2,9,3,3,11,,,,0,277,15,292,477,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1449,C01,47,104,5,8,32,1,19,53,9,8,2,0,0,,,,0,288,16,304,476,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1450,B,48,85,3,2,9,2,8,61,7,8,3,6,12,,,,0,254,11,265,423,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1450,C01,58,96,1,1,10,1,7,28,3,5,2,6,9,,,,0,227,10,237,422,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1451,B,43,150,3,3,10,3,11,35,6,7,1,4,17,,,,1,294,14,308,515,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1452,B,76,142,12,3,16,4,20,42,17,9,2,4,8,,,,0,355,15,370,590,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1453,B,102,80,1,5,8,2,9,32,7,15,1,6,9,,,,1,278,15,293,474,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1454,B,53,88,5,2,11,5,14,15,12,36,1,2,12,,,,1,257,8,265,441,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1454,C01,53,88,5,2,11,5,14,15,12,36,1,2,12,,,,1,257,8,265,441,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1455,B,78,112,12,8,13,5,14,15,9,11,4,7,21,,,,0,309,20,329,621,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1455,C01,71,117,8,7,11,9,18,13,5,16,1,4,18,,,,0,298,12,310,621,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1455,C02,78,94,7,7,15,5,19,10,7,14,0,3,6,,,,0,265,13,278,620,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1455,C03,61,127,10,12,10,8,16,15,11,14,1,6,12,,,,1,304,13,317,620,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1456,B,103,190,6,5,11,6,10,12,11,16,2,2,7,,,,0,381,15,396,708,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1457,B,106,148,4,5,3,8,15,21,7,9,4,11,1,,,,0,342,29,371,666,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1458,B,91,105,9,9,7,9,24,29,4,11,1,5,4,,,,0,308,33,341,485,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1459,B,33,46,4,4,4,0,5,3,3,11,2,2,3,,,,0,120,6,126,242,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1460,B,50,72,12,0,9,1,8,15,5,32,2,4,6,,,,0,216,12,228,403,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1460,C01,60,49,10,7,6,3,16,13,1,21,0,2,3,,,,0,191,21,212,402,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1461,B,31,74,21,7,4,5,8,10,2,30,1,1,9,,,,0,203,27,230,364,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1462,B,51,89,13,8,12,2,34,12,6,18,2,0,3,,,,1,251,18,269,516,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1462,C01,37,104,8,8,10,4,40,16,5,11,0,2,5,,,,0,250,20,270,515,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1463,B,68,77,6,5,13,4,10,11,5,4,1,3,2,,,,0,209,19,228,396,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1463,C01,72,95,12,5,7,8,13,20,4,11,1,2,6,,,,0,256,15,271,395,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1464,B,114,77,4,4,10,2,29,7,8,24,4,1,5,,,,0,289,18,307,572,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1464,C01,99,104,7,7,6,6,36,8,7,17,2,0,0,,,,0,299,14,313,572,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1465,B,106,80,7,5,6,4,20,3,6,6,0,4,3,,,,0,250,15,265,465,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1465,C01,97,100,7,0,0,3,19,8,5,5,0,0,0,,,,0,244,14,258,465,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1466,B,38,34,2,2,1,1,14,2,2,10,1,1,1,,,,0,109,11,120,200,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1467,B,65,69,7,3,16,5,13,19,3,26,0,3,4,,,,0,233,13,246,486,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1468,B,71,112,3,6,14,3,16,36,12,26,5,2,12,,,,0,318,24,342,630,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1469,B,63,46,6,5,3,2,22,2,1,3,0,5,2,,,,0,160,7,167,227,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1470,B,52,56,4,6,4,1,3,5,2,9,1,2,5,,,,0,150,9,159,240,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1471,B,58,127,11,1,8,4,14,2,4,13,2,2,11,,,,0,257,12,269,384,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1472,B,121,143,11,11,12,4,47,26,8,15,1,3,14,,,,0,416,32,448,640,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1472,E01,22,16,5,7,5,3,15,3,1,6,1,0,4,,,,0,88,13,101,167,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1473,B,47,25,2,1,6,1,2,3,0,1,0,0,0,,,,0,88,2,90,119,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1474,B,71,133,17,5,15,13,24,38,11,33,5,0,9,,,,0,374,25,399,700,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1475,B,38,69,20,9,3,11,13,28,4,13,12,3,4,,,,0,227,27,254,413,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1475,C01,32,75,11,3,7,9,21,38,4,13,16,0,7,,,,0,236,24,260,412,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1476,B,61,166,18,5,8,15,29,10,0,74,8,2,2,,,,0,398,22,420,609,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1477,B,63,120,14,1,12,5,41,25,5,28,3,2,7,,,,0,326,29,355,522,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1477,C01,60,109,18,4,11,7,26,28,8,20,7,2,6,,,,0,306,21,327,522,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1478,B,20,58,8,3,9,0,13,5,14,5,0,0,4,,,,0,139,7,146,256,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,40,TAMUIN,1479,B,51,101,8,8,10,0,10,8,15,23,1,3,5,,,,0,243,16,259,394,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1480,B,72,86,66,10,12,3,4,49,85,5,6,6,1,,,,0,405,43,448,579,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1480,C01,58,97,58,8,9,6,4,64,86,8,3,2,4,,,,0,407,39,446,578,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1480,C02,87,51,16,6,5,2,87,43,6,4,2,5,98,,,,0,412,34,446,578,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1481,B,62,76,73,8,7,3,1,43,87,7,1,2,7,,,,0,377,30,407,501,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1481,C01,54,82,57,9,13,4,8,31,65,1,2,1,6,,,,0,333,24,357,501,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1481,C02,70,58,70,4,16,7,2,29,68,4,1,8,2,,,,0,339,31,370,500,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1482,B,95,59,12,9,8,1,1,3,42,5,4,3,2,,,,0,244,15,259,328,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1483,B,152,90,90,26,11,3,3,22,84,4,3,15,2,,,,0,505,43,548,724,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1484,B,54,23,31,20,3,0,3,11,29,3,2,1,1,,,,0,181,6,187,255,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1485,B,98,42,37,11,5,3,1,22,66,5,8,3,1,,,,0,302,30,332,433,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1486,B,72,171,24,5,10,0,1,6,120,1,3,0,0,,,,0,413,28,441,509,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1487,B,148,78,45,23,11,2,4,38,91,4,6,0,0,,,,0,450,24,474,623,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1488,B,78,34,52,10,1,3,3,15,41,3,1,0,0,,,,0,241,28,269,359,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1489,B,160,76,43,13,10,3,4,26,75,9,7,8,2,,,,0,436,28,464,634,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1490,B,167,64,72,30,12,6,3,27,118,6,6,0,0,,,,0,511,37,548,716,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1490,E01,66,58,33,8,13,3,1,4,85,3,2,1,2,,,,0,279,26,305,369,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1491,B,51,60,30,12,23,3,2,52,55,5,2,1,0,,,,0,296,16,312,409,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1491,C01,67,75,13,7,17,3,2,54,40,4,4,1,0,,,,0,287,16,303,408,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1492,B,96,100,29,10,6,5,16,36,84,1,3,2,1,,,,0,389,21,410,480,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1492,C01,96,61,32,10,8,4,6,35,89,3,3,4,2,,,,4,357,30,387,479,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1492,E01,132,96,84,25,13,7,5,45,87,9,4,7,0,,,,0,514,37,551,684,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1493,B,209,56,50,16,5,2,2,44,67,2,2,10,0,,,,0,465,26,491,660,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1494,B,98,47,53,14,11,7,1,55,54,4,0,5,4,,,,0,353,26,379,528,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1495,B,41,71,44,0,0,4,3,14,94,5,2,0,0,,,,0,278,23,301,384,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,41,TANLAJAS,1495,C01,40,60,65,4,14,5,2,0,76,5,3,0,0,,,,0,274,25,299,384,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1496,B,185,184,0,9,2,0,2,67,10,1,4,0,0,,,,0,464,16,480,675,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1496,C01,176,174,1,8,11,1,1,90,12,1,2,9,7,,,,0,493,27,520,675,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1496,C02,182,188,0,8,5,3,1,67,13,0,1,0,0,,,,0,468,20,488,675,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1497,B,148,141,5,7,3,0,0,80,13,0,1,0,0,,,,1,399,13,412,531,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1497,C01,136,124,1,15,8,2,0,82,10,0,1,13,4,,,,0,396,15,411,531,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1497,C02,149,122,4,5,6,0,0,67,13,2,0,9,4,,,,0,381,17,398,530,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1498,B,168,166,6,4,4,1,2,71,16,0,2,4,5,,,,0,449,22,471,581,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1498,C01,179,134,3,13,4,2,1,67,16,0,2,9,1,,,,2,433,16,449,581,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1499,B,164,156,6,17,8,2,1,95,13,1,4,0,0,,,,0,467,25,492,608,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1499,C01,187,162,3,9,6,1,0,73,10,2,1,6,3,,,,0,463,21,484,608,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1500,B,117,147,6,11,4,1,0,66,24,2,1,3,4,,,,25,411,0,411,514,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1500,C01,120,111,3,10,5,0,1,87,14,1,2,11,9,,,,0,374,28,402,513,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1501,B,121,114,0,7,5,1,4,79,76,10,1,3,5,,,,0,426,24,450,581,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1501,C01,102,133,6,5,7,2,1,65,80,10,1,2,2,,,,0,416,32,448,580,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1502,B,140,132,4,3,5,3,2,66,65,4,4,7,3,,,,0,438,31,469,604,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1503,B,87,104,0,0,5,1,0,10,1,0,1,0,0,,,,0,209,12,221,274,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1504,B,140,103,1,4,8,1,1,83,10,3,4,5,4,,,,0,367,17,384,525,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1505,B,44,31,0,2,0,0,0,9,0,0,0,4,5,,,,0,95,6,101,106,,,,
2,24,SAN LUIS POTOSI,13,TAMUIN,42,TANQUIAN DE ESCOBEDO,1506,B,44,26,0,0,0,0,0,21,0,0,0,0,0,,,,0,91,6,97,107,,,,
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,34,B,245,218,,2,6,0,10,3,2,3,0,,,16,,,0,505,35,540,653,,,,
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,34,C01,198,246,,6,4,11,2,3,2,0,0,,,27,,,0,499,31,530,652,,,,
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,34,C02,222,247,,1,1,0,12,2,0,1,1,,,28,,,0,515,26,541,652,,,,
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,35,B,233,213,,14,4,0,25,13,4,5,2,,,23,,,0,536,42,578,740,,,,
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,36,B,116,155,,1,2,1,0,3,0,0,1,,,17,,,0,296,10,306,406,,,,
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,36,C01,136,120,,5,0,0,0,1,0,2,0,,,16,,,0,280,16,296,406,,,,
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,36,E01,227,146,,2,10,0,2,1,1,1,0,,,7,,,0,397,10,407,469,,,,
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,37,B,122,176,,7,11,3,9,4,0,0,2,,,18,,,0,352,18,370,477,,,,
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,38,B,132,92,,6,3,0,10,6,1,0,0,,,12,,,0,262,19,281,407,,,,
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,38,C01,108,153,,5,4,4,0,3,0,0,0,,,11,,,0,288,12,300,407,,,,
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,39,B,145,196,,5,2,0,5,3,0,1,0,,,18,,,0,375,16,391,509,,,,
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,39,C01,140,166,,4,6,1,2,5,0,0,0,,,21,,,0,345,22,367,508,,,,
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,39,C02,133,188,,3,6,0,3,6,0,1,0,,,9,,,0,349,19,368,508,,,,
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,40,B,60,62,,0,3,0,5,3,0,2,0,,,4,,,0,139,5,144,184,,,,
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,41,B,108,153,,5,4,1,4,3,0,0,0,,,11,,,0,289,12,301,559,,,,
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,41,C01,121,178,,21,10,2,8,4,0,2,1,,,32,,,0,379,34,413,559,,,,
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,41,E01,79,128,,0,1,0,4,1,1,1,1,,,6,,,0,222,5,227,269,,,,
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,42,B,336,222,,8,0,0,0,1,0,0,0,,,25,,,1,593,17,610,601,,,,
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,42,E01,71,69,,5,3,0,1,1,0,0,0,,,9,,,0,159,13,172,222,,,,
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,43,B,147,185,,5,1,0,9,1,1,1,0,,,14,,,0,364,19,383,511,,,,
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,43,C01,172,147,,2,4,0,11,3,1,1,0,,,18,,,0,359,29,388,510,,,,
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,43,C02,187,139,,6,4,0,6,2,0,0,0,,,16,,,0,360,22,382,510,,,,
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,44,B,192,192,,5,2,0,15,2,1,1,1,,,19,,,0,430,22,452,588,,,,
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,44,C01,184,205,,1,5,0,15,5,0,1,0,,,18,,,0,434,0,434,587,,,,
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,44,C02,176,202,,0,5,0,32,3,0,0,0,,,23,,,0,441,17,458,587,,,,
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,45,B,139,106,,6,5,1,5,3,0,2,0,,,17,,,0,284,25,309,422,,,,
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,45,C01,107,121,,4,5,0,11,2,1,1,0,,,16,,,0,268,21,289,421,,,,
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,45,E01,141,145,,20,11,1,14,6,2,2,0,,,13,,,0,355,48,403,547,,,,
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,46,B,191,171,,12,12,0,18,21,1,1,0,,,0,,,0,427,64,491,656,,,,
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,46,C01,0,165,,28,219,7,1,2,16,2,3,,,3,,,0,446,46,492,655,,,,
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,46,E01,123,109,,0,2,0,8,0,0,0,0,,,8,,,0,250,4,254,332,,,,
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,47,B,144,133,,4,5,1,14,2,0,0,0,,,0,,,0,303,29,332,456,,,,
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,47,C01,140,126,,0,6,1,26,2,1,1,0,,,9,,,0,312,34,346,455,,,,
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,48,B,191,171,,12,2,2,43,0,0,1,0,,,15,,,0,437,43,480,610,,,,
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,48,C01,178,165,,9,4,0,36,1,0,4,1,,,19,,,1,418,28,446,609,,,,
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,48,C02,185,189,,8,8,1,32,1,2,0,0,,,13,,,0,439,34,473,609,,,,
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,49,B,194,132,,1,5,0,2,3,1,1,0,,,13,,,0,352,16,368,438,,,,
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,49,C01,185,113,,1,1,2,1,0,0,1,1,,,14,,,0,319,18,337,438,,,,
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,50,B,211,242,,2,5,0,11,1,0,2,0,,,32,,,0,506,39,545,723,,,,
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,51,B,193,217,,8,7,0,28,2,0,3,3,,,23,,,0,484,48,532,696,,,,
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,51,C01,205,231,,4,10,0,28,5,0,1,0,,,13,,,0,497,34,531,696,,,,
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,52,B,116,125,,5,7,0,17,1,2,0,0,,,17,,,0,290,24,314,424,,,,
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,52,C01,124,126,,12,6,0,22,1,2,1,0,,,13,,,0,307,16,323,423,,,,
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,53,B,153,197,,3,7,0,14,3,1,0,0,,,16,,,0,394,20,414,570,,,,
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,53,C01,166,180,,3,7,0,18,1,1,5,0,,,14,,,0,395,30,425,570,,,,
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,53,C02,164,204,,3,4,0,13,1,0,2,1,,,10,,,0,402,29,431,569,,,,
2,24,SAN LUIS POTOSI,14,TANCANHUITZ,3,AQUISMON,54,B,107,183,,3,5,0,7,4,0,3,0,,,14,,,0,326,23,349,443,,,,
