CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,PCP,MC,NVA_ALIANZA,MORENA,PH,ES,PAN_PT,PRI_PVEM,PRI_PVEM_NVA_ALIANZA,PRD_PT,PRD_PT_PCP,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1098,1,38,12,1,0,4,0,0,0,0,1,0,,,0,,,0,56,2,58,160
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1099,1,28,10,11,1,4,2,0,3,0,0,3,,,0,,,0,62,3,65,132
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1100,2,94,90,110,9,22,4,2,9,9,12,2,,,3,,,0,366,23,389,990
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1101,2,35,39,248,7,17,25,3,129,5,10,1,,,8,,,0,527,34,561,982
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1102,1,30,20,37,2,0,1,2,0,0,11,1,,,3,,,0,107,3,110,225
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1103,2,64,33,174,14,21,10,7,9,8,5,1,,,0,,,0,346,31,377,845
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1104,2,69,105,133,12,26,9,0,20,2,5,4,,,12,,,0,397,41,438,1069
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1105,2,32,30,149,10,20,40,5,7,9,10,5,,,1,,,1,319,24,343,755
2,24,SAN LUIS POTOSI,5,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1106,4,603,214,80,28,55,17,35,36,78,22,70,,,11,,,29,1278,98,1376,2501
2,24,SAN LUIS POTOSI,8,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1108,1,55,36,61,3,19,16,8,1,3,4,0,,0,,,,17,223,0,223,497
2,24,SAN LUIS POTOSI,8,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1109,3,261,96,221,12,28,30,12,6,27,12,6,,7,,,,7,725,54,779,1766
2,24,SAN LUIS POTOSI,8,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1110,10,518,326,993,51,114,151,55,66,72,42,21,,12,,,,20,2441,108,2549,6535
2,24,SAN LUIS POTOSI,8,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1111,3,178,100,425,21,32,42,22,13,39,17,16,,0,,,,1,906,48,954,2047
2,24,SAN LUIS POTOSI,8,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1112,2,64,37,228,7,10,15,10,12,11,1,1,,49,,,,163,608,32,640,926
2,24,SAN LUIS POTOSI,8,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1113,4,273,88,489,21,50,24,19,11,29,10,19,,5,,,,27,1065,60,1125,2540
2,24,SAN LUIS POTOSI,8,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1114,3,142,58,258,6,40,17,13,12,8,7,11,,3,,,,9,584,39,623,2085
2,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1115,3,169,84,245,31,128,17,11,19,35,14,40,,,,,,0,793,72,865,1861
2,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1116,7,492,197,593,67,283,37,33,86,131,38,69,,,,,,8,2034,158,2192,5170
2,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1117,4,366,304,119,24,69,12,8,66,24,9,41,,,,,,3,1045,55,1100,2436
2,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1118,3,256,267,125,18,60,4,3,40,31,10,48,,,,,,0,862,44,906,1793
2,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1119,1,179,54,63,7,30,1,5,51,26,1,14,,,,,,0,431,13,444,750
2,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1120,4,317,90,282,51,73,7,8,54,44,9,17,,,,,,0,952,79,1031,2513
2,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1121,2,195,60,155,21,36,4,3,32,10,7,29,,,,,,1,553,27,580,1241
2,24,SAN LUIS POTOSI,7,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1123,2,92,65,185,16,48,15,3,15,10,2,2,,,,,,6,459,30,489,1095
2,24,SAN LUIS POTOSI,8,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1124,2,139,99,110,12,32,36,7,9,10,7,3,,3,,,,1,468,33,501,1025
2,24,SAN LUIS POTOSI,8,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1125,4,327,207,328,17,106,39,16,11,4,5,7,,16,,,,5,1088,108,1196,2608
2,24,SAN LUIS POTOSI,8,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1126,2,168,118,220,7,64,18,8,6,6,6,2,,0,,,,0,623,54,677,1275
2,24,SAN LUIS POTOSI,8,SAN LUIS POTOSI,28,SAN LUIS POTOSI,1127,1,47,79,25,23,23,85,3,12,2,3,3,,6,,,,0,311,22,333,711
2,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,29,SAN MARTIN CHALCHICUAUTLA,1128,2,436,193,230,14,10,1,11,33,5,2,2,,,32,,16,0,985,43,1028,1316
2,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,29,SAN MARTIN CHALCHICUAUTLA,1129,2,368,166,243,19,13,7,6,20,4,6,0,,,17,,23,0,892,52,944,1222
2,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,29,SAN MARTIN CHALCHICUAUTLA,1130,1,182,39,180,8,3,3,4,7,0,1,0,,,3,,14,0,444,44,488,644
2,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,29,SAN MARTIN CHALCHICUAUTLA,1131,2,421,103,155,18,18,4,4,4,1,0,0,,,3,,12,0,743,44,787,1015
2,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,29,SAN MARTIN CHALCHICUAUTLA,1132,1,175,54,136,6,1,1,3,7,3,0,1,,,3,,4,0,394,18,412,487
2,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,29,SAN MARTIN CHALCHICUAUTLA,1133,1,69,25,51,6,2,1,2,0,0,0,0,,,0,,2,0,158,7,165,211
2,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,29,SAN MARTIN CHALCHICUAUTLA,1134,2,255,45,191,20,3,5,2,2,0,1,0,,,5,,17,0,546,38,584,786
2,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,29,SAN MARTIN CHALCHICUAUTLA,1135,1,61,14,80,5,1,0,2,0,0,0,0,,,3,,3,0,169,11,180,223
2,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,29,SAN MARTIN CHALCHICUAUTLA,1136,1,208,27,230,4,6,0,2,3,0,1,0,,,4,,14,0,499,20,519,638
2,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,29,SAN MARTIN CHALCHICUAUTLA,1137,1,43,15,94,6,4,1,2,4,1,0,1,,,6,,19,0,196,16,212,278
2,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,29,SAN MARTIN CHALCHICUAUTLA,1138,1,30,8,43,2,0,0,2,0,0,0,0,,,0,,3,0,88,7,95,120
2,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,29,SAN MARTIN CHALCHICUAUTLA,1139,1,78,35,82,5,3,0,2,3,1,3,0,,,1,,16,0,229,15,244,304
2,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,29,SAN MARTIN CHALCHICUAUTLA,1140,2,349,106,357,17,9,3,2,6,9,6,2,,,5,,30,0,901,49,950,1193
2,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,29,SAN MARTIN CHALCHICUAUTLA,1141,3,501,97,567,50,9,6,11,5,9,57,1,,,4,,27,0,1344,53,1397,1688
2,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,29,SAN MARTIN CHALCHICUAUTLA,1142,2,290,92,309,15,11,7,5,4,2,5,1,,,13,,16,0,770,47,817,1067
2,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,29,SAN MARTIN CHALCHICUAUTLA,1143,2,255,143,493,13,8,4,5,5,5,2,1,,,9,,9,0,952,50,1002,1240
2,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,29,SAN MARTIN CHALCHICUAUTLA,1144,1,93,39,89,5,2,1,2,9,2,1,0,,,2,,3,0,248,23,271,328
2,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,29,SAN MARTIN CHALCHICUAUTLA,1145,1,114,104,173,6,5,1,4,6,3,0,0,,,5,,5,0,426,21,447,555
2,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,29,SAN MARTIN CHALCHICUAUTLA,1146,1,66,29,50,4,2,0,1,1,0,1,0,,,1,,3,0,158,8,166,191
2,24,SAN LUIS POTOSI,15,TAMAZUNCHALE,29,SAN MARTIN CHALCHICUAUTLA,1147,3,275,253,320,9,7,4,9,17,3,6,3,,,20,,17,0,943,68,1011,1362
2,24,SAN LUIS POTOSI,2,CERRITOS,30,SAN NICOLAS TOLENTINO,1148,1,182,84,53,8,18,9,2,38,33,,4,,,2,0,,0,433,29,462,667
2,24,SAN LUIS POTOSI,2,CERRITOS,30,SAN NICOLAS TOLENTINO,1149,1,34,12,5,9,11,8,0,8,10,,5,,,2,0,,0,104,17,121,180
2,24,SAN LUIS POTOSI,2,CERRITOS,30,SAN NICOLAS TOLENTINO,1150,1,20,21,7,7,10,0,5,8,23,,2,,,3,4,,0,110,12,122,193
2,24,SAN LUIS POTOSI,2,CERRITOS,30,SAN NICOLAS TOLENTINO,1151,1,55,88,21,22,15,4,1,15,15,,0,,,0,0,,0,236,18,254,348
2,24,SAN LUIS POTOSI,2,CERRITOS,30,SAN NICOLAS TOLENTINO,1152,1,39,29,52,12,9,5,4,12,21,,1,,,4,1,,0,189,23,212,354
2,24,SAN LUIS POTOSI,2,CERRITOS,30,SAN NICOLAS TOLENTINO,1153,1,121,50,18,11,25,26,9,22,34,,10,,,6,0,,1,333,72,405,587
2,24,SAN LUIS POTOSI,2,CERRITOS,30,SAN NICOLAS TOLENTINO,1154,1,9,32,9,3,6,2,4,3,10,,0,,,0,0,,0,78,2,80,115
2,24,SAN LUIS POTOSI,2,CERRITOS,30,SAN NICOLAS TOLENTINO,1155,1,25,41,16,12,32,6,6,17,54,,3,,,6,0,,0,218,25,243,391
2,24,SAN LUIS POTOSI,2,CERRITOS,30,SAN NICOLAS TOLENTINO,1156,1,35,16,6,7,8,27,10,17,25,,3,,,1,0,,0,155,45,200,311
2,24,SAN LUIS POTOSI,2,CERRITOS,30,SAN NICOLAS TOLENTINO,1158,1,69,31,17,35,61,15,9,10,6,,1,,,7,1,,0,262,21,283,417
2,24,SAN LUIS POTOSI,2,CERRITOS,30,SAN NICOLAS TOLENTINO,1159,2,102,104,58,151,174,30,151,30,20,,12,,,12,0,,0,844,87,931,1383
2,24,SAN LUIS POTOSI,13,TAMUIN,31,SAN VICENTE TANCUAYALAB,1160,2,304,224,12,14,22,7,3,68,17,4,11,5,9,,,,0,700,87,787,996
2,24,SAN LUIS POTOSI,13,TAMUIN,31,SAN VICENTE TANCUAYALAB,1161,3,424,420,30,12,20,11,8,105,40,9,14,12,6,,,,0,1111,114,1225,1547
2,24,SAN LUIS POTOSI,13,TAMUIN,31,SAN VICENTE TANCUAYALAB,1162,2,270,201,18,21,12,15,8,92,23,8,10,11,4,,,,0,693,55,748,940
2,24,SAN LUIS POTOSI,13,TAMUIN,31,SAN VICENTE TANCUAYALAB,1163,2,324,207,16,17,15,4,11,74,29,9,15,6,6,,,,0,733,68,801,1022
2,24,SAN LUIS POTOSI,13,TAMUIN,31,SAN VICENTE TANCUAYALAB,1164,1,144,69,1,8,6,6,4,65,3,1,5,5,4,,,,0,321,29,350,448
2,24,SAN LUIS POTOSI,13,TAMUIN,31,SAN VICENTE TANCUAYALAB,1165,1,65,69,0,1,2,0,0,8,1,0,0,0,2,,,,0,148,17,165,215
2,24,SAN LUIS POTOSI,13,TAMUIN,31,SAN VICENTE TANCUAYALAB,1166,1,31,30,0,3,4,0,0,3,2,0,1,2,1,,,,0,77,5,82,104
2,24,SAN LUIS POTOSI,13,TAMUIN,31,SAN VICENTE TANCUAYALAB,1167,1,167,166,6,6,14,1,6,9,12,4,4,0,10,,,,0,405,22,427,531
2,24,SAN LUIS POTOSI,13,TAMUIN,31,SAN VICENTE TANCUAYALAB,1168,1,75,133,2,0,11,1,4,6,18,4,2,2,4,,,,0,262,27,289,334
2,24,SAN LUIS POTOSI,13,TAMUIN,31,SAN VICENTE TANCUAYALAB,1169,1,167,127,23,1,7,4,1,10,25,5,2,3,3,,,,0,378,31,409,560
2,24,SAN LUIS POTOSI,13,TAMUIN,31,SAN VICENTE TANCUAYALAB,1170,1,40,29,7,2,7,2,0,7,21,2,0,0,0,,,,0,117,15,132,176
2,24,SAN LUIS POTOSI,13,TAMUIN,31,SAN VICENTE TANCUAYALAB,1171,1,101,98,4,10,4,3,1,12,6,2,4,1,0,,,,0,246,22,268,315
2,24,SAN LUIS POTOSI,13,TAMUIN,31,SAN VICENTE TANCUAYALAB,1172,1,48,67,2,5,8,0,4,3,4,0,1,1,3,,,,0,146,12,158,195
2,24,SAN LUIS POTOSI,13,TAMUIN,31,SAN VICENTE TANCUAYALAB,1173,1,117,118,4,2,13,0,4,5,8,4,1,0,1,,,,0,277,15,292,372
2,24,SAN LUIS POTOSI,13,TAMUIN,31,SAN VICENTE TANCUAYALAB,1174,2,252,301,5,8,10,2,1,22,2,1,0,3,13,,,,0,620,46,666,802
2,24,SAN LUIS POTOSI,13,TAMUIN,31,SAN VICENTE TANCUAYALAB,1175,1,75,68,4,4,1,1,0,8,1,1,3,0,0,,,,0,166,15,181,213
2,24,SAN LUIS POTOSI,13,TAMUIN,31,SAN VICENTE TANCUAYALAB,1176,1,114,115,0,3,9,3,2,23,2,1,0,1,6,,,,0,279,29,308,375
2,24,SAN LUIS POTOSI,13,TAMUIN,31,SAN VICENTE TANCUAYALAB,1177,1,108,189,0,2,9,1,1,16,3,2,7,1,6,,,,0,345,34,379,472
2,24,SAN LUIS POTOSI,13,TAMUIN,31,SAN VICENTE TANCUAYALAB,1178,2,250,265,17,4,10,1,9,18,181,4,6,1,11,,,,0,777,115,892,1129
2,24,SAN LUIS POTOSI,11,CARDENAS,32,SANTA CATARINA,1179,1,49,24,,34,2,0,1,5,1,,1,0,0,,,,0,117,13,130,177
2,24,SAN LUIS POTOSI,11,CARDENAS,32,SANTA CATARINA,1180,3,267,116,,196,16,16,11,34,1,,4,1,2,,,,0,664,38,702,1021
2,24,SAN LUIS POTOSI,11,CARDENAS,32,SANTA CATARINA,1181,2,141,270,,105,11,6,2,16,3,,6,0,0,,,,0,560,51,611,912
2,24,SAN LUIS POTOSI,11,CARDENAS,32,SANTA CATARINA,1182,1,19,16,,27,1,0,0,3,1,,1,0,0,,,,0,68,9,77,131
2,24,SAN LUIS POTOSI,11,CARDENAS,32,SANTA CATARINA,1183,3,141,277,,188,8,14,6,20,3,,6,6,18,,,,0,687,88,775,1046
2,24,SAN LUIS POTOSI,11,CARDENAS,32,SANTA CATARINA,1184,1,99,221,,128,4,1,2,12,1,,0,3,18,,,,0,489,30,519,720
2,24,SAN LUIS POTOSI,11,CARDENAS,32,SANTA CATARINA,1185,1,78,98,,129,8,4,0,33,1,,0,0,5,,,,0,356,28,384,646
2,24,SAN LUIS POTOSI,11,CARDENAS,32,SANTA CATARINA,1186,3,216,202,,296,9,1,2,42,2,,2,6,12,,,,0,790,65,855,1267
2,24,SAN LUIS POTOSI,11,CARDENAS,32,SANTA CATARINA,1187,4,78,330,,582,7,18,10,18,1,,2,93,6,,,,0,1145,121,1266,1875
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1188,3,342,316,305,27,28,15,91,69,41,6,2,,5,,,,2,1249,51,1300,1940
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1189,2,248,289,109,11,15,6,100,60,5,2,7,,5,,,,2,859,16,875,1307
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1190,2,217,240,60,15,9,14,120,45,7,5,1,,5,,,,1,739,26,765,1129
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1191,2,232,350,141,20,13,15,125,42,34,5,4,,5,,,,2,988,19,1007,1462
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1192,4,325,277,157,18,29,20,82,75,56,5,7,,1,,,,0,1052,43,1095,2281
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1193,4,425,438,250,16,23,33,251,108,29,9,13,,13,,,,0,1608,58,1666,2409
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1194,2,105,229,648,8,12,4,16,15,3,7,3,,3,,,,0,1053,29,1082,1388
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1195,1,87,62,54,11,0,0,10,3,0,2,2,,4,,,,0,235,23,258,497
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1196,1,36,33,6,5,1,0,0,0,0,0,0,,2,,,,2,85,10,95,255
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1197,1,7,42,4,0,0,2,1,2,0,1,0,,2,,,,0,61,8,69,104
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1198,1,13,21,11,1,1,0,1,0,5,1,0,,0,,,,0,54,7,61,107
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1200,1,45,84,8,5,4,2,8,1,1,2,0,,0,,,,0,160,15,175,318
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1201,2,84,107,23,30,13,14,7,1,2,0,0,,0,,,,0,281,21,302,604
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1202,1,65,113,43,36,7,1,15,2,1,2,1,,0,,,,0,286,15,301,485
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1203,1,114,154,100,14,3,1,34,2,1,1,0,,2,,,,0,426,13,439,704
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1204,2,127,258,93,27,17,1,31,5,4,2,2,,1,,,,0,568,36,604,899
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1205,3,438,170,206,32,26,3,57,35,3,6,4,,8,,,,0,988,48,1036,1599
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1206,3,200,165,168,10,9,8,16,19,6,5,2,,2,,,,0,610,27,637,1030
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1207,2,174,140,59,23,14,5,36,36,4,1,2,,1,,,,0,495,16,511,777
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1208,1,91,59,137,9,10,7,6,5,1,1,2,,1,,,,0,329,10,339,521
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1210,1,20,57,8,3,1,1,27,5,2,0,0,,2,,,,0,126,7,133,215
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1211,2,106,124,171,19,7,1,16,5,1,3,0,,0,,,,0,453,39,492,763
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1212,2,141,185,147,48,17,1,49,18,17,2,2,,1,,,,1,629,38,667,1205
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1213,1,68,148,63,11,12,5,22,6,1,0,0,,4,,,,1,341,12,353,555
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1214,3,247,231,293,20,16,5,38,34,5,3,7,,0,,,,0,899,71,970,1558
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1215,1,106,148,87,17,10,12,108,7,4,1,1,,0,,,,0,501,31,532,734
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1216,2,117,205,49,12,16,5,38,16,13,2,2,,2,,,,0,477,44,521,767
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1217,1,62,92,69,5,7,2,31,6,5,1,0,,0,,,,0,280,23,303,504
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1218,2,252,297,135,17,22,5,73,6,1,2,5,,9,,,,1,825,76,901,1331
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1219,2,260,535,45,5,10,3,82,25,1,3,1,,14,,,,0,984,48,1032,1391
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1220,1,164,91,26,3,6,2,2,6,0,0,2,,3,,,,1,306,36,342,482
2,24,SAN LUIS POTOSI,4,SALINAS,34,SANTO DOMINGO,1221,1,149,179,7,5,22,10,3,56,3,,1,,0,,0,,0,435,18,453,715
2,24,SAN LUIS POTOSI,4,SALINAS,34,SANTO DOMINGO,1222,1,52,33,1,2,0,0,0,1,0,,0,,0,,0,,0,89,5,94,134
2,24,SAN LUIS POTOSI,4,SALINAS,34,SANTO DOMINGO,1223,1,46,149,3,3,9,3,0,6,2,,0,,3,,0,,0,224,19,243,337
2,24,SAN LUIS POTOSI,4,SALINAS,34,SANTO DOMINGO,1224,1,21,82,6,1,17,0,1,1,0,,1,,0,,0,,0,130,3,133,205
2,24,SAN LUIS POTOSI,4,SALINAS,34,SANTO DOMINGO,1225,1,111,120,2,4,2,4,0,24,0,,1,,0,,0,,0,268,13,281,362
2,24,SAN LUIS POTOSI,4,SALINAS,34,SANTO DOMINGO,1226,1,112,291,2,6,7,2,0,13,0,,0,,3,,0,,0,436,8,444,617
2,24,SAN LUIS POTOSI,4,SALINAS,34,SANTO DOMINGO,1227,1,100,197,0,3,3,1,0,1,0,,0,,1,,0,,0,306,23,329,489
2,24,SAN LUIS POTOSI,4,SALINAS,34,SANTO DOMINGO,1228,1,48,155,3,2,29,5,1,1,0,,0,,1,,0,,0,245,16,261,343
2,24,SAN LUIS POTOSI,4,SALINAS,34,SANTO DOMINGO,1229,1,63,210,5,8,29,2,3,6,4,,5,,2,,0,,0,337,14,351,440
2,24,SAN LUIS POTOSI,4,SALINAS,34,SANTO DOMINGO,1230,1,45,70,4,0,25,11,0,2,2,,0,,0,,0,,0,159,9,168,203
2,24,SAN LUIS POTOSI,4,SALINAS,34,SANTO DOMINGO,1231,1,7,76,2,0,26,5,0,2,1,,0,,1,,0,,0,120,13,133,162
2,24,SAN LUIS POTOSI,4,SALINAS,34,SANTO DOMINGO,1232,1,15,99,1,0,7,5,0,3,0,,0,,0,,0,,0,130,5,135,213
2,24,SAN LUIS POTOSI,4,SALINAS,34,SANTO DOMINGO,1233,1,64,139,5,3,19,0,2,14,2,,0,,0,,2,,0,250,5,255,347
2,24,SAN LUIS POTOSI,4,SALINAS,34,SANTO DOMINGO,1234,1,35,127,7,1,18,4,0,20,0,,0,,0,,0,,0,212,19,231,319
2,24,SAN LUIS POTOSI,4,SALINAS,34,SANTO DOMINGO,1235,1,21,148,5,0,9,3,1,5,0,,0,,0,,0,,0,192,9,201,254
2,24,SAN LUIS POTOSI,4,SALINAS,34,SANTO DOMINGO,1236,1,111,94,1,1,4,3,1,2,3,,0,,1,,0,,0,221,18,239,303
2,24,SAN LUIS POTOSI,4,SALINAS,34,SANTO DOMINGO,1237,1,123,147,1,4,33,7,52,8,1,,4,,1,,0,,0,381,36,417,618
2,24,SAN LUIS POTOSI,4,SALINAS,34,SANTO DOMINGO,1238,3,177,439,5,15,255,67,9,80,6,,0,,2,,0,,0,1055,82,1137,1550
2,24,SAN LUIS POTOSI,4,SALINAS,34,SANTO DOMINGO,1239,1,25,90,1,4,11,4,0,0,0,,0,,0,,0,,0,135,14,149,200
2,24,SAN LUIS POTOSI,4,SALINAS,34,SANTO DOMINGO,1240,2,282,651,2,16,136,17,8,8,3,,1,,13,,0,,0,1137,60,1197,1435
2,24,SAN LUIS POTOSI,4,SALINAS,34,SANTO DOMINGO,1241,1,71,134,5,2,23,0,0,22,0,,0,,0,,1,,0,258,7,265,350
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1242,1,44,31,133,6,10,62,3,10,14,3,2,,,0,,,0,318,16,334,674
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1243,1,42,45,89,9,21,44,5,6,16,4,4,,,0,,,0,285,15,300,617
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1244,3,121,161,260,19,27,83,7,12,22,16,10,,,3,,,1,742,32,774,1568
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1245,3,125,122,222,15,46,87,15,15,37,30,5,,,5,,,0,724,33,757,1549
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1246,3,186,132,346,21,40,129,7,31,50,25,11,,,7,,,1,986,63,1049,2028
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1247,15,471,431,1628,138,271,349,68,189,286,182,89,,,14,,,34,4150,270,4420,10755
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1248,3,166,133,323,18,40,107,11,37,64,28,9,,,7,,,1,944,62,1006,1779
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1249,2,122,110,175,5,25,87,5,28,48,20,8,,,4,,,5,642,56,698,1179
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1250,3,189,185,319,24,54,162,10,52,65,43,16,,,9,,,1,1129,44,1173,2249
2,24,SAN LUIS POTOSI,9,SOLEDAD DE GRACIANO SANCHEZ,35,SOLEDAD DE GRACIANO SANCHEZ,1251,3,184,144,264,16,38,88,9,39,51,23,10,,,6,,,1,873,47,920,1895
