CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,CP,MC,NA,MORENA,ES,PAN_MC,PRI_NA,PRI_NA_CP,PRI_PVEM_NA,PRI_PVEM_CP,PRI_CP,PRI_PVEM,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND1,CAND_IND2,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,9,CERRO DE SAN PEDRO,172,2,144,,10,16,,22,36,,128,20,,,,182,,,,8,0,0,0,,,566,2,38,606,790
,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,173,4,,,102,19,,7,,34,120,5,448,,,,,,372,7,1,0,2,,,1117,2,86,1205,1743
,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,174,2,,,51,7,,3,,25,81,9,285,,,,,,194,4,1,0,2,,,662,0,49,711,1028
,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,175,3,,,78,15,,6,,30,129,2,445,,,,,,303,4,0,0,1,,,1013,0,73,1086,1545
,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,176,3,,,65,14,,8,,35,113,4,444,,,,,,318,4,0,0,0,,,1005,0,60,1065,1563
,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,177,2,,,46,4,,3,,5,27,5,196,,,,,,220,0,0,0,0,,,506,0,31,537,795
,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,178,1,,,37,4,,0,,4,10,2,100,,,,,,105,0,0,0,0,,,262,0,15,277,380
,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,179,2,,,30,13,,3,,23,75,5,254,,,,,,218,4,1,1,2,,,629,0,65,694,1029
,24,SAN LUIS POTOSI,11,CARDENAS,57,EL NARANJO,180,1,,,2,14,,1,,93,38,2,91,,,,,,55,4,1,0,1,,,302,0,11,313,369
,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,181,1,,,22,3,,1,,5,6,3,48,,,,,,111,1,0,0,1,,,201,0,36,237,356
,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,182,2,,,91,12,,0,,16,35,0,172,,,,,,319,1,1,0,1,,,648,0,34,682,1127
,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,183,1,,,5,1,,1,,4,7,0,57,,,,,,90,0,0,0,0,,,165,0,23,188,296
,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,184,2,,,36,8,,3,,15,10,3,192,,,,,,168,2,0,0,2,,,439,0,50,489,828
,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,185,1,,,17,9,,2,,15,31,0,125,,,,,,155,0,0,0,0,,,354,0,30,384,683
,24,SAN LUIS POTOSI,11,CARDENAS,57,EL NARANJO,186,2,,,7,24,,6,,187,104,6,115,,,,,,183,7,3,0,4,,,646,0,61,707,970
,24,SAN LUIS POTOSI,11,CARDENAS,57,EL NARANJO,187,1,,,3,8,,3,,88,69,7,141,,,,,,142,3,1,0,0,,,465,0,38,503,687
,24,SAN LUIS POTOSI,11,CARDENAS,57,EL NARANJO,188,2,,,18,14,,8,,104,172,10,138,,,,,,132,8,1,0,1,,,606,0,52,658,1065
,24,SAN LUIS POTOSI,11,CARDENAS,57,EL NARANJO,189,2,,,12,27,,4,,172,145,8,107,,,,,,154,1,1,0,3,,,634,0,73,707,1093
,24,SAN LUIS POTOSI,11,CARDENAS,57,EL NARANJO,190,2,,,19,38,,12,,183,267,9,172,,,,,,155,11,3,0,4,,,873,1,63,937,1325
,24,SAN LUIS POTOSI,11,CARDENAS,57,EL NARANJO,191,2,,,15,39,,5,,176,264,9,210,,,,,,131,8,0,0,6,,,863,0,95,958,1447
,24,SAN LUIS POTOSI,11,CARDENAS,57,EL NARANJO,192,2,,,13,46,,8,,133,292,16,250,,,,,,141,16,7,6,9,,,937,1,71,1009,1494
,24,SAN LUIS POTOSI,11,CARDENAS,57,EL NARANJO,193,3,,,33,54,,8,,177,346,16,307,,,,,,196,15,3,2,7,,,1164,0,90,1254,1810
,24,SAN LUIS POTOSI,11,CARDENAS,57,EL NARANJO,194,2,,,14,25,,4,,113,87,6,163,,,,,,81,3,2,0,4,,,502,0,43,545,818
,24,SAN LUIS POTOSI,11,CARDENAS,57,EL NARANJO,195,2,,,6,22,,3,,71,44,5,109,,,,,,149,3,2,1,1,,,416,0,40,456,618
,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,196,1,,,27,1,,0,,3,3,0,69,,,,,,82,1,0,0,0,,,186,0,19,205,258
,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,197,1,,,24,8,,0,,9,18,1,137,,,,,,115,0,0,0,0,,,312,0,26,338,566
,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,198,3,,,15,5,,0,,17,14,1,271,,,,,,372,0,0,0,0,,,695,1,61,757,1364
,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,199,1,,,31,2,,2,,1,19,0,89,,,,,,85,1,0,0,0,,,230,0,12,242,332
,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,200,1,,,5,1,,1,,0,5,1,32,,,,,,100,0,0,0,0,,,145,0,22,167,217
,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,201,3,,,60,7,,12,,45,41,1,495,,,,,,344,1,0,0,1,,,1007,0,135,1142,1941
,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,202,2,,,47,1,,1,,5,19,0,293,,,,,,325,0,0,0,0,,,691,0,68,759,1101
,24,SAN LUIS POTOSI,11,CARDENAS,57,EL NARANJO,203,1,,,2,8,,0,,35,30,3,38,,,,,,26,1,1,0,3,,,147,0,12,159,207
,24,SAN LUIS POTOSI,11,CARDENAS,57,EL NARANJO,204,1,,,7,11,,1,,29,62,3,54,,,,,,27,4,2,0,2,,,202,0,14,216,283
,24,SAN LUIS POTOSI,11,CARDENAS,57,EL NARANJO,205,1,,,6,24,,3,,88,56,6,99,,,,,,92,3,0,0,0,,,377,0,49,426,606
,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,206,1,,,30,2,,0,,3,5,1,81,,,,,,147,0,0,0,2,,,271,0,18,289,443
,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,207,1,,,6,2,,0,,2,1,0,32,,,,,,43,0,0,0,0,,,86,0,11,97,128
,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,208,1,,,57,4,,1,,2,30,1,96,,,,,,105,3,1,0,2,,,302,0,31,333,501
,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,209,1,,,14,7,,0,,9,5,2,120,,,,,,247,1,0,0,0,,,405,0,50,455,613
,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,210,1,,,15,8,,10,,7,8,0,61,,,,,,104,0,0,0,0,,,213,0,46,259,412
,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,211,1,,,65,4,,0,,1,13,0,73,,,,,,164,0,0,0,0,,,320,0,52,372,551
,24,SAN LUIS POTOSI,11,CARDENAS,57,EL NARANJO,212,2,,,13,23,,3,,60,95,14,228,,,,,,146,2,0,0,0,,,584,0,56,640,945
,24,SAN LUIS POTOSI,11,CARDENAS,57,EL NARANJO,213,1,,,4,2,,2,,33,25,3,69,,,,,,33,1,0,0,1,,,173,0,24,197,270
,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,214,1,,,12,4,,2,,7,3,0,121,,,,,,141,0,0,0,0,,,290,0,33,323,550
,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,215,1,,,15,2,,1,,5,8,0,85,,,,,,122,0,0,0,0,,,238,0,19,257,389
,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,216,1,,,5,4,,1,,2,12,2,86,,,,,,78,0,1,0,0,,,191,0,25,216,326
,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,217,2,,,4,8,,2,,11,12,1,226,,,,,,239,1,0,0,0,,,504,0,58,562,901
,24,SAN LUIS POTOSI,11,CARDENAS,10,CIUDAD DEL MAIZ,218,1,,,4,2,,0,,3,2,1,25,,,,,,78,1,0,0,0,,,116,0,12,128,183
,24,SAN LUIS POTOSI,11,CARDENAS,57,EL NARANJO,219,1,,,10,18,,5,,96,111,7,99,,,,,,53,7,0,0,2,,,408,0,37,445,653
,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,220,3,,,202,41,79,,,,141,8,126,,204,,,,,7,3,3,2,,,816,0,65,881,1623
,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,221,3,,,209,39,67,,,,181,15,217,,219,,,,,7,2,0,2,,,958,0,40,998,1650
,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,222,4,,,269,43,90,,,,217,18,291,,376,,,,,13,0,0,2,,,1319,0,57,1376,2444
,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,223,2,,,97,18,34,,,,120,6,146,,165,,,,,3,0,0,0,,,589,0,22,611,911
,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,224,2,,,59,33,42,,,,150,6,185,,204,,,,,5,0,1,0,,,685,0,32,717,1119
,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,225,6,,,427,94,153,,,,685,54,717,,556,,,,,27,9,0,6,,,2728,0,107,2835,4471
,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,226,3,,,111,33,59,,,,326,14,293,,192,,,,,7,4,0,1,,,1040,0,38,1078,1727
,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,227,3,,,288,25,155,,,,161,12,333,,165,,,,,6,1,0,1,,,1147,0,88,1235,2029
,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,228,3,,,221,36,156,,,,222,9,330,,182,,,,,5,3,0,5,,,1169,0,62,1231,2025
,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,229,3,,,90,27,74,,,,61,23,232,,145,,,,,11,163,0,0,,,826,0,32,858,819
,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,230,3,,,175,24,143,,,,171,7,315,,173,,,,,3,1,0,0,,,1012,0,62,1074,1712
,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,231,2,,,77,14,113,,,,116,6,242,,110,,,,,3,2,2,1,,,686,0,24,710,1103
,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,232,2,,,163,28,93,,,,197,15,201,,134,,,,,1,3,0,2,,,837,0,50,887,1453
,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,233,2,,,200,21,86,,,,101,13,189,,98,,,,,2,1,0,1,,,712,0,30,742,1159
,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,234,3,,,221,18,135,,,,156,14,290,,168,,,,,5,0,0,1,,,1008,0,72,1080,1814
,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,235,1,,,11,2,1,,,,3,1,35,,26,,,,,0,0,0,0,,,79,0,10,89,163
,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,236,1,,,8,14,14,,,,11,18,58,,51,,,,,2,1,0,1,,,178,0,9,187,329
,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,237,1,,,51,15,21,,,,145,4,123,,100,,,,,1,1,0,1,,,462,0,12,474,257
,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,238,1,,,13,4,34,,,,8,1,21,,27,,,,,0,0,0,0,,,108,0,11,119,204
,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,239,1,,,10,0,11,,,,3,0,9,,36,,,,,0,0,0,0,,,69,0,7,76,114
,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,240,1,,,25,10,14,,,,13,3,10,,29,,,,,0,0,0,0,,,104,0,5,109,184
,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,241,1,,,59,14,50,,,,47,1,97,,146,,,,,10,0,0,0,,,424,0,51,475,738
,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,242,1,,,52,12,18,,,,17,1,93,,79,,,,,0,0,0,1,,,273,25,12,310,517
,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,243,2,,,178,26,61,,,,63,9,181,,254,,,,,3,0,0,2,,,777,0,76,853,1488
,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,244,1,,,10,3,52,,,,15,0,22,,81,,,,,0,0,0,1,,,184,0,10,194,298
,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,245,1,,,70,22,35,,,,23,4,83,,139,,,,,0,0,0,0,,,376,0,49,425,637
,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,246,2,,,268,15,120,,,,28,2,171,,249,,,,,0,0,1,0,,,854,0,57,911,1387
,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,247,2,,,213,11,51,,,,48,4,117,,186,,,,,0,2,0,2,,,634,0,41,675,1071
,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,248,2,,,116,2,22,,,,21,2,63,,161,,,,,0,2,0,0,,,389,0,35,424,767
,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,249,1,,,25,8,6,,,,10,2,37,,111,,,,,3,1,0,2,,,205,0,20,225,469
,24,SAN LUIS POTOSI,10,RIOVERDE,11,CIUDAD FERNANDEZ,250,1,,,37,3,43,,,,11,2,59,,53,,,,,0,0,0,0,,,208,0,40,248,436
,24,SAN LUIS POTOSI,14,TANCANHUITZ,12,TANCANHUITZ,251,2,,,194,21,,13,,,100,3,162,,,226,,,,1,1,0,0,,,721,0,41,762,891
,24,SAN LUIS POTOSI,14,TANCANHUITZ,12,TANCANHUITZ,252,2,,,164,20,,16,,,208,14,317,,,336,,,,2,1,1,3,,,1082,0,48,1130,1468
,24,SAN LUIS POTOSI,14,TANCANHUITZ,12,TANCANHUITZ,253,2,,,89,17,,306,,,106,11,158,,,180,,,,2,0,0,1,,,870,0,70,940,1140
,24,SAN LUIS POTOSI,14,TANCANHUITZ,12,TANCANHUITZ,254,1,,,86,2,,25,,,48,0,45,,,62,,,,1,0,0,0,,,269,0,22,291,347
,24,SAN LUIS POTOSI,14,TANCANHUITZ,12,TANCANHUITZ,255,1,,,97,17,,17,,,145,0,70,,,76,,,,2,1,0,0,,,425,0,24,449,577
,24,SAN LUIS POTOSI,14,TANCANHUITZ,12,TANCANHUITZ,256,2,,,160,18,,7,,,139,4,139,,,169,,,,2,0,1,1,,,640,0,63,703,877
,24,SAN LUIS POTOSI,14,TANCANHUITZ,12,TANCANHUITZ,257,2,,,260,31,,11,,,250,12,380,,,211,,,,5,1,0,2,,,1163,0,84,1247,1328
,24,SAN LUIS POTOSI,14,TANCANHUITZ,12,TANCANHUITZ,258,1,,,65,9,,6,,,57,1,151,,,178,,,,0,0,0,0,,,467,0,32,499,684
,24,SAN LUIS POTOSI,14,TANCANHUITZ,12,TANCANHUITZ,259,3,,,365,31,,24,,,112,8,281,,,359,,,,0,0,0,0,,,1180,0,144,1324,1729
,24,SAN LUIS POTOSI,14,TANCANHUITZ,12,TANCANHUITZ,260,3,,,350,23,,15,,,82,8,329,,,258,,,,2,1,0,1,,,1069,0,89,1158,1560
,24,SAN LUIS POTOSI,14,TANCANHUITZ,12,TANCANHUITZ,261,1,,,60,11,,4,,,29,5,78,,,88,,,,1,1,0,1,,,278,0,33,311,411
,24,SAN LUIS POTOSI,14,TANCANHUITZ,12,TANCANHUITZ,262,1,,,68,5,,3,,,21,1,138,,,100,,,,1,0,0,0,,,337,0,39,376,486
,24,SAN LUIS POTOSI,14,TANCANHUITZ,12,TANCANHUITZ,263,1,,,112,9,,3,,,20,2,131,,,98,,,,0,1,0,0,,,376,0,38,414,596
,24,SAN LUIS POTOSI,14,TANCANHUITZ,12,TANCANHUITZ,264,2,,,140,14,,10,,,94,1,128,,,192,,,,3,1,0,1,,,584,0,67,651,824
,24,SAN LUIS POTOSI,14,TANCANHUITZ,12,TANCANHUITZ,265,2,,,239,26,,6,,,73,2,246,,,188,,,,0,1,1,0,,,782,0,95,877,1173
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,266,9,,,430,53,,,,352,1058,134,514,,,,1049,,,,,,,,,3590,3,187,3780,6680
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,267,4,,,157,34,,,,61,472,84,221,,,,300,,,,,,,,,1329,2,91,1422,2588
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,268,1,,,53,4,,,,33,137,20,68,,,,127,,,,,,,,,442,0,9,451,683
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,269,1,,,47,8,,,,23,128,20,55,,,,102,,,,,,,,,383,1,12,396,720
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,270,2,,,73,5,,,,23,146,26,96,,,,169,,,,,,,,,538,0,22,560,834
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,271,5,,,262,51,,,,99,574,123,261,,,,377,,,,,,,,,1747,2,127,1876,3376
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,272,2,,,59,18,,,,28,142,49,147,,,,161,,,,,,,,,604,0,51,655,1181
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,273,2,,,82,21,,,,50,223,20,122,,,,166,,,,,,,,,684,0,41,725,1199
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,274,5,,,247,44,,,,149,604,93,297,,,,411,,,,,,,,,1845,0,90,1935,3602
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,275,4,,,189,17,,,,140,442,61,220,,,,300,,,,,,,,,1369,2,71,1442,2314
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,276,2,,,71,18,,,,32,199,32,142,,,,143,,,,,,,,,637,1,36,674,1055
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,277,7,,,377,38,,,,158,778,90,388,,,,711,,,,,,,,,2540,2,105,2647,4769
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,278,3,,,99,20,,,,65,327,54,172,,,,193,,,,,,,,,930,0,51,981,1600
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,279,3,,,75,26,,,,31,249,39,158,,,,249,,,,,,,,,827,0,52,879,1508
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,280,2,,,77,24,,,,42,264,45,167,,,,159,,,,,,,,,778,0,46,824,1420
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,281,2,,,92,9,,,,28,223,26,145,,,,143,,,,,,,,,666,1,28,695,1121
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,282,4,,,169,8,,,,127,349,53,364,,,,264,,,,,,,,,1334,0,73,1407,1974
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,283,3,,,180,13,,,,103,395,44,205,,,,244,,,,,,,,,1184,0,58,1242,1898
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,284,3,,,120,20,,,,96,236,42,174,,,,207,,,,,,,,,895,0,43,938,1646
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,285,2,,,52,13,,,,15,151,34,80,,,,112,,,,,,,,,457,0,38,495,802
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,286,2,,,156,19,,,,55,201,24,108,,,,212,,,,,,,,,775,1,42,818,1354
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,287,3,,,128,13,,,,135,348,42,174,,,,215,,,,,,,,,1055,0,42,1097,1805
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,288,2,,,68,18,,,,33,219,47,136,,,,151,,,,,,,,,672,0,47,719,1195
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,289,6,,,367,58,,,,125,883,88,391,,,,541,,,,,,,,,2453,2,110,2565,4437
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,290,2,,,91,12,,,,17,194,14,105,,,,122,,,,,,,,,555,0,28,583,925
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,291,2,,,117,10,,,,37,177,19,168,,,,151,,,,,,,,,679,1,27,707,1054
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,292,2,,,91,11,,,,39,191,32,143,,,,169,,,,,,,,,676,0,26,702,1116
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,293,2,,,151,8,,,,46,197,27,129,,,,113,,,,,,,,,671,0,29,700,1184
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,294,2,,,193,17,,,,64,242,34,155,,,,188,,,,,,,,,893,0,32,925,1271
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,295,2,,,109,13,,,,53,215,23,84,,,,134,,,,,,,,,631,0,38,669,1148
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,296,2,,,98,8,,,,36,124,18,127,,,,70,,,,,,,,,481,0,24,505,769
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,297,3,,,166,11,,,,64,335,43,225,,,,214,,,,,,,,,1058,1,66,1125,1833
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,298,3,,,107,29,,,,33,308,42,191,,,,206,,,,,,,,,916,0,53,969,1669
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,299,2,,,70,10,,,,34,232,26,180,,,,233,,,,,,,,,785,0,40,825,1259
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,300,5,,,293,29,,,,116,788,100,361,,,,407,,,,,,,,,2094,0,97,2191,3427
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,301,2,,,78,8,,,,41,220,21,143,,,,159,,,,,,,,,670,1,26,697,1026
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,302,1,,,28,2,,,,21,66,13,96,,,,66,,,,,,,,,292,0,8,300,435
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,303,1,,,38,11,,,,38,100,9,99,,,,87,,,,,,,,,382,1,20,403,629
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,304,2,,,101,10,,,,39,185,15,145,,,,109,,,,,,,,,604,1,26,631,987
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,305,1,,,41,5,,,,29,97,14,59,,,,83,,,,,,,,,328,0,13,341,556
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,306,1,,,14,2,,,,11,43,11,62,,,,35,,,,,,,,,178,0,11,189,284
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,307,1,,,21,6,,,,19,81,9,77,,,,44,,,,,,,,,257,0,9,266,405
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,308,2,,,77,8,,,,26,157,29,152,,,,185,,,,,,,,,634,0,33,667,1014
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,309,2,,,88,27,,,,45,271,33,146,,,,164,,,,,,,,,774,0,31,805,1276
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,310,3,,,153,13,,,,89,458,39,232,,,,288,,,,,,,,,1272,0,50,1322,2035
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,311,3,,,107,18,,,,27,340,35,180,,,,234,,,,,,,,,941,0,38,979,1573
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,312,1,,,34,4,,,,13,94,22,171,,,,71,,,,,,,,,409,0,17,426,641
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,313,3,,,152,7,,,,52,295,28,257,,,,176,,,,,,,,,967,2,41,1010,1509
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,314,1,,,51,0,,,,19,79,21,89,,,,71,,,,,,,,,330,0,12,342,546
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,315,1,,,27,3,,,,11,48,11,43,,,,24,,,,,,,,,167,0,5,172,274
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,316,2,,,132,13,,,,35,158,30,162,,,,157,,,,,,,,,687,6,48,741,1209
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,317,2,,,101,10,,,,46,162,12,99,,,,123,,,,,,,,,553,1,33,587,948
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,318,1,,,37,4,,,,22,104,22,77,,,,80,,,,,,,,,346,0,14,360,588
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,319,2,,,115,14,,,,41,237,51,194,,,,152,,,,,,,,,804,1,43,848,1279
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,320,5,,,256,26,,,,117,863,85,344,,,,403,,,,,,,,,2094,0,108,2202,3697
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,321,2,,,74,5,,,,38,133,20,105,,,,124,,,,,,,,,499,0,27,526,809
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,322,2,,,139,16,,,,37,164,19,89,,,,136,,,,,,,,,600,1,32,633,976
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,323,2,,,130,12,,,,40,267,67,242,,,,145,,,,,,,,,903,0,40,943,1379
,24,SAN LUIS POTOSI,12,CIUDAD VALLES,13,CIUDAD VALLES,324,5,,,151,17,,,,74,438,34,295,,,,203,,,,,,,,,1212,2,48,1262,1945
