CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NVA_ALIANZA,MORENA,PH,ES,PAN_PRD,PAN_PRD_PT,PAN_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PRI_PH,PRI_ES,PRI_PVEM_NVA_ALIANZA,PRI_PVEM_ES,PRI_NVA_ALIANZA_ES,PRI_PH_ES,PRI_PVEM_NVA_ALIANZA_PH,PRI_PVEM_NVA_ALIANZA_ES,PRI_PVEM_PH_ES,PRI_NVA_ALIANZA_PH_ES,PRI_PVEM_NVA_ALIANZA_PH_ES,PRD_PT,PRD_PT_NVA_ALIANZA,CAND_IND1,CAND_IND2,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
,31,YUCATAN,5,MERIDA,50,MERIDA,646,3,563,496,11,20,4,58,9,30,0,0,,,,,,,,21,,,,,,,,,0,,,,2,1212,38,1252,2213
,31,YUCATAN,6,KANASIN,50,MERIDA,647,1,127,221,6,13,6,1,2,4,0,0,,,,,,,,2,,,,,,,,,0,,,,0,382,11,393,497
,31,YUCATAN,3,MERIDA,50,MERIDA,648,2,195,324,1,1,2,4,2,9,0,0,,,,,,,,1,,,,,,,,,0,,,,0,539,13,552,754
,31,YUCATAN,6,KANASIN,50,MERIDA,649,8,1082,1550,28,54,13,81,20,65,0,0,,,,,,,,38,,,,,,,,,0,,,,1,2931,69,3001,5927
,31,YUCATAN,7,MERIDA,50,MERIDA,650,8,1083,1512,37,66,5,57,29,50,0,0,,,,,,,,58,,,,,,,,,0,,,,0,2897,87,2984,5359
,31,YUCATAN,6,KANASIN,50,MERIDA,651,1,113,148,4,5,3,5,4,3,0,0,,,,,,,,9,,,,,,,,,0,,,,0,294,10,304,429
,31,YUCATAN,6,KANASIN,50,MERIDA,652,3,612,814,9,16,8,12,3,9,0,0,,,,,,,,17,,,,,,,,,1,,,,0,1501,40,1541,2067
,31,YUCATAN,6,KANASIN,50,MERIDA,653,4,698,1005,24,27,6,25,14,29,0,0,,,,,,,,14,,,,,,,,,0,,,,0,1842,29,1871,2889
,31,YUCATAN,6,KANASIN,50,MERIDA,654,3,438,647,23,16,3,18,6,6,0,0,,,,,,,,13,,,,,,,,,0,,,,0,1170,23,1193,1557
,31,YUCATAN,6,KANASIN,50,MERIDA,655,2,311,365,6,15,2,11,3,2,0,0,,,,,,,,13,,,,,,,,,2,,,,0,730,13,743,880
,31,YUCATAN,6,KANASIN,50,MERIDA,656,1,206,295,0,9,2,2,0,0,0,0,,,,,,,,10,,,,,,,,,0,,,,0,524,12,536,662
,31,YUCATAN,4,MERIDA,50,MERIDA,1060,2,267,216,6,14,5,82,12,29,0,0,,,,,,,,4,,,,,,,,,0,,,,1,635,15,651,1012
,31,YUCATAN,4,MERIDA,50,MERIDA,1061,2,294,192,8,13,5,53,7,5,0,0,,,,,,,,5,,,,,,,,,0,,,,0,582,18,600,979
,31,YUCATAN,4,MERIDA,50,MERIDA,1062,2,300,165,9,3,1,70,8,24,0,0,,,,,,,,3,,,,,,,,,0,,,,0,583,15,598,948
,31,YUCATAN,4,MERIDA,50,MERIDA,1063,2,253,202,6,11,4,53,1,26,0,0,,,,,,,,10,,,,,,,,,0,,,,0,566,18,584,923
,31,YUCATAN,4,MERIDA,50,MERIDA,1064,2,261,155,11,6,0,44,17,21,0,0,,,,,,,,2,,,,,,,,,0,,,,0,517,13,530,827
,31,YUCATAN,4,MERIDA,50,MERIDA,1065,2,233,146,11,19,3,58,11,20,0,0,,,,,,,,11,,,,,,,,,0,,,,1,512,13,526,828
,31,YUCATAN,4,MERIDA,50,MERIDA,1066,2,258,110,8,7,7,66,2,28,0,0,,,,,,,,4,,,,,,,,,0,,,,0,490,9,499,760
,31,YUCATAN,4,MERIDA,50,MERIDA,1067,2,251,143,5,12,3,43,4,21,0,0,,,,,,,,8,,,,,,,,,0,,,,1,490,16,507,806
,31,YUCATAN,4,MERIDA,50,MERIDA,1068,1,238,144,5,3,2,54,5,14,0,0,,,,,,,,2,,,,,,,,,0,,,,0,467,7,474,734
,31,YUCATAN,4,MERIDA,50,MERIDA,1069,1,181,130,3,6,2,30,2,17,0,0,,,,,,,,4,,,,,,,,,0,,,,0,375,12,387,596
,31,YUCATAN,4,MERIDA,50,MERIDA,1070,2,307,144,11,7,6,61,9,22,0,0,,,,,,,,4,,,,,,,,,0,,,,0,571,23,594,922
,31,YUCATAN,4,MERIDA,50,MERIDA,1071,2,304,158,8,6,1,62,4,33,0,0,,,,,,,,5,,,,,,,,,0,,,,0,581,16,597,913
,31,YUCATAN,4,MERIDA,50,MERIDA,1072,2,263,151,8,6,5,46,4,26,0,0,,,,,,,,2,,,,,,,,,0,,,,0,511,22,533,804
,31,YUCATAN,4,MERIDA,50,MERIDA,1073,2,216,168,11,9,1,50,9,21,0,0,,,,,,,,6,,,,,,,,,0,,,,1,491,13,505,756
,31,YUCATAN,4,MERIDA,50,MERIDA,1074,2,258,222,8,7,0,31,6,24,0,0,,,,,,,,2,,,,,,,,,0,,,,1,558,10,569,927
,31,YUCATAN,4,MERIDA,50,MERIDA,1075,1,209,189,6,5,1,37,8,10,0,0,,,,,,,,4,,,,,,,,,0,,,,1,469,14,484,709
,31,YUCATAN,4,MERIDA,50,MERIDA,1076,2,247,127,3,10,2,50,9,17,0,0,,,,,,,,0,,,,,,,,,0,,,,0,465,20,485,781
,31,YUCATAN,4,MERIDA,50,MERIDA,1077,2,247,147,4,9,1,40,9,21,0,0,,,,,,,,7,,,,,,,,,0,,,,0,485,11,496,828
,31,YUCATAN,4,MERIDA,50,MERIDA,1078,2,393,153,8,7,1,76,5,30,0,0,,,,,,,,3,,,,,,,,,0,,,,1,676,23,700,1039
,31,YUCATAN,4,MERIDA,50,MERIDA,1079,2,229,200,1,14,1,29,4,17,0,0,,,,,,,,7,,,,,,,,,0,,,,0,502,14,516,784
,31,YUCATAN,4,MERIDA,50,MERIDA,1080,2,216,186,8,16,7,53,3,10,0,0,,,,,,,,7,,,,,,,,,0,,,,0,506,18,524,859
,31,YUCATAN,4,MERIDA,50,MERIDA,1081,2,278,164,5,9,2,47,5,18,0,0,,,,,,,,2,,,,,,,,,0,,,,0,530,15,545,846
,31,YUCATAN,7,MERIDA,50,MERIDA,1082,1,82,128,3,9,2,16,1,12,0,0,,,,,,,,5,,,,,,,,,0,,,,0,258,7,265,563
,31,YUCATAN,7,MERIDA,50,MERIDA,1083,2,212,280,11,12,3,40,7,27,0,0,,,,,,,,10,,,,,,,,,0,,,,0,602,10,612,1077
,31,YUCATAN,7,MERIDA,50,MERIDA,1084,1,60,157,0,10,0,0,1,11,0,0,,,,,,,,0,,,,,,,,,0,,,,0,239,19,258,529
,31,YUCATAN,7,MERIDA,50,MERIDA,1085,1,137,156,0,16,1,16,6,10,0,0,,,,,,,,2,,,,,,,,,0,,,,1,344,6,351,581
,31,YUCATAN,7,MERIDA,50,MERIDA,1086,1,121,216,4,7,2,26,8,15,0,0,,,,,,,,6,,,,,,,,,0,,,,0,405,5,410,695
,31,YUCATAN,7,MERIDA,50,MERIDA,1087,1,68,149,2,6,1,20,7,12,0,0,,,,,,,,0,,,,,,,,,0,,,,0,265,10,275,428
,31,YUCATAN,7,MERIDA,50,MERIDA,1088,2,222,194,6,8,0,39,5,14,0,0,,,,,,,,3,,,,,,,,,0,,,,1,491,11,503,882
,31,YUCATAN,7,MERIDA,50,MERIDA,1089,1,106,146,1,9,5,21,9,10,0,0,,,,,,,,14,,,,,,,,,0,,,,0,321,14,335,567
,31,YUCATAN,7,MERIDA,50,MERIDA,1090,1,168,171,1,10,1,28,5,17,0,0,,,,,,,,9,,,,,,,,,0,,,,0,410,4,414,679
,31,YUCATAN,7,MERIDA,50,MERIDA,1091,2,214,263,12,7,2,11,4,15,0,0,,,,,,,,11,,,,,,,,,1,,,,0,540,26,566,1042
,31,YUCATAN,7,MERIDA,50,MERIDA,1092,1,164,122,6,3,3,32,2,9,0,0,,,,,,,,4,,,,,,,,,0,,,,0,345,6,351,571
,31,YUCATAN,7,MERIDA,50,MERIDA,1093,1,151,140,5,12,2,24,5,15,0,0,,,,,,,,10,,,,,,,,,0,,,,0,364,11,375,711
,31,YUCATAN,7,MERIDA,50,MERIDA,1094,1,101,121,1,3,2,14,3,6,0,0,,,,,,,,5,,,,,,,,,0,,,,0,256,4,260,429
,31,YUCATAN,7,MERIDA,50,MERIDA,1095,2,166,180,6,7,5,20,3,25,0,0,,,,,,,,7,,,,,,,,,0,,,,0,419,15,434,767
,31,YUCATAN,7,MERIDA,50,MERIDA,1096,1,109,191,14,3,1,17,2,8,0,0,,,,,,,,3,,,,,,,,,0,,,,0,348,8,356,703
,31,YUCATAN,7,MERIDA,50,MERIDA,1097,1,64,144,13,1,2,13,4,2,0,0,,,,,,,,3,,,,,,,,,0,,,,0,246,10,256,500
,31,YUCATAN,7,MERIDA,50,MERIDA,1098,1,109,168,5,7,2,23,5,7,0,0,,,,,,,,18,,,,,,,,,0,,,,0,344,12,356,639
,31,YUCATAN,7,MERIDA,50,MERIDA,1099,1,112,165,2,5,2,17,3,7,0,0,,,,,,,,0,,,,,,,,,0,,,,0,313,8,321,518
,31,YUCATAN,7,MERIDA,50,MERIDA,1100,1,85,136,2,8,2,8,2,3,0,0,,,,,,,,6,,,,,,,,,0,,,,0,252,0,252,503
,31,YUCATAN,7,MERIDA,50,MERIDA,1101,1,96,141,3,12,1,21,3,9,0,0,,,,,,,,4,,,,,,,,,0,,,,0,290,16,306,598
,31,YUCATAN,7,MERIDA,50,MERIDA,1102,1,106,127,2,4,2,17,2,8,0,0,,,,,,,,3,,,,,,,,,0,,,,0,271,5,276,544
,31,YUCATAN,7,MERIDA,50,MERIDA,1103,1,142,152,2,8,2,21,8,11,0,0,,,,,,,,7,,,,,,,,,0,,,,0,353,11,364,657
,31,YUCATAN,7,MERIDA,50,MERIDA,1104,1,117,174,4,9,4,22,4,8,0,0,,,,,,,,4,,,,,,,,,0,,,,0,346,2,348,719
,31,YUCATAN,7,MERIDA,50,MERIDA,1105,1,55,79,4,0,1,6,4,4,0,0,,,,,,,,1,,,,,,,,,0,,,,0,154,10,164,302
,31,YUCATAN,7,MERIDA,50,MERIDA,1106,1,110,115,4,5,1,18,1,6,0,0,,,,,,,,10,,,,,,,,,1,,,,0,271,5,276,509
,31,YUCATAN,3,MERIDA,50,MERIDA,1107,2,209,295,2,10,2,13,4,6,0,0,,,,,,,,14,,,,,,,,,0,,,,0,555,25,580,1119
,31,YUCATAN,3,MERIDA,50,MERIDA,1108,2,253,101,7,6,6,40,7,38,0,0,,,,,,,,3,,,,,,,,,0,,,,0,461,10,471,876
,31,YUCATAN,3,MERIDA,50,MERIDA,1109,3,440,165,5,6,2,79,8,44,0,0,,,,,,,,4,,,,,,,,,0,,,,2,753,32,787,1387
,31,YUCATAN,3,MERIDA,50,MERIDA,1110,2,123,107,1,3,0,27,3,11,0,0,,,,,,,,7,,,,,,,,,0,,,,0,282,11,293,758
,31,YUCATAN,3,MERIDA,50,MERIDA,1111,2,154,295,2,8,4,10,2,7,0,0,,,,,,,,6,,,,,,,,,0,,,,0,488,16,504,872
,31,YUCATAN,3,MERIDA,50,MERIDA,1112,2,158,247,6,6,5,7,5,7,0,0,,,,,,,,1,,,,,,,,,0,,,,0,442,12,454,914
,31,YUCATAN,3,MERIDA,50,MERIDA,1113,1,114,126,3,5,3,19,4,17,0,0,,,,,,,,1,,,,,,,,,0,,,,0,292,6,298,700
,31,YUCATAN,3,MERIDA,50,MERIDA,1114,2,145,172,5,14,3,25,7,22,0,0,,,,,,,,7,,,,,,,,,0,,,,1,400,13,414,858
,31,YUCATAN,3,MERIDA,50,MERIDA,1115,1,106,135,5,6,2,28,1,13,0,0,,,,,,,,8,,,,,,,,,0,,,,0,304,5,309,682
,31,YUCATAN,3,MERIDA,50,MERIDA,1116,1,108,151,5,5,2,30,2,9,0,0,,,,,,,,5,,,,,,,,,0,,,,0,317,3,320,720
,31,YUCATAN,3,MERIDA,50,MERIDA,1117,2,178,219,15,9,2,37,5,9,0,0,,,,,,,,2,,,,,,,,,0,,,,0,476,8,484,982
,31,YUCATAN,3,MERIDA,50,MERIDA,1118,2,200,283,2,7,3,39,6,13,0,0,,,,,,,,8,,,,,,,,,0,,,,0,561,18,579,1017
,31,YUCATAN,3,MERIDA,50,MERIDA,1119,2,135,231,3,6,6,34,3,21,0,0,,,,,,,,2,,,,,,,,,0,,,,0,441,17,458,860
,31,YUCATAN,3,MERIDA,50,MERIDA,1120,1,143,159,3,5,0,33,7,27,0,0,,,,,,,,1,,,,,,,,,0,,,,1,378,8,387,736
,31,YUCATAN,3,MERIDA,50,MERIDA,1121,2,185,218,1,11,4,11,4,10,0,0,,,,,,,,6,,,,,,,,,0,,,,1,450,24,475,978
,31,YUCATAN,3,MERIDA,50,MERIDA,1122,2,202,140,5,9,0,44,6,30,0,0,,,,,,,,11,,,,,,,,,1,,,,1,448,6,455,943
,31,YUCATAN,3,MERIDA,50,MERIDA,1123,2,265,155,7,11,2,44,8,27,0,0,,,,,,,,3,,,,,,,,,0,,,,1,522,12,535,1042
,31,YUCATAN,3,MERIDA,50,MERIDA,1124,2,259,139,5,4,5,55,12,39,0,0,,,,,,,,3,,,,,,,,,0,,,,1,521,15,537,966
,31,YUCATAN,3,MERIDA,50,MERIDA,1125,2,192,152,4,5,5,42,4,28,0,0,,,,,,,,2,,,,,,,,,0,,,,0,434,15,449,796
,31,YUCATAN,3,MERIDA,50,MERIDA,1126,1,138,133,8,5,1,19,10,20,0,0,,,,,,,,0,,,,,,,,,0,,,,1,334,5,340,731
,31,YUCATAN,3,MERIDA,50,MERIDA,1127,2,259,168,7,8,3,47,6,34,0,0,,,,,,,,1,,,,,,,,,0,,,,0,533,13,546,932
,31,YUCATAN,3,MERIDA,50,MERIDA,1128,2,199,136,3,8,3,38,3,22,0,0,,,,,,,,4,,,,,,,,,0,,,,1,416,16,433,808
,31,YUCATAN,3,MERIDA,50,MERIDA,1129,1,175,95,5,8,0,38,2,13,0,0,,,,,,,,9,,,,,,,,,0,,,,0,345,21,366,736
,31,YUCATAN,9,PROGRESO,51,MOCOCHA,657,1,238,279,0,0,0,2,3,0,0,0,,,,,,,,,,,,,5,,,,0,,,,0,527,7,534,595
,31,YUCATAN,9,PROGRESO,51,MOCOCHA,658,2,442,558,0,3,0,0,1,0,0,0,,,,,,,,,,,,,0,,,,0,,,,0,1004,13,1017,1138
,31,YUCATAN,9,PROGRESO,51,MOCOCHA,659,1,154,154,0,0,0,0,1,0,0,0,,,,,,,,,,,,,3,,,,0,,,,0,312,3,315,336
,31,YUCATAN,9,PROGRESO,51,MOCOCHA,660,1,209,196,0,5,1,2,3,0,0,0,,,,,,,,,,,,,2,,,,0,,,,0,418,2,420,456
,31,YUCATAN,9,PROGRESO,52,MOTUL,661,4,826,536,26,97,13,6,593,7,0,0,,,,,,,,,,,0,,,,,,,,,,1,2104,34,2139,2861
,31,YUCATAN,9,PROGRESO,52,MOTUL,662,4,723,427,8,38,22,3,458,14,0,0,,,,,,,,,,,0,,,,,,,,,,1,1693,43,1737,2387
,31,YUCATAN,9,PROGRESO,52,MOTUL,663,2,389,269,5,36,2,2,322,6,0,0,,,,,,,,,,,0,,,,,,,,,,0,1031,23,1054,1417
,31,YUCATAN,9,PROGRESO,52,MOTUL,664,2,181,182,13,21,1,2,222,1,0,0,,,,,,,,,,,0,,,,,,,,,,1,623,8,632,767
,31,YUCATAN,9,PROGRESO,52,MOTUL,665,2,414,281,6,57,2,1,326,15,0,0,,,,,,,,,,,0,,,,,,,,,,0,1102,12,1114,1449
,31,YUCATAN,9,PROGRESO,52,MOTUL,666,2,263,236,15,24,1,10,263,8,0,0,,,,,,,,,,,0,,,,,,,,,,0,820,13,833,1058
,31,YUCATAN,9,PROGRESO,52,MOTUL,667,3,478,409,3,37,5,5,412,7,0,0,,,,,,,,,,,0,,,,,,,,,,1,1356,26,1383,1719
,31,YUCATAN,9,PROGRESO,52,MOTUL,668,4,761,587,25,64,9,11,549,19,0,0,,,,,,,,,,,0,,,,,,,,,,0,2025,47,2072,2727
,31,YUCATAN,9,PROGRESO,52,MOTUL,669,2,370,230,6,12,2,10,327,9,0,0,,,,,,,,,,,0,,,,,,,,,,0,966,12,978,1303
,31,YUCATAN,9,PROGRESO,52,MOTUL,670,2,381,252,12,20,3,4,229,6,0,0,,,,,,,,,,,0,,,,,,,,,,0,907,15,922,1204
,31,YUCATAN,9,PROGRESO,52,MOTUL,671,1,234,266,8,23,1,1,60,1,0,0,,,,,,,,,,,0,,,,,,,,,,0,594,8,602,705
,31,YUCATAN,9,PROGRESO,52,MOTUL,672,1,182,185,5,17,0,2,39,0,0,0,,,,,,,,,,,0,,,,,,,,,,0,430,7,437,533
,31,YUCATAN,9,PROGRESO,52,MOTUL,673,1,58,52,3,1,0,0,14,0,0,0,,,,,,,,,,,0,,,,,,,,,,0,128,0,128,148
,31,YUCATAN,9,PROGRESO,52,MOTUL,674,2,358,333,12,69,3,18,179,3,0,0,,,,,,,,,,,0,,,,,,,,,,0,975,17,992,1243
,31,YUCATAN,9,PROGRESO,52,MOTUL,675,1,127,47,5,1,2,1,11,1,0,0,,,,,,,,,,,0,,,,,,,,,,0,195,4,199,224
,31,YUCATAN,9,PROGRESO,52,MOTUL,676,3,536,441,10,61,1,2,119,4,0,0,,,,,,,,,,,0,,,,,,,,,,0,1174,18,1192,1520
,31,YUCATAN,9,PROGRESO,52,MOTUL,677,3,698,559,14,59,1,14,145,15,0,0,,,,,,,,,,,0,,,,,,,,,,0,1505,25,1530,1839
,31,YUCATAN,9,PROGRESO,52,MOTUL,678,1,176,185,21,3,3,1,65,3,0,0,,,,,,,,,,,0,,,,,,,,,,0,457,13,470,526
,31,YUCATAN,9,PROGRESO,52,MOTUL,679,2,319,268,4,26,3,2,87,0,0,0,,,,,,,,,,,0,,,,,,,,,,0,709,9,718,797
,31,YUCATAN,13,TICUL,53,MUNA,680,2,476,383,3,2,0,0,0,6,0,0,,,,,,,,,,,,,,,,6,0,,,,0,876,12,888,1117
,31,YUCATAN,13,TICUL,53,MUNA,681,3,775,778,3,6,4,0,6,43,0,0,,,,,,,,,,,,,,,,8,0,,,,0,1623,22,1645,2212
,31,YUCATAN,13,TICUL,53,MUNA,682,3,778,792,2,2,0,0,2,8,0,0,,,,,,,,,,,,,,,,13,0,,,,0,1597,11,1608,2116
,31,YUCATAN,13,TICUL,53,MUNA,683,2,466,454,6,0,1,0,0,10,0,0,,,,,,,,,,,,,,,,37,0,,,,0,974,7,981,1289
,31,YUCATAN,13,TICUL,53,MUNA,684,3,757,762,8,5,4,0,2,35,0,0,,,,,,,,,,,,,,,,6,0,,,,0,1579,20,1599,2126
,31,YUCATAN,13,TICUL,53,MUNA,685,1,97,102,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,1,0,,,,0,201,5,206,241
,31,YUCATAN,13,TICUL,53,MUNA,686,1,192,93,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,0,0,,,,0,286,2,288,347
,31,YUCATAN,9,PROGRESO,54,MUXUPIP,687,1,117,280,0,0,0,0,238,3,0,0,,,,,,,,,0,,,,,,,,,,,,0,638,1,639,706
,31,YUCATAN,9,PROGRESO,54,MUXUPIP,688,2,220,382,0,1,0,0,495,8,0,0,,,,,,,,,2,,,,,,,,,,,,0,1108,10,1118,1257
,31,YUCATAN,9,PROGRESO,54,MUXUPIP,689,1,21,120,0,0,0,0,107,0,0,0,,,,,,,,,0,,,,,,,,,,,,0,248,5,253,278
,31,YUCATAN,13,TICUL,55,OPICHEN,690,3,881,427,0,62,0,0,0,0,19,0,,,,,,0,,,,,,,,,,,,,,,0,1389,28,1417,1705
,31,YUCATAN,13,TICUL,55,OPICHEN,691,3,930,393,0,74,0,0,0,0,12,1,,,,,,0,,,,,,,,,,,,,,,0,1410,21,1431,1767
,31,YUCATAN,13,TICUL,55,OPICHEN,692,2,440,441,0,12,0,0,0,0,1,0,,,,,,0,,,,,,,,,,,,,,,0,894,10,904,1038
,31,YUCATAN,12,TEKAX,56,OXKUTZCAB,693,2,242,316,292,0,57,5,3,7,27,0,,,,,,,,,,,,,8,,,,49,,,,0,1006,13,1019,1341
,31,YUCATAN,12,TEKAX,56,OXKUTZCAB,694,3,275,432,466,0,102,0,1,14,20,0,,,,,,,,,,,,,8,,,,78,,,,10,1396,24,1430,1874
,31,YUCATAN,12,TEKAX,56,OXKUTZCAB,695,3,275,428,329,2,44,3,2,21,13,0,,,,,,,,,,,,,5,,,,24,,,,0,1146,21,1167,1547
,31,YUCATAN,12,TEKAX,56,OXKUTZCAB,696,3,244,402,463,3,95,6,0,9,35,0,,,,,,,,,,,,,5,,,,91,,,,0,1353,14,1367,1886
,31,YUCATAN,12,TEKAX,56,OXKUTZCAB,697,1,96,171,122,1,14,1,1,7,11,0,,,,,,,,,,,,,0,,,,18,,,,0,442,9,451,623
,31,YUCATAN,12,TEKAX,56,OXKUTZCAB,698,3,217,435,407,0,60,12,2,28,36,0,,,,,,,,,,,,,11,,,,71,,,,0,1279,20,1299,1777
,31,YUCATAN,12,TEKAX,56,OXKUTZCAB,699,3,356,393,277,5,47,1,1,22,25,0,,,,,,,,,,,,,5,,,,37,,,,0,1169,11,1180,1585
,31,YUCATAN,12,TEKAX,56,OXKUTZCAB,700,3,412,577,318,0,68,2,0,15,23,0,,,,,,,,,,,,,12,,,,67,,,,0,1494,52,1546,2078
,31,YUCATAN,12,TEKAX,56,OXKUTZCAB,701,2,223,304,174,0,28,4,1,8,6,0,,,,,,,,,,,,,5,,,,15,,,,0,768,10,778,1019
,31,YUCATAN,12,TEKAX,56,OXKUTZCAB,702,3,267,439,356,0,61,5,1,15,51,0,,,,,,,,,,,,,4,,,,44,,,,0,1243,28,1271,1794
,31,YUCATAN,12,TEKAX,56,OXKUTZCAB,703,2,195,288,285,1,54,1,0,4,12,0,,,,,,,,,,,,,6,,,,49,,,,0,895,6,901,1184
,31,YUCATAN,12,TEKAX,56,OXKUTZCAB,704,2,72,422,408,1,59,0,0,0,18,0,,,,,,,,,,,,,10,,,,45,,,,0,1035,4,1039,1242
,31,YUCATAN,12,TEKAX,56,OXKUTZCAB,705,2,13,472,278,1,53,1,0,0,25,0,,,,,,,,,,,,,2,,,,30,,,,0,875,10,885,983
,31,YUCATAN,12,TEKAX,56,OXKUTZCAB,706,2,60,324,252,0,49,1,1,0,1,0,,,,,,,,,,,,,3,,,,20,,,,0,711,7,718,807
,31,YUCATAN,12,TEKAX,56,OXKUTZCAB,707,2,106,407,408,0,0,0,0,0,1,0,,,,,,,,,,,,,0,,,,0,,,,0,922,4,926,1075
,31,YUCATAN,12,TEKAX,56,OXKUTZCAB,708,1,4,112,48,1,14,0,1,0,6,0,,,,,,,,,,,,,0,,,,6,,,,0,192,3,195,214
,31,YUCATAN,10,TIZIMIN,57,PANABA,709,2,320,460,0,0,0,0,1,0,0,0,,,,,,,,,,,,,6,,,,,,,,0,787,9,796,895
,31,YUCATAN,10,TIZIMIN,57,PANABA,710,2,415,441,0,0,0,0,0,0,0,0,,,,,,,,,,,,,3,,,,,,,,0,859,12,871,986
,31,YUCATAN,10,TIZIMIN,57,PANABA,711,2,442,509,0,4,0,0,2,0,0,0,,,,,,,,,,,,,9,,,,,,,,1,966,2,969,1111
,31,YUCATAN,10,TIZIMIN,57,PANABA,712,2,441,473,0,2,0,0,0,0,0,1,,,,,,,,,,,,,3,,,,,,,,0,920,4,924,1050
,31,YUCATAN,10,TIZIMIN,57,PANABA,713,1,164,147,0,0,0,0,0,0,0,0,,,,,,,,,,,,,2,,,,,,,,0,313,4,317,352
,31,YUCATAN,10,TIZIMIN,57,PANABA,714,2,410,459,0,2,0,0,0,0,0,1,,,,,,,,,,,,,0,,,,,,,,0,872,7,879,968
,31,YUCATAN,12,TEKAX,58,PETO,715,3,679,560,91,1,24,0,1,8,2,0,,,,,,,,,,,,,,,,10,,,,,0,1376,0,1376,1845
,31,YUCATAN,12,TEKAX,58,PETO,716,3,560,529,47,1,17,0,3,3,0,0,,,,,,,,,,,,,,,,7,,,,,0,1167,0,1167,1518
,31,YUCATAN,12,TEKAX,58,PETO,717,2,331,337,73,1,8,0,2,2,0,0,,,,,,,,,,,,,,,,7,,,,,0,761,0,761,1021
,31,YUCATAN,12,TEKAX,58,PETO,718,2,552,450,55,2,5,0,0,1,0,0,,,,,,,,,,,,,,,,7,,,,,0,1072,0,1072,1378
,31,YUCATAN,12,TEKAX,58,PETO,719,2,500,455,56,1,14,0,0,5,0,0,,,,,,,,,,,,,,,,0,,,,,0,1031,0,1031,1356
,31,YUCATAN,12,TEKAX,58,PETO,720,2,599,438,62,1,5,2,3,4,3,0,,,,,,,,,,,,,,,,13,,,,,0,1130,0,1130,1496
,31,YUCATAN,12,TEKAX,58,PETO,721,2,329,342,47,0,10,0,1,7,0,0,,,,,,,,,,,,,,,,0,,,,,0,736,0,736,992
,31,YUCATAN,12,TEKAX,58,PETO,722,1,226,237,30,1,16,0,0,0,0,0,,,,,,,,,,,,,,,,5,,,,,0,515,0,515,652
,31,YUCATAN,12,TEKAX,58,PETO,723,3,647,457,54,1,26,0,0,2,0,0,,,,,,,,,,,,,,,,3,,,,,0,1190,0,1190,1626
,31,YUCATAN,12,TEKAX,58,PETO,724,2,458,322,37,3,20,0,0,1,0,0,,,,,,,,,,,,,,,,0,,,,,0,841,0,841,1099
,31,YUCATAN,12,TEKAX,58,PETO,725,1,111,212,16,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,0,,,,,0,341,0,341,418
,31,YUCATAN,12,TEKAX,58,PETO,726,1,83,50,3,1,2,0,0,1,1,0,,,,,,,,,,,,,,,,2,,,,,0,143,0,143,175
,31,YUCATAN,12,TEKAX,58,PETO,727,1,42,101,19,1,2,0,0,0,0,0,,,,,,,,,,,,,,,,0,,,,,0,165,0,165,190
,31,YUCATAN,12,TEKAX,58,PETO,728,1,226,150,50,0,5,0,0,2,0,0,,,,,,,,,,,,,,,,0,,,,,0,433,0,433,536
,31,YUCATAN,12,TEKAX,58,PETO,729,1,129,175,6,1,2,0,0,2,0,0,,,,,,,,,,,,,,,,0,,,,,0,315,0,315,385
,31,YUCATAN,12,TEKAX,58,PETO,730,1,241,213,19,3,8,0,0,0,0,0,,,,,,,,,,,,,,,,0,,,,,0,484,0,484,620
,31,YUCATAN,12,TEKAX,58,PETO,732,1,174,106,11,1,3,0,1,2,0,1,,,,,,,,,,,,,,,,4,,,,,0,303,0,303,404
,31,YUCATAN,9,PROGRESO,59,PROGRESO,734,2,38,354,10,10,7,1,388,10,0,0,,,,,,,,,,,,,,1,,,,5,,,0,824,34,858,1113
,31,YUCATAN,9,PROGRESO,59,PROGRESO,735,1,16,98,9,5,6,1,96,1,1,1,,,,,,,,,,,,,,1,,,,0,,,0,235,7,242,306
,31,YUCATAN,9,PROGRESO,59,PROGRESO,736,1,21,90,1,2,2,1,100,4,0,1,,,,,,,,,,,,,,2,,,,1,,,0,225,5,230,318
,31,YUCATAN,9,PROGRESO,59,PROGRESO,737,4,127,554,28,8,16,6,491,18,3,2,,,,,,,,,,,,,,13,,,,6,,,0,1272,39,1311,1772
,31,YUCATAN,9,PROGRESO,59,PROGRESO,738,1,24,117,2,1,3,2,69,4,0,0,,,,,,,,,,,,,,3,,,,1,,,1,226,4,231,372
