CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_MUNICIPIO,MUNICIPIO,ID_DEMARCACION_TERRITORIAL,DEMARCACION_TERRITORIAL,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,PRS,MC,NVA_ALIANZA,MORENA,ES,PAN_PRD_PT_PRS,PAN_PRD_PT,PAN_PRD_PRS,PAN_PT_PRS,PRD_PT_PRS,PAN_PRD,PAN_PT,PAN_PRS,PRD_PT,PRD_PRS,PT_PRS,PRI_PVEM,CAND_IND62,CAND_IND63,CAND_IND64,CAND_IND65,CAND_IND66,CAND_IND67,CAND_IND68,CAND_IND69,CAND_IND70,CAND_IND71,CAND_IND72,CAND_IND73,CAND_IND74,CAND_IND75,CAND_IND76,CAND_IND77,CAND_IND78,CAND_IND79,CAND_IND80,CAND_IND81,CAND_IND82,CAND_IND83,CAND_IND84,CAND_IND85,CAND_IND86,CAND_IND87,CAND_IND88,CAND_IND89,CAND_IND90,CAND_IND91,CAND_IND92,CAND_IND93,CAND_IND94,CAND_IND95,CAND_IND96,CAND_IND97,CAND_IND98,CAND_IND99,CAND_IND100,CAND_IND101,CAND_IND102,CAND_IND103,CAND_IND104,CAND_IND105,CAND_IND106,CAND_IND107,CAND_IND108,CAND_IND109,CAND_IND110,CAND_IND111,CAND_IND112,CAND_IND113,CAND_IND114,CAND_IND115,CAND_IND116,CAND_IND117,CAND_IND118,CAND_IND119,CAND_IND120,CAND_IND121,CAND_IND122,CAND_IND123,CAND_IND124,CAND_IND125,CAND_IND126,CAND_IND127,CAND_IND128,CAND_IND129,CAND_IND130,CAND_IND131,CAND_IND132,CAND_IND133,CAND_IND134,CAND_IND135,CAND_IND136,CAND_IND137,CAND_IND138,CAND_IND139,CAND_IND140,CAND_IND141,CAND_IND142,CAND_IND143,CAND_IND144,CAND_IND145,CAND_IND146,CAND_IND147,CAND_IND148,CAND_IND149,CAND_IND150,CAND_IND151,CAND_IND152,CAND_IND153,CAND_IND154,CAND_IND155,CAND_IND156,CAND_IND157,CAND_IND158,CAND_IND159,CAND_IND160,CAND_IND161,CAND_IND162,CAND_IND163,CAND_IND164,CAND_IND165,CAND_IND166,CAND_IND167,CAND_IND168,CAND_IND169,CAND_IND170,CAND_IND171,CAND_IND172,CAND_IND173,CAND_IND174,CAND_IND175,CAND_IND176,CAND_IND177,CAND_IND178,CAND_IND179,CAND_IND180,CAND_IND181,CAND_IND182,CAND_IND183,CAND_IND184,CAND_IND185,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
1,18,NAYARIT,17,TEPIC,8,TEPIC 08,733,C01,94,63,21,11,9,9,20,8,81,16,1,2,0,0,0,3,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,41,,,,,,,,,,,,,,,,,,,,,,,,,0,403,10,413,621,,,,
1,18,NAYARIT,17,TEPIC,8,TEPIC 08,734,B,72,48,11,16,9,1,13,4,37,8,2,0,0,0,0,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,10,,,,,,,,,,,,,,,,,,,,,,,,,6,250,0,256,390,,,,
1,18,NAYARIT,17,TEPIC,8,TEPIC 08,734,C01,63,56,8,13,18,1,10,10,29,11,0,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,2,,,,,,,,,,,,,,,,,,,,,,,,,0,237,12,249,389,,,,
1,18,NAYARIT,17,TEPIC,8,TEPIC 08,735,B,107,100,24,10,23,0,29,11,88,14,1,0,0,0,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,5,,,,,,,,,,,,,,,,,,,,,,,,,0,443,16,459,735,,,,
1,18,NAYARIT,17,TEPIC,8,TEPIC 08,739,B,90,61,13,11,21,3,23,69,69,7,0,0,0,0,0,4,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,20,,,,,,,,,,,,,,,,,,,,,,,,,0,405,19,424,725,,,,
1,18,NAYARIT,17,TEPIC,8,TEPIC 08,739,C01,95,69,14,11,20,0,24,76,62,8,4,1,0,0,0,1,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,10,,,,,,,,,,,,,,,,,,,,,,,,,1,412,15,428,724,,,,
1,18,NAYARIT,17,TEPIC,8,TEPIC 08,740,B,76,55,16,5,11,0,21,12,53,5,5,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,9,,,,,,,,,,,,,,,,,,,,,,,,,1,278,6,285,479,,,,
1,18,NAYARIT,17,TEPIC,8,TEPIC 08,740,C01,71,43,12,10,11,1,18,10,55,10,2,2,0,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,8,,,,,,,,,,,,,,,,,,,,,,,,,1,260,9,270,478,,,,
1,18,NAYARIT,17,TEPIC,8,TEPIC 08,741,B,142,100,22,11,15,4,39,18,72,13,3,0,0,0,0,2,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,17,,,,,,,,,,,,,,,,,,,,,,,,,3,489,12,504,735,,,,
1,18,NAYARIT,17,TEPIC,8,TEPIC 08,742,B,84,59,18,9,6,2,18,3,51,29,2,1,0,0,0,2,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,12,,,,,,,,,,,,,,,,,,,,,,,,,1,307,10,318,479,,,,
1,18,NAYARIT,17,TEPIC,8,TEPIC 08,742,C01,73,56,8,6,7,1,12,6,49,24,1,0,1,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,19,,,,,,,,,,,,,,,,,,,,,,,,,0,277,14,291,479,,,,
1,18,NAYARIT,17,TEPIC,8,TEPIC 08,743,B,57,34,3,5,11,1,15,10,48,5,4,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,21,,,,,,,,,,,,,,,,,,,,,,,,,0,223,10,233,383,,,,
1,18,NAYARIT,17,TEPIC,8,TEPIC 08,743,C01,52,34,11,5,12,0,14,7,37,12,2,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,20,,,,,,,,,,,,,,,,,,,,,,,,,1,217,7,225,383,,,,
1,18,NAYARIT,17,TEPIC,8,TEPIC 08,744,B,78,56,18,6,5,1,30,9,67,29,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,19,,,,,,,,,,,,,,,,,,,,,,,,,1,339,6,346,520,,,,
1,18,NAYARIT,17,TEPIC,8,TEPIC 08,744,C01,42,58,14,9,8,3,24,13,62,19,1,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,17,,,,,,,,,,,,,,,,,,,,,,,,,0,283,9,292,520,,,,
1,18,NAYARIT,17,TEPIC,8,TEPIC 08,744,C02,101,68,12,5,9,0,37,6,56,17,2,0,0,1,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,12,,,,,,,,,,,,,,,,,,,,,,,,,1,340,10,351,519,,,,
1,18,NAYARIT,17,TEPIC,8,TEPIC 08,745,B,95,71,13,4,15,1,16,8,77,14,1,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,17,,,,,,,,,,,,,,,,,,,,,,,,,0,340,11,351,613,,,,
1,18,NAYARIT,17,TEPIC,8,TEPIC 08,745,C01,88,60,17,11,11,0,17,17,81,8,2,0,0,0,0,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,19,,,,,,,,,,,,,,,,,,,,,,,,,0,349,17,366,612,,,,
1,18,NAYARIT,17,TEPIC,8,TEPIC 08,746,B,97,55,20,0,24,0,28,27,79,12,3,5,0,0,1,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,7,,,,,,,,,,,,,,,,,,,,,,,,,0,367,10,377,620,,,,
1,18,NAYARIT,17,TEPIC,8,TEPIC 08,746,C01,86,49,3,15,3,23,46,64,9,4,2,0,0,0,4,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,13,,,,,,,,,,,,,,,,,,,,,,,,,0,338,12,350,620,,,,
1,18,NAYARIT,17,TEPIC,8,TEPIC 08,752,B,104,65,14,5,11,1,46,13,53,7,0,0,0,0,0,1,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,16,,,,,,,,,,,,,,,,,,,,,,,,,0,350,10,360,630,,,,
1,18,NAYARIT,17,TEPIC,8,TEPIC 08,752,C01,83,87,13,12,5,3,38,25,63,16,4,2,0,1,0,3,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,12,,,,,,,,,,,,,,,,,,,,,,,,,0,383,14,397,629,,,,
1,18,NAYARIT,17,TEPIC,8,TEPIC 08,753,B,106,88,19,8,15,7,26,9,84,10,0,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,8,,,,,,,,,,,,,,,,,,,,,,,,,0,408,12,420,662,,,,
1,18,NAYARIT,17,TEPIC,8,TEPIC 08,753,C01,110,71,27,6,10,3,37,22,99,16,1,0,0,0,0,1,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,16,,,,,,,,,,,,,,,,,,,,,,,,,1,436,7,444,661,,,,
1,18,NAYARIT,17,TEPIC,8,TEPIC 08,754,B,99,105,20,10,8,3,21,10,76,16,3,0,0,0,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,21,,,,,,,,,,,,,,,,,,,,,,,,,0,410,19,429,712,,,,
1,18,NAYARIT,17,TEPIC,8,TEPIC 08,754,C01,88,107,15,13,12,2,14,14,80,18,0,0,1,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,17,,,,,,,,,,,,,,,,,,,,,,,,,0,402,15,417,712,,,,
1,18,NAYARIT,17,TEPIC,8,TEPIC 08,754,C02,85,129,10,13,19,4,21,6,63,19,3,2,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,21,,,,,,,,,,,,,,,,,,,,,,,,,2,416,0,418,712,,,,
1,18,NAYARIT,17,TEPIC,8,TEPIC 08,755,B,73,64,13,5,12,0,10,11,52,6,3,4,0,0,0,2,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,10,,,,,,,,,,,,,,,,,,,,,,,,,0,291,9,300,514,,,,
1,18,NAYARIT,17,TEPIC,8,TEPIC 08,755,C01,66,61,16,5,13,0,27,12,56,4,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,8,,,,,,,,,,,,,,,,,,,,,,,,,0,289,16,305,513,,,,
1,18,NAYARIT,17,TEPIC,8,TEPIC 08,765,B,94,74,26,13,22,1,25,7,83,7,0,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,12,,,,,,,,,,,,,,,,,,,,,,,,,0,366,16,382,669,,,,
1,18,NAYARIT,17,TEPIC,8,TEPIC 08,765,C01,111,75,21,14,19,2,31,15,81,10,2,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,8,,,,,,,,,,,,,,,,,,,,,,,,,0,411,10,421,669,,,,
1,18,NAYARIT,17,TEPIC,8,TEPIC 08,765,C02,85,69,12,7,29,1,27,24,81,12,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,12,,,,,,,,,,,,,,,,,,,,,,,,,0,384,14,398,669,,,,
1,18,NAYARIT,17,TEPIC,8,TEPIC 08,765,C03,86,80,13,20,21,2,33,23,66,6,4,0,1,0,0,2,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,11,,,,,,,,,,,,,,,,,,,,,,,,,0,395,8,403,668,,,,
1,18,NAYARIT,17,TEPIC,9,TEPIC 09,661,B,112,92,20,9,25,1,37,28,77,9,1,0,0,0,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,7,47,,,,,,,,,,,,,,,,,,,,,,1,492,11,504,707,,,,
1,18,NAYARIT,17,TEPIC,9,TEPIC 09,661,C01,119,116,17,6,13,2,18,24,81,5,2,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,12,56,,,,,,,,,,,,,,,,,,,,,,0,494,14,508,707,,,,
1,18,NAYARIT,17,TEPIC,9,TEPIC 09,662,B,81,64,14,1,6,2,16,20,65,12,0,1,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,7,49,,,,,,,,,,,,,,,,,,,,,,0,352,6,358,479,,,,
1,18,NAYARIT,17,TEPIC,9,TEPIC 09,662,C01,75,56,14,9,16,1,17,13,65,4,0,1,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,9,31,,,,,,,,,,,,,,,,,,,,,,0,336,9,345,478,,,,
1,18,NAYARIT,17,TEPIC,9,TEPIC 09,663,B,92,81,15,1,42,5,27,15,71,2,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,7,46,,,,,,,,,,,,,,,,,,,,,,0,423,5,428,614,,,,
1,18,NAYARIT,17,TEPIC,9,TEPIC 09,663,C01,111,67,18,4,34,3,22,22,70,0,0,0,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,6,64,,,,,,,,,,,,,,,,,,,,,,0,445,6,451,614,,,,
1,18,NAYARIT,17,TEPIC,9,TEPIC 09,663,C02,85,43,18,6,26,2,23,19,67,4,4,4,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,9,57,,,,,,,,,,,,,,,,,,,,,,0,384,5,389,614,,,,
1,18,NAYARIT,17,TEPIC,9,TEPIC 09,664,B,133,79,15,9,10,0,34,8,59,10,2,0,1,0,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,7,39,,,,,,,,,,,,,,,,,,,,,,0,432,17,449,691,,,,
1,18,NAYARIT,17,TEPIC,9,TEPIC 09,664,C01,136,72,12,5,12,1,33,12,74,2,1,1,0,1,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,7,59,,,,,,,,,,,,,,,,,,,,,,0,457,15,472,690,,,,
1,18,NAYARIT,17,TEPIC,9,TEPIC 09,664,C02,105,93,15,4,14,135,7,80,7,6,0,0,0,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,6,53,,,,,,,,,,,,,,,,,,,,,,0,563,11,574,690,,,,
1,18,NAYARIT,17,TEPIC,9,TEPIC 09,665,B,98,29,8,6,9,2,27,9,46,3,1,0,0,0,0,2,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,3,30,,,,,,,,,,,,,,,,,,,,,,0,289,8,297,423,,,,
1,18,NAYARIT,17,TEPIC,9,TEPIC 09,665,C01,93,55,12,0,11,1,21,4,42,6,1,1,0,0,0,3,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,5,28,,,,,,,,,,,,,,,,,,,,,,0,301,13,314,423,,,,
1,18,NAYARIT,17,TEPIC,9,TEPIC 09,666,B,87,47,7,5,9,1,5,4,44,6,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,7,,,,,,,,,,,,,,,,,,,,,,0,228,3,231,408,,,,
1,18,NAYARIT,17,TEPIC,9,TEPIC 09,666,C01,91,47,9,3,5,4,19,3,34,6,1,1,0,0,0,2,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,6,22,,,,,,,,,,,,,,,,,,,,,,1,267,8,276,408,,,,
1,18,NAYARIT,17,TEPIC,9,TEPIC 09,700,B,104,61,9,10,8,1,30,9,66,5,4,2,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,8,26,,,,,,,,,,,,,,,,,,,,,,0,360,14,374,546,,,,
1,18,NAYARIT,17,TEPIC,9,TEPIC 09,700,C01,107,47,17,6,10,2,24,1,67,5,1,2,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,0,20,,,,,,,,,,,,,,,,,,,,,,0,332,6,338,546,,,,
1,18,NAYARIT,17,TEPIC,9,TEPIC 09,701,B,79,69,12,9,5,1,25,6,67,4,2,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,6,34,,,,,,,,,,,,,,,,,,,,,,0,347,7,354,564,,,,
1,18,NAYARIT,17,TEPIC,9,TEPIC 09,701,C01,101,65,18,8,2,0,20,10,67,2,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,16,38,,,,,,,,,,,,,,,,,,,,,,0,371,7,378,564,,,,
1,18,NAYARIT,17,TEPIC,9,TEPIC 09,701,C02,90,56,13,1,4,1,29,10,63,7,5,0,0,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,8,34,,,,,,,,,,,,,,,,,,,,,,1,344,11,356,563,,,,
1,18,NAYARIT,17,TEPIC,9,TEPIC 09,702,B,86,66,20,5,10,0,35,4,69,2,2,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,12,29,,,,,,,,,,,,,,,,,,,,,,1,360,12,373,547,,,,
1,18,NAYARIT,17,TEPIC,9,TEPIC 09,702,C01,84,58,16,12,13,1,27,7,48,10,4,0,0,0,0,4,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,6,29,,,,,,,,,,,,,,,,,,,,,,0,343,14,357,547,,,,
1,18,NAYARIT,17,TEPIC,9,TEPIC 09,703,B,102,58,13,8,6,0,23,5,56,2,2,1,1,1,1,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,30,31,,,,,,,,,,,,,,,,,,,,,,0,380,11,391,566,,,,
1,18,NAYARIT,17,TEPIC,9,TEPIC 09,716,B,106,62,4,8,13,4,31,8,49,6,3,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,13,12,,,,,,,,,,,,,,,,,,,,,,0,343,4,347,490,,,,
1,18,NAYARIT,17,TEPIC,9,TEPIC 09,717,B,26,13,3,2,2,0,13,2,22,5,3,1,0,0,0,2,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,8,0,,,,,,,,,,,,,,,,,,,,,,0,106,1,107,179,,,,
1,18,NAYARIT,17,TEPIC,9,TEPIC 09,718,B,102,81,11,9,13,3,26,8,54,10,2,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,18,19,,,,,,,,,,,,,,,,,,,,,,0,373,10,383,585,,,,
