CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND47,CAND_IND48,CAND_IND49,CAND_IND50,CAND_IND51,CAND_IND52,CAND_IND53,CAND_IND54,CAND_IND55,CAND_IND56,CAND_IND57,CAND_IND58,CAND_IND59,CAND_IND60,CAND_IND61,CAND_IND62,CAND_IND63,CAND_IND64,CAND_IND65,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,581,B,1,0,B,49,36,1,5,5,46,3,46,2,3,0,0,0,1,1,0,0,,4,,48,,,,,,,,,,,,,,,,250,0,7,257,400,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,581,C,1,0,C01,30,39,2,9,8,60,8,49,3,0,0,0,0,0,0,0,1,,5,,39,,,,,,,,,,,,,,,,253,1,8,262,400,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,582,B,1,0,B,58,46,3,10,9,58,2,80,0,0,0,0,0,0,0,0,0,,1,,59,,,,,,,,,,,,,,,,326,0,0,326,529,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,582,C,1,0,C01,34,44,3,9,6,65,2,76,4,0,0,0,0,5,0,0,0,,4,,68,,,,,,,,,,,,,,,,320,0,9,329,528,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,583,B,1,0,B,49,40,3,14,7,120,5,79,3,0,0,0,0,3,1,0,0,,6,,105,,,,,,,,,,,,,,,,435,0,21,456,627,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,584,B,1,0,B,34,46,2,15,4,40,3,40,1,0,0,0,0,0,0,0,0,,3,,59,,,,,,,,,,,,,,,,247,0,8,255,387,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,584,C,1,0,C01,28,36,2,10,4,47,7,58,7,1,0,0,0,3,0,0,2,,5,,55,,,,,,,,,,,,,,,,265,0,4,269,386,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,585,B,1,0,B,55,68,2,20,11,89,4,94,3,2,0,0,0,2,1,0,0,,3,,100,,,,,,,,,,,,,,,,454,0,20,474,681,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,586,B,1,0,B,86,52,4,8,6,78,4,90,5,1,0,0,0,0,0,0,0,,9,,106,,,,,,,,,,,,,,,,449,2,19,470,661,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,586,C,1,0,C01,74,50,7,10,4,85,7,82,5,,1,1,,,,,,,9,,106,,,,,,,,,,,,,,,,441,,18,459,661,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,587,B,1,0,B,62,56,4,13,4,81,1,85,2,0,0,3,0,1,0,0,0,,4,,96,,,,,,,,,,,,,,,,412,2,16,430,638,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,587,C,1,0,C01,61,68,1,13,4,82,4,85,2,1,0,0,0,1,0,0,1,,3,,94,,,,,,,,,,,,,,,,420,1,9,430,638,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,588,B,1,0,B,48,30,3,7,5,49,3,51,1,3,0,0,0,0,0,0,0,,3,,50,,,,,,,,,,,,,,,,253,1,9,263,384,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,588,C,1,0,C01,51,45,1,8,0,48,3,29,1,1,0,1,0,0,0,0,1,,0,,59,,,,,,,,,,,,,,,,248,0,13,261,383,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,589,B,1,0,B,44,44,1,5,1,48,6,46,3,0,0,0,0,2,1,1,0,,3,,67,,,,,,,,,,,,,,,,272,0,11,283,397,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,589,C,1,0,C01,48,28,1,12,4,58,2,57,2,0,0,0,0,1,1,0,2,,1,,56,,,,,,,,,,,,,,,,273,0,19,292,396,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,590,B,1,0,B,94,38,2,3,1,60,1,40,1,0,0,0,0,3,0,0,0,,84,,4,,,,,,,,,,,,,,,,331,4,0,335,432,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,590,C,1,0,C01,85,41,0,10,1,61,4,29,1,1,0,0,0,0,0,0,0,,7,,89,,,,,,,,,,,,,,,,329,0,2,331,431,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,591,B,1,0,B,103,36,0,3,2,59,2,15,2,1,0,0,0,0,0,0,0,,2,,110,,,,,,,,,,,,,,,,335,0,0,335,447,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,591,C,1,0,C01,102,23,1,6,0,49,1,9,2,1,0,1,0,0,0,0,0,,1,,138,,,,,,,,,,,,,,,,334,0,7,341,446,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,592,B,1,0,B,123,28,2,3,0,46,1,26,1,1,0,0,0,0,0,0,0,,2,,110,,,,,,,,,,,,,,,,343,0,4,347,449,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,592,C,1,0,C01,105,26,0,3,1,60,1,12,2,2,1,0,0,0,0,0,0,,0,,118,,,,,,,,,,,,,,,,331,0,0,331,448,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,593,B,1,0,B,144,53,3,10,0,87,0,27,2,1,2,0,0,0,0,0,0,,4,,170,,,,,,,,,,,,,,,,503,1,13,517,751,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,593,C,1,0,C01,162,35,3,11,1,80,1,34,1,0,0,0,0,3,0,1,0,,2,,188,,,,,,,,,,,,,,,,522,0,5,527,750,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,594,B,1,0,B,165,53,2,7,2,75,6,41,2,1,0,2,2,2,0,0,0,,4,,125,,,,,,,,,,,,,,,,489,0,11,500,716,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,595,B,1,0,B,123,31,0,13,1,100,3,27,4,1,0,0,0,0,0,0,0,,11,,135,,,,,,,,,,,,,,,,449,0,7,456,647,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,596,B,1,0,B,139,59,1,11,1,95,5,41,1,0,0,1,0,1,2,0,0,,3,,153,,,,,,,,,,,,,,,,513,0,6,519,726,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,597,B,1,0,B,125,55,2,13,1,114,2,37,1,1,0,0,0,0,0,0,1,,6,,164,,,,,,,,,,,,,,,,522,0,13,535,714,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,598,B,1,0,B,99,41,0,7,2,79,4,40,3,1,0,0,0,0,0,0,0,,1,,141,,,,,,,,,,,,,,,,418,0,6,424,556,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,599,B,1,0,B,84,47,0,0,2,61,3,51,0,1,0,4,0,0,0,0,0,,7,,81,,,,,,,,,,,,,,,,341,0,9,350,494,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,599,C,1,0,C01,73,39,2,10,3,61,4,39,0,0,0,0,0,0,0,0,1,,6,,80,,,,,,,,,,,,,,,,318,0,12,330,494,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,600,B,1,0,B,62,55,3,13,6,82,4,93,5,1,1,2,0,0,0,0,0,,3,,94,,,,,,,,,,,,,,,,424,0,8,432,635,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,600,C,1,0,C01,82,38,2,10,6,68,9,50,5,0,0,0,0,0,5,0,0,,0,,2,,,,,,,,,,,,,,,,277,0,0,277,634,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,601,B,1,0,B,90,41,2,12,5,62,4,56,3,1,0,0,0,1,1,0,0,,5,,86,,,,,,,,,,,,,,,,369,0,6,375,558,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,601,C,1,0,C01,72,37,0,7,4,51,4,67,8,0,0,1,0,0,0,0,0,,4,,97,,,,,,,,,,,,,,,,352,0,14,366,557,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,602,B,1,0,B,86,39,2,9,3,69,8,58,0,0,0,0,0,0,1,1,1,,5,,70,,,,,,,,,,,,,,,,352,0,9,361,564,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,602,C,1,0,C01,86,26,4,9,9,66,8,50,2,0,0,3,0,4,0,0,0,,6,,107,,,,,,,,,,,,,,,,380,3,12,395,563,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,603,B,1,0,B,46,32,4,5,3,59,4,53,4,,0,0,0,,,,,,5,,68,,,,,,,,,,,,,,,,283,,6,289,422,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,603,C,1,0,C01,48,29,0,8,1,72,2,44,0,1,0,1,0,1,0,0,0,,3,,74,,,,,,,,,,,,,,,,284,0,9,293,422,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,604,B,1,0,B,95,53,2,9,17,70,7,87,2,0,0,0,1,1,0,0,0,,5,,78,,,,,,,,,,,,,,,,427,0,17,444,672,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,605,B,1,0,B,35,35,0,6,3,50,2,48,2,0,0,0,0,1,0,0,1,,2,,69,,,,,,,,,,,,,,,,254,0,5,259,394,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,605,C,1,0,C01,42,16,4,9,3,64,1,53,2,1,1,0,0,0,0,0,0,,7,,65,,,,,,,,,,,,,,,,268,1,11,280,394,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,606,B,1,0,B,64,53,4,17,3,83,17,71,7,3,1,0,0,3,1,0,0,,6,,108,,,,,,,,,,,,,,,,441,0,28,469,741,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,607,B,1,0,B,64,54,6,13,2,70,6,90,4,0,0,0,0,0,1,0,2,,9,,125,,,,,,,,,,,,,,,,446,0,12,458,701,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,608,B,1,0,B,30,24,2,14,4,45,3,68,2,1,0,1,0,1,0,0,0,,2,,46,,,,,,,,,,,,,,,,243,0,5,248,377,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,608,C,1,0,C01,26,43,2,8,1,48,3,66,3,1,0,0,0,0,0,0,0,,2,,48,,,,,,,,,,,,,,,,251,0,5,256,377,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,609,B,1,0,B,56,33,3,5,2,69,2,62,3,1,1,1,1,1,1,0,2,,4,,71,,,,,,,,,,,,,,,,318,0,15,333,519,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,609,C,1,0,C01,47,56,3,17,5,70,1,52,4,0,0,3,1,0,0,0,0,,6,,80,,,,,,,,,,,,,,,,345,1,8,354,518,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,610,B,1,0,B,42,63,1,8,0,98,3,73,3,1,1,1,1,1,0,0,0,,4,,106,,,,,,,,,,,,,,,,406,0,15,421,656,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,611,B,1,0,B,47,27,2,13,6,44,3,50,1,0,0,0,0,3,0,0,1,,3,,67,,,,,,,,,,,,,,,,267,0,11,278,453,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,611,C,1,0,C01,46,29,1,4,6,43,3,49,1,0,0,0,0,0,1,1,1,,5,,65,,,,,,,,,,,,,,,,255,0,10,265,452,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,612,B,1,0,B,29,35,2,7,2,60,1,74,2,0,0,0,0,2,0,1,1,,3,,53,,,,,,,,,,,,,,,,272,0,5,277,459,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,612,C,1,0,C01,27,30,1,10,4,47,2,54,6,0,0,0,0,0,0,0,1,,3,,46,,,,,,,,,,,,,,,,231,0,7,238,458,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,613,B,1,0,B,29,30,3,10,5,69,2,61,3,0,0,0,0,0,0,0,0,,3,,48,,,,,,,,,,,,,,,,263,0,11,274,457,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,613,C,1,0,C01,32,29,1,11,2,75,4,48,1,0,0,0,0,3,0,0,0,,2,,37,,,,,,,,,,,,,,,,245,0,11,256,457,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,614,B,1,0,B,30,49,2,6,3,47,6,92,4,0,0,0,0,0,2,0,0,,4,,60,,,,,,,,,,,,,,,,305,3,9,317,507,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,614,C,1,0,C01,30,43,3,6,6,67,9,55,3,1,0,1,0,4,0,0,0,,1,,67,,,,,,,,,,,,,,,,296,1,6,303,507,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,615,B,1,0,B,24,61,2,18,3,80,7,87,6,0,0,1,0,3,1,0,0,,5,,71,,,,,,,,,,,,,,,,369,0,8,377,575,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,616,B,1,0,B,34,47,4,11,5,109,7,98,4,1,0,0,0,2,0,0,0,,4,,68,,,,,,,,,,,,,,,,394,0,7,401,599,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,616,C,1,0,C01,44,51,2,13,13,74,4,74,3,0,0,1,0,0,1,0,0,,5,,71,,,,,,,,,,,,,,,,356,0,14,370,598,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,617,B,1,0,B,17,39,2,9,3,50,3,60,0,0,0,0,0,0,0,0,1,,4,,35,,,,,,,,,,,,,,,,223,0,4,227,397,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,617,C,1,0,C01,22,47,1,3,1,57,1,41,1,0,0,0,0,1,1,0,1,,3,,49,,,,,,,,,,,,,,,,229,0,11,240,397,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,618,B,1,0,B,45,61,3,12,8,63,7,123,3,0,0,0,0,3,1,0,1,,4,,86,,,,,,,,,,,,,,,,420,0,11,431,745,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,619,B,1,0,B,43,29,2,9,1,52,4,54,1,0,0,0,0,2,0,0,1,,7,,51,,,,,,,,,,,,,,,,256,2,10,268,500,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,620,B,1,0,B,55,41,3,10,2,83,0,76,3,5,0,1,0,6,1,0,0,,5,,90,,,,,,,,,,,,,,,,381,0,10,391,681,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,621,B,1,0,B,29,24,3,4,5,51,5,56,3,1,0,1,0,1,0,0,0,,2,,47,,,,,,,,,,,,,,,,232,2,15,249,415,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,621,C,1,0,C01,31,28,0,7,1,45,1,53,0,1,0,0,0,0,1,0,1,,1,,52,,,,,,,,,,,,,,,,222,1,7,230,415,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,622,B,1,0,B,32,26,2,7,2,63,4,65,2,0,0,1,0,0,1,0,0,,7,,60,,,,,,,,,,,,,,,,272,0,9,281,496,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,622,C,1,0,C01,36,34,3,7,6,57,0,75,5,0,0,0,0,1,1,0,0,,6,,77,,,,,,,,,,,,,,,,308,0,6,314,495,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,623,B,1,0,B,74,51,4,13,4,197,3,85,5,0,0,1,0,1,0,0,0,,7,,105,,,,,,,,,,,,,,,,550,0,19,569,726,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,624,B,1,0,B,43,29,1,8,3,50,7,50,2,2,1,1,0,0,0,0,0,,2,,68,,,,,,,,,,,,,,,,267,0,6,273,436,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,624,C,1,0,C01,37,31,3,5,4,56,0,55,1,0,0,2,0,1,1,0,0,,5,,70,,,,,,,,,,,,,,,,271,1,10,282,435,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,625,B,1,0,B,82,42,3,8,6,4,0,49,2,0,0,0,0,1,0,0,0,,4,,121,,,,,,,,,,,,,,,,322,0,2,324,560,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,626,B,1,0,B,71,22,0,7,2,62,1,32,3,0,0,1,0,0,0,0,0,,2,,101,,,,,,,,,,,,,,,,304,0,10,314,463,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,626,C,1,0,C01,69,22,1,3,1,47,2,51,3,0,0,2,0,0,0,0,0,,3,,107,,,,,,,,,,,,,,,,311,0,3,314,463,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,627,B,1,0,B,62,38,1,4,2,65,5,33,2,1,0,1,0,0,0,0,0,,4,,84,,,,,,,,,,,,,,,,302,0,4,306,428,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,627,C,1,0,C01,65,30,1,4,2,62,4,31,2,0,0,0,0,0,0,0,0,,1,,86,,,,,,,,,,,,,,,,288,0,8,296,427,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,628,B,1,0,B,137,49,2,10,0,113,6,33,2,1,0,2,0,1,1,0,0,,2,,167,,,,,,,,,,,,,,,,526,1,7,534,757,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,629,B,1,0,B,108,39,1,7,1,79,1,29,1,0,0,0,0,1,0,0,0,,1,,113,,,,,,,,,,,,,,,,381,0,4,385,539,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,630,B,1,0,B,110,40,0,6,1,61,0,23,1,1,0,0,0,0,0,0,0,,1,,104,,,,,,,,,,,,,,,,348,0,4,352,484,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,630,C,1,0,C01,111,39,1,8,0,74,0,27,1,0,0,0,0,0,1,0,0,,2,,86,,,,,,,,,,,,,,,,350,0,11,361,483,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,631,B,1,0,B,96,39,4,2,1,77,3,36,3,0,0,0,0,0,0,0,0,,2,,160,,,,,,,,,,,,,,,,423,0,6,429,594,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,631,C,1,0,C01,119,48,1,2,4,79,6,34,0,0,0,1,0,2,0,0,0,,4,,129,,,,,,,,,,,,,,,,429,0,10,439,594,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,632,B,1,0,B,92,40,3,9,1,75,3,30,2,2,0,0,0,0,0,0,0,,1,,153,,,,,,,,,,,,,,,,411,0,6,417,573,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,670,B,1,0,B,37,21,1,9,5,71,10,75,3,1,0,0,0,1,0,0,1,,2,,42,,,,,,,,,,,,,,,,279,0,13,292,470,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,670,C,1,0,C01,37,38,3,10,7,76,4,63,1,0,1,0,0,0,0,0,0,,3,,38,,,,,,,,,,,,,,,,281,0,10,291,469,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,672,B,1,0,B,65,38,5,15,7,112,8,102,4,3,0,0,0,3,0,0,0,,5,,61,,,,,,,,,,,,,,,,428,0,10,438,697,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,672,C,1,0,C01,37,47,5,15,4,113,9,89,6,1,0,1,0,0,0,0,0,,4,,59,,,,,,,,,,,,,,,,390,0,10,400,697,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,673,B,1,0,B,48,32,4,8,5,118,9,88,0,1,1,0,0,3,3,0,2,,6,,60,,,,,,,,,,,,,,,,388,0,7,395,664,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,673,C,1,0,C01,45,35,6,13,10,100,7,86,7,1,0,0,0,6,0,0,4,,5,,64,,,,,,,,,,,,,,,,389,0,12,401,663,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,674,B,1,0,B,34,46,2,15,4,40,3,40,1,0,0,0,0,0,0,0,0,,3,,59,,,,,,,,,,,,,,,,247,0,8,255,565,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,674,C,1,0,C01,25,36,3,13,5,89,9,83,9,0,0,0,0,2,0,0,1,,3,,61,,,,,,,,,,,,,,,,339,0,13,352,564,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,674,C,2,0,C02,34,47,0,7,7,91,11,79,8,1,0,1,0,2,0,0,0,,5,,50,,,,,,,,,,,,,,,,343,0,14,357,564,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,675,B,1,0,B,31,60,3,14,4,93,4,83,4,0,0,0,0,2,0,0,0,,0,,0,,,,,,,,,,,,,,,,298,0,11,309,636,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,675,C,1,0,C01,39,66,3,8,4,83,5,90,13,1,0,0,1,5,0,0,1,,3,,56,,,,,,,,,,,,,,,,378,0,16,394,636,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,676,B,1,0,B,40,31,2,6,3,76,6,72,4,0,0,1,0,3,0,0,0,,14,,79,,,,,,,,,,,,,,,,337,0,6,343,509,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,676,C,1,0,C01,39,43,4,12,5,63,5,93,5,1,0,1,0,3,0,1,0,,5,,52,,,,,,,,,,,,,,,,332,0,3,335,509,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,677,B,1,0,B,52,46,2,9,5,75,6,102,4,0,0,0,0,0,0,0,0,,5,,46,,,,,,,,,,,,,,,,352,0,10,362,582,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,677,C,1,0,C01,36,41,2,19,5,71,9,89,6,0,0,0,0,0,0,0,0,,2,,45,,,,,,,,,,,,,,,,325,0,15,340,582,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,678,B,1,0,B,39,36,1,3,2,77,6,91,3,1,0,0,0,1,2,0,0,,0,,61,,,,,,,,,,,,,,,,323,1,11,335,531,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,678,C,1,0,C01,38,43,0,9,9,78,1,75,5,1,0,2,0,1,2,0,1,,3,,55,,,,,,,,,,,,,,,,323,0,16,339,531,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,679,B,1,0,B,40,30,4,15,5,101,7,126,1,2,0,0,0,2,0,0,1,,9,,26,,,,,,,,,,,,,,,,369,0,12,381,683,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,679,C,1,0,C01,39,22,5,10,10,116,12,109,2,0,0,1,0,0,0,0,0,,8,,50,,,,,,,,,,,,,,,,384,8,8,400,682,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,680,B,1,0,B,43,40,2,16,5,97,3,87,6,0,1,1,0,2,0,0,1,,9,,79,,,,,,,,,,,,,,,,392,0,14,406,671,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,680,C,1,0,C01,29,43,1,9,5,106,4,100,1,1,0,1,0,0,0,0,,,3,,74,,,,,,,,,,,,,,,,377,,12,389,671,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,681,B,1,0,B,34,35,3,8,10,84,3,91,4,0,0,1,0,4,2,0,0,,2,,33,,,,,,,,,,,,,,,,314,0,6,320,533,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,681,C,1,0,C01,19,28,2,14,7,89,7,75,3,0,0,0,0,1,1,0,0,,2,,58,,,,,,,,,,,,,,,,306,1,9,316,533,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,682,B,1,0,B,28,43,2,9,6,81,6,76,3,0,0,0,0,1,0,0,0,,5,,29,,,,,,,,,,,,,,,,289,0,9,298,529,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,682,C,1,0,C01,35,37,4,10,2,99,7,71,5,2,0,1,0,4,0,0,0,,1,,29,,,,,,,,,,,,,,,,307,0,14,321,529,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,683,B,1,0,B,39,35,7,9,1,153,0,91,0,1,0,0,1,2,0,0,0,,6,,71,,,,,,,,,,,,,,,,416,0,9,425,743,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,683,C,1,0,C01,55,52,3,8,12,134,4,94,4,3,0,3,0,5,1,0,1,,7,,55,,,,,,,,,,,,,,,,441,0,15,456,742,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,684,B,1,0,B,56,59,4,10,3,157,6,102,8,0,0,0,0,1,0,0,0,,7,,78,,,,,,,,,,,,,,,,491,0,13,504,743,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,684,C,1,0,C01,57,42,2,15,9,134,3,119,5,2,1,1,0,1,0,2,0,,6,,89,,,,,,,,,,,,,,,,488,0,6,494,742,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,736,B,1,0,B,53,40,1,9,4,73,5,89,1,1,0,0,0,5,1,0,0,,6,,47,,,,,,,,,,,,,,,,335,0,4,339,567,Acta casilla,,,
1,14,JALISCO,8,GUADALAJARA,41,GUADALAJARA,736,C,1,0,C01,49,34,2,9,7,77,3,77,5,0,0,0,0,0,0,0,0,,0,,57,,,,,,,,,,,,,,,,320,13,0,333,566,Acta casilla,,,
