CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PAN_PRD_MC,PAN_PRD,PAN_MC,PRD_MC,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND47,CAND_IND48,CAND_IND49,CAND_IND50,CAND_IND51,CAND_IND52,CAND_IND53,CAND_IND54,CAND_IND55,CAND_IND56,CAND_IND57,CAND_IND58,CAND_IND59,CAND_IND60,CAND_IND61,CAND_IND62,CAND_IND63,CAND_IND64,CAND_IND65,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,14,JALISCO,18,AUTLAN DE NAVARRO,45,LA HUERTA,1575,2,50,229,2,8,2,216,3,134,2,4,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,651,0,33,684,923
1,14,JALISCO,18,AUTLAN DE NAVARRO,45,LA HUERTA,1576,1,26,140,2,4,3,108,6,99,2,1,1,2,0,,,,,,,,,,,,,,,,,,,,,,,,394,0,22,416,618
1,14,JALISCO,18,AUTLAN DE NAVARRO,45,LA HUERTA,1577,1,22,156,3,2,6,163,4,131,4,4,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,497,0,20,517,742
1,14,JALISCO,18,AUTLAN DE NAVARRO,45,LA HUERTA,1578,2,51,285,4,5,4,286,7,116,4,4,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,770,0,32,802,1186
1,14,JALISCO,18,AUTLAN DE NAVARRO,45,LA HUERTA,1579,1,4,127,1,0,5,54,1,39,1,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,234,0,3,237,348
1,14,JALISCO,18,AUTLAN DE NAVARRO,45,LA HUERTA,1580,2,21,113,4,7,4,66,2,64,2,1,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,286,1,18,305,455
1,14,JALISCO,18,AUTLAN DE NAVARRO,45,LA HUERTA,1581,1,19,87,9,5,2,149,2,23,0,1,1,4,0,,,,,,,,,,,,,,,,,,,,,,,,302,0,24,326,461
1,14,JALISCO,18,AUTLAN DE NAVARRO,45,LA HUERTA,1582,2,59,311,11,4,12,503,5,164,4,6,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,1085,0,57,1142,1497
1,14,JALISCO,18,AUTLAN DE NAVARRO,45,LA HUERTA,1583,1,11,39,1,5,0,43,0,45,1,3,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,151,0,9,160,228
1,14,JALISCO,18,AUTLAN DE NAVARRO,45,LA HUERTA,1584,1,36,111,8,7,7,185,6,48,3,6,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,423,0,42,465,678
1,14,JALISCO,18,AUTLAN DE NAVARRO,45,LA HUERTA,1585,2,93,173,12,8,11,335,13,140,6,6,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,804,0,52,856,1375
1,14,JALISCO,18,AUTLAN DE NAVARRO,45,LA HUERTA,1586,1,16,121,6,7,9,146,5,155,5,3,1,2,4,,,,,,,,,,,,,,,,,,,,,,,,480,0,25,505,699
1,14,JALISCO,18,AUTLAN DE NAVARRO,45,LA HUERTA,1587,3,39,200,23,17,25,292,11,372,13,2,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,996,0,60,1056,1648
1,14,JALISCO,18,AUTLAN DE NAVARRO,45,LA HUERTA,1588,2,12,172,16,8,16,249,9,232,5,0,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,723,0,64,787,1287
1,14,JALISCO,18,AUTLAN DE NAVARRO,45,LA HUERTA,1589,3,39,170,11,4,15,316,3,291,7,6,0,2,5,,,,,,,,,,,,,,,,,,,,,,,,869,0,69,938,1596
1,14,JALISCO,18,AUTLAN DE NAVARRO,45,LA HUERTA,1590,2,35,152,10,10,9,417,3,145,4,2,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,788,0,36,824,1280
1,14,JALISCO,18,AUTLAN DE NAVARRO,54,JUCHITLAN,1696,2,247,189,33,95,8,106,13,86,9,4,2,5,1,,,,,,,,,,,,,,,,,,,,,,,,798,0,33,831,1269
1,14,JALISCO,18,AUTLAN DE NAVARRO,54,JUCHITLAN,1697,2,197,149,26,86,7,119,10,80,3,3,2,2,1,,,,,,,,,,,,,,,,,,,,,,,,685,0,30,715,1149
1,14,JALISCO,18,AUTLAN DE NAVARRO,54,JUCHITLAN,1698,2,210,162,19,112,3,61,11,48,2,5,3,12,0,,,,,,,,,,,,,,,,,,,,,,,,648,1,25,674,1024
1,14,JALISCO,18,AUTLAN DE NAVARRO,54,JUCHITLAN,1699,1,144,81,8,47,1,80,2,27,1,2,0,5,0,,,,,,,,,,,,,,,,,,,,,,,,398,0,17,415,585
1,14,JALISCO,18,AUTLAN DE NAVARRO,54,JUCHITLAN,1700,2,236,173,7,43,3,43,9,29,0,3,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,548,0,12,560,767
1,14,JALISCO,18,AUTLAN DE NAVARRO,54,JUCHITLAN,1701,1,75,53,5,32,2,8,1,8,0,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,190,0,6,196,270
1,14,JALISCO,18,AUTLAN DE NAVARRO,56,EL LIMON,1776,1,17,136,29,7,5,29,8,144,3,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,379,0,19,398,645
1,14,JALISCO,18,AUTLAN DE NAVARRO,56,EL LIMON,1777,2,28,178,37,8,10,46,24,262,2,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,597,0,27,624,1019
1,14,JALISCO,18,AUTLAN DE NAVARRO,56,EL LIMON,1778,2,47,276,44,10,10,51,26,280,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,749,0,37,786,1370
1,14,JALISCO,18,AUTLAN DE NAVARRO,56,EL LIMON,1779,2,33,147,28,9,3,29,5,240,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,496,0,22,518,972
1,14,JALISCO,18,AUTLAN DE NAVARRO,56,EL LIMON,1780,1,25,148,18,9,6,29,4,139,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,380,0,25,405,714
1,14,JALISCO,18,AUTLAN DE NAVARRO,56,EL LIMON,1781,2,21,146,35,5,7,30,11,151,1,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,409,0,12,421,739
1,14,JALISCO,18,AUTLAN DE NAVARRO,70,VILLA PURIFICACION,2003,2,162,214,8,11,13,227,12,220,6,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,876,0,38,914,1427
1,14,JALISCO,18,AUTLAN DE NAVARRO,70,VILLA PURIFICACION,2004,2,130,142,3,6,12,155,7,146,0,0,2,1,0,,,,,,,,,,,,,,,,,,,,,,,,604,0,31,635,987
1,14,JALISCO,18,AUTLAN DE NAVARRO,70,VILLA PURIFICACION,2005,2,119,184,3,6,5,111,9,158,2,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,599,0,35,634,1003
1,14,JALISCO,18,AUTLAN DE NAVARRO,70,VILLA PURIFICACION,2006,3,153,203,5,18,10,290,8,335,12,3,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,1041,1,45,1087,1790
1,14,JALISCO,18,AUTLAN DE NAVARRO,70,VILLA PURIFICACION,2007,3,98,86,7,2,2,538,4,76,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,814,0,58,872,1405
1,14,JALISCO,18,AUTLAN DE NAVARRO,70,VILLA PURIFICACION,2008,1,55,28,2,1,2,65,0,18,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,171,0,3,174,227
1,14,JALISCO,18,AUTLAN DE NAVARRO,70,VILLA PURIFICACION,2009,2,95,93,7,7,9,354,6,61,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,637,0,43,680,1113
1,14,JALISCO,18,AUTLAN DE NAVARRO,70,VILLA PURIFICACION,2010,2,120,162,7,6,9,382,3,153,3,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,847,2,37,886,1284
1,14,JALISCO,18,AUTLAN DE NAVARRO,70,VILLA PURIFICACION,2011,1,144,85,8,5,3,143,1,74,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,463,0,28,491,747
1,14,JALISCO,18,AUTLAN DE NAVARRO,89,TECOLOTLAN,2285,3,275,473,17,79,16,449,21,179,10,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,1521,0,50,1571,2180
1,14,JALISCO,18,AUTLAN DE NAVARRO,89,TECOLOTLAN,2286,2,133,191,7,30,6,204,17,80,3,1,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,674,0,30,704,954
1,14,JALISCO,18,AUTLAN DE NAVARRO,89,TECOLOTLAN,2287,2,113,215,2,16,6,204,16,68,3,0,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,647,0,32,679,975
1,14,JALISCO,18,AUTLAN DE NAVARRO,89,TECOLOTLAN,2288,5,387,630,23,44,26,484,44,307,12,4,0,0,10,,,,,,,,,,,,,,,,,,,,,,,,1971,2,57,2030,2481
1,14,JALISCO,18,AUTLAN DE NAVARRO,89,TECOLOTLAN,2289,2,144,186,10,30,6,153,13,59,4,1,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,610,0,25,635,900
1,14,JALISCO,18,AUTLAN DE NAVARRO,89,TECOLOTLAN,2290,1,97,155,1,7,2,146,4,25,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,440,0,15,455,672
1,14,JALISCO,18,AUTLAN DE NAVARRO,89,TECOLOTLAN,2291,1,60,48,2,0,3,73,0,10,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,197,0,7,204,306
1,14,JALISCO,18,AUTLAN DE NAVARRO,89,TECOLOTLAN,2292,2,71,196,3,18,3,192,6,63,5,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,557,0,40,597,871
1,14,JALISCO,18,AUTLAN DE NAVARRO,89,TECOLOTLAN,2293,2,103,185,1,16,9,154,8,45,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,524,1,23,548,859
1,14,JALISCO,18,AUTLAN DE NAVARRO,89,TECOLOTLAN,2294,2,59,134,6,14,10,274,5,118,7,0,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,630,0,38,668,1130
1,14,JALISCO,18,AUTLAN DE NAVARRO,89,TECOLOTLAN,2295,1,35,26,2,3,3,121,2,11,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,203,0,3,206,333
1,14,JALISCO,18,AUTLAN DE NAVARRO,89,TECOLOTLAN,2296,2,127,383,2,32,6,248,13,138,4,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,955,0,37,992,1473
1,14,JALISCO,18,AUTLAN DE NAVARRO,89,TECOLOTLAN,2297,1,27,85,0,5,1,83,1,28,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,231,0,6,237,298
1,14,JALISCO,18,AUTLAN DE NAVARRO,91,TENAMAXTLAN,2301,3,389,408,15,14,7,68,15,116,4,12,2,9,0,,,,,,,,,,,,,,,,,,,,,,,,1059,0,39,1098,1626
1,14,JALISCO,18,AUTLAN DE NAVARRO,91,TENAMAXTLAN,2302,3,446,428,5,10,5,97,18,134,8,11,2,2,0,,,,,,,,,,,,,,,,,,,,,,,,1166,1,45,1212,1761
1,14,JALISCO,18,AUTLAN DE NAVARRO,91,TENAMAXTLAN,2303,2,240,230,3,7,3,50,9,83,4,1,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,636,0,31,667,950
1,14,JALISCO,18,AUTLAN DE NAVARRO,91,TENAMAXTLAN,2304,2,256,150,4,5,2,34,4,38,3,5,2,3,0,,,,,,,,,,,,,,,,,,,,,,,,506,0,37,543,806
1,14,JALISCO,18,AUTLAN DE NAVARRO,91,TENAMAXTLAN,2305,1,36,59,0,1,0,5,1,6,0,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,110,0,5,115,183
1,14,JALISCO,18,AUTLAN DE NAVARRO,91,TENAMAXTLAN,2306,2,136,194,6,10,12,37,6,118,4,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,525,0,31,556,940
1,14,JALISCO,18,AUTLAN DE NAVARRO,100,TOLIMAN,2625,2,17,290,4,11,4,112,4,56,8,148,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,656,0,34,690,981
1,14,JALISCO,18,AUTLAN DE NAVARRO,100,TOLIMAN,2626,2,29,349,5,20,2,257,2,55,2,5,0,2,1,,,,,,,,,,,,,,,,,,,,,,,,729,0,34,763,1025
1,14,JALISCO,18,AUTLAN DE NAVARRO,100,TOLIMAN,2627,2,7,336,4,4,3,102,1,32,2,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,492,0,3,495,714
1,14,JALISCO,18,AUTLAN DE NAVARRO,100,TOLIMAN,2628,2,13,358,10,6,10,149,2,23,3,5,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,579,0,25,604,823
1,14,JALISCO,18,AUTLAN DE NAVARRO,100,TOLIMAN,2629,3,31,623,11,20,15,453,7,106,2,8,2,3,4,,,,,,,,,,,,,,,,,,,,,,,,1285,0,63,1348,1864
1,14,JALISCO,18,AUTLAN DE NAVARRO,100,TOLIMAN,2630,2,12,235,14,6,6,366,7,57,2,14,1,6,0,,,,,,,,,,,,,,,,,,,,,,,,726,0,27,753,1134
1,14,JALISCO,18,AUTLAN DE NAVARRO,100,TOLIMAN,2631,2,12,296,9,10,5,350,7,67,7,11,0,2,2,,,,,,,,,,,,,,,,,,,,,,,,778,0,26,804,1130
1,14,JALISCO,18,AUTLAN DE NAVARRO,103,TONAYA,2730,2,88,330,263,12,10,112,12,81,2,4,2,1,2,,,,,,,,,,,,,,,,,,,,,,,,919,0,15,934,1407
1,14,JALISCO,18,AUTLAN DE NAVARRO,103,TONAYA,2731,2,69,335,207,11,3,94,7,58,4,4,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,795,0,34,829,1097
1,14,JALISCO,18,AUTLAN DE NAVARRO,103,TONAYA,2732,2,81,294,165,12,5,98,5,58,5,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,726,0,26,752,1075
1,14,JALISCO,18,AUTLAN DE NAVARRO,103,TONAYA,2733,1,37,264,80,6,3,52,2,35,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,480,0,12,492,723
1,14,JALISCO,18,AUTLAN DE NAVARRO,103,TONAYA,2734,2,43,247,186,5,11,43,2,43,2,1,3,0,2,,,,,,,,,,,,,,,,,,,,,,,,588,0,22,610,893
1,14,JALISCO,18,AUTLAN DE NAVARRO,107,TUXCACUESCO,2762,2,243,476,34,11,7,103,4,95,3,10,1,5,0,,,,,,,,,,,,,,,,,,,,,,,,992,0,50,1042,1427
1,14,JALISCO,18,AUTLAN DE NAVARRO,107,TUXCACUESCO,2763,1,64,49,5,3,2,22,3,17,2,1,3,5,0,,,,,,,,,,,,,,,,,,,,,,,,176,0,0,176,243
1,14,JALISCO,18,AUTLAN DE NAVARRO,107,TUXCACUESCO,2764,2,121,215,7,8,5,68,3,78,3,1,3,2,0,,,,,,,,,,,,,,,,,,,,,,,,514,0,33,547,830
1,14,JALISCO,18,AUTLAN DE NAVARRO,107,TUXCACUESCO,2765,1,51,93,5,9,6,59,5,36,2,2,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,269,0,15,284,388
1,14,JALISCO,18,AUTLAN DE NAVARRO,107,TUXCACUESCO,2766,2,208,262,15,5,6,93,3,87,1,13,4,10,0,,,,,,,,,,,,,,,,,,,,,,,,707,0,36,743,974
1,14,JALISCO,18,AUTLAN DE NAVARRO,111,UNION DE TULA,2804,3,57,442,11,30,11,380,106,190,5,3,0,4,2,,,,,,,,,,,,,,,,,,,,,,,,1241,0,58,1299,2090
1,14,JALISCO,18,AUTLAN DE NAVARRO,111,UNION DE TULA,2805,3,32,284,9,15,4,330,57,148,6,6,2,4,0,,,,,,,,,,,,,,,,,,,,,,,,897,0,56,953,1519
1,14,JALISCO,18,AUTLAN DE NAVARRO,111,UNION DE TULA,2806,1,31,101,4,5,2,114,35,69,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,364,0,10,374,666
1,14,JALISCO,18,AUTLAN DE NAVARRO,111,UNION DE TULA,2807,2,42,241,3,10,8,176,41,57,5,0,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,585,0,21,606,949
1,14,JALISCO,18,AUTLAN DE NAVARRO,111,UNION DE TULA,2808,2,34,178,7,17,1,218,51,79,2,2,0,5,1,,,,,,,,,,,,,,,,,,,,,,,,595,0,30,625,1006
1,14,JALISCO,18,AUTLAN DE NAVARRO,111,UNION DE TULA,2809,2,47,192,2,7,2,205,53,106,3,1,0,4,1,,,,,,,,,,,,,,,,,,,,,,,,623,0,29,652,1077
1,14,JALISCO,18,AUTLAN DE NAVARRO,111,UNION DE TULA,2810,2,28,188,6,9,8,218,36,75,2,1,0,5,2,,,,,,,,,,,,,,,,,,,,,,,,578,0,29,607,949
1,14,JALISCO,18,AUTLAN DE NAVARRO,111,UNION DE TULA,2811,2,40,79,7,9,5,296,16,66,2,5,0,2,3,,,,,,,,,,,,,,,,,,,,,,,,530,0,37,567,964
1,14,JALISCO,18,AUTLAN DE NAVARRO,111,UNION DE TULA,2812,1,22,105,11,8,4,179,16,59,0,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,405,0,17,422,727
1,14,JALISCO,18,AUTLAN DE NAVARRO,111,UNION DE TULA,2813,1,10,66,2,7,1,171,8,18,2,4,1,5,2,,,,,,,,,,,,,,,,,,,,,,,,297,0,26,323,661
1,14,JALISCO,18,AUTLAN DE NAVARRO,111,UNION DE TULA,2814,1,18,133,3,4,2,133,20,39,1,4,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,358,0,16,374,614
1,14,JALISCO,18,AUTLAN DE NAVARRO,111,UNION DE TULA,2815,1,12,105,1,5,2,90,3,9,0,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,229,0,10,239,366
1,14,JALISCO,18,AUTLAN DE NAVARRO,122,ZAPOTITLAN DE VADILLO,3259,3,177,235,33,203,5,339,4,85,11,24,4,3,0,,,,,,,,,,,,,,,,,,,,,,,,1123,0,43,1166,1571
1,14,JALISCO,18,AUTLAN DE NAVARRO,122,ZAPOTITLAN DE VADILLO,3260,2,159,205,30,86,12,249,3,67,6,19,10,8,1,,,,,,,,,,,,,,,,,,,,,,,,855,1,38,894,1186
1,14,JALISCO,18,AUTLAN DE NAVARRO,122,ZAPOTITLAN DE VADILLO,3261,2,70,61,15,85,7,154,2,39,3,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,437,0,18,455,604
1,14,JALISCO,18,AUTLAN DE NAVARRO,122,ZAPOTITLAN DE VADILLO,3262,2,101,97,15,74,11,132,0,22,0,9,3,2,2,,,,,,,,,,,,,,,,,,,,,,,,468,0,18,486,735
1,14,JALISCO,18,AUTLAN DE NAVARRO,122,ZAPOTITLAN DE VADILLO,3263,1,80,154,12,51,7,96,4,57,2,1,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,467,0,19,486,741
1,14,JALISCO,18,AUTLAN DE NAVARRO,122,ZAPOTITLAN DE VADILLO,3264,1,38,37,0,5,1,18,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,100,0,4,104,149
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,4,AMACUECA,36,2,62,111,9,10,13,182,14,184,7,4,1,0,0,5,2,0,1,,,,,,,,,,,,,,,,,,138,,743,0,28,771,832
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,4,AMACUECA,37,3,79,286,32,11,24,282,24,202,21,7,0,3,1,9,3,10,3,,,,,,,,,,,,,,,,,,44,,1041,0,38,1079,1621
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,4,AMACUECA,38,1,16,59,1,0,4,75,9,32,2,0,0,0,1,1,0,0,0,,,,,,,,,,,,,,,,,,7,,207,0,8,215,341
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,4,AMACUECA,39,3,118,206,23,20,27,242,60,264,24,2,3,1,2,11,0,0,5,,,,,,,,,,,,,,,,,,46,,1054,0,48,1102,1706
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,14,ATOYAC,188,3,262,402,12,22,101,218,19,104,6,7,2,9,0,5,5,0,1,,,,,,,,,,,,,,,,,,82,,1257,0,61,1318,2018
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,14,ATOYAC,189,3,169,437,7,16,76,144,11,48,0,4,0,13,0,1,1,0,11,,,,,,,,,,,,,,,,,,17,,955,0,45,1000,1547
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,14,ATOYAC,190,2,115,202,6,6,80,75,9,74,17,2,1,2,1,3,2,1,0,,,,,,,,,,,,,,,,,,35,,631,0,26,657,950
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,14,ATOYAC,191,2,67,225,2,8,58,22,0,10,2,3,1,4,0,1,0,0,1,,,,,,,,,,,,,,,,,,6,,410,0,23,433,634
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,14,ATOYAC,192,2,143,208,9,4,52,58,4,25,1,9,2,4,0,0,0,0,1,,,,,,,,,,,,,,,,,,11,,531,0,27,558,802
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,14,ATOYAC,193,2,115,139,7,10,45,61,2,54,5,12,2,4,1,1,2,0,1,,,,,,,,,,,,,,,,,,6,,467,0,33,500,971
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,23,ZAPOTLAN EL GRANDE,333,5,233,217,11,39,16,520,18,609,15,1,1,0,1,174,2,0,5,,,,,,,,,,,,,,,,,,348,,2210,0,41,2251,3706
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,23,ZAPOTLAN EL GRANDE,334,3,111,169,14,30,14,280,7,283,16,0,0,2,2,0,2,0,1,,,,,,,,,,,,,,,,,,241,,1172,1,35,1208,1838
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,23,ZAPOTLAN EL GRANDE,335,3,36,108,17,16,20,365,9,305,18,1,0,2,1,3,2,0,2,,,,,,,,,,,,,,,,,,139,,1044,8,33,1085,2037
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,23,ZAPOTLAN EL GRANDE,336,3,91,144,16,13,10,377,14,268,12,3,0,5,2,4,2,0,1,,,,,,,,,,,,,,,,,,177,,1139,1,40,1180,2074
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,23,ZAPOTLAN EL GRANDE,337,2,36,59,2,9,5,248,10,156,2,0,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,41,,569,0,19,588,931
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,23,ZAPOTLAN EL GRANDE,338,3,79,124,11,23,12,212,8,222,7,0,1,1,0,1,1,0,1,,,,,,,,,,,,,,,,,,169,,872,0,26,898,1525
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,23,ZAPOTLAN EL GRANDE,339,1,31,44,10,5,6,139,7,89,6,2,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,79,,419,0,15,434,750
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,23,ZAPOTLAN EL GRANDE,340,2,56,69,7,11,5,169,13,194,8,2,0,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,0,,536,0,16,552,1081
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,23,ZAPOTLAN EL GRANDE,341,2,40,92,6,10,7,127,8,171,7,0,0,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,105,,575,0,22,597,968
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,23,ZAPOTLAN EL GRANDE,342,4,49,117,12,15,26,395,14,435,15,0,0,0,0,2,1,0,1,,,,,,,,,,,,,,,,,,145,,1227,0,14,1241,2565
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,23,ZAPOTLAN EL GRANDE,343,1,24,33,6,6,13,124,5,105,2,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,66,,386,0,11,397,687
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,23,ZAPOTLAN EL GRANDE,344,1,27,43,3,12,6,119,1,127,4,0,0,0,0,1,1,0,1,,,,,,,,,,,,,,,,,,52,,397,0,5,402,653
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,23,ZAPOTLAN EL GRANDE,345,2,42,82,8,17,9,184,13,170,5,0,0,2,0,0,1,0,0,,,,,,,,,,,,,,,,,,98,,631,0,11,642,934
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,23,ZAPOTLAN EL GRANDE,346,1,47,68,4,5,9,92,4,80,5,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,91,,406,0,10,416,654
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,23,ZAPOTLAN EL GRANDE,347,2,27,53,5,14,14,186,9,127,8,3,0,2,0,5,0,0,3,,,,,,,,,,,,,,,,,,96,,552,0,18,570,1003
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,23,ZAPOTLAN EL GRANDE,348,2,49,73,9,11,10,222,6,201,8,2,0,3,0,2,1,1,1,,,,,,,,,,,,,,,,,,105,,704,0,29,733,1158
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,23,ZAPOTLAN EL GRANDE,349,2,29,81,6,15,10,245,3,246,9,0,0,0,0,3,0,0,0,,,,,,,,,,,,,,,,,,106,,753,4,26,783,1368
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,23,ZAPOTLAN EL GRANDE,350,1,9,17,0,4,4,47,3,67,0,0,0,1,0,4,0,0,1,,,,,,,,,,,,,,,,,,33,,190,1,5,196,361
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,23,ZAPOTLAN EL GRANDE,351,2,50,86,4,5,5,163,11,189,3,0,0,0,0,6,2,0,0,,,,,,,,,,,,,,,,,,156,,680,1,13,694,1075
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,23,ZAPOTLAN EL GRANDE,352,3,68,53,5,4,7,109,0,169,2,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,113,,530,0,10,540,911
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,23,ZAPOTLAN EL GRANDE,353,1,32,70,4,9,4,6,6,100,2,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,84,,318,0,16,334,713
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,23,ZAPOTLAN EL GRANDE,354,3,72,124,7,19,11,364,10,400,11,6,0,0,1,5,1,0,2,,,,,,,,,,,,,,,,,,265,,1298,0,37,1335,2035
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,23,ZAPOTLAN EL GRANDE,355,2,39,83,5,10,17,234,7,254,5,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,139,,794,1,18,813,1253
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,23,ZAPOTLAN EL GRANDE,356,3,65,144,13,13,17,392,7,382,21,1,0,5,0,2,2,0,0,,,,,,,,,,,,,,,,,,224,,1288,0,19,1307,1947
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,23,ZAPOTLAN EL GRANDE,357,4,74,224,21,35,28,502,22,478,30,3,0,1,0,7,3,0,0,,,,,,,,,,,,,,,,,,248,,1676,0,54,1730,2866
1,14,JALISCO,19,ZAPOTLAN EL GRANDE,23,ZAPOTLAN EL GRANDE,358,2,43,82,23,10,14,161,10,222,12,2,0,1,0,4,2,0,2,,,,,,,,,,,,,,,,,,160,,748,1,19,768,1217
