CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,NVA_ALIANZA,MORENA,ES,PRD_PAN,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,CAND_IND1,CAND_IND2,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,502,2,33,219,45,34,6,7,134,34,2,1,4,0,0,11,16,0,546,17,563,923
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,503,2,65,282,80,52,12,4,328,68,10,3,3,0,0,20,21,0,948,19,967,743
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,504,2,35,147,41,17,6,7,163,56,6,0,3,1,0,7,12,1,501,16,518,933
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,505,1,38,108,49,6,5,2,98,15,2,0,1,1,0,9,7,0,341,7,348,525
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,506,2,28,219,34,15,14,6,128,54,4,0,5,0,0,7,6,0,520,11,531,999
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,507,8,128,852,220,85,62,24,834,299,19,12,11,2,1,38,50,1,2637,86,2724,5341
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,508,2,37,161,54,32,11,4,196,56,3,0,3,0,0,13,6,0,576,21,597,993
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,509,2,18,195,49,38,19,5,196,78,1,0,1,1,0,8,19,0,628,34,662,1225
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,510,4,44,370,133,61,22,13,437,96,30,3,5,1,2,30,31,0,1278,36,1314,2664
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,534,2,27,188,47,15,21,6,147,35,5,0,4,0,0,6,6,0,507,8,515,809
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,535,2,25,282,41,58,10,10,186,51,0,1,2,0,0,7,11,0,684,21,705,1103
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,536,2,24,302,23,20,11,7,131,28,1,1,1,1,0,5,2,0,557,18,575,929
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,537,2,18,311,44,44,13,7,250,58,4,0,0,1,0,6,9,0,765,25,790,1287
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,538,1,5,77,6,22,5,2,111,35,1,0,2,0,0,7,4,0,277,7,284,583
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,539,4,50,496,110,46,31,13,417,166,8,7,2,3,0,21,12,0,1382,27,1409,2941
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,540,2,7,235,69,42,9,3,140,40,3,3,2,0,0,5,7,0,565,19,584,982
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,541,1,3,192,14,7,12,2,106,38,2,0,1,0,0,3,2,0,382,6,388,581
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,542,2,23,233,30,48,15,8,90,54,3,0,3,0,0,9,9,1,525,18,544,958
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,543,3,22,382,43,71,41,9,170,115,4,5,1,0,0,6,6,0,875,45,920,1561
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,545,1,9,151,12,13,12,4,33,30,3,1,1,1,0,1,0,0,271,5,276,385
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,551,5,66,539,153,43,37,9,459,180,11,3,6,3,2,29,37,0,1577,54,1631,3022
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,1904,2,37,102,26,9,10,5,206,26,1,0,0,0,0,5,8,1,435,9,445,767
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,1907,1,52,102,18,8,2,5,141,14,3,0,0,0,0,12,7,0,364,5,369,621
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,1908,2,43,149,50,8,3,2,230,39,6,0,0,0,1,18,13,0,562,6,568,999
2,32,ZACATECAS,3,GUADALUPE,16,GUADALUPE,1909,1,10,23,8,1,1,3,27,11,2,1,0,0,0,0,4,0,91,2,93,237
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,463,3,152,421,110,23,16,7,536,34,15,5,2,0,0,24,24,1,1369,21,1391,2128
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,464,2,100,418,44,13,26,6,251,7,9,2,3,0,0,2,14,2,895,11,908,1422
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,465,2,66,242,49,9,20,4,264,33,8,1,5,0,0,7,14,0,722,13,735,1236
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,466,2,41,223,84,8,24,5,302,40,5,1,2,1,0,20,25,0,781,21,802,1433
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,467,3,81,339,88,27,18,9,401,46,12,3,2,0,0,21,29,0,1076,24,1100,1840
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,468,3,16,348,68,30,31,7,177,82,0,3,15,2,0,11,18,1,808,32,841,1587
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,469,3,58,318,72,33,52,13,314,79,2,2,10,0,0,21,17,0,991,32,1023,1875
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,470,15,256,1630,388,295,103,58,1924,365,43,12,24,2,1,68,87,1,5256,136,5393,10145
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,511,1,2,116,16,7,6,2,73,8,0,0,0,0,0,0,1,0,231,5,236,399
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,512,2,18,208,98,5,16,4,74,9,4,0,4,0,0,2,3,0,445,15,460,782
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,513,1,9,215,40,11,16,4,101,47,0,0,0,0,0,3,3,0,449,11,460,716
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,514,2,9,224,41,34,21,9,146,58,0,0,4,0,0,0,1,0,547,19,566,968
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,515,2,3,308,42,11,17,6,40,10,5,2,16,0,0,0,0,1,460,8,469,755
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,517,2,15,353,56,28,19,3,76,25,3,3,8,0,0,2,2,0,593,17,610,1017
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,518,2,22,195,152,17,14,7,137,36,4,8,8,0,0,8,5,0,613,14,627,888
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,519,2,20,177,78,20,10,4,161,30,17,3,7,0,0,4,6,0,537,10,547,798
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,520,3,31,398,140,45,20,9,224,57,15,5,11,0,0,7,7,0,969,15,984,1521
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,521,4,116,351,162,86,17,9,318,111,82,161,18,1,0,11,15,0,1458,42,1500,2257
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,522,2,20,212,93,38,8,5,137,53,1,5,4,4,0,3,4,0,587,24,611,978
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,523,2,4,285,95,16,14,4,257,31,0,8,8,2,0,5,1,0,730,18,748,1037
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,524,3,15,373,160,46,18,9,570,44,1,2,7,0,0,7,7,0,1259,28,1287,1842
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,546,1,6,93,7,9,8,2,15,8,0,2,6,1,0,0,1,0,158,1,159,249
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,547,1,6,162,22,10,6,1,52,13,2,0,1,0,0,0,0,0,275,0,275,371
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,549,6,83,370,96,49,37,9,623,141,53,104,3,0,0,48,36,1,1652,22,1675,3825
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,1883,2,12,107,38,14,9,4,192,26,3,1,4,0,0,8,8,0,426,6,432,865
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,1884,2,22,132,32,7,14,2,213,29,3,2,0,0,0,9,9,0,474,8,482,826
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,1885,1,12,46,11,5,9,0,89,24,1,0,0,1,0,3,6,0,207,2,209,408
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,1886,1,17,73,22,6,7,2,137,17,0,0,0,0,0,5,2,0,288,9,297,524
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,1887,2,28,135,27,12,7,11,200,33,3,0,1,0,0,7,17,0,481,10,491,901
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,1888,1,17,85,20,7,1,1,148,6,2,0,0,0,0,4,3,0,294,3,297,530
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,1889,2,20,137,40,7,12,4,137,38,0,0,2,0,0,11,9,0,417,9,426,860
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,1890,1,10,49,18,5,5,0,99,17,1,0,1,0,0,5,4,1,214,5,220,457
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,1891,2,30,119,36,8,0,4,186,23,4,1,1,0,0,8,11,0,431,11,442,815
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,1892,1,17,102,31,4,3,7,145,26,4,0,0,0,0,10,8,0,357,10,367,653
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,1893,1,20,82,13,6,9,4,104,19,2,2,0,0,0,0,2,0,263,0,263,598
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,1894,1,6,77,24,11,14,0,90,31,2,0,2,0,0,14,0,0,271,3,274,530
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,1895,1,14,65,16,3,7,2,73,12,1,0,0,0,0,1,5,0,199,9,208,439
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,1896,1,20,127,31,6,10,5,155,20,4,1,2,0,0,4,7,1,392,9,402,698
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,1897,1,13,47,13,10,10,1,81,26,2,0,2,0,0,0,4,0,209,2,211,471
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,1898,1,14,63,24,0,9,3,85,13,1,0,2,0,0,5,3,0,222,1,223,345
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,1899,2,36,134,49,8,10,6,202,17,5,0,2,0,0,9,9,2,487,13,502,841
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,1900,2,37,127,47,9,2,3,263,16,4,0,1,0,0,14,22,0,545,10,555,873
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,1901,1,16,60,24,10,0,0,155,11,2,1,1,0,0,6,6,0,292,13,305,539
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,1902,1,16,52,20,7,6,0,94,17,1,0,0,0,0,6,5,0,224,4,228,418
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,1903,1,15,55,19,9,1,1,128,11,1,0,0,0,0,3,5,0,248,4,252,432
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,1905,2,37,133,40,15,6,2,274,33,4,1,6,0,0,11,21,0,583,9,592,1113
2,32,ZACATECAS,4,GUADALUPE,16,GUADALUPE,1906,1,25,88,24,8,5,2,154,11,4,0,0,0,0,7,5,0,333,2,335,595
2,32,ZACATECAS,4,GUADALUPE,52,VETAGRANDE,1601,2,15,199,66,41,4,6,207,35,5,0,3,0,0,6,2,0,589,21,610,808
2,32,ZACATECAS,4,GUADALUPE,52,VETAGRANDE,1602,2,24,294,96,22,2,4,183,27,12,1,4,0,0,5,3,0,677,14,691,827
2,32,ZACATECAS,4,GUADALUPE,52,VETAGRANDE,1603,2,55,227,124,10,7,4,136,66,30,1,4,0,0,15,1,0,680,21,701,1043
2,32,ZACATECAS,4,GUADALUPE,52,VETAGRANDE,1604,2,32,161,138,52,3,3,118,70,44,1,5,2,0,1,4,2,634,13,649,977
2,32,ZACATECAS,4,GUADALUPE,52,VETAGRANDE,1605,1,7,71,26,13,2,0,50,9,5,0,0,1,0,1,0,0,185,1,186,214
2,32,ZACATECAS,4,GUADALUPE,52,VETAGRANDE,1606,2,25,290,113,15,2,4,213,49,11,2,3,0,0,10,3,0,740,15,755,1013
2,32,ZACATECAS,4,GUADALUPE,52,VETAGRANDE,1607,2,42,350,170,17,4,7,211,95,20,1,1,0,1,15,1,0,935,10,945,1225
2,32,ZACATECAS,4,GUADALUPE,52,VETAGRANDE,1608,2,40,312,193,14,4,1,199,92,32,0,5,1,0,12,5,0,910,29,939,1200
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,137,5,95,440,66,32,22,25,428,214,14,3,7,0,0,19,26,0,1391,33,1424,3006
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,138,1,24,121,9,11,8,5,106,41,0,0,0,0,0,5,7,1,337,12,350,652
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,139,3,57,310,36,23,18,27,338,127,4,9,10,0,0,15,22,0,996,28,1024,2095
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,140,7,205,711,96,33,33,35,813,343,13,4,58,3,0,48,56,0,2451,57,2508,5087
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,141,2,32,131,19,11,5,3,147,53,4,5,1,1,0,10,5,0,427,10,437,909
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,142,2,29,113,16,4,2,4,158,54,2,3,6,0,0,5,9,0,405,8,413,839
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,143,1,23,112,15,7,4,2,137,46,0,0,1,0,0,6,5,0,358,9,367,680
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,144,2,29,199,13,12,12,8,129,91,0,0,1,0,0,9,6,0,509,15,524,989
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,145,1,14,95,5,11,5,3,86,48,0,0,1,0,0,6,3,0,277,5,282,547
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,146,2,34,108,20,5,3,10,186,56,2,2,3,0,0,9,9,1,447,12,460,904
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,147,2,42,96,16,6,5,5,133,51,2,1,3,0,0,7,12,0,379,22,401,801
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,153,1,29,76,10,3,1,3,102,18,0,0,1,0,0,4,4,0,251,5,256,406
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,154,2,46,187,27,12,12,11,284,105,5,1,0,0,1,7,19,0,717,13,730,1430
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,155,3,55,346,32,29,20,15,285,134,0,3,2,1,2,8,17,2,949,24,975,1852
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,157,3,96,331,52,15,7,26,416,107,0,2,3,1,0,14,30,2,1100,28,1130,2031
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,218,1,0,133,5,11,4,1,186,3,0,0,1,0,0,1,0,0,345,9,354,489
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,219,1,6,120,11,5,16,0,42,9,1,0,0,0,0,1,1,0,212,4,216,314
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,220,1,4,128,9,7,33,1,131,14,0,0,1,0,0,2,0,0,330,8,338,487
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,221,1,16,155,0,5,0,4,97,20,0,0,0,0,0,0,1,0,298,0,298,409
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,222,1,3,35,4,8,2,1,70,5,1,0,0,0,0,0,1,0,130,4,134,226
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,223,1,0,84,5,2,0,2,48,5,1,1,0,0,0,1,0,0,149,0,149,228
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,224,1,5,51,5,7,1,4,94,20,0,0,0,0,0,1,1,0,189,4,193,331
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,225,1,6,109,8,18,7,5,199,65,1,0,1,0,0,1,4,0,424,20,444,688
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,226,1,2,45,4,7,1,2,156,17,0,0,1,0,0,1,1,0,237,7,244,328
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,227,1,4,146,4,20,8,1,188,18,0,0,2,0,1,0,2,0,394,3,397,478
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,228,3,46,265,65,47,10,11,460,88,7,0,3,0,0,5,6,0,1013,31,1044,1630
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,229,2,40,277,28,30,21,7,442,77,4,2,3,0,0,4,8,0,943,34,977,1486
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,230,2,22,258,22,9,11,2,93,49,0,2,2,0,0,2,2,0,474,17,491,756
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,231,2,21,236,21,22,8,9,128,39,6,1,0,0,0,3,2,0,496,28,524,836
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,232,2,28,229,19,35,4,13,168,87,2,1,2,2,0,5,6,0,601,22,623,921
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,242,1,4,81,6,15,1,2,87,15,2,0,0,0,0,1,0,0,214,4,218,334
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,243,1,18,157,6,23,15,6,157,35,5,1,0,1,0,4,3,0,431,14,445,670
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,244,1,13,129,6,13,0,1,88,23,1,1,0,0,0,0,4,0,279,7,286,405
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,245,1,20,100,37,19,7,1,130,28,6,0,3,0,0,2,5,0,358,4,362,562
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,246,2,21,216,44,24,8,2,303,32,9,1,2,0,0,3,2,1,667,16,684,1034
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,247,1,8,65,9,5,2,2,54,16,0,2,0,0,0,1,0,0,164,4,168,222
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,248,1,9,95,10,7,6,2,102,37,0,0,2,0,0,1,2,0,273,10,283,450
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,249,2,49,310,39,26,13,12,166,93,3,2,1,2,0,5,9,0,730,18,748,1276
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,250,2,26,307,15,30,8,10,146,59,0,2,2,1,0,3,6,0,615,18,633,1097
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,251,2,25,115,15,22,8,6,145,42,8,1,2,0,0,2,3,0,394,15,409,754
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,252,2,17,187,16,24,5,10,208,52,6,0,0,0,0,5,5,0,535,11,546,938
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,261,1,5,34,4,7,4,2,186,10,1,0,0,0,0,2,0,0,255,7,262,412
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,262,1,1,23,3,2,11,1,20,11,0,0,0,0,0,1,0,0,73,1,74,116
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,265,2,24,221,21,25,27,5,202,103,2,2,3,1,3,10,11,0,660,8,668,1230
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,266,2,15,189,7,34,16,11,166,79,0,1,8,1,1,8,6,0,542,20,562,988
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,268,2,26,108,9,33,15,16,120,60,6,2,2,0,0,1,0,0,398,12,410,819
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,269,1,19,97,12,11,0,5,104,22,0,0,0,0,0,1,2,0,273,2,275,474
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,270,2,14,145,9,23,16,5,364,36,0,1,0,0,0,1,4,0,618,13,631,1068
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,271,2,22,245,8,17,10,6,464,58,1,0,4,1,0,4,3,0,843,26,869,1466
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,272,2,24,180,4,16,8,5,370,43,1,0,2,1,0,4,2,0,660,17,677,1184
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,273,1,3,38,5,0,1,1,52,6,2,1,0,0,0,0,0,0,109,5,114,199
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,274,2,55,374,65,14,14,14,105,81,11,3,7,4,0,3,4,1,754,67,822,1147
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,275,1,13,68,10,12,6,0,71,32,3,0,0,0,0,1,2,0,218,4,222,405
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,276,2,67,256,53,27,21,10,255,108,8,1,2,1,0,8,4,0,821,27,848,1490
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,277,2,29,171,20,17,4,5,230,68,6,2,3,0,0,5,9,0,569,14,583,983
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,278,1,21,58,5,4,1,4,46,24,4,0,0,0,0,1,0,0,168,5,173,296
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,300,2,69,227,28,22,22,6,185,87,9,1,8,0,1,3,4,0,672,19,691,1194
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,302,1,11,49,23,5,3,1,54,14,2,0,0,1,0,0,0,0,163,10,173,247
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,303,2,9,270,18,17,6,5,175,48,1,1,8,0,0,1,3,0,562,12,574,959
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,304,2,32,345,30,27,29,13,88,66,3,3,1,0,0,3,4,3,644,15,662,1125
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,305,1,11,111,9,7,6,0,60,28,3,0,0,0,0,2,0,0,237,9,246,417
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,306,1,5,95,10,12,2,4,55,15,0,0,1,0,0,1,3,0,203,1,204,305
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,330,1,3,113,3,9,1,6,67,25,1,0,1,0,1,2,1,0,233,6,239,405
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,331,1,3,20,2,2,0,0,42,3,0,0,0,0,0,0,0,0,72,3,75,106
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,332,1,0,25,3,3,4,1,90,0,0,0,0,0,0,0,1,0,127,1,128,176
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,336,1,1,34,1,2,0,0,52,9,1,0,0,1,0,1,1,0,103,3,106,136
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,338,1,15,118,17,7,1,3,50,27,4,0,0,1,0,1,0,0,244,7,251,328
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,339,1,6,37,4,5,3,3,132,28,0,0,0,0,0,1,1,0,220,4,224,361
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,340,1,37,80,17,9,5,6,122,51,2,0,0,0,0,5,1,0,335,16,351,602
2,32,ZACATECAS,5,FRESNILLO,13,FRESNILLO,344,2,29,145,15,17,9,7,221,45,3,0,1,0,0,5,4,0,501,13,514,1036
2,32,ZACATECAS,6,FRESNILLO,12,GENERAL ENRIQUE ESTRADA,378,2,167,234,42,3,7,3,119,274,20,1,1,0,0,3,5,0,879,9,888,1265
2,32,ZACATECAS,6,FRESNILLO,12,GENERAL ENRIQUE ESTRADA,379,2,121,200,56,2,7,2,92,220,17,0,3,0,0,5,7,0,732,22,754,1074
2,32,ZACATECAS,6,FRESNILLO,12,GENERAL ENRIQUE ESTRADA,380,2,96,152,21,4,2,10,80,184,9,0,2,1,0,5,5,0,571,10,581,845
2,32,ZACATECAS,6,FRESNILLO,12,GENERAL ENRIQUE ESTRADA,381,1,44,52,23,3,2,1,18,78,15,0,0,0,0,0,2,0,238,19,257,422
2,32,ZACATECAS,6,FRESNILLO,12,GENERAL ENRIQUE ESTRADA,382,2,50,134,51,7,30,5,63,169,13,2,3,1,0,3,1,0,532,15,547,766
2,32,ZACATECAS,6,FRESNILLO,12,GENERAL ENRIQUE ESTRADA,383,1,21,29,3,1,5,1,8,24,2,0,0,0,0,0,2,0,96,7,103,138
2,32,ZACATECAS,6,FRESNILLO,12,GENERAL ENRIQUE ESTRADA,384,1,13,38,2,0,4,0,0,13,2,0,3,0,0,0,1,0,76,5,81,128
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,149,2,101,195,25,7,4,3,212,45,9,2,1,0,0,7,7,1,618,10,629,1140
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,150,2,69,148,32,10,4,8,220,48,5,2,1,0,0,8,16,0,571,11,582,898
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,151,2,53,160,30,19,19,7,222,29,2,1,3,0,0,12,11,1,568,16,585,1016
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,152,2,42,127,16,16,0,3,201,18,7,1,3,0,0,6,10,0,450,10,460,779
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,156,3,91,317,31,27,12,20,362,128,6,1,9,1,0,12,17,2,1034,17,1053,1935
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,158,1,21,49,17,5,3,1,111,16,3,2,0,0,0,3,3,0,234,3,237,391
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,159,1,35,101,8,6,7,0,170,30,0,0,3,0,0,0,11,0,371,14,385,572
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,160,1,30,73,12,4,2,1,124,12,0,1,0,0,0,5,3,0,267,3,270,389
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,161,1,39,95,10,6,5,0,116,20,2,1,2,0,1,2,3,1,302,4,307,510
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,162,1,33,101,18,10,11,4,192,39,0,1,2,0,0,7,10,0,428,8,436,715
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,164,2,49,143,32,20,12,7,214,80,1,0,1,0,0,12,12,2,583,9,594,1100
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,165,1,30,70,13,3,4,4,155,30,3,1,2,0,0,3,9,0,327,5,332,597
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,166,1,60,110,19,10,4,3,142,22,2,1,1,0,0,10,10,0,394,10,404,656
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,167,1,37,85,13,1,5,2,178,40,3,0,0,0,0,11,6,0,381,16,397,644
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,168,1,42,72,9,9,12,3,130,20,1,0,1,0,0,5,4,0,308,10,318,542
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,169,1,30,103,12,6,5,3,156,31,0,1,3,0,0,4,7,0,361,17,378,706
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,170,2,33,108,14,10,5,7,193,41,3,2,7,1,0,3,6,0,433,10,443,758
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,171,2,32,131,25,23,13,8,173,57,3,1,1,0,0,3,13,0,483,15,498,1000
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,172,1,11,77,4,1,0,1,73,39,2,0,1,0,0,0,5,0,214,7,221,461
2,32,ZACATECAS,6,FRESNILLO,13,FRESNILLO,173,1,28,114,14,4,3,3,134,42,2,0,2,0,0,5,5,0,356,3,359,729
