uniqueid,year,incumbent_party_magar,incumbent_candidate_magar,runnerup_party_magar,runnerup_candidate_magar,margin
7019,2015,PRI,MARIO ANTONIO GUILLEN DOMINGUEZ,PVEM_PNA,,0.2012432581
7019,2018,PT_MORENA_PES,EMMANUEL CORDERO SANCHEZ,PRI,MARIO ANTONIO GUILLEN DOMINGUEZ,0.1044344524
7020,1991,PRI,?,0,,1
7020,1995,PRI,?,PRD,,0.1172611726
7020,1998,PRI,CARLOS OCAMPO MARTINEZ,PRD,,0.4596693027
7020,2001,PVEM,MIGUEL ANGEL CORDOVA OCHOA,PRI,,0.1731908781
7020,2004,PVEM,MARIO OCTAVIO VENTURA RAMIREZ,PRI,,0.0338615638
7020,2007,PRI,ROBERTO RUIZ MORALES,PRD_PVEM_PT_CONVE,,0.1038251366
7020,2010,PAN_PRD_CONVE_PNA,VICTOR MANUEL MAGDALENO DIAZ,PVEM,,0.1584728033
7020,2012,PVEM,JOSE OCTAVIO GARCIA MACIAS,PRI,,0.1005398471
7020,2015,PRI_PCHU,EMMANUEL DE JESUS CORDOVA GARCIA,PVEM_PNA,,0.085508422
7020,2018,PCHU,JOSE MIGUEL CORDOVA GARCIA,PRI,EDUARDO ERNESTO MELCHOR COUTIÑO,0.0579099084
7021,1991,PRI,?,PAN,,0.5409200969
7021,1995,PRI,?,PAN,,0.4367731217
7021,1998,PRI,SANTIAGO AREVALO AREVALO,PRD,,0.5758314856
7021,2001,PRI,FILEMON MARTINEZ MENDEZ,PRD,,0.0849763106
7021,2004,PRD,ARIEL CORTAZAR SANCHEZ,PRI,,0.1211317418
7021,2007,PRI_PVEM,RODOLFO MARTINEZ MORALES,PRD,,0.2683581089
7021,2010,PRI,ADELMAR SANTOS JUAREZ,PAN_PRD_CONVE_PNA,,0.1753836179
7021,2012,PVEM,RENE CORTAZAR ARCHILA,PRI,,0.2639951671
7021,2015,PVEM_PNA,ANA ISABEL BONIFAZ SALAS,PRI,,0.0626599594
7021,2018,PVEM,ADELMAR SANTOS JUAREZ,PT_MORENA_PES,ROSA ISABEL CASTELLANOS ESTRADA,0.1649183618
7022,1991,PRI,ANTONIO DOMINGUEZ GOMEZ,0,,1
7022,1995,PRD,MARTIN GOMEZ SANCHEZ,PRI,,0.2364433812
7022,1998,PRI,SEBASTIAN GOMEZ GOMEZ,0,,1
7022,2001,PT,NICOLAS SANCHEZ PEREZ,PRI,,0.0119662769
7022,2004,PRI,ANTONIO PEREZ GOMEZ,PAN,,0.1333679294
7022,2007,PRI,DOMINGO PEREZ LUNA,PT,,0.0566957935
7022,2010,PRI,GUSTAVO LOPEZ GARCIA,PT,,0.0396143734
7022,2012,PRD_PT_CONVE,JUAN DIAZ PEREZ,PRI,,0.0566325752
7022,2015,PRI,MARTIN GOMEZ PEREZ,PRD,,0.0766343042
7022,2018,PAN,MARGARITA DIAZ GARCIA,PRI,RAFAEL PEREZ OROSCO,0.0418830436
7023,1991,PRI,LORENZO PEREZ JOLOTE,0,,1
7023,1995,PRI,ENRIQUE LUNES PATISHTAN,PRD,,0.8051375038
7023,1998,PRI,PASCUAL DIAZ LOPEZ,PAN,,0.9165948276
7023,2001,PRI,JOSE GOMEZ GOMEZ,PRD,,0.7215670103
7023,2004,PRI,DOMINGO LOPEZ SANTIZ,PRD,,0.4083859456
7023,2007,PRI,DOMINGO LOPEZ GONZALEZ,PRD_PT,,0.18971336
7023,2010,PRI,DAGOBERTO DE JESUS HERNANDEZ GOMEZ,PAN_PRD_CONVE_PNA,,0.0809585492
7023,2012,PRI,SEBASTIAN COLLAZO DIAZ,PVEM,,0.0489970065
7023,2015,PVEM,DOMINGO LOPEZ GONZALEZ,PRI,,0.2591033138
7023,2018,PT_MORENA_PES,PONCIANO GOMEZ GOMEZ,PRI,LUIS GOMEZ GOMEZ,0.1981599262
7024,1991,PRI,MARTIN PEREZ DIAZ,0,,1
7024,1995,PRI,BELISARIO GOMEZ RODRIGUEZ,PRD,,0.5734501348
7024,1998,PRI,BENITO PEREZ DIAZ,PRD,,0.138952164
7024,2001,PRI,ROBERTO PEREZ RODRIGUEZ,PRD,,0.1919606235
7024,2004,PRI,ESTEBAN JIMENEZ LOPEZ,PRD,,0.2959779993
7024,2007,PRD,JOSE LUIS ETZIN SANCHEZ,PRI,,0.0156698877
7024,2010,PRI,FRANCISCO GOMEZ DIAZ,PVEM,,0.1046624575
7024,2012,PRI,ALEJANDRO LOPEZ SANCHEZ,PRD_PT_CONVE,,0.0229859406
7024,2015,PRI,OLGA GOMEZ LOPEZ,PVEM_PNA,,0.0229287091
7024,2018,PRI,ALEJANDRA ISABEL GOMEZ ARA,PRD,MARIA GUADALUPE PASCUAL BAUTISTA,0.0673076923
7025,1991,PRI,JORGE CONTRERAS SANCHEZ,PAN,,0.7931034483
7025,1995,PRI,CALIXTO GOMEZ DOMINGUEZ,PAN,,0.506122449
7025,1998,PRD,BASILIO DIAZ SANCHEZ,PRI,,0.2061538462
7025,2001,PRI,ABRAHAN GOMEZ MARTINEZ,PRD,,0.1536345776
7025,2004,PAN,ISAAC DOMINGUEZ GOMEZ,PRD,,0.1387614679
7025,2007,PRD,ROBERTO DIAZ AGUILAR,PRI,,0.0666435266
7025,2010,PAN_PRD_CONVE_PNA,JOSE CARMEN GOMEZ GOMEZ,PRI,,0.0214837194
7025,2012,PRI,ARIEL FERNANDEZ LOPEZ,PAN,,0.1297801867
7025,2015,PT,BALDOMERO ALVAREZ RAMIREZ,PVEM,,0.0914285714
7025,2018,PMCH,HEYDI NEYDI DOMINGUEZ PEREZ,PRD,RUBELIO MONDRAGON AGUILAR,0.0156906697
7026,1991,PRI,ANTONIO PEREZ VAZQUEZ,PFCRN,,0.5005811058
7026,1995,PRD,MANUEL ARIAS PEREZ,PRI,,0.4766446564
7026,1998,PRI,ANTONIO PEREZ ARIAS,PDCH,,0.7336829837
7026,2001,PRI,ARMANDO VAZQUEZ GOMEZ,PRD,,0.2734660228
7026,2004,PRI,VICTORIO JIMENEZ SANTIZ,PRD_PAN_PT,,0.3280951682
7026,2007,PRI,ENRIQUE RUIZ RUIZ,PRD,,0.1203610832
7026,2010,PRI,MARTIN CRUZ AGUILAR,PAN_PRD_CONVE_PNA,,0.0981034886
7026,2012,PRI,JOSE ARIAS VAZQUEZ,PVEM,,0.1833529371
7026,2015,PVEM,ROSA PEREZ PEREZ,PRI,,0.0521036863
7026,2018,PVEM,ABRAHAM CRUZ GOMEZ,PRI,JUAN DAVID GUZMAN ARIAS,0.0415843643
7027,1991,PRI,TIBURCIO RUIZ ESPINOSA,PAN,,0.3394797498
7027,1995,PRI,ERNESTO BESAREZ,PAN,,0.258133431
7027,1998,PRI,JORGE GOMEZ GOMEZ,PAN,,0.1085121602
7027,2001,PAN,FERNANDO RODRIGUEZ OZUNA,PRI,,0.0012590286
7027,2004,PRI,JOSE FRANCISCO MOLINA MORENO,PRD_PAN_PT,,0.1217972182
7027,2007,PRI,MARIANO DE AGUILAR DIAZ,PRD_PVEM_PT_CONVE,,0.0384371784
7027,2010,PRI,LIMBANO DOMINGUEZ ROMAN,PAN_PRD_CONVE_PNA,,0.0829964147
7027,2012,PRI,SERGIO DAVID MOLINA GOMEZ,PVEM,,0.154806651
7027,2015,PRI,HECTOR GOMEZ GRAJALES,PVEM,,0.1105667297
7027,2018,PVEM,JORGE HUMBERTO MOLINA GOMEZ,PT_MORENA_PES,CARALAMPIO ALEGRIA GOMEZ,0.0175580531
7028,1991,PRI,ROSELINO GUILLEN TORRES,PFCRN,,0.9248305607
7028,1995,PRI,FELIPE FONSECA JIMENEZ,PRD,,0.4357045144
7028,1998,PRI,JOSE ARTEMIO LOPEZ CUELLO,PRD,,0.2144329897
7028,2001,PRD_PT,GLORIA AMPARO COELLO DOMINGUEZ,PRI,,0.1066144473
7028,2004,PAN,BELIA GARCIA FLORES,PRI,,0.0082774931
7028,2007,PAN,LUIS COUTIÑO MAZARIEGOS,PRI_PVEM,,0.0770877944
7028,2010,PRI,MIGUEL CORTOIS DOMINGUEZ,PAN_PRD_CONVE_PNA,,0.1329222336
7028,2012,PAN,JOEL FLORES CABRERA,PRI,,0.1734955186
