CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PSD,HUMANISTA,C_COMUN_PAN_MC,PRD_PSD,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,C_COMUN_PRD_PVEM_PSD,PRD_PVEM,PRD_PSD,PVEM_PSD,C_COMUN_PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,CAND_IND23,CAND_IND24,CAND_IND25,CAND_IND26,CAND_IND27,CAND_IND28,CAND_IND29,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,501,3,30,109,87,25,100,16,35,589,122,31,12,2,16,37,4,0,11,,,,,,,,,,,,,,,,,,,,,,,137,26,,,,,,,,,,,,,,1389,0,38,1427,2106
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,502,2,39,68,35,10,45,5,9,297,96,2,6,1,1,18,1,2,3,,,,,,,,,,,,,,,,,,,,,,,91,12,,,,,,,,,,,,,,741,1,16,758,1051
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,503,1,8,33,33,2,30,4,1,117,38,4,2,0,0,2,2,1,3,,,,,,,,,,,,,,,,,,,,,,,26,7,,,,,,,,,,,,,,313,0,3,316,407
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,504,3,39,93,46,14,185,14,10,540,169,16,20,2,6,37,7,5,8,,,,,,,,,,,,,,,,,,,,,,,102,37,,,,,,,,,,,,,,1350,8,21,1379,2147
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,505,3,25,87,53,4,157,11,3,417,118,15,6,0,9,26,8,5,12,,,,,,,,,,,,,,,,,,,,,,,95,14,,,,,,,,,,,,,,1065,0,21,1086,1645
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,506,2,9,31,36,4,33,6,4,239,43,9,5,0,2,7,3,2,6,,,,,,,,,,,,,,,,,,,,,,,58,26,,,,,,,,,,,,,,523,0,3,526,671
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,507,1,28,40,34,1,33,4,8,197,24,3,10,0,0,15,1,1,2,,,,,,,,,,,,,,,,,,,,,,,77,32,,,,,,,,,,,,,,510,0,11,521,731
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,508,2,17,57,31,2,49,8,11,213,49,5,20,1,3,20,1,0,6,,,,,,,,,,,,,,,,,,,,,,,87,15,,,,,,,,,,,,,,595,0,6,601,887
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,509,1,3,9,6,1,11,1,1,39,10,2,3,0,0,5,0,0,2,,,,,,,,,,,,,,,,,,,,,,,14,2,,,,,,,,,,,,,,109,0,2,111,124
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,510,2,30,90,62,5,55,10,2,344,121,18,15,0,7,20,4,1,4,,,,,,,,,,,,,,,,,,,,,,,111,12,,,,,,,,,,,,,,911,0,23,934,1428
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,511,2,14,48,24,3,92,13,7,366,86,7,23,1,4,18,2,4,4,,,,,,,,,,,,,,,,,,,,,,,79,21,,,,,,,,,,,,,,816,1,17,834,1211
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,512,1,16,38,23,0,32,11,4,150,67,3,16,0,0,13,4,1,7,,,,,,,,,,,,,,,,,,,,,,,61,19,,,,,,,,,,,,,,465,0,8,473,705
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,513,2,12,76,32,3,61,15,3,391,99,4,11,0,3,15,0,0,10,,,,,,,,,,,,,,,,,,,,,,,113,12,,,,,,,,,,,,,,860,1,17,878,1368
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,514,2,5,77,34,3,40,4,5,247,55,7,8,1,2,13,1,0,0,,,,,,,,,,,,,,,,,,,,,,,50,17,,,,,,,,,,,,,,569,0,4,573,858
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,515,1,15,74,29,4,44,10,8,190,40,5,2,0,1,7,1,1,6,,,,,,,,,,,,,,,,,,,,,,,38,5,,,,,,,,,,,,,,480,1,6,487,706
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,516,3,35,158,55,9,97,24,8,489,182,20,20,2,1,29,7,2,9,,,,,,,,,,,,,,,,,,,,,,,123,27,,,,,,,,,,,,,,1297,1,25,1323,1823
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,517,1,3,44,12,0,16,4,1,71,20,2,11,0,0,11,1,0,1,,,,,,,,,,,,,,,,,,,,,,,20,3,,,,,,,,,,,,,,220,0,3,223,280
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,518,2,21,74,89,10,73,13,7,378,102,18,3,0,5,19,0,0,10,,,,,,,,,,,,,,,,,,,,,,,38,1,,,,,,,,,,,,,,861,0,17,878,1296
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,519,2,31,70,58,14,82,17,2,376,87,17,2,2,5,10,5,4,3,,,,,,,,,,,,,,,,,,,,,,,50,4,,,,,,,,,,,,,,839,0,15,854,1323
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,520,2,41,58,30,5,117,11,2,260,82,8,14,2,2,15,4,2,8,,,,,,,,,,,,,,,,,,,,,,,71,13,,,,,,,,,,,,,,745,0,35,780,1175
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,521,3,14,165,73,5,144,17,6,446,89,17,11,1,4,23,4,4,7,,,,,,,,,,,,,,,,,,,,,,,80,13,,,,,,,,,,,,,,1123,0,12,1135,1676
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,522,1,14,64,30,7,28,8,0,185,29,3,18,1,3,9,1,0,2,,,,,,,,,,,,,,,,,,,,,,,111,10,,,,,,,,,,,,,,523,0,4,527,694
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,523,1,20,98,47,2,29,4,4,195,30,7,7,1,0,0,2,0,4,,,,,,,,,,,,,,,,,,,,,,,75,9,,,,,,,,,,,,,,534,0,4,538,749
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,524,2,20,104,42,3,41,9,3,228,48,4,13,2,4,16,2,3,4,,,,,,,,,,,,,,,,,,,,,,,62,11,,,,,,,,,,,,,,619,0,9,628,881
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,525,5,55,303,126,10,173,44,18,818,216,27,23,4,5,35,6,4,19,,,,,,,,,,,,,,,,,,,,,,,180,25,,,,,,,,,,,,,,2091,0,53,2144,3730
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,526,3,23,197,73,4,153,31,3,389,100,20,10,1,8,27,5,1,6,,,,,,,,,,,,,,,,,,,,,,,66,7,,,,,,,,,,,,,,1124,0,31,1155,1704
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,527,2,10,58,41,4,74,0,4,277,52,7,2,0,0,17,6,1,4,,,,,,,,,,,,,,,,,,,,,,,22,12,,,,,,,,,,,,,,591,0,27,618,1009
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,528,2,13,141,19,2,78,10,6,227,110,7,3,0,1,13,0,1,9,,,,,,,,,,,,,,,,,,,,,,,25,11,,,,,,,,,,,,,,676,0,16,692,1194
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,529,3,18,144,38,9,137,14,8,509,176,19,9,1,3,37,5,4,13,,,,,,,,,,,,,,,,,,,,,,,55,14,,,,,,,,,,,,,,1213,0,25,1238,2148
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,530,4,31,306,81,12,140,15,5,468,197,28,11,0,4,27,6,4,18,,,,,,,,,,,,,,,,,,,,,,,62,5,,,,,,,,,,,,,,1420,0,30,1450,2280
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,531,3,12,255,62,5,101,15,5,353,164,13,10,1,5,25,6,4,11,,,,,,,,,,,,,,,,,,,,,,,46,17,,,,,,,,,,,,,,1110,0,17,1127,1776
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,532,2,26,111,42,7,47,51,3,147,64,10,6,6,9,13,2,2,3,,,,,,,,,,,,,,,,,,,,,,,33,6,,,,,,,,,,,,,,588,0,28,616,1057
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,533,3,110,66,93,16,53,101,2,319,42,14,13,16,19,21,4,2,8,,,,,,,,,,,,,,,,,,,,,,,27,6,,,,,,,,,,,,,,932,0,24,956,1677
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,534,2,129,53,116,17,43,153,3,255,60,10,17,15,9,11,5,3,7,,,,,,,,,,,,,,,,,,,,,,,31,4,,,,,,,,,,,,,,941,0,21,962,1479
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,535,3,136,53,72,13,56,164,2,331,62,14,11,26,9,23,3,2,13,,,,,,,,,,,,,,,,,,,,,,,55,12,,,,,,,,,,,,,,1057,0,28,1085,1790
4,17,MORELOS,11,JOJUTLA,12,JOJUTLA,536,2,48,57,26,6,47,31,3,186,27,6,13,5,4,13,4,0,6,,,,,,,,,,,,,,,,,,,,,,,21,13,,,,,,,,,,,,,,516,0,23,539,999
4,17,MORELOS,11,JOJUTLA,19,TEPALCINGO,654,3,51,224,210,288,15,59,37,115,10,43,399,4,6,10,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1471,1,54,1526,2139
4,17,MORELOS,11,JOJUTLA,19,TEPALCINGO,655,2,19,170,149,225,3,47,58,68,5,24,185,1,10,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,966,0,35,1001,1417
4,17,MORELOS,11,JOJUTLA,19,TEPALCINGO,656,2,33,104,207,241,2,54,28,29,1,34,174,2,3,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914,4,29,947,1369
4,17,MORELOS,11,JOJUTLA,19,TEPALCINGO,657,3,28,155,296,272,9,43,73,59,8,47,300,3,3,3,0,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1301,0,30,1331,1990
4,17,MORELOS,11,JOJUTLA,19,TEPALCINGO,658,2,9,119,106,266,6,34,73,69,7,14,181,2,7,2,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,896,0,23,919,1268
4,17,MORELOS,11,JOJUTLA,19,TEPALCINGO,659,1,4,14,38,127,7,5,16,18,3,10,50,1,1,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,296,0,3,299,411
4,17,MORELOS,11,JOJUTLA,19,TEPALCINGO,660,2,18,79,86,417,12,28,53,69,7,18,216,4,3,2,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1014,1,11,1026,1408
4,17,MORELOS,11,JOJUTLA,19,TEPALCINGO,661,3,16,86,68,362,17,19,31,47,5,5,165,1,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,825,1,15,841,1206
4,17,MORELOS,11,JOJUTLA,19,TEPALCINGO,662,2,81,82,20,326,6,122,17,15,8,8,132,21,2,2,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,843,0,35,878,1385
4,17,MORELOS,11,JOJUTLA,19,TEPALCINGO,663,4,7,61,122,659,12,32,63,44,7,32,223,3,6,3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1274,0,45,1319,1828
4,17,MORELOS,11,JOJUTLA,19,TEPALCINGO,664,2,7,15,35,99,7,8,9,21,4,9,22,2,7,2,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249,0,17,266,361
4,17,MORELOS,11,JOJUTLA,19,TEPALCINGO,665,2,19,53,41,349,26,72,22,32,10,10,118,5,1,3,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,763,0,25,788,1121
4,17,MORELOS,11,JOJUTLA,19,TEPALCINGO,666,1,3,4,9,43,2,7,2,1,0,0,8,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79,0,3,82,96
4,17,MORELOS,11,JOJUTLA,19,TEPALCINGO,667,3,6,17,25,775,3,30,14,11,1,3,107,1,0,2,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996,0,27,1023,1554
4,17,MORELOS,11,JOJUTLA,19,TEPALCINGO,668,2,5,13,10,525,3,12,12,13,1,1,110,0,1,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,708,0,45,753,1208
4,17,MORELOS,11,JOJUTLA,19,TEPALCINGO,669,2,36,128,129,243,3,21,53,52,5,75,254,1,3,2,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1009,0,29,1038,1449
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,734,3,11,171,64,108,118,95,225,156,48,19,105,3,4,21,4,14,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,,,,,,,1206,0,28,1234,1939
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,735,3,9,116,39,153,91,42,165,139,30,23,53,2,2,13,2,0,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,911,0,14,925,1531
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,736,2,6,98,28,60,46,44,103,138,26,7,46,0,2,15,2,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,,,644,0,21,665,1042
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,737,5,30,259,116,111,177,160,285,271,56,41,60,11,11,28,2,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,1659,0,59,1718,2627
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,738,4,11,136,70,81,124,82,220,258,27,10,86,6,4,19,4,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,,,1181,0,25,1206,1643
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,739,3,12,175,41,79,109,51,187,163,33,13,141,1,1,15,4,2,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,1051,0,19,1070,1611
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,740,4,12,250,89,108,152,44,362,245,43,30,131,0,6,22,5,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,,,,,,,1533,0,24,1557,2274
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,741,3,23,158,66,52,102,49,189,246,46,18,96,1,5,29,1,1,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,,,1118,0,24,1142,1619
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,742,2,8,70,37,50,131,37,134,221,38,6,31,2,8,23,6,1,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,823,0,15,838,1149
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,743,3,4,211,69,70,108,76,191,160,20,37,41,1,19,10,3,5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,1045,0,36,1081,1841
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,744,1,4,102,26,66,28,31,89,29,17,5,17,0,2,8,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,434,0,15,449,646
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,745,3,12,157,57,88,45,41,154,97,17,7,65,2,3,4,3,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,762,0,20,782,1222
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,746,1,6,63,46,68,11,10,68,24,6,10,26,1,3,4,5,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,355,0,13,368,655
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,747,1,8,32,5,111,4,21,42,5,1,7,1,3,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,241,0,6,247,362
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,748,1,15,84,36,111,10,70,37,13,2,13,38,7,4,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,442,0,11,453,578
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,749,2,12,100,34,189,11,22,143,33,5,13,24,0,0,6,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,597,0,12,609,876
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,750,1,13,10,25,85,19,28,48,10,4,20,6,2,7,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,285,0,16,301,484
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,751,1,11,54,34,17,7,14,47,32,5,26,8,3,4,3,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,268,0,10,278,404
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,752,1,3,40,38,6,10,3,11,22,5,17,13,1,3,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,177,0,5,182,245
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,753,1,8,31,11,21,8,15,36,19,2,20,5,0,2,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,,,204,0,14,218,382
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,754,1,1,13,15,25,5,21,27,6,0,5,11,1,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,133,0,12,145,218
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,755,1,1,7,16,66,5,0,47,5,1,17,35,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,210,0,6,216,293
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,756,2,5,52,35,39,9,4,43,29,2,5,3,2,4,8,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,243,0,13,256,783
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,757,2,6,67,23,18,14,16,13,8,0,9,12,3,5,2,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,196,0,8,204,280
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,758,1,0,21,3,16,2,3,16,3,0,0,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,67,0,4,71,103
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,759,1,0,19,5,40,5,3,14,4,2,5,8,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,110,0,5,115,168
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,455,8,118,400,781,139,148,48,49,919,151,121,29,,,77,7,5,20,54,30,7,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3105,1,105,3211,5311
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,456,5,80,217,393,60,135,26,22,601,121,53,19,,,56,8,4,29,29,7,13,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1878,1,56,1935,3229
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,465,12,341,276,1171,204,257,121,82,1609,198,168,53,,,122,23,5,53,81,32,9,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4816,0,128,4944,7576
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,476,3,138,70,259,58,65,21,23,368,48,28,13,,,24,2,0,9,16,3,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1149,3,34,1186,1829
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,487,9,92,184,1038,131,221,55,57,1037,165,133,37,,,105,18,10,42,90,42,22,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3482,5,119,3606,6071
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,488,6,128,88,889,90,147,48,26,827,112,148,28,,,68,6,13,17,55,28,11,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2733,9,70,2812,4289
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,489,7,171,102,761,110,169,41,41,777,110,96,27,,,113,11,6,17,78,27,24,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2685,0,86,2771,4615
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,490,2,32,24,202,20,55,30,12,244,53,28,8,,,10,4,4,4,13,5,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,751,0,34,785,1305
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,491,2,12,14,208,22,54,11,7,237,30,53,7,,,31,2,4,14,24,7,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,743,0,25,768,1256
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,492,2,31,52,277,37,56,10,5,272,30,38,10,,,31,4,3,10,14,9,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,893,0,32,925,1474
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,493,3,55,43,270,57,69,36,15,402,47,41,11,,,28,10,5,19,27,4,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1151,1,47,1199,1988
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,494,2,29,43,146,26,47,5,6,203,33,31,6,,,14,2,2,4,8,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,608,0,23,631,982
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,495,3,41,40,372,41,64,14,15,329,35,42,10,,,25,3,6,8,20,11,11,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1097,0,30,1127,1891
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,496,4,124,96,622,92,105,27,25,588,73,82,16,,,27,6,4,24,38,10,9,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1968,0,58,2026,2978
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,799,5,258,306,594,27,37,24,14,209,23,78,20,16,76,16,2,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1705,0,84,1789,3198
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,800,3,192,278,363,20,8,9,9,142,26,45,5,10,19,3,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1133,0,45,1178,1758
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,801,4,342,173,406,18,22,14,12,159,20,45,8,41,42,10,1,1,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1320,0,51,1371,2107
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,802,3,215,182,448,30,30,23,8,159,17,62,14,16,59,8,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1275,0,35,1310,2099
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,803,2,178,169,301,10,18,18,5,117,5,53,7,14,19,6,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,926,0,28,954,1361
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,804,2,142,157,362,14,12,17,10,108,15,55,7,4,33,12,0,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,951,1,38,990,1471
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,805,2,139,171,331,13,12,16,9,135,17,37,3,11,22,7,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,925,1,38,964,1449
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,806,2,96,231,247,12,10,13,6,66,5,34,3,4,12,4,1,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,746,0,15,761,1046
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,807,2,70,80,207,10,11,9,2,80,12,30,1,4,15,3,3,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,542,0,21,563,820
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,808,2,105,150,213,8,13,11,3,98,13,33,5,6,9,5,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,674,0,14,688,986
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,809,2,94,141,195,8,6,7,5,72,6,33,4,9,11,6,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,598,0,16,614,925
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,810,3,137,216,490,15,15,14,10,161,16,69,7,9,23,6,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1192,2,38,1232,1818
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,811,5,259,353,662,31,40,32,11,264,24,90,11,16,91,24,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1921,0,73,1994,3505
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,812,3,150,147,371,21,20,20,17,142,17,70,3,8,34,3,0,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1028,2,38,1068,1618
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,813,3,157,162,275,16,28,13,9,112,13,39,8,15,33,8,1,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,894,0,49,943,1544
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,814,1,60,93,140,7,7,5,5,34,1,23,3,6,14,0,0,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401,0,12,413,674
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,815,2,97,124,254,18,20,15,5,103,15,26,7,7,26,8,1,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,729,2,23,754,1141
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,816,3,141,193,344,17,22,18,8,140,15,48,6,12,27,7,2,1,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1004,0,55,1059,1728
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,817,10,415,534,1076,64,114,68,22,554,76,209,28,31,137,44,1,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3384,0,135,3519,6139
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,818,4,228,202,590,35,29,19,12,195,21,94,7,23,76,26,1,2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1567,0,72,1639,2687
