uniqueid,year,incumbent_party_magar,incumbent_candidate_magar,runnerup_party_magar,runnerup_candidate_magar,margin
5024,1996,PRI,ROLANDO MARTIN MARCOS RAMONES,PRD,,0.1177824669
5024,1999,PRI,GERARDO GUTIERREZ ARRIAGA,PRD,,0.2356633865
5024,2002,PAN,EVARISTO ARMANDO MADERO MARCOS,PRI,,0.0765275708
5024,2005,PRI,IGNACIO MARIA SEGURA TENIENTE,UDC,,0.0754841259
5024,2009,PVEM,FRANCISCO MARTINEZ PADILLA,PRI,,0.0208868895
5024,2013,PVEM,JORGE DAVILA PEÑA,PRI_PNA_PSDC_PJ1,,0.1742927317
5024,2017,PVEM,EVARISTO ARMANDO MADERO MARCOS,PCP,,0.0094978276
5024,2018,PT_MORENA_PES,RAMIRO PEREZ ARCINIEGA,PRI_PVEM_PNA,EVARISTO ARMANDO MADERO MARCOS,0.0527058349
5024,2021,PRI_PRD,FERNANDO OROZCO LARA,FXM,,0.1574991622
5025,1990,PRI,RITO VALDES SALINAS,PAN,,0.2984782107
5025,1993,PRI,ERNESTO VELA DEL CAMPO,PAN,,0.3283932666
5025,1996,PRI,CLAUDIO MARIO BRES GARZA,PRD,,0.4964390448
