ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,MORENA_PT_ES,MORENA_PT,MORENA_ES,PT_ES,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,CAND_IND23,CAND_IND24,CAND_IND25,CAND_IND26,CAND_IND27,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
11,GUANAJUATO,18,PENJAMO,1,ABASOLO ,50,C,2,0,C02,117,43,3,14,5,3,5,99,4,3,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,298,0,10,308,602,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,51,B,1,0,B,57,11,49,13,9,9,16,78,3,1,0,0,0,10,94,,,,,,,,,,,,,,,,,,,,,,,,350,0,7,357,668,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,51,C,1,0,C01,47,13,59,8,2,8,7,76,1,0,1,0,0,8,96,,,,,,,,,,,,,,,,,,,,,,,,326,0,7,333,668,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,51,C,2,0,C02,56,13,67,11,8,8,6,75,5,4,1,0,0,1,68,,,,,,,,,,,,,,,,,,,,,,,,323,1,15,339,668,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,51,C,3,0,C03,56,9,64,6,4,7,5,77,1,3,2,0,0,9,77,,,,,,,,,,,,,,,,,,,,,,,,320,0,12,332,668,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,51,C,4,0,C04,52,17,75,9,5,12,7,76,2,2,2,0,0,10,86,,,,,,,,,,,,,,,,,,,,,,,,355,1,0,356,667,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,52,B,1,0,B,23,9,48,8,6,9,5,51,4,0,0,0,0,0,49,,,,,,,,,,,,,,,,,,,,,,,,212,5,1,218,385,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,52,C,1,0,C01,28,8,50,2,3,8,3,51,3,3,0,0,0,2,38,,,,,,,,,,,,,,,,,,,,,,,,199,0,9,208,384,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,53,B,1,0,B,35,15,61,7,4,1,8,49,2,0,1,0,0,7,59,,,,,,,,,,,,,,,,,,,,,,,,249,1,16,266,416,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,53,C,1,0,C01,40,14,66,9,2,4,12,42,1,1,0,0,0,7,54,,,,,,,,,,,,,,,,,,,,,,,,252,1,13,266,416,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,54,B,1,0,B,37,11,51,3,3,2,4,53,2,2,0,1,0,5,60,,,,,,,,,,,,,,,,,,,,,,,,234,0,7,241,404,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,54,C,1,0,C01,49,11,49,3,5,2,5,44,1,2,0,0,1,6,73,,,,,,,,,,,,,,,,,,,,,,,,251,1,7,259,404,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,55,B,1,0,B,55,17,71,8,3,5,15,82,0,0,0,1,0,6,100,,,,,,,,,,,,,,,,,,,,,,,,363,0,12,375,629,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,56,B,1,0,B,76,13,37,10,5,7,8,72,10,4,0,1,1,4,62,,,,,,,,,,,,,,,,,,,,,,,,310,0,16,326,658,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,56,C,1,0,C01,70,10,52,10,7,3,8,62,17,2,0,0,0,2,62,,,,,,,,,,,,,,,,,,,,,,,,305,0,18,323,658,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,57,B,1,0,B,63,12,36,7,4,7,0,36,3,1,0,0,1,4,44,,,,,,,,,,,,,,,,,,,,,,,,218,0,13,231,526,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,57,C,1,0,C01,53,6,26,9,7,5,5,50,0,1,1,1,0,2,40,,,,,,,,,,,,,,,,,,,,,,,,206,0,17,223,526,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,58,B,1,0,B,63,16,65,13,8,11,4,71,3,3,3,0,1,5,85,,,,,,,,,,,,,,,,,,,,,,,,351,0,13,364,742,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,58,C,1,0,C01,70,9,57,19,4,5,8,67,1,2,0,0,0,6,67,,,,,,,,,,,,,,,,,,,,,,,,315,0,14,329,742,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,59,B,1,0,B,41,12,52,11,6,4,9,52,6,0,0,0,0,0,65,,,,,,,,,,,,,,,,,,,,,,,,258,0,11,269,516,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,59,C,1,0,C01,47,7,34,9,5,4,12,52,4,2,0,1,0,8,75,,,,,,,,,,,,,,,,,,,,,,,,260,0,12,272,516,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,60,B,1,0,B,53,11,46,8,3,6,9,47,5,1,0,0,0,4,61,,,,,,,,,,,,,,,,,,,,,,,,254,0,10,264,415,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,60,C,1,0,C01,39,10,43,12,6,1,12,48,2,1,1,0,0,1,75,,,,,,,,,,,,,,,,,,,,,,,,251,0,11,262,414,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,61,B,1,0,B,38,14,50,10,3,4,14,55,1,0,0,1,0,2,68,,,,,,,,,,,,,,,,,,,,,,,,260,1,11,272,445,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,61,C,1,0,C01,36,8,92,12,8,5,15,48,3,0,0,0,0,2,60,,,,,,,,,,,,,,,,,,,,,,,,289,0,5,294,444,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,62,B,1,0,B,45,17,60,10,4,7,9,43,6,1,0,0,0,8,70,,,,,,,,,,,,,,,,,,,,,,,,280,1,10,291,454,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,62,C,1,0,C01,38,7,73,12,5,2,6,45,6,2,0,0,0,2,64,,,,,,,,,,,,,,,,,,,,,,,,262,2,11,275,454,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,63,B,1,0,B,66,29,86,12,3,7,13,40,1,0,0,0,0,13,102,,,,,,,,,,,,,,,,,,,,,,,,372,0,16,388,615,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,64,B,1,0,B,25,9,38,11,2,8,2,46,6,0,0,0,0,0,71,,,,,,,,,,,,,,,,,,,,,,,,218,0,8,226,412,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,64,C,1,0,C01,18,12,46,6,2,2,6,56,2,1,0,0,0,7,52,,,,,,,,,,,,,,,,,,,,,,,,210,1,6,217,411,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,65,B,1,0,B,41,16,36,17,10,2,7,60,3,3,0,1,2,9,58,,,,,,,,,,,,,,,,,,,,,,,,265,0,12,277,544,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,65,C,1,0,C01,34,19,47,22,7,5,5,52,3,1,0,0,0,3,62,,,,,,,,,,,,,,,,,,,,,,,,260,0,10,270,543,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,66,B,1,0,B,71,23,103,12,12,4,24,75,3,1,0,0,0,10,93,,,,,,,,,,,,,,,,,,,,,,,,431,0,13,444,743,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,67,B,1,0,B,41,12,60,11,7,8,14,59,4,2,0,0,0,8,76,,,,,,,,,,,,,,,,,,,,,,,,302,0,0,302,640,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,67,C,1,0,C01,48,12,65,6,5,6,14,51,0,5,0,0,0,5,62,,,,,,,,,,,,,,,,,,,,,,,,279,5,10,294,640,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,67,C,2,0,C02,50,14,85,8,7,7,12,52,11,1,1,0,0,7,73,,,,,,,,,,,,,,,,,,,,,,,,328,0,7,335,640,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,67,C,3,0,C03,32,8,98,13,6,6,8,47,5,0,1,0,0,3,99,,,,,,,,,,,,,,,,,,,,,,,,326,0,9,335,639,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,68,B,1,0,B,44,13,44,10,8,3,10,48,2,2,0,0,0,8,49,,,,,,,,,,,,,,,,,,,,,,,,241,0,8,249,400,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,68,C,1,0,C01,50,13,63,12,0,6,8,47,1,0,0,0,0,5,43,,,,,,,,,,,,,,,,,,,,,,,,248,0,13,261,400,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,69,B,1,0,B,74,15,87,12,4,5,11,52,3,1,0,0,0,15,79,,,,,,,,,,,,,,,,,,,,,,,,358,1,16,375,635,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,70,B,1,0,B,43,9,45,17,6,7,9,37,1,0,0,0,0,6,47,,,,,,,,,,,,,,,,,,,,,,,,227,0,17,244,503,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,70,C,1,0,C01,43,8,37,10,4,1,6,59,3,1,1,0,0,4,42,,,,,,,,,,,,,,,,,,,,,,,,219,0,7,226,502,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,71,B,1,0,B,48,6,59,9,4,6,8,44,3,0,0,0,0,4,39,,,,,,,,,,,,,,,,,,,,,,,,230,0,16,246,622,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,71,C,1,0,C01,43,5,63,6,1,3,11,47,4,2,0,1,0,2,39,,,,,,,,,,,,,,,,,,,,,,,,227,0,18,245,622,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,72,B,1,0,B,39,2,60,16,12,4,10,71,5,4,0,0,0,7,58,,,,,,,,,,,,,,,,,,,,,,,,288,0,14,302,518,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,72,C,1,0,C01,41,9,54,7,5,1,13,53,3,1,0,0,0,7,58,,,,,,,,,,,,,,,,,,,,,,,,252,0,12,264,517,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,73,B,1,0,B,44,14,61,10,6,6,5,44,2,0,0,1,0,8,67,,,,,,,,,,,,,,,,,,,,,,,,268,0,15,283,410,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,73,C,1,0,C01,48,11,59,7,6,6,1,40,7,0,1,0,0,7,61,,,,,,,,,,,,,,,,,,,,,,,,254,0,10,264,409,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,74,B,1,0,B,55,22,74,5,10,6,13,48,2,2,0,0,0,2,88,,,,,,,,,,,,,,,,,,,,,,,,327,0,12,339,572,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,74,C,1,0,C01,71,15,52,9,6,3,10,69,0,1,2,0,0,10,62,,,,,,,,,,,,,,,,,,,,,,,,310,1,11,322,572,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,74,C,2,0,C02,69,15,53,7,5,7,8,56,4,3,1,0,1,6,65,,,,,,,,,,,,,,,,,,,,,,,,300,0,11,311,571,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,75,B,1,0,B,53,11,94,10,8,8,7,67,6,0,1,1,0,9,81,,,,,,,,,,,,,,,,,,,,,,,,356,0,11,367,705,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,76,B,1,0,B,36,13,54,15,3,3,9,21,2,1,1,1,1,6,43,,,,,,,,,,,,,,,,,,,,,,,,209,0,5,214,412,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,76,C,1,0,C01,29,12,75,18,2,0,3,25,4,2,0,0,0,4,41,,,,,,,,,,,,,,,,,,,,,,,,215,0,5,220,412,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,77,B,1,0,B,53,17,53,18,9,3,12,73,1,1,2,0,0,5,55,,,,,,,,,,,,,,,,,,,,,,,,302,0,13,315,630,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,77,C,1,0,C01,43,14,61,18,7,6,12,77,4,1,2,0,0,5,55,,,,,,,,,,,,,,,,,,,,,,,,305,0,13,318,630,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,78,B,1,0,B,50,13,58,14,5,3,3,86,5,1,0,0,0,5,73,,,,,,,,,,,,,,,,,,,,,,,,316,0,8,324,713,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,78,C,1,0,C01,52,14,84,7,5,3,7,95,3,4,0,0,0,7,75,,,,,,,,,,,,,,,,,,,,,,,,356,0,10,366,713,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,79,B,1,0,B,43,14,37,2,5,0,0,60,7,0,0,0,10,3,52,,,,,,,,,,,,,,,,,,,,,,,,233,0,5,238,502,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,79,C,1,0,C01,45,12,37,11,8,6,11,55,1,2,2,1,0,0,37,,,,,,,,,,,,,,,,,,,,,,,,228,2,11,241,501,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,79,C,2,0,C02,41,13,28,8,13,4,5,73,3,3,0,0,0,5,56,,,,,,,,,,,,,,,,,,,,,,,,252,0,4,256,501,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,80,B,1,0,B,37,14,56,80,0,0,0,62,0,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,250,0,0,250,614,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,80,C,1,0,C01,35,16,67,11,11,5,1,62,5,1,0,0,0,6,53,,,,,,,,,,,,,,,,,,,,,,,,273,0,16,289,613,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,81,B,1,0,B,52,19,71,17,7,10,20,83,4,0,0,0,0,13,87,,,,,,,,,,,,,,,,,,,,,,,,383,0,12,395,662,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,81,C,1,0,C01,60,21,79,12,9,4,10,65,2,1,2,0,0,15,92,,,,,,,,,,,,,,,,,,,,,,,,372,2,13,387,662,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,81,C,2,0,C02,66,21,72,11,5,9,17,68,0,0,1,0,0,8,79,,,,,,,,,,,,,,,,,,,,,,,,357,0,14,371,662,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,81,C,3,0,C03,50,14,95,18,8,17,18,55,2,0,2,0,0,4,107,,,,,,,,,,,,,,,,,,,,,,,,390,0,5,395,662,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,81,C,4,0,C04,63,14,95,21,10,11,14,68,5,2,1,3,0,5,71,,,,,,,,,,,,,,,,,,,,,,,,383,0,14,397,662,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,81,S,1,0,S01,2,3,6,0,1,3,3,10,0,0,0,0,0,0,6,,,,,,,,,,,,,,,,,,,,,,,,34,0,2,36,0,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,82,B,1,0,B,24,17,60,13,3,6,9,62,0,5,0,0,0,5,65,,,,,,,,,,,,,,,,,,,,,,,,269,0,4,273,566,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,82,C,1,0,C01,26,16,83,9,9,4,7,48,2,0,2,0,0,3,49,,,,,,,,,,,,,,,,,,,,,,,,258,0,9,267,566,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,83,B,1,0,B,57,21,61,0,15,7,5,78,0,0,3,1,0,7,56,,,,,,,,,,,,,,,,,,,,,,,,311,0,10,321,734,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,83,C,1,0,C01,62,17,52,9,12,2,3,75,3,2,4,1,0,2,70,,,,,,,,,,,,,,,,,,,,,,,,314,0,15,329,734,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,84,B,1,0,B,62,15,65,4,13,7,7,80,1,1,2,1,0,6,61,,,,,,,,,,,,,,,,,,,,,,,,325,0,13,338,719,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,84,C,1,0,C01,75,17,56,9,9,7,9,87,4,3,0,0,0,9,48,,,,,,,,,,,,,,,,,,,,,,,,333,0,12,345,718,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,85,B,1,0,B,53,13,74,5,9,4,7,61,4,0,3,0,0,5,67,,,,,,,,,,,,,,,,,,,,,,,,305,9,0,314,695,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,85,C,1,0,C01,65,8,59,5,8,9,10,70,2,1,2,0,0,3,55,,,,,,,,,,,,,,,,,,,,,,,,297,0,20,317,695,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,86,B,1,0,B,100,30,48,17,7,8,10,68,13,0,0,0,0,2,47,,,,,,,,,,,,,,,,,,,,,,,,350,0,15,365,665,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,86,C,1,0,C01,59,11,46,5,13,4,5,54,1,3,1,0,0,6,47,,,,,,,,,,,,,,,,,,,,,,,,255,0,16,271,665,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,86,C,2,0,C02,46,17,53,11,6,5,5,78,4,0,3,0,0,2,33,,,,,,,,,,,,,,,,,,,,,,,,263,0,18,281,665,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,86,C,3,0,C03,73,27,50,4,7,10,6,97,8,2,2,0,0,5,42,,,,,,,,,,,,,,,,,,,,,,,,333,0,5,338,665,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,86,C,4,0,C04,71,19,56,11,6,6,6,59,4,0,0,0,0,4,46,,,,,,,,,,,,,,,,,,,,,,,,288,0,13,301,665,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,86,C,5,0,C05,57,11,54,8,7,5,4,61,2,0,1,1,0,8,43,,,,,,,,,,,,,,,,,,,,,,,,262,0,15,277,665,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,87,B,1,0,B,9,22,38,2,5,0,1,15,1,1,1,1,0,0,5,,,,,,,,,,,,,,,,,,,,,,,,101,0,5,106,306,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,88,B,1,0,B,8,3,27,4,0,2,3,44,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,91,0,5,96,201,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,89,B,1,0,B,65,14,91,6,9,2,6,40,1,2,1,1,0,9,8,,,,,,,,,,,,,,,,,,,,,,,,255,0,36,291,726,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,90,B,1,0,B,24,19,39,1,8,2,4,6,1,0,0,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,108,0,5,113,403,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,91,B,1,0,B,40,11,66,3,11,2,2,54,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,191,0,10,201,484,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,91,C,1,0,C01,27,8,71,8,8,6,3,35,4,1,1,1,0,2,10,,,,,,,,,,,,,,,,,,,,,,,,185,0,11,196,484,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,92,B,1,0,B,35,9,38,2,4,3,4,29,1,6,0,0,0,2,4,,,,,,,,,,,,,,,,,,,,,,,,137,0,15,152,542,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,93,B,1,0,B,44,11,32,0,8,5,2,41,2,1,0,1,0,3,1,,,,,,,,,,,,,,,,,,,,,,,,151,0,4,155,457,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,93,C,1,0,C01,73,20,50,4,1,4,2,46,4,1,1,0,0,3,14,,,,,,,,,,,,,,,,,,,,,,,,223,0,9,232,456,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,94,B,1,0,B,57,6,30,2,4,1,2,48,3,0,0,0,0,2,28,,,,,,,,,,,,,,,,,,,,,,,,183,0,5,188,399,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,94,C,1,0,C01,50,14,37,5,3,2,7,29,1,0,1,0,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,162,0,12,174,398,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,95,B,1,0,B,48,3,22,2,6,5,1,43,2,0,1,1,0,5,7,,,,,,,,,,,,,,,,,,,,,,,,146,0,8,154,410,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,95,C,1,0,C01,49,4,25,6,5,1,3,41,1,3,1,0,0,2,8,,,,,,,,,,,,,,,,,,,,,,,,149,0,3,152,409,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,96,B,1,0,B,49,7,46,2,5,7,1,45,2,3,0,0,1,2,18,,,,,,,,,,,,,,,,,,,,,,,,188,0,7,195,481,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,96,C,1,0,C01,54,5,49,6,6,1,6,50,1,0,1,0,0,2,11,,,,,,,,,,,,,,,,,,,,,,,,192,0,7,199,480,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,97,B,1,0,B,50,13,40,3,8,3,7,65,1,2,1,1,0,2,22,,,,,,,,,,,,,,,,,,,,,,,,218,0,0,218,497,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,97,C,1,0,C01,73,20,50,4,1,4,2,46,4,1,1,0,0,3,14,,,,,,,,,,,,,,,,,,,,,,,,223,0,9,232,496,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,98,B,1,0,B,20,29,40,2,4,1,2,29,0,5,3,0,0,8,4,,,,,,,,,,,,,,,,,,,,,,,,147,0,18,165,478,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,99,B,1,0,B,31,17,27,13,7,4,31,31,1,0,0,0,0,2,10,,,,,,,,,,,,,,,,,,,,,,,,174,0,7,181,524,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,99,C,1,0,C01,38,15,26,16,8,2,1,29,1,0,0,0,0,1,5,,,,,,,,,,,,,,,,,,,,,,,,142,0,8,150,523,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,100,B,1,0,B,41,12,33,7,4,4,9,21,0,0,2,0,0,5,9,,,,,,,,,,,,,,,,,,,,,,,,147,0,14,161,500,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,100,C,1,0,C01,31,9,48,11,9,5,5,26,2,0,0,0,0,4,17,,,,,,,,,,,,,,,,,,,,,,,,167,0,9,176,500,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,101,B,1,0,B,44,37,35,9,14,2,1,45,3,0,2,1,0,3,7,,,,,,,,,,,,,,,,,,,,,,,,203,0,11,214,542,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,101,C,1,0,C01,32,27,35,4,12,4,2,59,1,0,2,0,0,8,9,,,,,,,,,,,,,,,,,,,,,,,,195,0,13,208,541,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,102,B,1,0,B,64,11,45,3,11,2,4,59,3,2,0,0,0,3,7,,,,,,,,,,,,,,,,,,,,,,,,214,0,11,225,554,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,102,C,1,0,C01,65,9,40,5,3,6,2,62,8,0,3,1,0,4,4,,,,,,,,,,,,,,,,,,,,,,,,212,0,10,222,553,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,103,B,1,0,B,31,8,32,11,8,6,3,66,1,0,1,1,0,4,9,,,,,,,,,,,,,,,,,,,,,,,,181,0,18,199,470,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,103,C,1,0,C01,24,8,44,5,3,6,3,75,2,3,0,0,0,4,4,,,,,,,,,,,,,,,,,,,,,,,,181,0,19,200,469,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,104,B,1,0,B,25,11,51,9,12,6,7,98,1,4,1,1,1,2,2,,,,,,,,,,,,,,,,,,,,,,,,231,0,18,249,447,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,104,C,1,0,C01,29,11,62,7,10,4,4,80,4,1,0,0,0,5,4,,,,,,,,,,,,,,,,,,,,,,,,221,0,13,234,446,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,105,B,1,0,B,60,15,31,11,7,4,10,40,23,1,1,0,0,6,5,,,,,,,,,,,,,,,,,,,,,,,,214,0,15,229,457,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,106,B,1,0,B,68,6,25,7,7,2,3,88,3,3,3,0,0,1,4,,,,,,,,,,,,,,,,,,,,,,,,220,0,8,228,437,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,106,C,1,0,C01,48,3,24,4,9,9,2,88,8,3,1,1,1,4,1,,,,,,,,,,,,,,,,,,,,,,,,206,0,12,218,437,Acta casilla,,,
11,GUANAJUATO,22,ACAMBARO,2,ACAMBARO,107,B,1,0,B,41,17,58,15,19,26,2,77,1,9,1,0,0,7,14,,,,,,,,,,,,,,,,,,,,,,,,287,0,21,308,710,Acta casilla,,,
