Clave,MUNICIPIO:    ,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,PRS,NULOS,TOTAL
47,OLINALA,1786,C,0,195,211,0,0,0,26,432
47,OLINALA,1787,B,0,164,73,0,0,0,17,254
47,OLINALA,1788,B,0,41,78,0,0,0,14,133
47,OLINALA,1789,B,0,191,172,0,0,0,7,370
47,OLINALA,1790,B,0,117,15,0,0,0,6,138
47,OLINALA,1791,B,0,97,83,0,0,0,3,183
47,OLINALA,1792,B,0,169,86,0,0,0,42,297
47,OLINALA,1793,B,0,70,140,0,0,0,19,229
47,OLINALA,1794,B,0,14,75,0,0,0,2,91
47,OLINALA,1795,B,0,75,8,0,0,0,9,92
47,OLINALA,1796,B,0,56,28,0,0,0,2,86
47,OLINALA,1797,B,0,145,41,0,0,0,0,186
47,OLINALA,1798,B,0,130,161,0,0,0,18,309
47,OLINALA,1798,CA,0,146,145,0,0,0,20,311
47,OLINALA,1798,CB,0,147,157,0,0,0,19,323
47,OLINALA,1799,B,0,74,125,0,0,0,5,204
47,OLINALA,1800,B,0,157,140,0,0,0,7,304
47,OLINALA,1800,C,0,148,125,0,0,0,18,291
47,OLINALA,1801,B,0,177,37,0,0,0,18,232
47,OLINALA,1802,B,0,71,12,0,0,0,9,92
47,OLINALA,1803,B,0,56,73,0,0,0,10,139
47,OLINALA,1804,B,0,146,88,0,0,0,9,243
47,OLINALA,1805,B,0,80,16,0,0,0,11,107
47,OLINALA,1806,B,0,38,5,0,0,0,4,47
47,OLINALA,1807,B,0,103,51,0,0,0,9,163
47,OLINALA,1808,B,0,84,130,0,0,0,25,239
,,,,,,,,,,,
48,OMETEPEC,1809,CA,7,120,161,0,0,0,10,298
48,OMETEPEC,1809,CB,11,117,134,0,1,0,11,274
48,OMETEPEC,1809,B,9,99,154,0,0,1,9,272
48,OMETEPEC,1810,B,3,90,145,0,0,1,6,245
48,OMETEPEC,1810,C,5,102,128,0,1,1,8,245
48,OMETEPEC,1811,CA,9,102,178,0,0,2,9,300
48,OMETEPEC,1811,CB,9,135,147,0,0,0,5,296
48,OMETEPEC,1811,B,10,121,151,0,0,0,6,288
48,OMETEPEC,1812,B,15,155,180,0,1,0,3,354
48,OMETEPEC,1813,B,15,200,172,0,4,0,6,397
48,OMETEPEC,1813,E,0,0,0,0,0,0,0,0
48,OMETEPEC,1813,C,10,182,175,0,1,2,10,380
48,OMETEPEC,1814,B,13,132,85,0,1,0,5,236
48,OMETEPEC,1814,C,12,132,112,0,1,0,6,263
48,OMETEPEC,1815,B,34,146,202,0,2,0,9,393
48,OMETEPEC,1816,B,9,84,151,0,1,1,12,258
48,OMETEPEC,1816,C,9,107,121,0,0,1,6,244
48,OMETEPEC,1817,B,2,187,206,0,0,0,2,397
48,OMETEPEC,1817,C,0,167,236,0,0,0,5,408
48,OMETEPEC,1818,B,31,154,65,0,0,1,6,257
48,OMETEPEC,1818,C,38,139,68,0,0,0,28,273
48,OMETEPEC,1819,B,33,138,117,0,0,0,0,288
48,OMETEPEC,1819,C,29,100,77,0,3,1,22,232
48,OMETEPEC,1819,EXA,0,70,74,0,0,0,4,148
48,OMETEPEC,1820,B,45,108,43,0,1,1,4,202
48,OMETEPEC,1819,EXB,1,50,15,0,0,0,4,70
48,OMETEPEC,1821,B,1,245,233,0,0,0,7,486
48,OMETEPEC,1821,C,0,249,161,0,0,1,9,420
48,OMETEPEC,1822,B,16,170,108,0,0,0,4,298
48,OMETEPEC,1823,B,0,76,115,0,0,1,0,192
48,OMETEPEC,1824,B,6,177,173,0,1,1,0,358
48,OMETEPEC,1820,EX,8,137,116,0,1,5,16,283
48,OMETEPEC,1824,CA,8,168,156,0,1,0,20,353
48,OMETEPEC,1824,CB,4,188,120,0,1,3,19,335
48,OMETEPEC,1825,B,0,49,36,0,0,2,1,88
48,OMETEPEC,1826,B,7,206,70,0,0,3,0,286
48,OMETEPEC,1827,B,0,69,27,0,0,0,2,98
48,OMETEPEC,1828,EX,0,59,69,0,0,0,0,128
48,OMETEPEC,1828,B,8,70,73,0,0,1,4,156
48,OMETEPEC,1829,B,1,104,111,0,0,0,15,231
48,OMETEPEC,1830,B,1,215,206,0,0,5,15,442
48,OMETEPEC,1830,C,0,230,197,0,0,0,0,427
48,OMETEPEC,1831,B,0,40,8,0,0,0,1,49
48,OMETEPEC,1832,B,0,55,50,0,0,0,5,110
48,OMETEPEC,1833,B,1,157,142,0,0,0,0,300
48,OMETEPEC,1834,B,1,106,17,0,1,0,0,125
48,OMETEPEC,1835,B,2,26,33,0,0,0,0,61
48,OMETEPEC,1836,B,1,59,30,0,0,0,8,98
48,OMETEPEC,1837,B,3,127,55,0,0,0,5,190
48,OMETEPEC,1838,B,6,120,126,0,0,0,0,252
48,OMETEPEC,1839,B,2,165,166,0,0,0,12,345
48,OMETEPEC,1840,B,0,186,231,0,0,0,9,426
48,OMETEPEC,1840,C,1,232,199,0,0,3,6,441
48,OMETEPEC,1832,EX,0,42,43,0,0,0,3,88
48,OMETEPEC,1841,B,1,94,37,0,0,0,2,134
48,OMETEPEC,1842,B,0,64,40,0,0,0,10,114
48,OMETEPEC,1843,B,6,119,34,0,2,1,5,167
48,OMETEPEC,1844,B,0,31,28,0,0,0,0,59
48,OMETEPEC,1845,B,18,116,50,0,0,0,13,197
48,OMETEPEC,1846,B,5,108,69,0,0,0,10,192
,,,,,,,,,,,
49,PEDRO ASCENCIO ALQUISIRAS,1847,B,0,145,70,0,0,0,11,226
49,PEDRO ASCENCIO ALQUISIRAS,1847,C,0,143,79,0,0,0,12,234
49,PEDRO ASCENCIO ALQUISIRAS,1847,E,0,0,0,0,0,0,0,0
49,PEDRO ASCENCIO ALQUISIRAS,1848,B,0,71,75,0,0,0,0,146
49,PEDRO ASCENCIO ALQUISIRAS,1849,B,0,45,13,0,0,0,2,60
49,PEDRO ASCENCIO ALQUISIRAS,1850,B,0,71,8,0,0,0,7,86
49,PEDRO ASCENCIO ALQUISIRAS,1851,B,0,64,6,0,0,0,0,70
49,PEDRO ASCENCIO ALQUISIRAS,1852,B,0,73,66,0,0,0,3,142
49,PEDRO ASCENCIO ALQUISIRAS,1853,B,0,17,14,0,0,0,1,32
49,PEDRO ASCENCIO ALQUISIRAS,1854,B,0,7,17,0,0,0,4,28
49,PEDRO ASCENCIO ALQUISIRAS,1855,B,0,65,19,0,0,0,5,89
49,PEDRO ASCENCIO ALQUISIRAS,1856,B,0,44,1,0,0,0,1,46
49,PEDRO ASCENCIO ALQUISIRAS,1857,B,0,23,18,0,0,0,4,45
49,PEDRO ASCENCIO ALQUISIRAS,1858,B,0,44,3,0,0,0,0,47
49,PEDRO ASCENCIO ALQUISIRAS,1859,B,0,38,28,0,0,0,5,71
49,PEDRO ASCENCIO ALQUISIRAS,1860,B,0,32,31,0,0,0,1,64
49,PEDRO ASCENCIO ALQUISIRAS,1861,B,0,52,45,0,0,0,1,98
49,PEDRO ASCENCIO ALQUISIRAS,1862,B,0,26,14,0,0,0,1,41
49,PEDRO ASCENCIO ALQUISIRAS,1863,B,0,16,20,0,0,0,0,36
49,PEDRO ASCENCIO ALQUISIRAS,1864,B,0,65,8,0,0,0,2,75
49,PEDRO ASCENCIO ALQUISIRAS,1865,B,0,44,9,0,0,0,2,55
49,PEDRO ASCENCIO ALQUISIRAS,1866,B,0,147,40,0,0,0,9,196
49,PEDRO ASCENCIO ALQUISIRAS,1867,B,0,96,21,0,0,0,0,117
49,PEDRO ASCENCIO ALQUISIRAS,1868,B,0,38,19,0,0,0,1,58
49,PEDRO ASCENCIO ALQUISIRAS,1869,B,0,93,64,0,0,0,18,175
49,PEDRO ASCENCIO ALQUISIRAS,1870,B,0,41,41,0,0,0,2,84
49,PEDRO ASCENCIO ALQUISIRAS,1871,B,0,44,7,0,0,0,1,52
49,PEDRO ASCENCIO ALQUISIRAS,1872,B,0,21,39,0,0,0,0,60
49,PEDRO ASCENCIO ALQUISIRAS,1873,B,0,38,13,0,0,0,0,51
49,PEDRO ASCENCIO ALQUISIRAS,1874,B,0,49,5,0,0,0,1,55
,,,,,,,,,,,
50,PETATLAN,1875,B,0,74,156,0,0,0,11,241
50,PETATLAN,1875,C,2,113,145,0,0,0,6,266
50,PETATLAN,1876,B,8,105,58,0,0,0,5,176
50,PETATLAN,1877,B,4,112,106,0,0,0,1,223
50,PETATLAN,1877,C,4,111,137,0,0,0,9,261
50,PETATLAN,1878,B,2,146,200,0,0,0,5,353
50,PETATLAN,1879,B,3,111,119,0,0,0,2,235
50,PETATLAN,1879,C,0,141,102,0,0,0,5,248
50,PETATLAN,1880,B,3,163,177,0,0,0,0,343
50,PETATLAN,1881,B,12,215,159,0,0,0,4,390
50,PETATLAN,1882,B,8,155,189,0,0,0,4,356
50,PETATLAN,1883,B,3,118,105,0,0,0,0,226
50,PETATLAN,1883,C,6,98,109,0,0,0,7,220
50,PETATLAN,1884,B,3,159,198,0,0,0,9,369
50,PETATLAN,1885,B,1,195,175,0,0,0,6,377
50,PETATLAN,1886,B,8,185,199,0,0,0,6,398
50,PETATLAN,1887,CA,4,212,110,0,0,0,9,335
50,PETATLAN,1887,CB,5,169,132,0,0,0,3,309
50,PETATLAN,1887,B,4,183,149,0,0,0,11,347
50,PETATLAN,1888,B,0,180,110,0,0,0,9,299
50,PETATLAN,1888,C,1,156,118,0,0,0,2,277
50,PETATLAN,1889,B,3,258,162,0,0,0,21,444
50,PETATLAN,1890,B,0,18,15,0,0,0,0,33
50,PETATLAN,1891,B,0,27,2,0,0,0,0,29
50,PETATLAN,1892,B,0,9,47,0,0,0,0,56
50,PETATLAN,1893,B,0,27,28,0,0,0,0,55
50,PETATLAN,1894,B,1,42,169,0,0,0,0,212
50,PETATLAN,1895,B,0,50,89,0,0,0,0,139
50,PETATLAN,1896,B,1,3,45,0,0,0,1,50
50,PETATLAN,1897,B,0,156,21,0,0,0,3,180
50,PETATLAN,1898,B,1,90,91,0,0,0,4,186
50,PETATLAN,1899,B,0,41,22,0,0,0,1,64
50,PETATLAN,1900,B,0,91,29,0,0,0,7,127
50,PETATLAN,1901,B,0,53,30,0,0,0,0,83
50,PETATLAN,1902,B,0,33,240,0,0,0,2,275
50,PETATLAN,1903,EX,0,40,24,0,0,0,0,64
50,PETATLAN,1903,B,0,83,92,0,0,0,6,181
50,PETATLAN,1904,B,0,11,39,0,0,0,1,51
50,PETATLAN,1905,B,0,50,4,0,0,0,1,55
50,PETATLAN,1906,B,1,90,11,0,0,0,0,102
50,PETATLAN,1907,B,0,129,153,0,0,0,5,287
50,PETATLAN,1908,B,4,118,56,0,0,0,6,184
50,PETATLAN,1909,B,1,160,60,0,0,0,5,226
50,PETATLAN,1909,C,1,171,60,0,0,0,4,236
50,PETATLAN,1910,B,2,217,105,0,0,0,13,337
50,PETATLAN,1911,B,0,154,52,0,0,0,2,208
50,PETATLAN,1911,C,2,174,46,0,0,0,4,226
50,PETATLAN,1912,B,0,244,46,0,0,0,5,295
50,PETATLAN,1912,C,0,258,32,0,0,0,5,295
50,PETATLAN,1913,B,0,78,88,0,0,0,4,170
50,PETATLAN,1913,C,0,74,73,0,0,0,2,149
50,PETATLAN,1914,B,1,98,37,0,0,0,3,139
50,PETATLAN,1915,B,1,74,118,0,0,0,5,198
50,PETATLAN,1916,B,0,41,39,0,0,0,1,81
50,PETATLAN,1917,B,2,116,180,0,0,0,6,304
50,PETATLAN,1918,B,0,53,55,0,0,0,0,108
50,PETATLAN,1919,B,0,37,3,0,0,0,0,40
50,PETATLAN,1920,B,0,90,97,0,0,0,3,190
50,PETATLAN,1921,B,0,59,15,0,0,0,1,75
50,PETATLAN,1922,B,0,43,8,0,0,0,0,51
50,PETATLAN,1923,B,0,46,54,0,0,0,2,102
50,PETATLAN,1924,B,1,35,27,0,0,0,1,64
50,PETATLAN,1925,B,2,161,107,0,0,0,8,278
50,PETATLAN,1926,B,0,16,20,0,0,0,1,37
50,PETATLAN,1927,B,0,52,51,0,0,0,0,103
50,PETATLAN,1928,B,3,55,61,0,0,0,2,121
50,PETATLAN,1929,B,0,156,164,0,0,0,5,325
50,PETATLAN,1929,C,0,184,145,0,0,0,7,336
50,PETATLAN,1930,B,0,101,31,0,0,0,1,133
50,PETATLAN,1931,B,2,185,25,0,0,0,1,213
50,PETATLAN,1932,B,0,13,31,0,0,0,2,46
50,PETATLAN,1926,EX,2,97,61,0,0,0,3,163
50,PETATLAN,1932,EX,0,2,103,0,0,0,1,106
,,,,,,,,,,,
51,PILCAYA,1933,B,151,186,22,0,0,0,6,365
51,PILCAYA,1933,C,158,202,13,0,0,0,6,379
51,PILCAYA,1934,B,296,156,51,0,0,0,6,509
51,PILCAYA,1935,B,232,76,34,0,0,0,11,353
51,PILCAYA,1936,B,236,105,13,0,0,0,7,361
