CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,MAS,PAN_PRD,PRI_PVEM_NA,PRI_PVEM,PRI_NA,PVEM_NA,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,C_COMUN_PRI_PVEM_NA,CAND_IND14,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TRIBUNAL,OBSERVACIONES,RUTA_ACTA
1,26,Sonora,5,NOGALES,30,NOGALES,212,C,1,0,C01,102,120,2,6,7,32,6,58,1,3,4,4,0,1,0,0,0,0,0,,,,,,,,346,0,9,355,672,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,213,B,1,0,B,44,48,8,0,4,20,5,74,1,4,0,2,1,0,0,0,1,1,1,,,,,,,,214,0,5,219,556,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,213,C,1,0,C01,42,67,5,2,7,19,3,83,1,4,3,1,1,1,1,1,2,0,0,,,,,,,,243,0,8,251,556,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,214,B,1,0,B,47,39,10,6,10,35,1,144,7,3,3,2,1,1,0,4,1,0,0,,,,,,,,314,0,7,321,700,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,214,C,1,0,C01,60,48,6,2,5,36,5,154,4,4,4,1,0,0,0,1,1,0,0,,,,,,,,331,0,11,342,700,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,214,C,2,0,C02,39,42,2,2,8,30,4,142,1,6,1,1,1,1,0,2,2,0,0,,,,,,,,284,2,10,296,700,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,214,C,3,0,C03,46,57,7,3,10,32,4,136,2,4,2,1,0,0,2,2,0,0,1,,,,,,,,309,0,5,314,700,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,214,C,4,0,C04,60,45,4,2,7,28,2,142,1,3,3,1,0,0,0,1,3,0,0,,,,,,,,302,0,4,306,699,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,214,C,5,0,C05,53,56,4,4,14,36,3,130,0,0,1,0,0,0,1,1,4,0,0,,,,,,,,307,0,7,314,699,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,214,C,6,0,C06,39,54,1,3,5,67,4,78,3,4,0,1,1,2,0,1,0,0,0,,,,,,,,263,0,2,265,699,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,214,C,7,0,C07,45,57,5,5,6,32,7,125,4,5,0,1,0,0,0,1,0,0,0,,,,,,,,293,0,4,297,699,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,214,C,8,0,C08,43,55,6,4,8,27,4,146,3,2,0,1,1,0,0,5,1,1,1,,,,,,,,308,0,4,312,699,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,214,C,9,0,C09,57,47,7,7,8,24,5,132,1,9,0,0,1,0,0,0,2,0,0,,,,,,,,300,0,8,308,699,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,214,C,10,0,C10,53,45,3,5,7,29,4,139,7,1,1,1,0,0,0,0,3,0,0,,,,,,,,298,0,3,301,699,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,214,C,11,0,C11,46,47,4,5,7,23,6,150,4,6,1,0,0,1,0,4,1,0,0,,,,,,,,305,0,6,311,699,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,218,B,1,0,B,124,111,5,6,7,31,2,57,3,3,1,6,1,0,0,2,0,0,0,,,,,,,,359,1,7,367,642,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,218,C,1,0,C01,103,120,4,7,6,29,2,50,2,3,4,3,1,0,0,2,0,1,1,,,,,,,,338,0,6,344,642,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,218,C,2,0,C02,80,138,5,0,6,33,3,65,2,6,1,4,1,0,0,1,0,0,0,,,,,,,,345,0,2,347,642,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,219,B,1,0,B,53,31,1,7,6,29,1,105,1,2,2,1,3,0,0,0,2,0,0,,,,,,,,244,0,13,257,625,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,219,C,1,0,C01,49,51,5,5,11,21,3,91,4,2,1,0,0,0,0,0,2,0,0,,,,,,,,245,0,10,255,624,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,220,B,1,0,B,44,41,8,4,7,23,7,107,1,1,3,1,0,0,0,1,0,0,0,,,,,,,,248,0,17,265,635,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,220,C,1,0,C01,48,65,4,4,8,16,3,94,3,3,3,3,2,0,0,4,1,0,0,,,,,,,,261,0,27,288,635,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,220,C,2,0,C02,58,57,8,5,9,21,8,101,3,5,2,0,0,0,0,2,5,0,0,,,,,,,,284,1,12,297,635,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,220,C,3,0,C03,37,51,5,4,10,35,3,92,3,2,0,2,1,0,0,2,1,0,1,,,,,,,,249,0,11,260,635,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,221,B,1,0,B,65,49,12,3,7,23,4,114,3,4,2,0,2,0,0,0,1,0,0,,,,,,,,289,1,10,300,732,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,221,C,1,0,C01,68,36,8,5,5,39,3,120,1,7,0,1,0,0,0,3,2,0,1,,,,,,,,299,0,14,313,732,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,221,C,2,0,C02,71,45,10,3,15,32,9,124,2,5,3,1,2,0,0,5,3,0,0,,,,,,,,330,0,14,344,732,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,221,C,3,0,C03,48,49,9,7,8,24,3,109,3,4,0,3,0,1,0,3,2,3,0,,,,,,,,276,0,9,285,732,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,221,C,4,0,C04,48,45,6,11,8,30,3,151,2,2,1,1,1,0,0,2,6,1,1,,,,,,,,319,0,8,327,731,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,221,C,5,0,C05,65,40,11,7,7,22,10,125,0,6,3,0,3,0,0,2,5,0,1,,,,,,,,307,0,7,314,731,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,221,C,6,0,C06,50,29,4,7,13,22,4,128,3,1,0,1,0,0,0,1,1,1,1,,,,,,,,266,1,10,277,731,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,221,C,7,0,C07,43,34,5,2,14,47,3,132,1,5,1,3,0,0,0,2,1,0,1,,,,,,,,294,0,11,305,731,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,221,C,8,0,C08,59,54,12,5,9,19,4,123,4,3,1,0,1,0,0,1,2,0,2,,,,,,,,299,0,6,305,731,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,221,C,9,0,C09,88,55,5,4,0,28,2,75,4,1,2,3,1,1,0,0,0,0,1,,,,,,,,270,0,6,276,731,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,231,B,1,0,B,50,51,8,6,16,26,2,71,3,3,1,1,2,0,1,1,0,0,0,,,,,,,,242,0,6,248,584,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,231,C,1,0,C01,49,36,6,7,9,36,4,75,1,5,2,0,0,0,0,0,0,0,0,,,,,,,,230,0,22,252,583,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,231,C,2,0,C02,62,62,8,6,4,21,5,88,1,0,2,1,1,0,0,3,2,0,1,,,,,,,,267,0,14,281,583,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,1368,B,1,0,B,102,72,2,8,8,44,3,103,3,8,1,3,0,0,0,3,0,0,0,,,,,,,,360,0,6,366,602,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,1369,B,1,0,B,36,48,4,7,6,43,5,83,1,3,1,1,1,0,0,0,3,0,0,,,,,,,,242,0,7,249,499,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,1370,B,1,0,B,16,24,2,6,4,27,2,89,3,1,0,0,0,0,0,1,0,0,0,,,,,,,,175,0,0,175,377,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,1370,C,1,0,C01,23,27,4,5,2,21,8,78,2,4,0,0,0,0,0,0,1,0,0,,,,,,,,175,0,5,180,377,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,1371,B,1,0,B,35,40,2,5,7,33,7,122,0,3,1,0,0,0,0,1,1,0,0,,,,,,,,257,0,6,263,540,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,1372,B,1,0,B,36,41,3,6,3,28,1,182,2,2,1,0,1,0,0,4,0,0,1,,,,,,,,311,0,4,315,660,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,1373,B,1,0,B,20,25,6,5,9,20,3,112,0,9,2,0,0,0,0,1,0,0,1,,,,,,,,213,0,10,223,558,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,1373,C,1,0,C01,19,35,2,4,13,23,3,103,3,8,2,0,1,0,0,3,1,1,0,,,,,,,,221,0,6,227,558,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,1374,B,1,0,B,20,25,3,5,5,15,3,97,0,4,2,0,1,0,0,2,2,0,1,,,,,,,,185,0,2,187,397,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,1375,B,1,0,B,32,23,7,7,9,20,2,109,2,7,0,1,0,0,0,1,1,0,0,,,,,,,,221,0,7,228,576,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,1376,B,1,0,B,45,15,2,4,9,27,1,116,2,3,2,1,1,1,0,4,1,0,0,,,,,,,,234,0,5,239,556,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,1376,C,1,0,C01,27,22,3,3,7,34,2,136,4,4,0,0,0,0,0,4,2,0,0,,,,,,,,248,0,6,254,556,Grupo de Recuento,,,
1,26,Sonora,5,NOGALES,30,NOGALES,1377,B,1,0,B,31,34,10,5,6,40,3,142,2,10,2,2,1,0,0,3,0,0,1,,,,,,,,292,0,5,297,735,Acta Casilla,,,
1,26,Sonora,5,NOGALES,30,NOGALES,1377,C,1,0,C01,40,34,4,6,16,30,4,148,4,4,0,0,0,0,0,1,0,0,1,,,,,,,,292,0,8,300,735,Acta Casilla,,,
1,26,Sonora,21,HUATABAMPO,66,ONAVAS,1306,B,1,0,B,12,0,2,0,30,5,0,104,3,2,0,,,,,0,1,3,2,173,,,,,,,337,0,5,342,439,Grupo de Recuento,,,
1,26,Sonora,21,HUATABAMPO,66,ONAVAS,1306,C,1,0,C01,0,0,0,0,0,6,0,0,0,0,26,,,,,147,0,0,0,154,,,,,,,333,0,10,343,438,Grupo de Recuento,,,
1,26,Sonora,18,SANTA ANA,51,OPODEPE,620,B,1,0,B,47,0,4,0,2,4,0,42,3,1,0,,,,,,,,,157,,,,,,,260,0,17,277,404,Acta Casilla,,,
1,26,Sonora,18,SANTA ANA,51,OPODEPE,621,B,1,0,B,157,0,2,0,7,24,0,26,3,0,0,,,,,,,,,138,,,,,,,357,0,14,371,557,Grupo de Recuento,,,
1,26,Sonora,18,SANTA ANA,51,OPODEPE,621,C,1,0,C01,165,0,2,0,1,32,0,37,2,1,3,,,,,,,,,133,,,,,,,376,0,17,393,557,Grupo de Recuento,,,
1,26,Sonora,18,SANTA ANA,51,OPODEPE,622,B,1,0,B,132,0,2,0,8,19,0,16,2,0,6,,,,,,,,,77,,,,,,,262,0,11,273,358,Grupo de Recuento,,,
1,26,Sonora,18,SANTA ANA,51,OPODEPE,623,B,1,0,B,34,0,0,0,0,2,0,10,0,0,1,,,,,,,,,48,,,,,,,95,0,6,101,129,Acta Casilla,,,
1,26,Sonora,18,SANTA ANA,51,OPODEPE,624,B,1,0,B,21,0,1,0,1,1,0,32,0,0,0,,,,,,,,,79,,,,,,,135,0,9,144,165,Acta Casilla,,,
1,26,Sonora,3,CABORCA,31,OQUITOA,232,B,1,0,B,30,209,3,1,11,7,6,72,2,1,0,0,0,0,0,0,0,0,0,,,,,,,,342,0,14,356,475,Acta Casilla,,,
1,26,Sonora,3,CABORCA,52,PITIQUITO,625,B,1,0,B,84,91,5,2,7,36,3,175,4,4,2,0,5,0,1,3,0,0,0,,,,,,,,422,0,9,431,632,Grupo de Recuento,,,
1,26,Sonora,3,CABORCA,52,PITIQUITO,625,C,1,0,C01,98,105,6,1,7,37,2,132,0,3,4,3,1,2,0,5,1,0,1,,,,,,,,408,0,10,418,632,Acta Casilla,,,
1,26,Sonora,3,CABORCA,52,PITIQUITO,625,C,2,0,C02,71,138,3,1,4,46,6,128,2,3,2,2,0,0,0,0,1,0,0,,,,,,,,407,1,23,431,631,Grupo de Recuento,,,
1,26,Sonora,3,CABORCA,52,PITIQUITO,626,B,1,0,B,74,119,3,1,4,29,5,84,1,0,1,4,1,0,1,4,1,0,0,,,,,,,,332,0,0,332,497,Grupo de Recuento,,,
1,26,Sonora,3,CABORCA,52,PITIQUITO,626,C,1,0,C01,56,111,7,1,7,35,4,108,1,1,0,0,1,2,0,0,0,0,0,,,,,,,,334,1,6,341,496,Grupo de Recuento,,,
1,26,Sonora,3,CABORCA,52,PITIQUITO,629,B,1,0,B,29,108,5,0,4,20,2,240,3,2,0,2,2,0,0,2,0,1,0,,,,,,,,420,0,8,428,707,Grupo de Recuento,,,
1,26,Sonora,3,CABORCA,52,PITIQUITO,629,C,1,0,C01,21,78,2,1,4,16,2,258,0,2,0,3,2,0,0,3,2,0,1,,,,,,,,395,0,9,404,707,Acta Casilla,,,
1,26,Sonora,3,CABORCA,52,PITIQUITO,630,B,1,0,B,7,51,0,1,1,1,0,76,0,0,0,1,0,0,0,1,0,0,0,,,,,,,,139,0,2,141,207,Acta Casilla,,,
1,26,Sonora,3,CABORCA,52,PITIQUITO,630,E,1,0,E01,9,13,3,0,4,3,0,17,0,0,1,0,1,0,0,1,0,0,0,,,,,,,,52,0,4,56,84,Acta Casilla,,,
1,26,Sonora,3,CABORCA,52,PITIQUITO,1366,B,1,0,B,46,105,4,2,8,23,2,52,2,1,1,1,2,1,0,2,0,0,0,,,,,,,,252,0,13,265,403,Acta Casilla,,,
1,26,Sonora,3,CABORCA,52,PITIQUITO,1366,C,1,0,C01,44,69,3,2,2,36,3,79,4,1,1,0,2,0,0,1,1,0,2,,,,,,,,250,0,10,260,402,Acta Casilla,,,
1,26,Sonora,3,CABORCA,52,PITIQUITO,1367,B,1,0,B,57,108,1,1,3,21,2,68,2,3,0,5,1,1,0,0,0,0,1,,,,,,,,274,0,8,282,411,Acta Casilla,,,
1,26,Sonora,3,CABORCA,52,PITIQUITO,1367,C,1,0,C01,56,79,1,3,2,31,2,72,1,3,1,5,2,0,0,2,0,0,1,,,,,,,,261,0,10,271,411,Acta Casilla,,,
1,26,Sonora,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,631,B,1,0,B,115,0,3,0,3,11,0,79,4,10,2,,,,,4,1,0,0,66,,,,,,,298,1,21,320,661,Acta Casilla,,,
1,26,Sonora,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,631,C,1,0,C01,125,0,7,0,6,11,0,77,4,10,4,,,,,1,3,0,1,81,,,,,,,330,0,22,352,661,Acta Casilla,,,
1,26,Sonora,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,631,C,2,0,C02,142,0,5,0,6,8,0,80,3,14,2,,,,,0,0,0,1,59,,,,,,,320,1,18,339,660,Acta Casilla,,,
1,26,Sonora,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,631,C,3,0,C03,105,0,1,0,5,14,0,91,3,11,0,,,,,1,1,0,0,80,,,,,,,312,0,13,325,660,Grupo de Recuento,,,
1,26,Sonora,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,631,C,4,0,C04,108,0,5,0,7,19,0,69,2,13,2,,,,,1,0,0,1,66,,,,,,,293,0,17,310,660,Grupo de Recuento,,,
1,26,Sonora,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,632,B,1,0,B,92,0,6,0,7,4,0,89,2,9,1,,,,,1,1,0,0,80,,,,,,,292,1,13,306,673,Grupo de Recuento,,,
1,26,Sonora,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,632,C,1,0,C01,109,0,3,0,11,13,0,68,3,13,1,,,,,1,0,0,2,88,,,,,,,312,0,14,326,672,Acta Casilla,,,
1,26,Sonora,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,632,C,2,0,C02,115,0,3,0,7,5,0,62,1,11,1,,,,,0,4,0,0,93,,,,,,,302,1,16,319,672,Acta Casilla,,,
1,26,Sonora,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,632,C,3,0,C03,88,0,5,0,11,9,0,85,3,10,2,,,,,1,0,0,2,109,,,,,,,325,0,13,338,672,Acta Casilla,,,
1,26,Sonora,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,632,C,4,0,C04,94,0,0,0,11,5,0,88,4,10,1,,,,,2,4,1,0,82,,,,,,,302,0,12,314,672,Acta Casilla,,,
1,26,Sonora,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,632,C,5,0,C05,84,0,7,0,11,11,0,88,9,15,4,,,,,2,1,0,1,78,,,,,,,311,2,14,327,672,Acta Casilla,,,
1,26,Sonora,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,633,B,1,0,B,88,0,2,0,3,12,0,57,3,16,2,,,,,1,1,0,0,84,,,,,,,269,1,10,280,579,Grupo de Recuento,,,
1,26,Sonora,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,633,C,1,0,C01,76,0,1,0,7,14,0,76,2,13,0,,,,,0,0,0,0,109,,,,,,,298,2,15,315,579,Acta Casilla,,,
1,26,Sonora,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,634,B,1,0,B,104,0,2,0,11,9,0,81,4,18,2,,,,,1,0,0,0,87,,,,,,,319,0,6,325,729,Acta Casilla,,,
1,26,Sonora,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,634,C,1,0,C01,90,0,4,0,8,14,0,94,3,30,2,,,,,2,0,0,1,90,,,,,,,338,0,14,352,729,Grupo de Recuento,,,
1,26,Sonora,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,634,C,2,0,C02,106,0,8,0,9,8,0,105,4,11,1,,,,,5,1,5,1,84,,,,,,,348,0,15,363,729,Grupo de Recuento,,,
1,26,Sonora,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,634,C,3,0,C03,85,0,4,0,10,10,0,71,6,17,1,,,,,0,0,0,0,97,,,,,,,301,2,17,320,728,Grupo de Recuento,,,
1,26,Sonora,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,634,C,4,0,C04,97,0,4,0,9,7,0,90,4,18,0,,,,,1,0,0,0,108,,,,,,,338,0,7,345,728,Grupo de Recuento,,,
1,26,Sonora,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,634,C,5,0,C05,75,0,2,0,4,18,0,86,4,20,1,,,,,2,2,0,0,81,,,,,,,295,0,20,315,728,Grupo de Recuento,,,
1,26,Sonora,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,634,C,6,0,C06,86,0,0,0,10,21,0,103,8,14,0,,,,,0,0,0,0,109,,,,,,,351,0,19,370,728,Acta Casilla,,,
1,26,Sonora,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,635,B,1,0,B,89,0,3,0,7,7,0,77,1,16,3,,,,,0,1,0,0,89,,,,,,,293,7,12,312,624,Acta Casilla,,,
1,26,Sonora,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,635,C,1,0,C01,74,0,1,0,9,12,0,74,2,5,1,,,,,3,0,1,2,87,,,,,,,271,1,12,284,624,Grupo de Recuento,,,
1,26,Sonora,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,636,B,1,0,B,76,0,4,0,3,17,0,50,3,5,0,,,,,0,0,0,1,108,,,,,,,267,1,12,280,524,Acta Casilla,,,
1,26,Sonora,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,636,C,1,0,C01,100,0,1,0,4,9,0,64,6,4,1,,,,,1,0,0,0,99,,,,,,,289,0,9,298,523,Grupo de Recuento,,,
1,26,Sonora,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,636,C,2,0,C02,70,0,3,0,9,11,0,58,1,5,1,,,,,0,1,0,0,103,,,,,,,262,0,5,267,523,Acta Casilla,,,
1,26,Sonora,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,636,S,1,0,SMR01,46,0,4,0,4,6,0,30,0,1,1,,,,,0,0,0,0,276,,,,,,,368,0,9,377,0,Acta Casilla,,,
1,26,Sonora,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,637,B,1,0,B,90,0,6,0,9,13,0,71,4,22,3,,,,,4,0,0,2,112,,,,,,,336,0,11,347,599,Acta Casilla,,,
1,26,Sonora,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,637,C,1,0,C01,67,0,3,0,11,14,0,83,1,11,1,,,,,4,0,0,1,127,,,,,,,323,1,7,331,598,Acta Casilla,,,
1,26,Sonora,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,638,B,1,0,B,113,0,5,0,7,12,0,88,6,9,1,,,,,1,1,1,0,98,,,,,,,342,2,13,357,741,Acta Casilla,,,
1,26,Sonora,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,638,C,1,0,C01,113,0,9,0,14,6,0,87,4,11,2,,,,,1,1,0,0,106,,,,,,,354,0,10,364,741,Acta Casilla,,,
1,26,Sonora,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,638,C,2,0,C02,112,0,3,0,6,14,0,88,1,14,1,,,,,2,0,0,0,96,,,,,,,337,1,9,347,741,Grupo de Recuento,,,
1,26,Sonora,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,638,C,3,0,C03,97,0,0,0,9,10,0,96,5,14,1,,,,,2,0,0,1,93,,,,,,,328,2,8,338,741,Acta Casilla,,,
1,26,Sonora,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,638,C,4,0,C04,101,0,3,0,9,15,0,89,5,11,2,,,,,3,2,0,0,109,,,,,,,349,0,11,360,741,Acta Casilla,,,
1,26,Sonora,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,638,C,5,0,C05,120,0,7,0,7,11,0,83,3,10,4,,,,,1,2,0,1,79,,,,,,,328,0,18,346,741,Acta Casilla,,,
1,26,Sonora,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,638,C,6,0,C06,93,0,4,0,7,13,0,85,4,16,2,,,,,0,2,0,0,119,,,,,,,345,0,8,353,741,Acta Casilla,,,
1,26,Sonora,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,638,C,7,0,C07,92,0,5,0,17,12,0,91,7,11,1,,,,,0,1,0,0,112,,,,,,,349,0,9,358,740,Grupo de Recuento,,,
1,26,Sonora,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,638,C,8,0,C08,100,0,5,0,11,10,0,81,5,10,3,,,,,3,1,0,0,110,,,,,,,339,0,14,353,740,Grupo de Recuento,,,
1,26,Sonora,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,638,C,9,0,C09,107,0,3,0,7,8,0,92,2,10,1,,,,,0,0,0,0,101,,,,,,,331,2,10,343,740,Acta Casilla,,,
1,26,Sonora,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,638,C,10,0,C10,110,0,3,0,8,10,0,87,8,14,4,,,,,1,1,0,1,109,,,,,,,356,0,0,356,740,Acta Casilla,,,
1,26,Sonora,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,638,C,11,0,C11,84,0,6,0,12,15,0,99,4,12,3,,,,,1,1,0,0,111,,,,,,,348,1,19,368,740,Grupo de Recuento,,,
1,26,Sonora,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,638,C,12,0,C12,105,0,5,0,3,15,0,91,4,13,1,,,,,2,0,0,0,91,,,,,,,330,0,6,336,740,Acta Casilla,,,
1,26,Sonora,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,638,C,13,0,C13,88,0,5,0,10,3,0,106,4,15,0,,,,,0,0,0,0,91,,,,,,,322,1,12,335,740,Acta Casilla,,,
1,26,Sonora,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,638,C,14,0,C14,118,0,2,0,8,15,0,84,7,6,3,,,,,0,0,0,0,110,,,,,,,353,0,16,369,740,Grupo de Recuento,,,
1,26,Sonora,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,638,C,15,0,C15,111,0,10,0,8,5,0,84,5,7,1,,,,,2,1,0,0,93,,,,,,,327,0,10,337,740,Acta Casilla,,,
1,26,Sonora,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,638,C,16,0,C16,120,0,2,0,5,3,0,89,1,13,3,,,,,0,0,0,0,104,,,,,,,340,0,19,359,740,Grupo de Recuento,,,
1,26,Sonora,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,639,B,1,0,B,77,0,0,0,4,7,0,62,2,13,3,,,,,0,0,0,0,113,,,,,,,281,3,12,296,548,Acta Casilla,,,
1,26,Sonora,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,639,C,1,0,C01,88,0,2,0,6,9,0,67,1,8,4,,,,,0,1,0,0,91,,,,,,,277,0,10,287,548,Grupo de Recuento,,,
1,26,Sonora,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,640,B,1,0,B,91,0,4,0,4,6,0,69,4,14,3,,,,,0,0,1,0,80,,,,,,,276,0,1,277,568,Grupo de Recuento,,,
1,26,Sonora,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,640,C,1,0,C01,99,0,3,0,7,7,0,68,1,4,2,,,,,2,2,0,0,98,,,,,,,293,0,10,303,567,Grupo de Recuento,,,
1,26,Sonora,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,641,B,1,0,B,75,0,5,0,9,6,0,66,2,5,1,,,,,1,2,1,0,115,,,,,,,288,0,10,298,569,Acta Casilla,,,
1,26,Sonora,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,641,C,1,0,C01,97,0,0,0,6,8,0,51,1,5,2,,,,,1,1,0,0,99,,,,,,,271,0,18,289,569,Grupo de Recuento,,,
1,26,Sonora,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,642,B,1,0,B,101,0,3,0,7,13,0,93,1,11,2,,,,,1,1,0,0,131,,,,,,,364,0,11,375,707,Grupo de Recuento,,,
1,26,Sonora,2,PUERTO PEÑASCO,53,PUERTO PEÑASCO,642,C,1,0,C01,91,0,6,0,6,13,0,95,3,8,0,,,,,1,1,0,1,111,,,,,,,336,0,13,349,707,Grupo de Recuento,,,
