id_entidad_electoral,fecha_jornada,id_cargo,nombre_cargo,id_estado,id_distrito,id_casilla,tipo_casilla,descripcion,ext_contigua,cabecera,clave_circunscripcion,id_municipio,nombre_municipio,lista nominal,estatus_casilla,descripcion,resultados_obtenidos,tipo_urna,descripcion,seccion,PAN ,PRI ,PRD ,PT ,PVEM ,PC ,PSN ,PAS ,ADC ,Mexico Posible,Fuerza Ciudadana,Nulos,total
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,TECOMAN,,9,TECOMAN,544,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,336,62,97,46,2,0,0,0,4,12,0,0,7,230
6,6/7/2003,12,Ayuntamientos,6,0,2,C,Contigua,0,TECOMAN,,9,TECOMAN,544,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,336,72,97,45,1,0,0,0,2,20,0,0,13,250
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,VILLA DE ALVAREZ,,10,VILLA DE ALVAREZ,737,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,138,58,195,38,7,2,0,0,0,9,2,2,8,321
6,6/7/2003,12,Ayuntamientos,6,0,3,C,Contigua,0,VILLA DE ALVAREZ,,10,VILLA DE ALVAREZ,691,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,139,129,178,48,4,5,0,0,1,20,1,5,0,391
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,VILLA DE ALVAREZ,,10,VILLA DE ALVAREZ,452,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,142,89,104,21,2,1,0,0,6,12,4,3,7,249
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,VILLA DE ALVAREZ,,10,VILLA DE ALVAREZ,524,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,143,98,112,36,3,8,0,0,1,7,3,0,4,272
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,VILLA DE ALVAREZ,,10,VILLA DE ALVAREZ,524,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,143,90,129,41,6,12,0,0,0,12,0,0,4,294
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,VILLA DE ALVAREZ,,10,VILLA DE ALVAREZ,653,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,145,147,181,50,18,5,0,0,0,7,1,1,5,415
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,VILLA DE ALVAREZ,,10,VILLA DE ALVAREZ,417,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,146,148,160,62,8,5,0,0,1,14,2,4,7,411
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,VILLA DE ALVAREZ,,10,VILLA DE ALVAREZ,551,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,154,89,103,31,21,5,0,0,1,18,0,0,7,275
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,VILLA DE ALVAREZ,,10,VILLA DE ALVAREZ,549,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,157,100,125,69,5,5,0,0,0,23,0,0,5,332
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,VILLA DE ALVAREZ,,10,VILLA DE ALVAREZ,378,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,158,201,119,67,5,5,0,0,0,16,3,0,9,425
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,VILLA DE ALVAREZ,,10,VILLA DE ALVAREZ,504,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,162,84,94,22,0,4,0,0,0,13,1,1,4,223
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,VILLA DE ALVAREZ,,10,VILLA DE ALVAREZ,737,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,163,119,209,52,8,5,0,0,2,20,2,7,3,427
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,VILLA DE ALVAREZ,,10,VILLA DE ALVAREZ,380,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,168,25,115,33,3,1,0,0,0,3,1,0,10,191
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,COLIMA,,2,COLIMA,609,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,73,93,77,16,2,3,0,0,0,11,0,1,4,207
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,468,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,75,62,94,23,11,4,0,1,2,8,0,2,8,215
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,576,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,79,162,109,24,3,4,0,0,0,9,1,3,6,321
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,COLIMA,,2,COLIMA,517,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,81,161,172,22,1,4,0,1,0,82,2,0,0,445
6,6/7/2003,12,Ayuntamientos,6,0,1,E,Extraordinaria,0,COLIMA,,2,COLIMA,185,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,85,35,49,5,3,0,0,0,0,9,0,0,3,104
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,392,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,87,62,77,28,0,1,0,1,0,10,0,0,6,185
6,6/7/2003,12,Ayuntamientos,6,0,1,E,Extraordinaria,0,COLIMA,,2,COLIMA,172,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,91,6,75,5,0,0,0,0,0,4,0,0,2,92
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,COMALA,,3,COMALA,654,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,93,219,176,31,3,0,0,1,0,0,0,0,8,438
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,COMALA,,3,COMALA,677,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,94,228,157,26,6,0,0,1,0,0,0,0,12,430
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,COMALA,,3,COMALA,500,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,96,183,117,20,5,0,0,0,0,0,1,0,1,327
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,TECOMAN,,9,TECOMAN,598,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,277,101,107,45,5,0,0,0,19,25,0,1,13,316
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,TECOMAN,,9,TECOMAN,744,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,280,107,92,36,7,0,0,0,14,32,0,5,13,306
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,TECOMAN,,9,TECOMAN,667,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,282,136,105,38,5,0,0,1,6,16,0,2,9,318
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,TECOMAN,,9,TECOMAN,660,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,283,122,92,27,10,0,0,0,9,42,0,3,14,319
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,TECOMAN,,9,TECOMAN,583,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,299,143,87,15,2,0,0,0,10,9,0,1,12,279
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,TECOMAN,,9,TECOMAN,467,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,300,137,112,6,5,0,0,0,4,18,0,1,5,288
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,TECOMAN,,9,TECOMAN,515,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,301,118,120,11,3,0,0,0,6,37,0,0,7,302
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,TECOMAN,,9,TECOMAN,451,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,306,114,82,11,3,0,0,0,3,14,0,2,1,230
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,TECOMAN,,9,TECOMAN,621,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,308,117,95,34,3,0,0,0,7,12,0,0,16,284
6,6/7/2003,12,Ayuntamientos,6,0,2,C,Contigua,0,MANZANILLO,,7,MANZANILLO,686,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,202,193,127,13,2,0,0,0,9,3,1,4,5,357
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,MANZANILLO,,7,MANZANILLO,734,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,206,204,149,11,4,0,0,0,2,2,2,5,6,385
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,MANZANILLO,,7,MANZANILLO,583,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,208,197,129,6,1,0,0,0,1,2,1,4,7,348
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,MANZANILLO,,7,MANZANILLO,417,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,212,129,74,2,1,0,0,0,1,4,4,1,2,218
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,MANZANILLO,,7,MANZANILLO,502,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,215,156,141,20,4,0,0,0,6,6,0,4,7,344
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,MANZANILLO,,7,MANZANILLO,502,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,215,172,133,17,4,0,0,0,3,5,2,2,9,347
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,MANZANILLO,,7,MANZANILLO,701,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,220,293,139,6,4,0,0,0,2,2,0,2,7,455
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,MANZANILLO,,7,MANZANILLO,242,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,222,49,60,5,3,0,0,2,1,0,1,0,3,124
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,MANZANILLO,,7,MANZANILLO,480,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,227,87,105,6,3,0,0,1,2,0,0,0,7,211
6,6/7/2003,12,Ayuntamientos,6,0,2,E,Extraordinaria,0,MANZANILLO,,7,MANZANILLO,72,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,227,41,1,0,0,0,0,0,0,0,0,0,2,44
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,MANZANILLO,,7,MANZANILLO,627,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,228,171,94,10,2,0,0,0,3,12,1,1,5,299
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,MANZANILLO,,7,MANZANILLO,503,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,235,88,106,16,1,0,0,0,0,2,1,1,6,221
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,MANZANILLO,,7,MANZANILLO,444,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,239,96,93,5,2,0,0,0,3,5,0,0,3,207
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,ARMERIA,,1,ARMERIA,652,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,171,18,102,181,6,0,0,1,0,0,0,0,6,314
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,ARMERIA,,1,ARMERIA,592,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,173,14,148,179,6,0,0,1,0,0,0,0,0,348
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,ARMERIA,,1,ARMERIA,593,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,173,15,123,194,3,0,0,2,0,0,0,0,8,345
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,ARMERIA,,1,ARMERIA,550,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,176,18,134,131,3,0,0,2,0,0,0,0,6,294
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,ARMERIA,,1,ARMERIA,539,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,187,25,101,92,6,0,0,0,0,0,0,0,2,226
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,606,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,2,193,109,26,4,5,0,0,0,23,0,4,2,366
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,COLIMA,,2,COLIMA,560,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,3,149,96,37,5,10,0,0,0,3,2,6,5,313
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,COLIMA,,2,COLIMA,466,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,7,132,121,12,4,10,0,0,1,5,0,0,4,289
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,724,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,11,257,185,21,2,6,0,0,0,20,1,1,4,497
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,715,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,16,227,156,38,3,5,0,0,0,15,1,1,12,458
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,538,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,25,144,122,24,5,6,0,1,0,14,0,0,8,324
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,COLIMA,,2,COLIMA,452,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,27,121,101,32,0,12,0,2,1,10,1,2,6,288
6,6/7/2003,12,Ayuntamientos,6,0,1,E,Extraordinaria,0,COQUIMATLAN,,4,COQUIMATLAN,286,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,105,53,95,18,0,0,0,0,0,0,0,1,2,169
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,COQUIMATLAN,,4,COQUIMATLAN,706,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,107,186,169,95,2,0,0,0,0,0,0,2,5,459
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,COQUIMATLAN,,4,COQUIMATLAN,477,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,110,79,130,78,2,0,0,2,0,5,0,3,9,308
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,COQUIMATLAN,,4,COQUIMATLAN,330,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,113,40,117,44,1,0,0,0,0,0,0,1,4,207
6,6/7/2003,12,Ayuntamientos,6,0,1,E,Extraordinaria,0,COQUIMATLAN,,4,COQUIMATLAN,81,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,118,11,30,6,0,0,0,0,0,0,0,2,1,50
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,CUAUHTEMOC,,5,CUAUHTEMOC,482,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,122,158,85,28,0,0,6,1,0,0,0,10,8,296
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,CUAUHTEMOC,,5,CUAUHTEMOC,563,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,124,188,149,10,1,0,11,0,0,0,0,1,6,366
6,6/7/2003,12,Ayuntamientos,6,0,1,E,Extraordinaria,0,CUAUHTEMOC,,5,CUAUHTEMOC,433,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,131,53,153,26,3,0,0,0,0,0,0,0,10,245
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,COLIMA,,2,COLIMA,591,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,36,72,132,27,7,2,0,0,0,12,0,0,6,258
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,610,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,45,173,135,22,2,7,0,0,0,16,0,2,7,364
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,COLIMA,,2,COLIMA,611,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,45,171,135,18,5,3,0,0,1,12,2,2,3,352
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,COLIMA,,2,COLIMA,634,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,52,178,159,28,6,6,0,0,0,9,2,3,0,391
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,COLIMA,,2,COLIMA,526,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,53,120,104,23,5,9,0,1,1,8,2,2,5,280
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,COLIMA,,2,COLIMA,646,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,55,87,178,17,4,3,0,2,2,15,1,2,11,322
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,COLIMA,,2,COLIMA,652,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,59,122,106,43,4,9,0,0,4,15,0,3,13,319
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,COLIMA,,2,COLIMA,475,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,69,117,63,14,10,1,0,0,1,8,3,0,3,220
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,COLIMA,,2,COLIMA,648,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,70,206,154,24,0,2,0,2,0,15,1,2,5,411
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,MANZANILLO,,7,MANZANILLO,692,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,250,216,152,14,4,0,0,0,3,1,2,0,3,395
6,6/7/2003,12,Ayuntamientos,6,0,1,S,Especial,0,MANZANILLO,,7,MANZANILLO,,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,252,0,0,0,0,0,0,0,0,0,0,0,0,0
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,MANZANILLO,,7,MANZANILLO,639,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,253,182,133,4,4,0,0,0,6,1,1,3,6,340
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,MANZANILLO,,7,MANZANILLO,598,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,256,78,121,12,4,0,0,0,2,3,1,4,5,230
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,MANZANILLO,,7,MANZANILLO,608,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,262,136,129,20,5,0,0,1,2,4,0,0,6,303
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,MANZANILLO,,7,MANZANILLO,608,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,262,138,108,26,3,0,0,0,1,5,0,0,4,285
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,MANZANILLO,,7,MANZANILLO,425,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,265,117,128,6,0,0,0,0,3,2,1,0,2,259
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,MANZANILLO,,7,MANZANILLO,643,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,266,176,115,18,1,0,0,1,2,0,1,0,5,319
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,TECOMAN,,9,TECOMAN,630,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,311,119,100,14,5,0,0,1,3,16,0,4,9,271
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,TECOMAN,,9,TECOMAN,556,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,313,116,65,21,4,0,0,0,13,21,0,1,5,246
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,TECOMAN,,9,TECOMAN,557,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,313,89,94,19,13,0,0,0,23,11,0,2,13,264
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,TECOMAN,,9,TECOMAN,518,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,314,125,68,14,2,0,0,0,7,13,0,2,3,234
6,6/7/2003,12,Ayuntamientos,6,0,2,C,Contigua,0,TECOMAN,,9,TECOMAN,700,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,316,92,93,31,6,0,0,0,6,14,0,6,10,258
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,TECOMAN,,9,TECOMAN,461,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,319,29,78,113,2,0,0,0,1,8,0,0,9,240
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,TECOMAN,,9,TECOMAN,490,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,328,77,120,57,4,0,0,0,0,6,0,0,10,274
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,TECOMAN,,9,TECOMAN,525,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,329,154,89,39,5,0,0,2,10,23,0,2,10,334
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,TECOMAN,,9,TECOMAN,678,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,335,65,104,53,6,0,0,0,8,10,0,1,6,253
6,6/7/2003,12,Ayuntamientos,6,0,2,C,Contigua,0,VILLA DE ALVAREZ,,10,VILLA DE ALVAREZ,691,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,139,112,178,37,9,10,0,0,0,14,3,2,2,367
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,VILLA DE ALVAREZ,,10,VILLA DE ALVAREZ,420,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,141,74,113,43,4,5,0,0,0,10,1,0,3,253
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,VILLA DE ALVAREZ,,10,VILLA DE ALVAREZ,685,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,147,108,161,48,2,1,0,0,0,25,2,3,4,354
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,VILLA DE ALVAREZ,,10,VILLA DE ALVAREZ,668,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,159,129,127,59,15,6,0,0,0,8,0,1,7,352
6,6/7/2003,12,Ayuntamientos,6,0,2,C,Contigua,0,VILLA DE ALVAREZ,,10,VILLA DE ALVAREZ,668,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,159,102,111,39,9,4,0,0,3,9,5,2,11,295
6,6/7/2003,12,Ayuntamientos,6,0,9,C,Contigua,0,VILLA DE ALVAREZ,,10,VILLA DE ALVAREZ,738,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,163,135,182,61,11,9,0,0,1,18,3,1,4,425
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,VILLA DE ALVAREZ,,10,VILLA DE ALVAREZ,173,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,166,23,56,6,0,0,0,0,4,2,0,0,3,94
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,COLIMA,,2,COLIMA,517,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,81,131,186,16,4,4,0,0,0,65,2,0,8,416
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,COMALA,,3,COMALA,297,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,99,52,98,10,7,0,0,0,0,0,0,0,7,174
6,6/7/2003,12,Ayuntamientos,6,0,1,E,Extraordinaria,0,MINATITLAN,,8,MINATITLAN,97,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,274,10,74,2,13,0,0,0,0,0,0,0,0,99
6,6/7/2003,12,Ayuntamientos,6,0,2,E,Extraordinaria,0,MINATITLAN,,8,MINATITLAN,153,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,274,14,26,25,0,0,0,0,0,0,0,0,2,67
6,6/7/2003,12,Ayuntamientos,6,0,1,E,Extraordinaria,0,MINATITLAN,,8,MINATITLAN,150,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,275,25,55,3,0,0,0,0,0,0,0,0,2,85
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,MINATITLAN,,8,MINATITLAN,460,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,276,79,171,16,2,0,0,1,0,0,0,0,6,275
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,TECOMAN,,9,TECOMAN,605,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,278,116,80,38,4,0,0,0,6,14,0,2,5,265
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,TECOMAN,,9,TECOMAN,438,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,295,99,103,16,2,0,0,1,7,20,0,3,8,259
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,TECOMAN,,9,TECOMAN,539,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,307,89,110,12,1,0,0,0,4,10,0,0,10,236
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,IXTLAHUACAN,,6,IXTLAHUACAN,453,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,192,146,179,8,1,2,0,0,0,0,0,0,4,340
6,6/7/2003,12,Ayuntamientos,6,0,1,C,Contigua,0,MANZANILLO,,7,MANZANILLO,489,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,200,164,80,7,2,0,0,0,2,0,1,1,3,260
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,MANZANILLO,,7,MANZANILLO,193,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,201,65,36,2,2,0,0,0,3,2,0,0,1,111
6,6/7/2003,12,Ayuntamientos,6,0,1,B,Basica,0,MANZANILLO,,7,MANZANILLO,428,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,205,133,80,9,3,0,0,0,1,3,2,1,3,235
6,6/7/2003,12,Ayuntamientos,6,0,2,C,Contigua,0,MANZANILLO,,7,MANZANILLO,574,EC,Casilla con resultados de acta de escrutinio y computo,P,T,Urna tradicional,211,109,105,9,1,0,0,0,0,4,2,1,6,237
