CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,PRS,MC,NVA_ALIANZA,MORENA,ES,PAN_PRD_PT_PRS,PAN_PRD_PT,PAN_PRD_PRS,PAN_PT_PRS,PRD_PT_PRS,PAN_PRD,PAN_PT,PAN_PRS,PRD_PT,PRD_PRS,PT_PRS,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,CAND_IND1,CAND_IND2,CAND_IND3,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
1,18,NAYARIT,8,TEPIC,17,TEPIC,880,B,150,116,26,8,1,4,18,1,6,3,7,4,0,0,0,4,3,0,1,0,0,0,0,0,1,8,0,21,0,382,8,390,729,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,881,B,78,53,8,7,0,2,8,1,38,6,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,22,0,237,13,250,395,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,881,C01,68,54,26,6,1,3,6,6,41,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,1,15,0,239,5,244,394,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,882,B,83,51,7,6,2,1,12,0,42,3,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,1,28,1,249,5,255,453,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,882,C01,71,60,9,1,3,1,8,1,46,4,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4,2,32,0,246,6,252,452,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,883,B,100,53,14,15,2,0,10,2,51,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,9,2,26,0,290,2,292,502,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,883,C01,97,55,17,12,1,1,8,2,51,2,6,1,0,0,0,3,0,0,0,0,1,1,0,0,0,11,2,21,1,292,1,294,501,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,884,B,81,116,18,12,2,0,16,5,59,1,3,0,0,0,1,3,0,0,0,0,0,0,1,0,0,4,4,44,0,370,15,385,635,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,885,B,102,107,8,16,0,4,14,5,71,3,2,1,0,0,0,3,0,0,1,0,0,0,0,1,1,10,1,48,1,398,10,409,653,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,886,B,118,81,17,16,4,3,13,3,61,7,3,3,0,0,0,4,0,0,0,0,0,0,0,0,0,11,1,29,0,374,7,381,715,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,887,B,95,77,16,21,1,1,6,2,46,1,2,2,0,0,0,3,0,0,0,0,0,0,0,0,0,3,1,43,0,320,5,325,556,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,888,B,77,65,14,7,1,2,16,0,30,2,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,6,1,32,0,257,3,260,419,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,888,C01,83,50,22,7,5,0,6,2,28,1,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,8,1,38,0,256,2,258,418,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,889,B,79,37,8,7,5,2,12,2,33,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,27,0,226,5,231,434,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,890,B,85,50,19,9,2,1,7,2,35,1,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,1,37,0,267,3,270,463,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,890,C01,73,63,13,8,0,0,10,2,36,1,2,1,0,0,0,0,1,0,0,0,0,0,1,0,0,10,0,36,0,257,8,265,462,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,891,B,145,59,22,4,4,1,25,2,105,4,4,1,0,0,0,3,0,0,0,0,0,1,0,0,0,14,1,36,0,431,5,436,749,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,892,B,95,36,14,9,6,1,14,3,41,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,5,1,14,0,245,8,253,423,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,892,C01,88,47,14,6,3,1,19,1,32,4,1,0,0,0,1,3,3,1,0,0,0,1,0,0,0,6,1,22,0,254,6,260,422,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,893,B,71,60,20,9,1,2,14,3,30,2,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,25,0,251,7,258,474,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,894,B,64,69,9,12,2,0,10,7,26,2,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,8,0,19,0,234,11,245,452,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,894,C01,79,87,16,4,4,1,11,1,36,4,5,0,0,0,0,3,0,0,0,0,0,0,1,0,0,9,2,27,0,290,6,296,452,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,895,B,89,36,19,11,2,0,12,1,55,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,2,10,0,252,1,253,417,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,895,C01,98,34,6,0,4,2,8,1,57,5,3,0,0,0,0,3,0,1,1,0,0,0,0,0,0,11,2,15,0,251,2,253,417,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,896,B,117,67,15,19,0,1,9,1,63,4,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,7,2,20,0,329,0,329,536,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,896,C01,112,56,19,21,2,3,17,3,53,3,4,1,0,0,0,2,0,0,0,0,0,0,1,0,0,12,1,17,0,327,2,329,535,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,897,B,121,95,16,16,3,4,10,5,65,3,6,2,1,0,0,2,0,0,0,0,0,0,0,0,0,14,4,29,0,396,10,406,722,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,898,B,110,60,7,22,1,1,22,2,39,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,19,0,294,3,297,487,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,899,B,95,60,9,12,0,0,9,0,41,2,2,1,0,0,0,2,0,1,0,0,0,0,0,0,0,4,2,23,0,263,4,267,409,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,899,C01,71,59,6,4,2,1,10,0,52,2,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,10,1,18,0,242,0,242,408,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,900,B,128,77,11,11,0,1,7,3,64,6,3,0,1,0,0,2,1,0,0,0,0,0,0,0,0,14,2,24,0,355,7,362,573,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,901,B,156,70,12,17,3,0,14,0,74,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,34,0,401,3,404,671,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,902,B,139,95,7,15,1,2,21,2,73,3,4,2,0,0,0,1,0,0,0,0,0,0,1,1,0,14,4,19,0,404,4,408,686,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,903,B,82,42,11,7,1,0,8,0,21,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,19,0,198,9,207,400,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,903,C01,69,43,10,12,0,1,7,0,43,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,25,0,221,6,227,400,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,904,B,141,88,20,12,0,1,21,1,67,5,5,1,2,0,0,2,2,0,0,0,0,0,0,0,0,13,3,38,0,422,7,429,724,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,904,C01,144,71,26,13,2,1,23,1,85,8,4,1,0,1,0,3,0,0,0,0,0,2,0,0,0,14,1,35,0,435,3,438,723,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,905,B,104,64,13,11,3,3,12,5,44,2,2,4,0,0,0,3,0,0,0,0,0,0,0,0,0,15,2,36,0,323,13,336,620,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,905,C01,104,73,13,8,6,1,14,6,45,4,2,1,0,0,0,2,1,0,0,0,0,0,0,0,0,11,2,26,0,319,5,324,619,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,906,B,71,44,7,5,2,0,14,2,49,1,0,1,0,0,0,0,2,1,0,0,0,0,1,1,0,8,0,26,0,235,7,242,402,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,906,C01,82,38,9,8,1,2,17,5,34,3,1,1,0,0,0,3,0,0,0,0,0,0,1,0,0,3,2,25,0,235,6,241,402,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,907,B,107,56,14,21,0,10,13,1,54,1,6,3,1,1,0,2,1,0,0,0,0,0,0,1,0,14,1,34,0,341,10,351,633,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,908,B,88,37,6,10,3,1,10,3,28,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7,1,19,0,219,4,223,457,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,908,C01,94,52,13,6,0,1,4,1,35,2,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,15,2,22,0,250,3,253,457,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,909,B,109,44,7,15,1,2,13,0,76,7,3,1,0,0,0,2,2,0,0,0,0,0,0,0,0,12,2,38,0,334,7,341,700,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,909,C01,117,74,12,15,4,0,14,2,70,5,3,2,1,0,0,1,2,0,0,0,0,0,0,0,0,17,1,27,0,367,6,373,699,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,910,B,105,41,8,17,3,2,11,0,40,1,4,0,0,0,0,1,3,0,0,0,0,0,0,0,0,12,3,22,0,273,13,286,539,,,,
1,18,NAYARIT,8,TEPIC,17,TEPIC,910,C01,106,50,10,10,3,0,4,0,47,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,33,0,283,8,291,539,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,911,B,134,74,8,19,4,0,24,4,73,9,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,13,3,52,0,422,5,427,706,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,912,B,95,42,9,5,1,0,5,1,35,3,2,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,30,0,235,5,240,450,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,913,B,139,51,14,6,3,2,16,0,62,9,1,2,0,0,0,0,1,0,1,0,0,1,1,0,0,19,2,24,1,354,2,357,663,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,914,B,95,56,7,5,2,1,16,6,41,3,1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,5,2,21,0,264,5,269,434,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,914,C01,106,72,7,5,0,0,15,3,42,0,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,4,3,20,0,283,1,284,434,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,915,B,112,36,14,8,1,2,15,3,50,7,1,0,0,0,0,3,0,0,1,0,0,2,0,0,0,9,3,37,0,304,7,311,509,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,916,B,148,89,25,12,3,2,23,2,65,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,3,39,0,431,5,436,725,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,917,B,155,84,16,10,4,1,12,2,68,6,9,2,0,0,0,4,2,0,0,1,0,0,1,0,0,10,1,34,0,422,6,428,736,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,918,B,126,66,5,7,2,1,17,1,52,3,4,0,0,0,0,2,0,0,0,0,0,1,0,0,0,8,0,8,0,303,2,305,444,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,918,C01,142,53,10,8,0,1,12,0,65,6,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,10,4,5,0,319,2,321,443,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,919,B,155,86,8,4,0,0,16,2,57,3,2,0,0,0,0,2,1,0,0,0,1,0,0,0,0,6,2,4,0,349,0,349,510,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,920,B,87,85,10,5,0,0,7,0,74,4,6,1,0,0,0,2,0,0,0,0,0,1,0,0,0,6,0,11,0,299,6,305,441,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,920,C01,123,67,4,11,0,1,11,5,64,2,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,9,0,15,0,317,1,318,440,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,921,B,137,105,17,2,2,2,15,4,87,1,4,3,2,0,0,2,2,0,0,0,0,1,0,0,0,14,1,23,0,424,4,428,560,,,,
1,18,NAYARIT,6,TEPIC,17,TEPIC,922,B,182,79,18,8,0,1,10,4,67,6,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,1,22,0,412,4,416,559,,,,
1,18,NAYARIT,12,TEPIC,17,TEPIC,923,B,187,90,14,16,1,1,24,0,107,9,4,2,0,0,2,0,0,0,0,0,0,2,0,0,0,16,2,10,0,487,5,492,720,,,,
1,18,NAYARIT,12,TEPIC,17,TEPIC,924,B,159,77,7,13,3,3,24,1,88,6,5,1,0,0,0,0,1,0,0,0,0,0,1,0,0,13,0,49,0,451,4,455,691,,,,
1,18,NAYARIT,12,TEPIC,17,TEPIC,925,B,90,50,7,5,0,0,10,1,34,4,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,6,1,1,0,215,4,219,401,,,,
1,18,NAYARIT,12,TEPIC,17,TEPIC,925,C01,108,35,10,6,0,3,7,2,37,3,1,0,1,0,0,2,0,0,0,0,0,0,0,0,0,4,0,20,0,239,4,243,401,,,,
1,18,NAYARIT,12,TEPIC,17,TEPIC,926,B,74,66,12,17,1,0,14,2,51,3,3,0,0,0,0,0,2,0,1,0,0,1,0,0,0,11,1,34,0,293,9,302,489,,,,
1,18,NAYARIT,12,TEPIC,17,TEPIC,926,C01,81,55,8,23,2,2,17,0,50,5,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,11,0,35,0,293,8,301,488,,,,
1,18,NAYARIT,12,TEPIC,17,TEPIC,927,B,143,90,12,11,3,0,17,3,77,4,5,1,0,0,0,2,0,0,0,0,0,0,0,0,0,13,1,32,0,414,4,418,748,,,,
1,18,NAYARIT,12,TEPIC,17,TEPIC,928,B,107,49,12,6,2,1,15,3,48,5,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,11,0,34,0,296,7,303,589,,,,
1,18,NAYARIT,12,TEPIC,17,TEPIC,929,B,110,47,14,6,2,1,17,0,67,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,15,4,30,0,320,2,322,518,,,,
1,18,NAYARIT,12,TEPIC,17,TEPIC,929,C01,104,82,9,13,1,1,19,2,59,3,4,1,0,0,0,3,0,0,0,0,0,0,2,0,0,6,2,27,0,338,8,346,518,,,,
1,18,NAYARIT,12,TEPIC,17,TEPIC,930,B,92,75,8,9,0,0,14,3,68,4,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,11,3,14,1,303,8,312,488,,,,
1,18,NAYARIT,12,TEPIC,17,TEPIC,930,C01,87,65,14,2,1,1,13,0,57,3,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6,1,19,1,274,3,278,487,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,931,B,108,72,13,6,0,0,19,2,51,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,13,4,17,0,307,0,307,512,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,931,C01,125,67,7,5,2,1,12,0,61,2,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,13,4,29,0,332,6,338,512,,,,
1,18,NAYARIT,12,TEPIC,17,TEPIC,932,B,160,80,15,12,2,1,25,2,59,1,10,1,0,0,0,1,2,0,0,0,0,0,0,0,0,6,2,11,0,390,2,392,603,,,,
1,18,NAYARIT,12,TEPIC,17,TEPIC,932,C01,148,92,9,10,7,2,16,7,67,6,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,4,25,2,402,2,406,603,,,,
1,18,NAYARIT,12,TEPIC,17,TEPIC,933,B,124,57,7,6,1,0,14,0,51,2,3,1,0,0,1,1,0,0,0,0,0,0,0,0,0,9,1,8,0,286,2,288,444,,,,
1,18,NAYARIT,12,TEPIC,17,TEPIC,933,C01,101,62,11,3,0,1,14,3,59,3,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,3,9,0,282,0,282,444,,,,
1,18,NAYARIT,12,TEPIC,17,TEPIC,934,B,78,82,8,3,0,0,19,0,59,2,5,0,0,0,0,1,0,0,0,0,0,1,0,0,0,4,0,12,0,274,0,274,417,,,,
1,18,NAYARIT,12,TEPIC,17,TEPIC,934,C01,98,75,6,4,3,1,7,0,65,2,6,0,0,0,0,1,0,0,0,0,0,6,0,0,0,8,2,12,0,296,3,299,416,,,,
1,18,NAYARIT,12,TEPIC,17,TEPIC,935,B,98,57,12,6,0,1,6,0,47,7,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5,1,17,0,259,2,261,396,,,,
1,18,NAYARIT,12,TEPIC,17,TEPIC,935,C01,85,77,7,5,1,0,10,0,70,2,3,1,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,10,0,276,2,278,396,,,,
1,18,NAYARIT,12,TEPIC,17,TEPIC,936,B,107,46,5,5,1,0,11,3,59,0,3,0,0,0,0,1,1,0,0,0,0,1,0,0,0,9,0,15,0,267,3,270,442,,,,
1,18,NAYARIT,12,TEPIC,17,TEPIC,936,C01,95,39,11,8,1,1,9,3,42,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,2,23,0,253,4,257,441,,,,
1,18,NAYARIT,12,TEPIC,17,TEPIC,937,B,106,42,11,5,2,1,13,1,59,4,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,10,0,17,0,274,2,276,418,,,,
1,18,NAYARIT,12,TEPIC,17,TEPIC,937,C01,117,47,16,10,1,0,13,2,58,3,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,7,1,7,0,288,5,293,417,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,938,B,104,60,11,14,1,1,16,1,56,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,10,0,15,0,294,2,296,498,,,,
1,18,NAYARIT,12,TEPIC,17,TEPIC,939,B,180,64,11,17,0,0,14,0,58,6,11,1,0,0,0,1,0,0,0,0,1,1,0,0,0,14,2,19,1,400,4,405,602,,,,
1,18,NAYARIT,12,TEPIC,17,TEPIC,939,C01,178,66,16,14,0,0,16,1,58,3,7,0,0,0,0,2,0,0,0,0,0,0,1,0,0,14,2,19,0,397,3,400,602,,,,
1,18,NAYARIT,12,TEPIC,17,TEPIC,940,B,137,55,8,9,0,1,15,0,47,1,2,0,0,0,0,2,1,0,1,0,0,0,0,0,0,7,1,9,0,296,2,298,436,,,,
1,18,NAYARIT,12,TEPIC,17,TEPIC,940,C01,131,49,14,5,1,0,10,1,48,1,4,1,0,0,0,1,0,0,1,0,0,0,0,0,0,11,2,21,0,301,2,303,436,,,,
1,18,NAYARIT,12,TEPIC,17,TEPIC,941,B,138,60,17,10,1,1,18,4,46,3,5,0,0,0,0,4,0,0,0,0,0,1,0,0,0,12,3,14,0,337,3,340,475,,,,
1,18,NAYARIT,12,TEPIC,17,TEPIC,941,C01,135,84,10,8,2,1,18,2,55,4,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,7,11,0,346,1,347,475,,,,
1,18,NAYARIT,12,TEPIC,17,TEPIC,942,B,153,98,15,5,1,0,18,2,72,1,3,2,2,0,0,1,0,0,0,0,0,1,0,0,0,8,1,9,0,392,2,394,584,,,,
1,18,NAYARIT,12,TEPIC,17,TEPIC,942,C01,139,101,18,4,0,0,12,6,70,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,16,2,387,3,392,584,,,,
1,18,NAYARIT,12,TEPIC,17,TEPIC,943,B,86,75,50,11,2,1,10,4,54,5,3,5,1,0,0,4,0,0,3,0,0,0,0,0,2,7,0,43,0,366,10,376,631,,,,
1,18,NAYARIT,12,TEPIC,17,TEPIC,944,B,88,89,40,10,3,3,17,1,75,0,1,1,0,0,0,1,0,0,0,0,0,0,2,1,0,8,4,37,0,381,7,388,695,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,945,B,64,32,8,4,3,0,12,3,35,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,2,9,0,182,5,187,442,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,945,C01,59,29,13,6,2,1,13,1,32,4,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,25,0,195,12,207,441,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,946,B,76,41,8,12,2,0,12,0,31,4,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,6,2,33,0,232,2,234,406,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,946,C01,79,34,10,7,2,1,5,3,47,5,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,2,23,0,226,1,227,406,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,947,B,114,43,12,7,3,1,14,0,44,2,8,0,0,0,0,1,0,0,0,0,0,0,0,3,0,11,0,26,0,289,6,295,549,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,948,B,125,78,16,10,2,2,22,2,71,2,3,0,0,0,0,1,1,0,0,0,0,0,0,1,0,6,3,37,0,382,3,385,662,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,949,B,96,39,15,8,0,1,15,0,50,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,13,0,20,0,261,2,263,423,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,950,B,117,64,15,5,2,0,14,6,63,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,5,3,32,0,331,4,335,567,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,951,B,93,43,10,12,2,2,11,1,34,1,5,1,0,0,0,2,1,0,0,0,0,0,0,1,0,5,1,28,1,253,3,257,399,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,952,B,50,49,11,6,0,2,5,0,25,6,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5,1,40,0,203,1,204,376,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,952,C01,50,30,7,3,1,0,12,3,36,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,35,1,183,1,185,376,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,953,B,103,75,25,9,4,1,20,1,70,1,3,0,1,0,0,2,0,0,0,0,0,0,1,0,0,11,0,50,0,377,7,384,693,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,954,B,67,33,7,10,0,2,5,1,28,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,1,33,0,202,4,206,409,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,954,C01,68,31,9,6,1,0,11,1,39,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,33,0,213,1,214,409,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,955,B,94,64,19,8,1,2,18,2,53,7,7,1,0,0,0,1,1,0,0,0,0,0,1,0,0,12,3,57,0,351,9,360,665,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,956,B,117,45,18,12,3,1,10,1,48,5,8,0,1,1,0,4,0,0,0,0,0,0,0,0,0,17,1,24,0,316,4,320,576,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,957,B,81,33,7,2,1,0,0,0,27,2,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,6,1,22,0,188,3,191,402,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,957,C01,67,26,8,8,2,0,9,2,24,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,42,0,205,2,207,401,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,958,B,70,34,19,7,0,0,9,1,53,1,4,0,0,0,0,3,1,0,0,0,0,0,0,0,0,2,0,22,0,226,2,228,393,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,958,C01,73,25,16,7,1,1,9,2,31,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,21,0,193,3,196,393,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,959,B,137,63,21,31,2,0,14,0,34,17,7,1,0,0,1,3,0,0,0,0,0,2,0,0,0,10,3,40,0,386,11,397,663,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,960,B,66,34,3,3,2,0,6,1,31,9,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,22,0,187,7,194,413,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,960,C01,63,13,5,6,0,0,9,0,31,4,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,5,1,20,0,161,5,166,412,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,961,B,61,32,9,5,3,1,15,0,31,3,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,7,1,33,0,206,13,219,458,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,961,C01,59,31,8,4,1,1,14,0,30,2,1,0,0,1,0,2,1,0,0,0,0,0,0,0,0,5,3,31,0,194,3,197,458,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,962,B,90,48,14,12,1,1,18,1,50,3,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,9,0,44,0,298,3,301,576,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,963,B,83,34,9,12,1,2,5,0,43,2,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,22,0,218,2,220,447,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,963,C01,66,31,5,6,3,0,8,1,33,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,0,191,4,195,446,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,964,B,103,57,18,8,4,3,7,4,58,1,0,1,0,0,0,3,1,0,2,0,0,0,1,0,0,4,0,43,0,318,7,325,574,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,965,B,91,49,9,6,3,0,6,0,33,2,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,1,20,0,232,4,236,441,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,965,C01,85,47,9,12,0,2,9,1,28,4,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,25,0,236,3,239,440,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,966,B,62,46,17,6,4,1,7,1,37,4,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,2,19,0,215,10,225,397,,,,
1,18,NAYARIT,7,TEPIC,17,TEPIC,967,B,101,57,17,8,0,1,11,2,36,1,4,0,0,0,0,3,0,0,0,0,0,1,0,0,0,2,2,17,0,263,3,266,411,,,,
