CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PT,PVEM,PRS,MC,NVA_ALIANZA,MORENA,ES,PAN_PRD_PT_PRS,PAN_PRD_PT,PAN_PRD_PRS,PAN_PT_PRS,PRD_PT_PRS,PAN_PRD,PAN_PT,PAN_PRS,PRD_PT,PRD_PRS,PT_PRS,PRI_PVEM_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PVEM_NVA_ALIANZA,CAND_IND1,CAND_IND2,CAND_IND3,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
1,18,NAYARIT,7,TEPIC,17,TEPIC,796,2,160,193,93,19,7,3,10,10,75,3,4,1,0,0,0,4,0,0,0,0,0,1,0,0,1,7,3,77,0,671,13,684,931
1,18,NAYARIT,7,TEPIC,17,TEPIC,797,2,129,141,14,11,10,2,9,12,25,4,0,0,0,0,3,2,1,1,2,0,0,1,2,0,0,21,2,112,0,504,24,528,975
1,18,NAYARIT,8,TEPIC,17,TEPIC,798,1,101,172,16,8,4,1,4,2,75,2,1,2,0,0,0,2,0,0,0,0,0,1,0,2,0,7,3,59,0,462,5,467,692
1,18,NAYARIT,7,TEPIC,17,TEPIC,799,12,1142,816,163,84,28,15,214,41,683,56,43,8,0,0,3,8,0,0,2,0,1,2,1,3,0,96,23,577,1,4009,85,4095,8169
1,18,NAYARIT,6,TEPIC,17,TEPIC,800,1,83,93,15,5,3,0,6,2,50,3,1,2,0,0,0,2,0,0,0,0,0,0,0,6,0,5,3,30,0,309,14,323,531
1,18,NAYARIT,6,TEPIC,17,TEPIC,801,2,231,146,46,37,7,3,14,5,70,6,5,4,0,0,0,2,2,0,0,0,0,0,3,1,0,15,2,55,0,654,17,671,1198
1,18,NAYARIT,6,TEPIC,17,TEPIC,802,2,119,149,27,9,8,9,8,7,43,1,3,1,0,0,0,4,2,0,3,0,0,0,0,1,0,17,5,86,1,502,27,530,809
1,18,NAYARIT,6,TEPIC,17,TEPIC,803,2,131,158,31,22,4,3,16,9,77,9,5,0,0,0,0,2,2,0,0,1,0,1,0,1,0,30,5,75,0,582,33,615,1025
1,18,NAYARIT,7,TEPIC,17,TEPIC,804,5,482,332,44,48,23,7,74,19,261,45,9,5,0,1,0,5,4,1,1,0,0,1,9,1,0,59,4,195,0,1630,47,1677,3520
1,18,NAYARIT,7,TEPIC,17,TEPIC,805,2,207,126,19,25,8,2,37,11,132,12,2,2,1,0,1,5,2,0,1,0,0,0,2,0,0,22,4,76,0,697,23,720,1261
1,18,NAYARIT,6,TEPIC,17,TEPIC,806,2,130,111,32,9,7,0,29,2,85,7,5,2,1,0,0,0,0,0,1,0,0,0,0,0,0,21,3,119,1,564,11,576,876
1,18,NAYARIT,7,TEPIC,17,TEPIC,807,3,331,337,56,23,15,2,36,30,211,8,4,7,0,0,0,4,0,0,4,0,0,2,1,5,0,37,3,119,1,1235,40,1276,2173
1,18,NAYARIT,7,TEPIC,17,TEPIC,808,1,87,103,12,8,13,1,18,6,65,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,13,6,86,0,422,10,432,702
1,18,NAYARIT,11,TEPIC,17,TEPIC,809,2,208,105,24,15,2,3,35,0,90,6,5,2,0,0,0,4,1,1,0,0,0,0,1,0,0,12,1,11,17,526,8,551,903
1,18,NAYARIT,4,TUXPAN,18,TUXPAN,810,2,138,95,46,27,5,9,8,8,35,3,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,4,1,102,0,485,23,508,768
1,18,NAYARIT,4,TUXPAN,18,TUXPAN,811,1,166,52,18,34,0,0,6,5,27,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,60,0,372,9,381,551
1,18,NAYARIT,4,TUXPAN,18,TUXPAN,812,2,173,133,45,12,1,1,7,3,45,8,4,1,0,0,0,3,0,0,0,0,0,0,0,0,0,2,1,80,0,519,5,524,752
1,18,NAYARIT,4,TUXPAN,18,TUXPAN,813,1,127,73,20,28,6,1,11,1,29,7,1,0,0,0,0,1,1,0,0,0,0,1,2,1,0,4,1,32,0,347,2,349,505
1,18,NAYARIT,4,TUXPAN,18,TUXPAN,814,1,122,93,44,10,3,2,3,5,27,6,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,56,0,376,8,384,572
1,18,NAYARIT,4,TUXPAN,18,TUXPAN,815,2,172,103,41,14,0,0,19,5,62,12,7,0,0,0,0,1,0,0,0,0,1,0,1,0,0,2,2,91,1,533,9,543,777
1,18,NAYARIT,4,TUXPAN,18,TUXPAN,816,2,172,141,38,33,3,1,11,14,40,18,2,1,0,0,0,3,0,0,1,0,0,0,1,1,0,4,3,147,0,634,16,650,1001
1,18,NAYARIT,4,TUXPAN,18,TUXPAN,817,2,152,113,34,9,1,5,26,4,43,4,7,0,0,0,0,3,0,0,0,0,0,1,0,0,0,4,1,49,0,456,10,466,319
1,18,NAYARIT,4,TUXPAN,18,TUXPAN,818,1,69,82,8,4,1,0,8,2,25,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,20,0,223,2,225,298
1,18,NAYARIT,4,TUXPAN,18,TUXPAN,819,1,116,88,26,10,2,1,17,1,24,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,33,0,325,5,330,457
1,18,NAYARIT,4,TUXPAN,18,TUXPAN,820,1,79,62,8,10,1,1,24,3,30,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,26,0,250,6,256,347
1,18,NAYARIT,4,TUXPAN,18,TUXPAN,821,1,121,64,23,8,2,1,6,1,5,10,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,33,0,280,8,288,488
1,18,NAYARIT,4,TUXPAN,18,TUXPAN,822,1,164,105,20,23,8,3,9,3,56,25,1,0,0,0,0,3,1,0,0,0,0,0,1,1,0,2,3,59,0,487,18,505,724
1,18,NAYARIT,4,TUXPAN,18,TUXPAN,823,2,183,137,24,20,2,8,16,11,83,14,1,1,1,0,0,1,0,2,0,0,0,0,0,1,0,2,6,93,0,606,17,623,926
1,18,NAYARIT,4,TUXPAN,18,TUXPAN,824,2,176,153,33,16,1,10,15,16,63,21,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,76,0,590,18,608,907
1,18,NAYARIT,4,TUXPAN,18,TUXPAN,825,1,139,86,47,22,1,6,13,7,57,9,2,0,0,0,0,4,0,0,0,0,0,1,0,0,0,3,3,59,0,459,14,473,696
1,18,NAYARIT,4,TUXPAN,18,TUXPAN,826,1,69,87,17,5,1,2,4,0,8,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,2,47,0,247,7,254,393
1,18,NAYARIT,4,TUXPAN,18,TUXPAN,827,2,147,130,56,12,2,4,31,10,55,8,4,0,1,1,0,4,0,0,0,0,0,0,1,0,0,4,0,77,0,547,15,562,962
1,18,NAYARIT,4,TUXPAN,18,TUXPAN,828,1,100,82,9,7,1,2,5,5,30,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,0,272,5,277,350
1,18,NAYARIT,4,TUXPAN,18,TUXPAN,829,1,72,54,14,5,1,0,8,0,39,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,3,16,0,216,3,219,308
1,18,NAYARIT,4,TUXPAN,18,TUXPAN,830,1,116,89,11,16,5,0,18,5,61,9,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,31,0,369,6,375,531
1,18,NAYARIT,4,TUXPAN,18,TUXPAN,831,1,132,97,42,31,2,3,9,2,55,25,1,0,0,1,0,1,2,0,0,0,0,1,1,1,1,3,1,69,0,480,9,489,719
1,18,NAYARIT,4,TUXPAN,18,TUXPAN,832,1,101,77,22,16,7,3,8,10,54,8,1,0,0,0,0,2,1,0,1,0,0,0,2,0,0,2,2,81,0,398,11,409,629
1,18,NAYARIT,4,TUXPAN,18,TUXPAN,833,1,98,95,18,19,0,3,4,7,36,8,0,2,0,0,0,3,1,0,0,0,0,1,0,0,0,1,6,39,0,341,5,346,465
1,18,NAYARIT,4,TUXPAN,18,TUXPAN,834,1,108,64,19,21,4,0,5,5,24,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,42,0,300,8,308,421
1,18,NAYARIT,4,TUXPAN,18,TUXPAN,835,2,155,110,73,33,2,0,12,12,58,1,3,0,0,1,0,2,0,0,1,0,0,0,1,1,0,0,2,52,0,519,25,544,785
1,18,NAYARIT,4,TUXPAN,18,TUXPAN,836,2,170,209,210,5,1,1,5,14,8,1,3,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,44,0,675,19,694,898
1,18,NAYARIT,4,TUXPAN,18,TUXPAN,837,2,80,208,115,5,17,4,13,6,24,8,4,1,0,0,0,1,0,0,1,0,0,0,6,0,0,3,2,168,0,666,40,706,980
1,18,NAYARIT,4,TUXPAN,18,TUXPAN,838,2,141,142,70,3,8,1,21,6,42,4,2,2,0,0,0,1,0,0,1,0,0,0,1,1,0,2,0,157,0,605,25,630,957
1,18,NAYARIT,4,TUXPAN,18,TUXPAN,839,2,191,171,7,8,1,1,3,7,43,8,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,3,1,67,0,514,21,535,785
1,18,NAYARIT,4,TUXPAN,18,TUXPAN,840,1,168,104,9,7,0,2,13,12,37,4,4,3,0,0,0,2,0,0,0,0,0,0,0,1,0,3,0,51,0,420,26,446,650
1,18,NAYARIT,4,TUXPAN,18,TUXPAN,841,1,103,85,8,6,1,2,22,9,35,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,103,0,377,19,396,588
1,18,NAYARIT,4,TUXPAN,18,TUXPAN,842,2,120,114,24,12,5,1,65,31,11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,7,0,112,0,507,26,533,815
1,18,NAYARIT,4,TUXPAN,18,TUXPAN,843,1,100,114,6,6,0,0,32,7,28,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,1,105,0,405,20,425,721
1,18,NAYARIT,14,XALISCO,19,XALISCO,844,7,1045,468,51,36,29,7,143,18,455,34,18,1,1,1,1,11,4,0,0,0,0,2,1,2,0,62,8,315,0,2713,62,2775,4698
1,18,NAYARIT,14,XALISCO,19,XALISCO,845,5,845,515,39,58,6,6,81,12,384,27,20,4,0,0,0,3,2,0,0,0,1,1,1,1,0,65,11,156,1,2238,28,2267,3702
1,18,NAYARIT,14,XALISCO,19,XALISCO,846,3,396,252,19,13,6,3,37,6,142,12,6,0,0,1,0,0,1,0,0,0,0,0,0,0,0,38,4,150,0,1086,34,1120,1822
1,18,NAYARIT,14,XALISCO,19,XALISCO,847,11,1314,769,100,68,32,14,202,44,605,49,27,5,0,0,1,16,2,2,0,0,0,2,5,5,2,125,21,622,0,4032,96,4128,7517
1,18,NAYARIT,14,XALISCO,19,XALISCO,848,3,339,220,20,20,12,0,89,9,198,6,5,1,0,1,0,2,1,1,1,0,0,1,2,1,1,34,4,121,1,1089,31,1121,1682
1,18,NAYARIT,14,XALISCO,19,XALISCO,849,1,143,115,10,6,1,1,41,2,52,5,1,2,0,0,0,1,1,0,0,0,0,0,0,0,0,8,1,47,0,437,12,449,701
1,18,NAYARIT,14,XALISCO,19,XALISCO,850,3,468,204,28,25,7,1,97,5,202,11,4,2,0,0,0,1,1,0,0,0,0,2,1,0,0,23,1,127,0,1210,19,1229,2042
1,18,NAYARIT,14,XALISCO,19,XALISCO,851,1,153,96,15,7,3,2,65,2,62,3,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,3,34,1,466,10,477,683
1,18,NAYARIT,14,XALISCO,19,XALISCO,852,2,260,101,21,9,3,2,61,6,69,3,6,0,1,1,0,1,1,0,1,0,0,1,0,0,0,7,1,59,0,614,11,625,955
1,18,NAYARIT,14,XALISCO,19,XALISCO,853,3,320,174,19,22,5,6,64,6,134,29,8,1,0,0,0,5,3,0,0,0,0,0,0,1,0,15,6,119,0,937,25,962,1715
1,18,NAYARIT,14,XALISCO,19,XALISCO,854,2,225,159,22,10,2,1,64,10,105,4,3,1,0,0,0,2,0,0,0,0,0,0,0,0,0,11,6,52,0,677,22,699,1027
1,18,NAYARIT,14,XALISCO,19,XALISCO,855,3,306,197,35,23,4,2,86,4,179,16,12,3,0,0,0,6,1,0,0,0,0,0,0,1,0,24,6,111,0,1016,15,1031,1029
1,18,NAYARIT,14,XALISCO,19,XALISCO,856,2,145,139,7,5,2,2,3,9,39,5,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,120,0,488,12,500,758
1,18,NAYARIT,14,XALISCO,19,XALISCO,857,2,251,189,16,12,2,1,24,7,109,4,4,1,0,0,0,2,1,0,1,0,0,0,1,1,0,10,4,95,0,735,20,755,1280
1,18,NAYARIT,14,XALISCO,19,XALISCO,858,2,266,203,18,21,2,1,48,4,101,4,5,2,0,0,0,0,2,0,0,0,0,0,1,0,0,5,2,121,0,806,26,832,1263
1,18,NAYARIT,14,XALISCO,19,XALISCO,859,3,334,307,19,6,5,3,44,13,199,13,4,1,0,0,1,0,0,0,0,0,0,0,3,3,0,22,2,178,0,1157,40,1197,1746
1,18,NAYARIT,14,XALISCO,19,XALISCO,860,1,113,89,2,3,7,0,11,0,32,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,9,0,23,0,294,9,303,501
1,18,NAYARIT,14,XALISCO,19,XALISCO,861,2,217,150,9,5,2,1,30,11,90,5,3,1,0,0,0,2,0,0,0,0,0,0,1,1,0,8,1,38,0,575,8,583,847
1,18,NAYARIT,14,XALISCO,19,XALISCO,862,3,187,181,8,4,2,0,8,17,6,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,5,6,100,0,533,26,559,816
1,18,NAYARIT,14,XALISCO,19,XALISCO,863,1,47,108,1,2,7,1,3,5,31,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,2,59,0,281,19,300,450
1,18,NAYARIT,14,XALISCO,19,XALISCO,864,3,355,225,12,9,8,2,42,8,67,5,2,2,0,0,0,3,0,0,0,0,0,1,0,1,1,29,0,117,0,889,36,925,1555
1,18,NAYARIT,14,XALISCO,19,XALISCO,865,2,147,149,9,22,32,2,20,8,142,8,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,1,64,0,610,19,629,941
1,18,NAYARIT,13,SANTA MARIA DEL ORO,20,LA YESCA,866,1,113,95,4,14,2,1,117,0,41,0,1,0,0,0,0,1,3,0,0,0,0,0,0,0,0,10,1,27,0,430,31,461,597
1,18,NAYARIT,13,SANTA MARIA DEL ORO,20,LA YESCA,867,2,195,176,3,12,2,5,177,2,254,1,3,0,0,0,0,2,1,0,1,0,0,0,1,0,0,31,1,94,0,961,44,1005,1269
1,18,NAYARIT,13,SANTA MARIA DEL ORO,20,LA YESCA,868,1,47,94,2,14,0,1,28,0,60,0,2,0,0,0,0,0,1,1,0,0,0,1,1,0,0,4,2,47,0,305,18,323,419
1,18,NAYARIT,13,SANTA MARIA DEL ORO,20,LA YESCA,869,2,226,199,7,28,3,2,68,6,261,3,5,0,0,2,0,4,6,1,1,0,0,0,0,0,0,7,0,163,0,992,45,1037,1427
1,18,NAYARIT,13,SANTA MARIA DEL ORO,20,LA YESCA,870,2,198,160,3,21,1,6,75,2,86,1,5,2,0,1,0,2,4,0,0,0,0,1,0,0,0,15,1,156,0,740,51,791,1057
1,18,NAYARIT,13,SANTA MARIA DEL ORO,20,LA YESCA,872,1,11,21,1,2,1,0,53,1,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,30,0,195,11,206,269
1,18,NAYARIT,13,SANTA MARIA DEL ORO,20,LA YESCA,873,3,144,136,3,20,1,3,59,2,77,1,3,0,0,1,0,1,3,0,0,0,0,1,0,0,0,11,1,39,0,506,28,534,668
1,18,NAYARIT,13,SANTA MARIA DEL ORO,20,LA YESCA,874,2,129,110,3,35,2,2,36,2,32,0,4,0,1,1,0,0,3,0,0,0,0,0,1,0,0,3,1,29,0,394,22,416,548
1,18,NAYARIT,13,SANTA MARIA DEL ORO,20,LA YESCA,875,1,76,18,1,8,1,2,41,0,32,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,184,7,191,243
1,18,NAYARIT,13,SANTA MARIA DEL ORO,20,LA YESCA,876,1,79,90,2,7,2,2,25,2,96,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,6,0,315,23,338,477
1,18,NAYARIT,13,SANTA MARIA DEL ORO,20,LA YESCA,878,2,112,106,2,11,1,5,153,5,106,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,169,0,680,60,740,872
1,18,NAYARIT,9,TEPIC,17,TEPIC,879,2,128,119,29,21,9,4,15,8,91,5,3,3,20,0,0,2,0,0,1,0,0,0,1,0,0,28,4,79,0,570,24,594,1041
1,18,NAYARIT,8,TEPIC,17,TEPIC,880,1,150,116,26,8,1,4,18,1,6,3,7,4,0,0,0,4,3,0,1,0,0,0,0,0,1,8,0,21,0,382,8,390,729
1,18,NAYARIT,8,TEPIC,17,TEPIC,881,2,146,107,34,13,1,5,14,7,79,7,1,0,0,0,0,7,0,0,1,0,0,0,0,0,0,16,1,37,0,476,18,494,789
1,18,NAYARIT,8,TEPIC,17,TEPIC,882,2,154,111,16,7,5,2,20,1,88,7,6,0,0,0,0,1,0,0,0,0,0,0,1,1,0,12,3,60,1,495,11,507,905
1,18,NAYARIT,8,TEPIC,17,TEPIC,883,2,197,108,31,27,3,1,18,4,102,5,8,1,0,0,0,4,0,0,0,0,1,1,0,0,0,20,4,47,1,582,3,586,1003
1,18,NAYARIT,8,TEPIC,17,TEPIC,884,1,81,116,18,12,2,0,16,5,59,1,3,0,0,0,1,3,0,0,0,0,0,0,1,0,0,4,4,44,0,370,15,385,635
1,18,NAYARIT,8,TEPIC,17,TEPIC,885,1,102,107,8,16,0,4,14,5,71,3,2,1,0,0,0,3,0,0,1,0,0,0,0,1,1,10,1,48,1,398,10,409,653
1,18,NAYARIT,8,TEPIC,17,TEPIC,886,1,118,81,17,16,4,3,13,3,61,7,3,3,0,0,0,4,0,0,0,0,0,0,0,0,0,11,1,29,0,374,7,381,715
1,18,NAYARIT,8,TEPIC,17,TEPIC,887,1,95,77,16,21,1,1,6,2,46,1,2,2,0,0,0,3,0,0,0,0,0,0,0,0,0,3,1,43,0,320,5,325,556
1,18,NAYARIT,8,TEPIC,17,TEPIC,888,2,160,115,36,14,6,2,22,2,58,3,4,2,0,0,0,2,0,0,0,0,0,0,0,1,0,14,2,70,0,513,5,518,837
1,18,NAYARIT,8,TEPIC,17,TEPIC,889,1,79,37,8,7,5,2,12,2,33,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,27,0,226,5,231,434
1,18,NAYARIT,8,TEPIC,17,TEPIC,890,2,158,113,32,17,2,1,17,4,71,2,4,1,0,0,0,0,1,0,1,0,0,0,1,0,0,25,1,73,0,524,11,535,925
1,18,NAYARIT,8,TEPIC,17,TEPIC,891,1,145,59,22,4,4,1,25,2,105,4,4,1,0,0,0,3,0,0,0,0,0,1,0,0,0,14,1,36,0,431,5,436,749
1,18,NAYARIT,8,TEPIC,17,TEPIC,892,2,183,83,28,15,9,2,33,4,73,7,2,0,0,0,1,4,3,1,1,0,0,1,0,0,0,11,2,36,0,499,14,513,845
1,18,NAYARIT,8,TEPIC,17,TEPIC,893,1,71,60,20,9,1,2,14,3,30,2,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,25,0,251,7,258,474
1,18,NAYARIT,8,TEPIC,17,TEPIC,894,2,143,156,25,16,6,1,21,8,62,6,5,1,0,0,0,8,0,0,0,0,0,0,1,0,0,17,2,46,0,524,17,541,904
1,18,NAYARIT,8,TEPIC,17,TEPIC,895,2,187,70,25,11,6,2,20,2,112,7,7,0,0,0,0,4,0,1,1,0,0,0,0,0,0,19,4,25,0,503,3,506,834
1,18,NAYARIT,8,TEPIC,17,TEPIC,896,2,229,123,34,40,2,4,26,4,116,7,4,1,0,0,0,5,0,1,0,0,0,0,1,0,0,19,3,37,0,656,2,658,1071
1,18,NAYARIT,8,TEPIC,17,TEPIC,897,1,121,95,16,16,3,4,10,5,65,3,6,2,1,0,0,2,0,0,0,0,0,0,0,0,0,14,4,29,0,396,10,406,722
1,18,NAYARIT,8,TEPIC,17,TEPIC,898,1,110,60,7,22,1,1,22,2,39,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9,0,19,0,294,3,297,487
1,18,NAYARIT,8,TEPIC,17,TEPIC,899,2,166,119,15,16,2,1,19,0,93,4,5,2,0,0,0,4,0,1,0,0,0,0,0,0,0,14,3,41,0,505,4,509,817
1,18,NAYARIT,8,TEPIC,17,TEPIC,900,1,128,77,11,11,0,1,7,3,64,6,3,0,1,0,0,2,1,0,0,0,0,0,0,0,0,14,2,24,0,355,7,362,573
1,18,NAYARIT,8,TEPIC,17,TEPIC,901,1,156,70,12,17,3,0,14,0,74,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,34,0,401,3,404,671
1,18,NAYARIT,8,TEPIC,17,TEPIC,902,1,139,95,7,15,1,2,21,2,73,3,4,2,0,0,0,1,0,0,0,0,0,0,1,1,0,14,4,19,0,404,4,408,686
1,18,NAYARIT,8,TEPIC,17,TEPIC,903,2,151,85,21,19,1,1,15,0,64,2,2,2,0,0,0,1,0,0,0,0,0,1,0,0,0,9,1,44,0,419,15,434,800
1,18,NAYARIT,8,TEPIC,17,TEPIC,904,2,285,159,46,25,2,2,44,2,152,13,9,2,2,1,0,5,2,0,0,0,0,2,0,0,0,27,4,73,0,857,10,867,1447
1,18,NAYARIT,8,TEPIC,17,TEPIC,905,2,208,137,26,19,9,4,26,11,89,6,4,5,0,0,0,5,1,0,0,0,0,0,0,0,0,26,4,62,0,642,18,660,1239
1,18,NAYARIT,8,TEPIC,17,TEPIC,906,2,153,82,16,13,3,2,31,7,83,4,1,2,0,0,0,3,2,1,0,0,0,0,2,1,0,11,2,51,0,470,13,483,804
1,18,NAYARIT,8,TEPIC,17,TEPIC,907,1,107,56,14,21,0,10,13,1,54,1,6,3,1,1,0,2,1,0,0,0,0,0,0,1,0,14,1,34,0,341,10,351,633
1,18,NAYARIT,8,TEPIC,17,TEPIC,908,2,182,89,19,16,3,2,14,4,63,5,3,1,0,0,0,1,0,0,1,0,0,0,0,0,0,22,3,41,0,469,7,476,914
1,18,NAYARIT,8,TEPIC,17,TEPIC,909,2,226,118,19,30,5,2,27,2,146,12,6,3,1,0,0,3,4,0,0,0,0,0,0,0,0,29,3,65,0,701,13,714,1399
1,18,NAYARIT,8,TEPIC,17,TEPIC,910,2,211,91,18,27,6,2,15,0,87,2,8,1,0,0,0,1,3,0,0,0,0,0,0,0,0,25,4,55,0,556,21,577,1078
1,18,NAYARIT,6,TEPIC,17,TEPIC,911,1,134,74,8,19,4,0,24,4,73,9,3,1,0,0,0,1,0,0,0,0,0,0,0,0,0,13,3,52,0,422,5,427,706
1,18,NAYARIT,6,TEPIC,17,TEPIC,912,1,95,42,9,5,1,0,5,1,35,3,2,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,30,0,235,5,240,450
1,18,NAYARIT,6,TEPIC,17,TEPIC,913,1,139,51,14,6,3,2,16,0,62,9,1,2,0,0,0,0,1,0,1,0,0,1,1,0,0,19,2,24,1,354,2,357,663
1,18,NAYARIT,6,TEPIC,17,TEPIC,914,2,201,128,14,10,2,1,31,9,83,3,3,3,0,0,0,3,1,0,0,0,0,0,0,0,0,9,5,41,0,547,6,553,868
1,18,NAYARIT,6,TEPIC,17,TEPIC,915,1,112,36,14,8,1,2,15,3,50,7,1,0,0,0,0,3,0,0,1,0,0,2,0,0,0,9,3,37,0,304,7,311,509
1,18,NAYARIT,6,TEPIC,17,TEPIC,916,1,148,89,25,12,3,2,23,2,65,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,3,39,0,431,5,436,725
1,18,NAYARIT,6,TEPIC,17,TEPIC,917,1,155,84,16,10,4,1,12,2,68,6,9,2,0,0,0,4,2,0,0,1,0,0,1,0,0,10,1,34,0,422,6,428,736
1,18,NAYARIT,6,TEPIC,17,TEPIC,918,2,268,119,15,15,2,2,29,1,117,9,6,0,0,0,0,2,0,0,1,0,0,1,0,0,0,18,4,13,0,622,4,626,887
1,18,NAYARIT,6,TEPIC,17,TEPIC,919,1,155,86,8,4,0,0,16,2,57,3,2,0,0,0,0,2,1,0,0,0,1,0,0,0,0,6,2,4,0,349,0,349,510
1,18,NAYARIT,6,TEPIC,17,TEPIC,920,2,210,152,14,16,0,1,18,5,138,6,9,1,0,0,0,3,0,0,0,0,0,2,0,0,0,15,0,26,0,616,7,623,881
1,18,NAYARIT,6,TEPIC,17,TEPIC,921,1,137,105,17,2,2,2,15,4,87,1,4,3,2,0,0,2,2,0,0,0,0,1,0,0,0,14,1,23,0,424,4,428,560
1,18,NAYARIT,6,TEPIC,17,TEPIC,922,1,182,79,18,8,0,1,10,4,67,6,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8,1,22,0,412,4,416,559
1,18,NAYARIT,12,TEPIC,17,TEPIC,923,1,187,90,14,16,1,1,24,0,107,9,4,2,0,0,2,0,0,0,0,0,0,2,0,0,0,16,2,10,0,487,5,492,720
1,18,NAYARIT,12,TEPIC,17,TEPIC,924,1,159,77,7,13,3,3,24,1,88,6,5,1,0,0,0,0,1,0,0,0,0,0,1,0,0,13,0,49,0,451,4,455,691
1,18,NAYARIT,12,TEPIC,17,TEPIC,925,2,198,85,17,11,0,3,17,3,71,7,4,1,1,0,0,3,0,0,0,0,0,1,0,0,0,10,1,21,0,454,8,462,802
1,18,NAYARIT,12,TEPIC,17,TEPIC,926,2,155,121,20,40,3,2,31,2,101,8,5,0,0,0,0,2,2,0,1,0,0,1,0,0,0,22,1,69,0,586,17,603,977
1,18,NAYARIT,12,TEPIC,17,TEPIC,927,1,143,90,12,11,3,0,17,3,77,4,5,1,0,0,0,2,0,0,0,0,0,0,0,0,0,13,1,32,0,414,4,418,748
1,18,NAYARIT,12,TEPIC,17,TEPIC,928,1,107,49,12,6,2,1,15,3,48,5,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,11,0,34,0,296,7,303,589
1,18,NAYARIT,12,TEPIC,17,TEPIC,929,2,214,129,23,19,3,2,36,2,126,6,7,1,0,0,0,3,0,0,0,0,0,0,2,1,0,21,6,57,0,658,10,668,1036
1,18,NAYARIT,12,TEPIC,17,TEPIC,930,2,179,140,22,11,1,1,27,3,125,7,3,1,0,0,0,2,0,0,0,0,0,0,1,0,0,17,4,33,2,577,11,590,975
1,18,NAYARIT,7,TEPIC,17,TEPIC,931,2,233,139,20,11,2,1,31,2,112,2,2,1,0,0,0,2,0,0,0,0,0,1,0,0,0,26,8,46,0,639,6,645,1024
1,18,NAYARIT,12,TEPIC,17,TEPIC,932,2,308,172,24,22,9,3,41,9,126,7,13,1,0,0,0,1,2,0,0,0,0,0,1,0,0,11,6,36,2,792,4,798,1206
1,18,NAYARIT,12,TEPIC,17,TEPIC,933,2,225,119,18,9,1,1,28,3,110,5,11,1,0,0,1,1,0,0,0,0,0,0,0,1,0,13,4,17,0,568,2,570,888
1,18,NAYARIT,12,TEPIC,17,TEPIC,934,2,176,157,14,7,3,1,26,0,124,4,11,0,0,0,0,2,0,0,0,0,0,7,0,0,0,12,2,24,0,570,3,573,833
