CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PVEM,NVA_ALIANZA,PRD,PT,PCP,MC,MORENA,PH,ES,PRI_PVEM_NVA_ALIANZA,PRD_PT_PCP,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
2,24,SAN LUIS POTOSI,2,CERRITOS,4,ARMADILLO DE LOS INFANTE,71,1,39,53,3,2,0,1,0,3,8,0,0,8,1,0,118,2,120,178
2,24,SAN LUIS POTOSI,2,CERRITOS,4,ARMADILLO DE LOS INFANTE,72,1,36,91,2,1,6,4,1,2,0,0,1,1,1,1,147,4,151,197
2,24,SAN LUIS POTOSI,2,CERRITOS,4,ARMADILLO DE LOS INFANTE,77,1,40,102,3,3,8,6,1,3,1,1,0,10,0,0,178,16,194,348
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,136,2,240,163,83,6,27,141,16,5,7,12,1,15,2,0,718,31,749,950
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,137,3,277,222,47,15,47,36,14,6,18,12,7,14,3,0,718,16,734,1724
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,138,1,149,150,43,5,24,9,10,5,4,7,1,1,1,0,409,6,415,652
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,139,3,416,254,148,10,35,38,21,7,7,9,7,9,2,0,963,26,989,1555
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,140,2,246,192,65,11,35,31,4,8,3,11,3,5,1,0,615,25,640,987
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,141,2,314,237,104,9,72,37,29,9,12,19,8,18,7,0,875,24,899,1431
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,142,2,237,168,52,11,45,22,7,12,7,14,2,10,5,0,592,22,614,988
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,143,3,399,224,115,19,51,41,40,6,15,29,5,11,2,1,958,35,993,1593
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,144,3,440,285,114,16,56,42,13,8,12,18,6,5,3,3,1021,35,1056,1655
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,145,1,13,29,23,2,8,2,2,1,0,3,0,3,1,0,87,4,91,159
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,147,1,45,106,82,1,3,3,5,1,0,4,0,5,0,0,255,5,260,480
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,148,1,37,46,38,2,6,4,8,2,1,2,0,0,0,0,146,10,156,380
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,149,1,11,53,26,2,1,7,7,0,0,1,0,4,0,0,112,6,118,165
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,150,1,44,23,0,0,1,0,26,0,0,1,0,0,0,0,95,6,101,154
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,151,1,25,34,12,0,2,2,2,0,0,0,0,0,0,0,77,8,85,120
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,152,2,213,118,63,1,21,10,10,5,0,0,0,2,0,0,443,20,463,870
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,153,1,93,31,5,4,6,2,3,1,2,4,1,0,0,0,152,4,156,237
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,154,1,19,40,13,1,6,4,2,2,1,2,0,2,1,0,93,3,96,144
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,155,1,39,34,49,4,5,7,0,2,2,6,3,1,0,0,152,9,161,319
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,156,1,63,78,196,1,4,3,3,0,1,8,0,0,6,0,363,28,391,655
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,158,1,87,39,10,2,8,11,1,0,3,1,0,2,2,0,166,12,178,330
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,160,1,49,31,15,4,3,2,3,0,0,1,0,0,0,0,108,1,109,178
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,161,1,119,58,63,4,7,21,8,3,2,5,1,2,0,0,293,21,314,518
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,162,1,50,4,12,3,1,3,0,0,1,9,0,1,0,0,84,6,90,110
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,163,1,120,53,27,2,8,4,11,0,0,2,1,2,3,0,233,15,248,400
2,24,SAN LUIS POTOSI,2,CERRITOS,8,CERRITOS,164,1,53,33,17,0,11,4,3,0,1,0,0,0,0,0,122,6,128,153
2,24,SAN LUIS POTOSI,2,CERRITOS,17,GUADALCAZAR,437,1,127,123,40,4,16,2,15,3,2,0,1,8,4,0,345,24,369,533
2,24,SAN LUIS POTOSI,2,CERRITOS,17,GUADALCAZAR,438,1,43,27,24,0,14,6,8,3,0,0,0,2,0,0,127,11,138,189
2,24,SAN LUIS POTOSI,2,CERRITOS,17,GUADALCAZAR,439,2,138,120,42,4,35,4,13,2,3,0,2,5,1,0,369,16,385,566
2,24,SAN LUIS POTOSI,2,CERRITOS,17,GUADALCAZAR,440,1,33,129,108,3,19,5,10,1,0,0,0,6,2,0,316,32,348,491
2,24,SAN LUIS POTOSI,2,CERRITOS,17,GUADALCAZAR,441,2,96,295,210,8,30,10,96,1,0,0,2,18,14,0,780,76,856,1203
2,24,SAN LUIS POTOSI,2,CERRITOS,17,GUADALCAZAR,442,1,24,43,57,0,8,8,18,0,0,0,0,2,0,0,160,6,166,242
2,24,SAN LUIS POTOSI,2,CERRITOS,17,GUADALCAZAR,443,2,84,226,152,4,10,11,30,3,6,0,0,9,3,0,538,67,605,815
2,24,SAN LUIS POTOSI,2,CERRITOS,17,GUADALCAZAR,444,1,5,47,50,3,21,7,7,0,0,0,0,2,2,0,144,8,152,185
2,24,SAN LUIS POTOSI,2,CERRITOS,17,GUADALCAZAR,445,1,61,94,52,1,8,4,51,1,0,0,0,3,4,0,279,26,305,483
2,24,SAN LUIS POTOSI,2,CERRITOS,17,GUADALCAZAR,446,2,204,146,92,5,14,5,13,2,1,1,0,7,1,0,491,39,530,758
2,24,SAN LUIS POTOSI,2,CERRITOS,17,GUADALCAZAR,447,3,383,282,245,9,109,25,70,6,2,0,2,14,11,0,1158,70,1228,1777
2,24,SAN LUIS POTOSI,2,CERRITOS,17,GUADALCAZAR,448,1,81,131,158,2,31,12,32,0,4,2,1,2,1,0,457,76,533,680
2,24,SAN LUIS POTOSI,2,CERRITOS,17,GUADALCAZAR,449,1,73,40,178,2,15,3,21,0,0,0,0,10,0,0,342,52,394,675
2,24,SAN LUIS POTOSI,2,CERRITOS,17,GUADALCAZAR,450,1,88,119,260,9,19,10,21,3,1,0,1,0,1,0,532,40,572,732
2,24,SAN LUIS POTOSI,2,CERRITOS,17,GUADALCAZAR,451,4,419,390,262,9,112,31,77,11,16,0,0,20,28,1,1376,91,1467,1907
2,24,SAN LUIS POTOSI,2,CERRITOS,17,GUADALCAZAR,452,1,20,158,62,3,2,0,2,0,1,0,1,0,0,0,249,16,265,407
2,24,SAN LUIS POTOSI,2,CERRITOS,17,GUADALCAZAR,453,1,8,49,51,0,0,0,6,0,0,0,0,5,0,0,119,9,128,157
2,24,SAN LUIS POTOSI,2,CERRITOS,17,GUADALCAZAR,454,2,63,201,266,4,3,2,6,1,1,1,1,12,0,0,561,23,584,793
2,24,SAN LUIS POTOSI,2,CERRITOS,17,GUADALCAZAR,455,1,3,45,31,0,0,1,0,0,1,0,0,0,0,0,81,5,86,125
2,24,SAN LUIS POTOSI,2,CERRITOS,17,GUADALCAZAR,457,1,75,107,90,5,13,4,11,1,2,1,0,5,3,0,317,17,334,416
2,24,SAN LUIS POTOSI,2,CERRITOS,17,GUADALCAZAR,458,1,288,73,82,2,16,8,7,3,0,0,0,5,1,0,485,12,497,598
2,24,SAN LUIS POTOSI,2,CERRITOS,17,GUADALCAZAR,459,1,21,19,8,0,21,7,8,0,0,0,0,3,2,0,89,7,96,141
2,24,SAN LUIS POTOSI,2,CERRITOS,17,GUADALCAZAR,460,1,11,33,24,4,2,0,4,0,0,1,0,0,0,0,79,11,90,134
2,24,SAN LUIS POTOSI,2,CERRITOS,17,GUADALCAZAR,461,1,19,43,39,4,4,3,23,0,0,0,0,4,0,0,139,10,149,220
2,24,SAN LUIS POTOSI,2,CERRITOS,17,GUADALCAZAR,462,1,108,154,124,3,2,0,23,1,0,0,0,7,2,0,424,38,462,655
2,24,SAN LUIS POTOSI,2,CERRITOS,17,GUADALCAZAR,463,1,109,150,137,15,21,8,33,3,0,0,2,14,3,0,495,38,533,685
2,24,SAN LUIS POTOSI,2,CERRITOS,17,GUADALCAZAR,464,1,119,157,0,0,53,0,0,0,15,0,1,0,0,0,345,11,356,488
2,24,SAN LUIS POTOSI,2,CERRITOS,17,GUADALCAZAR,465,1,79,204,60,4,10,9,39,4,0,1,0,13,3,0,426,36,462,718
2,24,SAN LUIS POTOSI,2,CERRITOS,17,GUADALCAZAR,466,2,217,316,86,3,5,4,11,0,0,1,0,8,1,0,652,74,726,1074
2,24,SAN LUIS POTOSI,2,CERRITOS,17,GUADALCAZAR,467,1,12,52,25,0,9,7,38,3,0,1,0,2,5,0,154,9,163,261
2,24,SAN LUIS POTOSI,2,CERRITOS,30,SAN NICOLAS TOLENTINO,1148,1,183,105,21,16,47,9,3,6,28,0,4,21,1,0,444,24,468,667
2,24,SAN LUIS POTOSI,2,CERRITOS,30,SAN NICOLAS TOLENTINO,1149,1,38,13,15,10,5,7,2,1,7,2,4,3,0,0,107,14,121,180
2,24,SAN LUIS POTOSI,2,CERRITOS,30,SAN NICOLAS TOLENTINO,1150,1,26,28,10,4,10,6,1,4,18,3,1,1,1,0,113,9,122,193
2,24,SAN LUIS POTOSI,2,CERRITOS,30,SAN NICOLAS TOLENTINO,1151,1,74,58,10,17,26,17,3,3,10,1,4,7,1,0,231,15,246,348
2,24,SAN LUIS POTOSI,2,CERRITOS,30,SAN NICOLAS TOLENTINO,1152,1,45,46,9,11,42,8,1,6,20,1,2,2,1,0,194,19,213,354
2,24,SAN LUIS POTOSI,2,CERRITOS,30,SAN NICOLAS TOLENTINO,1153,1,168,36,17,9,26,12,10,5,24,44,1,2,1,1,356,49,405,587
2,24,SAN LUIS POTOSI,2,CERRITOS,30,SAN NICOLAS TOLENTINO,1154,1,10,34,6,5,7,5,1,4,6,0,1,0,0,0,79,1,80,115
2,24,SAN LUIS POTOSI,2,CERRITOS,30,SAN NICOLAS TOLENTINO,1155,1,32,53,36,18,15,20,4,2,43,13,0,9,0,0,245,21,266,391
2,24,SAN LUIS POTOSI,2,CERRITOS,30,SAN NICOLAS TOLENTINO,1156,1,50,19,7,6,11,15,24,4,18,19,0,2,6,0,181,19,200,311
2,24,SAN LUIS POTOSI,2,CERRITOS,30,SAN NICOLAS TOLENTINO,1158,1,74,32,58,9,15,34,8,13,4,7,0,5,4,0,263,20,283,417
2,24,SAN LUIS POTOSI,2,CERRITOS,30,SAN NICOLAS TOLENTINO,1159,2,124,111,147,27,79,151,9,172,13,25,7,7,2,0,874,60,934,1383
2,24,SAN LUIS POTOSI,2,CERRITOS,45,VENADO,1536,2,295,141,147,13,59,32,1,7,18,5,4,8,4,0,734,35,769,1070
2,24,SAN LUIS POTOSI,2,CERRITOS,45,VENADO,1537,1,167,122,74,11,24,13,2,2,9,4,0,7,2,0,437,20,457,623
2,24,SAN LUIS POTOSI,2,CERRITOS,45,VENADO,1538,2,337,256,135,20,133,36,5,14,22,5,5,15,3,0,986,30,1016,1416
2,24,SAN LUIS POTOSI,2,CERRITOS,45,VENADO,1539,2,327,187,169,18,44,39,2,7,12,0,3,19,3,0,830,24,854,1160
2,24,SAN LUIS POTOSI,2,CERRITOS,45,VENADO,1540,1,144,25,58,1,12,3,0,1,4,1,0,8,0,0,257,20,277,386
2,24,SAN LUIS POTOSI,2,CERRITOS,45,VENADO,1541,1,113,57,89,3,34,14,0,1,8,2,2,8,3,0,334,18,352,453
2,24,SAN LUIS POTOSI,2,CERRITOS,45,VENADO,1542,1,89,42,28,3,5,6,0,0,4,0,0,5,0,0,182,9,191,229
2,24,SAN LUIS POTOSI,2,CERRITOS,45,VENADO,1543,1,114,52,24,5,6,1,3,0,0,0,0,6,0,0,211,8,219,286
2,24,SAN LUIS POTOSI,2,CERRITOS,45,VENADO,1544,2,276,144,104,8,107,21,3,3,8,8,1,4,2,0,689,57,746,964
2,24,SAN LUIS POTOSI,2,CERRITOS,45,VENADO,1545,2,127,90,125,6,67,17,0,4,7,4,1,15,2,0,465,66,531,770
2,24,SAN LUIS POTOSI,2,CERRITOS,45,VENADO,1546,1,107,54,60,5,22,5,0,0,1,1,0,10,1,0,266,29,295,401
2,24,SAN LUIS POTOSI,2,CERRITOS,45,VENADO,1547,1,55,38,43,2,39,5,1,0,0,0,0,4,0,0,187,10,197,280
2,24,SAN LUIS POTOSI,2,CERRITOS,45,VENADO,1548,1,19,31,18,3,22,0,0,0,0,0,0,1,0,0,94,3,97,127
2,24,SAN LUIS POTOSI,2,CERRITOS,45,VENADO,1549,1,85,31,31,1,10,1,0,0,1,0,1,8,0,0,169,10,179,214
2,24,SAN LUIS POTOSI,2,CERRITOS,45,VENADO,1550,1,96,52,65,4,17,10,0,2,15,0,0,7,0,0,268,13,281,370
2,24,SAN LUIS POTOSI,2,CERRITOS,45,VENADO,1551,1,129,51,55,5,46,5,0,2,3,3,3,6,0,0,308,16,324,437
2,24,SAN LUIS POTOSI,2,CERRITOS,45,VENADO,1552,1,60,48,36,1,21,13,1,1,1,0,0,3,1,0,186,3,189,285
2,24,SAN LUIS POTOSI,2,CERRITOS,45,VENADO,1553,1,70,35,59,2,12,4,1,0,0,0,0,11,0,0,194,13,207,296
2,24,SAN LUIS POTOSI,2,CERRITOS,45,VENADO,1554,1,132,60,27,4,8,3,0,0,0,1,0,8,1,0,244,6,250,302
2,24,SAN LUIS POTOSI,2,CERRITOS,45,VENADO,1555,1,63,82,39,5,15,4,0,3,3,0,0,13,1,0,228,9,237,306
2,24,SAN LUIS POTOSI,2,CERRITOS,46,VILLA DE ARISTA,1556,3,523,521,23,12,124,11,15,212,28,4,1,12,6,0,1492,43,1535,2136
2,24,SAN LUIS POTOSI,2,CERRITOS,46,VILLA DE ARISTA,1557,3,431,435,12,11,101,8,1,177,29,1,2,3,1,0,1212,36,1248,1711
2,24,SAN LUIS POTOSI,2,CERRITOS,46,VILLA DE ARISTA,1558,3,388,358,23,4,126,11,6,195,24,4,5,7,6,0,1157,20,1177,1623
2,24,SAN LUIS POTOSI,2,CERRITOS,46,VILLA DE ARISTA,1559,1,41,28,5,0,3,0,3,5,1,9,1,0,0,0,96,1,97,125
2,24,SAN LUIS POTOSI,2,CERRITOS,46,VILLA DE ARISTA,1560,1,80,40,2,1,12,1,0,18,6,3,0,1,0,0,164,8,172,224
2,24,SAN LUIS POTOSI,2,CERRITOS,46,VILLA DE ARISTA,1561,2,202,179,19,1,33,1,2,98,10,6,0,3,2,0,556,38,594,884
2,24,SAN LUIS POTOSI,2,CERRITOS,46,VILLA DE ARISTA,1562,1,97,142,0,0,108,0,0,51,4,4,0,0,0,0,406,17,423,550
2,24,SAN LUIS POTOSI,2,CERRITOS,46,VILLA DE ARISTA,1563,1,63,97,6,0,7,0,1,10,1,1,0,6,0,0,192,4,196,244
2,24,SAN LUIS POTOSI,2,CERRITOS,46,VILLA DE ARISTA,1564,1,105,109,22,0,40,3,3,41,2,17,0,7,4,0,353,11,364,527
2,24,SAN LUIS POTOSI,2,CERRITOS,46,VILLA DE ARISTA,1565,2,213,258,11,4,38,1,3,211,7,4,0,3,1,0,754,24,778,1030
2,24,SAN LUIS POTOSI,2,CERRITOS,46,VILLA DE ARISTA,1566,1,49,34,7,0,20,1,6,35,0,3,0,0,0,0,155,5,160,276
2,24,SAN LUIS POTOSI,2,CERRITOS,46,VILLA DE ARISTA,1567,2,265,177,19,2,23,2,5,158,2,6,1,2,2,0,664,30,694,1018
2,24,SAN LUIS POTOSI,2,CERRITOS,46,VILLA DE ARISTA,1568,1,41,75,13,0,3,1,2,67,1,2,0,1,0,0,206,17,223,382
2,24,SAN LUIS POTOSI,2,CERRITOS,52,VILLA HIDALGO,1670,2,312,315,8,11,49,18,3,12,0,1,1,32,8,0,770,22,792,1093
2,24,SAN LUIS POTOSI,2,CERRITOS,52,VILLA HIDALGO,1671,2,271,305,7,12,29,5,3,3,0,2,1,19,6,0,663,22,685,914
2,24,SAN LUIS POTOSI,2,CERRITOS,52,VILLA HIDALGO,1672,2,232,216,7,20,22,7,1,10,1,0,2,15,0,0,533,13,546,769
2,24,SAN LUIS POTOSI,2,CERRITOS,52,VILLA HIDALGO,1673,2,188,180,2,1,19,7,2,2,4,0,0,19,1,0,425,17,442,547
2,24,SAN LUIS POTOSI,2,CERRITOS,52,VILLA HIDALGO,1674,2,207,363,1,3,7,0,0,1,1,0,0,35,2,0,620,12,632,769
2,24,SAN LUIS POTOSI,2,CERRITOS,52,VILLA HIDALGO,1675,1,162,200,8,5,7,6,0,1,0,0,0,16,0,0,405,12,417,633
2,24,SAN LUIS POTOSI,2,CERRITOS,52,VILLA HIDALGO,1676,1,79,217,2,7,1,2,1,2,1,1,2,19,1,0,335,32,367,559
2,24,SAN LUIS POTOSI,2,CERRITOS,52,VILLA HIDALGO,1677,1,0,239,219,3,20,7,0,1,0,0,0,0,2,0,491,22,513,732
2,24,SAN LUIS POTOSI,2,CERRITOS,52,VILLA HIDALGO,1678,1,39,67,0,0,1,0,0,0,0,0,0,0,0,0,107,1,108,154
2,24,SAN LUIS POTOSI,2,CERRITOS,52,VILLA HIDALGO,1679,1,105,154,1,5,8,7,0,0,0,1,2,2,0,0,285,13,298,432
2,24,SAN LUIS POTOSI,2,CERRITOS,52,VILLA HIDALGO,1680,2,309,281,10,4,24,3,5,3,6,2,3,17,0,0,667,19,686,1049
2,24,SAN LUIS POTOSI,2,CERRITOS,52,VILLA HIDALGO,1681,1,53,75,3,2,9,0,0,1,2,1,2,15,1,0,164,5,169,268
2,24,SAN LUIS POTOSI,2,CERRITOS,52,VILLA HIDALGO,1682,1,79,108,0,3,6,0,1,0,0,0,1,4,0,0,202,4,206,269
2,24,SAN LUIS POTOSI,2,CERRITOS,52,VILLA HIDALGO,1683,1,155,230,5,4,11,1,1,1,0,1,0,27,0,0,436,7,443,539
2,24,SAN LUIS POTOSI,2,CERRITOS,52,VILLA HIDALGO,1684,1,81,131,1,0,6,1,0,5,0,3,0,8,0,0,236,7,243,286
2,24,SAN LUIS POTOSI,2,CERRITOS,52,VILLA HIDALGO,1685,3,288,512,20,9,39,14,2,7,1,5,1,45,1,0,944,49,993,1353
2,24,SAN LUIS POTOSI,2,CERRITOS,52,VILLA HIDALGO,1686,1,152,154,4,0,10,5,0,0,0,0,0,22,0,0,347,9,356,451
2,24,SAN LUIS POTOSI,2,CERRITOS,52,VILLA HIDALGO,1687,1,89,132,1,0,3,1,0,0,0,0,0,16,0,0,242,7,249,378
2,24,SAN LUIS POTOSI,2,CERRITOS,52,VILLA HIDALGO,1688,1,37,93,0,2,8,2,0,0,1,0,0,15,0,0,158,11,169,251
2,24,SAN LUIS POTOSI,2,CERRITOS,53,VILLA JUAREZ,1689,2,207,134,12,7,42,76,8,4,1,0,2,6,4,0,503,20,523,838
2,24,SAN LUIS POTOSI,2,CERRITOS,53,VILLA JUAREZ,1690,1,147,61,9,0,12,34,3,6,3,0,0,3,10,0,288,10,298,570
2,24,SAN LUIS POTOSI,2,CERRITOS,53,VILLA JUAREZ,1691,1,111,100,9,2,21,60,3,7,2,1,0,2,8,0,326,16,342,693
2,24,SAN LUIS POTOSI,2,CERRITOS,53,VILLA JUAREZ,1692,1,67,190,12,3,35,77,1,2,0,0,0,6,13,0,406,18,424,697
2,24,SAN LUIS POTOSI,2,CERRITOS,53,VILLA JUAREZ,1693,1,112,60,8,3,12,37,3,3,0,1,2,1,8,0,250,8,258,438
2,24,SAN LUIS POTOSI,2,CERRITOS,53,VILLA JUAREZ,1694,1,31,28,1,0,4,25,0,0,5,0,0,0,1,0,95,4,99,173
2,24,SAN LUIS POTOSI,2,CERRITOS,53,VILLA JUAREZ,1695,2,251,272,13,1,13,63,0,4,0,0,0,0,7,0,624,18,642,987
2,24,SAN LUIS POTOSI,2,CERRITOS,53,VILLA JUAREZ,1696,1,68,55,6,0,7,44,0,0,0,0,0,3,1,0,184,5,189,289
2,24,SAN LUIS POTOSI,2,CERRITOS,53,VILLA JUAREZ,1697,2,279,204,14,4,26,224,8,2,1,1,1,3,14,0,781,35,816,1291
2,24,SAN LUIS POTOSI,2,CERRITOS,53,VILLA JUAREZ,1698,2,251,170,74,5,22,91,8,1,0,0,1,11,11,1,646,25,671,883
2,24,SAN LUIS POTOSI,2,CERRITOS,53,VILLA JUAREZ,1699,1,69,50,9,1,21,61,2,4,0,0,0,1,8,0,226,23,249,430
2,24,SAN LUIS POTOSI,2,CERRITOS,53,VILLA JUAREZ,1700,1,101,156,5,2,13,60,0,0,1,0,0,7,11,0,356,12,368,552
2,24,SAN LUIS POTOSI,2,CERRITOS,53,VILLA JUAREZ,1701,1,28,28,0,0,1,8,0,0,0,0,0,0,1,0,66,3,69,107
2,24,SAN LUIS POTOSI,2,CERRITOS,53,VILLA JUAREZ,1702,1,30,27,3,0,13,17,0,1,0,0,0,0,1,0,92,10,102,177
2,24,SAN LUIS POTOSI,2,CERRITOS,53,VILLA JUAREZ,1703,1,31,18,7,2,0,4,0,0,0,0,0,0,0,0,62,4,66,106
2,24,SAN LUIS POTOSI,2,CERRITOS,53,VILLA JUAREZ,1704,1,100,105,10,0,15,67,0,1,0,0,0,1,4,0,303,15,318,525
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,9,CERRO DE SAN PEDRO,165,1,58,75,59,2,36,3,7,7,5,0,0,0,0,0,252,11,263,338
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,9,CERRO DE SAN PEDRO,167,1,91,73,17,1,10,3,3,2,0,0,0,1,0,0,201,16,217,277
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,9,CERRO DE SAN PEDRO,169,1,41,49,7,2,9,0,1,0,3,0,0,0,0,0,112,8,120,151
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,9,CERRO DE SAN PEDRO,170,1,38,48,14,5,7,1,2,0,1,1,1,4,1,1,124,5,129,138
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,9,CERRO DE SAN PEDRO,171,4,600,475,73,20,125,17,22,37,40,3,3,33,7,4,1459,45,1504,1868
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,9,CERRO DE SAN PEDRO,172,1,148,172,21,10,44,7,2,9,29,2,5,3,4,7,463,12,475,694
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1188,3,356,325,16,16,374,34,7,88,34,1,5,7,7,1,1271,38,1309,1940
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1189,2,256,293,4,3,152,23,6,105,4,0,1,3,6,1,857,18,875,1307
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1190,2,218,247,11,4,102,17,12,115,9,1,2,0,0,0,738,24,762,1129
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1191,2,255,345,15,5,171,19,4,119,31,3,6,2,6,2,983,24,1007,1462
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1192,4,356,292,23,15,237,30,15,81,51,2,3,9,10,1,1125,32,1157,2281
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1193,4,469,453,12,17,336,35,21,229,28,0,4,6,12,0,1622,48,1670,2409
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1194,2,140,237,3,9,601,18,1,21,4,0,4,1,7,0,1046,36,1082,1388
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1195,1,87,66,7,5,50,11,0,13,0,0,2,0,0,0,241,20,261,497
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1196,1,34,37,2,1,6,6,0,1,0,0,0,0,0,0,87,9,96,255
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1197,1,6,47,2,0,3,1,1,3,0,0,0,3,0,0,66,3,69,104
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1198,1,15,19,0,0,9,3,2,2,6,0,0,0,0,0,56,5,61,107
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1200,1,43,77,7,2,11,6,0,9,2,0,1,0,0,0,158,16,174,318
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1201,2,81,107,15,1,27,32,9,6,2,0,0,1,1,0,282,20,302,604
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1202,1,62,105,4,1,47,36,3,1,2,0,3,3,1,0,268,14,282,485
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1203,1,123,157,2,3,91,11,2,37,1,1,0,2,3,0,433,12,445,704
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1204,2,130,262,12,2,103,29,3,21,3,1,1,4,2,0,573,30,603,899
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1205,3,452,167,17,12,237,23,4,54,2,0,3,12,8,0,991,47,1038,1599
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1206,3,206,158,8,12,188,8,6,18,2,1,1,5,0,0,613,24,637,1030
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1207,2,178,166,14,9,71,24,4,38,4,1,2,1,2,0,514,13,527,777
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1208,1,98,58,8,3,131,12,2,5,1,0,4,1,3,0,326,11,337,521
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1210,1,23,56,3,3,10,2,1,28,1,0,0,2,0,0,129,4,133,215
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1211,2,112,129,6,4,169,16,2,18,0,0,0,1,3,0,460,32,492,763
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1212,2,132,187,10,7,170,49,5,56,16,3,2,3,0,1,641,32,673,1205
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1213,1,80,138,4,4,77,11,1,23,2,0,0,3,1,1,345,8,353,555
2,24,SAN LUIS POTOSI,3,SANTA MARIA DEL RIO,33,SANTA MARIA DEL RIO,1214,3,210,206,15,6,363,39,6,38,3,1,3,4,6,1,901,47,948,1558
