CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_COMUNIDAD,COMUNIDAD,SECCION,CASILLA,PAN,PRI,PRD,PT,PVEM,MC,NVA_ALIANZA,PAC,PS,MORENA,ES,CAND_IND29,CAND_IND30,CAND_IND31,CAND_IND32,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,ESTATUS_ACTA,TEPJF,OBSERVACIONES,RUTA_ACTA
4,29,TLAXCALA,174,SECCION 1A. TECAHUALOYA,378,C02,47,23,80,79,40,19,,65,,38,,,,,,0,391,16,407,531,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Teolocholco_PC_Seccion%201ra%20Tecahualoya.pdf
4,29,TLAXCALA,174,SECCION 1A. TECAHUALOYA,384,B,27,44,106,34,75,17,,22,,54,,,,,,1,380,8,388,522,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Teolocholco_PC_Seccion%201ra%20Tecahualoya.pdf
4,29,TLAXCALA,174,SECCION 1A. TECAHUALOYA,384,C01,50,32,104,42,52,18,,23,,61,,,,,,0,382,17,399,522,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Teolocholco_PC_Seccion%201ra%20Tecahualoya.pdf
4,29,TLAXCALA,174,SECCION 1A. TECAHUALOYA,384,C02,33,31,109,36,88,17,,23,,36,,,,,,0,373,23,396,522,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Teolocholco_PC_Seccion%201ra%20Tecahualoya.pdf
4,29,TLAXCALA,175,SECCION 2A. TEOLOCHOLCO,379,B,94,77,64,22,134,,,23,,,62,,,,,0,476,30,506,736,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Teolocholco_PC_Seccion%202da%20Teolocholco.pdf
4,29,TLAXCALA,175,SECCION 2A. TEOLOCHOLCO,379,C01,64,69,67,22,151,,,42,,,43,,,,,5,463,35,498,735,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Teolocholco_PC_Seccion%202da%20Teolocholco.pdf
4,29,TLAXCALA,175,SECCION 2A. TEOLOCHOLCO,379,C02,80,83,81,23,154,,,23,,,63,,,,,7,514,29,543,735,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Teolocholco_PC_Seccion%202da%20Teolocholco.pdf
4,29,TLAXCALA,176,SECCION 3A. BARRIO DE CONTLA,380,B,115,,63,28,154,56,,8,,38,0,,,,,0,462,18,480,743,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Teolocholco_PC_Seccion%203ra%20Barrio%20de%20Contla.pdf
4,29,TLAXCALA,176,SECCION 3A. BARRIO DE CONTLA,380,C01,102,,89,62,152,70,,8,,44,0,,,,,0,527,13,540,743,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Teolocholco_PC_Seccion%203ra%20Barrio%20de%20Contla.pdf
4,29,TLAXCALA,176,SECCION 3A. BARRIO DE CONTLA,380,C02,118,,87,44,165,58,,7,,31,1,,,,,0,511,11,522,742,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Teolocholco_PC_Seccion%203ra%20Barrio%20de%20Contla.pdf
4,29,TLAXCALA,176,SECCION 3A. BARRIO DE CONTLA,380,C03,119,,76,44,164,40,,5,,35,0,,,,,0,483,20,503,742,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Teolocholco_PC_Seccion%203ra%20Barrio%20de%20Contla.pdf
4,29,TLAXCALA,176,SECCION 3A. BARRIO DE CONTLA,380,C04,117,,94,37,167,62,,3,,44,0,,,,,0,524,17,541,742,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Teolocholco_PC_Seccion%203ra%20Barrio%20de%20Contla.pdf
4,29,TLAXCALA,177,ACXOTLA DEL MONTE,381,B,7,,13,7,199,42,,93,,25,,,,,,0,386,19,405,635,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Teolocholco_PC_Acxotla%20del%20Monte.pdf
4,29,TLAXCALA,177,ACXOTLA DEL MONTE,381,C01,13,,6,7,178,47,,155,,15,,,,,,0,421,30,451,635,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Teolocholco_PC_Acxotla%20del%20Monte.pdf
4,29,TLAXCALA,177,ACXOTLA DEL MONTE,381,C02,0,,10,8,163,85,,139,,16,,,,,,0,421,18,439,635,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Teolocholco_PC_Acxotla%20del%20Monte.pdf
4,29,TLAXCALA,178,SECCION 5A. ACTIPAC,382,B,130,,121,107,64,,,13,,53,,,,,,0,488,10,498,718,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Teolocholco_PC_Seccion%205ta%20Actipac.pdf
4,29,TLAXCALA,178,SECCION 5A. ACTIPAC,382,C01,179,,66,107,64,,,15,,68,,,,,,0,499,23,522,718,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Teolocholco_PC_Seccion%205ta%20Actipac.pdf
4,29,TLAXCALA,179,SECCION 6A. CUAUHTLA,383,B,112,75,180,16,59,2,88,7,,52,,,,,,0,591,14,605,748,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Teolocholco_PC_Seccion%206ta%20Cuauhtla.pdf
4,29,TLAXCALA,179,SECCION 6A. CUAUHTLA,383,C01,93,58,147,19,79,3,91,3,,70,,,,,,1,564,14,578,747,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Teolocholco_PC_Seccion%206ta%20Cuauhtla.pdf
4,29,TLAXCALA,180,CUAXINCA,385,B,59,132,1,,65,,0,13,,10,,,,,,0,280,10,290,338,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Teolocholco_PC_Cuaxinca.pdf
4,29,TLAXCALA,181,EL CARMEN AZTAMA,386,B,42,105,88,,92,,2,84,,67,,,,,,1,481,10,491,650,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Teolocholco_PC_El%20Carmen%20Aztama.pdf
4,29,TLAXCALA,181,EL CARMEN AZTAMA,386,C01,31,104,62,,101,,1,104,,84,,,,,,0,487,11,498,649,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Teolocholco_PC_El%20Carmen%20Aztama.pdf
4,29,TLAXCALA,181,EL CARMEN AZTAMA,386,C02,40,79,113,,91,,1,83,,74,,,,,,0,481,15,496,649,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Teolocholco_PC_El%20Carmen%20Aztama.pdf
4,29,TLAXCALA,182,SANTIAGO TLACOCHCALCO,390,B,85,11,48,,80,,,78,,,,,,,,1,303,11,314,438,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tepeyanco_PC_Santiago%20Tlacochcalco.pdf
4,29,TLAXCALA,182,SANTIAGO TLACOCHCALCO,390,C01,128,9,29,,57,,,97,,,,,,,,0,320,7,327,438,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tepeyanco_PC_Santiago%20Tlacochcalco.pdf
4,29,TLAXCALA,183,LA AURORA,393,B,3,99,153,,1,,,8,,11,,,,,,1,276,24,300,401,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Recuento/Actas_Recuento_Tepeyanco_PC_La%20Aurora.pdf
4,29,TLAXCALA,183,LA AURORA,393,C01,5,123,122,,2,,,16,,11,,,,,,0,279,14,293,400,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Recuento/Actas_Recuento_Tepeyanco_PC_La%20Aurora.pdf
4,29,TLAXCALA,184,SAN COSME ATLAMAXAC,394,B,54,92,128,,,61,53,93,,,,,,,,1,482,9,491,604,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Recuento/Actas_Recuento_Tepeyanco_PC_San%20Cosme%20Atlamaxac.pdf
4,29,TLAXCALA,184,SAN COSME ATLAMAXAC,394,C01,58,110,110,,,53,58,96,,,,,,,,0,485,11,496,604,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Recuento/Actas_Recuento_Tepeyanco_PC_San%20Cosme%20Atlamaxac.pdf
4,29,TLAXCALA,184,SAN COSME ATLAMAXAC,394,C02,74,86,103,,,64,20,151,,,,,,,,0,498,11,509,603,Recuento,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Recuento/Actas_Recuento_Tepeyanco_PC_San%20Cosme%20Atlamaxac.pdf
4,29,TLAXCALA,185,SAN PEDRO XACALTZINGO,397,B,0,74,82,,,55,38,52,74,49,,,,,,0,424,7,431,556,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tepeyanco_PC_San%20Pedro%20Xacaltzingo.pdf
4,29,TLAXCALA,185,SAN PEDRO XACALTZINGO,397,C01,4,70,96,,,61,37,43,72,42,,,,,,0,425,14,439,555,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tepeyanco_PC_San%20Pedro%20Xacaltzingo.pdf
4,29,TLAXCALA,185,SAN PEDRO XACALTZINGO,397,C02,1,85,117,,,54,35,37,79,39,,,,,,0,447,3,450,555,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Tepeyanco_PC_San%20Pedro%20Xacaltzingo.pdf
4,29,TLAXCALA,186,CHIPILO,399,B,91,68,,87,5,,,71,191,29,,,,,,0,542,22,564,748,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Terrenate_PC_Chipilo.pdf
4,29,TLAXCALA,186,CHIPILO,399,C01,118,53,,92,4,,,43,214,7,,,,,,0,531,42,573,747,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Terrenate_PC_Chipilo.pdf
4,29,TLAXCALA,187,VILLAREAL,403,B,104,144,,10,,,33,72,25,11,,,,,,0,399,24,423,598,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Terrenate_PC_Villareal.pdf
4,29,TLAXCALA,187,VILLAREAL,403,C01,71,178,,8,,,40,100,24,14,,,,,,0,435,8,443,598,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Terrenate_PC_Villareal.pdf
4,29,TLAXCALA,188,TOLUCA DE GUADALUPE,404,B,50,,,49,42,,104,,48,35,,,,,,58,386,17,403,571,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Terrenate_PC_Toluca%20de%20Guadalupe.pdf
4,29,TLAXCALA,188,TOLUCA DE GUADALUPE,404,C01,25,,,49,42,,104,,48,35,,,,,,58,361,37,398,571,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Terrenate_PC_Toluca%20de%20Guadalupe.pdf
4,29,TLAXCALA,188,TOLUCA DE GUADALUPE,404,C02,56,,,60,24,,100,,60,39,,,,,,47,386,30,416,570,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Terrenate_PC_Toluca%20de%20Guadalupe.pdf
4,29,TLAXCALA,188,TOLUCA DE GUADALUPE,404,C03,61,,,45,35,,108,,48,38,,,,,,73,408,25,433,570,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Terrenate_PC_Toluca%20de%20Guadalupe.pdf
4,29,TLAXCALA,189,COLONIA EL CAPULIN,406,B,68,,,141,62,,,,,62,,,,,,0,333,14,347,438,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Terrenate_PC_Colonia%20El%20Capulin.pdf
4,29,TLAXCALA,190,GUADALUPE VICTORIA,407,B,43,143,,5,114,,,112,27,66,,,,,,0,510,10,520,662,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Terrenate_PC_Guadalupe%20Victoria.pdf
4,29,TLAXCALA,191,NICOLAS BRAVO,408,B,15,54,,,42,,,,3,3,,,,,,295,412,25,437,599,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Terrenate_PC_Nicolas%20Bravo.pdf
4,29,TLAXCALA,191,NICOLAS BRAVO,408,C01,17,86,,,50,,,,4,0,,,,,,239,396,57,453,598,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_Terrenate_PC_Nicolas%20Bravo.pdf
4,29,TLAXCALA,192,COLONIA AGRICOLA DE DOLORES,409,B,84,38,190,,,23,,,81,23,,,,,,0,439,11,450,636,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_TetlaS_PC_Colonia%20Agricola%20de%20Dolores.pdf
4,29,TLAXCALA,192,COLONIA AGRICOLA DE DOLORES,409,C01,74,58,168,,,13,,,76,31,,,,,,1,421,20,441,635,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_TetlaS_PC_Colonia%20Agricola%20de%20Dolores.pdf
4,29,TLAXCALA,193,SECCION 4. CHIAUTZINGO,410,B,163,83,55,,,25,,,122,,,,,,,0,448,12,460,612,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_TetlaS_PC_Seccion%204ta%20Chiautzingo.pdf
4,29,TLAXCALA,193,SECCION 4. CHIAUTZINGO,410,C01,115,121,30,,,44,,,127,,,,,,,2,439,11,450,611,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_TetlaS_PC_Seccion%204ta%20Chiautzingo.pdf
4,29,TLAXCALA,194,SECCION 1A. ACTIPAC INFONAVIT,411,B,86,33,77,,,39,,8,67,19,55,,,,,0,384,18,402,620,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_TetlaS_PC_Seccion%201ra%20Actipan%20Infonavit.pdf
4,29,TLAXCALA,194,SECCION 1A. ACTIPAC INFONAVIT,411,C01,109,37,71,,,33,,2,80,15,43,,,,,2,392,11,403,620,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_TetlaS_PC_Seccion%201ra%20Actipan%20Infonavit.pdf
4,29,TLAXCALA,194,SECCION 1A. ACTIPAC INFONAVIT,411,C02,95,36,75,,,40,,6,83,11,62,,,,,0,408,16,424,620,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_TetlaS_PC_Seccion%201ra%20Actipan%20Infonavit.pdf
4,29,TLAXCALA,194,SECCION 1A. ACTIPAC INFONAVIT,411,C03,100,41,72,,,30,,6,68,24,40,,,,,0,381,15,396,620,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_TetlaS_PC_Seccion%201ra%20Actipan%20Infonavit.pdf
4,29,TLAXCALA,194,SECCION 1A. ACTIPAC INFONAVIT,414,B,20,16,50,,,88,,9,20,16,17,,,,,0,236,8,244,409,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_TetlaS_PC_Seccion%201ra%20Actipan%20Infonavit.pdf
4,29,TLAXCALA,194,SECCION 1A. ACTIPAC INFONAVIT,414,C01,36,24,52,,,63,,6,18,10,13,,,,,0,222,12,234,409,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_TetlaS_PC_Seccion%201ra%20Actipan%20Infonavit.pdf
4,29,TLAXCALA,194,SECCION 1A. ACTIPAC INFONAVIT,415,B,54,27,52,,,64,,7,24,23,24,,,,,0,275,20,295,522,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_TetlaS_PC_Seccion%201ra%20Actipan%20Infonavit.pdf
4,29,TLAXCALA,194,SECCION 1A. ACTIPAC INFONAVIT,415,C01,44,29,60,,,52,,10,36,22,32,,,,,0,285,13,298,522,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_TetlaS_PC_Seccion%201ra%20Actipan%20Infonavit.pdf
4,29,TLAXCALA,195,SECCION 2A. TEOTLALPAN,412,B,74,15,84,10,,56,,22,73,0,51,,,,,1,386,18,404,686,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_TetlaS_PC_Seccion%202da%20Teotlalpan.pdf
4,29,TLAXCALA,195,SECCION 2A. TEOTLALPAN,412,C01,83,15,88,4,,42,,14,84,1,65,,,,,0,396,23,419,686,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_TetlaS_PC_Seccion%202da%20Teotlalpan.pdf
4,29,TLAXCALA,195,SECCION 2A. TEOTLALPAN,412,C02,74,16,113,8,,75,,13,76,0,60,,,,,0,435,14,449,685,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_TetlaS_PC_Seccion%202da%20Teotlalpan.pdf
4,29,TLAXCALA,195,SECCION 2A. TEOTLALPAN,412,C03,39,19,73,7,,45,,23,89,0,76,,,,,0,371,13,384,685,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_TetlaS_PC_Seccion%202da%20Teotlalpan.pdf
4,29,TLAXCALA,196,"OCOTITLA, SECCION 3A.",413,B,55,63,146,4,,26,,25,79,12,25,,,,,0,435,5,440,607,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_TetlaS_PC_Ocotitla%20Seccion%203ra.pdf
4,29,TLAXCALA,196,"OCOTITLA, SECCION 3A.",413,C01,68,59,92,0,,38,,28,59,15,32,,,,,0,391,20,411,607,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_TetlaS_PC_Ocotitla%20Seccion%203ra.pdf
4,29,TLAXCALA,197,SANTA MARIA CAPULAC,416,B,223,,8,,,16,,,157,,,,,,,0,404,6,410,533,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_TetlaS_PC_Santa%20Maria%20Capulac.pdf
4,29,TLAXCALA,197,SANTA MARIA CAPULAC,416,C01,202,,3,,,11,,,200,,,,,,,0,416,12,428,532,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_TetlaS_PC_Santa%20Maria%20Capulac.pdf
4,29,TLAXCALA,198,SANTA FE LA TROJE,417,B,86,80,77,,,,,,,,,,,,,0,243,6,249,302,Acta casilla,,,http://www.itetlax.org.mx/wp-content/uploads/2016/Transparencia/ART67_ITE/Computos%20Totales_i/Computos_Totales_Presidente_de_Comunidad/Actas%20de%20Escrutinio%20y%20Computo/AEYC_TetlaS_PC_Santa%20Fe%20La%20Troje.pdf
