"","uniqueid","year","total","mun","turnout","listanominal","pri","morena","prd","pan"
"21162",21010,2007,16935,"AJALPAN",0.594899357150385,"28467",6429,0,889,3782
"21163",21010,2010,20344,"AJALPAN",0.631899363255164,"32195",10468,0,9536,9536
"21164",21010,2013,24815,"AJALPAN",0.700454455641178,"35427",13117,0,11060,11060
"21165",21010,2018,31612,"AJALPAN",0.753079067108178,"41977",7936,9009,4229,10088
"21166",21010,2021,31095,"AJALPAN",0.68929972733923,"45111",8140,6089,8140,11636
"21167",21011,1980,590,"ALBINO ZERTUCHE",1.26881720430108,"465",590,0,0,0
"21168",21011,1983,608,"ALBINO ZERTUCHE",1,"608",608,0,0,0
"21169",21011,1986,698,"ALBINO ZERTUCHE",1,"698",698,0,0,0
"21170",21011,1989,156,"ALBINO ZERTUCHE",0.200514138817481,"778",156,0,0,0
"21171",21011,1992,203,"ALBINO ZERTUCHE",0.262953367875648,"772",203,0,0,0
"21172",21011,1995,293,"ALBINO ZERTUCHE",0.375160051216389,"781",293,0,0,0
"21173",21011,1998,453,"ALBINO ZERTUCHE",0.479365079365079,"945",453,0,0,0
"21174",21011,2001,643,"ALBINO ZERTUCHE",0.606603773584906,"1060",455,0,0,188
"21175",21011,2004,732,"ALBINO ZERTUCHE",0.603960396039604,"1212",451,0,0,281
"21176",21011,2007,798,"ALBINO ZERTUCHE",0.591549295774648,"1349",411,0,0,387
"21177",21011,2010,871,"ALBINO ZERTUCHE",0.591310251188052,"1473",435,0,436,436
"21178",21011,2013,1031,"ALBINO ZERTUCHE",0.691482226693494,"1491",468,0,555,555
"21179",21011,2018,1108,"ALBINO ZERTUCHE",0.766782006920415,"1445",429,113,446,446
"21180",21011,2021,1041,"ALBINO ZERTUCHE",0.744635193133047,"1398",413,276,332,5
"21181",21012,1980,1979,"ALJOJUCA",0.906550618415025,"2183",1979,0,0,0
"21182",21012,1983,2347,"ALJOJUCA",0.894435975609756,"2624",2311,0,0,27
"21183",21012,1986,983,"ALJOJUCA",0.384886452623336,"2554",975,0,0,6
"21184",21012,1989,2143,"ALJOJUCA",0.756441934345217,"2833",2089,0,0,0
"21185",21012,1992,2898,"ALJOJUCA",0.858666666666667,"3375",2891,0,0,0
"21186",21012,1995,2374,"ALJOJUCA",0.716787439613527,"3312",1057,0,0,1310
"21187",21012,1998,2570,"ALJOJUCA",0.682240509689408,"3767",1326,0,0,1229
"21188",21012,2001,2661,"ALJOJUCA",0.633269871489767,"4202",1291,0,4,1350
"21189",21012,2004,2722,"ALJOJUCA",0.603949412025738,"4507",1219,0,226,1277
"21190",21012,2007,2873,"ALJOJUCA",0.596677050882658,"4815",1064,0,350,556
"21191",21012,2010,3083,"ALJOJUCA",0.617340808970765,"4994",1412,0,1217,1217
"21192",21012,2013,3664,"ALJOJUCA",0.73574297188755,"4980",933,0,1000,1000
"21193",21012,2018,3849,"ALJOJUCA",0.792301358583779,"4858",581,171,288,930
"21194",21012,2021,4030,"ALJOJUCA",0.783741734733567,"5142",1221,1390,1221,1221
"21195",21013,1980,1249,"ALTEPEXI",0.360565819861432,"3464",681,0,0,568
"21196",21013,1983,1906,"ALTEPEXI",0.422522722234538,"4511",982,0,0,924
"21197",21013,1986,1897,"ALTEPEXI",0.43310502283105,"4380",980,0,0,914
"21198",21013,1989,2371,"ALTEPEXI",0.475245540188415,"4989",911,0,389,1071
"21199",21013,1992,3096,"ALTEPEXI",0.540031397174254,"5733",1762,0,197,1137
"21200",21013,1995,3436,"ALTEPEXI",0.724741615692892,"4741",1483,0,232,1719
"21201",21013,1998,4638,"ALTEPEXI",0.735606661379857,"6305",2043,0,480,1579
"21202",21013,2001,6054,"ALTEPEXI",0.750650960942344,"8065",2039,0,528,2372
"21203",21013,2004,7886,"ALTEPEXI",0.79592248687929,"9908",2797,0,426,1711
"21204",21013,2007,8163,"ALTEPEXI",0.754436229205176,"10820",2786,0,3826,1376
"21205",21013,2010,8344,"ALTEPEXI",0.725502130249543,"11501",4195,0,4149,4149
"21206",21013,2013,9926,"ALTEPEXI",0.794843049327354,"12488",2656,0,1852,1852
"21207",21013,2018,10675,"ALTEPEXI",0.791444246737841,"13488",1300,1422,1876,1472
"21208",21013,2021,10357,"ALTEPEXI",0.731168372749735,"14165",700,1506,623,623
"21209",21014,1980,1839,"AMIXTLAN",1.07355516637478,"1713",1839,0,0,0
"21210",21014,1983,2091,"AMIXTLAN",0.814569536423841,"2567",2091,0,0,0
"21211",21014,1989,1670,"AMIXTLAN",0.658257784785179,"2537",1516,0,105,0
"21212",21014,1992,880,"AMIXTLAN",0.442211055276382,"1990",433,0,447,0
"21213",21014,1995,1311,"AMIXTLAN",0.617231638418079,"2124",977,0,315,3
"21214",21014,1998,1765,"AMIXTLAN",0.700119000396668,"2521",1426,0,316,23
"21215",21014,2001,1921,"AMIXTLAN",0.721096096096096,"2664",928,0,712,281
"21216",21014,2004,2005,"AMIXTLAN",0.706234589644241,"2839",789,0,1104,108
"21217",21014,2007,2148,"AMIXTLAN",0.697629100357259,"3079",932,0,804,343
"21218",21014,2010,2225,"AMIXTLAN",0.683773816840811,"3254",1092,0,1133,1133
"21219",21014,2013,1237,"AMIXTLAN",0.369695158398087,"3346",631,0,597,597
"21220",21014,2018,2594,"AMIXTLAN",0.749927724775947,"3459",389,102,1084,249
"21221",21014,2021,2954,"AMIXTLAN",0.783970276008493,"3768",817,772,817,2
"21222",21015,1974,3240,"AMOZOC",NA,NA,2616,0,0,624
"21223",21015,1980,2780,"AMOZOC",0.496162769944673,"5603",1755,0,0,1009
"21224",21015,1983,4669,"AMOZOC",0.575,"8120",2905,0,0,1705
"21225",21015,1986,3039,"AMOZOC",0.357571478997529,"8499",1754,0,0,1285
"21226",21015,1989,3993,"AMOZOC",0.39351532472652,"10147",2135,0,1322,536
"21227",21015,1992,6078,"AMOZOC",0.401691890820171,"15131",3134,0,1317,1514
"21228",21015,1995,9429,"AMOZOC",0.501329221607826,"18808",4745,0,190,4194
"21229",21015,1998,11914,"AMOZOC",0.522704339051463,"22793",5658,0,3790,2466
"21230",21015,2001,13189,"AMOZOC",0.466850730947577,"28251",4741,0,2544,2567
"21231",21015,2004,18146,"AMOZOC",0.515291779071418,"35215",7495,0,926,7965
"21232",21015,2007,20676,"AMOZOC",0.496577563225016,"41637",9732,0,1051,7980
"21233",21015,2010,25796,"AMOZOC",0.543554300644781,"47458",11914,0,12319,12319
"21234",21015,2013,30187,"AMOZOC",0.548545365339536,"55031",5100,0,11398,11398
"21235",21015,2018,43348,"AMOZOC",0.630498021875727,"68752",4093,18173,9851,9851
"21236",21015,2021,39729,"AMOZOC",0.530809929722363,"74846",2338,11984,2338,7966
"21237",21016,1980,2087,"AQUIXTLA",0.671492921492922,"3108",2087,0,0,0
"21238",21016,1983,1630,"AQUIXTLA",0.456966638631904,"3567",1630,0,0,0
"21239",21016,1986,2059,"AQUIXTLA",0.626788432267884,"3285",2059,0,0,0
"21240",21016,1989,1843,"AQUIXTLA",0.524026158657947,"3517",1843,0,0,0
"21241",21016,1992,1735,"AQUIXTLA",0.49528975164145,"3503",1519,0,118,0
"21242",21016,1995,2067,"AQUIXTLA",0.541950707918196,"3814",1686,0,71,223
"21243",21016,1998,2355,"AQUIXTLA",0.588161838161838,"4004",1944,0,193,213
"21244",21016,2001,2649,"AQUIXTLA",0.631616595135908,"4194",1056,0,45,1544
"21245",21016,2004,2687,"AQUIXTLA",0.613330289888153,"4381",1321,0,134,291
"21246",21016,2007,2860,"AQUIXTLA",0.596454640250261,"4795",2047,0,390,423
"21247",21016,2010,3476,"AQUIXTLA",0.661339421613394,"5256",1954,0,1522,1522
"21248",21016,2013,4110,"AQUIXTLA",0.763798550455306,"5381",1827,0,2240,2240
"21249",21016,2018,4484,"AQUIXTLA",0.746835443037975,"6004",2176,222,682,1350
"21250",21016,2021,4550,"AQUIXTLA",0.727883538633819,"6251",599,2997,28,267
"21251",21017,1974,564,"ATEMPAN",NA,NA,397,0,0,167
"21252",21017,1980,734,"ATEMPAN",0.208345160374681,"3523",548,0,0,186
"21253",21017,1983,1649,"ATEMPAN",0.326276216857934,"5054",1165,0,0,484
"21254",21017,1986,1297,"ATEMPAN",0.246671738303537,"5258",867,0,0,430
"21255",21017,1989,1724,"ATEMPAN",0.268787028375429,"6414",1075,0,0,254
"21256",21017,1992,2193,"ATEMPAN",0.363320079522863,"6036",1607,0,0,585
"21257",21017,1995,3714,"ATEMPAN",0.544734526254033,"6818",1971,0,344,1390
"21258",21017,1998,4794,"ATEMPAN",0.59835247129306,"8012",2195,0,166,2309
"21259",21017,2001,6111,"ATEMPAN",0.654492877798008,"9337",2465,0,120,1998
"21260",21017,2004,7381,"ATEMPAN",0.683869174464931,"10793",3593,0,125,2100
"21261",21017,2007,7853,"ATEMPAN",0.646177898461285,"12153",2018,0,956,1796
"21262",21017,2010,5255,"ATEMPAN",0.382933760839467,"13723",1335,0,3178,3178
"21263",21017,2013,10810,"ATEMPAN",0.697014636662583,"15509",4920,0,4226,4226
"21264",21017,2018,12748,"ATEMPAN",0.701943725565773,"18161",4842,1107,2124,2124
"21265",21017,2021,13524,"ATEMPAN",0.672869296979949,"20099",4637,4308,4637,186
"21266",21018,1980,1903,"ATEXCAL",1.09872979214781,"1732",1903,0,0,0
"21267",21018,1983,1495,"ATEXCAL",0.879929370217775,"1699",1495,0,0,0
"21268",21018,1986,1233,"ATEXCAL",0.74546553808948,"1654",1233,0,0,0
"21269",21018,1989,1836,"ATEXCAL",1,"1836",1752,0,0,84
"21270",21018,1992,1021,"ATEXCAL",0.64907819453274,"1573",993,0,0,0
"21271",21018,1995,736,"ATEXCAL",0.526843235504653,"1397",736,0,0,0
"21272",21018,1998,1052,"ATEXCAL",0.642246642246642,"1638",825,0,32,195
"21273",21018,2001,1380,"ATEXCAL",0.726698262243286,"1899",819,0,18,543
"21274",21018,2004,1457,"ATEXCAL",0.687588485134497,"2119",902,0,0,555
"21275",21018,2007,1567,"ATEXCAL",0.671955403087479,"2332",866,0,68,633
"21276",21018,2010,1847,"ATEXCAL",0.728599605522682,"2535",803,0,1044,1044
"21277",21018,2013,2028,"ATEXCAL",0.762406015037594,"2660",700,0,947,947
"21278",21018,2018,2178,"ATEXCAL",0.784864864864865,"2775",1193,84,896,896
"21279",21018,2021,2122,"ATEXCAL",0.72745971888927,"2917",984,146,984,984
"21280",21019,1974,18116,"ATLIXCO",NA,NA,17673,0,0,380
"21281",21019,1980,12159,"ATLIXCO",0.319318241504281,"38078",10359,0,0,1618
"21282",21019,1983,15784,"ATLIXCO",0.392051664182812,"40260",9483,0,0,4267
"21283",21019,1986,19218,"ATLIXCO",0.441620516120137,"43517",16184,0,0,2383
"21284",21019,1989,13486,"ATLIXCO",0.279792531120332,"48200",9526,0,1546,1864
"21285",21019,1992,22591,"ATLIXCO",0.474820295094371,"47578",16191,0,2074,3568
"21286",21019,1995,29794,"ATLIXCO",0.542044172761343,"54966",11234,0,1806,16226
"21287",21019,1998,33935,"ATLIXCO",0.522969994914392,"64889",12252,0,1799,19528
"21288",21019,2001,32276,"ATLIXCO",0.438217044791115,"73653",12375,0,976,18322
"21289",21019,2004,38919,"ATLIXCO",0.468142178384555,"83135",16980,0,624,20420
"21290",21019,2007,39005,"ATLIXCO",0.426223596647471,"91513",19937,0,1248,16299
"21291",21019,2010,43569,"ATLIXCO",0.448369900794468,"97172",18671,0,22905,22905
"21292",21019,2013,38298,"ATLIXCO",0.390377656592426,"98105",10933,0,19189,19189
"21293",21019,2018,62971,"ATLIXCO",0.609977236402383,"103235",11037,23985,24256,24256
"21294",21019,2021,48356,"ATLIXCO",0.448234628896655,"107881",13936,25060,13936,13936
"21295",21020,1974,179,"ATOYATEMPAN",NA,NA,121,0,0,58
"21296",21020,1980,109,"ATOYATEMPAN",0.137106918238994,"795",109,0,0,0
"21297",21020,1983,357,"ATOYATEMPAN",0.384698275862069,"928",357,0,0,0
"21298",21020,1986,913,"ATOYATEMPAN",0.843028624192059,"1083",913,0,0,0
"21299",21020,1992,1003,"ATOYATEMPAN",0.458409506398538,"2188",518,0,0,0
"21300",21020,1995,1395,"ATOYATEMPAN",0.59412265758092,"2348",923,0,0,0
"21301",21020,1998,1739,"ATOYATEMPAN",0.661468238874097,"2629",868,0,689,129
"21302",21020,2001,2223,"ATOYATEMPAN",0.706387035271687,"3147",786,0,201,1236
"21303",21020,2004,2480,"ATOYATEMPAN",0.700564971751412,"3540",1029,0,591,215
"21304",21020,2007,2690,"ATOYATEMPAN",0.685175751400917,"3926",893,0,699,462
"21305",21020,2010,2783,"ATOYATEMPAN",0.650537634408602,"4278",1459,0,398,398
"21306",21020,2013,3392,"ATOYATEMPAN",0.761050033654925,"4457",1165,0,799,799
"21307",21020,2018,3754,"ATOYATEMPAN",0.765341488277268,"4905",402,1715,120,120
"21308",21020,2021,2558,"ATOYATEMPAN",0.50493485984998,"5066",302,228,3,18
"21309",21021,1980,161,"ATZALA",0.755868544600939,"213",161,0,0,0
"21310",21021,1983,380,"ATZALA",0.964467005076142,"394",380,0,0,0
"21311",21021,1986,302,"ATZALA",0.713947990543735,"423",302,0,0,0
"21312",21021,1989,575,"ATZALA",0.901253918495298,"638",575,0,0,0
"21313",21021,1992,367,"ATZALA",0.667272727272727,"550",367,0,0,0
"21314",21021,1995,298,"ATZALA",0.492561983471074,"605",270,0,20,5
"21315",21021,1998,377,"ATZALA",0.520718232044199,"724",377,0,0,0
"21316",21021,2001,337,"ATZALA",0.407496977025393,"827",337,0,0,0
"21317",21021,2004,546,"ATZALA",0.580851063829787,"940",439,0,0,107
"21318",21021,2007,602,"ATZALA",0.605633802816901,"994",368,0,0,109
"21319",21021,2010,694,"ATZALA",0.649812734082397,"1068",401,0,293,293
"21320",21021,2013,749,"ATZALA",0.692236598890943,"1082",390,0,359,359
"21321",21021,2018,866,"ATZALA",0.80633147113594,"1074",408,14,29,29
"21322",21021,2021,868,"ATZALA",0.784101174345077,"1107",309,113,309,309
"21323",21022,1980,408,"ATZITZIHUACAN",0.117106773823192,"3484",408,0,0,0
"21324",21022,1983,1169,"ATZITZIHUACAN",0.294310171198389,"3972",1169,0,0,0
"21325",21022,1986,1971,"ATZITZIHUACAN",0.473911998076461,"4159",1971,0,0,0
"21326",21022,1989,1453,"ATZITZIHUACAN",0.314774696707106,"4616",1054,0,378,0
"21327",21022,1992,3373,"ATZITZIHUACAN",0.787532103665655,"4283",2974,0,379,1
"21328",21022,1995,2634,"ATZITZIHUACAN",0.565843179377014,"4655",1432,0,969,190
"21329",21022,1998,3220,"ATZITZIHUACAN",0.558446063128685,"5766",1875,0,1151,194
"21330",21022,2001,3276,"ATZITZIHUACAN",0.49878197320341,"6568",1719,0,1005,552
"21331",21022,2004,4030,"ATZITZIHUACAN",0.551525934035856,"7307",1881,0,1424,725
"21332",21022,2007,4152,"ATZITZIHUACAN",0.520692249811889,"7974",1807,0,1624,721
"21333",21022,2010,4924,"ATZITZIHUACAN",0.573024554870243,"8593",2124,0,2800,2800
"21334",21022,2013,5751,"ATZITZIHUACAN",0.654787657975635,"8783",2214,0,1395,1395
"21335",21022,2018,6348,"ATZITZIHUACAN",0.704237852229865,"9014",2079,627,3569,3569
"21336",21022,2021,6126,"ATZITZIHUACAN",0.659915975438975,"9283",601,373,2895,601
"21337",21023,1980,2878,"ATZITZINTLA",1.20873582528349,"2381",2878,0,0,0
"21338",21023,1983,2269,"ATZITZINTLA",0.76629517055049,"2961",2269,0,0,0
"21339",21023,1986,2110,"ATZITZINTLA",0.728088336783989,"2898",2110,0,0,0
"21340",21023,1989,836,"ATZITZINTLA",0.253794778384942,"3294",588,0,248,0
"21341",21023,1992,1359,"ATZITZINTLA",0.432940426887544,"3139",903,0,0,444
"21342",21023,1995,2189,"ATZITZINTLA",0.709792477302205,"3084",980,0,1205,2
"21343",21023,1998,2785,"ATZITZINTLA",0.735993657505285,"3784",1356,0,1414,0
"21344",21023,2001,3184,"ATZITZINTLA",0.721014492753623,"4416",1430,0,1642,101
"21345",21023,2004,3346,"ATZITZINTLA",0.683275474780478,"4897",1547,0,1697,102
"21346",21023,2007,3659,"ATZITZINTLA",0.685848172446111,"5335",1892,0,1658,109
"21347",21023,2010,4040,"ATZITZINTLA",0.698599342901608,"5783",1995,0,2045,2045
"21348",21023,2013,4560,"ATZITZINTLA",0.761141712568853,"5991",930,0,1794,1794
"21349",21023,2018,4720,"ATZITZINTLA",0.762520193861066,"6190",291,729,684,684
"21350",21023,2021,4199,"ATZITZINTLA",0.631903686982694,"6645",680,1199,680,103
"21351",21024,1980,641,"AXUTLA",1.01746031746032,"630",641,0,0,0
"21352",21024,1983,653,"AXUTLA",0.963126843657817,"678",653,0,0,0
"21353",21024,1986,509,"AXUTLA",0.622249388753056,"818",509,0,0,0
"21354",21024,1989,335,"AXUTLA",0.32180595581172,"1041",330,0,5,0
"21355",21024,1992,1514,"AXUTLA",2.15056818181818,"704",1514,0,0,0
"21356",21024,1995,314,"AXUTLA",0.520729684908789,"603",310,0,1,1
"21357",21024,1998,496,"AXUTLA",0.664879356568365,"746",288,0,208,0
"21358",21024,2001,527,"AXUTLA",0.605747126436782,"870",239,0,56,232
"21359",21024,2004,603,"AXUTLA",0.580365736284889,"1039",293,0,0,310
"21360",21024,2007,750,"AXUTLA",0.604838709677419,"1240",293,0,0,457
"21361",21024,2010,778,"AXUTLA",0.533241946538725,"1459",330,0,448,448
"21362",21024,2013,647,"AXUTLA",0.557278208440999,"1161",275,0,366,366
"21363",21024,2018,683,"AXUTLA",0.64494806421152,"1059",326,0,353,353
"21364",21024,2021,505,"AXUTLA",0.48141086749285,"1049",5,226,274,274
"21365",21025,1980,297,"AYOTOXCO DE GUERRERO",0.222805701425356,"1333",297,0,0,0
"21366",21025,1983,871,"AYOTOXCO DE GUERRERO",0.4728555917481,"1842",687,0,0,0
"21367",21025,1986,459,"AYOTOXCO DE GUERRERO",0.236964377903975,"1937",459,0,0,0
"21368",21025,1989,1117,"AYOTOXCO DE GUERRERO",0.485230234578627,"2302",615,0,19,0
"21369",21025,1992,1353,"AYOTOXCO DE GUERRERO",0.465748709122203,"2905",892,0,220,0
"21370",21025,1995,1828,"AYOTOXCO DE GUERRERO",0.592160673793327,"3087",1175,0,132,449
"21371",21025,1998,2281,"AYOTOXCO DE GUERRERO",0.639652271452608,"3566",1585,0,220,476
"21372",21025,2001,2525,"AYOTOXCO DE GUERRERO",0.640700329865516,"3941",1427,0,54,1044
"21373",21025,2004,2694,"AYOTOXCO DE GUERRERO",0.621453287197232,"4335",1384,0,45,1265
"21374",21025,2007,3003,"AYOTOXCO DE GUERRERO",0.63221052631579,"4750",1219,0,0,1784
"21375",21025,2010,3565,"AYOTOXCO DE GUERRERO",0.688888888888889,"5175",1728,0,1834,1834
"21376",21025,2013,4084,"AYOTOXCO DE GUERRERO",0.748259435690729,"5458",1917,0,859,859
"21377",21025,2018,4222,"AYOTOXCO DE GUERRERO",0.718027210884354,"5880",1151,214,234,1088
"21378",21025,2021,4234,"AYOTOXCO DE GUERRERO",0.674848581447243,"6274",684,460,6,901
"21379",21026,1980,247,"CALPAN",0.112733911455956,"2191",247,0,0,0
"21380",21026,1983,1711,"CALPAN",0.456753870795515,"3746",1636,0,0,0
"21381",21026,1986,766,"CALPAN",0.197575444931648,"3877",731,0,0,31
"21382",21026,1989,1547,"CALPAN",0.356698178464376,"4337",752,0,132,622
"21383",21026,1992,1964,"CALPAN",0.370356402036583,"5303",1044,0,0,920
"21384",21026,1995,3276,"CALPAN",0.589314624932542,"5559",1788,0,0,1488
"21385",21026,1998,3818,"CALPAN",0.590930196563999,"6461",1670,0,135,2013
"21386",21026,2001,3601,"CALPAN",0.487940379403794,"7380",1392,0,931,1278
"21387",21026,2004,4803,"CALPAN",0.574384118631906,"8362",1595,0,60,936
"21388",21026,2007,4722,"CALPAN",0.514827736589621,"9172",851,0,1200,880
"21389",21026,2010,5341,"CALPAN",0.533087134444555,"10019",1605,0,1535,1535
"21390",21026,2013,5491,"CALPAN",0.531352815947358,"10334",1599,0,2055,2055
"21391",21026,2018,6538,"CALPAN",0.618192133131619,"10576",459,2327,1066,1066
"21392",21026,2021,5456,"CALPAN",0.505840904876692,"10786",1027,589,1027,1027
"21393",21027,1980,1649,"CALTEPEC",0.827395885599599,"1993",1607,0,0,0
"21394",21027,1983,1471,"CALTEPEC",0.562523900573614,"2615",1471,0,0,0
"21395",21027,1986,1293,"CALTEPEC",0.514934289127838,"2511",1293,0,0,0
"21396",21027,1989,838,"CALTEPEC",0.34386540828888,"2437",838,0,0,0
"21397",21027,1992,1460,"CALTEPEC",0.64773735581189,"2254",1460,0,0,0
"21398",21027,1995,1457,"CALTEPEC",0.699136276391555,"2084",984,0,11,444
"21399",21027,1998,1641,"CALTEPEC",0.680348258706468,"2412",1257,0,0,384
"21400",21027,2001,1721,"CALTEPEC",0.6762278978389,"2545",997,0,0,724
"21401",21027,2004,2122,"CALTEPEC",0.718591263122249,"2953",1150,0,0,972
"21402",21027,2007,2208,"CALTEPEC",0.702066772655008,"3145",945,0,0,1263
"21403",21027,2010,2563,"CALTEPEC",0.75582424063698,"3391",1259,0,1304,1304
"21404",21027,2013,2852,"CALTEPEC",0.773318872017354,"3688",1341,0,1469,1469
"21405",21027,2018,2817,"CALTEPEC",0.788633818589026,"3572",1054,167,579,1017
"21406",21027,2021,2796,"CALTEPEC",0.77623542476402,"3602",197,549,656,656
"21407",21028,1980,540,"CAMOCUAUTLA",0.9,"600",540,0,0,0
"21408",21028,1983,531,"CAMOCUAUTLA",0.697766097240473,"761",506,0,0,25
"21409",21028,1986,241,"CAMOCUAUTLA",0.343794579172611,"701",195,0,0,46
"21410",21028,1989,539,"CAMOCUAUTLA",0.68925831202046,"782",528,0,0,11
"21411",21028,1992,862,"CAMOCUAUTLA",1,"862",862,0,0,0
"21412",21028,1995,153,"CAMOCUAUTLA",0.18192627824019,"841",145,0,1,3
"21413",21028,1998,877,"CAMOCUAUTLA",0.818860877684407,"1071",649,0,228,0
"21414",21028,2001,1147,"CAMOCUAUTLA",0.919070512820513,"1248",574,0,0,573
"21415",21028,2004,1191,"CAMOCUAUTLA",0.887481371087928,"1342",511,0,0,680
"21416",21028,2007,1214,"CAMOCUAUTLA",0.861603974449965,"1409",563,0,30,473
"21417",21028,2010,1334,"CAMOCUAUTLA",0.869055374592834,"1535",637,0,697,697
"21418",21028,2013,1456,"CAMOCUAUTLA",0.88135593220339,"1652",802,0,645,645
"21419",21028,2018,1630,"CAMOCUAUTLA",0.878706199460916,"1855",515,342,67,67
"21420",21028,2021,1774,"CAMOCUAUTLA",0.854939759036145,"2075",450,688,1,4
"21421",21029,1980,147,"CAXHUACAN",0.0842406876790831,"1745",147,0,0,0
"21422",21029,1983,190,"CAXHUACAN",0.0895803866100896,"2121",190,0,0,0
"21423",21029,1986,1056,"CAXHUACAN",0.941176470588235,"1122",1056,0,0,0
"21424",21029,1992,824,"CAXHUACAN",0.558265582655827,"1476",564,0,260,0
"21425",21029,1995,1147,"CAXHUACAN",0.81174805378627,"1413",654,0,483,2
"21426",21029,1998,1725,"CAXHUACAN",0.853960396039604,"2020",1029,0,696,0
"21427",21029,2001,1155,"CAXHUACAN",0.539719626168224,"2140",550,0,523,82
"21428",21029,2004,1801,"CAXHUACAN",0.794792586054722,"2266",799,0,907,75
"21429",21029,2007,1953,"CAXHUACAN",0.785915492957746,"2485",1087,0,733,133
"21430",21029,2010,2030,"CAXHUACAN",0.77718223583461,"2612",569,0,768,768
"21431",21029,2013,2168,"CAXHUACAN",0.804452690166976,"2695",747,0,281,281
"21432",21029,2018,2141,"CAXHUACAN",0.765736766809728,"2796",859,381,11,29
"21433",21029,2021,2381,"CAXHUACAN",0.806571815718157,"2952",370,546,132,132
"21434",21030,1980,28,"COATEPEC",0.0407569141193595,"687",28,0,0,0
"21435",21030,1983,700,"COATEPEC",0.89974293059126,"778",700,0,0,0
"21436",21030,1986,608,"COATEPEC",1,"608",608,0,0,0
"21437",21030,1989,529,"COATEPEC",0.679075738125802,"779",529,0,0,0
"21438",21030,1992,364,"COATEPEC",0.772823779193206,"471",364,0,0,0
"21439",21030,1995,290,"COATEPEC",0.753246753246753,"385",289,0,0,1
"21440",21030,1998,399,"COATEPEC",0.843551797040169,"473",204,0,0,195
"21441",21030,2001,473,"COATEPEC",0.811320754716981,"583",203,0,0,270
"21442",21030,2004,510,"COATEPEC",0.783410138248848,"651",286,0,0,224
"21443",21030,2007,536,"COATEPEC",0.720430107526882,"744",250,0,0,286
"21444",21030,2010,646,"COATEPEC",0.766310794780546,"843",384,0,262,262
"21445",21030,2013,816,"COATEPEC",0.788405797101449,"1035",439,0,375,375
"21446",21030,2018,523,"COATEPEC",0.69826435246996,"749",187,3,0,30
"21447",21030,2021,559,"COATEPEC",0.774238227146814,"722",65,191,0,0
"21448",21031,1980,95,"COATZINGO",0.103485838779956,"918",95,0,0,0
"21449",21031,1983,408,"COATZINGO",0.341422594142259,"1195",408,0,0,0
"21450",21031,1986,1063,"COATZINGO",0.783345615327929,"1357",1063,0,0,0
"21451",21031,1989,564,"COATZINGO",0.357868020304569,"1576",337,0,227,0
"21452",21031,1992,847,"COATZINGO",0.524783147459727,"1614",643,0,202,0
"21453",21031,1995,868,"COATZINGO",0.619557458957887,"1401",664,0,16,6
"21454",21031,1998,1162,"COATZINGO",0.659852356615559,"1761",857,0,305,0
"21455",21031,2001,1293,"COATZINGO",0.636632200886263,"2031",769,0,141,383
"21456",21031,2004,1374,"COATZINGO",0.617250673854447,"2226",825,0,36,486
