uniqueid,year,total,mun,magar_turnout,listanominal,pri,morena,prd,pan
16104,2007,7650,VILLAMAR,0.45354834884686074,16867,1392,0,2645,3358
16104,2011,8838,VILLAMAR,NA,NA,3354,0,1216,2242
16104,2015,8004,VILLAMAR,0.5219432670361918,15335,2603,227,2153,1944
16104,2018,6672,VILLAMAR,0.42399593289273,15736,382,1564,4503,4503
16104,2021,6818,VILLAMAR,0.39799194442822955,17131,2397,820,2294,2294
16104,2024,3424,VILLAMAR,0.44312152193606835,7727,1483,1108,1483,1483
16105,1977,1485,VISTA HERMOSA,0.19356100104275287,7672,999,0,0,0
16105,1980,6327,VISTA HERMOSA,0.8158607350096712,7755,6323,0,2,0
16105,1983,2421,VISTA HERMOSA,0.3690548780487805,6560,1890,0,0,0
16105,1986,6452,VISTA HERMOSA,0.7671819262782402,8410,6452,0,0,0
16105,1989,3902,VISTA HERMOSA,0.3971905537459283,9824,1829,0,2073,0
16105,1992,6181,VISTA HERMOSA,0.6508371064546699,9497,2473,0,1985,0
16105,1995,6797,VISTA HERMOSA,0.6773293472845042,10035,2517,0,3012,228
16105,1998,6847,VISTA HERMOSA,0.6058219784109007,11302,3148,0,3351,342
16105,2001,6982,VISTA HERMOSA,0.5762627930009905,12116,3608,0,2888,486
16105,2004,7729,VISTA HERMOSA,0.5772218073188947,13390,3080,0,3766,165
16105,2007,7984,VISTA HERMOSA,0.5571528262386601,14330,2538,0,1752,1764
16105,2011,9075,VISTA HERMOSA,NA,NA,2931,0,1228,4398
16105,2015,8625,VISTA HERMOSA,0.6042031523642732,14275,2314,1419,2017,301
16105,2018,8698,VISTA HERMOSA,0.587782132720638,14798,5553,1620,726,726
16105,2021,6553,VISTA HERMOSA,0.40251842751842754,16280,1259,4501,429,1259
16105,2024,4049,VISTA HERMOSA,0.488007713631433,8297,807,2708,807,807
16106,1977,6449,YURECUARO,0.47883872883872886,13468,6441,0,0,3
16106,1980,5654,YURECUARO,0.5790659565751741,9764,5632,0,9,9
16106,1983,7119,YURECUARO,0.9063017186505411,7855,7119,0,0,0
16106,1986,7500,YURECUARO,0.831209132217666,9023,7500,0,0,0
16106,1989,4512,YURECUARO,0.38769548032307954,11638,1885,0,2303,304
16106,1992,7467,YURECUARO,0.6603873706553463,11307,4198,0,1993,111
16106,1995,8994,YURECUARO,0.6982919254658385,12880,3520,0,4664,748
16106,1998,9347,YURECUARO,0.6050621439668565,15448,5068,0,3721,477
16106,2001,8887,YURECUARO,0.5196772118589557,17101,4155,0,2994,1738
16106,2004,9727,YURECUARO,0.5147105513810986,18898,2061,0,5857,1667
16106,2007,10616,YURECUARO,0.5187646598905394,20464,4087,0,2201,2542
16106,2008,9613,YURECUARO,0.46975175918686474,20464,5040,0,1913,1738
16106,2011,12423,YURECUARO,NA,NA,3024,0,4788,2878
16106,2015,12253,YURECUARO,0.581151584139632,21084,3465,4785,3102,901
16106,2018,12758,YURECUARO,0.580753823743627,21968,950,2946,2276,2276
16106,2021,11599,YURECUARO,0.4700709219858156,24675,951,3438,951,0
16106,2024,5365,YURECUARO,0.4384244504371987,12237,0,2454,16,111
16107,1977,6789,ZACAPU,0.22530864197530864,30132,3958,0,0,2616
16107,1983,13769,ZACAPU,0.4186506126668491,32889,7090,0,370,5877
16107,1986,10899,ZACAPU,0.3074731288966626,35447,4319,0,136,3386
16107,1989,14757,ZACAPU,0.4030645689937725,36612,4523,0,8169,1503
16107,1992,13509,ZACAPU,0.42565459873333966,31737,5953,0,5748,816
16107,1995,21014,ZACAPU,0.5543420913791284,37908,6944,0,7114,3759
16107,1998,18892,ZACAPU,0.44422498118886383,42528,6539,0,4721,6359
16107,2001,23247,ZACAPU,0.4930434782608696,47150,8169,0,9387,5691
16107,2004,20397,ZACAPU,0.39665901754113025,51422,5919,0,5568,6272
16107,2007,23892,ZACAPU,0.4303469145142116,55518,4162,0,9791,8601
16107,2011,30992,ZACAPU,NA,NA,8837,0,6323,13292
16107,2015,29046,ZACAPU,0.5204723421792965,55807,6400,1904,5386,2580
16107,2018,31504,ZACAPU,0.5425737117663268,58064,1377,8189,14051,6201
16107,2021,27977,ZACAPU,0.41119668420588495,68038,12476,3785,12476,4858
16107,2024,13286,ZACAPU,0.40969502605692437,32429,838,7802,838,838
16108,1977,29243,ZAMORA,0.6244368046806602,46831,28684,0,0,322
16108,1980,12742,ZAMORA,0.29925550153831704,42579,12175,0,200,0
16108,1983,26643,ZAMORA,0.5279709886451459,50463,14356,0,128,11701
16108,1986,18987,ZAMORA,0.3229740763421106,58788,7928,0,164,10347
16108,1989,22722,ZAMORA,0.371584163273316,61149,7992,0,1950,12532
16108,1992,28629,ZAMORA,0.45489791054262335,62935,14776,0,1779,11832
16108,1995,44356,ZAMORA,0.5763813087998336,76956,13528,0,5982,23817
16108,1998,46042,ZAMORA,0.49514448256207855,92987,16055,0,12275,16588
16108,2001,46217,ZAMORA,0.43380765548442807,106538,11461,0,11653,23103
16108,2004,43345,ZAMORA,0.36530276853061394,118655,17564,0,11888,13893
16108,2007,47257,ZAMORA,0.3646007730706025,129613,16609,0,8503,20403
16108,2011,64175,ZAMORA,NA,NA,23409,0,12446,27675
16108,2015,54708,ZAMORA,0.39933429685104893,136998,16332,2478,7030,13245
16108,2018,69790,ZAMORA,0.4831596801550763,144445,13161,26143,10724,10724
16108,2021,55853,ZAMORA,0.342144274827865,163244,13747,13629,13747,18223
16108,2024,30731,ZAMORA,0.38861630289081667,79078,2475,11244,2475,13622
16109,1977,2391,ZINAPARO,0.7554502369668247,3165,2391,0,0,0
16109,1980,900,ZINAPARO,0.29517874713020664,3049,900,0,0,0
16109,1983,1748,ZINAPARO,0.5957736877982277,2934,1748,0,0,0
16109,1986,986,ZINAPARO,0.3184754521963824,3096,986,0,0,0
16109,1989,1405,ZINAPARO,0.40051311288483465,3508,809,0,572,6
16109,1992,1756,ZINAPARO,0.6451138868479059,2722,776,0,860,0
16109,1995,2050,ZINAPARO,0.6833333333333333,3000,901,0,1017,119
16109,1998,2013,ZINAPARO,0.613719512195122,3280,1099,0,669,233
16109,2001,1930,ZINAPARO,0.5415263748597082,3564,1110,0,625,195
16109,2004,1811,ZINAPARO,0.4844836811128946,3738,899,0,853,59
16109,2007,1923,ZINAPARO,0.48365191146881287,3976,804,0,862,257
16109,2011,2215,ZINAPARO,NA,NA,724,0,628,863
16109,2015,2071,ZINAPARO,0.5987279560566637,3459,926,22,779,344
16109,2018,2028,ZINAPARO,0.5638031693077564,3597,869,48,1111,1111
16109,2021,2048,ZINAPARO,0.5163893091275845,3966,818,126,0,818
16109,2024,1233,ZINAPARO,0.5165479681608713,2387,756,169,756,756
16110,1977,5078,ZINAPECUARO,0.30204615750654296,16812,5073,0,0,4
16110,1980,3547,ZINAPECUARO,0.2008152635452641,17663,3233,0,16,2
16110,1983,5470,ZINAPECUARO,0.3265671641791045,16750,4605,0,0,0
16110,1986,6268,ZINAPECUARO,0.3444902445726848,18195,6021,0,0,0
16110,1989,5986,ZINAPECUARO,0.29051201164765833,20605,3694,0,2054,0
16110,1992,6293,ZINAPECUARO,0.3231654085143532,19473,4183,0,1476,462
16110,1995,13618,ZINAPECUARO,0.5807992493709216,23447,5426,0,7050,949
16110,1998,12696,ZINAPECUARO,0.4528624933119315,28035,5332,0,4435,2596
16110,2001,13524,ZINAPECUARO,0.42345868428468547,31937,6634,0,5342,1548
16110,2004,15934,ZINAPECUARO,0.4490474580092436,35484,5712,0,9541,681
16110,2007,16845,ZINAPECUARO,0.43816980543127665,38444,5465,0,5513,5352
16110,2011,21190,ZINAPECUARO,NA,NA,7167,0,4812,9044
16110,2015,19063,ZINAPECUARO,0.5154669839381321,36982,6750,1455,4671,1347
16110,2018,19841,ZINAPECUARO,0.5216511108189825,38035,3520,2829,6958,6958
16110,2021,19554,ZINAPECUARO,0.44852738783374624,43596,7735,10940,7735,7735
16110,2024,9999,ZINAPECUARO,0.48976293103448276,20416,325,3936,3373,3373
16111,1980,1538,ZIRACUARETIRO,0.405697705091005,3791,1533,0,0,0
16111,1983,2002,ZIRACUARETIRO,0.5954788816180845,3362,2002,0,0,0
16111,1986,1496,ZIRACUARETIRO,0.329442853996917,4541,1496,0,0,0
16111,1989,1871,ZIRACUARETIRO,0.3406773488710852,5492,814,0,1057,0
16111,1992,3552,ZIRACUARETIRO,0.6542641370418125,5429,1657,0,1710,0
16111,1995,4212,ZIRACUARETIRO,0.7104064766402429,5929,1449,0,1706,239
16111,1998,5161,ZIRACUARETIRO,0.7512372634643377,6870,3118,0,1959,71
16111,2001,5586,ZIRACUARETIRO,0.7225455956538611,7731,2866,0,2503,217
16111,2004,5970,ZIRACUARETIRO,0.6960475690800979,8577,1691,0,2746,1465
16111,2007,6300,ZIRACUARETIRO,0.6692160611854685,9414,2838,0,2366,2838
16111,2011,7752,ZIRACUARETIRO,NA,NA,3181,0,2703,1843
16111,2015,7691,ZIRACUARETIRO,0.693195132942767,11095,2766,398,3250,1277
16111,2018,7629,ZIRACUARETIRO,0.6185842860617855,12333,2709,1503,2330,2330
16111,2021,5456,ZIRACUARETIRO,0.5263360987844877,10366,1116,1941,473,1875
16111,2024,2877,ZIRACUARETIRO,0.6011282908483075,4786,1212,1145,145,1212
16112,1977,9622,ZITACUARO,0.2389253079062376,40272,8620,0,0,668
16112,1980,10023,ZITACUARO,0.25585847756164803,39174,8616,0,0,0
16112,1983,13452,ZITACUARO,0.2982572834907543,45102,8501,0,0,1267
16112,1986,20121,ZITACUARO,0.3996782074965735,50343,18560,0,0,962
16112,1989,17399,ZITACUARO,0.37543965647454847,46343,7980,0,7265,1637
16112,1992,14556,ZITACUARO,0.27233437482459916,53449,7629,0,4130,1808
16112,1995,33997,ZITACUARO,0.5638818397439087,60291,12603,0,5593,15194
16112,1998,38993,ZITACUARO,0.54058587847111506,72131,20000,0,7140,11039
16112,2001,44275,ZITACUARO,0.5462407777531029,81054,15468,0,21681,7126
16112,2004,39174,ZITACUARO,0.42806097361088347,91515,14172,0,10776,13354
16112,2007,46352,ZITACUARO,0.46468170426065164,99750,21682,0,12863,10857
16112,2011,57909,ZITACUARO,NA,NA,23163,0,14741,18233
16112,2015,57092,ZITACUARO,0.5324653522597974,107222,14415,3196,19966,9384
16112,2018,60867,ZITACUARO,0.5337805840568272,114030,8824,22145,25527,25527
16112,2021,53499,ZITACUARO,0.4482042173872976,119363,26273,22791,26273,26273
16112,2024,28748,ZITACUARO,0.46453906439363335,61885,7713,10956,7713,7713
16113,1977,11348,JOSE SIXTO VERDUZCO,0.9781072228926048,11602,11348,0,0,0
16113,1980,11193,JOSE SIXTO VERDUZCO,0.9797794117647058,11424,11193,0,0,0
16113,1983,6941,JOSE SIXTO VERDUZCO,0.5363987635239568,12940,6941,0,0,0
16113,1986,10836,JOSE SIXTO VERDUZCO,0.7669875424688561,14128,10836,0,0,0
16113,1989,4663,JOSE SIXTO VERDUZCO,0.3059912067720979,15239,1627,0,3012,2
16113,1992,8468,JOSE SIXTO VERDUZCO,0.5934127540294324,14270,3558,0,4476,0
16113,1995,8987,JOSE SIXTO VERDUZCO,0.5940247207350122,15129,3780,0,4491,486
16113,1998,9286,JOSE SIXTO VERDUZCO,0.5313572899977111,17476,4209,0,4095,959
16113,2001,11329,JOSE SIXTO VERDUZCO,0.5980257601351351,18944,4152,0,4595,2582
16113,2004,11262,JOSE SIXTO VERDUZCO,0.5530619260423317,20363,4012,0,4164,2999
16113,2007,11279,JOSE SIXTO VERDUZCO,0.5169347816123562,21819,6084,0,5111,0
16113,2011,13385,JOSE SIXTO VERDUZCO,NA,NA,1667,0,6019,4145
16113,2015,13536,JOSE SIXTO VERDUZCO,0.6515523465703971,20775,3471,200,4435,186
16113,2018,12911,JOSE SIXTO VERDUZCO,0.6163062676022721,20949,1564,1361,4162,4162
16113,2021,11584,JOSE SIXTO VERDUZCO,0.5064043715846994,22875,1170,1180,2878,56
16113,2024,6220,JOSE SIXTO VERDUZCO,0.5542684013544823,11222,525,1480,525,525
17001,1976,1623,AMACUZAC,NA,NA,1618,0,0,4
17001,1979,1905,AMACUZAC,0.5467853042479908,3484,1905,0,0,0
17001,1982,3031,AMACUZAC,0.7053758436118222,4297,2964,0,0,33
17001,1985,3072,AMACUZAC,0.5499462943071965,5586,2975,0,0,0
17001,1988,2471,AMACUZAC,0.3726998491704374,6630,2471,0,0,0
17001,1991,2099,AMACUZAC,0.32643856920684294,6430,1274,0,734,0
17001,1994,4523,AMACUZAC,0.5820357740316562,7771,2450,0,1759,0
17001,1997,5403,AMACUZAC,0.5796588348889604,9321,2620,0,2281,161
17001,2000,6172,AMACUZAC,0.5944332081286718,10383,2470,0,2713,632
17001,2003,6367,AMACUZAC,0.5639503985828167,11290,2635,0,2138,431
17001,2006,6750,AMACUZAC,0.5550530384014473,12161,1271,0,2883,858
17001,2009,9692,AMACUZAC,0.7325774754346183,13230,1457,0,1304,331
17001,2012,8956,AMACUZAC,0.6817386008982264,13137,2682,0,1800,1310
17001,2015,8754,AMACUZAC,0.666159348603607,13141,2981,35,245,60
17001,2018,8018,AMACUZAC,0.5997456803051836,13369,1110,4675,166,618
17001,2021,8642,AMACUZAC,0.6333455478197142,13645,298,279,298,15
17001,2024,7363,AMACUZAC,0.5337054218614091,13796,179,246,179,179
17002,1976,1151,ATLATLAHUCAN,NA,NA,1151,0,0,0
17002,1979,1180,ATLATLAHUCAN,0.3710691823899371,3180,684,0,0,14
17002,1982,1994,ATLATLAHUCAN,0.5540427896637955,3599,1981,0,0,5
17002,1985,2987,ATLATLAHUCAN,0.8378681626928471,3565,2979,0,0,6
17002,1988,1718,ATLATLAHUCAN,0.40895024994049034,4201,1432,0,0,0
17002,1991,591,ATLATLAHUCAN,0.12698753760206274,4654,429,0,154,0
17002,1994,2967,ATLATLAHUCAN,0.5064868555821099,5858,2199,0,741,8
17002,1997,3843,ATLATLAHUCAN,0.5345666991236612,7189,2186,0,1127,326
17002,2000,5176,ATLATLAHUCAN,0.6241408416737008,8293,2002,0,352,738
17002,2003,5326,ATLATLAHUCAN,0.5703576783037053,9338,1590,0,250,768
17002,2006,6928,ATLATLAHUCAN,0.6190688946474846,11191,1311,0,1174,1936
17002,2009,7446,ATLATLAHUCAN,0.5629394420503515,13227,1192,0,1265,565
17002,2012,9414,ATLATLAHUCAN,0.661606578115117,14229,2619,0,3827,1516
17002,2015,9064,ATLATLAHUCAN,0.5851894893149977,15489,228,209,190,2038
17002,2018,11846,ATLATLAHUCAN,0.6969055182962701,16998,307,2888,509,2318
17002,2021,12326,ATLATLAHUCAN,0.666378331621344,18497,295,652,295,2583
17002,2024,13991,ATLATLAHUCAN,0.686001470948762,20395,5727,2457,5727,5727
17003,1976,5795,AXOCHIAPAN,NA,NA,5795,0,0,0
17003,1979,2373,AXOCHIAPAN,0.26929187471629595,8812,1375,0,0,976
17003,1982,3648,AXOCHIAPAN,0.39964943032427697,9128,3218,0,0,4
17003,1985,4151,AXOCHIAPAN,0.40481763214355376,10254,2939,0,0,2
17003,1988,2896,AXOCHIAPAN,0.24529900050821615,11806,2896,0,0,0
17003,1991,2951,AXOCHIAPAN,0.23340979197975165,12643,1679,0,1267,0
17003,1994,6970,AXOCHIAPAN,0.49587364826408653,14056,4108,0,2752,0
17003,1997,7857,AXOCHIAPAN,0.47090200779142943,16685,3974,0,3692,0
17003,2000,10063,AXOCHIAPAN,0.5334216803604559,18865,4616,0,2694,2549
17003,2003,10026,AXOCHIAPAN,0.4907488986784141,20430,3380,0,431,5671
17003,2006,11372,AXOCHIAPAN,0.5178034787359985,21962,3043,0,1513,2024
17003,2009,12058,AXOCHIAPAN,0.5017685489575965,24031,3915,0,2191,2410
17003,2012,14636,AXOCHIAPAN,0.6114128164424764,23938,2702,0,3134,1059
17003,2015,15000,AXOCHIAPAN,0.611695620259359,24522,2767,573,825,2763
17003,2018,17869,AXOCHIAPAN,0.6896032726150046,25912,2326,2791,2712,2367
17003,2021,15883,AXOCHIAPAN,0.5855699749299513,27124,358,4270,358,23
17003,2024,17526,AXOCHIAPAN,0.6159848165331084,28452,1688,1945,1688,1688
17004,1976,8850,AYALA,NA,NA,8645,0,0,0
17004,1979,4931,AYALA,0.31262283649274075,15773,4689,0,0,28
17004,1982,16210,AYALA,0.9356421356421356,17325,15767,0,0,150
17004,1985,9224,AYALA,0.48572933122696155,18990,8957,0,0,108
17004,1988,13652,AYALA,0.5598294103173952,24386,12553,0,0,712
17004,1991,5201,AYALA,0.2018864994953808,25762,3642,0,0,471
17004,1994,16891,AYALA,0.5413955575499215,31199,12505,0,2831,1229
17004,1997,17836,AYALA,0.4805215798264993,37118,6679,0,4626,5324
17004,2000,24008,AYALA,0.5713333809285833,42021,10555,0,9364,3051
17004,2003,21777,AYALA,0.48108955949277604,45266,6180,0,8248,6165
17004,2006,25766,AYALA,0.518274162727547,49715,7025,0,5296,9804
17004,2009,26855,AYALA,0.4844936765952841,55429,9505,0,3044,7618
17004,2012,28302,AYALA,0.5036032669620456,56199,9003,0,4477,13920
17004,2015,31178,AYALA,0.5321113443585411,58593,9561,1330,2687,1549
17004,2018,39060,AYALA,0.6323048531744747,61774,6761,9460,3961,3249
17004,2021,32628,AYALA,0.5034796697785665,64805,1108,12714,1108,12764
17004,2024,36824,AYALA,0.5463177259509822,67404,14473,17964,14473,14473
17005,1976,2162,COATLAN DEL RIO,NA,NA,2162,0,0,0
17005,1979,1720,COATLAN DEL RIO,0.46174496644295304,3725,1057,0,0,506
17005,1982,4017,COATLAN DEL RIO,1.0082831325301205,3984,3979,0,0,17
17005,1985,3846,COATLAN DEL RIO,0.7885995489030142,4877,3713,0,0,15
17005,1988,1707,COATLAN DEL RIO,0.35246747883543256,4843,1615,0,0,0
17005,1991,2108,COATLAN DEL RIO,0.46228070175438596,4560,1413,0,695,0
17005,1994,3233,COATLAN DEL RIO,0.626428986630498,5161,1635,0,1598,0
17005,1997,3535,COATLAN DEL RIO,0.5910382879117204,5981,1916,0,1301,255
17005,2000,3755,COATLAN DEL RIO,0.5628841253185429,6671,1724,0,1595,436
17005,2003,4200,COATLAN DEL RIO,0.5835764902042517,7197,1241,0,268,1172
17005,2006,4342,COATLAN DEL RIO,0.5604750225893894,7747,1248,0,651,892
17005,2009,5279,COATLAN DEL RIO,0.6148381085488004,8586,1165,0,970,189
17005,2012,5530,COATLAN DEL RIO,0.6752136752136753,8190,1494,0,794,1275
17005,2015,5716,COATLAN DEL RIO,0.7144106986626672,8001,117,13,535,1742
17005,2018,6110,COATLAN DEL RIO,0.7409653165170992,8246,667,77,29,55
17005,2021,5867,COATLAN DEL RIO,0.7010395507229059,8369,255,254,255,32
17005,2024,5848,COATLAN DEL RIO,0.6994378662839373,8361,93,318,93,93
17006,1976,33684,CUAUTLA,NA,NA,33684,0,0,0
17006,1979,7614,CUAUTLA,0.16942590120160214,44940,7248,0,0,170
17006,1982,19145,CUAUTLA,0.37503183216125685,51049,17439,0,0,793
17006,1985,25474,CUAUTLA,0.4389042039972433,58040,19238,0,0,4261
17006,1988,17217,CUAUTLA,0.2542342847861077,67721,10518,0,0,3003
17006,1991,13084,CUAUTLA,0.24106863196683556,54275,8906,0,453,1126
17006,1994,38601,CUAUTLA,0.5292448173741362,72936,28322,0,3573,3925
17006,1997,45255,CUAUTLA,0.514998748207661,87874,13382,0,22647,3557
17006,2000,58395,CUAUTLA,0.5880842321520288,99297,18445,0,17928,15764
17006,2003,43881,CUAUTLA,0.40680653026412156,107867,11089,0,11077,10054
17006,2006,63697,CUAUTLA,0.5379768751953109,118401,16335,0,17281,22418
17006,2009,52885,CUAUTLA,0.40875083087291897,129382,15394,0,12416,12530
17006,2012,69433,CUAUTLA,0.5323473487288005,130428,19950,0,26863,18996
17006,2015,60677,CUAUTLA,0.4487545484128628,135212,15653,4316,17119,4735
17006,2018,88157,CUAUTLA,0.6280688505435944,140362,6026,29729,10367,23647
17006,2021,66724,CUAUTLA,0.4549260244085362,146670,5615,17657,1300,12961
17006,2024,83674,CUAUTLA,0.5538683541622538,151072,28727,22493,28727,28727
17007,1976,57140,CUERNAVACA,NA,NA,54315,0,0,2206
17007,1979,51832,CUERNAVACA,0.4576009322939198,113269,48291,0,0,0
17007,1982,36158,CUERNAVACA,0.2849577189512093,126889,25688,0,0,7408
17007,1985,50285,CUERNAVACA,0.3937929738280577,127694,32190,0,0,10665
17007,1988,47139,CUERNAVACA,0.31337627889352027,150423,29265,0,0,9397
17007,1991,32313,CUERNAVACA,0.2705828169485848,119420,20033,0,5544,3463
17007,1994,109123,CUERNAVACA,0.6078158333008417,179533,65742,0,18814,19191
17007,1997,118336,CUERNAVACA,0.566171158455775,209011,37117,0,25562,37517
17007,2000,157170,CUERNAVACA,0.6791078311066558,231436,43731,0,12341,96171
17007,2003,119433,CUERNAVACA,0.4740025479527081,251967,27354,0,28616,45021
17007,2006,170071,CUERNAVACA,0.6192190902007617,274654,36604,0,46971,74099
17007,2009,139863,CUERNAVACA,0.4759155035014053,293882,57071,0,24077,33931
17007,2012,182695,CUERNAVACA,0.6250513192467703,292288,75320,0,61525,40953
17007,2015,138918,CUERNAVACA,0.46007716637135904,301945,31232,11564,20719,21270
17007,2018,200018,CUERNAVACA,0.6397812145153294,312635,8936,64362,26366,50948
17007,2021,150438,CUERNAVACA,0.47058786728019497,319681,11036,37321,5462,42521
17007,2024,194042,CUERNAVACA,0.5920192334095062,327763,84072,74068,84072,84072
17008,1976,2719,EMILIANO ZAPATA,NA,NA,2641,0,0,78
17008,1979,3287,EMILIANO ZAPATA,0.42336424523441524,7764,2765,0,0,28
17008,1982,7330,EMILIANO ZAPATA,0.7994328716326753,9169,5661,0,0,101
17008,1985,4379,EMILIANO ZAPATA,0.4498202362609142,9735,4379,0,0,0
17008,1988,5978,EMILIANO ZAPATA,0.4883587942161588,12241,4996,0,0,0
17008,1991,4161,EMILIANO ZAPATA,0.28233138824806625,14738,2471,0,1524,0
17008,1994,10755,EMILIANO ZAPATA,0.5582952657807309,19264,8128,0,2118,0
17008,1997,13208,EMILIANO ZAPATA,0.5439868204283361,24280,4637,0,2672,5198
17008,2000,17603,EMILIANO ZAPATA,0.6069372133917181,29003,5840,0,3337,8144
17008,2003,16521,EMILIANO ZAPATA,0.49584321258141,33319,5492,0,2279,6259
17008,2006,22255,EMILIANO ZAPATA,0.5709631073939145,38978,10048,0,4402,7083
17008,2009,23253,EMILIANO ZAPATA,0.5008615861801576,46426,5870,0,8936,4751
17008,2012,31586,EMILIANO ZAPATA,0.6117405535219724,51633,4273,0,9131,5904
17008,2015,33300,EMILIANO ZAPATA,0.5833712904243019,57082,1346,819,7908,2506
17008,2018,40366,EMILIANO ZAPATA,0.6461765035457587,62469,973,5903,4933,1705
17008,2021,33994,EMILIANO ZAPATA,0.5043096414318987,67407,1066,4884,1066,7142
17008,2024,42755,EMILIANO ZAPATA,0.5950094633711868,71856,11813,10245,11813,11813
17009,1976,899,HUITZILAC,NA,NA,808,0,0,70
17009,1979,934,HUITZILAC,0.2817496229260935,3315,934,0,0,0
17009,1982,2426,HUITZILAC,0.7150014736221633,3393,2194,0,0,151
17009,1985,2910,HUITZILAC,0.6609130138541903,4403,2740,0,0,87
17009,1988,2201,HUITZILAC,0.48469500110107905,4541,2201,0,0,0
17009,1991,1601,HUITZILAC,0.32448317794892584,4934,838,0,680,0
17009,1994,4011,HUITZILAC,0.6268166901078294,6399,1733,0,2040,98
17009,1997,5025,HUITZILAC,0.6677740863787376,7525,1768,0,980,379
17009,2000,5696,HUITZILAC,0.6827280354788445,8343,1610,0,1246,2009
17009,2003,5623,HUITZILAC,0.6187279929577465,9088,1621,0,1305,1283
17009,2006,7200,HUITZILAC,0.7065750736015701,10190,1414,0,3951,1765
17009,2009,7813,HUITZILAC,0.6829545454545455,11440,1875,0,1379,2425
17009,2012,8805,HUITZILAC,0.7224911791252975,12187,1851,0,1110,2205
17009,2015,8459,HUITZILAC,0.622855459833591,13581,255,1408,725,1076
17009,2018,11212,HUITZILAC,0.7600840620974849,14751,2564,3503,263,573
17009,2021,11302,HUITZILAC,0.7071705668877487,15982,3037,213,3037,143
17009,2024,12142,HUITZILAC,0.7119319847552038,17055,3165,2987,3165,3165
17010,1976,1808,JANTETELCO,NA,NA,1791,0,0,0
17010,1979,1428,JANTETELCO,0.39112571898110104,3651,1424,0,0,4
17010,1982,1678,JANTETELCO,0.38459775383910155,4363,1595,0,0,19
17010,1985,1856,JANTETELCO,0.4023412096249729,4613,1834,0,0,12
17010,1988,2492,JANTETELCO,0.48529698149951317,5135,2492,0,0,0
17010,1991,1738,JANTETELCO,0.31219687443865635,5567,1479,0,253,0
17010,1994,3242,JANTETELCO,0.49151000606428136,6596,2605,0,594,13
17010,1997,4393,JANTETELCO,0.5684523809523809,7728,1895,0,980,255
17010,2000,5019,JANTETELCO,0.5870862089133232,8549,1714,0,1565,0
17010,2003,5599,JANTETELCO,0.5972903776402816,9374,1359,0,1210,1146
17010,2006,5953,JANTETELCO,0.5898731668648435,10092,1631,0,2140,1927
17010,2009,6638,JANTETELCO,0.6041135784492173,10988,730,0,1262,1277
17010,2012,8108,JANTETELCO,0.7091131712436592,11434,1756,0,1666,1512
17010,2015,8374,JANTETELCO,0.7112281297774758,11774,32,1292,56,53
17010,2018,8485,JANTETELCO,0.6689002759164367,12685,2030,150,149,14
17010,2021,9166,JANTETELCO,0.6969812181583149,13151,24,90,24,33
17010,2024,9950,JANTETELCO,0.7154670309915869,13907,86,3307,86,86
17011,1976,3414,JIUTEPEC,NA,NA,2825,0,0,420
17011,1979,5959,JIUTEPEC,0.3231211365361674,18442,5174,0,0,496
17011,1982,14460,JIUTEPEC,0.6607869122149613,21883,13084,0,0,862
17011,1985,11380,JIUTEPEC,0.38306180153494007,29708,8504,0,0,918
17011,1988,9023,JIUTEPEC,0.24504372386073542,36822,6910,0,0,1672
17011,1991,10891,JIUTEPEC,0.26519431187299114,41068,7346,0,2438,565
