ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,TIPO_CASILLA,ID_CASILLA,EXT_CONTIGUA,CASILLA,PAN,PRI,PRD,PVEM,PT,MC,MORENA,PODEMOS,MAS_X_HIDALGO,NVA_ALIANZA,ESH,PAN_PRD,PVEM_PT_MORENA_ESH,PVEM_PT_MORENA,PVEM_PT_ESH,PVEM_PT,PVEM_MORENA,PVEM_ESH,PVEM_MORENA_ESH,PT_MORENA_ESH,PT_MORENA,PT_ESH,MORENA_ESH,CAND_IND1,CAND_IND2,CAND_IND3,CAND_IND4,CAND_IND5,CAND_IND6,CAND_IND7,CAND_IND8,CAND_IND9,CAND_IND10,CAND_IND11,CAND_IND12,CAND_IND13,CAND_IND14,CAND_IND15,CAND_IND16,CAND_IND17,CAND_IND18,CAND_IND19,CAND_IND20,CAND_IND21,CAND_IND22,CAND_IND23,CAND_IND24,CAND_IND25,CAND_IND26,CAND_IND27,CAND_IND28,CAND_IND29,CAND_IND30,CAND_IND31,CAND_IND32,CAND_IND33,CAND_IND34,CAND_IND35,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL,TRIBUNAL,OBSERVACIONES
13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1536,E,1,0,E01,7,73,15,2,3,2,102,11,3,14,2,,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,280,0,8,288,707,,
13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1536,E,1,1,E01C01,7,65,18,2,2,3,88,14,6,21,1,,2,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,,274,0,7,281,707,,
13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1536,E,1,2,E01C02,11,65,17,4,4,4,84,19,5,28,1,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,242,47,11,300,706,,
13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1536,E,1,3,E01C03,6,69,14,1,6,3,84,13,6,36,0,,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,278,1,9,288,706,,
13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1537,B,1,0,B,5,122,8,8,6,1,116,10,4,18,3,,4,0,0,0,2,0,0,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,,349,0,10,359,613,,
13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1537,C,1,0,C01,14,120,12,10,6,3,102,5,5,20,4,,4,0,0,0,0,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,,,343,1,8,352,612,,
13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1537,C,2,0,C02,13,4,7,3,5,0,102,12,2,20,1,,1,2,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,211,0,8,219,612,,
13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1538,B,1,0,B,5,101,6,3,2,1,84,18,6,9,3,,2,0,0,0,1,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,,290,0,8,298,695,,
13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1538,C,1,0,C01,8,91,7,2,3,1,88,9,8,9,1,,0,1,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,275,0,7,282,694,,
13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1538,C,2,0,C02,20,113,17,4,3,2,96,12,3,9,1,,0,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,312,1,5,318,694,,
13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1538,C,3,0,C03,8,84,11,5,2,2,77,12,5,10,2,,0,0,0,0,1,0,0,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,,,,258,2,7,267,694,,
13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1539,B,1,0,B,7,59,10,2,2,3,52,6,4,18,3,,0,0,0,1,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,187,0,4,191,658,,
13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1539,C,1,0,C01,2,57,9,0,3,2,48,13,6,14,2,,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,178,0,4,182,658,,
13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1539,C,2,0,C02,6,66,5,2,6,4,51,3,6,14,1,,1,1,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,,,,190,1,5,196,658,,
13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1539,C,3,0,C03,2,65,14,1,3,1,53,11,2,20,2,,2,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,188,0,8,196,658,,
13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1539,C,4,0,C04,10,52,15,2,4,3,53,10,2,23,0,,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,201,0,7,208,658,,
13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1539,C,5,0,C05,2,68,22,0,5,1,44,6,2,13,2,,1,0,0,0,2,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,199,0,2,201,657,,
13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1539,C,6,0,C06,6,46,13,2,3,3,59,12,4,23,2,,0,0,0,0,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,194,0,5,199,657,,
13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1540,B,1,0,B,10,110,23,1,2,2,97,11,6,13,3,,0,0,0,0,0,0,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,49,,,,,329,0,2,331,606,,
13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1541,B,1,0,B,14,77,13,0,4,1,44,8,10,8,1,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,187,0,5,192,611,,
13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1542,B,1,0,B,7,116,20,3,3,6,46,1,4,8,0,,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,221,0,11,232,515,,
13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1542,C,1,0,C01,2,133,5,1,4,5,44,3,1,7,4,,1,0,0,0,0,0,0,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,222,0,9,231,514,,
13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1543,B,1,0,B,6,76,2,4,8,1,47,4,11,7,2,,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,186,0,11,197,585,,
13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1543,C,1,0,C01,5,89,3,4,2,2,77,1,2,6,2,,0,0,0,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,212,0,0,212,585,,
13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1543,C,2,0,C02,4,75,9,6,3,2,47,8,21,5,6,,0,0,0,0,1,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,,,,,208,0,9,217,584,,
13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1544,B,1,0,B,3,61,8,2,6,4,76,7,4,4,0,,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,199,0,8,207,621,,
13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1544,C,1,0,C01,5,64,3,0,5,4,75,8,4,6,2,,2,0,0,0,0,0,0,0,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,,,,,195,0,13,208,621,,
13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1544,C,2,0,C02,3,98,4,1,7,2,62,9,7,3,4,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,214,0,8,222,621,,
13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1544,C,3,0,C03,3,88,7,2,10,0,80,4,5,4,1,,0,0,0,0,1,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,222,0,10,232,621,,
13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1544,C,4,0,C04,4,79,8,3,5,4,64,4,8,5,0,,0,0,0,0,0,2,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,199,0,3,202,621,,
13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1545,B,1,0,B,2,81,29,1,17,2,42,6,2,2,3,,0,1,0,1,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,213,1,3,217,634,,
13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1545,C,1,0,C01,2,99,22,2,15,1,51,8,5,3,1,,2,1,0,1,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,235,0,6,241,634,,
13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1545,C,2,0,C02,1,78,21,2,7,1,53,4,2,2,1,,1,0,0,1,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,195,0,7,202,634,,
13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1545,C,3,0,C03,2,100,21,0,0,1,0,10,3,5,0,,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,164,0,65,229,633,,
13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1546,B,1,0,B,3,44,9,2,6,1,32,7,4,6,1,,1,0,0,0,2,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,142,0,5,147,396,,
13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1546,C,1,0,C01,1,39,5,5,5,3,28,5,1,2,2,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,117,0,4,121,396,,
13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1547,B,1,0,B,1,60,5,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,69,0,68,137,273,,
13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1548,B,1,0,B,5,88,10,3,4,0,62,9,13,10,2,,1,0,0,0,0,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,247,0,7,254,651,,
13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1548,C,1,0,C01,3,76,8,1,7,2,85,13,7,11,0,,0,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,242,0,4,246,651,,
13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1548,C,2,0,C02,6,76,8,2,1,1,81,15,4,7,0,,0,1,0,0,0,1,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,230,0,4,234,651,,
13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1548,C,3,0,C03,8,74,9,1,5,0,97,5,17,9,2,,1,0,0,0,0,0,0,0,2,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,249,0,7,256,650,,
13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1548,C,4,0,C04,8,56,19,1,1,1,72,13,5,8,0,,2,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38,,,,,225,0,5,230,650,,
13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1548,C,5,0,C05,11,78,16,3,7,3,67,10,14,9,1,,0,0,0,0,0,0,1,1,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,245,0,4,249,650,,
13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1548,C,6,0,C06,8,68,9,1,7,3,62,14,8,13,2,,1,0,0,1,2,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,221,0,12,233,650,,
13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1549,B,1,0,B,3,89,21,2,2,2,45,6,8,10,2,,2,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,223,0,2,225,702,,
13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1549,C,1,0,C01,5,75,20,3,4,0,72,8,5,11,2,,1,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,235,0,10,245,702,,
13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1549,C,2,0,C02,5,55,10,1,1,1,57,12,7,3,0,,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,,,,,176,1,5,182,702,,
13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1549,C,3,0,C03,8,83,10,4,5,4,50,11,9,3,1,,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,,214,0,7,221,701,,
13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1549,C,4,0,C04,5,80,13,1,5,2,41,2,8,5,1,,0,1,0,0,0,0,0,1,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,,191,0,5,196,701,,
13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1549,C,5,0,C05,8,54,14,1,2,2,63,18,8,8,1,,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,202,0,14,216,701,,
13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1550,B,1,0,B,2,128,8,1,2,2,65,4,12,4,1,,0,0,1,0,0,1,1,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,245,0,12,257,520,,
13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1550,C,1,0,C01,4,97,10,0,2,2,62,5,9,0,1,,2,0,0,0,1,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,206,0,9,215,519,,
13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1551,B,1,0,B,7,114,8,1,1,2,41,4,16,3,0,,2,1,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,221,0,7,228,576,,
13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1551,C,1,0,C01,9,103,9,3,0,3,56,6,19,2,1,,0,0,0,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,232,0,7,239,576,,
13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1551,C,2,0,C02,4,110,10,1,2,0,59,3,16,7,0,,0,0,0,0,0,0,0,0,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,,244,0,3,247,576,,
13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1552,B,1,0,B,1,75,5,6,2,1,45,4,20,0,2,,1,0,1,0,0,0,0,1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,180,0,4,184,433,,
13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1552,C,1,0,C01,10,64,4,1,0,0,40,14,6,3,1,,1,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,151,0,7,158,433,,
13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1553,B,1,0,B,31,101,16,3,1,1,47,2,1,8,0,,0,0,0,1,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,226,0,6,232,563,,
13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1553,C,1,0,C01,9,99,15,4,7,1,51,4,5,5,1,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,219,0,6,225,563,,
13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1554,B,1,0,B,2,65,9,1,3,1,83,20,27,7,1,,2,0,0,0,1,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,,,,238,0,8,246,695,,
13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1554,C,1,0,C01,3,67,20,4,5,1,56,10,26,5,3,,3,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,223,0,8,231,695,,
13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1554,C,2,0,C02,2,61,10,2,4,2,72,11,30,10,1,,1,0,0,0,0,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,224,1,9,234,695,,
13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1554,C,3,0,C03,6,82,14,0,0,0,1,6,0,1,0,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,130,0,105,235,695,,
13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1554,C,4,0,C04,3,76,7,0,0,2,0,17,0,5,0,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,130,0,99,229,695,,
13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1554,C,5,0,C05,3,76,7,0,0,2,0,17,0,5,0,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,130,0,1,131,695,,
13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1554,C,6,0,C06,5,62,4,2,5,0,63,12,44,4,0,,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,222,0,8,230,695,,
13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1554,C,7,0,C07,3,73,6,2,3,0,83,5,56,7,0,,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,248,0,5,253,695,,
13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1554,C,8,0,C08,4,69,9,3,3,0,62,20,62,3,2,,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,249,0,9,258,695,,
13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1554,C,9,0,C09,5,62,16,1,1,4,64,24,34,3,0,,0,0,0,0,0,0,1,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,,,,,233,0,6,239,695,,
13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1554,C,10,0,C10,4,62,13,0,5,1,64,26,31,6,1,,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,214,0,10,224,694,,
13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1554,S,1,0,S01,2,16,3,1,1,0,54,0,7,1,0,,1,0,0,0,0,0,0,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,91,0,2,93,0,,
13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1555,B,1,0,B,9,69,8,1,1,2,36,4,2,6,1,,0,0,0,0,1,0,1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,,173,0,3,176,454,,
13,HIDALGO,11,TULANCINGO DE BRAVO,76,TULANCINGO DE BRAVO,1555,C,1,0,C01,8,72,18,2,2,2,41,6,4,5,0,,1,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,161,0,6,167,453,,
13,HIDALGO,16,TIZAYUCA,77,VILLA DE TEZONTEPEC,1556,B,1,0,B,0,68,18,3,17,75,79,39,0,20,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39,,,,362,0,5,367,573,,
13,HIDALGO,16,TIZAYUCA,77,VILLA DE TEZONTEPEC,1556,C,1,0,C01,3,61,24,4,24,67,55,15,1,14,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,297,0,11,308,572,,
13,HIDALGO,16,TIZAYUCA,77,VILLA DE TEZONTEPEC,1556,C,2,0,C02,2,74,28,2,16,103,74,15,1,20,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32,,,,369,0,8,377,572,,
13,HIDALGO,16,TIZAYUCA,77,VILLA DE TEZONTEPEC,1557,B,1,0,B,1,93,13,15,23,61,59,23,0,14,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,,,,349,0,9,358,581,,
13,HIDALGO,16,TIZAYUCA,77,VILLA DE TEZONTEPEC,1557,C,1,0,C01,0,112,8,12,18,68,40,32,1,22,2,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,339,0,9,348,580,,
13,HIDALGO,16,TIZAYUCA,77,VILLA DE TEZONTEPEC,1557,C,2,0,C02,3,113,7,11,14,52,47,29,0,19,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,,,,332,1,8,341,580,,
13,HIDALGO,16,TIZAYUCA,77,VILLA DE TEZONTEPEC,1558,B,1,0,B,0,67,7,6,19,71,43,38,1,18,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,,,,306,0,12,318,552,,
13,HIDALGO,16,TIZAYUCA,77,VILLA DE TEZONTEPEC,1558,C,1,0,C01,2,86,7,10,10,70,50,25,0,25,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,,,,322,0,6,328,552,,
13,HIDALGO,16,TIZAYUCA,77,VILLA DE TEZONTEPEC,1559,B,1,0,B,3,77,7,6,29,92,51,20,0,32,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,,,,355,0,11,366,584,,
13,HIDALGO,16,TIZAYUCA,77,VILLA DE TEZONTEPEC,1559,C,1,0,C01,1,87,10,16,12,122,43,15,0,31,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,373,0,9,382,583,,
13,HIDALGO,16,TIZAYUCA,77,VILLA DE TEZONTEPEC,1560,B,1,0,B,0,54,8,1,21,96,70,39,2,5,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,340,0,3,343,541,,
13,HIDALGO,16,TIZAYUCA,77,VILLA DE TEZONTEPEC,1560,C,1,0,C01,0,68,13,3,19,54,72,38,1,6,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44,,,,324,0,3,327,540,,
13,HIDALGO,16,TIZAYUCA,77,VILLA DE TEZONTEPEC,1561,B,1,0,B,1,122,17,12,16,79,70,43,3,14,7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,,,,408,0,12,420,663,,
13,HIDALGO,16,TIZAYUCA,77,VILLA DE TEZONTEPEC,1561,C,1,0,C01,0,96,10,7,28,71,63,41,1,12,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,360,0,6,366,663,,
13,HIDALGO,16,TIZAYUCA,77,VILLA DE TEZONTEPEC,1561,C,2,0,C02,0,135,17,7,28,62,67,37,1,20,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,,,,402,0,12,414,662,,
13,HIDALGO,16,TIZAYUCA,77,VILLA DE TEZONTEPEC,1562,B,1,0,B,1,37,0,2,29,28,39,18,0,3,4,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,,,,190,1,3,194,382,,
13,HIDALGO,3,SAN FELIPE ORIZATLAN,78,XOCHIATIPAN,1563,B,1,0,B,244,27,132,9,15,,10,5,1,45,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109,,,602,1,10,613,699,,
13,HIDALGO,3,SAN FELIPE ORIZATLAN,78,XOCHIATIPAN,1563,C,1,0,C01,259,17,116,2,12,,16,9,2,50,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83,,,566,0,15,581,699,,
13,HIDALGO,3,SAN FELIPE ORIZATLAN,78,XOCHIATIPAN,1563,C,2,0,C02,233,15,98,15,2,,14,9,1,61,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114,,,564,0,19,583,699,,
