DISTRITO,MUNICIPIO,SECCION,TIPO DE CASILLA,PAN,PRI,PRD,PT,PDP,"NO 
REGISTRADOS",NULOS,TOTAL EMITIDA,TOTAL EFECTIVA,Anulada
XVI,CALERA,41,BASICA,77,115,114,4,0,0,4,314,310,
XVI,CALERA,41,CONTIGUA,93,113,97,8,0,0,8,319,311,
XVI,CALERA,42,BASICA,97,106,94,6,0,0,9,312,303,
XVI,CALERA,43,BASICA,229,112,110,9,0,0,12,472,460,
XVI,CALERA,44,BASICA,80,96,111,10,0,0,9,306,297,
XVI,CALERA,45,BASICA,54,109,75,3,0,0,8,249,241,
XVI,CALERA,46,BASICA,79,78,86,4,0,0,8,255,247,
XVI,CALERA,46,CONTIGUA,62,101,73,7,0,0,7,250,243,
XVI,CALERA,47,BASICA,75,94,100,9,0,0,10,288,278,
XVI,CALERA,47,CONTIGUA,88,76,98,7,0,0,6,275,269,
XVI,CALERA,48,BASICA,86,106,103,6,0,0,7,308,301,
XVI,CALERA,48,CONTIGUA,80,88,114,8,0,0,13,303,290,
XVI,CALERA,49,BASICA,106,132,162,8,0,0,11,419,408,
XVI,CALERA,50,BASICA,96,115,90,6,0,0,12,319,307,
XVI,CALERA,50,CONTIGUA,96,97,96,9,0,0,1,299,298,
XVI,CALERA,51,BASICA,105,54,130,1,0,0,8,298,290,
XVI,CALERA,51,CONTIGUA,134,46,117,2,0,0,8,307,299,
XVI,CALERA,52,BASICA,113,96,135,15,0,0,0,359,359,
XVI,CALERA,53,BASICA,76,90,142,8,0,0,8,324,316,
XVI,CALERA,53,CONTIGUA,71,103,133,8,0,0,6,321,315,
XVI,CALERA,54,BASICA,74,75,99,8,0,0,9,265,256,
XVI,CALERA,54,CONTIGUA,81,90,92,5,0,0,12,280,268,
XVI,CALERA,55,BASICA,159,125,178,7,0,0,13,482,469,
XVI,CALERA,56,BASICA,54,31,182,4,0,0,16,287,271,
XVI,CALERA,56,CONTIGUA,52,36,167,7,0,0,12,274,262,
XVI,CALERA,57,BASICA,37,34,176,13,0,0,11,271,260,
XVI,CALERA,57,CONTIGUA,61,32,157,14,0,0,7,271,264,
XVI,CALERA,58,BASICA,39,25,145,7,0,0,14,230,216,
XVI,CALERA,59,BASICA,112,26,184,6,0,0,7,335,328,
XVI,CALERA,60,BASICA,8,37,36,3,0,0,1,85,84,
,,,,,,,,,,,,,
XVI,GRAL. ENRIQUE ESTRADA,378,BASICA,102,111,238,23,0,0,3,477,474,
XVI,GRAL. ENRIQUE ESTRADA,379,BASICA,82,77,167,11,0,0,9,346,337,
XVI,GRAL. ENRIQUE ESTRADA,379,CONTIGUA,68,91,142,13,0,0,8,322,314,
XVI,GRAL. ENRIQUE ESTRADA,380,BASICA,101,181,140,11,0,0,12,445,433,
XVI,GRAL. ENRIQUE ESTRADA,381,BASICA,99,65,79,22,0,0,7,272,265,
XVI,GRAL. ENRIQUE ESTRADA,382,BASICA,57,94,150,22,0,0,12,335,323,
XVI,GRAL. ENRIQUE ESTRADA,383,BASICA,46,20,38,4,0,0,2,110,108,
XVI,GRAL. ENRIQUE ESTRADA,384,BASICA,5,41,34,2,0,0,0,82,82,
XVI,GRAL. ENRIQUE ESTRADA,385,BASICA,6,25,18,2,0,0,2,53,51,
,,,,,,,,,,,,,
XVI,MORELOS,945,BASICA,59,82,42,96,3,0,15,297,282,
XVI,MORELOS,945,CONTIGUA,96,81,53,64,0,0,14,308,294,
XVI,MORELOS,946,BASICA,75,53,54,107,4,0,14,307,293,
XVI,MORELOS,946,CONTIGUA,100,57,47,93,0,0,13,310,297,
XVI,MORELOS,947,BASICA,45,92,48,114,2,0,21,322,301,
XVI,MORELOS,947,CONTIGUA,34,74,40,150,0,0,17,315,298,
XVI,MORELOS,948,BASICA,79,153,54,118,2,0,22,428,406,
XVI,MORELOS,949,BASICA,84,147,36,63,0,0,13,343,330,
XVI,MORELOS,949,ESPECIAL,1,4,5,0,0,0,0,10,10,
XVI,MORELOS,950,BASICA,9,12,9,23,0,0,6,59,53,
XVI,MORELOS,951,BASICA,112,88,84,125,0,0,25,434,409,
XVI,MORELOS,952,BASICA,88,55,122,72,3,0,19,359,340,
XVI,MORELOS,952,CONTIGUA,156,44,114,56,0,0,20,390,370,
XVI,MORELOS,953,BASICA,102,138,109,40,3,0,18,410,392,
,,,,,,,,,,,,,
XVI,PANUCO,1080,BASICA,115,181,15,36,14,0,20,381,361,
XVI,PANUCO,1081,BASICA,70,56,51,41,8,0,6,232,226,
XVI,PANUCO,1081,EXTRAORDINARIA,25,26,16,9,2,0,5,83,78,
XVI,PANUCO,1082,BASICA,53,53,31,59,2,0,13,211,198,
XVI,PANUCO,1082,CONTIGUA,45,64,28,43,13,0,6,199,193,
XVI,PANUCO,1083,BASICA,18,10,6,36,0,0,3,73,70,
XVI,PANUCO,1084,BASICA,54,25,43,135,2,0,9,268,259,
XVI,PANUCO,1085,BASICA,22,22,22,24,2,0,13,105,92,
XVI,PANUCO,1086,BASICA,16,20,156,15,25,0,6,238,232,
XVI,PANUCO,1086,CONTIGUA,22,33,113,14,32,0,10,224,214,
XVI,PANUCO,1087,BASICA,21,35,116,14,25,0,13,224,211,
XVI,PANUCO,1087,CONTIGUA,18,23,104,11,25,0,2,183,181,
XVI,PANUCO,1087,EXTRAORDINARIA,21,19,20,6,9,0,6,81,75,
XVI,PANUCO,1088,BASICA,85,59,114,30,65,0,15,368,353,
XVI,PANUCO,1089,BASICA,90,162,6,5,1,0,15,279,264,
XVI,PANUCO,1089,CONTIGUA,91,164,13,8,2,0,14,292,278,
XVI,PANUCO,1090,BASICA,180,150,4,5,2,0,0,341,341,
XVI,PANUCO,1090,CONTIGUA,171,149,12,5,1,0,12,350,338,
XVI,PANUCO,1091,BASICA,72,152,55,45,6,0,20,350,330,
XVI,PANUCO,1092,BASICA,54,46,21,35,1,0,0,157,157,
XVI,PANUCO,1093,BASICA,33,62,24,56,1,0,7,183,176,
,,,,,,,,,,,,,
XVI,VETAGRANDE,1601,BASICA,0,139,39,194,3,0,42,417,375,
XVI,VETAGRANDE,1602,BASICA,0,174,44,198,1,0,22,439,417,
XVI,VETAGRANDE,1603,BASICA,0,45,79,124,6,0,21,275,254,
XVI,VETAGRANDE,1603,CONTIGUA,0,47,61,147,6,0,17,278,261,
XVI,VETAGRANDE,1604,BASICA,0,47,103,189,4,0,15,358,343,
XVI,VETAGRANDE,1605,BASICA,0,34,33,32,2,0,5,106,101,
XVI,VETAGRANDE,1606,BASICA,0,64,123,68,2,0,20,277,257,
XVI,VETAGRANDE,1606,CONTIGUA,0,79,107,59,2,0,34,281,247,
XVI,VETAGRANDE,1607,BASICA,0,62,77,274,13,0,21,447,426,
XVI,VETAGRANDE,1608,BASICA,0,29,42,195,8,0,35,309,274,
XVI,VETAGRANDE,1608,CONTIGUA,0,33,67,201,6,0,13,320,307,
,,,,,,,,,,,,,
XVI,VILLA DE COS,1609,BASICA,10,111,119,118,0,0,8,366,358,
XVI,VILLA DE COS,1610,BASICA,28,78,125,159,0,0,22,412,390,
XVI,VILLA DE COS,1611,BASICA,15,65,156,107,0,0,10,353,343,
XVI,VILLA DE COS,1612,BASICA,9,86,131,140,0,0,9,375,366,
XVI,VILLA DE COS,1613,BASICA,3,27,190,23,0,0,0,243,243,
XVI,VILLA DE COS,1613,CONTIGUA,6,40,196,32,0,0,0,274,274,
XVI,VILLA DE COS,1614,BASICA,8,74,320,24,0,0,7,433,426,
XVI,VILLA DE COS,1615,BASICA,7,132,332,25,0,0,8,504,496,
XVI,VILLA DE COS,1616,BASICA,11,40,34,24,0,0,5,114,109,
XVI,VILLA DE COS,1617,BASICA,5,26,12,18,0,0,0,61,61,
XVI,VILLA DE COS,1618,BASICA,6,198,131,63,0,0,14,412,398,
XVI,VILLA DE COS,1619,BASICA,0,75,9,90,0,0,0,174,174,
XVI,VILLA DE COS,1620,BASICA,3,41,31,24,0,0,0,99,99,
XVI,VILLA DE COS,1621,BASICA,0,68,71,30,0,0,5,174,169,
XVI,VILLA DE COS,1622,BASICA,3,93,46,33,0,0,0,175,175,
XVI,VILLA DE COS,1622,EXTRAORDINARIA,3,8,25,17,0,0,0,53,53,
XVI,VILLA DE COS,1623,BASICA,1,61,14,40,0,0,0,116,116,
XVI,VILLA DE COS,1624,BASICA,4,112,74,161,0,0,4,355,351,
XVI,VILLA DE COS,1625,BASICA,0,52,10,16,0,0,7,85,78,
XVI,VILLA DE COS,1626,BASICA,0,23,28,43,0,0,4,98,94,
XVI,VILLA DE COS,1627,BASICA,2,114,5,48,0,0,1,170,169,
XVI,VILLA DE COS,1627,EXTRAORDINARIA,2,64,39,66,0,0,6,177,171,
XVI,VILLA DE COS,1628,BASICA,2,49,24,81,0,0,19,175,156,
XVI,VILLA DE COS,1629,BASICA,6,89,52,19,0,0,13,179,166,
XVI,VILLA DE COS,1630,BASICA,5,34,10,32,0,0,1,82,81,
XVI,VILLA DE COS,1631,BASICA,3,28,84,55,0,0,5,175,170,
XVI,VILLA DE COS,1632,BASICA,6,110,58,153,0,0,7,334,327,
XVI,VILLA DE COS,1633,BASICA,9,139,58,13,0,0,0,219,219,
XVI,VILLA DE COS,1634,BASICA,2,65,69,74,0,0,31,241,210,
XVI,VILLA DE COS,1635,BASICA,2,123,49,72,0,0,4,250,246,
XVI,VILLA DE COS,1636,BASICA,12,54,153,80,0,0,4,303,299,
XVI,VILLA DE COS,1637,BASICA,25,75,110,50,0,0,26,286,260,
XVI,VILLA DE COS,1638,BASICA,42,40,99,114,0,0,10,305,295,
XVI,VILLA DE COS,1639,BASICA,39,9,33,139,0,0,16,236,220,
XVI,VILLA DE COS,1640,BASICA,38,18,66,193,0,0,22,337,315,
XVI,VILLA DE COS,1641,BASICA,50,12,78,162,0,0,25,327,302,
XVI,VILLA DE COS,1642,BASICA,0,54,90,8,0,0,7,159,152,
XVI,VILLA DE COS,1643,BASICA,2,32,94,21,0,0,0,149,149,
XVI,VILLA DE COS,1644,BASICA,2,21,17,8,0,0,2,50,48,
XVI,VILLA DE COS,1645,BASICA,27,35,4,25,0,0,1,92,91,
XVI,VILLA DE COS,1646,BASICA,3,55,7,17,0,0,1,83,82,
XVI,VILLA DE COS,1647,BASICA,0,24,1,61,0,0,2,88,86,
XVI,VILLA DE COS,1648,BASICA,0,63,1,4,0,0,3,71,68,
XVI,VILLA DE COS,1649,BASICA,3,29,11,20,0,0,3,66,63,
XVI,VILLA DE COS,1650,BASICA,2,44,38,62,0,0,0,146,146,
XVI,VILLA DE COS,1651,BASICA,0,9,1,26,0,0,3,39,36,
XVI,VILLA DE COS,1652,BASICA,3,25,79,46,0,0,2,155,153,
XVI,VILLA DE COS,1653,BASICA,2,72,43,72,0,0,3,192,189,
XVI,VILLA DE COS,1654,BASICA,0,74,83,20,0,0,7,184,177,
XVI,VILLA DE COS,1655,BASICA,5,41,59,37,0,0,4,146,142,
XVI,VILLA DE COS,1656,BASICA,0,14,57,20,0,0,7,98,91,
XVI,VILLA DE COS,1657,BASICA,0,23,4,12,0,0,0,39,39,
XVI,VILLA DE COS,1658,BASICA,1,39,28,10,0,0,3,81,78,
,,,,,,,,,,,,,
XVII,GRAL. FCO. R. MURGUIA,386,BASICA,21,249,104,0,0,0,16,390,374,
XVII,GRAL. FCO. R. MURGUIA,387,BASICA,33,176,166,0,0,0,11,386,375,
XVII,GRAL. FCO. R. MURGUIA,388,BASICA,22,223,58,0,1,0,2,306,304,
XVII,GRAL. FCO. R. MURGUIA,389,BASICA,43,239,82,0,0,0,8,372,364,
XVII,GRAL. FCO. R. MURGUIA,390,BASICA,32,170,93,0,1,0,9,305,296,
XVII,GRAL. FCO. R. MURGUIA,391,BASICA,23,215,94,0,0,0,10,342,332,
XVII,GRAL. FCO. R. MURGUIA,392,BASICA,4,83,29,0,0,0,7,123,116,
XVII,GRAL. FCO. R. MURGUIA,393,BASICA,6,67,119,2,0,0,4,198,194,
XVII,GRAL. FCO. R. MURGUIA,393,EXTRAORDINARIA,2,28,35,0,0,0,3,68,65,
XVII,GRAL. FCO. R. MURGUIA,394,BASICA,2,69,94,0,0,0,9,174,165,
XVII,GRAL. FCO. R. MURGUIA,395,BASICA,31,47,95,0,4,0,7,184,177,
XVII,GRAL. FCO. R. MURGUIA,396,BASICA,1,142,17,0,0,0,5,165,160,
XVII,GRAL. FCO. R. MURGUIA,397,BASICA,11,126,56,0,0,0,9,202,193,
XVII,GRAL. FCO. R. MURGUIA,398,BASICA,29,79,51,0,0,0,2,161,159,
XVII,GRAL. FCO. R. MURGUIA,399,BASICA,2,155,25,0,0,0,3,185,182,
XVII,GRAL. FCO. R. MURGUIA,400,BASICA,5,108,45,0,0,0,5,163,158,
XVII,GRAL. FCO. R. MURGUIA,401,BASICA,5,63,44,0,0,0,1,113,112,
XVII,GRAL. FCO. R. MURGUIA,402,BASICA,9,142,90,0,0,0,7,248,241,
XVII,GRAL. FCO. R. MURGUIA,403,BASICA,0,104,18,0,0,0,0,122,122,
XVII,GRAL. FCO. R. MURGUIA,404,BASICA,4,61,26,0,0,0,6,97,91,
XVII,GRAL. FCO. R. MURGUIA,405,BASICA,4,86,69,0,0,0,5,164,159,
XVII,GRAL. FCO. R. MURGUIA,406,BASICA,2,156,46,0,1,0,6,211,205,
XVII,GRAL. FCO. R. MURGUIA,407,BASICA,2,165,70,0,0,0,10,247,237,
XVII,GRAL. FCO. R. MURGUIA,408,BASICA,9,91,204,0,0,0,3,307,304,
XVII,GRAL. FCO. R. MURGUIA,409,BASICA,3,105,88,0,0,0,0,196,196,
XVII,GRAL. FCO. R. MURGUIA,410,BASICA,4,147,20,0,0,0,4,175,171,
XVII,GRAL. FCO. R. MURGUIA,411,BASICA,7,82,43,0,0,0,4,136,132,
XVII,GRAL. FCO. R. MURGUIA,412,BASICA,11,150,80,0,3,0,4,248,244,
XVII,GRAL. FCO. R. MURGUIA,413,BASICA,4,228,142,0,0,0,0,374,374,
XVII,GRAL. FCO. R. MURGUIA,414,BASICA,1,159,106,0,0,0,13,279,266,
XVII,GRAL. FCO. R. MURGUIA,415,BASICA,2,73,65,0,0,0,0,140,140,
XVII,GRAL. FCO. R. MURGUIA,416,BASICA,1,34,36,0,0,0,0,71,71,
XVII,GRAL. FCO. R. MURGUIA,417,BASICA,5,35,32,0,0,0,1,73,72,
XVII,GRAL. FCO. R. MURGUIA,418,BASICA,4,87,30,0,0,0,2,123,121,
XVII,GRAL. FCO. R. MURGUIA,419,BASICA,3,38,47,0,0,0,5,93,88,
XVII,GRAL. FCO. R. MURGUIA,420,BASICA,0,34,30,0,0,0,3,67,64,
XVII,GRAL. FCO. R. MURGUIA,421,BASICA,0,125,52,0,0,0,4,181,177,
XVII,GRAL. FCO. R. MURGUIA,422,BASICA,1,76,1,0,0,0,0,78,78,
XVII,GRAL. FCO. R. MURGUIA,423,BASICA,1,44,7,0,2,0,1,55,54,
XVII,GRAL. FCO. R. MURGUIA,424,BASICA,3,51,16,0,0,0,0,70,70,
XVII,GRAL. FCO. R. MURGUIA,425,BASICA,44,147,20,0,0,0,10,221,211,
XVII,GRAL. FCO. R. MURGUIA,426,BASICA,0,85,18,0,0,0,3,106,103,
XVII,GRAL. FCO. R. MURGUIA,427,BASICA,1,63,16,0,0,0,2,82,80,
,,,,,,,,,,,,,
XVII,JUAN ALDAMA,718,BASICA,120,205,121,1,0,0,21,468,447,
XVII,JUAN ALDAMA,719,BASICA,94,94,47,1,0,0,4,240,236,
XVII,JUAN ALDAMA,719,CONTIGUA,95,104,46,1,0,0,10,256,246,
XVII,JUAN ALDAMA,720,BASICA,114,130,81,6,0,0,10,341,331,
XVII,JUAN ALDAMA,721,BASICA,64,170,78,0,0,0,6,318,312,
XVII,JUAN ALDAMA,722,BASICA,132,114,150,4,0,0,10,410,400,
XVII,JUAN ALDAMA,723,BASICA,146,134,155,5,0,0,0,440,440,
XVII,JUAN ALDAMA,724,BASICA,71,83,80,0,0,0,18,252,234,
XVII,JUAN ALDAMA,725,BASICA,109,143,169,4,0,0,13,438,425,
XVII,JUAN ALDAMA,726,BASICA,152,112,143,6,0,0,12,425,413,
XVII,JUAN ALDAMA,726,ESPECIAL,5,3,6,1,0,0,0,15,15,
XVII,JUAN ALDAMA,727,BASICA,128,58,72,0,0,0,8,266,258,
XVII,JUAN ALDAMA,728,BASICA,114,90,132,0,0,0,17,353,336,
XVII,JUAN ALDAMA,729,BASICA,135,80,102,2,0,0,7,326,319,
XVII,JUAN ALDAMA,730,BASICA,121,118,116,5,0,0,12,372,360,
XVII,JUAN ALDAMA,731,BASICA,62,8,37,0,0,0,4,111,107,
XVII,JUAN ALDAMA,732,BASICA,7,65,63,4,0,0,2,141,139,
XVII,JUAN ALDAMA,733,BASICA,128,98,45,0,0,0,0,271,271,
XVII,JUAN ALDAMA,734,BASICA,69,57,11,2,0,0,10,149,139,
XVII,JUAN ALDAMA,735,BASICA,38,44,47,5,0,0,15,149,134,
XVII,JUAN ALDAMA,736,BASICA,59,123,44,1,0,0,36,263,227,
XVII,JUAN ALDAMA,737,BASICA,52,86,62,0,0,0,9,209,200,
XVII,JUAN ALDAMA,738,BASICA,29,40,6,0,0,0,0,75,75,
XVII,JUAN ALDAMA,739,BASICA,11,97,132,6,0,0,0,246,246,
XVII,JUAN ALDAMA,740,BASICA,20,85,18,0,0,0,4,127,123,
XVII,JUAN ALDAMA,741,BASICA,9,10,17,2,0,0,0,38,38,
,,,,,,,,,,,,,
XVII,MIGUEL AUZA,884,BASICA,105,93,100,124,0,0,14,436,422,
XVII,MIGUEL AUZA,885,BASICA,125,43,198,114,0,0,43,523,480,
XVII,MIGUEL AUZA,886,BASICA,39,85,75,82,0,0,9,290,281,
XVII,MIGUEL AUZA,887,BASICA,60,72,73,96,0,0,5,306,301,
XVII,MIGUEL AUZA,888,BASICA,97,67,115,64,0,0,3,346,343,
XVII,MIGUEL AUZA,889,BASICA,98,42,112,25,0,0,4,281,277,
XVII,MIGUEL AUZA,890,BASICA,98,155,157,102,0,0,10,522,512,
XVII,MIGUEL AUZA,891,BASICA,78,157,104,143,0,0,0,482,482,
XVII,MIGUEL AUZA,892,BASICA,66,107,98,126,0,0,7,404,397,
XVII,MIGUEL AUZA,893,BASICA,40,90,67,121,0,0,16,334,318,
XVII,MIGUEL AUZA,894,BASICA,24,103,50,86,0,0,9,272,263,
XVII,MIGUEL AUZA,894,CONTIGUA,20,108,31,92,0,0,6,257,251,
XVII,MIGUEL AUZA,895,BASICA,38,78,61,65,0,0,8,250,242,
XVII,MIGUEL AUZA,896,BASICA,44,93,57,39,0,0,5,238,233,
XVII,MIGUEL AUZA,897,BASICA,93,34,33,27,0,0,13,200,187,
XVII,MIGUEL AUZA,898,BASICA,77,51,42,17,0,0,14,201,187,
XVII,MIGUEL AUZA,899,BASICA,45,88,16,12,0,0,4,165,161,
XVII,MIGUEL AUZA,900,BASICA,14,148,114,11,0,0,26,313,287,
XVII,MIGUEL AUZA,901,BASICA,20,229,72,12,0,0,5,338,333,
XVII,MIGUEL AUZA,902,BASICA,10,29,21,2,0,0,3,65,62,
XVII,MIGUEL AUZA,903,BASICA,10,82,19,42,0,0,2,155,153,
XVII,MIGUEL AUZA,904,BASICA,57,158,1,7,0,0,7,230,223,
XVII,MIGUEL AUZA,905,BASICA,1,42,2,3,0,0,0,48,48,
,,,,,,,,,,,,,
XVIII,GRAL. JOAQUIN AMARO,428,BASICA,117,121,90,2,0,0,16,346,330,
XVIII,GRAL. JOAQUIN AMARO,429,BASICA,6,56,100,0,0,0,16,178,162,
XVIII,GRAL. JOAQUIN AMARO,430,BASICA,21,114,52,3,0,0,46,236,190,
XVIII,GRAL. JOAQUIN AMARO,431,BASICA,8,18,22,1,0,0,6,55,49,
XVIII,GRAL. JOAQUIN AMARO,432,BASICA,11,32,8,1,0,0,6,58,52,
XVIII,GRAL. JOAQUIN AMARO,433,BASICA,3,41,41,13,0,0,4,102,98,
XVIII,GRAL. JOAQUIN AMARO,434,BASICA,3,37,15,1,0,0,1,57,56,
XVIII,GRAL. JOAQUIN AMARO,435,BASICA,23,38,23,2,0,0,1,87,86,
,,,,,,,,,,,,,
XVIII,VILLANUEVA,1711,BASICA,109,49,44,3,0,0,9,214,205,
XVIII,VILLANUEVA,1711,CONTIGUA,125,51,34,3,2,0,4,219,215,
XVIII,VILLANUEVA,1712,BASICA,155,69,62,2,2,0,9,299,290,
XVIII,VILLANUEVA,1713,BASICA,153,94,53,15,4,0,7,326,319,
XVIII,VILLANUEVA,1714,BASICA,87,64,31,11,0,0,0,193,193,
XVIII,VILLANUEVA,1715,BASICA,164,84,97,6,0,0,9,360,351,
XVIII,VILLANUEVA,1715,ESPECIAL,23,25,28,1,0,0,0,77,77,
XVIII,VILLANUEVA,1716,BASICA,252,86,90,3,1,0,0,432,432,
XVIII,VILLANUEVA,1717,BASICA,181,81,76,3,0,0,7,348,341,
XVIII,VILLANUEVA,1718,BASICA,208,104,89,5,0,0,3,409,406,
XVIII,VILLANUEVA,1719,BASICA,159,122,77,4,0,0,92,454,362,
XVIII,VILLANUEVA,1720,BASICA,135,87,40,3,2,0,12,279,267,
XVIII,VILLANUEVA,1721,BASICA,57,45,28,2,0,0,3,135,132,
XVIII,VILLANUEVA,1722,BASICA,105,56,59,4,0,0,8,232,224,
XVIII,VILLANUEVA,1723,BASICA,127,115,53,3,1,0,7,306,299,
XVIII,VILLANUEVA,1724,BASICA,100,133,141,8,0,0,12,394,382,
XVIII,VILLANUEVA,1725,BASICA,70,163,93,3,4,0,0,333,333,
XVIII,VILLANUEVA,1726,BASICA,57,202,86,4,6,0,7,362,355,
XVIII,VILLANUEVA,1727,BASICA,75,129,115,10,0,0,8,337,329,
XVIII,VILLANUEVA,1728,BASICA,80,123,96,3,0,0,11,313,302,
XVIII,VILLANUEVA,1729,BASICA,9,16,18,0,2,0,1,46,45,
XVIII,VILLANUEVA,1730,BASICA,34,150,72,4,6,0,10,276,266,
XVIII,VILLANUEVA,1731,BASICA,23,81,88,2,1,0,2,197,195,
XVIII,VILLANUEVA,1732,BASICA,9,48,15,3,0,0,2,77,75,
XVIII,VILLANUEVA,1733,BASICA,7,67,25,2,0,0,6,107,101,
XVIII,VILLANUEVA,1734,BASICA,16,128,26,1,0,0,16,187,171,
XVIII,VILLANUEVA,1734,CONTIGUA,16,136,30,5,2,0,7,196,189,
XVIII,VILLANUEVA,1735,BASICA,18,34,32,1,0,0,9,94,85,
XVIII,VILLANUEVA,1736,BASICA,14,129,58,3,1,0,9,214,205,
XVIII,VILLANUEVA,1737,BASICA,120,49,42,10,0,0,19,240,221,
XVIII,VILLANUEVA,1738,BASICA,12,130,117,18,1,0,12,290,278,
XVIII,VILLANUEVA,1739,BASICA,45,113,134,12,3,0,16,323,307,
XVIII,VILLANUEVA,1740,BASICA,124,121,124,3,1,0,12,385,373,
XVIII,VILLANUEVA,1741,BASICA,4,24,16,0,0,0,0,44,44,
XVIII,VILLANUEVA,1742,BASICA,11,21,60,1,0,0,3,96,93,
XVIII,VILLANUEVA,1743,BASICA,15,96,20,1,2,0,0,134,134,
XVIII,VILLANUEVA,1744,BASICA,17,97,136,0,0,0,7,257,250,
XVIII,VILLANUEVA,1745,BASICA,32,101,107,1,0,0,13,254,241,
XVIII,VILLANUEVA,1746,BASICA,17,33,40,3,0,0,1,94,93,
XVIII,VILLANUEVA,1747,BASICA,8,43,22,2,0,0,8,83,75,
XVIII,VILLANUEVA,1748,BASICA,119,78,9,40,0,0,26,272,246,
XVIII,VILLANUEVA,1749,BASICA,120,115,64,7,0,0,5,311,306,
XVIII,VILLANUEVA,1750,BASICA,35,25,73,2,0,0,9,144,135,
XVIII,VILLANUEVA,1751,BASICA,23,41,56,2,0,0,8,130,122,
XVIII,VILLANUEVA,1752,BASICA,11,15,47,3,0,0,1,77,76,
XVIII,VILLANUEVA,1753,BASICA,21,28,41,4,2,0,12,108,96,
XVIII,VILLANUEVA,1754,BASICA,5,2,31,1,0,0,0,39,39,
XVIII,VILLANUEVA,1755,BASICA,43,55,32,4,3,0,9,146,137,
XVIII,VILLANUEVA,1756,BASICA,5,26,32,6,2,0,1,72,71,
XVIII,VILLANUEVA,1757,BASICA,41,27,43,3,0,0,0,114,114,
XVIII,VILLANUEVA,1758,BASICA,16,62,39,2,2,0,0,121,121,
XVIII,VILLANUEVA,1759,BASICA,39,114,48,6,4,0,8,219,211,
XVIII,VILLANUEVA,1760,BASICA,13,23,41,1,2,0,5,85,80,
XVIII,VILLANUEVA,1761,BASICA,19,14,35,1,0,0,3,72,69,
XVIII,VILLANUEVA,1762,BASICA,11,59,20,0,0,0,1,91,90,
XVIII,VILLANUEVA,1763,BASICA,6,33,13,0,0,0,2,54,52,
XVIII,VILLANUEVA,1764,BASICA,17,42,8,0,0,0,10,77,67,
XVIII,VILLANUEVA,1765,BASICA,41,20,10,1,0,0,2,74,72,
XVIII,VILLANUEVA,1766,BASICA,6,27,12,1,1,0,1,48,47,
XVIII,VILLANUEVA,1767,BASICA,3,27,4,1,0,0,3,38,35,
XVIII,VILLANUEVA,1768,BASICA,6,11,20,0,3,0,1,41,40,
XVIII,VILLANUEVA,1769,BASICA,8,83,33,1,0,0,2,127,125,
XVIII,VILLANUEVA,1770,BASICA,2,35,14,1,0,0,4,56,52,
XVIII,VILLANUEVA,1771,BASICA,2,13,20,0,0,0,1,36,35,
