CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO,CABECERA_DISTRITAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,MC,NVA_ALIANZA,PAC,PS,MORENA,ES,PRI_PVEM_NVA_ALIANZA_PS,PRI_NVA_ALIANZA_PVEM,PRI_PS_PVEM,PRI_PS_NVA_ALIANZA,PVEM_PS_NVA_ALIANZA,PRI_PVEM,PRI_NVA_ALIANZA,PRI_PS,PVEM_NVA_ALIANZA,PVEM_PS,NVA_ALIANZA_PS,CAND_IND1,NUM_VOTOS_CAN_NREG,NUM_VOTOS_VALIDOS,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,36,TOTOLAC,516,3,122,231,637,16,21,23,43,7,129,12,1,0,0,0,0,1,5,0,0,0,0,27,0,1275,28,1303,1830
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,36,TOTOLAC,517,2,126,149,436,13,14,14,33,7,66,7,2,0,0,0,0,0,0,0,0,0,0,22,0,889,20,909,1282
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,36,TOTOLAC,518,2,84,128,433,7,15,18,36,1,75,4,1,0,0,0,0,0,0,0,0,0,0,6,0,808,21,829,1124
4,29,TLAXCALA,6,IXTACUIXTLA DE MARIANO MATAMOROS,36,TOTOLAC,519,1,41,110,229,0,6,7,13,1,38,5,0,0,0,0,0,0,0,0,0,0,0,24,0,474,4,478,721
4,29,TLAXCALA,7,TLAXCALA,33,TLAXCALA,435,3,94,375,397,5,15,17,17,18,50,0,3,0,1,0,0,1,0,0,0,0,0,19,0,1012,25,1037,1632
4,29,TLAXCALA,7,TLAXCALA,33,TLAXCALA,436,3,153,385,454,5,24,4,26,3,53,4,3,0,0,0,0,2,0,0,0,0,0,15,0,1131,34,1165,1775
4,29,TLAXCALA,7,TLAXCALA,33,TLAXCALA,437,2,122,246,375,1,16,7,20,2,36,4,0,2,0,0,0,0,0,1,0,0,0,15,1,848,22,870,1330
4,29,TLAXCALA,7,TLAXCALA,33,TLAXCALA,438,3,236,200,365,3,15,6,30,2,79,6,3,0,0,0,0,0,0,0,0,0,0,19,0,964,23,987,1541
4,29,TLAXCALA,7,TLAXCALA,33,TLAXCALA,439,3,235,311,621,6,16,10,40,0,92,7,0,2,0,0,0,1,1,0,0,0,0,35,0,1377,33,1410,2147
4,29,TLAXCALA,7,TLAXCALA,33,TLAXCALA,440,3,140,340,525,8,27,12,42,13,51,1,8,1,0,0,0,0,0,0,0,0,0,37,0,1205,20,1225,1753
4,29,TLAXCALA,7,TLAXCALA,33,TLAXCALA,441,2,77,249,271,2,10,6,24,1,45,2,5,1,0,0,0,1,0,0,0,0,0,10,0,704,20,724,1164
4,29,TLAXCALA,7,TLAXCALA,33,TLAXCALA,442,2,96,164,350,1,23,12,21,2,46,5,2,0,0,0,0,0,1,0,0,0,0,21,0,744,17,761,1180
4,29,TLAXCALA,7,TLAXCALA,33,TLAXCALA,443,1,37,137,179,4,3,4,15,1,30,1,1,1,0,0,0,0,0,0,0,0,0,15,0,428,9,437,699
4,29,TLAXCALA,7,TLAXCALA,33,TLAXCALA,444,6,285,625,911,20,52,26,76,15,181,9,2,1,0,0,0,6,0,0,0,0,0,84,2,2295,47,2342,3794
4,29,TLAXCALA,7,TLAXCALA,33,TLAXCALA,445,2,100,181,424,8,29,5,52,7,70,3,3,0,0,0,0,1,0,0,0,0,0,30,21,934,0,934,1439
4,29,TLAXCALA,7,TLAXCALA,33,TLAXCALA,446,1,46,157,212,0,4,8,10,2,22,1,3,0,0,0,0,2,0,0,0,0,0,14,0,481,6,487,741
4,29,TLAXCALA,7,TLAXCALA,33,TLAXCALA,447,2,51,165,254,1,11,2,14,3,53,2,1,0,0,0,0,0,0,0,0,0,0,13,10,580,13,593,891
4,29,TLAXCALA,7,TLAXCALA,33,TLAXCALA,448,3,168,299,591,15,19,11,38,6,116,23,0,0,0,0,0,1,0,0,0,0,0,44,0,1331,50,1381,2114
4,29,TLAXCALA,7,TLAXCALA,33,TLAXCALA,449,2,97,292,339,6,11,6,12,1,50,1,3,1,0,0,1,1,0,0,0,0,0,21,0,842,12,854,1346
4,29,TLAXCALA,7,TLAXCALA,33,TLAXCALA,450,2,54,162,218,2,12,0,24,1,57,0,2,0,0,0,0,0,0,0,0,0,0,17,0,549,7,556,841
4,29,TLAXCALA,7,TLAXCALA,33,TLAXCALA,451,3,115,288,568,5,42,11,30,31,67,7,2,1,0,0,1,0,0,1,0,0,0,32,3,1204,36,1240,1944
4,29,TLAXCALA,7,TLAXCALA,33,TLAXCALA,452,3,80,259,435,7,22,7,17,2,78,6,4,1,0,0,0,0,0,0,0,0,0,44,1,963,20,983,1530
4,29,TLAXCALA,7,TLAXCALA,33,TLAXCALA,453,9,455,874,1548,49,67,27,137,39,259,28,5,0,2,0,0,5,0,5,1,0,1,101,6,3609,80,3689,6425
4,29,TLAXCALA,7,TLAXCALA,33,TLAXCALA,454,2,76,129,197,5,19,4,6,1,25,1,1,0,0,0,0,0,0,0,0,0,0,19,0,483,7,490,865
4,29,TLAXCALA,7,TLAXCALA,33,TLAXCALA,455,1,50,112,180,2,13,3,14,0,23,3,2,0,0,0,0,1,0,0,0,0,0,21,0,424,5,429,728
4,29,TLAXCALA,7,TLAXCALA,33,TLAXCALA,456,3,162,360,455,4,21,10,64,3,77,7,2,1,0,0,0,1,0,0,0,0,0,59,3,1229,24,1253,1921
4,29,TLAXCALA,7,TLAXCALA,33,TLAXCALA,457,2,55,214,339,1,9,6,18,1,77,6,2,1,0,0,0,0,0,0,0,0,0,35,0,764,24,788,1246
4,29,TLAXCALA,7,TLAXCALA,33,TLAXCALA,458,7,325,835,931,23,66,11,89,18,180,31,5,7,1,1,0,4,0,1,3,0,0,91,1,2623,88,2711,4855
4,29,TLAXCALA,7,TLAXCALA,33,TLAXCALA,459,3,105,299,525,3,41,12,44,6,96,6,3,0,0,0,0,4,0,0,0,0,0,54,0,1198,32,1230,1934
4,29,TLAXCALA,7,TLAXCALA,33,TLAXCALA,460,2,124,236,369,8,26,5,34,0,35,1,1,0,0,0,0,1,0,0,0,0,0,33,2,875,20,895,1399
4,29,TLAXCALA,7,TLAXCALA,33,TLAXCALA,461,4,374,448,759,6,32,19,40,4,108,12,8,2,0,0,0,3,1,0,0,0,0,61,2,1879,39,1918,2093
4,29,TLAXCALA,7,TLAXCALA,33,TLAXCALA,462,3,140,330,545,12,25,20,30,5,88,6,2,0,0,0,0,0,1,0,0,0,0,41,0,1245,29,1274,1883
4,29,TLAXCALA,7,TLAXCALA,33,TLAXCALA,463,3,144,281,446,6,26,6,30,2,74,3,2,0,0,0,0,0,0,0,0,0,0,43,0,1063,24,1087,1760
4,29,TLAXCALA,7,TLAXCALA,33,TLAXCALA,464,6,306,655,1005,13,79,27,73,8,182,19,12,1,0,0,0,1,2,0,0,0,0,89,0,2472,40,2512,4273
4,29,TLAXCALA,7,TLAXCALA,33,TLAXCALA,465,6,285,630,1048,44,85,19,78,9,171,14,7,0,1,0,0,6,2,0,0,0,0,55,1,2455,73,2528,4263
4,29,TLAXCALA,7,TLAXCALA,33,TLAXCALA,466,6,244,511,899,44,124,10,68,8,156,8,5,1,0,0,1,8,0,0,0,0,6,34,0,2127,77,2204,3798
4,29,TLAXCALA,7,TLAXCALA,33,TLAXCALA,467,2,76,211,361,4,24,40,16,4,66,7,1,3,0,0,0,0,1,0,0,0,0,26,0,840,32,872,1341
4,29,TLAXCALA,7,TLAXCALA,33,TLAXCALA,468,4,163,407,653,18,67,26,57,18,109,3,3,0,0,0,0,2,0,1,0,0,0,34,0,1561,38,1599,2316
4,29,TLAXCALA,7,TLAXCALA,33,TLAXCALA,469,3,171,243,460,12,51,31,26,8,72,4,1,1,0,0,0,0,0,0,0,0,0,29,0,1109,31,1140,1519
4,29,TLAXCALA,8,CONTLA DE JUAN CUAMATZI,1,AMAXAC DE GUERRERO,1,2,50,205,294,48,11,10,30,2,66,7,0,1,0,0,1,3,1,0,0,0,0,20,0,749,18,767,1051
4,29,TLAXCALA,8,CONTLA DE JUAN CUAMATZI,1,AMAXAC DE GUERRERO,2,5,199,670,778,89,16,47,108,6,160,10,5,3,1,0,0,5,0,0,0,0,0,41,1,2139,36,2175,3136
4,29,TLAXCALA,8,CONTLA DE JUAN CUAMATZI,1,AMAXAC DE GUERRERO,3,4,217,578,727,97,19,31,115,7,133,5,1,1,0,0,0,8,1,0,1,0,0,23,1,1965,44,2009,2869
4,29,TLAXCALA,8,CONTLA DE JUAN CUAMATZI,1,AMAXAC DE GUERRERO,4,1,68,121,195,31,4,2,33,4,41,2,0,0,0,0,0,0,0,0,0,0,0,2,1,504,15,519,627
4,29,TLAXCALA,8,CONTLA DE JUAN CUAMATZI,2,APETATITLAN DE ANTONIO CARVAJAL,5,4,292,497,627,14,21,19,18,3,132,6,3,1,0,0,0,2,1,0,0,0,0,29,1,1666,50,1716,2366
4,29,TLAXCALA,8,CONTLA DE JUAN CUAMATZI,2,APETATITLAN DE ANTONIO CARVAJAL,6,2,127,151,184,2,6,0,18,0,26,5,5,1,0,0,0,1,0,0,0,0,0,11,0,537,15,552,826
4,29,TLAXCALA,8,CONTLA DE JUAN CUAMATZI,2,APETATITLAN DE ANTONIO CARVAJAL,7,1,32,59,92,1,3,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,0,4,0,207,10,217,305
4,29,TLAXCALA,8,CONTLA DE JUAN CUAMATZI,2,APETATITLAN DE ANTONIO CARVAJAL,8,3,310,456,477,9,16,11,39,2,91,6,2,1,0,0,0,0,1,0,0,0,0,32,1,1454,33,1487,2123
4,29,TLAXCALA,8,CONTLA DE JUAN CUAMATZI,2,APETATITLAN DE ANTONIO CARVAJAL,9,4,469,361,553,8,26,18,48,4,89,4,2,0,0,0,0,1,0,0,0,0,0,29,12,1624,32,1656,2271
4,29,TLAXCALA,8,CONTLA DE JUAN CUAMATZI,2,APETATITLAN DE ANTONIO CARVAJAL,10,4,305,424,738,7,12,13,52,4,87,9,2,1,1,0,0,4,0,1,0,0,0,31,0,1691,35,1726,2363
4,29,TLAXCALA,8,CONTLA DE JUAN CUAMATZI,2,APETATITLAN DE ANTONIO CARVAJAL,11,2,146,193,210,4,6,8,7,4,53,2,1,0,0,0,0,0,0,0,0,0,0,8,0,642,12,654,826
4,29,TLAXCALA,8,CONTLA DE JUAN CUAMATZI,18,CONTLA DE JUAN CUAMATZI,267,3,173,288,562,9,7,4,21,6,103,11,0,1,0,0,0,0,0,0,0,0,0,27,0,1212,26,1238,1785
4,29,TLAXCALA,8,CONTLA DE JUAN CUAMATZI,18,CONTLA DE JUAN CUAMATZI,268,4,291,416,616,19,17,17,25,12,108,11,1,1,0,1,0,0,2,1,0,0,0,40,1,1579,38,1617,2359
4,29,TLAXCALA,8,CONTLA DE JUAN CUAMATZI,18,CONTLA DE JUAN CUAMATZI,269,4,180,335,408,8,17,5,17,2,99,5,0,3,0,0,0,2,2,0,0,0,0,23,1,1107,46,1153,1679
4,29,TLAXCALA,8,CONTLA DE JUAN CUAMATZI,18,CONTLA DE JUAN CUAMATZI,270,2,127,212,306,8,1,2,30,5,75,14,2,0,0,0,0,0,1,0,0,0,0,18,0,801,26,827,1302
4,29,TLAXCALA,8,CONTLA DE JUAN CUAMATZI,18,CONTLA DE JUAN CUAMATZI,271,3,166,341,462,12,12,9,38,10,96,8,7,1,0,0,0,1,0,0,0,0,0,20,0,1183,25,1208,1770
4,29,TLAXCALA,8,CONTLA DE JUAN CUAMATZI,18,CONTLA DE JUAN CUAMATZI,272,5,394,558,850,12,21,8,40,8,162,21,6,0,0,0,0,1,0,0,0,0,0,52,1,2134,45,2179,3055
4,29,TLAXCALA,8,CONTLA DE JUAN CUAMATZI,18,CONTLA DE JUAN CUAMATZI,273,3,230,381,518,12,22,12,30,11,105,12,2,0,0,0,0,0,1,0,0,0,0,30,0,1366,38,1404,1937
4,29,TLAXCALA,8,CONTLA DE JUAN CUAMATZI,18,CONTLA DE JUAN CUAMATZI,274,2,149,301,314,10,13,1,16,2,75,9,1,0,0,0,0,1,0,0,0,0,0,11,0,903,30,933,1182
4,29,TLAXCALA,8,CONTLA DE JUAN CUAMATZI,18,CONTLA DE JUAN CUAMATZI,275,3,183,326,379,6,29,12,42,10,76,7,5,0,1,0,0,2,1,0,0,0,0,12,0,1091,32,1123,1645
4,29,TLAXCALA,8,CONTLA DE JUAN CUAMATZI,18,CONTLA DE JUAN CUAMATZI,276,3,202,394,458,13,17,11,32,9,100,8,2,0,0,0,0,0,0,2,0,0,0,14,0,1262,37,1299,1772
4,29,TLAXCALA,8,CONTLA DE JUAN CUAMATZI,18,CONTLA DE JUAN CUAMATZI,277,1,65,134,97,4,3,1,9,4,24,1,0,0,0,0,0,1,0,0,0,0,0,4,3,350,12,362,449
4,29,TLAXCALA,8,CONTLA DE JUAN CUAMATZI,18,CONTLA DE JUAN CUAMATZI,278,1,68,49,101,7,0,3,14,1,54,2,0,0,0,0,0,0,0,0,0,0,0,7,0,306,13,319,558
4,29,TLAXCALA,8,CONTLA DE JUAN CUAMATZI,18,CONTLA DE JUAN CUAMATZI,279,3,156,325,322,2,15,15,59,4,142,11,1,0,0,0,0,0,0,0,0,0,1,29,0,1082,46,1128,1635
4,29,TLAXCALA,8,CONTLA DE JUAN CUAMATZI,18,CONTLA DE JUAN CUAMATZI,280,1,60,90,83,0,2,3,8,0,33,2,1,0,0,0,0,0,0,0,0,0,0,4,0,286,6,292,481
4,29,TLAXCALA,8,CONTLA DE JUAN CUAMATZI,18,CONTLA DE JUAN CUAMATZI,281,3,247,388,251,11,8,5,119,8,162,7,3,1,0,0,0,3,0,1,0,0,0,31,1,1246,51,1297,1921
4,29,TLAXCALA,8,CONTLA DE JUAN CUAMATZI,18,CONTLA DE JUAN CUAMATZI,282,1,58,73,87,1,1,1,14,0,29,2,0,0,0,0,0,0,0,0,0,0,0,6,0,272,2,274,414
4,29,TLAXCALA,8,CONTLA DE JUAN CUAMATZI,18,CONTLA DE JUAN CUAMATZI,283,2,139,277,349,8,16,3,17,4,70,6,2,0,0,0,0,0,0,0,0,0,0,18,0,909,9,918,1432
4,29,TLAXCALA,8,CONTLA DE JUAN CUAMATZI,26,SANTA CRUZ TLAXCALA,365,3,221,214,317,34,27,13,20,26,68,2,1,0,0,0,0,0,0,3,0,0,0,18,2,966,47,1013,1788
4,29,TLAXCALA,8,CONTLA DE JUAN CUAMATZI,26,SANTA CRUZ TLAXCALA,366,3,237,312,725,25,12,22,19,18,56,4,4,0,0,0,0,0,1,1,0,0,0,13,2,1451,34,1485,2040
4,29,TLAXCALA,8,CONTLA DE JUAN CUAMATZI,26,SANTA CRUZ TLAXCALA,367,3,308,240,575,27,40,5,21,7,91,9,1,1,0,0,0,1,0,0,0,0,0,25,0,1351,39,1390,1963
4,29,TLAXCALA,8,CONTLA DE JUAN CUAMATZI,26,SANTA CRUZ TLAXCALA,368,3,198,244,580,22,39,6,24,2,79,3,1,0,0,0,0,0,0,0,0,0,0,28,1,1227,22,1249,1754
4,29,TLAXCALA,8,CONTLA DE JUAN CUAMATZI,26,SANTA CRUZ TLAXCALA,369,3,263,311,564,93,35,10,35,1,46,6,2,1,0,0,0,1,0,0,0,0,0,16,0,1384,30,1414,2057
4,29,TLAXCALA,8,CONTLA DE JUAN CUAMATZI,26,SANTA CRUZ TLAXCALA,370,2,105,143,398,31,5,4,8,1,20,0,1,0,0,0,0,0,0,0,0,0,0,4,0,720,12,732,919
4,29,TLAXCALA,8,CONTLA DE JUAN CUAMATZI,26,SANTA CRUZ TLAXCALA,371,4,292,447,613,61,12,18,45,2,44,9,0,0,0,0,0,4,0,0,0,0,0,15,0,1562,42,1604,2474
4,29,TLAXCALA,9,CHIAUTEMPAN,10,CHIAUTEMPAN,122,3,197,356,384,12,29,5,11,8,89,15,2,2,1,0,0,1,0,0,0,0,0,29,0,1141,37,1178,1620
4,29,TLAXCALA,9,CHIAUTEMPAN,10,CHIAUTEMPAN,123,3,109,410,389,13,23,9,22,2,74,9,3,2,0,0,0,1,0,0,0,0,0,28,1,1095,31,1126,1674
4,29,TLAXCALA,9,CHIAUTEMPAN,10,CHIAUTEMPAN,124,3,147,385,365,12,14,9,46,6,78,10,1,1,0,0,0,1,0,0,0,0,0,45,1,1121,40,1161,1905
4,29,TLAXCALA,9,CHIAUTEMPAN,10,CHIAUTEMPAN,125,3,152,338,316,19,15,8,15,5,69,8,6,1,0,0,0,3,0,0,0,0,1,29,1,986,31,1017,1575
4,29,TLAXCALA,9,CHIAUTEMPAN,10,CHIAUTEMPAN,126,3,165,438,455,23,25,15,40,12,100,7,3,0,0,0,0,2,0,0,0,0,0,16,1,1302,48,1350,2012
4,29,TLAXCALA,9,CHIAUTEMPAN,10,CHIAUTEMPAN,127,4,205,525,537,13,33,14,28,11,106,10,4,1,0,0,0,0,0,2,0,0,0,45,0,1534,52,1586,2537
4,29,TLAXCALA,9,CHIAUTEMPAN,10,CHIAUTEMPAN,128,2,70,218,212,2,11,4,13,0,42,2,1,1,0,0,0,2,0,0,0,1,0,16,0,595,18,613,1003
4,29,TLAXCALA,9,CHIAUTEMPAN,10,CHIAUTEMPAN,129,2,121,247,273,5,17,4,12,6,38,6,4,0,0,0,0,2,0,0,0,0,0,19,1,755,16,771,1146
4,29,TLAXCALA,9,CHIAUTEMPAN,10,CHIAUTEMPAN,130,2,62,190,205,1,8,2,6,2,25,1,1,0,0,0,0,1,0,0,0,0,0,19,0,523,16,539,782
4,29,TLAXCALA,9,CHIAUTEMPAN,10,CHIAUTEMPAN,131,2,117,268,294,9,18,8,15,3,69,7,1,1,0,0,0,1,1,0,0,0,0,23,1,836,22,858,1225
4,29,TLAXCALA,9,CHIAUTEMPAN,10,CHIAUTEMPAN,132,2,133,262,306,9,7,5,8,2,45,8,1,0,0,0,0,1,0,0,0,0,0,26,0,813,14,827,1238
4,29,TLAXCALA,9,CHIAUTEMPAN,10,CHIAUTEMPAN,133,2,87,229,306,12,8,8,14,3,48,0,0,0,0,0,0,1,1,1,0,0,0,7,0,725,15,740,1064
4,29,TLAXCALA,9,CHIAUTEMPAN,10,CHIAUTEMPAN,134,2,80,151,176,4,10,1,8,1,35,1,3,0,14,0,1,1,0,0,0,0,0,9,1,496,9,505,817
4,29,TLAXCALA,9,CHIAUTEMPAN,10,CHIAUTEMPAN,135,2,40,185,247,3,4,3,6,0,31,7,1,0,0,0,0,0,0,0,0,0,0,16,0,543,28,571,956
4,29,TLAXCALA,9,CHIAUTEMPAN,10,CHIAUTEMPAN,136,1,31,93,144,2,5,2,6,1,25,1,0,0,0,0,0,2,0,1,0,0,0,18,0,331,7,338,514
4,29,TLAXCALA,9,CHIAUTEMPAN,10,CHIAUTEMPAN,137,3,173,369,493,20,28,15,47,4,122,11,1,1,0,0,0,1,0,0,0,0,1,38,1,1325,38,1363,2199
4,29,TLAXCALA,9,CHIAUTEMPAN,10,CHIAUTEMPAN,138,2,126,316,269,5,19,4,14,0,53,7,0,0,0,0,0,0,0,1,0,0,0,24,0,838,35,873,1286
4,29,TLAXCALA,9,CHIAUTEMPAN,10,CHIAUTEMPAN,139,5,221,551,563,13,16,10,35,8,124,5,3,2,0,0,1,4,0,1,0,0,0,43,0,1600,51,1651,2534
4,29,TLAXCALA,9,CHIAUTEMPAN,10,CHIAUTEMPAN,140,3,93,311,310,14,27,8,19,2,88,5,0,0,0,0,0,0,1,0,0,0,0,24,0,902,39,941,1540
4,29,TLAXCALA,9,CHIAUTEMPAN,10,CHIAUTEMPAN,141,6,405,774,874,32,90,27,20,7,170,11,2,1,0,0,0,6,1,0,1,0,0,54,0,2475,90,2565,4210
4,29,TLAXCALA,9,CHIAUTEMPAN,10,CHIAUTEMPAN,142,3,166,367,405,11,36,12,32,2,107,11,2,1,0,0,1,1,1,1,0,0,0,30,0,1186,37,1223,1915
4,29,TLAXCALA,9,CHIAUTEMPAN,10,CHIAUTEMPAN,143,3,155,344,384,19,21,5,17,10,82,6,0,0,0,0,0,3,0,0,0,0,0,33,0,1079,32,1111,1703
4,29,TLAXCALA,9,CHIAUTEMPAN,10,CHIAUTEMPAN,144,4,244,581,654,27,32,9,41,9,162,8,4,3,0,0,0,5,0,1,0,0,0,65,0,1845,57,1902,2980
4,29,TLAXCALA,9,CHIAUTEMPAN,10,CHIAUTEMPAN,145,3,153,402,357,13,33,14,33,11,86,7,2,1,0,0,0,7,0,0,0,0,0,16,0,1135,51,1186,1717
4,29,TLAXCALA,9,CHIAUTEMPAN,10,CHIAUTEMPAN,146,3,130,387,278,6,28,15,25,6,85,7,0,0,1,1,0,1,1,0,1,0,0,29,0,1001,28,1029,1648
4,29,TLAXCALA,9,CHIAUTEMPAN,10,CHIAUTEMPAN,147,2,71,389,261,18,29,7,32,3,83,6,3,2,0,0,0,3,3,3,0,0,0,23,0,936,43,979,1500
4,29,TLAXCALA,9,CHIAUTEMPAN,10,CHIAUTEMPAN,148,2,80,379,223,13,21,8,43,2,41,1,3,0,0,0,0,3,0,0,0,0,0,17,0,834,42,876,1394
4,29,TLAXCALA,9,CHIAUTEMPAN,10,CHIAUTEMPAN,149,4,284,512,470,16,49,18,112,8,160,6,0,1,0,0,0,2,0,0,0,0,0,19,1,1658,87,1745,2718
4,29,TLAXCALA,9,CHIAUTEMPAN,10,CHIAUTEMPAN,156,2,128,296,286,13,22,14,24,3,72,5,4,0,0,0,0,1,0,1,1,0,0,18,0,888,39,927,1401
4,29,TLAXCALA,9,CHIAUTEMPAN,10,CHIAUTEMPAN,157,2,113,216,158,8,15,11,18,5,48,5,2,0,0,0,0,5,0,0,0,0,0,15,5,624,35,659,1036
4,29,TLAXCALA,9,CHIAUTEMPAN,52,LA MAGDALENA TLALTELULCO,150,2,139,185,274,17,10,10,10,4,64,17,0,0,0,0,0,2,0,0,0,0,0,16,0,748,19,767,1211
4,29,TLAXCALA,9,CHIAUTEMPAN,52,LA MAGDALENA TLALTELULCO,151,7,489,734,1249,131,85,83,51,24,179,98,5,1,0,0,4,12,0,0,0,0,0,59,0,3204,110,3314,4566
4,29,TLAXCALA,9,CHIAUTEMPAN,52,LA MAGDALENA TLALTELULCO,152,4,276,449,756,49,94,52,33,15,68,49,163,0,1,0,0,9,5,2,2,0,1,19,0,2043,53,2096,2810
4,29,TLAXCALA,9,CHIAUTEMPAN,52,LA MAGDALENA TLALTELULCO,153,2,162,269,331,15,34,124,14,14,64,19,0,0,0,0,0,8,1,0,0,0,0,12,0,1067,37,1104,1446
4,29,TLAXCALA,9,CHIAUTEMPAN,52,LA MAGDALENA TLALTELULCO,154,3,166,247,484,37,45,31,18,6,55,13,1,2,0,0,0,12,0,2,0,0,0,19,0,1138,29,1167,1587
4,29,TLAXCALA,9,CHIAUTEMPAN,52,LA MAGDALENA TLALTELULCO,155,3,182,298,467,64,41,26,16,15,62,20,2,1,0,0,5,8,0,0,0,0,0,14,0,1221,37,1258,1736
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,178,5,448,565,313,68,18,35,85,18,172,21,0,0,0,0,0,3,1,0,0,0,0,47,0,1794,63,1857,3409
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,179,5,363,596,400,28,9,41,70,14,135,7,5,2,0,0,0,2,1,0,0,1,0,44,21,1739,68,1807,3647
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,181,3,232,364,313,6,11,21,38,9,107,5,3,1,0,0,0,0,0,1,0,0,0,37,0,1148,46,1194,2087
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,182,2,133,212,148,22,11,7,17,3,80,5,1,0,1,0,0,3,1,0,0,0,0,8,0,652,21,673,1346
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,183,3,195,315,269,17,8,26,18,11,130,10,1,0,0,0,0,2,0,0,0,0,0,36,2,1040,31,1071,2012
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,184,2,163,332,132,16,8,10,21,6,48,3,0,0,0,0,0,2,0,1,0,0,0,4,0,746,41,787,1235
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,185,2,137,223,177,16,11,14,15,8,76,6,0,1,0,0,0,2,1,0,0,0,0,21,1,709,34,743,1335
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,186,2,138,288,143,17,8,10,15,9,89,4,0,0,0,0,0,2,0,0,0,0,0,15,2,740,24,764,1241
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,187,4,239,362,216,17,5,26,25,4,92,5,0,0,0,0,0,1,1,0,1,1,0,28,0,1023,31,1054,1955
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,189,3,176,256,211,14,7,12,20,7,86,6,0,0,0,0,0,2,0,0,0,0,0,18,0,815,28,843,1551
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,190,2,107,163,131,9,7,26,9,8,44,1,0,0,0,0,0,2,2,0,0,0,0,10,0,519,24,543,973
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,191,2,141,232,98,28,6,13,17,3,54,3,0,1,0,0,0,3,2,0,0,0,0,11,0,612,31,643,1128
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,192,3,291,339,298,35,14,11,22,15,78,7,0,1,0,0,0,3,1,0,0,0,0,27,0,1142,47,1189,1895
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,193,2,100,209,128,11,4,9,7,2,24,0,1,0,0,0,0,0,0,0,0,0,0,0,5,500,22,522,807
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,194,4,347,436,378,125,26,35,38,25,83,41,5,3,4,3,0,3,2,0,0,0,0,21,0,1575,62,1637,2471
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,195,3,230,271,260,38,11,10,26,10,79,23,1,0,2,0,0,2,1,0,0,0,0,15,0,979,52,1031,1752
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,205,1,91,86,16,6,0,0,2,1,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,7,230,257
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,206,2,138,389,161,11,0,2,19,2,50,0,0,0,0,0,0,2,0,0,0,0,0,3,0,777,13,790,966
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,207,1,80,298,71,6,14,4,7,16,14,0,1,0,0,0,0,1,0,0,0,0,0,3,3,518,17,535,734
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,208,1,105,203,127,16,0,1,16,41,19,0,0,0,0,0,0,1,0,0,0,0,0,5,0,534,10,544,733
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,209,1,71,285,152,8,3,2,43,5,18,4,2,0,0,0,0,1,0,0,0,0,0,3,0,597,18,615,742
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,210,1,20,91,18,2,1,2,9,3,7,2,0,1,0,0,0,0,0,0,0,0,0,1,0,157,6,163,223
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,211,2,72,236,220,23,3,19,13,4,30,5,0,0,0,0,0,1,2,0,0,0,0,8,0,636,30,666,869
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,213,4,353,825,348,62,10,29,44,41,47,5,3,0,2,0,0,2,0,1,0,0,1,15,0,1788,90,1878,2656
4,29,TLAXCALA,10,HUAMANTLA,13,HUAMANTLA,214,3,256,554,239,30,9,32,23,18,34,5,1,1,0,0,0,3,0,0,0,0,0,12,0,1217,54,1271,1885
