CIRCUNSCRIPCION,ID_ESTADO,NOMBRE_ESTADO,ID_DISTRITO_LOCAL,CABECERA_DISTRITAL_LOCAL,ID_MUNICIPIO,MUNICIPIO,SECCION,CASILLAS,PAN,PRI,PRD,PVEM,PT,MC,NA,MORENA,ES,PSD,HUMANISTA,PAN_MC,PRD_PSD,PT_MORENA_ES,PT_MORENA,PT_ES,MORENA_ES,CAND_IND1,NUM_VOTOS_VALIDOS,NUM_VOTOS_CAN_NREG,NUM_VOTOS_NULOS,TOTAL_VOTOS,LISTA_NOMINAL
4,17,MORELOS,11,JOJUTLA,19,TEPALCINGO,665,2,35,35,74,56,109,17,19,185,87,38,10,0,4,17,3,1,7,47,744,0,35,779,1121
4,17,MORELOS,11,JOJUTLA,19,TEPALCINGO,666,1,2,5,18,7,14,1,4,15,7,3,0,0,1,2,0,0,0,1,80,0,3,83,96
4,17,MORELOS,11,JOJUTLA,19,TEPALCINGO,667,3,107,53,83,172,72,51,33,209,67,27,21,4,3,9,1,0,3,21,936,0,72,1008,1554
4,17,MORELOS,11,JOJUTLA,19,TEPALCINGO,668,2,40,48,47,114,65,27,26,179,41,29,16,3,2,6,2,0,4,37,686,0,66,752,1208
4,17,MORELOS,11,JOJUTLA,19,TEPALCINGO,669,2,57,43,109,25,104,19,52,319,124,33,23,0,2,14,4,2,10,69,1009,0,27,1036,1449
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,734,3,45,73,81,43,112,37,54,236,83,24,21,1,2,28,3,2,6,329,1180,0,44,1224,1939
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,735,3,42,59,55,47,88,54,21,217,78,18,16,1,2,18,1,4,2,185,908,0,50,958,1531
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,736,2,31,38,39,24,58,21,29,174,45,5,13,1,0,10,2,3,3,144,640,1,26,667,1042
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,737,5,56,77,118,57,205,64,60,431,156,59,33,4,6,20,3,17,7,270,1643,3,74,1720,2627
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,738,4,72,63,61,23,111,38,37,407,92,10,25,7,3,37,3,2,10,259,1260,0,35,1295,1643
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,739,3,38,80,82,25,111,14,41,293,61,10,43,1,0,22,3,6,9,128,967,0,27,994,1611
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,740,4,82,149,85,42,177,29,78,428,132,15,29,0,2,17,6,2,10,249,1532,0,43,1575,2274
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,741,3,75,50,59,32,116,16,26,371,99,6,21,2,5,26,5,5,8,188,1110,0,30,1140,1619
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,742,2,41,23,44,17,87,20,33,247,59,3,13,1,3,22,5,1,7,182,808,0,31,839,1149
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,743,3,27,72,79,35,117,20,39,273,72,50,10,0,15,15,5,1,6,200,1036,0,46,1082,1841
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,744,1,17,33,60,28,39,17,21,90,24,12,4,0,2,6,3,1,1,72,430,0,19,449,646
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,745,3,8,47,75,28,132,20,37,190,65,18,22,0,5,22,3,1,4,73,750,0,39,789,1222
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,746,1,5,19,50,23,39,12,16,53,35,24,12,0,1,9,2,4,2,42,348,0,20,368,655
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,747,1,9,9,53,14,24,5,6,20,14,30,0,1,9,1,0,8,0,0,203,0,12,215,362
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,748,1,6,35,90,17,67,13,7,68,53,20,6,1,8,11,1,5,6,18,432,0,20,452,578
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,749,2,41,35,77,43,58,32,25,117,41,27,5,1,4,6,4,1,7,55,579,0,28,607,876
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,750,1,4,7,45,38,52,4,5,39,13,26,3,0,2,3,2,0,3,33,279,0,22,301,484
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,751,1,11,35,38,14,29,7,10,49,22,25,4,1,3,3,1,0,0,15,267,0,11,278,404
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,752,1,6,23,23,9,18,1,0,43,16,8,3,0,2,3,1,0,1,13,170,0,12,182,245
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,753,1,11,10,28,14,24,11,7,41,10,29,4,0,0,1,1,0,3,5,199,0,17,216,382
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,754,1,1,13,27,9,21,8,4,14,19,6,2,0,1,6,1,1,1,1,135,0,10,145,218
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,755,1,4,5,47,17,17,2,11,12,13,30,7,0,4,0,0,1,0,36,206,0,11,217,293
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,756,2,20,44,69,22,57,6,21,111,37,13,5,0,2,7,2,1,5,21,443,0,37,480,783
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,757,2,6,19,71,8,13,5,4,14,5,13,4,0,4,4,2,0,1,14,187,0,19,206,280
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,758,1,4,20,12,7,7,2,1,7,1,1,0,1,0,1,0,0,0,3,67,0,4,71,103
4,17,MORELOS,11,JOJUTLA,25,TLAQUILTENANGO,759,1,10,6,27,5,10,7,1,14,5,6,2,0,2,2,0,0,0,14,111,0,4,115,168
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,455,8,298,115,334,134,324,88,59,1020,342,51,44,17,12,94,19,15,40,114,3120,1,117,3238,5311
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,456,5,165,74,166,55,193,40,34,594,210,21,10,8,2,76,11,4,27,165,1855,0,81,1936,3229
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,465,12,617,209,389,166,454,106,93,1727,475,68,50,27,26,179,23,8,64,161,4842,0,143,4985,7576
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,476,3,251,65,91,33,89,38,33,355,76,11,10,6,4,35,2,1,11,30,1141,0,43,1184,1829
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,487,9,276,146,411,131,406,82,68,1148,347,38,37,12,25,153,19,9,53,91,3452,0,161,3613,6071
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,488,6,268,95,369,84,291,75,43,946,227,66,29,6,12,78,14,10,21,70,2704,12,93,2809,4289
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,489,7,303,81,341,88,299,42,50,857,234,51,24,17,23,137,16,8,19,69,2659,15,102,2776,4615
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,490,2,67,19,84,27,90,31,12,257,172,20,8,6,6,20,6,1,12,17,855,0,35,890,1305
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,491,2,49,19,118,18,99,16,13,207,73,32,6,4,11,23,8,3,15,12,726,0,13,739,1256
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,492,2,70,43,172,25,103,14,17,261,66,13,8,2,2,38,1,5,11,25,876,0,38,914,1474
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,493,3,113,30,127,35,121,28,31,426,85,24,9,9,7,46,5,4,16,43,1159,15,41,1215,1988
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,494,2,70,47,76,20,62,12,15,196,53,4,4,4,1,14,3,1,4,24,610,0,23,633,982
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,495,3,103,42,157,35,137,23,16,337,88,119,11,2,4,36,9,5,15,13,1152,0,31,1183,1891
4,17,MORELOS,12,YAUTEPEC,11,JIUTEPEC,496,4,236,119,298,85,181,45,60,579,158,27,16,10,13,48,10,8,12,45,1950,0,81,2031,2978
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,799,5,182,97,276,58,193,39,25,406,157,57,19,8,31,47,7,8,24,48,1682,0,62,1744,3198
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,800,3,125,74,182,21,92,28,23,277,132,36,12,6,6,13,3,5,4,78,1117,0,35,1152,1758
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,801,4,183,56,195,51,139,24,18,270,106,35,12,6,18,36,4,4,8,54,1219,0,57,1276,2107
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,802,3,150,78,185,41,136,40,23,337,105,34,17,9,16,25,6,5,5,62,1274,11,23,1308,2099
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,803,2,109,56,114,23,108,20,17,282,93,10,8,7,2,18,1,2,8,46,924,0,21,945,1361
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,804,2,102,49,185,31,99,18,21,222,91,22,6,4,111,18,3,3,1,56,1042,0,33,1075,1471
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,805,2,100,42,131,29,102,13,14,280,104,28,7,5,6,23,3,2,4,32,925,0,34,959,1449
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,806,2,67,67,81,17,94,20,16,215,79,17,6,0,5,12,2,3,1,32,734,0,13,747,1046
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,807,2,77,50,45,33,34,9,12,83,29,74,7,2,9,8,1,5,12,23,513,0,16,529,820
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,808,2,69,34,82,24,80,13,15,214,67,9,3,3,3,13,3,1,23,31,687,0,18,705,986
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,809,2,101,50,60,16,67,10,7,198,52,8,5,18,10,21,1,0,1,23,648,0,23,671,925
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,810,3,131,164,164,30,134,37,37,387,104,18,13,10,6,21,6,0,4,45,1311,0,29,1340,1818
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,811,5,154,135,283,65,220,34,42,558,182,43,18,2,20,52,16,10,25,72,1931,0,62,1993,3505
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,812,3,105,35,157,26,136,24,28,296,107,27,11,2,16,18,3,4,7,38,1040,2,32,1074,1618
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,813,3,90,77,114,29,124,15,17,216,97,23,11,4,4,20,6,7,10,18,882,0,37,919,1544
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,814,1,37,36,58,12,56,4,12,92,36,12,2,1,4,7,3,2,5,17,396,0,15,411,674
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,815,2,88,40,111,27,93,19,9,199,66,10,7,2,6,25,1,1,7,15,726,0,25,751,1141
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,816,3,96,78,129,29,109,41,24,298,80,20,4,7,9,27,10,3,20,36,1020,0,50,1070,1728
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,817,10,300,180,459,99,417,99,54,993,297,101,25,23,33,101,14,24,40,103,3362,15,138,3515,6139
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,818,4,189,102,299,45,152,29,25,342,129,46,18,10,25,63,10,8,12,54,1558,1,82,1641,2687
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,819,2,57,29,94,21,87,18,21,235,62,10,3,3,5,23,7,2,13,42,732,0,28,760,1164
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,820,2,58,34,72,19,72,11,10,210,60,10,5,3,7,17,3,2,12,27,632,0,35,667,1162
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,821,2,62,35,112,21,48,13,8,101,31,8,6,2,7,12,4,2,7,13,492,0,20,512,845
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,822,3,97,46,221,45,112,38,15,250,92,28,10,5,9,23,8,8,15,24,1046,0,27,1073,1833
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,823,2,67,44,98,18,77,27,15,208,51,11,8,5,2,15,3,8,6,40,703,0,16,719,1161
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,824,2,49,44,78,13,66,15,8,189,49,4,4,1,7,21,4,2,14,12,580,0,29,609,1228
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,825,2,59,49,131,24,68,14,7,173,45,13,3,2,6,19,2,3,7,11,636,3,27,666,1126
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,826,2,86,35,164,40,74,22,13,143,38,21,8,1,7,21,6,3,8,23,713,0,30,743,1374
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,827,2,60,35,61,16,71,35,7,125,29,8,5,2,4,11,6,6,6,14,501,2,21,524,891
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,828,2,82,53,142,22,71,27,20,262,56,10,9,1,7,19,2,4,5,46,838,0,24,862,1285
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,829,2,56,21,117,29,61,21,13,200,53,9,4,1,3,20,4,2,1,49,664,0,27,691,1060
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,830,2,139,47,86,22,50,24,12,196,46,20,14,6,5,18,6,2,5,34,732,0,27,759,1174
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,831,3,158,63,232,27,125,22,13,331,52,16,12,2,13,23,5,1,11,41,1147,0,54,1201,1868
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,832,1,63,18,44,7,15,12,3,64,15,7,7,2,6,7,0,0,1,9,280,0,11,291,475
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,833,2,119,49,69,24,55,17,9,131,42,21,9,2,5,13,4,2,9,23,603,0,25,628,913
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,834,4,198,119,160,28,101,44,29,377,85,22,18,7,9,24,3,4,11,50,1289,0,31,1320,1897
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,835,3,186,73,70,26,68,23,7,213,39,3,4,7,6,11,1,1,5,19,762,0,34,796,825
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,836,2,126,32,111,28,81,35,19,211,53,5,11,2,9,20,4,3,7,77,834,0,32,866,1222
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,837,3,87,60,165,20,61,27,11,248,37,7,8,4,6,20,2,5,10,124,902,0,62,964,1565
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,838,2,101,36,91,35,58,23,15,166,54,14,5,3,2,15,3,1,4,28,654,0,22,676,1017
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,839,3,159,84,203,33,82,27,10,289,71,12,15,14,10,15,2,0,13,50,1089,0,41,1130,1681
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,840,2,108,48,72,15,53,34,11,210,51,12,11,14,5,14,4,0,9,64,735,0,19,754,1060
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,841,1,42,14,60,6,11,7,3,70,27,1,4,1,5,5,0,0,4,16,276,0,19,295,472
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,842,2,73,47,123,15,68,19,13,191,63,10,9,4,6,14,2,5,4,45,711,1,27,739,1118
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,843,3,159,63,298,21,107,24,22,237,73,40,11,13,20,22,9,0,2,26,1147,0,39,1186,1643
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,844,5,261,81,578,70,205,44,40,504,160,60,23,10,30,46,5,5,10,77,2209,0,71,2280,3439
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,845,2,69,26,122,19,89,8,12,172,52,49,3,2,16,10,2,2,43,34,730,0,24,754,1110
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,846,2,56,35,121,14,56,8,3,160,35,11,5,1,4,9,2,3,5,38,566,6,29,601,880
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,847,2,108,29,146,22,87,36,15,206,63,35,10,8,10,14,3,1,3,21,817,0,25,842,1241
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,848,3,73,91,206,35,89,18,17,214,55,28,7,6,10,16,1,0,8,27,901,10,50,961,1551
4,17,MORELOS,12,YAUTEPEC,29,YAUTEPEC,849,1,13,61,100,15,41,12,3,86,43,72,2,0,9,12,13,1,3,21,507,0,18,525,706
4,17,MORELOS,0,VOTO EN EL EXTRANJERO,0,VOTO EN EL EXTRANJERO,0,0,270,56,43,73,50,37,75,955,28,8,32,18,5,55,23,5,21,54,1808,4,31,1843,3487
